	FerrettiP_2018__CA_C10042MS2723SA_t0M16__bin.24	HMP_2012__SRS044373__bin.55	HMP_2012__SRS019045__bin.46	CM_cf__CF_TNFC041IS_t2M15__bin.5	CM_cf__CF_TNFC041SA_t1M15__bin.7	HMP_2012__SRS014684__bin.2	LiJ_2017__H3M518112__bin.15	CM_cf__CF_TNFC018SA_t1M16__bin.3	CM_cf__CF_TNFC060SA_t1M16__bin.3	CM_cf__CF_TNFC048SA_t1M16__bin.1	FerrettiP_2018__CA_C10039IS2678SA_t2M15__bin.2	HMP_2012__SRS018591__bin.11	HMP_2012__SRS014470__bin.8	Castro-NallarE_2015__ES_137__bin.11	HMP_2012__SRS015057__bin.45	HMP_2012__SRS018791__bin.39	CM_cf__CF_TNFC034SS_t1M15__bin.6	CM_cf__CF_TNFC060IS_t1M15__bin.6	HMP_2012__SRS017713__bin.25	FerrettiP_2018__CA_C10009MS2133SA_t0M15__bin.19	HMP_2012__SRS015272__bin.25	HMP_2012__SRS019022__bin.34	Castro-NallarE_2015__ES_114__bin.27	FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin.2	FerrettiP_2018__CA_C10055IS2966SA_t2M16__bin.10	HMP_2012__SRS015537__bin.16	CM_cf__CF_TNFC059SA_t1M16__bin.1	CM_cf__CF_TNFC034SA_t1M16__bin.2	FerrettiP_2018__CA_C10023IS2394SA_t2M15__bin.3	CM_cf__CF_TNFC038SA_t1M16__bin.15	HMP_2012__SRS016086__bin.6	CM_cf__CF_TNFC018IS_t3M15__bin.5	FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	HMP_2012__SRS015941__bin.16	HMP_2012__SRS051791__bin.41	BritoIL_2016__WL.15.SA__bin.6	CM_cf__CF_TNFC054IS_t1M15__bin.19	HMP_2012__SRS024637__bin.14	HMP_2012__SRS016319__bin.66	HMP_2012__SRS017076__bin.19	HMP_2012__SRS057791__bin.37
FerrettiP_2018__CA_C10039IS2678SA_t2M15__bin.2	0.9804979511797011	0.9791070270795026	0.9703687322414284	0.9768128401999365	0.9789335479381185	0.9701928432290002	0.9591303096572471	0.9718463328861136	0.9704742124137683	0.9780275519355455	1.0	0.9695360715276333	0.9798667128216914	0.975005931642503	0.9797836952362042	0.9799105842723909	0.9738773828695555	0.9703193015598616	0.975716420237667	0.9688621411093198	0.9817224538512854	0.9697529203951529	0.9790403927398811	0.9780619477731551	0.9782065159627984	0.9694526386336078	0.9706671041257863	0.9730900073564203	0.9772214788768916	0.9838286330001121	0.9777451442280384	0.97359991335134	0.9941728042723224	0.982990829535587	0.9802645464181526	0.9713326401417486	0.969339664848807	0.9843468286589164	0.9805267544839888	0.9795790668491354	0.9815846835559623	0.9784861243719576
HMP_2012__SRS018591__bin.11	0.9707030019687858	0.9708863029976906	0.968721312518819	0.971370870044244	0.9713965237352253	0.9689971423443033	0.9587114393983167	0.9704724635352713	0.9748701617439705	0.9704511876964854	0.9695360715276333	1.0	0.9706791199228862	0.9749183319864674	0.9703037047750992	0.9710074341195564	0.9709812262548398	0.9740533455242202	0.9717487148716935	0.9738627805174677	0.9695092598242696	0.9681563841315679	0.9716380104080844	0.9700668917011324	0.9706911450999824	0.9747003434659688	0.9750736727685707	0.970089782582151	0.9702113735872545	0.9720001823544058	0.9684368037294	0.9717687952479442	0.9672014151366769	0.9736575488127078	0.9702515352896457	0.9972399941670893	0.9689201328235916	0.9718059336520886	0.9704726194532685	0.9709201435742429	0.9707022613601741	0.9684365794803739
HMP_2012__SRS014470__bin.8	0.9812735959582544	0.9800019910169998	0.9720072872752651	0.9777512657425566	0.9789435791043544	0.9710481107094224	0.9595283146859378	0.9727749991758384	0.9712569554021151	0.9777362627182757	0.9798667128216914	0.9706791199228862	1.0	0.9741179823634222	0.997347056250428	0.9804519966782959	0.9741854025244591	0.97058512090864	0.9773268158925424	0.9705118788051226	0.9811535622127294	0.970329310515448	0.979270927363818	0.9814407458855227	0.9801397516260335	0.9699082774749943	0.971733940666753	0.9733069015526697	0.9787251216808829	0.9805908589844008	0.9799164943783943	0.9734510899944103	0.9762924680108896	0.9782153934406917	0.9806961039496008	0.9716872405317765	0.9705803014895781	0.9818330434452016	0.9807782587885563	0.9789153188275995	0.9820778829276356	0.9806625016998504
Castro-NallarE_2015__ES_137__bin.11	0.975752179253597	0.9756872188479274	0.9725274988479273	0.9742894488925611	0.9751022989717396	0.9712559426640318	0.9619211403099435	0.9725390641790272	0.9743426804838727	0.9748455035690208	0.975005931642503	0.9749183319864674	0.9741179823634222	1.0	0.9744289345483642	0.9755683576695395	0.9725735732575678	0.973952203822013	0.9748302252883475	0.9741234200393772	0.9759228278285691	0.9707074801389349	0.975164257225811	0.975041018246905	0.9741311433166155	0.9742194931876212	0.9754671182263464	0.9721948718062313	0.9740812074188817	0.9766426103054278	0.9729216269229346	0.973590166303922	0.9727451714206681	0.9758614913930368	0.9756382891965388	0.9749362424121517	0.9721937622977734	0.9768368359281282	0.9755787905450266	0.9774387266467791	0.976036221916552	0.9744265629673946
HMP_2012__SRS015057__bin.45	0.9813761489156292	0.9795951882415732	0.9710551106607662	0.9771948256857735	0.9787329238006008	0.9704968060240278	0.9589257058524042	0.9719836329503119	0.970884494149835	0.9775582741436625	0.9797836952362042	0.9703037047750992	0.997347056250428	0.9744289345483642	1.0	0.9801688365571453	0.9735967403694163	0.970261443714281	0.9768215613507032	0.9699318560139176	0.9802167550592844	0.9696221334579066	0.9791744122520996	0.9806877202532921	0.9788704193996571	0.9694558221949419	0.971193081383503	0.9726983059126023	0.9793500785265308	0.9801958443443909	0.9789622255594015	0.9733216852709361	0.975996643500001	0.9773846789869678	0.980203303245852	0.9713345630049399	0.970118005329273	0.98098560381259	0.9804342837276643	0.9781656438848734	0.9814861143853268	0.9801951207258466
HMP_2012__SRS018791__bin.39	0.9798470556819467	0.9817823415125737	0.97180046129168	0.9774577565418056	0.9787085884929523	0.9704989418496295	0.9597978038038613	0.9723573504835727	0.9715919936054088	0.9807629516612675	0.9799105842723909	0.9710074341195564	0.9804519966782959	0.9755683576695395	0.9801688365571453	1.0	0.9732133837738938	0.9711838733863226	0.9766224629029507	0.9700134703313918	0.9803343359236532	0.9705312713435457	0.9806202166300487	0.9790357198499678	0.9781294314135356	0.9712280482209152	0.9726653316143213	0.9727108201716143	0.9779646021555989	0.9805445295075218	0.9785620085721993	0.9736693407023984	0.9758156676221376	0.9790629109675214	0.979354894078924	0.9722218668931676	0.9696663867717349	0.9816509925784856	0.9848209341886512	0.9793750470160589	0.985342020736428	0.9788286480789357
CM_cf__CF_TNFC034SS_t1M15__bin.6	0.9730033427336375	0.9730750362359237	0.9752957426765759	0.9733310203156239	0.974080200119108	0.9750949109385574	0.9623690521364147	0.9787117253924852	0.973167646073558	0.9731686684073108	0.9738773828695555	0.9709812262548398	0.9741854025244591	0.9725735732575678	0.9735967403694163	0.9732133837738938	1.0	0.9724133575949219	0.9713388333457245	0.9708177178598381	0.9732883276188854	0.9746052627229849	0.9738920663211137	0.97251281422802	0.9748945341960994	0.972330349746725	0.9729104280595889	0.9998564107542278	0.9714975747776879	0.9749213606290075	0.9698838846461828	0.9786274682220985	0.9712263587929556	0.9767316881425887	0.9723160978834532	0.972160264353573	0.9751221579678783	0.9723171110421011	0.9719511891927322	0.9719231057213137	0.9724952963037902	0.9706291321928792
CM_cf__CF_TNFC060IS_t1M15__bin.6	0.9713063273151161	0.9707564183618468	0.9679586263356936	0.9716358915175995	0.9726812352448837	0.9693592405389538	0.9593081189438126	0.9700794174819265	0.9990355986946079	0.9708870564341412	0.9703193015598616	0.9740533455242202	0.97058512090864	0.973952203822013	0.970261443714281	0.9711838733863226	0.9724133575949219	1.0	0.972390295194282	0.9743942282665967	0.9701542379461728	0.9669548732008734	0.9734836693114662	0.9713038176574772	0.9723072415706173	0.9749325944864371	0.9749081955644048	0.9707079346309935	0.969768988374338	0.9733599233081074	0.970498169166417	0.9717516320631333	0.968148597591331	0.974021326894258	0.9710384643244334	0.9751710018028934	0.9698040173164949	0.9719703061489929	0.9720101745869782	0.9718976699807055	0.972523615223062	0.9691240899013907
HMP_2012__SRS017713__bin.25	0.9777080207377958	0.9769274646308762	0.9702424774510537	0.9751215878718836	0.9766935186605213	0.9695095056181455	0.9594549335136424	0.9708889000347379	0.9724474897348722	0.9749637657190625	0.975716420237667	0.9717487148716935	0.9773268158925424	0.9748302252883475	0.9768215613507032	0.9766224629029507	0.9713388333457245	0.972390295194282	1.0	0.9719006465814217	0.9767918044494307	0.9688263668031181	0.9780073815965604	0.976705991209808	0.9763071604630676	0.9713235764333206	0.97282058941839	0.9712281146816447	0.9757149503367238	0.9774336339250511	0.9757650304460046	0.9725722333737598	0.9724768853737329	0.9765246450099208	0.9774499117616526	0.9730242829817496	0.9693128723228734	0.9781955538863771	0.9782270082640997	0.976010591271311	0.9776736581095724	0.976359317155915
FerrettiP_2018__CA_C10009MS2133SA_t0M15__bin.19	0.9712158676598768	0.9708146201445714	0.9677999476421912	0.9711821219435125	0.9724382021477721	0.9681022781872812	0.9588874776777967	0.970117631561615	0.9748361560274885	0.9704670201879244	0.9688621411093198	0.9738627805174677	0.9705118788051226	0.9741234200393772	0.9699318560139176	0.9700134703313918	0.9708177178598381	0.9743942282665967	0.9719006465814217	1.0	0.9699376146863358	0.9676311520366201	0.9721725440755925	0.9697124444458993	0.9713986148725637	0.9746878868278233	0.976475955451812	0.9702742215033218	0.9701874107543759	0.9725285196244721	0.9698383854096695	0.9718779784001811	0.9675597313220718	0.9734388659432238	0.9697963975618338	0.9746035317150694	0.9696555963197019	0.9716543359640772	0.9712631723984431	0.971420980945338	0.9715250602377468	0.9687672344113382
HMP_2012__SRS015272__bin.25	0.9800650337423814	0.9798999546780202	0.9714511551890647	0.9768775573479999	0.9783094820002173	0.9701500503508219	0.95928149991215	0.9720926144651508	0.970366420523895	0.9774677951696223	0.9817224538512854	0.9695092598242696	0.9811535622127294	0.9759228278285691	0.9802167550592844	0.9803343359236532	0.9732883276188854	0.9701542379461728	0.9767918044494307	0.9699376146863358	1.0	0.9705339176934314	0.9795249942955091	0.9791481146001441	0.9789989164324148	0.9695631582198692	0.9706464834225316	0.9727710215206169	0.978171523434624	0.9812402594171854	0.9796448812479861	0.9733103493517569	0.9778364593952742	0.9787448943134964	0.9802618015142661	0.9715120437819731	0.9699095841957179	0.9813135347774333	0.9820338803509788	0.9801233735192231	0.982268148844006	0.9780266728084785
HMP_2012__SRS019022__bin.34	0.9709061702904065	0.9708981871480559	0.9967802903646992	0.9686901190915856	0.9700240424950795	0.9761640336250659	0.9599081521636595	0.972937507894499	0.9670861957664829	0.9699749872982374	0.9697529203951529	0.9681563841315679	0.970329310515448	0.9707074801389349	0.9696221334579066	0.9705312713435457	0.9746052627229849	0.9669548732008734	0.9688263668031181	0.9676311520366201	0.9705339176934314	1.0	0.9726645623346547	0.9713402002031046	0.9712727742494708	0.9677082705648713	0.9687865368100698	0.9732659371596519	0.9705215443697388	0.9715394539426613	0.9705733259609862	0.9735259669527032	0.9674053900016848	0.971990337535459	0.9698508367155129	0.9696510606914318	0.9704495017776658	0.9713478814695629	0.971320468022315	0.9697802467291299	0.9720202995982917	0.9698792457400793
Castro-NallarE_2015__ES_114__bin.27	0.9790011614401858	0.9794861699810685	0.9735394524380316	0.978482360363323	0.9785605594586719	0.9724658146600553	0.9609565255058324	0.9740642467304002	0.9736306780747159	0.9785726798164174	0.9790403927398811	0.9716380104080844	0.979270927363818	0.975164257225811	0.9791744122520996	0.9806202166300487	0.9738920663211137	0.9734836693114662	0.9780073815965604	0.9721725440755925	0.9795249942955091	0.9726645623346547	1.0	0.9768108665357977	0.9766533608507096	0.9719128274280561	0.9739818706542939	0.9735351196203461	0.975647898141623	0.980483807182302	0.9772958872488763	0.9744506324742046	0.9763414925235228	0.9788431247442703	0.9811903181571904	0.9732214260056059	0.9714443416501057	0.9789162563349783	0.9800454797770056	0.9781257691361063	0.980220974623849	0.9813202479064964
FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin.2	0.9878510684704613	0.9762083168712506	0.9729266348207657	0.9786034699214717	0.9780124634144686	0.970654637977534	0.9614621643058773	0.972312781359377	0.971372524590414	0.9770025867878182	0.9780619477731551	0.9700668917011324	0.9814407458855227	0.975041018246905	0.9806877202532921	0.9790357198499678	0.97251281422802	0.9713038176574772	0.976705991209808	0.9697124444458993	0.9791481146001441	0.9713402002031046	0.9768108665357977	1.0	0.9958949330993639	0.9721565387028834	0.971053325613804	0.9725762916998857	0.9997761246416571	0.9797319583465155	0.9761511327194298	0.9724358114652719	0.9746171277564405	0.9779829970192849	0.9795226499219468	0.9716945272604728	0.9708626987626996	0.9820619696857876	0.9789113223751884	0.9805656591341264	0.9793652293652294	0.9769593058833814
FerrettiP_2018__CA_C10055IS2966SA_t2M16__bin.10	0.9857212824851612	0.9763057083216047	0.9722837677383656	0.977530190592968	0.9772542878645305	0.9705995842747782	0.9606560504015461	0.9735858003358588	0.9724350075969187	0.9756653897048327	0.9782065159627984	0.9706911450999824	0.9801397516260335	0.9741311433166155	0.9788704193996571	0.9781294314135356	0.9748945341960994	0.9723072415706173	0.9763071604630676	0.9713986148725637	0.9789989164324148	0.9712727742494708	0.9766533608507096	0.9958949330993639	1.0	0.9719666037602738	0.9720314537907446	0.974680441086691	0.9960668802789082	0.9805402068594046	0.9750967968003973	0.9738422631429134	0.9745243871335826	0.978340133572171	0.9779332639116852	0.9723895762650061	0.9714214088744046	0.9808660084708688	0.9779817546455101	0.9787730321667074	0.9789106941561013	0.97500492680735
HMP_2012__SRS015537__bin.16	0.9710592523304197	0.9705324835314372	0.9684809456308316	0.970741026115498	0.9717800294202317	0.9686428914698614	0.9592557617093305	0.9706528835819905	0.9752769573463461	0.9702910702503723	0.9694526386336078	0.9747003434659688	0.9699082774749943	0.9742194931876212	0.9694558221949419	0.9712280482209152	0.972330349746725	0.9749325944864371	0.9713235764333206	0.9746878868278233	0.9695631582198692	0.9677082705648713	0.9719128274280561	0.9721565387028834	0.9719666037602738	1.0	0.9745935467386535	0.969947733193017	0.9702006419328456	0.9725398059464755	0.9704548888579675	0.9715917607428269	0.9673289435469664	0.972951267377955	0.9702347534055704	0.9755741289805221	0.9694841798339209	0.9716255733117951	0.9705700281106973	0.971686310799976	0.9717061930144157	0.9686517385380998
CM_cf__CF_TNFC059SA_t1M16__bin.1	0.9722060297024979	0.9727464993648113	0.9694359597171568	0.9719442885878631	0.9734003189769034	0.969805690859621	0.9603161163359454	0.9712582625489676	0.9754148437884034	0.9724538509164474	0.9706671041257863	0.9750736727685707	0.971733940666753	0.9754671182263464	0.971193081383503	0.9726653316143213	0.9729104280595889	0.9749081955644048	0.97282058941839	0.976475955451812	0.9706464834225316	0.9687865368100698	0.9739818706542939	0.971053325613804	0.9720314537907446	0.9745935467386535	1.0	0.971823294055692	0.9710143957953948	0.9734782182283017	0.9724040720438528	0.9729779838900984	0.9686494559965438	0.9746401107884637	0.9717537465436625	0.9759736052253313	0.9697520279537766	0.9735860100188779	0.972735364292592	0.9730115429446394	0.9730674169982128	0.9701134867057576
CM_cf__CF_TNFC034SA_t1M16__bin.2	0.97303282878982	0.9726392023675431	0.9741242591802171	0.9721572805052238	0.9729506329841254	0.9732641226041027	0.9617225111050902	0.9776117013129865	0.971231404078233	0.9726688155676914	0.9730900073564203	0.970089782582151	0.9733069015526697	0.9721948718062313	0.9726983059126023	0.9727108201716143	0.9998564107542278	0.9707079346309935	0.9712281146816447	0.9702742215033218	0.9727710215206169	0.9732659371596519	0.9735351196203461	0.9725762916998857	0.974680441086691	0.969947733193017	0.971823294055692	1.0	0.9721153836341538	0.9744483923323244	0.9707023371221717	0.9780201859802037	0.9705638195423099	0.9764048429339613	0.9718785612103872	0.971227791736976	0.9734882643847848	0.9717508191376896	0.9728872148321926	0.972512291712846	0.9737650890379548	0.9718697688620861
FerrettiP_2018__CA_C10023IS2394SA_t2M15__bin.3	0.9840846875182014	0.9778288585089143	0.9712792648307101	0.9770868077571027	0.9774515728938763	0.968718054755311	0.961073879932438	0.9717332815369855	0.970432343783424	0.9757818017912875	0.9772214788768916	0.9702113735872545	0.9787251216808829	0.9740812074188817	0.9793500785265308	0.9779646021555989	0.9714975747776879	0.969768988374338	0.9757149503367238	0.9701874107543759	0.978171523434624	0.9705215443697388	0.975647898141623	0.9997761246416571	0.9960668802789082	0.9702006419328456	0.9710143957953948	0.9721153836341538	1.0	0.9807693313185922	0.9779720334638895	0.9713481510457942	0.9757122274728619	0.9777089061525065	0.9767661307275686	0.9718629651809593	0.9700248590939882	0.9801540489015699	0.9770517592207333	0.9788660359725908	0.9775352958359027	0.9763420071224541
CM_cf__CF_TNFC038SA_t1M16__bin.15	0.9805550429433404	0.980925634736381	0.972879673499307	0.9785989070252391	0.9799064575348826	0.9725719514034543	0.9610240810229881	0.9733512997930002	0.973338438920388	0.9783647008747587	0.9838286330001121	0.9720001823544058	0.9805908589844008	0.9766426103054278	0.9801958443443909	0.9805445295075218	0.9749213606290075	0.9733599233081074	0.9774336339250511	0.9725285196244721	0.9812402594171854	0.9715394539426613	0.980483807182302	0.9797319583465155	0.9805402068594046	0.9725398059464755	0.9734782182283017	0.9744483923323244	0.9807693313185922	1.0	0.9789675075250667	0.9749962252755549	0.9794711694650682	0.9803162372638343	0.9801232093048046	0.9732150191843468	0.9713772526833191	0.9828294658087742	0.9818424444540276	0.9802698795589339	0.9819033287718156	0.9792168618441942
