	FerrettiP_2018__CA_C10042MS2723SA_t0M16__bin.24	HMP_2012__SRS044373__bin.55	HMP_2012__SRS019045__bin.46	CM_cf__CF_TNFC041IS_t2M15__bin.5	CM_cf__CF_TNFC041SA_t1M15__bin.7	HMP_2012__SRS014684__bin.2	LiJ_2017__H3M518112__bin.15	CM_cf__CF_TNFC018SA_t1M16__bin.3	CM_cf__CF_TNFC060SA_t1M16__bin.3	CM_cf__CF_TNFC048SA_t1M16__bin.1	FerrettiP_2018__CA_C10039IS2678SA_t2M15__bin.2	HMP_2012__SRS018591__bin.11	HMP_2012__SRS014470__bin.8	Castro-NallarE_2015__ES_137__bin.11	HMP_2012__SRS015057__bin.45	HMP_2012__SRS018791__bin.39	CM_cf__CF_TNFC034SS_t1M15__bin.6	CM_cf__CF_TNFC060IS_t1M15__bin.6	HMP_2012__SRS017713__bin.25	FerrettiP_2018__CA_C10009MS2133SA_t0M15__bin.19	HMP_2012__SRS015272__bin.25	HMP_2012__SRS019022__bin.34	Castro-NallarE_2015__ES_114__bin.27	FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin.2	FerrettiP_2018__CA_C10055IS2966SA_t2M16__bin.10	HMP_2012__SRS015537__bin.16	CM_cf__CF_TNFC059SA_t1M16__bin.1	CM_cf__CF_TNFC034SA_t1M16__bin.2	FerrettiP_2018__CA_C10023IS2394SA_t2M15__bin.3	CM_cf__CF_TNFC038SA_t1M16__bin.15	HMP_2012__SRS016086__bin.6	CM_cf__CF_TNFC018IS_t3M15__bin.5	FerrettiP_2018__CA_C10039MS2669SA_t0M15__bin.11	FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.6	HMP_2012__SRS015941__bin.16	HMP_2012__SRS051791__bin.41	BritoIL_2016__WL.15.SA__bin.6	CM_cf__CF_TNFC054IS_t1M15__bin.19	HMP_2012__SRS024637__bin.14	HMP_2012__SRS016319__bin.66	HMP_2012__SRS017076__bin.19	HMP_2012__SRS057791__bin.37
FerrettiP_2018__CA_C10039IS2678SA_t2M15__bin.2	0.8443476945928977	0.828127153423273	0.7703445860067685	0.7057811279726812	0.7825320046552225	0.8463120951564247	0.6385206269237248	0.9038185458554737	0.852950859837986	0.911365098081252	1.0	0.8833284841431481	0.8225335168368988	0.5364923893236145	0.829050254199654	0.8790929398343108	0.4088786120086367	0.8592369416412722	0.7795401819211981	0.917200396612713	0.9389829908273739	0.789973278409874	0.5774533712080608	0.41351230035373565	0.46375022969848245	0.8125674739292222	0.7584404621533467	0.692787371943096	0.46136375817343767	0.7039277483423426	0.5728737577140407	0.70691143592178	0.8021635682893589	0.7279991922270034	0.8162488706491279	0.771340903174433	0.6150229507067057	0.580733274122169	0.7044426557738542	0.6990045442016446	0.6546626877785094	0.6726136241826562
HMP_2012__SRS018591__bin.11	0.8610235913760271	0.8356719592685619	0.8056687148750021	0.7102268412919589	0.8127925747763686	0.8653039227577937	0.6741391263015787	0.9022762034086841	0.8668886462989753	0.9107707949355904	0.9101500211526571	1.0	0.820484450085153	0.575975512224658	0.8249723634864706	0.8868332845195093	0.44787571112866437	0.8854911508919124	0.8127151629543506	0.9381568294484433	0.9453950813415813	0.8240005246253416	0.6110253171172824	0.4383624391922742	0.48955532085474485	0.8441142854888828	0.7693246040409957	0.7026222391837934	0.4626189652060979	0.7030152151210435	0.6138836377047838	0.729965869768662	0.7910640131669127	0.7270873333550284	0.8230449570389041	0.8351783972695815	0.6240965744529153	0.5910027740058005	0.7177269127869538	0.7308070453633277	0.6813122930959502	0.6665394548827137
HMP_2012__SRS014470__bin.8	0.8724466398214595	0.8400667723056724	0.8082761364984222	0.7330468799962394	0.8077825592880244	0.8838814518275748	0.6808747303226399	0.9285023621195069	0.8725991404213499	0.9204662910815572	0.9395157477366779	0.9095573055166408	1.0	0.5791830668581214	0.8859470423902474	0.9195234110284717	0.43247803636073445	0.882698069036311	0.8180930209931561	0.9413413821583043	0.9565952683272652	0.8229899847007462	0.5988578306325057	0.41670870909608687	0.4635559095075652	0.8376316820816168	0.7766358149025335	0.6923510837108042	0.4536974836307824	0.7194786993830559	0.6093984097303035	0.7333967021608624	0.8101362065393788	0.7470337540127062	0.849234846004457	0.7939268685832913	0.642341818889413	0.5750912407262964	0.7148911096523041	0.7469971320048472	0.6745041407465752	0.6833065409639022
Castro-NallarE_2015__ES_137__bin.11	0.8685924563893188	0.8439550292985405	0.8279671564431802	0.7258153180559445	0.8277601192407367	0.8863286433986466	0.7292540394068742	0.9042869392841589	0.8600785472175707	0.9189286737006432	0.8893128347993842	0.9266255395064265	0.8405361390972702	1.0	0.8416681011198254	0.8893628092965257	0.4522929965105109	0.9058996083744565	0.8389195037770407	0.9443879036333046	0.9426173785917187	0.8356394316233858	0.6316712979011504	0.4467275826701136	0.49869074749949033	0.8763995833872079	0.7673179480630122	0.7162146618828645	0.4629320116797539	0.72972522752278	0.6430131290143205	0.7573579514581051	0.7800082973530175	0.7482736984221544	0.8462324385254192	0.8270549235588506	0.6426133330371882	0.6116680138627668	0.734771858488089	0.7732657064688417	0.6920277985123465	0.6629553331117533
HMP_2012__SRS015057__bin.45	0.8627602854789296	0.8425822827504048	0.8044186101820242	0.7331099560884803	0.8094113564573284	0.8831258472588271	0.6709619671323032	0.9299739903701669	0.876766136024094	0.9160848912806121	0.9364239677765982	0.9043578561838274	0.8760904910263534	0.5735107162701801	1.0	0.9132358314541393	0.42914537934493785	0.8823161542935348	0.809359466921502	0.9358137252146389	0.9514854460662326	0.8238198914211463	0.594615703935605	0.41304989395076114	0.4656766935987771	0.8242360887397545	0.7852486697901284	0.7038150700184425	0.45463719485169324	0.7207824077177036	0.5985614707224104	0.7288512305387215	0.8141960040733286	0.7543933140333088	0.8447654268671044	0.7903311417211326	0.644650729372288	0.5788807427122228	0.708957539225246	0.7281523433530586	0.6740872306338523	0.688551438745484
HMP_2012__SRS018791__bin.39	0.8683651202705645	0.8570894067732251	0.8001220172849383	0.7213884655693549	0.8165113182423436	0.8720160191987363	0.6706667409233823	0.9113000156951694	0.8620642691873446	0.9288163310769417	0.9300840957304076	0.9106230982264458	0.8517257091938252	0.5676431424766978	0.8554186306724114	1.0	0.44606532228258394	0.8670558393624723	0.8074081199718499	0.934011938454684	0.9540901105243705	0.8302440851994553	0.6053672416499167	0.43545589404241747	0.48199865325320357	0.8253451671535544	0.7665561254195926	0.7072212968260317	0.46467624915828326	0.7243589029582863	0.6081078207510392	0.7365236718595738	0.8036686192807562	0.7464911170403974	0.8377073914122108	0.7915914395508143	0.6270777113405194	0.5933776510913206	0.7342407841509166	0.7336089270073363	0.6915033440836805	0.6826067144947421
CM_cf__CF_TNFC034SS_t1M15__bin.6	0.9095356605599169	0.8882335056850311	0.780066887379835	0.576586247978474	0.8963156482203144	0.863445363587477	0.6446372741164459	0.8732328669174861	0.8070743753200027	0.9482479448025614	0.8461758621133599	0.8995659351705411	0.7835736716853658	0.5646705098355347	0.7862832344811672	0.8725237854256024	1.0	0.8468611755105436	0.8125549018229138	0.9291067058708185	0.9300653523570522	0.8988588343532157	0.8534795995472177	0.8727317562542275	0.8495717286436242	0.8105692755781837	0.6564698239279352	0.9793762261613438	0.4900188857319137	0.7373437371565634	0.7828685515425988	0.8108960868803088	0.7301479464861348	0.6449789404777585	0.8149455760148233	0.8271742607379795	0.48601594244952	0.9152508969979906	0.8763355936131169	0.7142292650608018	0.8516524272671544	0.5576678349345436
CM_cf__CF_TNFC060IS_t1M15__bin.6	0.8130191915546202	0.7837289181495791	0.7866312244714548	0.6662953278106691	0.7619657057833223	0.8391048650997064	0.6578599443760667	0.8581613728451973	0.8566359679328552	0.8618119638074375	0.862927422157011	0.8630874599124646	0.7761095830896322	0.5488458778743718	0.7845017130768147	0.8230400541340924	0.41096734412779184	1.0	0.7834059590755105	0.9084742634778944	0.8850784737684663	0.7772370562857112	0.5696695292438961	0.4146217798409138	0.46258408590326894	0.8197590398503622	0.739570993084735	0.6697978958639612	0.42566822971809803	0.6682652820437158	0.5901000548357594	0.6922993003995177	0.7501008045621814	0.6930302836609141	0.802811377963522	0.7567868263455787	0.592482358600876	0.567185820174273	0.6928390073045461	0.7041569927127553	0.6524028010932549	0.6377740045819819
HMP_2012__SRS017713__bin.25	0.8680860845010365	0.8594852963221651	0.8461529919816292	0.696938117187474	0.8254158259832526	0.8912017784548896	0.702883881864224	0.896640079417516	0.8506563160355203	0.9232008634656107	0.9044413624012695	0.9151441829889724	0.8309868225997911	0.5871799341962808	0.831364921931649	0.8854164700291042	0.45554195903202127	0.9050393256617849	1.0	0.9388039846450585	0.9422590685542392	0.8426768100186884	0.6458019869924947	0.45603443202373645	0.4991621851809491	0.8595241611580389	0.7508597456907226	0.7003471185055471	0.43678412360350316	0.7449206435572651	0.6653387847743119	0.7379677244194426	0.7974620151750528	0.7222258002547313	0.8557370605081077	0.815064454554237	0.632646240049214	0.6149882794759244	0.7581668900469376	0.74354871485092	0.719879474591836	0.6906364616565082
FerrettiP_2018__CA_C10009MS2133SA_t0M15__bin.19	0.8480353405965539	0.8185072677746486	0.7864116593440865	0.7007299338847803	0.798642550990315	0.8510669170445734	0.6650675709417155	0.8941030538127197	0.8730257064491783	0.9115081185947053	0.9029575183567018	0.896370965082458	0.8113341857237483	0.5608703804381111	0.8156443477941335	0.8690966703067569	0.4419798196412234	0.8905419525896305	0.7965922913629987	1.0	0.9299010957017099	0.8142866161199779	0.5919092948557892	0.4317459524803336	0.4816758045808604	0.8308182476875691	0.7620935638242241	0.7086158015092399	0.46585177640486597	0.6946531188726587	0.5996458214182407	0.7157403594926738	0.7763478619730545	0.7199690199740137	0.8113779987167034	0.7873411543451654	0.6131581253315419	0.5934036476907726	0.7111819237955431	0.712867075148234	0.6704381958845937	0.6457959784383541
HMP_2012__SRS015272__bin.25	0.8544824293015935	0.8287093101942908	0.7831138295307624	0.7010030558950477	0.796717356236567	0.8545508448623638	0.6569271453397834	0.9055120602205866	0.8396506803857707	0.9057191685508095	0.9132262637564146	0.8923664989011624	0.8145137794524335	0.5530509151395724	0.8192777364595366	0.8770465328203872	0.4370870050459967	0.8571189881571268	0.7898581145043782	0.918659017775945	1.0	0.8104646952435827	0.5935450151119269	0.4259529542956129	0.47633566256514603	0.8136685913003331	0.7501352021796174	0.694486357378688	0.46145737245152035	0.6922230589295338	0.5892897533968093	0.7165589858486834	0.7966387016122801	0.7229779478496571	0.817186175030275	0.7716688835790554	0.6181587929819597	0.584926050690811	0.7117652424749864	0.7107166692884874	0.6688319183257828	0.6547187655040365
HMP_2012__SRS019022__bin.34	0.870939870638026	0.8567984242327451	0.8199318587133009	0.6731555271633528	0.8693028826958397	0.8623402273150736	0.6772094013681492	0.8892794591285368	0.8337304692698767	0.9262508983470414	0.8788117863131838	0.8896521067901727	0.8015443583805797	0.5608043865953313	0.8113795948787564	0.8729750592243605	0.4831797492613591	0.8609454603529506	0.8079837099736484	0.9201479943570497	0.9270366525592909	1.0	0.6459421331416859	0.4586893449386462	0.5109829912960153	0.8304538316164923	0.7271511086267933	0.7654534323511406	0.4989001570443717	0.75966514945833	0.6479602864063456	0.779507040379036	0.7677941920200165	0.695299315925364	0.8275285474726504	0.8257648593255077	0.6040267241608773	0.635247145252735	0.7763805264979106	0.7055066677313743	0.7307290585323005	0.6241214831376933
Castro-NallarE_2015__ES_114__bin.27	0.9487307700491521	0.9071855650360662	0.844776566285386	0.6516593764343621	0.9388745178263658	0.9196947221555175	0.7192776742588433	0.911036114767204	0.8431457631034199	0.9760767404606373	0.9170053407664319	0.9417234838697911	0.8325842986938377	0.6051389298405065	0.835987251465899	0.9086286662674518	0.6549103438213382	0.9007755814200906	0.8839188823602723	0.9547881475717295	0.9691431671930427	0.9220725335051781	1.0	0.6538434064180388	0.7047668696178175	0.8695532237620031	0.721223087187936	0.9319591828049815	0.5758407071575997	0.797455916639056	0.8098617236966493	0.8801093686831074	0.7895579961030947	0.7038982731420547	0.8850207764021412	0.8694787509233112	0.5823798783508978	0.8443494873532961	0.9213407238759921	0.7904212730903797	0.8459886497314418	0.6306094006000383
FerrettiP_2018__CA_C10015IS2250SA_t2M15__bin.2	0.9321598860610564	0.90904699981423	0.7909664169091998	0.5738002353086878	0.9118686399570665	0.8927725142939708	0.6518865977253494	0.8860765372468884	0.8118015563399178	0.9495531199042252	0.8918147666522179	0.917548042190435	0.7868072326459843	0.5812165871983818	0.7886731892583648	0.8876524862220571	0.9094959440213016	0.8903833054678308	0.847699547959626	0.9458263669577064	0.9445548743988276	0.8892449480876009	0.8879837760852065	1.0	0.9410283402481062	0.8305829050302392	0.6613402274650649	0.9669979565298161	0.543974859124404	0.7666057753834087	0.8113164901851507	0.8310979007988111	0.7537463620038393	0.6557867360208063	0.8548320845459987	0.8498410634301401	0.49613391954094166	0.9649111400086693	0.9361023386380993	0.7468119801019671	0.9173818812310359	0.5666728590005573
FerrettiP_2018__CA_C10055IS2966SA_t2M16__bin.10	0.8638878412297928	0.8593697571887478	0.7521209677768963	0.5564925240491951	0.855984879027888	0.8246383408548031	0.6181859168606643	0.8374469487109458	0.7663757786997177	0.8989660688507107	0.840234444429994	0.8608497743559064	0.7353058225279941	0.545075496482033	0.7469803574757341	0.8254195332787105	0.7437896936355793	0.8345372020132396	0.7794999848270062	0.8864782614350184	0.8873782367247142	0.8322222366726925	0.8040941072427202	0.7905563286557161	1.0	0.7865402539525649	0.6408344279564578	0.9089230208997152	0.5530911723522042	0.7163083672558124	0.7472543383924429	0.7919609143679581	0.7172933113108166	0.6272983834258886	0.7976503535307556	0.7965483606663979	0.4738248516297963	0.8898666077087479	0.8626870071486477	0.7029119142682498	0.7968370810628032	0.5499429928947037
HMP_2012__SRS015537__bin.16	0.852370677690722	0.8205906907076794	0.8037812622430512	0.6971654015403576	0.8025905965964516	0.8669293674086473	0.679692436047984	0.8923996724083327	0.8563825653134565	0.8950924166970237	0.8977677133985309	0.9051385259115174	0.8102278813500626	0.5841383456197833	0.8062403146064326	0.861891773145414	0.4327414019083431	0.9018398745042638	0.8185038535375512	0.9324112195387598	0.9243393312498447	0.8247770542022513	0.6049866261600663	0.42550171065661613	0.4796331142515593	1.0	0.7614888396244222	0.6913061845351989	0.4531608947757165	0.7113338997630829	0.6193518062746811	0.7372129012746784	0.7773328349315499	0.7182452591468976	0.8287244386238823	0.8017346073949219	0.6248594279623492	0.5865265502049034	0.7293863366358619	0.7484512622800613	0.6901705052239662	0.6539223497775961
CM_cf__CF_TNFC059SA_t1M16__bin.1	0.8511959137162204	0.829352447861976	0.804516549025517	0.7710429723735573	0.7945727719205722	0.86834589794179	0.6604024127815264	0.9347168136592441	0.9219995620829782	0.909794390895093	0.9328750900555166	0.9183767404847224	0.8363132095550669	0.569359228512636	0.8551012624253069	0.8911658481228428	0.3901669970664268	0.9057754427435266	0.7960107171950709	0.9521540337808249	0.948682481906493	0.8039762159260533	0.5586202553103324	0.377173104360806	0.43504230843484687	0.8477367224029873	1.0	0.663911046339155	0.43990118614298696	0.7081789244192891	0.5637298758293348	0.7270017045802354	0.8283600713851833	0.7811957018208873	0.8163532577730271	0.7903048467525863	0.6449911474838607	0.5490673073753702	0.6791474979869944	0.718069727690953	0.6468057955728002	0.6887145722774981
CM_cf__CF_TNFC034SA_t1M16__bin.2	0.8861914279477932	0.8565485692764179	0.76062793972258	0.6399385902538013	0.8831820813648567	0.8320445887093865	0.634113101785248	0.8782376307723725	0.8206901442982298	0.9311420904381406	0.8851434758870144	0.8712541369344406	0.7744432983954839	0.5520341214169241	0.7961238001896586	0.8540466907275808	0.6046402143349325	0.8521109753107631	0.7712321874134477	0.919647633762154	0.9123400940711226	0.8791217256847914	0.7498176477817227	0.5728659899203398	0.6409504692856501	0.7994284564840046	0.6896386644175031	1.0	0.599136937497669	0.724789079777032	0.6926565707022196	0.8285779094884905	0.7453531518961879	0.6720900529539836	0.8069206411705759	0.8105358923580817	0.5491696783569775	0.7801782985880772	0.8642033882968089	0.7006079222485603	0.7865937950721796	0.560651295480294
FerrettiP_2018__CA_C10023IS2394SA_t2M15__bin.3	0.8999160421305643	0.8599897228828718	0.6979950261748252	0.662818831647156	0.8889781194747626	0.8057409586172878	0.6001433929275088	0.8770209089726346	0.826973782119501	0.9302962486650511	0.9023926588811421	0.8781824665642699	0.7769051276075377	0.5462334552922006	0.7872730352969366	0.8590434418795331	0.4631254603877038	0.8290142297824864	0.7363376585207878	0.9255433159895282	0.9280321005472705	0.8771669226586097	0.7092502478020728	0.4933381255773858	0.5970799134775312	0.8022319502280528	0.6995281698775638	0.9172008802004505	1.0	0.7160548599625793	0.6555050435560698	0.832662699961531	0.7659288295599092	0.6825344231944612	0.7925342079178729	0.8017920371997944	0.5775758545778567	0.7315379265869395	0.8210789475408393	0.6990891928344719	0.720965974131242	0.579006975897446
CM_cf__CF_TNFC038SA_t1M16__bin.15	0.876597691946487	0.8922759391652787	0.8243511353322028	0.7002967209627002	0.8839200401838486	0.8847068479975426	0.6911068056987546	0.903423432269695	0.8597127962646142	0.9360828804467558	0.9259122879238219	0.8974613173806475	0.8285319173310471	0.5790420835174463	0.8393716112187464	0.9005506395803355	0.4686466527936713	0.8752443825069334	0.8445198521053089	0.9281254209421803	0.9361968102181787	0.8982153939892918	0.6605314540586065	0.4675495279782564	0.5200264619203901	0.8468582449276074	0.7573258101917419	0.746173281517318	0.481544006475743	1.0	0.6846474282714524	0.7920762788144757	0.7943800520929717	0.7182246090824058	0.8503013159203322	0.8351889408811493	0.6199296530869932	0.6616128427177475	0.788196372123588	0.7423783500703092	0.7387093078734914	0.6740236344478309
