	HMP_2012__SRS017227__bin.25	HMP_2012__SRS015899__bin.13	HMP_2012__SRS058808__bin.54	HMP_2012__SRS013836__bin.41	HMP_2012__SRS064493__bin.7	HMP_2012__SRS018337__bin.9	HMP_2012__SRS019333__bin.20	HMP_2012__SRS021477__bin.38	HMP_2012__SRS024355__bin.63	HMP_2012__SRS017814__bin.20	HMP_2012__SRS051930__bin.22	CM_periimplantitis__SP_201SPT_T016__bin.1	HMP_2012__SRS015060__bin.20	HMP_2012__SRS020226__bin.6	HMP_2012__SRS023595__bin.37	CM_periimplantitis__SP_288SPT_T016__bin.1	HMP_2012__SRS022536__bin.57	BritoIL_2016__W2.45.SA__bin.3	HMP_2012__SRS019225__bin.19	HMP_2012__SRS015378__bin.10	CM_periimplantitis__SP_344SPT_T016__bin.16	HMP_2012__SRS050628__bin.29	HMP_2012__SRS020222__bin.2	HMP_2012__SRS016746__bin.20	HMP_2012__SRS043755__bin.6	HMP_2012__SRS015921__bin.3	HMP_2012__SRS045049__bin.7	HMP_2012__SRS015755__bin.4	HMP_2012__SRS051941__bin.9	HMP_2012__SRS015063__bin.12	HMP_2012__SRS075406__bin.3	HMP_2012__SRS064809__bin.7	HMP_2012__SRS057022__bin.11	HMP_2012__SRS063603__bin.9	HMP_2012__SRS023938__bin.2	BritoIL_2016__W1.18.SA__bin.7	HMP_2012__SRS017304__bin.21	HMP_2012__SRS022602__bin.49	BritoIL_2016__W2.43.SA__bin.7	HMP_2012__SRS024561__bin.12	HMP_2012__SRS024381__bin.8	HMP_2012__SRS019073__bin.17	BritoIL_2016__W3.20.SA__bin.4	HMP_2012__SRS013945__bin.4	HMP_2012__SRS042984__bin.28	HMP_2012__SRS053584__bin.16
HMP_2012__SRS051930__bin.22	0.9661923823867464	0.9659895899454107	0.9523959936949148	0.9676624521421564	0.9677916653437614	0.9528211489246852	0.9522086977442059	0.9680265143708155	0.9659304402989728	0.9667121048254992	1.0	0.9672906611911227	0.966894470484109	0.9669777974264736	0.9552026981277634	0.9674217377299605	0.9676959101017854	0.9681486456740023	0.952656312460969	0.9666162762062337	0.9682713926234966	0.951940651320297	0.9668683690809718	0.9672119096140487	0.9673470956163505	0.9663100247902824	0.9671108651331728	0.9658900577253328	0.9546136239909618	0.9670160569753529	0.9660667223871059	0.9669929795884693	0.9684905843491884	0.9663500318933392	0.9662982238444615	0.9674054823875472	0.9658396599949145	0.9525124087906628	0.9698771626550566	0.9521056333006288	0.96714776700737	0.967465958699204	0.9674738854717436	0.9677388045401718	0.9668586474516736	0.9657396541789167
CM_periimplantitis__SP_201SPT_T016__bin.1	0.9653902015657657	0.967192604379831	0.9539629304067997	0.9675691581991748	0.9666501694467484	0.9541947791446326	0.9541737225222912	0.9671689632341764	0.9656022979652628	0.9768286479540792	0.9672906611911227	1.0	0.9662296927716905	0.9669612162032255	0.9551363988424749	0.9666280368791412	0.9672162812340867	0.9679277285002024	0.9543908262883812	0.9668041923492963	0.9673909462372018	0.953625406341031	0.967031694497165	0.967035324344814	0.9677786406455752	0.9672521649670807	0.9673959328353915	0.9799390866618337	0.9560554895624223	0.9662169858170568	0.9657419279841625	0.9670593474276091	0.9781393546271431	0.9670979358604352	0.9654039623784157	0.9670710163107441	0.9803470335081929	0.9533300260957446	0.9684612333834816	0.9533367456704832	0.9654095038417781	0.9669744980953886	0.9667757632723081	0.9668591558136366	0.9668610582256629	0.9799378711263507
HMP_2012__SRS015060__bin.20	0.9651465800397562	0.9667565571116328	0.9531659146498944	0.9680020241956486	0.967932365584867	0.9534633349327923	0.9525706028861748	0.967073458752537	0.9646431992131278	0.9657644030686433	0.966894470484109	0.9662296927716905	1.0	0.9671367484365592	0.9542677880656381	0.9673340674224683	0.966937038402461	0.9670237915980602	0.9528030450259993	0.9667260169524777	0.9681201162066736	0.9532215873585751	0.9679377534231797	0.9671433265239068	0.9676823879414918	0.9672445491497584	0.9670886797661773	0.9665918762529291	0.955311168880894	0.9995629959817056	0.9661305725953397	0.9672054689594034	0.9691087850076634	0.965987644228738	0.9662298101482686	0.966873237522881	0.9658773733562278	0.9527975357778522	0.9684373377596535	0.9525351845148299	0.9666744448040787	0.9676002056361785	0.9662301202492612	0.9667207369580455	0.9670755500957474	0.9656289169120699
HMP_2012__SRS020226__bin.6	0.9659181024019027	0.9675797061296285	0.9532013186862627	0.9805355087003716	0.9687736357596246	0.954264863716922	0.9528645551885824	0.9676399078575374	0.9659141529317119	0.9663299311555217	0.9669777974264736	0.9669612162032255	0.9671367484365592	1.0	0.9550425747988438	0.9678446129199579	0.9682394910989148	0.9685870961964207	0.95321080315621	0.9679291790410437	0.9692061581966928	0.9534714170846071	0.9995878944580439	0.9681894476739893	0.9681703406454145	0.9678064514313216	0.9679695326910293	0.9668127632373211	0.9540696279850726	0.9672826478211081	0.9676380355791169	0.9673459899999051	0.9686292229970405	0.9662469655007351	0.9672322493408085	0.9676843845707558	0.9655496177414733	0.9530649531047671	0.9695273366204159	0.9526885897500859	0.9677330786677808	0.9683758057594521	0.9674672823286309	0.9971336299912194	0.9681893353855547	0.9655956534742299
HMP_2012__SRS023595__bin.37	0.9530734670495364	0.9549347138966785	0.9538446533649768	0.9562111186015706	0.9558520911132602	0.9544870997449598	0.9578180929875465	0.9547361403016991	0.9526482252866131	0.9567223831411125	0.9552026981277634	0.9551363988424749	0.9542677880656381	0.9550425747988438	1.0	0.955505318021512	0.9548820298484594	0.9556155034968932	0.9585317414064548	0.9551214805812305	0.9551638033059786	0.9544430243058067	0.955662482185346	0.955428900214923	0.9552480367062844	0.95480169212511	0.9550683356858503	0.954258829166931	0.9578171476578643	0.9548556974143136	0.9550850768295859	0.9550908871278003	0.9557151958225427	0.954927001251356	0.9538209121695346	0.954417261749677	0.9550713901032356	0.956965615528084	0.956765368279448	0.9535345668098364	0.9545700567147923	0.9550519474823467	0.9554182040842293	0.9553440373879948	0.9551434945678865	0.9553066907206371
CM_periimplantitis__SP_288SPT_T016__bin.1	0.9653212870930701	0.9670917690302726	0.9538554562534127	0.9680324314215474	0.9674701323044165	0.9543295171727227	0.9530557777301144	0.967443019235095	0.9649060435425832	0.9665423738925514	0.9674217377299605	0.9666280368791412	0.9673340674224683	0.9678446129199579	0.955505318021512	1.0	0.9676955728731258	0.9680511093863504	0.9534905153397877	0.9672728419105038	0.9682745339057488	0.9539801618846279	0.9677936708119227	0.9674630913979758	0.9680114832318716	0.9675366842561922	0.9680544578823861	0.9669107099824427	0.9545333724792279	0.9673074053749219	0.9668067598454477	0.9679422573625743	0.9684272203094537	0.9673833762330215	0.9658901695792044	0.9673925591646114	0.9659853732374669	0.9534282500068191	0.969202577725305	0.9533264505030248	0.9661321148758971	0.9675875989911354	0.9669324546150289	0.9674057423112292	0.9670633734828982	0.9659024726563183
HMP_2012__SRS022536__bin.57	0.9663376642021391	0.9677074478712219	0.9535901365518542	0.9677597533601545	0.9683123804473174	0.9539156266304307	0.9524219178739798	0.998114103718822	0.9930536900804914	0.9666740351032318	0.9676959101017854	0.9672162812340867	0.966937038402461	0.9682394910989148	0.9548820298484594	0.9676955728731258	1.0	0.9685442707948737	0.9530861008694911	0.9681398193312604	0.9685282426060955	0.953598464548418	0.9684164813866659	0.9683089329198743	0.9683064469499856	0.9680834337150298	0.9682458385338527	0.966710288248721	0.9550983531084569	0.9670747099806898	0.9671507220984898	0.9683616431544	0.9685415050077101	0.9675450091210354	0.9667074484576899	0.9672463166306915	0.9660039393240677	0.9530778303707548	0.9692910811405577	0.953026916199953	0.9668956778777571	0.9684623032879625	0.9677197325924691	0.9675446695940869	0.9681785461244155	0.9661334247390605
BritoIL_2016__W2.45.SA__bin.3	0.9669208720655339	0.9679853131426921	0.9536956791701189	0.9688599439531371	0.9683309641484646	0.9540511144426059	0.9533135203354639	0.9686885338936482	0.9655458167618707	0.9676583272011569	0.9681486456740023	0.9679277285002024	0.9670237915980602	0.9685870961964207	0.9556155034968932	0.9680511093863504	0.9685442707948737	1.0	0.9539104791877271	0.9680629310635535	0.9691655642223902	0.9538919934232815	0.9685930897929023	0.9686382435039325	0.9687840326259683	0.9680993828401686	0.9688483769142174	0.9675488335537792	0.955255802041919	0.9672121246416997	0.9675962456912662	0.9684051912441202	0.9691913870044699	0.9671108073184891	0.9665187849283654	0.9702402531619837	0.9663975914245302	0.9531840935231866	0.9696427691026883	0.953268696804624	0.9672550688272606	0.9694344013197881	0.9693524329496525	0.9684389167747159	0.967517639451286	0.9657082801262051
HMP_2012__SRS019225__bin.19	0.9508760259066852	0.953111448817267	0.9543005868871565	0.9536625090028155	0.9533495068287973	0.9548173040112298	0.9964323613811753	0.9526969315789356	0.9497997161081948	0.9561380534086659	0.952656312460969	0.9543908262883812	0.9528030450259993	0.95321080315621	0.9585317414064548	0.9534905153397877	0.9530861008694911	0.9539104791877271	1.0	0.9533506954844615	0.9533902471470794	0.9545096740997167	0.9534740891224212	0.9540629783788571	0.9538393758442417	0.9530602482612421	0.9540902018538173	0.9527294033720614	0.9657909442294939	0.9533823981165126	0.9528294572885864	0.953031168366934	0.9540313792399284	0.9530838512194612	0.9512706028796312	0.95233100477599	0.9537430593855353	0.9751914154783252	0.9532338713697986	0.9537404986893042	0.952189470867667	0.9536005140366929	0.9531246337312607	0.9537664475703459	0.9520475874738908	0.9534578543595332
HMP_2012__SRS015378__bin.10	0.965297988432417	0.9664104051108404	0.953911445625521	0.968021244494567	0.9720135353642531	0.9535735266855876	0.952556005615822	0.9680595313695797	0.9646185403046763	0.9661471059061421	0.9666162762062337	0.9668041923492963	0.9667260169524777	0.9679291790410437	0.9551214805812305	0.9672728419105038	0.9681398193312604	0.9680629310635535	0.9533506954844615	1.0	0.9678053013986421	0.9531390861066381	0.9678369306878846	0.9946162258600768	0.9672318722383845	0.9668642466236376	0.967222677315513	0.9673680602278872	0.9540764405517217	0.9668043941837585	0.966489728420918	0.9670098451525361	0.9687378953881101	0.9662588760064941	0.9668253573335495	0.9673074491664905	0.9664775676619052	0.9526683919422216	0.9681817217571211	0.9539714356859333	0.9709404733388238	0.9666059665260331	0.966666477491998	0.9677491447592924	0.9886288579039743	0.9664311653223774
CM_periimplantitis__SP_344SPT_T016__bin.16	0.9667308008528114	0.9686921567537079	0.9536560888920013	0.968477692606344	0.9690966583103604	0.9543773631335541	0.9531816683151995	0.9684126927725902	0.9654844942754133	0.9670095308067511	0.9682713926234966	0.9673909462372018	0.9681201162066736	0.9692061581966928	0.9551638033059786	0.9682745339057488	0.9685282426060955	0.9691655642223902	0.9533902471470794	0.9678053013986421	1.0	0.9539600653714648	0.9687681851739263	0.9685125020267178	0.9689177560023526	0.9684973272711229	0.9690391573490823	0.967459768598193	0.955066971461842	0.9681437615873141	0.9675092597875262	0.9686985565663502	0.969214519851533	0.9680677278638095	0.9668692365092477	0.9688929512864191	0.9667138291903495	0.9526935398922024	0.9705395718160474	0.9531573368616384	0.9672012609611433	0.968639429556186	0.968576618709164	0.9685833676767027	0.9678761569514608	0.9667391054750959
HMP_2012__SRS050628__bin.29	0.9507215934132915	0.9534334264912491	0.9984819041733118	0.9544095913692455	0.9547116062950406	0.9910444087888088	0.954464907452234	0.9533589986325866	0.9498610779990776	0.9549347915102329	0.951940651320297	0.953625406341031	0.9532215873585751	0.9534714170846071	0.9544430243058067	0.9539801618846279	0.953598464548418	0.9538919934232815	0.9545096740997167	0.9531390861066381	0.9539600653714648	1.0	0.9537331102065871	0.9545767722958496	0.954380664652568	0.9537617243775991	0.9542778591080794	0.952315005251899	0.956326989381717	0.9533968734594258	0.9541678345033769	0.9537262325884306	0.9543448514493323	0.9534131364652814	0.9517881711731395	0.953201176795152	0.9528712738737779	0.9537807062174808	0.9543218642979021	0.9975765928932323	0.9527528404998421	0.9538237087435694	0.9543765751019422	0.9533949538380921	0.9529386450958132	0.9531959547016733
HMP_2012__SRS020222__bin.2	0.9656270071498648	0.96755679457877	0.9536522527299256	0.9812685202023984	0.9688574524339928	0.9541168510156455	0.9530719696007273	0.9679673501751357	0.9662217755152742	0.9667209325012374	0.9668683690809718	0.967031694497165	0.9679377534231797	0.9995878944580439	0.955662482185346	0.9677936708119227	0.9684164813866659	0.9685930897929023	0.9534740891224212	0.9678369306878846	0.9687681851739263	0.9537331102065871	1.0	0.9681485106811116	0.9682666679263242	0.9675668679624093	0.9679026307427114	0.9667766140378302	0.9546726332215343	0.9680336455079579	0.9676124432522158	0.9672227637197831	0.9686063087775327	0.9662559447009771	0.9672785226623216	0.9679519857333886	0.965731490713168	0.9536241318676654	0.9699123995900962	0.9526589056849798	0.9675229704480725	0.9685535411976669	0.9675523455853198	0.9972104877732161	0.9682374593801824	0.9658191758890603
HMP_2012__SRS016746__bin.20	0.9656285018027474	0.9681500118013787	0.9546225539736293	0.9681004000251865	0.9722385417268036	0.9542101634311888	0.9537912329092308	0.9681666913416541	0.9659774998608095	0.9670620312172905	0.9672119096140487	0.967035324344814	0.9671433265239068	0.9681894476739893	0.955428900214923	0.9674630913979758	0.9683089329198743	0.9686382435039325	0.9540629783788571	0.9946162258600768	0.9685125020267178	0.9545767722958496	0.9681485106811116	1.0	0.9679497072716273	0.9681615481499294	0.967800438815199	0.9673549470655209	0.9559131108728195	0.9671499786504463	0.9673134398351118	0.9678031857526208	0.9684555053670466	0.9673169858600322	0.9669319549609381	0.967645826261277	0.9663724106630721	0.9531338151412798	0.9685625650177816	0.9537564167347498	0.971231029960456	0.9674536239126222	0.9670704084243998	0.9678237214363439	0.988768281740813	0.9663500893212382
HMP_2012__SRS043755__bin.6	0.9664039851803736	0.9672225106449811	0.9544673079709625	0.9682980054877168	0.968775482530044	0.9550410076842787	0.9535581189393711	0.967647128107562	0.9655329150738051	0.9662016592514638	0.9673470956163505	0.9677786406455752	0.9676823879414918	0.9681703406454145	0.9552480367062844	0.9680114832318716	0.9683064469499856	0.9687840326259683	0.9538393758442417	0.9672318722383845	0.9689177560023526	0.954380664652568	0.9682666679263242	0.9679497072716273	1.0	0.9675436236184644	0.9993240713982315	0.9684989085951308	0.955392944219926	0.9677566629575318	0.9674890466114914	0.9680681921614571	0.9688498683055312	0.9673117976267558	0.9664501321748397	0.9678102892554351	0.9672353148556312	0.9535652160489279	0.9697304232855924	0.9536096611491046	0.9674561514691935	0.9685528932928276	0.9682736533033501	0.9683192858886004	0.967231967400589	0.9668319863317175
HMP_2012__SRS015921__bin.3	0.9654458655056588	0.9978355798866352	0.9532973196996005	0.968343512892992	0.9682629085144063	0.9540323440656912	0.9531321185205813	0.9679527818395846	0.9649904532371465	0.9658273986861206	0.9663100247902824	0.9672521649670807	0.9672445491497584	0.9678064514313216	0.95480169212511	0.9675366842561922	0.9680834337150298	0.9680993828401686	0.9530602482612421	0.9668642466236376	0.9684973272711229	0.9537617243775991	0.9675668679624093	0.9681615481499294	0.9675436236184644	1.0	0.9677797893313551	0.9670654485889151	0.9560493827160493	0.9673667139404614	0.9674082951063255	0.9672695014687298	0.9676504702976951	0.9664086083417301	0.966859165892485	0.96795497171432	0.9658107787656025	0.9531348187795248	0.9687344161920937	0.9532703853988109	0.9676570731608313	0.9673787651885942	0.966915511863416	0.9678661831635131	0.9665984762979684	0.96543505489517
HMP_2012__SRS045049__bin.7	0.965933945834392	0.9673101580862357	0.9540554959821793	0.9680403916323883	0.9686075778820981	0.9554313715895101	0.9538579544938783	0.9677589675930262	0.9653275536006459	0.9662302148009999	0.9671108651331728	0.9673959328353915	0.9670886797661773	0.9679695326910293	0.9550683356858503	0.9680544578823861	0.9682458385338527	0.9688483769142174	0.9540902018538173	0.967222677315513	0.9690391573490823	0.9542778591080794	0.9679026307427114	0.967800438815199	0.9993240713982315	0.9677797893313551	1.0	0.9678733079266689	0.9557854210071031	0.9672544741541449	0.9673921660733344	0.9676932450569953	0.9689937440162235	0.966817556280672	0.9665769817706583	0.9678204748146169	0.9668036502144713	0.9536175828585909	0.969697976621373	0.95325851933312	0.9670899259155683	0.9682766934446364	0.9674762927062268	0.968075165667944	0.9672759255250054	0.9667261691892609
HMP_2012__SRS015755__bin.4	0.9660351576375288	0.9661563806214521	0.9532450651218557	0.9668423382073307	0.9670447201067631	0.9534922595315656	0.9509117332245226	0.9669199240147224	0.9644504358653736	0.9792878435902018	0.9658900577253328	0.9799390866618337	0.9665918762529291	0.9668127632373211	0.954258829166931	0.9669107099824427	0.966710288248721	0.9675488335537792	0.9527294033720614	0.9673680602278872	0.967459768598193	0.952315005251899	0.9667766140378302	0.9673549470655209	0.9684989085951308	0.9670654485889151	0.9678733079266689	1.0	0.9546069594801293	0.9661785671685874	0.9664743048496732	0.9666788648368453	0.9815232844848704	0.9660968072683774	0.9659082709154148	0.9672421578662171	0.9956641863699109	0.9521854167362604	0.968050322829678	0.9529530100469784	0.9657514797817034	0.9664132064945697	0.9665324117274571	0.9665698180052237	0.9672215482664244	0.9977311149575138
