	HMP_2012__SRS017227__bin.25	HMP_2012__SRS015899__bin.13	HMP_2012__SRS058808__bin.54	HMP_2012__SRS013836__bin.41	HMP_2012__SRS064493__bin.7	HMP_2012__SRS018337__bin.9	HMP_2012__SRS019333__bin.20	HMP_2012__SRS021477__bin.38	HMP_2012__SRS024355__bin.63	HMP_2012__SRS017814__bin.20	HMP_2012__SRS051930__bin.22	CM_periimplantitis__SP_201SPT_T016__bin.1	HMP_2012__SRS015060__bin.20	HMP_2012__SRS020226__bin.6	HMP_2012__SRS023595__bin.37	CM_periimplantitis__SP_288SPT_T016__bin.1	HMP_2012__SRS022536__bin.57	BritoIL_2016__W2.45.SA__bin.3	HMP_2012__SRS019225__bin.19	HMP_2012__SRS015378__bin.10	CM_periimplantitis__SP_344SPT_T016__bin.16	HMP_2012__SRS050628__bin.29	HMP_2012__SRS020222__bin.2	HMP_2012__SRS016746__bin.20	HMP_2012__SRS043755__bin.6	HMP_2012__SRS015921__bin.3	HMP_2012__SRS045049__bin.7	HMP_2012__SRS015755__bin.4	HMP_2012__SRS051941__bin.9	HMP_2012__SRS015063__bin.12	HMP_2012__SRS075406__bin.3	HMP_2012__SRS064809__bin.7	HMP_2012__SRS057022__bin.11	HMP_2012__SRS063603__bin.9	HMP_2012__SRS023938__bin.2	BritoIL_2016__W1.18.SA__bin.7	HMP_2012__SRS017304__bin.21	HMP_2012__SRS022602__bin.49	BritoIL_2016__W2.43.SA__bin.7	HMP_2012__SRS024561__bin.12	HMP_2012__SRS024381__bin.8	HMP_2012__SRS019073__bin.17	BritoIL_2016__W3.20.SA__bin.4	HMP_2012__SRS013945__bin.4	HMP_2012__SRS042984__bin.28	HMP_2012__SRS053584__bin.16
HMP_2012__SRS051930__bin.22	0.5779246120462204	0.8170204821271367	0.7046330586277282	0.5554834301480074	0.7350461629019077	0.8438633787276819	0.8047717439736268	0.6500319162131337	0.478241440426022	0.5186831936611851	1.0	0.5405020418165057	0.8188697641311897	0.8485243991562191	0.8106203846281836	0.8023411849666641	0.7714907183676186	0.7656995571490373	0.7038063055373441	0.8230627377239267	0.8094431366312124	0.6263672434634429	0.7527818102219181	0.8230411289134096	0.7985350090821831	0.7002953060045266	0.8714578297580116	0.5710158431476949	0.7382909418891546	0.8271031531144131	0.7358003103889542	0.8381387726454932	0.4987469050781137	0.47630615535611104	0.7623981630782356	0.7792811267352415	0.8328165226151328	0.6401428601680906	0.6797669360132869	0.7030141265437875	0.5208388885983705	0.6417012875825835	0.6166255595061263	0.8638247335309531	0.7665142093055317	0.8220095242993235
CM_periimplantitis__SP_201SPT_T016__bin.1	0.5908782766401938	0.8575536760624816	0.7159122060966338	0.6149421950096353	0.7871991756998921	0.866459061156748	0.8413222292294333	0.6618647764302026	0.4891695824617458	0.560158107890945	0.8444565682701176	1.0	0.8791685966506732	0.8850031127322227	0.85258748398057	0.8413262805078142	0.8075068837971822	0.7906191298664293	0.7471002974988757	0.8295795988424147	0.8812604067213409	0.6397508733880977	0.7929911533584423	0.830971888179315	0.7999114120460712	0.7324535757258203	0.8800490744854539	0.5970281172223896	0.7810094975469509	0.8892110405438436	0.766723339549795	0.8612383137499038	0.5435829776085844	0.5013706825188688	0.8194824626911021	0.8014839832709212	0.9101460215771087	0.6587635228296289	0.7167514959345421	0.7400490474769313	0.5590777669893735	0.6620565369402315	0.6407812485229715	0.8820942948547414	0.7869723041105621	0.8794339553846217
HMP_2012__SRS015060__bin.20	0.5811955159235241	0.8294358058869765	0.6905705224806026	0.5672231685397879	0.7462051826308971	0.8290950476327164	0.811454513179413	0.6556604268458753	0.4880925553134158	0.5021651997695266	0.795141341236239	0.5464138341136782	1.0	0.8530270201991589	0.8189490965080253	0.8117642171100091	0.7865695085989003	0.771993280515804	0.7082635135617169	0.7914563680457724	0.8398356470902728	0.617165655093056	0.7468279477162693	0.7931555431338261	0.7545222858835857	0.6959571886772579	0.8390811109558395	0.5899087716294413	0.7189973985709136	0.9401293622407121	0.7162595822522022	0.8251012098176985	0.4818959587833587	0.4568854779491221	0.7924152752021574	0.7659511162980225	0.8314442652526038	0.6389594955099225	0.6846441824970279	0.7268738661499898	0.5017619132149156	0.6244709749085261	0.6062932845864383	0.8382149471174244	0.7433431490175293	0.8028709302574445
HMP_2012__SRS020226__bin.6	0.5454744693084371	0.8021239944821742	0.6483740913972428	0.5834287131137411	0.7348165752786356	0.8060700690188818	0.7742082326759997	0.6128325530230977	0.46183618935323684	0.4776277801190923	0.753587009005233	0.5030763337624464	0.7801935537853683	1.0	0.7861289780277227	0.8021312871011993	0.7457098289919221	0.737173242689917	0.670014362621259	0.7753078828605797	0.8056889337193048	0.5833151017857705	0.8223982430161658	0.7797690465936944	0.7274970887097207	0.6818617979606767	0.819866936570335	0.5608154529829499	0.6880662814628533	0.7880016458289674	0.7174996756703644	0.8090892132952889	0.47142751865950916	0.44902574448044696	0.755339156681536	0.7402879586577589	0.7942855804963126	0.6073435138294925	0.6649479115090579	0.68174857045476	0.48229160189669507	0.5983528660376591	0.6018176277187076	0.9026554344980797	0.7266645786746931	0.7700238046437863
HMP_2012__SRS023595__bin.37	0.5715195852733833	0.8132955989658192	0.6967151003087881	0.5571332203828182	0.7226676363828051	0.8375732331988854	0.826068012463543	0.6405525569948464	0.47891073312681565	0.49037559478165327	0.7724526213222788	0.5200119265201165	0.8036773711577537	0.8434883094569562	1.0	0.79662482775321	0.7740822221544995	0.7613209279952821	0.7243182404099824	0.7725963490681582	0.8233112401686515	0.614780813128397	0.7388878684722276	0.7816026014310177	0.7509008723326972	0.6884699048925913	0.8283170016333072	0.5775339119233078	0.7254915365360872	0.819087950672967	0.721063568846414	0.8114011931462045	0.48676469255852683	0.4597595257725675	0.7643124418808649	0.7745195828024193	0.8143947661685478	0.6449805246845196	0.6811521446733014	0.7243981349162879	0.4960971121842417	0.6385020686087896	0.6214573581604825	0.8341410640465662	0.7479756626508008	0.7925868605659661
CM_periimplantitis__SP_288SPT_T016__bin.1	0.569343062608792	0.826397766329196	0.6849237785616454	0.5739645670572435	0.7593369307480067	0.8489943706052708	0.799933567986531	0.6462702354575378	0.47903609345953163	0.49583341961324906	0.7845544723493648	0.5265607614156781	0.8174560680277341	0.8831620624182014	0.8174543776457119	1.0	0.7759516956433361	0.7649971749490455	0.7061630060739652	0.7774857173284019	0.8395573903713305	0.6150797289810503	0.7646688182412504	0.809242079186791	0.7448541601780648	0.6969770475703083	0.833614852372599	0.5892198422112902	0.6995417796933563	0.8355325907766841	0.7454855178633233	0.8277048542277934	0.4890004728843707	0.4600315509804427	0.7842400612932521	0.7650732421400406	0.8219178313750962	0.6352214759655145	0.6872417149094653	0.7114040355335205	0.5008200465784767	0.6276532130570178	0.6250711545182432	0.8644119224334401	0.7353837948991877	0.7974372963353785
HMP_2012__SRS022536__bin.57	0.6072165977476627	0.8137613387271335	0.7212657443274219	0.5563304433409074	0.7298590077145406	0.8237319651527151	0.7990161443511334	0.716713036436047	0.538700632322962	0.49295212922454895	0.7780924306491172	0.5212748105145105	0.8169737329022826	0.8468398453692052	0.8192816877404664	0.8003337925996377	1.0	0.7673594599342092	0.6952505820012649	0.7986059865602494	0.839042488598616	0.6099878870510004	0.74574793646172	0.7986726753402762	0.7538447389308611	0.6791877393767607	0.8297548773253354	0.6041933730531126	0.7062847419122419	0.8315628842505075	0.7219618357111007	0.8204066795133376	0.4836414166091676	0.4716657680389881	0.7816465503376065	0.7788565184359607	0.8260904814188932	0.649294602698324	0.6932364064947026	0.7444917465006915	0.5084317719296028	0.6356574009944038	0.5908425408163666	0.846410944980013	0.76899137361016	0.8100206648043208
BritoIL_2016__W2.45.SA__bin.3	0.5990905846370697	0.8349557941911263	0.6875744857714671	0.5692393528829777	0.7544822476519194	0.8365392521380071	0.8322641415670134	0.6527650654390538	0.49991687410492835	0.5114081255562433	0.8004165330176959	0.5289869935080483	0.8310777904775674	0.8676771281810337	0.8351627053864676	0.8178119818749408	0.7953458534183265	1.0	0.7226355426449395	0.7904174817371505	0.8414364516085312	0.6174080984499731	0.7629800633383179	0.805839142357613	0.7769818071750297	0.7032482347041576	0.847269720940949	0.5891886641578308	0.7232607939426522	0.8302849320762048	0.7397174623109902	0.8448793996864709	0.49433117537305005	0.48248257292716096	0.7858347150001581	0.8000334310664962	0.8448053092147765	0.6571133629394039	0.7238968877484177	0.7172066085086582	0.5149332959869167	0.6503810689809397	0.6421113977348194	0.8742101910540273	0.7573293095581226	0.8236077542003425
HMP_2012__SRS019225__bin.19	0.5894785487534432	0.8009396994994213	0.712442940652526	0.585737392293141	0.7431847577117009	0.8452477629284185	0.9161461294562859	0.6482589049015669	0.4856513897983975	0.4960249014135282	0.7806941177936957	0.5304282962589394	0.809083090682296	0.8368407074640002	0.8431461189097147	0.8010667377441651	0.7646604531382282	0.7668129124548295	1.0	0.7762425059420341	0.8288310659803086	0.6400632602519863	0.7532322843969231	0.7957402398673816	0.758414006613659	0.6965075508656338	0.8297308802647765	0.5792661120448556	0.7437820771567978	0.8177293615585147	0.735834756321471	0.8234336184423098	0.5023782518195232	0.4811149259870392	0.7710171592714429	0.7541167582141012	0.8092436861992363	0.6736957966160847	0.6827126356552728	0.7287608833424577	0.5088231656396544	0.6371509684149367	0.6135218548926024	0.820001188886215	0.7316846805299748	0.7883504491401189
HMP_2012__SRS015378__bin.10	0.5649938015022241	0.8069227323394902	0.684860038961986	0.5468596014209666	0.7226194122365639	0.7979852277817712	0.7645783458865936	0.6397787292558678	0.48837828546426226	0.4945880342948818	0.7935998166494775	0.5119725807627798	0.785897844589597	0.8417318290256378	0.7817482889020846	0.7666497900844871	0.7634853267493827	0.7290671000406288	0.6747428404746278	1.0	0.7874446562698586	0.5902682543155088	0.7400614640955923	0.8352266358304424	0.7531397735204342	0.6689902178329218	0.8251015199341605	0.5555533331249805	0.6965215488952089	0.7890714754508236	0.7035442906105781	0.7941623693887969	0.4755004114969112	0.4573853798793637	0.7453177902094988	0.7448623308435166	0.7891227302559615	0.6218591326270171	0.6678784469377338	0.7045289662572533	0.49231157087643634	0.6203660759862903	0.5874017355793772	0.8315933785459053	0.7804110802054359	0.7687041493473347
CM_periimplantitis__SP_344SPT_T016__bin.16	0.5719950881974046	0.8095486728687218	0.6772865305269336	0.573549822439542	0.7239221266256278	0.8232406240642152	0.7875436364622963	0.6447874399339197	0.47615826294221797	0.47268101218504877	0.7528269996402567	0.5246058399001562	0.8044029366309134	0.8437371502300146	0.8035604539598896	0.798537311813046	0.7737351203934265	0.7486391051033308	0.6949396776780277	0.7595568123124662	1.0	0.5873213593072028	0.7404522315139165	0.7833818685349202	0.7319112418781415	0.6923889166902811	0.8126239757866621	0.5817949784656445	0.7013977736109185	0.8151823737833541	0.7115638383606959	0.7925712000353714	0.4707488489218754	0.44634056638470027	0.7853634713823188	0.7576873529122126	0.7908982931285007	0.6174027336472546	0.6748696181696501	0.7102591156745589	0.48528489057974944	0.6099216804635262	0.595437892024752	0.8251177204734141	0.729538141835334	0.7736864847048799
HMP_2012__SRS050628__bin.29	0.5915338421104599	0.8062364582189251	0.8024106450464124	0.6005478284890784	0.7454084140154452	0.9286003525716764	0.8364258240447671	0.6591997577040462	0.4979192945903878	0.4971721044579571	0.8039549489281399	0.5255736500931353	0.8157835178843037	0.843017960298521	0.8280730482361986	0.8073652866669551	0.776288944581457	0.7580840203377721	0.7406240673991016	0.7857483605638927	0.810530998683126	1.0	0.7590775003134094	0.8075161669312618	0.7601369904046809	0.7127001243652766	0.8324702094684022	0.5920014599884399	0.730900056247275	0.8236487063681456	0.7540413167853185	0.8227861372100685	0.5290322473282545	0.4608937214950015	0.7515124082376187	0.7660717990363632	0.8121207885268872	0.6792202374810984	0.6882264579637599	0.8009051706444695	0.5429409669871763	0.6532083689732487	0.6154206286603718	0.8299229955945182	0.7373169051351433	0.7876393562294134
HMP_2012__SRS020222__bin.2	0.5709352181692161	0.8202318075905658	0.6772563315907019	0.6278241643697244	0.7529125944074605	0.810612410472982	0.7930025199202652	0.6369698451332585	0.4739899274828916	0.5002852148558882	0.7799036806596568	0.5258479880935111	0.7968249362855981	0.9593674050910628	0.803333834810003	0.810179439098345	0.7660611335880119	0.7561838341831572	0.703514455960498	0.7951902118918028	0.8248216623593403	0.612710463489812	1.0	0.7876886582096209	0.7582963046542408	0.7091887540274845	0.8496452052561919	0.5728475457194488	0.7070033007910794	0.8031511540231862	0.7531122895812848	0.8314617507625132	0.5097640194071471	0.4795916905315832	0.7661300866300947	0.7597501392493252	0.8137408189472214	0.632771769012682	0.6772397649507209	0.7011893056518211	0.511867982684727	0.6175618025220695	0.630106330963856	0.903676182186474	0.7473506808441285	0.7897868007758561
HMP_2012__SRS016746__bin.20	0.5261644752976897	0.7640694516725699	0.6576361199068599	0.5123279322880007	0.6866975242304686	0.7852475244831021	0.7269552570507097	0.6038057489281538	0.44677420044409083	0.45672951540617446	0.740181592966994	0.4783250165086282	0.7345910077239781	0.7896118655352313	0.737646707194264	0.7442711464936218	0.7121723100458355	0.6932780441657789	0.6451494171744924	0.7790269101328191	0.7574978710768445	0.5658030616849411	0.683753372171525	1.0	0.6900260678915635	0.6529775579823055	0.7794326784165865	0.5489189812106742	0.6589467048233956	0.7418505288008032	0.6796144579437109	0.7434533912550716	0.43960912543331504	0.4234390261250256	0.7174954924351811	0.7030059889688549	0.7433282405008829	0.5807589654774366	0.6265540361701226	0.6584049031111623	0.4664710635520971	0.5716727097897817	0.5710512313551611	0.7858068162075668	0.7143041482033676	0.7316775603531739
HMP_2012__SRS043755__bin.6	0.6077087518543614	0.8377934710948076	0.699979303340386	0.5694642489191364	0.7513431126953676	0.839108828336057	0.818208857165179	0.6594302981735312	0.4995616237329007	0.5244373638212338	0.844180195261333	0.541256483696926	0.8214549888772588	0.8659710822434082	0.8330469457806913	0.8052828109444667	0.7901737925463699	0.7857680996400244	0.7228027389036435	0.8257492030872289	0.8319376413757751	0.6260808065209554	0.7737635801840221	0.8111290461855325	1.0	0.7233331764712333	0.9422453545593644	0.593807267040364	0.7523601273598418	0.8215902253285995	0.7542443000805479	0.8583361621814005	0.5203862097197545	0.4988776745178432	0.7803348838314315	0.7915206745009387	0.8488440253129742	0.6511073169773374	0.7014796969424226	0.7213114828996705	0.5226683248361286	0.6551054730100482	0.6273929656028827	0.8817814112928833	0.7830446385371802	0.831111145630926
HMP_2012__SRS015921__bin.3	0.5592594183184382	0.916512535641543	0.675298969151759	0.6000397612203606	0.75391857925053	0.8371015614482156	0.7901355500535377	0.6431652440610296	0.4741100893614126	0.5016075789518383	0.7819029507747406	0.5234458501880214	0.8002481215959883	0.8572330919511999	0.8066818151769157	0.7958406096205747	0.7519015658875752	0.7511430144505978	0.7010834450009192	0.7746807883337491	0.831214102108165	0.6199773110123622	0.7642960647490242	0.8106868895579025	0.7639568397743455	1.0	0.8507878174323034	0.5921092314069247	0.7318790892171334	0.8060385905805476	0.7553806726691311	0.8072270843396284	0.5025490127009111	0.4626092528799139	0.7687233608268018	0.7592322996220271	0.7956360130497869	0.6173778729773771	0.6821785288444975	0.687714217193736	0.49927981042004543	0.6341258394370506	0.6273032193559936	0.8284781055129607	0.7250902468718198	0.7855355049843874
HMP_2012__SRS045049__bin.7	0.5699416017415123	0.823964723212964	0.6876299885047894	0.5676656147591709	0.7445187422087792	0.8348236929152776	0.8020526352830969	0.6434903212915407	0.4758762367867772	0.5046700809842036	0.8156021799643576	0.5271799845813713	0.8087353893122855	0.8639852058823767	0.8135312623618006	0.7978723748490293	0.7699833436744388	0.7585706461990976	0.700070055259524	0.8008861262272816	0.8177353868854289	0.6070130492077527	0.7675342409237587	0.81113635940775	0.8341704640230648	0.7131512166236439	1.0	0.5768375146723703	0.7303600565295789	0.816992768776387	0.7499864500508426	0.8344612823348302	0.4862648007914788	0.4673195450129311	0.7641390685886292	0.7749891398168695	0.8183012489412839	0.628910980474321	0.6816635616385165	0.7065473354328339	0.503326411399107	0.6240803224807004	0.6232475062026409	0.849271174525772	0.7473100317351944	0.8018936761780568
HMP_2012__SRS015755__bin.4	0.639281851562995	0.8038946337349897	0.7168941835045199	0.5472649480160423	0.708766486256757	0.8117133932631393	0.7584998522593664	0.6944992826028816	0.5340378159953486	0.47378542901693327	0.7408096635270147	0.49576205852323285	0.7881589947132963	0.8192366715240722	0.7862879871446025	0.7817570874854431	0.7772020783490727	0.7312320335334793	0.6774992977413905	0.7475076127076008	0.8115580833750576	0.5983820858734723	0.7173410498612023	0.7918628832355591	0.7287235265324796	0.6880003767806672	0.7996132391306907	1.0	0.6799786490955302	0.7897008798837811	0.7231480697560064	0.7798681379802201	0.48980701765206214	0.472469500109614	0.777009202531383	0.7449940595369523	0.8241241671717509	0.6545941730197008	0.6914138302053623	0.7274361925865039	0.48574653314127986	0.6190999763951398	0.5870450247290347	0.8058699288097599	0.718234782574567	0.8347693423887782
