	LiJ_2014__MH0354__bin.30	KarlssonFH_2013__S378__bin.10	XieH_2016__YSZC12003_37192R1__bin.46	ZeeviD_2015__PNP_Main_449__bin.40	LiJ_2014__O2.UC44-1__bin.35	ZeeviD_2015__PNP_Validation_9__bin.68	ZeeviD_2015__PNP_DietIntervention_27__bin.7	SchirmerM_2016__G89100__bin.16	NielsenHB_2014__O2_UC44_2__bin.59	BritoIL_2016__M1.16.ST__bin.6	LeChatelierE_2013__MH0276__bin.40	LeChatelierE_2013__MH0431__bin.40	SchirmerM_2016__G88821__bin.18	ChengpingW_2017__AS9raw__bin.41	BackhedF_2015__SID566_M__bin.44	ZellerG_2014__CCIS74726977ST-3-0__bin.44	BritoIL_2016__W1.2.ST__bin.63	CosteaPI_2017__SID713A077-11-0-0__bin.12	ZeeviD_2015__PNP_Main_429__bin.15	ZeeviD_2015__PNP_Main_33__bin.23	SchirmerM_2016__G88815__bin.7	SchirmerM_2016__G89006__bin.4	CosteaPI_2017__SID713B016-11-90-0__bin.98	FengQ_2015__SID530026__bin.5	ZeeviD_2015__PNP_Main_268__bin.20	ZeeviD_2015__PNP_Main_739__bin.6	SchirmerM_2016__G89002__bin.2	YuJ_2015__SZAXPI017592-142__bin.73	ZellerG_2014__CCIS16383318ST-4-0__bin.93	LiJ_2014__MH0303__bin.32	KarlssonFH_2013__S393__bin.2	KarlssonFH_2013__S297__bin.3	LiSS_2016__FAT_014-22-84-0__bin.22	CosteaPI_2017__SID713B005-11-90-0__bin.33	ZeeviD_2015__PNP_DietIntervention_22__bin.1	LiJ_2014__MH0332__bin.43	LoombaR_2017__SID0008_kcu__bin.47	LiSS_2016__FAT_014-22-0-0__bin.39	ZeeviD_2015__PNP_Main_667__bin.5	LiJ_2014__MH0396__bin.28	XieH_2016__YSZC12003_37293__bin.39	ZeeviD_2015__PNP_DietIntervention_55__bin.7
LeChatelierE_2013__MH0276__bin.40	0.9603554362940272	0.6986733474230803	0.9641608553056868	0.71216282892567	0.7532882672513648	0.9360334723838322	0.9489490737442579	0.6921245174789379	0.9304951991957763	0.8512555442098791	1.0	0.9244654999089708	0.9582472513120087	0.8592522671563777	0.9559741582431616	0.9108374956134448	0.9676555874817612	0.9584392043250773	0.9678429230683986	0.919151501719002	0.9521232245995372	0.9300440106702128	0.6729311950691163	0.9104067556906482	0.9339450763722331	0.9345394051171639	0.9465315211913488	0.6479449813851752	0.767893187053264	0.9575519988179388	0.9705203707661498	0.7854143414626423	0.8349448151578236	0.9369985145079538	0.9292511325887404	0.6306909780764594	0.6014382623700855	0.6584568824719854	0.8992233488742715	0.9577037142578213	0.9598527964453732	0.9516159673244521
LeChatelierE_2013__MH0431__bin.40	0.917167391195365	0.6693850870573804	0.9355287735661721	0.7044990660448546	0.7334194477522249	0.8995234843005038	0.9275987814636109	0.6593703794611903	0.9120233133955015	0.8292187004578951	0.9124608302011601	1.0	0.9234560442100315	0.8442824301193861	0.9205249420387892	0.8919138170020854	0.9300370261618122	0.93162758204905	0.9383491944026496	0.891507551396831	0.922801722201569	0.9002442151098252	0.6376918123808141	0.8806855211235327	0.9087471458864631	0.9113527147201618	0.916263710650344	0.651290642023359	0.7539065628171916	0.9230172252710228	0.9359024858376721	0.7536532978805827	0.81483273120517	0.9213635159163015	0.9234990146105873	0.6119714233814971	0.57332345448165	0.6351396310144726	0.8744268171759202	0.9171029355945313	0.9308905745728514	0.9315012751140832
SchirmerM_2016__G88821__bin.18	0.9505489101191421	0.6846092378387656	0.9533267289688384	0.7020938749769372	0.7443963081559616	0.9323301213664478	0.9502255491190502	0.6972588887310298	0.9176856609646701	0.8446735757490822	0.933889068533889	0.9118227338854685	1.0	0.8467352431989724	0.9339276404225679	0.8919459967843902	0.9454381348691803	0.9596287327141688	0.962213049255659	0.9064110979038107	0.9529847248892184	0.9300087365327858	0.6602710189471546	0.904057569829583	0.9322639062908822	0.9147239827789374	0.9491423219119828	0.6371632433044023	0.773579799130461	0.9624174802656574	0.9555413982438219	0.7764334760278926	0.8219939480706663	0.9212754180710584	0.9344522181086017	0.6251236711180769	0.6057573686771835	0.6453514124061337	0.9006671008147026	0.9456322800421977	0.9553466102059932	0.9535427315454406
ChengpingW_2017__AS9raw__bin.41	0.9099635994360749	0.6734450207598047	0.9146011779338702	0.7031569291814647	0.7304822555897902	0.888411034448409	0.9192069353381545	0.6704967272697087	0.8918179667428067	0.8248387154793018	0.9011062672335433	0.897055995439899	0.9111402881330841	1.0	0.9110448248525508	0.8670334854750543	0.9153289125072116	0.9100597544795107	0.9211300362068703	0.8644476757458242	0.8985453609688001	0.88070272042679	0.6444124235083171	0.8738265971767772	0.9098529173716884	0.8921998198649402	0.9010204886336437	0.6137126776620074	0.742992095917077	0.9069869436669799	0.9176366335496706	0.745707265309059	0.8105628044621475	0.8972745925170623	0.9094288667125074	0.6048518866449638	0.5757051485145775	0.6330453754958211	0.8721386956948828	0.9045304936005014	0.9086084359102424	0.9202120668353646
BackhedF_2015__SID566_M__bin.44	0.9594806022903722	0.6958785238073684	0.9636075233160214	0.7175771673879431	0.7544176947889012	0.9306393873972452	0.9473615848006502	0.6923046141351801	0.9381079926868676	0.8535359598420604	0.9507157331402057	0.9275056563943004	0.9530156830871023	0.8639506789969175	1.0	0.912542861659913	0.9594150018925715	0.9563632713868777	0.9657467522883059	0.906722138363047	0.9469981585968338	0.9279484590794559	0.6640675789057985	0.9150225566967838	0.9333644279218909	0.9341240805284243	0.9432549998983194	0.6541369906867115	0.7722314828117117	0.9683241919178998	0.9704279966753718	0.787028964543641	0.8383429077113924	0.939995316131597	0.9356893060199517	0.6305267515142212	0.5901602027314694	0.6590871967047608	0.8954519900208675	0.9561087418434105	0.9527578735237451	0.9480884372082833
ZellerG_2014__CCIS74726977ST-3-0__bin.44	0.9142189677670481	0.6544620243657447	0.9309082098217959	0.6883342498461956	0.7263928274269413	0.8985746809947451	0.9096348795623728	0.6710585266391756	0.8982820935156606	0.8117349784412663	0.9018133892732728	0.8946952845086685	0.9061427696278522	0.8185709452796105	0.9084991437897655	1.0	0.9467849991444428	0.9358188465522354	0.928908426650017	0.8842698962751263	0.9158438732312499	0.8908609517191474	0.6490125825677947	0.8808835880629533	0.8963273740404372	0.9036159371354902	0.9166589383515569	0.6405399545183214	0.7558292177334136	0.9203744074777	0.9352611016702304	0.7526695341981209	0.7960057890522647	0.9327714957098054	0.8916407495986719	0.5960790665414462	0.5905630088442403	0.6304123785402759	0.8575210003356919	0.9188141586215995	0.9327688833215994	0.9119553333864518
BritoIL_2016__W1.2.ST__bin.63	0.9130002930119142	0.6638166291710743	0.9361705825970789	0.6854566764502849	0.7271872842761861	0.9055669780539043	0.9156162934489489	0.6622789374096754	0.8993100562682201	0.8209523383840641	0.9106723381854119	0.8867844177257309	0.912970495190135	0.8214160669855034	0.9079110733672036	0.8999469847087511	1.0	0.9448007767298877	0.9323955710504229	0.8778059615508773	0.9211363399335508	0.8987749370521015	0.6407897416032221	0.8736826879621766	0.9012506394115923	0.9039218899765094	0.9246499997516848	0.6375275009063505	0.7353618200509543	0.9192118972769757	0.9257785922515731	0.7518518104659883	0.7956328809030726	0.9177542871616085	0.8987066503771908	0.5969118282453553	0.59662999051436	0.6271528926235492	0.862861112352687	0.9184104600287052	0.9463949601950764	0.9197917132257633
CosteaPI_2017__SID713A077-11-0-0__bin.12	0.8878853652492161	0.6385213802813192	0.9126812717666791	0.6558215877569051	0.690106539252154	0.8662841996506556	0.8844110770173799	0.645843484632081	0.8555147441752995	0.7957281339528469	0.8697632767015572	0.8565551151172243	0.8935565242272343	0.7875009427987535	0.8726796675122923	0.8577337632096581	0.9110357138153838	1.0	0.8984010133141143	0.8488361373864302	0.9166404279288717	0.8781275478013933	0.6172548334149428	0.843460687985691	0.8663458556961207	0.8657885568774026	0.893597827791672	0.6255604414812296	0.7220982450175331	0.8967339056770253	0.8927388333718435	0.7294604557279664	0.7645828519572502	0.8939480101858182	0.8736051067966512	0.5892719678095583	0.6015349362308882	0.6032852495992357	0.8350317678284741	0.8890274985962774	0.9345063146565399	0.8885510110992854
ZeeviD_2015__PNP_Main_429__bin.15	0.9301670501051044	0.6701933075722266	0.932340488369034	0.6890183975996009	0.7281756520314792	0.8994621934664075	0.91651403583226	0.6698228985960445	0.9057678323691531	0.8186596779117123	0.9103535823573646	0.8942237295034162	0.9286643188817992	0.8261727135776916	0.9134061990454989	0.8824748779573776	0.9318888003712776	0.9311914139571591	1.0	0.877518718992984	0.9341292472942152	0.8975201832562734	0.6430709323882631	0.8746305216996374	0.8997308485529852	0.8949695110601514	0.9234339207759107	0.6377232691291108	0.747284287958544	0.9317200378226653	0.9439491180915934	0.7632044285278198	0.8087591485433062	0.9058944042806124	0.9004921413733797	0.6035463712329345	0.5905212529130153	0.6329966768668737	0.8644911188708793	0.921647643652915	0.932007306425634	0.921969037035934
ZeeviD_2015__PNP_Main_33__bin.23	0.9362304297961613	0.6610767861341794	0.9247517761619967	0.6769779144809193	0.7179833986901563	0.9367439398931192	0.9153697370946201	0.6652811500530212	0.8934407599949435	0.8240330585224664	0.9126790489845403	0.8968761687430858	0.923503370237505	0.818491865384376	0.9053169909618293	0.8868293174966121	0.9261645839159992	0.9287917382513278	0.9263650100507812	1.0	0.9242330261660904	0.9056903337619134	0.6447898702273527	0.8783583658589144	0.8981016501096777	0.8916775339987568	0.9202965520809931	0.6214677349947306	0.7690711034637697	0.92466793777882	0.9383774783903293	0.7565726344967437	0.7949804388022377	0.9113337049295004	0.8995354174594743	0.6097650756805155	0.5957955050836845	0.6250354511913238	0.8667375799657704	0.9197385028429726	0.9387396864051477	0.9182654362510619
SchirmerM_2016__G88815__bin.7	0.8824920023278886	0.6258997751525158	0.8905359003322338	0.641880303384091	0.6806940521499188	0.8567738119649205	0.8699256711347746	0.6378361303949469	0.8362886297341537	0.7761724486566637	0.855424964115669	0.8399890717248066	0.8785307988901044	0.769792090157085	0.8555263054962586	0.8310639185570884	0.8793693839984923	0.9075096926215178	0.8922581111626049	0.8362560345532623	1.0	0.8678312826025889	0.6093141618356658	0.829306149347563	0.8473052082357947	0.8426085389891701	0.8779014155790741	0.6033202043895634	0.7236467962493022	0.8797172634745515	0.8811970846870211	0.7237582125039855	0.7592253251517453	0.8553734044658954	0.8577421851572213	0.5781869493636828	0.5810654001562198	0.5939013823912536	0.8210317145183677	0.8753252110093483	0.907039729377029	0.8724603909288204
SchirmerM_2016__G89006__bin.4	0.9206242593116245	0.6575056951588767	0.9232136899863698	0.6699667345531722	0.7093908960065578	0.8993057784019242	0.9091506985108391	0.6584455155191093	0.8774833911057028	0.8083420971528972	0.8959385653600898	0.8786411684527914	0.9192720363727637	0.8090004162152373	0.8988641454402191	0.8667799873546821	0.9199926288599197	0.9321715315132124	0.9192078566186166	0.8786653152909852	0.9305104832227132	1.0	0.6314118592747687	0.876617917589383	0.8866547415176288	0.8768072796362724	0.9101851998945164	0.6227679266444474	0.7445131076027591	0.9199182820160068	0.914292068716818	0.7427414922110561	0.7887863354313547	0.8842648399795388	0.8935550182531034	0.5960189489135511	0.5742772628923464	0.6208209289542831	0.8541874112365405	0.9120699241598648	0.9296208628681996	0.913599435726518
CosteaPI_2017__SID713B016-11-90-0__bin.98	0.9551171718633638	0.7025585172306714	0.9330183468338452	0.7268640187159873	0.7874454857482044	0.926974489940798	0.9421885577093068	0.8878799509383184	0.899816522501413	0.8712057576942842	0.9344812203497889	0.8971958079559434	0.9408154535136902	0.8533132665315242	0.9272731103329068	0.9102847244677275	0.9455274268173937	0.9445564525363039	0.9494094919148071	0.9017520589692833	0.9417864277947801	0.9102022832551822	1.0	0.939153805074165	0.9234368459091297	0.8998091943936312	0.9431815163137419	0.5047829643478396	0.8572768568280102	0.9468748826357738	0.954139785487965	0.7892711005993476	0.8848864189094493	0.9300962638558488	0.9183960237687175	0.6642847262997544	0.7667390011972296	0.7271818753910233	0.9022851788104099	0.9383422171373297	0.9475902891579729	0.9434590683959779
FengQ_2015__SID530026__bin.5	0.9481040005561527	0.6778599083417558	0.9360477863517986	0.6961180273691303	0.7351309365290724	0.9242830175562436	0.9363759966630838	0.6990471874181146	0.9205416873887026	0.8423414028952027	0.9225804683447505	0.9042033647238755	0.9400417916673351	0.8443815207567955	0.9323866705169547	0.9015950620056792	0.9407650575671528	0.941883379055503	0.9422978197744373	0.896415889924545	0.9353947079930909	0.9221560008342291	0.6853392264129755	1.0	0.9222047978866197	0.907337071321237	0.9336126129016733	0.6252439852619532	0.7585836020513479	0.9493078839993797	0.9428994272696646	0.765984711148188	0.8245431793752908	0.9314428152022204	0.9283378520740753	0.6309960213690983	0.6047271643163867	0.6489921069096626	0.8858723843443013	0.9381353643602373	0.9448646784207402	0.9412784292964134
ZeeviD_2015__PNP_Main_268__bin.20	0.9418651071464622	0.6820408787931085	0.9370738807501067	0.71029198672758	0.7447286415306916	0.9305001904898357	0.9497419432568226	0.6818383408823749	0.9256275581808058	0.8366469881440429	0.9220730504097974	0.9089992608343129	0.944419950309831	0.8565640843625755	0.92659661416528	0.8937887288629548	0.9454710634542808	0.9425378456088023	0.9443899929339667	0.8929733672416095	0.9310973842652139	0.908706850795987	0.6565250095244918	0.8984679407234706	1.0	0.9083675509519608	0.930943689902085	0.648493827803701	0.7620146986515924	0.9358072047488953	0.9409468484514967	0.7590228685489885	0.8093799148819777	0.9148500665900365	0.9301348407537536	0.6091552345629968	0.5777143173462975	0.6347896308404672	0.9041429097078179	0.9338235054688492	0.9417986799217201	0.9525390504163098
ZeeviD_2015__PNP_Main_739__bin.6	0.9462765697581424	0.6944654326283758	0.9663672253278786	0.7169365832634533	0.7565015221917419	0.9377858919695602	0.9515689383206166	0.6923847581391582	0.9363195819644539	0.8618583387932356	0.9481544638130619	0.9367947440382217	0.9522562502216866	0.8631539919971999	0.9529750165135552	0.9259543563327393	0.9744757657303743	0.9679586836538223	0.9653493077022434	0.911083791150876	0.9515214221132399	0.9234446974924158	0.6574034601168364	0.90840882944827	0.9334672710371316	1.0	0.9498958324270677	0.6579890471795785	0.7650176311899062	0.9551600928105302	0.9660426427845301	0.7796660079091062	0.8383652550783783	0.960815859973083	0.9432422249096021	0.6311731751601329	0.5991793750213321	0.6623766000748212	0.8989009032764098	0.9480293154922244	0.9620164807622938	0.9542505924467969
SchirmerM_2016__G89002__bin.2	0.9366976589020548	0.6724837589990806	0.9309760644190292	0.6858235352539861	0.7342778707290178	0.9209366938389881	0.9363595965152198	0.6832641928903761	0.9026864181685295	0.8376472895163735	0.9135566200382501	0.8959780125751569	0.9399700518744318	0.8292390222038867	0.9154296511909219	0.8935778332938609	0.9482796380758839	0.9503990536799778	0.9475474878972392	0.894534721744733	0.943099198072726	0.9119172402904153	0.6555348006896218	0.8891976652685781	0.9100804983205112	0.9036388500530969	1.0	0.6316597016901846	0.7635861607063276	0.9401871503187081	0.9384586392447776	0.7595376885445874	0.8061603752683489	0.9240021748043568	0.9254677484663045	0.6147769552229684	0.6139499438472645	0.6391250869030429	0.8814858956042977	0.928957876535287	0.9546506179347508	0.9378843788437884
YuJ_2015__SZAXPI017592-142__bin.73	0.8834433353655943	0.6036913893575693	0.9298169901742546	0.6332279984120007	0.662243545208354	0.8574247827134938	0.8852448992612968	0.5344432786513349	0.8993419373591005	0.7590928908675864	0.8704593146081754	0.8864651419983269	0.8783009471281317	0.7861766082037176	0.8836382906322222	0.8691220987111684	0.9100556154206071	0.9260685320931815	0.9108301195253017	0.8408101631952813	0.9021306838321825	0.8684840632931135	0.48833192729231945	0.8288789008776531	0.8824136170936778	0.8712595173616526	0.8792110337591629	1.0	0.6663198826014831	0.8830294985041615	0.9050266557019099	0.7002270342695912	0.7317344638375703	0.8712568588807441	0.8786766790965419	0.5427572346127125	0.4221862638063775	0.5303031377164004	0.8226421046661657	0.8829125253441846	0.9166167463029392	0.8920213670972225
ZellerG_2014__CCIS16383318ST-4-0__bin.93	0.9201313840896146	0.6668403265616101	0.9101720144294665	0.6898636795139548	0.7368999430415797	0.8969462692234669	0.9034425669261439	0.7686212265046516	0.8800501234099107	0.8152770077843174	0.8840880956901462	0.8794045946459085	0.9138651984051642	0.8156871084108601	0.8940003797228023	0.8789063983292197	0.8996104044047845	0.9161245490791722	0.9146929941142966	0.8917235617998861	0.9273263717486235	0.8897998860831593	0.7107484336434403	0.8618454528194418	0.8886159103854187	0.8681298651984052	0.9108615910385419	0.5710408202012531	1.0	0.911194987659009	0.9270704385798367	0.7575143345357889	0.8087951395481299	0.8887366622365673	0.8830734763622555	0.6215826846402126	0.6790955002847922	0.6514623125118664	0.8562635276248338	0.9165855325612303	0.9206675526865389	0.9043197265995823
LiJ_2014__MH0303__bin.32	0.9531527505715943	0.6742470887091553	0.9447124509177882	0.6950218926024713	0.7338128674421646	0.9253759954500964	0.9383198617763666	0.6829723920889567	0.9066406502909069	0.8303529602937125	0.9214348192035383	0.8998881566669925	0.9502722452073037	0.8322388090018015	0.9369545098507189	0.8945219617904582	0.9398889691497748	0.9508879548158012	0.9531965484715802	0.8961012251986457	0.9422293004142392	0.9189180268347829	0.6561376091932427	0.901447742757795	0.9121045970021925	0.9059348058737428	0.9373810633114513	0.6325095942791056	0.7615858140506202	1.0	0.9535431231584253	0.7667723740619949	0.8143248331553912	0.9160311739487552	0.9234806254594019	0.6180562872837558	0.5983218422031487	0.636580894721274	0.8844712958719527	0.9433293259312766	0.9537805204713924	0.9419036725491267
