	XieH_2016__YSZC12003_37877__bin.27	XieH_2016__YSZC12003_35520__bin.137	CosteaPI_2017__SID713A026-11-0-0__bin.18	QinJ_2012__T2D-016__bin.17	HMP_2012__SRS049959__bin.78	BackhedF_2015__SID7_12M__bin.16	BackhedF_2015__SID39_4M__bin.19	QinJ_2012__DLM022__bin.27	XieH_2016__YSZC12003_36526__bin.42	QinJ_2012__CON-007__bin.17	ZellerG_2014__CCIS52370277ST-4-0__bin.29	XieH_2016__YSZC12003_36211__bin.8	XieH_2016__YSZC12003_36667__bin.35	QinJ_2012__T2D-049__bin.25	VincentC_2016__MM056.2__bin.9	VatanenT_2016__G80598__bin.6	XieH_2016__YSZC12003_35636__bin.35	RaymondF_2016__P19E0__bin.22	XieH_2016__YSZC12003_36695__bin.43	XieH_2016__YSZC12003_37652__bin.104	LiJ_2014__V1.FI14__bin.22	ChengpingW_2017__AS96raw__bin.56	ZeeviD_2015__PNP_Main_178__bin.27	VogtmannE_2016__MMRS15137911ST-27-0-0__bin.28	YuJ_2015__SZAXPI015225-18__bin.46	BackhedF_2015__SID39_12M__bin.10	XieH_2016__YSZC12003_36058__bin.76	LeChatelierE_2013__MH0229__bin.61	WenC_2017__N253__bin.60	ZeeviD_2015__PNP_Main_471__bin.17	BackhedF_2015__SID570_B__bin.3	VogtmannE_2016__MMRS40913371ST-27-0-0__bin.26	ZellerG_2014__CCIS13047523ST-4-0__bin.11	LiuW_2016__SRR3992973__bin.110	HMP_2012__SRS011239__bin.45
ZellerG_2014__CCIS52370277ST-4-0__bin.29	0.9862890553818647	0.9877568729758197	0.9873906895301883	0.985117174906144	0.9882864672181766	0.9867234117151412	0.9844428708621258	0.9881077188979074	0.985025907552737	0.9864730634231517	1.0	0.9880438580631269	0.9887438941767913	0.9832828508455662	0.9862827557503319	0.9894955982202387	0.9847801202346479	0.9874659600078721	0.9879752032628863	0.9842778535347757	0.9862790665021194	0.9882863608527985	0.9876858253739585	0.9853102527404283	0.9877200696867995	0.9844330844761394	0.9848340504280294	0.9895905945209633	0.9871837445467295	0.9874668588732962	0.9881322300761423	0.9889136213612589	0.9869087294907863	0.9856914063678051	0.987849151732792
XieH_2016__YSZC12003_36211__bin.8	0.9868599511804355	0.9883828298374564	0.9869310334206812	0.9854915645202805	0.9893168451105063	0.9883398094999482	0.9831742984835349	0.9881725819756156	0.9850681588799381	0.9855577185545613	0.9880438580631269	1.0	0.9874667400265178	0.9826265079348482	0.9857339245214606	0.9878631432889731	0.9846337426043149	0.9886996982441517	0.9883878035803312	0.98448773285658	0.984893588266257	0.9886921424594567	0.9863859687827478	0.985456509770109	0.9884675627711941	0.9832060842867404	0.9848575564983967	0.9881031573365697	0.9854012392656171	0.9857333969770408	0.9884558997095503	0.9879476359415746	0.9857615449082439	0.9851211295107823	0.9887068462952403
XieH_2016__YSZC12003_36667__bin.35	0.9853370403089783	0.9876344932816918	0.9867238217680705	0.9845842367899491	0.9883848833396929	0.9862469716897702	0.9840446700144353	0.9865322605352247	0.9849640605870532	0.9860625175298332	0.9887438941767913	0.9874667400265178	1.0	0.982752090989401	0.9857795205411884	0.9882606154147455	0.9848792199198712	0.9879390002372572	0.9878106668957107	0.9846894784311779	0.9853411259308139	0.9868499807388367	0.9866130936472314	0.9850525583234352	0.9866787359913587	0.9837684862962658	0.9849084800221817	0.988893576506171	0.9859808046438572	0.9863578710478591	0.9883401722457794	0.9887322574263022	0.9864327314907598	0.9850883606235771	0.9881040923488125
QinJ_2012__T2D-049__bin.25	0.982584617346999	0.9821185556833004	0.9817061491511044	0.9822224982074437	0.9837778382293376	0.9812842775588067	0.9812134562625899	0.9823093881420935	0.9823826232189938	0.982572873755019	0.9832828508455662	0.9826265079348482	0.982752090989401	1.0	0.9826722583168553	0.9827223256228943	0.9826546333666395	0.9823378954648472	0.9823893620320037	0.9818524238180077	0.9814903715790675	0.9823467476084549	0.9829994903491759	0.982486462236614	0.9821835980964386	0.9813787717472521	0.9825492374936393	0.9831010532479691	0.9821292715888632	0.9824784954542118	0.9823007389710575	0.9817453808630928	0.982695864377844	0.9827397797334306	0.9824704248191726
VincentC_2016__MM056.2__bin.9	0.9862497729109713	0.985863811708447	0.9853994928548088	0.9865788474094892	0.9859080063566744	0.9847184012297961	0.9838478692280939	0.9861172523545018	0.9893811078331269	0.9829663108532145	0.9862827557503319	0.9857339245214606	0.9857795205411884	0.9826722583168553	1.0	0.9855085590269614	0.9895836182757887	0.9858805551199481	0.9860457572536269	0.9886767289467947	0.9829302961330856	0.9862514017317348	0.984331739453494	0.9903835715450999	0.9858896286658428	0.9842132323902206	0.9896560184483887	0.9862030756732701	0.9839660966562693	0.9842656414621221	0.9861694712370188	0.98543972698365	0.9839201591412187	0.9891678589587801	0.9860925407433565
VatanenT_2016__G80598__bin.6	0.9857950257265843	0.9878066051122837	0.9868147329224356	0.9846550931380329	0.9885464283712231	0.9864651845837252	0.9833348087990563	0.9868558526540445	0.9846332122052868	0.9854122825632818	0.9894955982202387	0.9878631432889731	0.9882606154147455	0.9827223256228943	0.9855085590269614	1.0	0.9843138088000417	0.9879851972885665	0.9878990057808354	0.9840742690909753	0.9854463174423174	0.9872952705581594	0.9867636193665636	0.9850151157541018	0.9867397520478679	0.9834222729409012	0.9844919664882638	0.9885460212310513	0.9859487647449933	0.9865646398251103	0.987518931398075	0.9875639706546988	0.9863625119464406	0.9847026121835929	0.9879486776514311
XieH_2016__YSZC12003_35636__bin.35	0.9856013881976173	0.9848781890024851	0.9851104779478222	0.9860992888960713	0.9854121254973496	0.9839912512327431	0.9846229849132728	0.9850546018944335	0.999317276556859	0.9815250796963585	0.9847801202346479	0.9846337426043149	0.9848792199198712	0.9826546333666395	0.9895836182757887	0.9843138088000417	1.0	0.9844365311662326	0.9851672989359604	0.9969079710523768	0.9819509234977604	0.9851809512286451	0.9833404139897656	0.9910334663822413	0.9850634586663803	0.9846472778851316	0.9997852098759615	0.9848418977220286	0.9828787589126323	0.9829950033437798	0.9851214720979846	0.9842950667272512	0.9827501227842237	0.9969493285859665	0.9851611042857813
RaymondF_2016__P19E0__bin.22	0.9864654343259888	0.9990715395445592	0.9864161172310483	0.9857729464708431	0.9880853848124762	0.9870308730080095	0.9843438722487385	0.9877868076795429	0.9846401947430689	0.98478558193557	0.9874659600078721	0.9886996982441517	0.9879390002372572	0.9823378954648472	0.9858805551199481	0.9879851972885665	0.9844365311662326	1.0	0.999143463720648	0.9844503997920138	0.9846221083224073	0.9883924665530904	0.9861155657004489	0.985448556481302	0.9877268474021254	0.9844324925656397	0.9849719552651827	0.9879932299852592	0.98594035399391	0.9857817309997867	0.987572402689073	0.9876936937434883	0.9850947988036433	0.9850851892683387	0.999037904860606
XieH_2016__YSZC12003_36695__bin.43	0.98644327425622	0.9996193073779821	0.9869189227327887	0.9853828358582587	0.9884159015428194	0.9871618086278519	0.9839513326660769	0.987817350479085	0.9848848060049865	0.984875899548955	0.9879752032628863	0.9883878035803312	0.9878106668957107	0.9823893620320037	0.9860457572536269	0.9878990057808354	0.9851672989359604	0.999143463720648	1.0	0.9850935313087115	0.9850537559581963	0.9884278685120257	0.9858197191011121	0.9855243794491649	0.9876677027452541	0.9841381407593861	0.9852885590772853	0.9883930047638678	0.9859011656527775	0.9857288410488159	0.9874885598879595	0.9880049578969042	0.9854007387006073	0.9856512764442706	0.9996803158513308
XieH_2016__YSZC12003_37652__bin.104	0.985438490525215	0.9850283932783984	0.9845467225147118	0.9853729241386694	0.9850903448353393	0.9837166156614442	0.9841002037858799	0.9848412917927484	0.9965067549632948	0.9810166028486531	0.9842778535347757	0.98448773285658	0.9846894784311779	0.9818524238180077	0.9886767289467947	0.9840742690909753	0.9969079710523768	0.9844503997920138	0.9850935313087115	1.0	0.9814956807839897	0.9845441858154341	0.9827576255312558	0.9895081902383016	0.98458231522895	0.9840136678754611	0.99704718191917	0.9840454124499505	0.9826356066991248	0.9826111754397844	0.9850856799566826	0.9842074801891078	0.9815505627422236	0.9964037839275096	0.9852722610006189
LiJ_2014__V1.FI14__bin.22	0.9836201985546857	0.9850134414241657	0.9837405964516193	0.9819341447111434	0.9856837199597375	0.9838377359722105	0.9812533874878594	0.9855348213043909	0.9818126334171434	0.9880883099664025	0.9862790665021194	0.984893588266257	0.9853411259308139	0.9814903715790675	0.9829302961330856	0.9854463174423174	0.9819509234977604	0.9846221083224073	0.9850537559581963	0.9814956807839897	1.0	0.985638713728273	0.9898136781555916	0.9823943926054735	0.985186270153707	0.9811664458187085	0.9821117771153504	0.9861662530081399	0.9930393807391726	0.9895853200632727	0.9842187211060277	0.9851321460823357	0.9886784179819278	0.9829389402162598	0.9850635681074744
ChengpingW_2017__AS96raw__bin.56	0.9861424432768519	0.9883209360214722	0.9863213224233289	0.9849885152715963	0.9890997123059507	0.9871334475689472	0.9836287168118777	0.9992627707912408	0.9852356690189069	0.9856525106029834	0.9882863608527985	0.9886921424594567	0.9868499807388367	0.9823467476084549	0.9862514017317348	0.9872952705581594	0.9851809512286451	0.9883924665530904	0.9884278685120257	0.9845441858154341	0.985638713728273	1.0	0.9865303302842306	0.9859304344055086	0.9992155602421209	0.9835973208358123	0.9851502403174484	0.9880010003916538	0.9863235783725457	0.986669371412609	0.9873967668238408	0.9876553584049033	0.9861386686208494	0.9851437541849651	0.9884033879857387
ZeeviD_2015__PNP_Main_178__bin.27	0.9846253726172451	0.9857969361494986	0.9854699125417841	0.9834560094638464	0.9874874104790388	0.985654953380872	0.9827654693122942	0.9865902191572556	0.9833446646371192	0.9951911659222558	0.9876858253739585	0.9863859687827478	0.9866130936472314	0.9829994903491759	0.984331739453494	0.9867636193665636	0.9833404139897656	0.9861155657004489	0.9858197191011121	0.9827576255312558	0.9898136781555916	0.9865303302842306	1.0	0.9835331418563867	0.9864203865370103	0.9824971086387184	0.9832159491535424	0.9877095248673199	0.9909356434780163	0.9974958832286139	0.9858171852932011	0.9868752662940284	0.9962517302274381	0.98447262114286	0.9860263021904431
VogtmannE_2016__MMRS15137911ST-27-0-0__bin.28	0.9860583940908991	0.9853478356018678	0.9857037630266584	0.9864726364985852	0.9856109678740871	0.9845132302224219	0.9838374070427632	0.985895490871784	0.9903158328340026	0.9822674734668327	0.9853102527404283	0.985456509770109	0.9850525583234352	0.982486462236614	0.9903835715450999	0.9850151157541018	0.9910334663822413	0.985448556481302	0.9855243794491649	0.9895081902383016	0.9823943926054735	0.9859304344055086	0.9835331418563867	1.0	0.9856282069792547	0.9840956783822509	0.9909864023980506	0.9856157172552988	0.9833453108370785	0.9831902005367504	0.9854930667586	0.9845545790912534	0.9833710878200349	0.9897564055998386	0.9858238568214708
YuJ_2015__SZAXPI015225-18__bin.46	0.9858092089623524	0.987851948623623	0.985896182509975	0.9848923043451234	0.9891320967932186	0.9870304131205873	0.9829608349953655	0.9990961575576874	0.9852492393213723	0.9850760790035449	0.9877200696867995	0.9884675627711941	0.9866787359913587	0.9821835980964386	0.9858896286658428	0.9867397520478679	0.9850634586663803	0.9877268474021254	0.9876677027452541	0.98458231522895	0.985186270153707	0.9992155602421209	0.9864203865370103	0.9856282069792547	1.0	0.9828324347076666	0.9848483008787773	0.9872218360181848	0.9857841694790325	0.9863467837957903	0.9873862193160167	0.9868000762158599	0.9855589758674771	0.9852468121255797	0.9880737927863128
BackhedF_2015__SID39_12M__bin.10	0.9834582911072817	0.9838015286421435	0.9846315347235178	0.9813507047475224	0.9839613481080511	0.9822396348915322	0.9998244002968223	0.9824433093573267	0.9846973419012828	0.9816046132430789	0.9844330844761394	0.9832060842867404	0.9837684862962658	0.9813787717472521	0.9842132323902206	0.9834222729409012	0.9846472778851316	0.9844324925656397	0.9841381407593861	0.9840136678754611	0.9811664458187085	0.9835973208358123	0.9824971086387184	0.9840956783822509	0.9828324347076666	1.0	0.9846287381337852	0.9840636182902585	0.9814501528973884	0.9824908626706106	0.9838851234546433	0.9840139407175268	0.9824759343891051	0.9846494010235387	0.9840859124331848
XieH_2016__YSZC12003_36058__bin.76	0.9856832878003926	0.9849634107961542	0.985179592460001	0.9860664536741214	0.9853128883446213	0.9841251748005218	0.9845526650048719	0.9850725168845497	0.9993174812899134	0.9816672281021712	0.9848340504280294	0.9848575564983967	0.9849084800221817	0.9825492374936393	0.9896560184483887	0.9844919664882638	0.9997852098759615	0.9849719552651827	0.9852885590772853	0.99704718191917	0.9821117771153504	0.9851502403174484	0.9832159491535424	0.9909864023980506	0.9848483008787773	0.9846287381337852	1.0	0.9848082473496904	0.9826799809871186	0.9828438073720903	0.9851595285880446	0.9842286451466539	0.9827716197201197	0.9969435380717276	0.9852322119563963
LeChatelierE_2013__MH0229__bin.61	0.9860098071024407	0.9882720691872289	0.987072370790866	0.9845725931366424	0.9890306492468567	0.9869518317081039	0.9840645205120664	0.9876485632963942	0.9847085578439125	0.9863574795388648	0.9895905945209633	0.9881031573365697	0.988893576506171	0.9831010532479691	0.9862030756732701	0.9885460212310513	0.9848418977220286	0.9879932299852592	0.9883930047638678	0.9840454124499505	0.9861662530081399	0.9880010003916538	0.9877095248673199	0.9856157172552988	0.9872218360181848	0.9840636182902585	0.9848082473496904	1.0	0.9869798488614616	0.9875802025265326	0.9883746689162514	0.9896293364732613	0.9872396838363051	0.9849174981283774	0.9883408053508368
WenC_2017__N253__bin.60	0.9841057045943317	0.9858077175151823	0.9852125821567435	0.9828223670131412	0.9864749757776943	0.9850953195063424	0.9817558126043595	0.98578673966635	0.9829997945512838	0.9892977271368149	0.9871837445467295	0.9854012392656171	0.9859808046438572	0.9821292715888632	0.9839660966562693	0.9859487647449933	0.9828787589126323	0.98594035399391	0.9859011656527775	0.9826356066991248	0.9930393807391726	0.9863235783725457	0.9909356434780163	0.9833453108370785	0.9857841694790325	0.9814501528973884	0.9826799809871186	0.9869798488614616	1.0	0.9907535117241183	0.9854022601716458	0.9860688609762522	0.9902461015670413	0.9838796720866114	0.9857696438716819
ZeeviD_2015__PNP_Main_471__bin.17	0.9842962220670777	0.9855250684180946	0.9851265896306902	0.9833420386917394	0.987031290638017	0.9851860910831791	0.9826197810765542	0.9862860202568126	0.9829179327238411	0.9946028522416264	0.9874668588732962	0.9857333969770408	0.9863578710478591	0.9824784954542118	0.9842656414621221	0.9865646398251103	0.9829950033437798	0.9857817309997867	0.9857288410488159	0.9826111754397844	0.9895853200632727	0.986669371412609	0.9974958832286139	0.9831902005367504	0.9863467837957903	0.9824908626706106	0.9828438073720903	0.9875802025265326	0.9907535117241183	1.0	0.9855415393333725	0.9863999428538825	0.9956264243272281	0.984118103081877	0.985592104424714
BackhedF_2015__SID570_B__bin.3	0.9857407254441308	0.9872051490000517	0.9869207946659604	0.9852812676761635	0.9884863612459032	0.986853783854429	0.98375140313402	0.9874102920827186	0.9854487570023229	0.9848266435067048	0.9881322300761423	0.9884558997095503	0.9883401722457794	0.9823007389710575	0.9861694712370188	0.987518931398075	0.9851214720979846	0.987572402689073	0.9874885598879595	0.9850856799566826	0.9842187211060277	0.9873967668238408	0.9858171852932011	0.9854930667586	0.9873862193160167	0.9838851234546433	0.9851595285880446	0.9883746689162514	0.9854022601716458	0.9855415393333725	1.0	0.9883143270585872	0.9850696646841265	0.9856432491995332	0.9876643397728639
VogtmannE_2016__MMRS40913371ST-27-0-0__bin.26	0.9852737814745367	0.9876954211381562	0.9873224582781152	0.9843880899739854	0.9880405517938813	0.9868064014938764	0.9841418576283617	0.987047855413483	0.9843712993137522	0.9859386948385463	0.9889136213612589	0.9879476359415746	0.9887322574263022	0.9817453808630928	0.98543972698365	0.9875639706546988	0.9842950667272512	0.9876936937434883	0.9880049578969042	0.9842074801891078	0.9851321460823357	0.9876553584049033	0.9868752662940284	0.9845545790912534	0.9868000762158599	0.9840139407175268	0.9842286451466539	0.9896293364732613	0.9860688609762522	0.9863999428538825	0.9883143270585872	1.0	0.9864260770784248	0.9849125033406623	0.9879353182651175
ZellerG_2014__CCIS13047523ST-4-0__bin.11	0.9839267809763743	0.9851368646067162	0.9846691165741783	0.9829521249634496	0.9870296180015558	0.9849002893892363	0.9825097006006497	0.9856007243962749	0.9827598350872084	0.9967295982398785	0.9869087294907863	0.9857615449082439	0.9864327314907598	0.982695864377844	0.9839201591412187	0.9863625119464406	0.9827501227842237	0.9850947988036433	0.9854007387006073	0.9815505627422236	0.9886784179819278	0.9861386686208494	0.9962517302274381	0.9833710878200349	0.9855589758674771	0.9824759343891051	0.9827716197201197	0.9872396838363051	0.9902461015670413	0.9956264243272281	0.9850696646841265	0.9864260770784248	1.0	0.9835815640542002	0.9852826751322651
LiuW_2016__SRR3992973__bin.110	0.9850064604696609	0.9855028591470326	0.9848955978430216	0.9861711992190085	0.986141180725641	0.9838818395523696	0.9847758497348168	0.9847805565064783	0.9965366629102617	0.9830049901961695	0.9856914063678051	0.9851211295107823	0.9850883606235771	0.9827397797334306	0.9891678589587801	0.9847026121835929	0.9969493285859665	0.9850851892683387	0.9856512764442706	0.9964037839275096	0.9829389402162598	0.9851437541849651	0.98447262114286	0.9897564055998386	0.9852468121255797	0.9846494010235387	0.9969435380717276	0.9849174981283774	0.9838796720866114	0.984118103081877	0.9856432491995332	0.9849125033406623	0.9835815640542002	1.0	0.9856439141671054
HMP_2012__SRS011239__bin.45	0.9866224732887682	0.9995615292056236	0.9866190602829472	0.9856961990279864	0.988492436563675	0.9872894450867625	0.9839074563452055	0.9878972202914766	0.9848062889217216	0.9849670059797941	0.987849151732792	0.9887068462952403	0.9881040923488125	0.9824704248191726	0.9860925407433565	0.9879486776514311	0.9851611042857813	0.999037904860606	0.9996803158513308	0.9852722610006189	0.9850635681074744	0.9884033879857387	0.9860263021904431	0.9858238568214708	0.9880737927863128	0.9840859124331848	0.9852322119563963	0.9883408053508368	0.9857696438716819	0.985592104424714	0.9876643397728639	0.9879353182651175	0.9852826751322651	0.9856439141671054	1.0
