	LoombaR_2017__SID1048_bav__bin.12	ZeeviD_2015__PNP_Main_398__bin.8	Obregon-TitoAJ_2015__NO05__bin.36	LiJ_2014__V1.UC38-4__bin.41	IjazUZ_2017__S45_a_WGS__bin.8	LiJ_2014__V1.CD48-0__bin.29	YuJ_2015__SZAXPI017582-94__bin.3	LiJ_2014__O2.CD1-0-PT__bin.50	XieH_2016__YSZC12003_37179__bin.24	HMP_2012__SRS043411__bin.21	ZeeviD_2015__PNP_Main_155__bin.42	SchirmerM_2016__G88887__bin.20	YuJ_2015__SZAXPI015237-23__bin.30	Obregon-TitoAJ_2015__NO10__bin.25	KarlssonFH_2013__S347__bin.4	QinJ_2012__T2D-068__bin.33	LoombaR_2017__SID1019_aas__bin.1	SchirmerM_2016__G89000__bin.6	NielsenHB_2014__V1_CD21_0__bin.1	NielsenHB_2014__V1_UC32_0__bin.37	LiJ_2014__V1.CD3-0-PN__bin.6	VogtmannE_2016__MMRS40913371ST-27-0-0__bin.15	XieH_2016__YSZC12003_36697__bin.51	HeQ_2017__SZAXPI029564-74__bin.33	LiJ_2014__O2.CD3-0-PT__bin.58	VincentC_2016__MM104__bin.7	IjazUZ_2017__S151_a_WGS__bin.15	BackhedF_2015__SID585_M__bin.15	Obregon-TitoAJ_2015__NO12__bin.20	ZellerG_2014__CCIS95097901ST-4-0__bin.47	KarlssonFH_2013__S640__bin.13	NielsenHB_2014__V1_CD6_4__bin.37	LiJ_2014__MH0358__bin.15	HeQ_2017__RSZAXPI003082-116__bin.8
ZeeviD_2015__PNP_Main_155__bin.42	0.8070568302320484	0.45610694067160557	0.44180060909227203	0.4786596688955087	0.7952103820019294	0.78318529830073	0.7440568388904003	0.5561947545881291	0.740579827042585	0.7480884409634831	1.0	0.6002921965919815	0.7738602532886927	0.7593807546710669	0.7887763151239079	0.7294187557219174	0.8196378712667123	0.7778909439563109	0.8086704736072927	0.5999645463274234	0.7770077920610204	0.7708425897950841	0.7954409675844976	0.7541192109233767	0.7516875811435678	0.5461401295016025	0.7925481666395524	0.5279749071847459	0.7990925135788022	0.6765576944722803	0.7562222790331629	0.7968495447301852	0.694452229366122	0.8031113559753793
SchirmerM_2016__G88887__bin.20	0.8437995976254759	0.49216458470055524	0.5133697101599268	0.5235618819833008	0.8333124947280323	0.8265422412488327	0.7978059042449136	0.6044453830125683	0.800402853114155	0.7736933446679393	0.7880516422515983	1.0	0.8048351945498173	0.8012224384518332	0.8129383211183212	0.7840966943191968	0.8357084358064271	0.807179687205555	0.8253655081399182	0.6259681725699744	0.7968732520248842	0.788988482133937	0.8318821089306685	0.7734265307550894	0.7845100764128724	0.596056897169559	0.8081948961968249	0.588230754550942	0.8142077810355132	0.7464855044069163	0.7930762387852908	0.8332730110548302	0.7479404179406632	0.833058842039583
YuJ_2015__SZAXPI015237-23__bin.30	0.8159056870094935	0.4619820475875586	0.4588751814822526	0.4894632527672891	0.8005162671382071	0.7927433696496555	0.8625935155233246	0.5662163736200241	0.7382798921791353	0.744692647251696	0.7787429826098042	0.6169451916718562	1.0	0.7611725656614942	0.8000654849416735	0.7618897816893464	0.8250235938392794	0.7775667299810057	0.8192450521724217	0.6084651668719567	0.7724352419044929	0.7659537001284935	0.8288623504691712	0.7798261438999493	0.7665599402747983	0.5573685692457401	0.778881473172727	0.542929323037951	0.8072656184795938	0.6989724183662333	0.7736578109136066	0.7954260510837574	0.7067719133801144	0.8020369118622211
Obregon-TitoAJ_2015__NO10__bin.25	0.8216855510543447	0.4515699018869121	0.44458101232766134	0.4845026768724125	0.792337059126358	0.7801802666699549	0.7217012727529751	0.5553599762545101	0.7463266493360995	0.703685174966652	0.7338532209885117	0.5898081116038026	0.7309726711077896	1.0	0.7548784607003775	0.7231408871177635	0.7802295896460504	0.7464059184048245	0.7728505201151867	0.5650083430694833	0.7485545505509861	0.7276830047557037	0.7732992711209131	0.7263244209945009	0.7158965750037323	0.5265769370167614	0.7534031752546629	0.5264479045882258	0.7535969440893239	0.6906537804519834	0.7454366338478042	0.7676478269045385	0.6833403280946755	0.7680177492252549
KarlssonFH_2013__S347__bin.4	0.6990983144493446	0.4070529056296963	0.38575459426406594	0.4222007114354276	0.6975060649512942	0.6609347188987681	0.6476879100728772	0.49217169067639016	0.6433801117733575	0.6511382854022612	0.650927314224083	0.5110274747652522	0.6561038173749244	0.6446233750800543	1.0	0.6298034959541293	0.7076010922365239	0.6741461778302761	0.7021090724751808	0.5216331952055013	0.6737065605267285	0.662217844852322	0.7056925740025595	0.6493313040989707	0.6502421279733868	0.4852683075786789	0.6748670900380613	0.4717800664954077	0.6894692288570965	0.6030364807149403	0.688572695365516	0.7066895162366954	0.6140889636501549	0.7049870803657285
QinJ_2012__T2D-068__bin.33	0.8343720350400325	0.4870498438742078	0.47364058126529945	0.5150987350161649	0.8269390468337926	0.8145308434737841	0.8254285815730142	0.5988726001700322	0.7933138118560921	0.7940919751540053	0.7893307795637946	0.6463380956795663	0.8192994360535187	0.80975830583297	0.8258640176896539	1.0	0.8583151038635956	0.8149564169377252	0.8475016914449378	0.6142682010324225	0.7960102611038675	0.803112850444707	0.844561141542874	0.8045291273722145	0.8012300700445595	0.5857246978576346	0.8094071953969028	0.5878456613204514	0.8239920862074747	0.7150497176322532	0.8003567321481054	0.8283932949741895	0.7432090704844337	0.8317589252075596
LoombaR_2017__SID1019_aas__bin.1	0.8255099140767042	0.4565735452454522	0.4410456661358914	0.4958535077667513	0.821691533507836	0.7848249328528238	0.7630977547818436	0.5695577262402383	0.7574530229314799	0.7650296554978927	0.7780481400589087	0.6042925743809894	0.7782501547553697	0.7664030958860377	0.8139435994000985	0.7529204533607762	1.0	0.7792174028523436	0.8507582904971335	0.5986443818934271	0.7748435900131201	0.7899146650124821	0.8435437270976112	0.7807422461179221	0.7582930926114098	0.5662242674588065	0.7897693182501461	0.5456070887692374	0.8190865388566834	0.6991014888093807	0.7843581794106794	0.8101749654909585	0.7120278339049874	0.8164032472889152
SchirmerM_2016__G89000__bin.6	0.7802419425018884	0.45580037176403426	0.4443028380076511	0.4846499396057491	0.7703151814090136	0.7618987117053456	0.7314622718681143	0.5867814911636423	0.7277489826962639	0.7199503792480481	0.7427509494254714	0.5870873784717991	0.7377862635277901	0.7374795059854705	0.780009589980472	0.719079274851277	0.7837881467145179	1.0	0.7820794419362362	0.5726227813380025	0.7683867425046732	0.7620153230831352	0.7754495629684035	0.7393239672931192	0.7307360614594175	0.5421484863146976	0.7792929521475639	0.5216697008831136	0.7840683621148778	0.6714021909015278	0.7686434615826426	0.7774876513772326	0.7103934676742818	0.7717549838310492
NielsenHB_2014__V1_CD21_0__bin.1	0.8151123626169365	0.452485111507364	0.4346777995673881	0.4834328048385828	0.7985178767206593	0.7664140876922224	0.7521721920734813	0.5622613403747727	0.7321734556130165	0.7452614044113002	0.7626608595421087	0.5929447218644343	0.7677893688190246	0.7542333946622761	0.8023905824186639	0.7386153583660285	0.8452430530037645	0.7724782179107159	1.0	0.5774560479491765	0.7625602921097113	0.772293844284654	0.8216445181938948	0.7490511634663445	0.7393464062399943	0.5474809362398181	0.781861073398324	0.5304334671224005	0.7799704916243231	0.6903683475610464	0.7749352435988185	0.7917459064972149	0.7069181368207025	0.8082153277660235
NielsenHB_2014__V1_UC32_0__bin.37	0.8503241274635522	0.5247333116446636	0.5230243794993968	0.5441758959551475	0.8643778790759614	0.8628740187881266	0.8167024698500064	0.744870988281789	0.816104343599163	0.8172385681933549	0.8333069609236842	0.66227703182538	0.8398148277079929	0.812053541477049	0.877942369744559	0.7884158452188509	0.8759188674969967	0.832958845116315	0.8504298280814262	1.0	0.8259465268802367	0.8486405128315486	0.8703983837299533	0.8220659850348179	0.8452182179761939	0.6311833279111659	0.8176088368248294	0.6818316461320536	0.8765923133497981	0.7238036525576385	0.8490436942302653	0.86077266518728	0.7673871187024268	0.8624740020785678
LiJ_2014__V1.CD3-0-PN__bin.6	0.8275220499052061	0.4887502502325691	0.47521154955782435	0.5167400289680998	0.8365478503550359	0.8175947056676205	0.7835560108807009	0.6069400972668716	0.7808551477255331	0.7951606787484838	0.8031351491386112	0.6274231344425996	0.7934028096701641	0.8006396533248549	0.843830854558943	0.7603259500005888	0.8437093298477408	0.8317994371239151	0.8357522874200728	0.6146611556623215	1.0	0.8083065437288774	0.8447003685778547	0.7940438760730562	0.786787249325844	0.5812946149951131	0.827839050411559	0.5834561533660696	0.8257203754077319	0.7219910269544636	0.8196455529256603	0.8278847399347629	0.7456822223007266	0.8337424194251127
VogtmannE_2016__MMRS40913371ST-27-0-0__bin.15	0.8700270172829604	0.5140564377689915	0.49067896237232045	0.551311085786749	0.8630004235357888	0.8560778385773598	0.8440628233085695	0.6496243932612306	0.8216264274331181	0.8273724129688959	0.8458449739002946	0.6594832263326251	0.8352105752936123	0.826261819123716	0.8805364053262501	0.8143658139112755	0.9131051573857991	0.8757179981708454	0.8985614284407032	0.6704546534182139	0.8581000094507986	1.0	0.8797983429599802	0.8307006942086607	0.8338894636596792	0.6282860901746198	0.869033433325116	0.6136008492717635	0.8769821049878714	0.7479352005244443	0.8495177842527694	0.8879220294114852	0.788190602105878	0.8796183277486948
XieH_2016__YSZC12003_36697__bin.51	0.8400354150119318	0.4635399621791731	0.4540011710658291	0.5007854278370485	0.8335047771348513	0.7908090791212407	0.7784593762217029	0.5871152686110134	0.7582408008533568	0.7553560340847377	0.7719508506148096	0.6149665574025689	0.7993417619410681	0.7765683348752956	0.8298863252414218	0.757409379494319	0.8623922469073779	0.7881533954717609	0.8454847628768595	0.6081634963567824	0.7930875274413273	0.7781077911257268	1.0	0.7606740350647536	0.7610954949345211	0.5699840084062007	0.7970929440630323	0.5572610503859033	0.7969085277296714	0.717111093814402	0.8055336398388812	0.8183087828168202	0.7226210292996424	0.8321824633776581
HeQ_2017__SZAXPI029564-74__bin.33	0.7697855999832929	0.43363902238674146	0.4236238554063802	0.4662697842947354	0.7487684986255739	0.7317667748282076	0.7233253017080474	0.5520998392804778	0.6987122424419622	0.7002315509738455	0.719996049449751	0.5624930930633036	0.7398714939954246	0.7175813408724451	0.7512384626964507	0.7098225123933286	0.7852597486788716	0.7392654238966522	0.7583011589731006	0.565089666178504	0.7334514147581768	0.7227857992511357	0.7483538648824798	1.0	0.7085155241831976	0.5135680517087	0.7273881032746929	0.5071075097871837	0.7489077250660673	0.6457387572473888	0.7399123917623196	0.7580374989014164	0.6676229782798051	0.7666460437501686
LiJ_2014__O2.CD3-0-PT__bin.58	0.8841087988411346	0.528808929472173	0.5128393496902363	0.5583641372531267	0.9105469689718949	0.8982350582666166	0.8488715289005005	0.6326686239766157	0.8679731495014034	0.8391913809382154	0.8533766183374937	0.6784376010450484	0.8648043767864765	0.8410155593207186	0.8945401399433501	0.8405789153743679	0.9068929213497678	0.8688391944850421	0.8900029747662221	0.6908643635940349	0.8641664834383124	0.8627535988204406	0.890350117050584	0.8424858698604447	1.0	0.6591662894318197	0.8836850886609672	0.6311269190475575	0.9134089527529521	0.7666236403378299	0.8707052782699795	0.9130850912477204	0.7899670188962324	0.8888989484848093
VincentC_2016__MM104__bin.7	0.8113568593772533	0.5072723192719856	0.5112158169306551	0.5447064461118911	0.8469498681728439	0.8018182253225836	0.7975048226687094	0.6256082900106897	0.7929017042143949	0.79021989299916	0.7750266273394713	0.6443298802400244	0.786001553342305	0.7732585849323209	0.8344798016998816	0.7681109559780721	0.8464797266841833	0.8057610762941987	0.8237997649939244	0.6448944380386499	0.7980784340860986	0.8125402966870869	0.8334767900782686	0.7633442256989555	0.8239562632611264	1.0	0.814246257137	0.6174438659469471	0.8465928969187302	0.7313442101784662	0.789535698095442	0.8382997821311313	0.7556266623899096	0.8197760781404901
IjazUZ_2017__S151_a_WGS__bin.15	0.8617608500007977	0.48434964747526976	0.4718613662362671	0.5211716602586902	0.8643260738795738	0.8281210849484656	0.7889562584048971	0.6105148371948548	0.790362978944237	0.7857425729566188	0.8160565090620393	0.633896991269699	0.796955984380616	0.80273536292733	0.8420428322474026	0.7701574419645664	0.8566637168390736	0.8403705333807558	0.8536194196878939	0.6061229411814388	0.8246643437165387	0.8154662307303217	0.8457107223261283	0.7844597264074009	0.801472692823473	0.5907963502218001	1.0	0.5718473834904124	0.8493673511330248	0.7318362723688743	0.8274336781472205	0.8587648824745518	0.7582894691154928	0.8314164146175063
BackhedF_2015__SID585_M__bin.15	0.865888303061681	0.5247621764596079	0.581217135269733	0.5683125006603763	0.8932049913886922	0.8604545502572827	0.8607109523859838	0.7274713044458297	0.8608173170053076	0.8577334474463686	0.8161160008311937	0.6926189293802324	0.8339697600456452	0.8420626283331396	0.8836892321671967	0.8396916130441061	0.8884523947888381	0.8445195805993752	0.8693800210616034	0.7588157602780977	0.8725364439701475	0.8643696135301431	0.88759654702408	0.8210101821229956	0.8593141243057243	0.6725484187948395	0.8584681381613009	1.0	0.8746517615319322	0.7746549313384684	0.8635053129479553	0.8715143574626051	0.8010488537627365	0.8610335682512177
Obregon-TitoAJ_2015__NO12__bin.20	0.7854819712903786	0.44895573812356565	0.43471153295918186	0.49278800369311604	0.7958908532174267	0.7841939927931283	0.7276211600859905	0.549665749081632	0.7488061857131754	0.7250212883713819	0.7488463282790712	0.581217805875676	0.7517622159379652	0.7307774760916856	0.7829461568617738	0.7135699808767649	0.808613484314933	0.769529144783986	0.7750218435345273	0.5914443380618999	0.7486268253123647	0.7489646207338915	0.7695244472496791	0.7350787093225558	0.7539760357422574	0.5590591095012329	0.773030516036955	0.5302640782967937	1.0	0.6787860204795414	0.7488386414047506	0.807776896159723	0.7027686413108	0.7701769774697713
ZellerG_2014__CCIS95097901ST-4-0__bin.47	0.741028175061117	0.40804601247816935	0.39800061888334753	0.44929917191292257	0.7318000248611259	0.6967546533063094	0.6582512049270872	0.499466631872845	0.6781511256712284	0.6413213952910206	0.6544325536167208	0.5500338975280812	0.6718750137750032	0.6913068048075423	0.7068463309121653	0.6391667643773566	0.7123867474330006	0.6801713125528409	0.7080779264057776	0.5040822497732084	0.6756606050774883	0.6593241123828684	0.714767508800574	0.6542244959671198	0.653189056520271	0.49850480604354575	0.6875106343025352	0.4847633035675716	0.7006438326334897	1.0	0.681020734355343	0.7266360516300348	0.625392201893501	0.7104732341768191
KarlssonFH_2013__S640__bin.13	0.8409299637462011	0.48370063342103015	0.46219511742594316	0.5204159538979327	0.834240915213608	0.8083534949478457	0.7747347758164527	0.6058554338024928	0.772391915811035	0.7659078849229468	0.769727150273295	0.614908215177614	0.7825365784874336	0.7851424362404402	0.8492948691783339	0.7528159776465829	0.8410412855441224	0.8193845574401923	0.8363592762598845	0.6222113889620726	0.8071424065546274	0.7880154663084579	0.8448689000293147	0.7888193024576142	0.7806478186493697	0.5663000159561243	0.8179485062470082	0.568609015581341	0.8133546267194579	0.7166178396891896	1.0	0.8392926056351094	0.7493367076207192	0.830180916475255
NielsenHB_2014__V1_CD6_4__bin.37	0.7140841570979821	0.3940257097390574	0.3745629758460965	0.43434211226862124	0.7170246419507693	0.6876075922409356	0.6263266012387527	0.47878029590454385	0.6581317550180134	0.6425327287462805	0.6465210363166333	0.5149934039670849	0.6413196354730509	0.6444937914470454	0.6947944581492064	0.6210989493673132	0.6924695783863086	0.6606559207529534	0.6811335711454618	0.5028232795593969	0.6498497405954768	0.656532290982661	0.6841350619080578	0.6441795185783331	0.6525506386024692	0.4792842416928437	0.6766842067900687	0.45744856277471146	0.69936213699635	0.6094852728036394	0.6690096633361137	1.0	0.5963205671996734	0.6909314899935518
LiJ_2014__MH0358__bin.15	0.690232944520869	0.4043471799346856	0.39377349631024045	0.4461545757125794	0.6948624506574839	0.6726578420675355	0.6481723527790374	0.5239716877797381	0.6500768267686564	0.6385890125653789	0.6452326544887029	0.5293573945711906	0.6525617884949956	0.6569939880777727	0.6913956136127973	0.6381207270534807	0.6969257013803414	0.6912711326539382	0.6964392094696984	0.5133446551729248	0.6702927038492138	0.6673906885702345	0.6918355310150237	0.6497033838920793	0.6465164173025145	0.49473051777727817	0.6842493904031955	0.48149785312686433	0.6967720055025665	0.6007120818932283	0.6840118604102706	0.6828847573065877	1.0	0.6832374533566883
HeQ_2017__RSZAXPI003082-116__bin.8	0.7246913233387305	0.41597579003559676	0.3978718138884003	0.43207804888562346	0.7124027573742364	0.6829442986850092	0.6618733472169356	0.5186776272972506	0.6556926938665704	0.660584797032178	0.6782815790050991	0.5359421984405772	0.6731269933944484	0.6712060991375411	0.7215007376064603	0.6491568040106702	0.7263643602721658	0.6826360165171504	0.7237714801662184	0.5244460831422767	0.681244320738153	0.6770230488067248	0.7242210102187264	0.6781707359784533	0.6612767962054737	0.4878844338288299	0.6819590273370463	0.47045244353067367	0.6941113487479549	0.620328765035491	0.6888420713944553	0.719221912742676	0.6210577118843353	1.0
