	CM_madagascar__A92_01_1FE__bin.44	BritoIL_2016__W3.18.ST__bin.6	BritoIL_2016__WL.1.ST__bin.16	LiuW_2016__SRR3993004__bin.60	BritoIL_2016__W1.1.ST__bin.29	CM_madagascar__A79_02_1FE__bin.25	CM_madagascar__A28_02_1FE__bin.17	BritoIL_2016__W2.39.ST__bin.64	LeChatelierE_2013__MH0318__bin.90	LiuW_2016__SRR3992977__bin.26	BritoIL_2016__W1.31.ST__bin.33	BritoIL_2016__W1.26.ST__bin.22	BritoIL_2016__W1.53.ST__bin.2	ZeeviD_2015__PNP_Main_293__bin.37	BritoIL_2016__M1.29.ST__bin.37	CM_madagascar__A29_01_1FE__bin.4	LiuW_2016__SRR3992995__bin.68	BritoIL_2016__M1.20.ST__bin.42	BritoIL_2016__M1.26.ST__bin.16	BritoIL_2016__W1.2.ST__bin.84	LiuW_2016__SRR3992958__bin.44	BritoIL_2016__W2.5.ST__bin.28	BritoIL_2016__M2.37.ST__bin.9	BritoIL_2016__W2.19.ST__bin.23	BritoIL_2016__M2.58.ST__bin.49	BritoIL_2016__W2.46.ST__bin.71	BritoIL_2016__W2.9.ST__bin.79	BritoIL_2016__WL.26.ST__bin.9	BritoIL_2016__W1.9.ST__bin.73	BritoIL_2016__WL.3.ST__bin.74	BritoIL_2016__W2.61.ST__bin.104	BritoIL_2016__M1.44.ST__bin.7	BritoIL_2016__M1.1.ST__bin.106	CM_madagascar__A62_01_1FE__bin.43	BritoIL_2016__M1.22.ST__bin.45	BritoIL_2016__M1.52.ST__bin.77	BritoIL_2016__M2.51.ST__bin.49	LiuW_2016__SRR3993048__bin.23	BritoIL_2016__W1.3.ST__bin.9	LiuW_2016__SRR3992980__bin.10	BritoIL_2016__WL.25.ST__bin.8
BritoIL_2016__W1.31.ST__bin.33	0.8977828021296769	0.916274275061327	0.9525732409975256	0.7889958984922794	0.9583222894441766	0.8570111352050724	0.5626797782090577	0.882312759383155	0.7301380471320577	0.6956834848050909	1.0	0.9742987204505551	0.9200306797758372	0.9249481011329697	0.8830308345385255	0.9195367436863049	0.9094528575655533	0.9038247730591958	0.5891003188348564	0.91650019300864	0.850016869725987	0.9718302259238769	0.6563479681912274	0.9650669185562835	0.9532077087235754	0.9482799105578394	0.7294092986878378	0.7066526609398542	0.9493000990836982	0.9751668146103093	0.7975318612496168	0.9699843399134159	0.9775855004556901	0.9275790668343559	0.925941309956459	0.9285203916148271	0.9293739582425362	0.6628444433375849	0.912263490295905	0.8549446678917231	0.8427213803171508
BritoIL_2016__W1.26.ST__bin.22	0.8909342585845758	0.9017961767144597	0.937085846899548	0.7768030292993688	0.9547235438828117	0.8431209184291134	0.5532260256606463	0.8641406515894571	0.7148359605382477	0.6826784927054234	0.9382953281360283	1.0	0.9123976966177925	0.9203192847728711	0.8837047815053302	0.922535524942267	0.8987282173457197	0.8942877423245339	0.5796792876052729	0.8962861273986903	0.8441659376277721	0.9503601604418547	0.6428778229794583	0.959931222889461	0.9367960396627615	0.9358098384845737	0.7144899050003312	0.698480553506125	0.9459725074293441	0.9723346870995521	0.7894374827257755	0.9648134041129215	0.9647574413361627	0.9114046428546955	0.9080208935313883	0.9146536246747877	0.9175525536157664	0.6572442672416747	0.9129047879010761	0.8407173742721984	0.8374324163813327
BritoIL_2016__W1.53.ST__bin.2	0.9205946221280931	0.9292515243857031	0.928403468480142	0.8068198946111066	0.9484934869187303	0.8762967331826076	0.5704029382590279	0.8929909534745866	0.7416807413563533	0.7063462701327637	0.9243651495789508	0.9518708166894543	1.0	0.9394267058672838	0.8751925030308988	0.9565775716468727	0.9317805003738356	0.9102976089410769	0.6115921825152141	0.9223279685680158	0.8697747156019052	0.9465495414183117	0.6616921202589147	0.9462740051651877	0.9247931988716418	0.9515580458075298	0.7317435636220655	0.7190644278229061	0.9237643316086254	0.9424635621922558	0.8116818435013657	0.9428088016704944	0.9439425216482132	0.9280817612873054	0.9323607648290633	0.9501160231033425	0.9425544146865291	0.6698167162631923	0.9420334277603519	0.8634954678009824	0.8499721484976572
ZeeviD_2015__PNP_Main_293__bin.37	0.9010423100225284	0.9283617733387449	0.9305449187386402	0.7943596440146582	0.9426644197003653	0.8589719835065615	0.5641550053821314	0.8779447316875187	0.7285932343962307	0.6986347620980312	0.9175395718999806	0.9479786126453617	0.9275323957248819	1.0	0.865198785932344	0.9299467080767263	0.919899768833048	0.9140482450722617	0.5883172457604687	0.9091252124912503	0.8673863429152917	0.9370852376666843	0.6552753710141347	0.9354867740740087	0.9187589334556813	0.9480936079102625	0.728166781367826	0.7115448187427577	0.926615962872117	0.9357138235484421	0.8155211256007106	0.9469013040639503	0.9431282241319475	0.9250239696012517	0.9389128094725512	0.9409233149223267	0.9309043157046475	0.6717611627756505	0.9269277147411578	0.8609195503714553	0.8565397307169704
BritoIL_2016__M1.29.ST__bin.37	0.905330470688293	0.9102497244714634	0.9398668404551379	0.7834984197998077	0.953067047793507	0.8514335032635664	0.5582129521058432	0.8702531088174165	0.7317569284732951	0.6955375071083846	0.9367907341891912	0.9734788056907336	0.9241214539854763	0.925284272478851	1.0	0.9261596102843858	0.9132358750736	0.8982054159600219	0.5935397364991017	0.9057871686737893	0.8574017155740303	0.9504246788016647	0.6577196427942368	0.955819816918207	0.9355492831225561	0.9399108746961637	0.7230972804452742	0.7058962477794162	0.9376015932846524	0.9707848537308326	0.7981659109552159	0.9645524359742136	0.9593494758667197	0.911253390636559	0.9160675913018534	0.9196265015676189	0.9107954345298904	0.6663689113225874	0.9208258055749865	0.8544397838044577	0.8444377204857354
CM_madagascar__A29_01_1FE__bin.4	0.8948915550977191	0.8912135367136497	0.900954191248926	0.7705914540346643	0.9153694422489455	0.8507791376487984	0.5532815093612379	0.8587190687974414	0.7187100293323758	0.6750636376046335	0.8894670157032027	0.9266088355035315	0.9209577359122575	0.9067997311103285	0.8444615495799747	1.0	0.8982939730399102	0.8819265761420068	0.5848252848062423	0.8867973335872337	0.8411101793783188	0.9044412107835771	0.632347863393952	0.9082755270249032	0.8951542502119342	0.9192556665859845	0.7076395524776509	0.6924310540039209	0.8937335170287233	0.9084303909568641	0.7877363252280228	0.9136105894809534	0.9104734477185101	0.8964780500451399	0.9007583170535015	0.9130917953088847	0.9070870897396336	0.6479108282008367	0.909534800219792	0.8324509913012356	0.8264095772444086
LiuW_2016__SRR3992995__bin.68	0.9154814874549272	0.9227536980633925	0.9190459606428044	0.8106457435901071	0.9242587109822816	0.8691879399282734	0.5692239479900619	0.8852093119978921	0.7422088627094428	0.7063803981445953	0.9061090527339394	0.9297822117811644	0.9240014261437434	0.9239178307254812	0.8576627016444075	0.9252476772732415	1.0	0.9128548780585067	0.6002142169516739	0.8913256608690437	0.8655445975648625	0.9217490760933941	0.6555103707058023	0.9120333979942417	0.9056893033016055	0.9287179209967173	0.7205095007817501	0.7171057198466453	0.902119217700488	0.9102276778817453	0.8150387862063424	0.9220964549339463	0.9269895931089018	0.9041828134318637	0.9438605073089866	0.9456851323923975	0.9284665439615898	0.6723458380854227	0.9219478736781659	0.8652923343592234	0.8615408791933958
BritoIL_2016__M1.20.ST__bin.42	0.8960510894642021	0.9090817996000692	0.9224716493969262	0.78312132269807	0.9391883443661628	0.8528473272176135	0.5566191804226025	0.8672327180664985	0.7201864570355164	0.6826913896635763	0.9011053520677134	0.9258085445680496	0.9033030503224129	0.9186561969326813	0.8441124003683029	0.9089981481399374	0.9134668505225261	1.0	0.5968611489217681	0.892731633996781	0.8585560220922619	0.9181743881693779	0.6488619115393199	0.9170405118405243	0.8973079304835675	0.9282474427925991	0.722080586210515	0.7230347449147745	0.9070147513290384	0.920547961402093	0.8293217580994862	0.9213392510090642	0.927489554652041	0.9043624384252834	0.9547711630065459	0.9691905464982405	0.973833645917853	0.652866540450506	0.9179287543765527	0.8384832187190094	0.8758854713966691
BritoIL_2016__M1.26.ST__bin.16	0.9057077424668043	0.9042713868300222	0.9058557552374183	0.8005045069437393	0.9188343994314143	0.8621486670953622	0.5722065409911892	0.8810112701797137	0.7574801728319852	0.7062799381775927	0.8966415090082468	0.9161570830653987	0.9265103056147832	0.9026797982874742	0.8515549237937298	0.920226982998838	0.9169287350097585	0.911195496440699	1.0	0.8852873952234294	0.8644225584097652	0.9159553705395923	0.6792161640775713	0.9144328245394343	0.8986645006261211	0.9179300775036383	0.7365548673864238	0.7466761430940535	0.8847707043016212	0.9094017441138976	0.818595909342178	0.9095375729064429	0.9165925474667479	0.9131146986157647	0.9202581198316806	0.9514242844733249	0.9422506515043828	0.6732699315215307	0.9241375887004885	0.8518956239212103	0.8495165893886576
BritoIL_2016__W1.2.ST__bin.84	0.9021163600658237	0.9271208811773904	0.923282359987248	0.7898617334616539	0.9428660458373234	0.8622804936603969	0.5689075884795779	0.8911262351331906	0.7271599891673267	0.7023027228338178	0.9270959888218329	0.9414372846098963	0.9286162219582367	0.9270611995056318	0.8636774646506058	0.9273758028909322	0.9049576874941705	0.9057779355959785	0.5883650131044756	1.0	0.8731227639991759	0.9317529586663935	0.6507566526319767	0.9383374365732283	0.9229443637858814	0.9446331031740153	0.7263061513809109	0.7021863585692834	0.9232406727893864	0.935972062979459	0.8034604572935652	0.9417554868899761	0.9346707626088029	0.9135089613979547	0.9229671567861509	0.9323431774102173	0.9306064107712522	0.6688812865568984	0.9380900125571437	0.8555733534231638	0.8480324692286999
LiuW_2016__SRR3992958__bin.44	0.8949739538380629	0.9005287329035745	0.9091832051298341	0.813736084773292	0.9321563259369816	0.8649845309753931	0.5732458237662357	0.8707020113915738	0.7333408537513199	0.7243420744763108	0.8885126958188232	0.916255290505586	0.9049021452095609	0.9139895579822678	0.8447996464577127	0.9089253622274404	0.908082414277307	0.9001469270673376	0.5936529118428299	0.9022341529659217	1.0	0.9112970830591944	0.6474553043894345	0.9246692746401899	0.8949971968881585	0.9087772265214978	0.7159578414458293	0.6996334725953592	0.8976955600505893	0.9060320673515412	0.8121338638533692	0.9126107802505973	0.9154665763390089	0.9053468622347232	0.9128001336320427	0.9201976217091328	0.9130238867276296	0.6859557123824406	0.9300712693897397	0.8664897508995835	0.842806942296184
BritoIL_2016__W2.5.ST__bin.28	0.89398231128272	0.9045988821873373	0.9364278605360524	0.7800703010169054	0.9497229082481304	0.8487390626223903	0.5534961019393543	0.8680528357700052	0.7202306352548714	0.6848010768046962	0.9439584667628127	0.9585246462486926	0.9150916228557211	0.9175593002842912	0.8701887633563868	0.9082011901525588	0.8986175937999641	0.8945329238680189	0.5845305509351199	0.8946869917200768	0.84681076666467	1.0	0.6445977187590712	0.9634839032211988	0.9326593896724431	0.9306878971206878	0.7161914657353097	0.7024206795342601	0.9341747261911892	0.9549597753316347	0.7947940040823661	0.953986700056674	0.9799449732987453	0.9151584335878284	0.9160235173777018	0.9303210140486843	0.9216197801235768	0.6576013334500601	0.9129778695209441	0.8456680727637987	0.8345685639378706
BritoIL_2016__M2.37.ST__bin.9	0.9124390747937238	0.9348539223147966	0.936270680127756	0.8099448585930372	0.9461329610196288	0.8595087004806812	0.5884219846538205	0.8987982130286275	0.7641369160126815	0.7200531924724083	0.9298601975480387	0.9457242728037943	0.9330356167789824	0.9358363701429947	0.8783297798880034	0.9261446210246356	0.932100632227649	0.922028756865374	0.6322108478369347	0.9114020231956814	0.8775203840073119	0.9401773698456142	1.0	0.9374807836733048	0.9310308183677001	0.9525652851072838	0.7636471622000783	0.7230807614957737	0.9266982192450567	0.941694934618286	0.8238805807152926	0.941983494540463	0.9469011940584378	0.9313643213927489	0.9420464988902834	0.946648336601159	0.9403130392122272	0.6856607980214954	0.9303675925785916	0.8789762045171599	0.8760305411485609
BritoIL_2016__W2.19.ST__bin.23	0.8846670183700692	0.8889126217201155	0.9265557514228976	0.7751277069367063	0.9418296869124874	0.8481296098522703	0.5489867081848244	0.8638433175638678	0.7090312000949314	0.6782728789496936	0.9307501719200575	0.9613209179172868	0.9083460933043392	0.909506714532642	0.8689304356404218	0.905591941131141	0.8828484544351086	0.8871006343528443	0.5794259228282672	0.8946282309175885	0.8531512481896568	0.9566601329896361	0.6381967051395876	1.0	0.9196103240675213	0.915077353303224	0.7038288491149512	0.6895682769249685	0.9282270574291624	0.9610472755138658	0.787728410629449	0.9455260038916125	0.9600536419173268	0.9037962522142302	0.898991926548317	0.9062618932222751	0.9056045223910685	0.6533265280154635	0.9122668713980782	0.8429893073587503	0.8177827530942036
BritoIL_2016__M2.58.ST__bin.49	0.8853073289893221	0.9093571899710077	0.9382303145704719	0.782763134281123	0.943670136196083	0.8569679105856218	0.5629060434102509	0.8739876635701168	0.7132311416247796	0.6875652311638747	0.9412551376174454	0.9605443861749309	0.9089148257023302	0.9145636798149273	0.8708026993881555	0.9138121582545728	0.897632926656824	0.888730309154364	0.5830258594265307	0.9009551964920016	0.8454840053552133	0.9481573083641979	0.6489337440206902	0.9415599034703199	1.0	0.948391225671063	0.7207753407244176	0.6956905639983406	0.9435489324851416	0.9655403797189304	0.7882577025104684	0.9633710089506305	0.966286631552722	0.9149653500840375	0.9076808313989045	0.9145911994980879	0.9093150321585064	0.6605496851777523	0.9180355513319673	0.8435344992896116	0.8347876314833372
BritoIL_2016__W2.46.ST__bin.71	0.8759371544695271	0.8834109527472861	0.8814080134117523	0.744526797309929	0.8950147104644205	0.8177989726112385	0.5327689037050517	0.8522653012267452	0.692826201446506	0.6580132738848585	0.8819272224933616	0.9037251803996503	0.8808262124759076	0.8888735396382907	0.8239790220781047	0.8838361361800219	0.8669214458442593	0.8659017776638073	0.5608880874190373	0.8684947899864063	0.8085698450644806	0.8911232618352373	0.6253273664270529	0.8824260271819603	0.8932312562212719	1.0	0.7243617423145751	0.677320792903683	0.874773276862797	0.8899767555360703	0.7691248445543708	0.9066838173861973	0.8956682025108432	0.8709196039341875	0.8943314390336038	0.8978735313662396	0.886182365641208	0.6282898637041694	0.8912081882277681	0.8131346386630159	0.8110360192683647
BritoIL_2016__W2.9.ST__bin.79	0.8914798299123422	0.9097127506217827	0.9132336287301879	0.7895041377619816	0.9286540618022622	0.8444901751491742	0.5737674430986094	0.8979022990524353	0.7362125437614129	0.6940326236734778	0.9096047913224385	0.9251882725144127	0.9082368138992422	0.9153872688626524	0.8499853774305169	0.9122897243081823	0.9018221089553348	0.9031830616296013	0.6034717788106213	0.8953833719756145	0.854147356309685	0.9194923103031253	0.672187872843171	0.9100658366864185	0.9102518076712477	0.9712717346656201	1.0	0.7246597895607054	0.9064595524199706	0.9211227915021243	0.8079111983001587	0.9261639731684169	0.9237692732305675	0.9099671204777716	0.9197145142034877	0.9274269490812922	0.9205574840750791	0.6625913263576344	0.9099194261297737	0.8552125300816387	0.8543333272945141
BritoIL_2016__WL.26.ST__bin.9	0.9042549611468367	0.9061806986876777	0.908930726006456	0.7986018079170386	0.9271955506501491	0.8608379548387511	0.5706418230264971	0.8746814857331698	0.7442221256769669	0.6878615011678069	0.9012258852702063	0.9249847147182233	0.9127549768385916	0.9147922581796581	0.8485976297509624	0.9129425216688011	0.9179321216273598	0.9249015295112756	0.6256484192352935	0.8852947837959754	0.8536152101882216	0.9222793049195354	0.6509250005955305	0.9118622483222111	0.8985121569508235	0.9288078312066279	0.7411060834476184	1.0	0.896143269125697	0.9146319375989951	0.8305135438750921	0.9209131769527066	0.9254097155028111	0.9121492372861809	0.9457526578618907	0.9690267444221483	0.9528702866600043	0.6603094262829711	0.9173025608565959	0.8412818689144822	0.8649015521981502
BritoIL_2016__W1.9.ST__bin.73	0.8922945772616745	0.9082199740926841	0.9475208890994792	0.7857640006176266	0.9659751369917103	0.852980696810147	0.560933759542862	0.8784200780519773	0.7193520460061126	0.6870259509269704	0.943501306563226	0.9762702894476603	0.9138163315099204	0.9283918487427644	0.8783965045161002	0.9183035540641366	0.8999173747567506	0.90419479284166	0.577750236030028	0.9071137859216486	0.8535558910855495	0.9558827169443039	0.6501204018344926	0.9565716535303138	0.9496937797689557	0.9348421574971505	0.7224469565975844	0.6983751351058275	1.0	0.9711666189302565	0.8002879507407394	0.9658885042473618	0.9684503582588115	0.9227147519651488	0.9213439508538924	0.9205356732425045	0.9186574517714923	0.6632293504665792	0.9139129830070166	0.8502983230965254	0.8423596402206954
BritoIL_2016__WL.3.ST__bin.74	0.8818661366210745	0.9031029832336139	0.9424764278918741	0.7758629672861886	0.9622051777317522	0.8467674079532747	0.5556172214921782	0.8661648313214342	0.711150675822523	0.6827993776474094	0.9468124579904805	0.9802873703012307	0.9107692617695021	0.915842212604511	0.8884670465454682	0.911834342521334	0.8870228546179166	0.8964790445362077	0.5801112001876845	0.8983711460988539	0.8415744196389376	0.9545697001797684	0.6453744550456761	0.9675069769985737	0.9493703789528529	0.9291108158950349	0.717168382070373	0.6963117980722039	0.9487238461505247	1.0	0.7930784144114061	0.9655909830839269	0.9723027189784437	0.9112318522473923	0.9105527913031839	0.9199295319545815	0.9151881954509538	0.655858016099991	0.9029581898232973	0.8401063353593856	0.8322877790619517
BritoIL_2016__W2.61.ST__bin.104	0.8756880780369702	0.8885882455491418	0.9040943030517512	0.773819065307547	0.913669038912382	0.8376793671428678	0.5488284431815103	0.8554899820800174	0.7161522411731271	0.6824617596580675	0.878206473850831	0.9026490167841907	0.8895967138754337	0.9052663332529127	0.8284666874084453	0.8967444657484784	0.9007962949480928	0.9159680463431842	0.5922275135885312	0.874623130260873	0.855539605642852	0.901032986283982	0.6403675930711141	0.899392796943972	0.879016447925784	0.910645266287547	0.713396174610953	0.7170800712098127	0.8866574971899025	0.8994554793391317	1.0	0.9047341858356722	0.906910113771812	0.8905806968911164	0.9448936864136888	0.945465010327904	0.9272773216073725	0.6592927793471955	0.9068859549320109	0.8360336277991199	0.8598666497337141
BritoIL_2016__M1.44.ST__bin.7	0.879048783853071	0.8945029375241671	0.9285009399963774	0.769904160683452	0.939013228085536	0.8344692214354378	0.5494601053727138	0.8636942794506174	0.7090970981338048	0.6784692850292731	0.9288294135115324	0.9593280516381942	0.8985735107828458	0.9140469697253598	0.8706234523843998	0.9044230080224759	0.886231764325789	0.8849107727389127	0.5722190330670909	0.8914915990840216	0.8360278382013846	0.9404832677238006	0.6366943810871933	0.9387912174642299	0.9342110418203281	0.9335356412217511	0.7111769572280355	0.6914523639588752	0.9305918712315684	0.9523122888840815	0.7867624889491516	1.0	0.9533278029408742	0.9008438674818033	0.9007223578322906	0.9069431976456653	0.9029711380514281	0.6532009559516164	0.9088424956719285	0.8350356040307135	0.8253156837728406
