	CosteaPI_2017__daisy-11-390-0__bin.44	CosteaPI_2017__daisy-11-0-0__bin.1	VogtmannE_2016__MMRS84954772ST-27-0-0__bin.17	BackhedF_2015__SID397_M__bin.71	CosteaPI_2017__daisy-11-7-0__bin.39	GeversD_2014__SKBSTL013__bin.105	CosteaPI_2017__daisy-11-403-0__bin.29	CosteaPI_2017__daisy-11-386-0__bin.46	CosteaPI_2017__daisy-11-388-0__bin.6	LiJ_2014__O2.UC2-1__bin.14	LiJ_2014__MH0246__bin.46	QinN_2014__LD-49__bin.29	CosteaPI_2017__daisy-11-60-0__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.92	HMP_2012__SRS053398__bin.18	VogtmannE_2016__MMRS88581325ST-27-0-0__bin.75	CosteaPI_2017__daisy-11-2-0__bin.7	CosteaPI_2017__SID713A037-11-0-0__bin.69	ZellerG_2014__CCIS48174381ST-4-0__bin.47	XieH_2016__YSZC12003_37202R1__bin.10	QinN_2014__LD-86__bin.32	LiJ_2017__H1M413815__bin.7	HMP_2012__SRS058770__bin.26	LiJ_2014__V1.CD49-0__bin.19	ChengpingW_2017__AS97raw__bin.74	ZeeviD_2015__PNP_Main_480__bin.37	LiJ_2014__MH0359__bin.66	VogtmannE_2016__MMRS87723283ST-27-0-0__bin.36	LeChatelierE_2013__MH0183__bin.3	NielsenHB_2014__O2_UC18_2__bin.57	CosteaPI_2017__daisy-11-392-0__bin.8	ZeeviD_2015__PNP_Main_706__bin.56	VogtmannE_2016__MMRS51410669ST-27-0-0__bin.45	HMP_2012__SRS024132__bin.65	LiJ_2014__V1.CD44-4__bin.36	YuJ_2015__SZAXPI003420-4__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.134	VogtmannE_2016__MMRS62666492ST-27-0-0__bin.17	CosteaPI_2017__SID713A037-11-90-0__bin.47	CosteaPI_2017__daisy-11-389-0__bin.10	NielsenHB_2014__V1_UC26_4__bin.73
LiJ_2014__MH0246__bin.46	0.9934325088609007	0.9934929352936415	0.984242451224774	0.9973127217793021	0.9936398432202629	0.9997361121115247	0.9931282241942078	0.9934270818453667	0.9933587084151589	0.9882836719428144	1.0	0.9929747154956285	0.9935307086892124	0.997345395769273	0.9906172121212121	0.9990624620404503	0.99336404184267	0.9928816583208647	0.9851374789655406	0.9992976361727224	0.9886924152984797	0.990591394653344	0.9916983039255868	0.9957170558896624	0.9902880712019102	0.9917877050415178	0.9922782989267055	0.9974306985666257	0.9883540140184871	0.9972011490730737	0.9934189219293054	0.9921235471170593	0.9980230955565114	0.9993139331742179	0.9880022043726201	0.9892008786728446	0.997456212163801	0.9943613199678409	0.9928688833035131	0.9932228220029921	0.9899885980197429
QinN_2014__LD-49__bin.29	0.9972888961332681	0.9975035647132916	0.9826423372742488	0.9912155499934496	0.9973910002796219	0.9933915883535948	0.9970827857493076	0.9973714038694569	0.9970840661213457	0.9887987716804443	0.9929747154956285	1.0	0.9973300519586554	0.9930666890725872	0.9906375433263453	0.9928425158991694	0.9971657152662236	0.997986701186439	0.9872564918504486	0.9928021763237984	0.9884086026156796	0.9905161120509106	0.9911919510559722	0.989676327082476	0.9903282680048566	0.997243866038871	0.9958471189355997	0.993028475971936	0.9889150310551988	0.9917223243456489	0.997210459310617	0.9968782906119349	0.9923918840662238	0.9931046513870472	0.9884487696157609	0.9888809791873876	0.9931089800417142	0.991401250424769	0.9979382675986667	0.9971694519255306	0.9891157742856247
CosteaPI_2017__daisy-11-60-0__bin.4	0.9999015124050803	0.9998275486546773	0.9827041571073594	0.9912820823531581	0.9997701944760813	0.9935461554893444	0.9996110879289014	0.9999301966574938	0.9998822048329973	0.989045432295347	0.9935307086892124	0.9973300519586554	1.0	0.9937172459663085	0.9912728457740838	0.9927684768467561	0.9997435697105324	0.9974871070874078	0.9888451544034204	0.9933797958352314	0.9890020479385895	0.9909731831060157	0.9919076226939295	0.989851338510969	0.9908018134003698	0.9967823587273591	0.9982174222751434	0.9937713974171278	0.9888888764867665	0.9919740459344999	0.9998509911076363	0.9964619050631577	0.9920641018880527	0.9934582958598188	0.9886887728891617	0.9893977247599843	0.9937036198454703	0.9919268065199046	0.9976770058387862	0.9994789170750308	0.9900861375862472
Bengtsson-PalmeJ_2015__TRAVELRES28__bin.92	0.9935882628393019	0.9937535674046973	0.9850972466631002	0.9948764412136701	0.9937717722492216	0.997518540882487	0.9934676495876436	0.9935947404635469	0.9935650243429011	0.988283892444273	0.997345395769273	0.9930666890725872	0.9937172459663085	1.0	0.9900909684639758	0.9969025698688935	0.9935273870210747	0.9930676493105508	0.9847516583833169	0.9973850810850576	0.9890357687837227	0.9910804273331989	0.9917643140254597	0.993576261971324	0.9906684361105821	0.9918648801877751	0.9923747497940975	0.9995475838474386	0.9876887629534405	0.9957551384099633	0.9936900775015307	0.9919549886816873	0.9961559993097553	0.9975082454423544	0.9882222166376168	0.9898252052084905	0.9998388153113117	0.9967492081705978	0.9930142467338283	0.9935477124743779	0.9894738546051733
HMP_2012__SRS053398__bin.18	0.9911244687951908	0.9912941492266956	0.9815081894273295	0.989225590349833	0.9912276911796568	0.9909147359242215	0.9911629042568604	0.9911302957382985	0.9909696621334915	0.9921277958197587	0.9906172121212121	0.9906375433263453	0.9912728457740838	0.9900909684639758	1.0	0.9905901407650817	0.9909237835046767	0.9908882936146534	0.983719360016966	0.9904709096919324	0.9871272563912274	0.9901377581760407	0.9909867930134693	0.9876168798481108	0.9890141832749305	0.9906865716276871	0.990057731224085	0.9900328865394465	0.9920826544527889	0.9900262537879985	0.990935518470518	0.9897168808983147	0.9899703313801224	0.9906517875187358	0.9916514403535417	0.9873218551868588	0.9901796289897278	0.989168442595171	0.9908862438371362	0.9910231142005397	0.9874868294477899
VogtmannE_2016__MMRS88581325ST-27-0-0__bin.75	0.9926888770450077	0.992999137283528	0.9839742023494216	0.9967750134493166	0.9927727662462021	0.9989210353570921	0.9925450355791945	0.9928996848915613	0.9927435812866109	0.9881852278594268	0.9990624620404503	0.9928425158991694	0.9927684768467561	0.9969025698688935	0.9905901407650817	1.0	0.9926785734470098	0.9926028310816625	0.9845413194193146	0.9990885508648746	0.9882677470559273	0.9903896361918201	0.9914896334487181	0.9953764397590331	0.9901100661382588	0.991285398869999	0.9916402337485865	0.9970451151621038	0.9880430821384831	0.9971588912121819	0.9927463663262283	0.9914964445963806	0.9974128856430995	0.9991730623943497	0.9881186240233167	0.9889304525659134	0.9969825693065089	0.9944686321331999	0.992689607422091	0.9927315851532688	0.9894906087949807
CosteaPI_2017__daisy-11-2-0__bin.7	0.9997428651301313	0.9996441689483392	0.9824579264403456	0.9911703590767699	0.9996708515540509	0.9934496657171195	0.9994774174981307	0.9997067374041311	0.9996961453993093	0.9887968867104056	0.99336404184267	0.9971657152662236	0.9997435697105324	0.9935273870210747	0.9909237835046767	0.9926785734470098	1.0	0.9973712159941746	0.9889639833411402	0.993283992170036	0.9887519569017698	0.9907169074415579	0.9918253757193297	0.989734172103108	0.9905616240014972	0.9966516733615383	0.9981555126272047	0.9935714819816185	0.9887533833361444	0.9918319512758137	0.999676999406005	0.996358806717965	0.9920638328138942	0.993250744221237	0.9883021275688068	0.9892679032924708	0.993585391103805	0.9916652879648523	0.9975434944326236	0.999244253853918	0.9901188874613375
CosteaPI_2017__SID713A037-11-0-0__bin.69	0.9974732474910308	0.9976209887208479	0.9824339913035883	0.9910842566817266	0.9976497930024362	0.993258836521124	0.9973879951861597	0.9974846403607803	0.9974237799825394	0.9886450455544449	0.9928816583208647	0.997986701186439	0.9974871070874078	0.9930676493105508	0.9908882936146534	0.9926028310816625	0.9973712159941746	1.0	0.987510675966474	0.9926404089308678	0.9884900356122953	0.9906360181131483	0.9915020464292927	0.9897043255177963	0.990476955721917	0.9968971045361819	0.9957549113004969	0.9932353628681938	0.9888040916234421	0.9914177977139933	0.9975309719444443	0.9968139159009528	0.9923143187513082	0.9928408027087572	0.9882801647705252	0.9894585997440563	0.993120176895631	0.9913275377987494	0.9998216299049516	0.997226806810285	0.9898894013403307
ZellerG_2014__CCIS48174381ST-4-0__bin.47	0.9889967154648341	0.9889559593861044	0.9871583303080183	0.9833159121974753	0.9886746962205201	0.9851750900255722	0.9885898507337069	0.9889037558069022	0.9888944058562099	0.9831021016562556	0.9851374789655406	0.9872564918504486	0.9888451544034204	0.9847516583833169	0.983719360016966	0.9845413194193146	0.9889639833411402	0.987510675966474	1.0	0.9851125934124004	0.9824312878394772	0.983196444266406	0.984309882079964	0.9816655772191394	0.9837231883373904	0.9878433404901162	0.9876426384636794	0.9848332991420881	0.9816333134966314	0.9847268594836809	0.9887807261519957	0.9862730410701392	0.9847371968298275	0.9852376546493131	0.9819608500649705	0.9824173972953331	0.9847778266064159	0.9844485575851404	0.9876990921411114	0.9885257940150541	0.982783791798571
XieH_2016__YSZC12003_37202R1__bin.10	0.9932283671369	0.9933322544788905	0.9842342259670709	0.9972422596548333	0.9935177523129737	0.9997438515488906	0.9930834428038294	0.9931674211632656	0.9931451712725482	0.9881743364549036	0.9992976361727224	0.9928021763237984	0.9933797958352314	0.9973850810850576	0.9904709096919324	0.9990885508648746	0.993283992170036	0.9926404089308678	0.9851125934124004	1.0	0.9885694889015986	0.9907162468337899	0.9915806314356225	0.9956669071632436	0.9902034083682375	0.9914827149975474	0.9922444089210858	0.9974620010468904	0.9882943459471518	0.9972512458109252	0.9931743446704114	0.9919450950667623	0.9980081610694604	0.9993226671210709	0.9878624498059803	0.989314233073949	0.9973830232341054	0.9943523390167501	0.992467801933626	0.9931897368262891	0.9897906061652803
QinN_2014__LD-86__bin.32	0.9889144758631707	0.9890884895394794	0.9792163696811076	0.9869780143213728	0.9889483050298551	0.9887989492235982	0.9888810395491666	0.9890539014462569	0.9889454270337971	0.9854285626235455	0.9886924152984797	0.9884086026156796	0.9890020479385895	0.9890357687837227	0.9871272563912274	0.9882677470559273	0.9887519569017698	0.9884900356122953	0.9824312878394772	0.9885694889015986	1.0	0.9952473304946777	0.9881067177086531	0.9856334965771771	0.9954008699242866	0.9878695742870393	0.987757072637643	0.9890656720446737	0.9855301512144234	0.9875019429104341	0.9888847730669529	0.9874662251047178	0.9878427999505117	0.9887926334711067	0.9849725195479107	0.9944421859506845	0.9890429552528955	0.9870946334617524	0.988570940835269	0.9888267015851424	0.9856131076163948
LiJ_2017__H1M413815__bin.7	0.9909939230362264	0.9911462991576305	0.980867905637945	0.989103782446501	0.9908824917862427	0.9910279093377754	0.9908130525378811	0.9909634993739501	0.9908715586346439	0.9885786544929024	0.990591394653344	0.9905161120509106	0.9909731831060157	0.9910804273331989	0.9901377581760407	0.9903896361918201	0.9907169074415579	0.9906360181131483	0.983196444266406	0.9907162468337899	0.9952473304946777	1.0	0.9910497120481423	0.9871133577975348	0.99861615041963	0.9892573995771671	0.9898304917624642	0.9911251082211905	0.9868405836002004	0.9895259759598021	0.9908632767414665	0.9897450110864745	0.9900166082529863	0.9906972084795195	0.9882277690346808	0.9966421737549588	0.9911547978831761	0.9895840151450308	0.9906870458069008	0.9910433544334042	0.9875429050963344
HMP_2012__SRS058770__bin.26	0.9919336306730383	0.9920921409423263	0.9818709224716191	0.9895287801593912	0.9918204007954136	0.991899547106908	0.991604429661397	0.9918465177298145	0.9918606820646476	0.9882453535139254	0.9916983039255868	0.9911919510559722	0.9919076226939295	0.9917643140254597	0.9909867930134693	0.9914896334487181	0.9918253757193297	0.9915020464292927	0.984309882079964	0.9915806314356225	0.9881067177086531	0.9910497120481423	1.0	0.9884141081508966	0.990026328299265	0.9903075687527914	0.9905325645461555	0.9918439981991797	0.989113841938445	0.991018166727326	0.9918423121406317	0.9903861622019136	0.9907434695092048	0.9918130326379163	0.9879070199346723	0.9885254023102107	0.9919111431828614	0.9895533269022083	0.9915467351744213	0.9914424875246041	0.9895804817661034
LiJ_2014__V1.CD49-0__bin.19	0.9898775433273057	0.9900151778179859	0.9817169075033936	0.9934109490254724	0.9899470869334913	0.9958105069256716	0.9896358803102887	0.9898753278582593	0.98992365124694	0.9855512747550595	0.9957170558896624	0.989676327082476	0.989851338510969	0.993576261971324	0.9876168798481108	0.9953764397590331	0.989734172103108	0.9897043255177963	0.9816655772191394	0.9956669071632436	0.9856334965771771	0.9871133577975348	0.9884141081508966	1.0	0.9874735891293249	0.9884151184890515	0.9890254247449133	0.9937232392350864	0.9857193953819603	0.9939320805522931	0.9899051709268547	0.9888239569273668	0.9939191116815288	0.9958557128323869	0.984919573070321	0.9860685253926691	0.9936548618721754	0.9917742490235006	0.9896063010105421	0.9895099686994743	0.9869929503138276
ChengpingW_2017__AS97raw__bin.74	0.9908340589321898	0.990883858843416	0.9811827510731406	0.9889747783721485	0.9908917100995697	0.9906433462174129	0.9906547219788077	0.9908382719763431	0.9908191092832836	0.9872967507360877	0.9902880712019102	0.9903282680048566	0.9908018134003698	0.9906684361105821	0.9890141832749305	0.9901100661382588	0.9905616240014972	0.990476955721917	0.9837231883373904	0.9902034083682375	0.9954008699242866	0.99861615041963	0.990026328299265	0.9874735891293249	1.0	0.9897388156829857	0.9896265218868646	0.9907121758885286	0.9866504244036277	0.9890881640252747	0.9908119178543373	0.9892519196483099	0.9896528053516027	0.9903702609648463	0.9868871244204868	0.9961874315117978	0.9907137630636561	0.9891325690975062	0.9905307588609364	0.9907237084341858	0.9874730432685387
ZeeviD_2015__PNP_Main_480__bin.37	0.9968422341542903	0.9967493839168342	0.9825985346900838	0.9897134664810884	0.9967887171237325	0.9920271390677784	0.9964318405222821	0.9968620164031727	0.9967709713518259	0.9885365915847238	0.9917877050415178	0.997243866038871	0.9967823587273591	0.9918648801877751	0.9906865716276871	0.991285398869999	0.9966516733615383	0.9968971045361819	0.9878433404901162	0.9914827149975474	0.9878695742870393	0.9892573995771671	0.9903075687527914	0.9884151184890515	0.9897388156829857	1.0	0.9951608999052513	0.9919071319437702	0.9884284890356587	0.9907098331550442	0.9967673937900561	0.996519583697046	0.9909587221493554	0.9918231043848111	0.9879885749521532	0.9874993084176674	0.9918264773128931	0.9904139186515025	0.9970798608973832	0.9964140280659306	0.9887499193115775
LiJ_2014__MH0359__bin.66	0.9982020557000122	0.9981652359354076	0.9810577444059746	0.9900936917882889	0.9981724949191766	0.9925566693537762	0.9979429486731562	0.9982091072399591	0.9982330088349558	0.98747509142687	0.9922782989267055	0.9958471189355997	0.9982174222751434	0.9923747497940975	0.990057731224085	0.9916402337485865	0.9981555126272047	0.9957549113004969	0.9876426384636794	0.9922444089210858	0.987757072637643	0.9898304917624642	0.9905325645461555	0.9890254247449133	0.9896265218868646	0.9951608999052513	1.0	0.9924332032924764	0.9880804990471369	0.990960018874772	0.9982381655861087	0.9947385577336237	0.9915198940491476	0.9923578319628755	0.9872829173357722	0.9877633490304022	0.9925135079686911	0.9909647846974304	0.9958582552701326	0.9977886609945756	0.9880734624078582
VogtmannE_2016__MMRS87723283ST-27-0-0__bin.36	0.993644817471187	0.9937272346073391	0.9851543004282747	0.9949260456764806	0.9938167878919751	0.9976085032423672	0.9935331651050023	0.9935594266917742	0.9935412288278982	0.9883075307915866	0.9974306985666257	0.993028475971936	0.9937713974171278	0.9995475838474386	0.9900328865394465	0.9970451151621038	0.9935714819816185	0.9932353628681938	0.9848332991420881	0.9974620010468904	0.9890656720446737	0.9911251082211905	0.9918439981991797	0.9937232392350864	0.9907121758885286	0.9919071319437702	0.9924332032924764	1.0	0.9877243036678962	0.9958835947211029	0.9935750598393019	0.9920709830922739	0.9962371849040961	0.9975856408195171	0.9882122156951951	0.989851116557511	0.999645612496183	0.9968363748933503	0.9931043748329548	0.9936253205757887	0.9895967772174773
LeChatelierE_2013__MH0183__bin.3	0.9887449778884182	0.9889245522269773	0.9791793963226239	0.9867239001040464	0.988720038405706	0.9890143167174172	0.9887359001540675	0.9888549911129844	0.9888275440880155	0.9954319788831598	0.9883540140184871	0.9889150310551988	0.9888888764867665	0.9876887629534405	0.9920826544527889	0.9880430821384831	0.9887533833361444	0.9888040916234421	0.9816333134966314	0.9882943459471518	0.9855301512144234	0.9868405836002004	0.989113841938445	0.9857193953819603	0.9866504244036277	0.9884284890356587	0.9880804990471369	0.9877243036678962	1.0	0.9873233186467604	0.9887642429492995	0.9873681927633011	0.9873268435045076	0.9884370869936483	0.9954125879123702	0.9849976791673273	0.9883821427570552	0.9870095776931421	0.988824519916873	0.9885492152415628	0.9859691345269496
NielsenHB_2014__O2_UC18_2__bin.57	0.9919822381084107	0.992169519911713	0.9839796500014087	0.995756975478604	0.9919887486688569	0.9977865309721585	0.9916343026398423	0.992038320848013	0.9919903840375023	0.9874593578700078	0.9972011490730737	0.9917223243456489	0.9919740459344999	0.9957551384099633	0.9900262537879985	0.9971588912121819	0.9918319512758137	0.9914177977139933	0.9847268594836809	0.9972512458109252	0.9875019429104341	0.9895259759598021	0.991018166727326	0.9939320805522931	0.9890881640252747	0.9907098331550442	0.990960018874772	0.9958835947211029	0.9873233186467604	1.0	0.9920018151633185	0.9906634450903095	0.996510575047129	0.9972382986568664	0.9874864701320174	0.9880294102438029	0.9959376799490518	0.9937193278505395	0.9915865148110397	0.9915136143570175	0.9888429136470177
CosteaPI_2017__daisy-11-392-0__bin.8	0.999884282158408	0.9998549109199109	0.9825240514417786	0.9912523454030101	0.999823308589009	0.9934588301518535	0.9995932453517598	0.999962730267956	0.9998543930474107	0.9889323595398348	0.9934189219293054	0.997210459310617	0.9998509911076363	0.9936900775015307	0.990935518470518	0.9927463663262283	0.999676999406005	0.9975309719444443	0.9887807261519957	0.9931743446704114	0.9888847730669529	0.9908632767414665	0.9918423121406317	0.9899051709268547	0.9908119178543373	0.9967673937900561	0.9982381655861087	0.9935750598393019	0.9887642429492995	0.9920018151633185	1.0	0.9964390231214045	0.9921209662518369	0.9934116553923259	0.9885801586049467	0.9893170051606228	0.9935228613462933	0.99188317751942	0.9976571070713172	0.999573492943483	0.9900141422829702
