	ZeeviD_2015__PNP_Main_327__bin.22	RaymondF_2016__P14E7__bin.64	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.110	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.115	ZellerG_2014__CCIS35100175ST-4-0__bin.31	CosteaPI_2017__SID713A051-11-90-0__bin.26	BritoIL_2016__W1.41.ST__bin.16	XieH_2016__YSZC12003_37292__bin.25	CM_madagascar__A83_02_1FE__bin.32	XieH_2016__YSZC12003_37293__bin.22	ZeeviD_2015__PNP_Main_425__bin.1	ZeeviD_2015__PNP_Main_637__bin.3	QinJ_2012__NOF008__bin.26	RaymondF_2016__P3E7__bin.12	ZeeviD_2015__PNP_Main_557__bin.22	LeChatelierE_2013__MH0426__bin.23	BritoIL_2016__WL.32.ST__bin.40	LeChatelierE_2013__MH0212__bin.34	BritoIL_2016__W2.40.ST__bin.57	CosteaPI_2017__SID713A089-11-90-0__bin.83	BritoIL_2016__W2.17.ST__bin.81	HMP_2012__SRS049959__bin.61	FengQ_2015__SID530743__bin.61	HeQ_2017__SZAXPI029600-27__bin.28	CosteaPI_2017__SID713B066-11-0-0__bin.8	BritoIL_2016__W2.7.ST__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.76	XieH_2016__YSZC12003_37137__bin.8	ZeeviD_2015__PNP_Main_511__bin.42	LiJ_2017__H3M516751__bin.11	HMP_2012__SRS016095__bin.61	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	CosteaPI_2017__SID713A055-11-0-0__bin.88	ZeeviD_2015__PNP_Validation_35__bin.21	CosteaPI_2017__SID713A051-11-0-0__bin.58	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	VincentC_2016__MM030.1__bin.12	BritoIL_2016__W3.18.ST__bin.43	CosteaPI_2017__SID713B066-11-90-0__bin.8	ZeeviD_2015__PNP_Main_80__bin.50	CosteaPI_2017__SID713A087-11-90-0__bin.4	RaymondF_2016__P19E7__bin.67	CosteaPI_2017__SID713A056-11-0-0__bin.60	ZeeviD_2015__PNP_Main_706__bin.92	CosteaPI_2017__SID713B061-11-90-0__bin.66	CM_madagascar__A75_02_1FE__bin.50
ZeeviD_2015__PNP_Main_425__bin.1	0.9869200627507674	0.9863902985566467	0.9873361944699253	0.9852985884165935	0.9879524045612296	0.9885709898004018	0.9804434329566597	0.9851678530212172	0.9834078112972152	0.9888025323622514	1.0	0.9841802989083169	0.9854275431434191	0.9849654175126618	0.9879250759082252	0.9876620095048979	0.9823525063398272	0.9882812516392022	0.9811138463755115	0.9876961352839365	0.9819981794027929	0.9874911728682818	0.9888390655685747	0.9844472806834758	0.9865144567940869	0.9802390076594801	0.9851582521689474	0.9884374887660086	0.9879536946106976	0.9858539591079247	0.9878677588673946	0.987953544220111	0.9867258264979972	0.9880805091256075	0.9886068001816154	0.9848965173482435	0.9880917646836412	0.9815708055084653	0.9865006483780148	0.9869568436058064	0.9884996665205459	0.9881412002494927	0.9875389875239923	0.9983995330138796	0.9879795297352579	0.9844636069348085
ZeeviD_2015__PNP_Main_637__bin.3	0.9848258877568653	0.9859442781084616	0.9835439756126183	0.985043575593107	0.9840524836593401	0.9846674225700688	0.981780808892108	0.9867970670128767	0.9840568926451194	0.9845335757346936	0.9841802989083169	1.0	0.9867578994024838	0.9860434726965331	0.9845033476874069	0.9846946546674399	0.9820364465728363	0.9845854499933612	0.9812616589588328	0.9851085126424235	0.9821679648698662	0.9838360016811247	0.9848742058688288	0.9854998038438306	0.9858795061481782	0.9810378544818887	0.9860256126285657	0.9842094049268532	0.9846744987914701	0.9864342830576827	0.9843107976601787	0.9853088191822827	0.9830120614003456	0.9848767986556034	0.9846976665665375	0.9864948497273434	0.9839235714596911	0.9822207560943575	0.9862272530284238	0.9852398665834629	0.9854607918145526	0.9835801818068057	0.9840858135138699	0.9844178204305347	0.9854403055456298	0.9856172495406266
QinJ_2012__NOF008__bin.26	0.9856621930978974	0.9880741584176352	0.9845828055402338	0.9859736009357996	0.9846181289068174	0.9853335697401634	0.9820363810447958	0.9896957384623052	0.9847077644290756	0.985442196756684	0.9854275431434191	0.9867578994024838	1.0	0.9888158084132487	0.984952601944932	0.9856884046023966	0.9827486155895998	0.9849676012520107	0.9812972116905069	0.9866827422252793	0.9824382733097659	0.9845507414572957	0.9856383799231414	0.9882367920051339	0.9888727823655391	0.9799577607383553	0.987266771342936	0.9852060467134633	0.985566350117361	0.9897463762695784	0.9849569492795456	0.9862582853370166	0.9841631326680986	0.9859311613713876	0.9853958891783539	0.9869650129770983	0.9850854141373157	0.9823374287569756	0.9890297110547591	0.9871449933469141	0.9866724662742147	0.9843718814197556	0.985178758960778	0.9854542306401807	0.986961930427717	0.9863294784077071
RaymondF_2016__P3E7__bin.12	0.9856732094952294	0.9868860528073691	0.9848149326349231	0.9853024171223849	0.9847611648744851	0.9851428163431633	0.9813849156640545	0.9885400439217136	0.9838074002857016	0.9854049426855586	0.9849654175126618	0.9860434726965331	0.9888158084132487	1.0	0.9849902565944892	0.9857992618804439	0.9821301693240269	0.9850564560005911	0.9809025604394795	0.9867805548207627	0.9813079786625817	0.9848358299988778	0.9848159553291029	0.9873291173373085	0.9884959566258547	0.9798019536063414	0.9868691754376242	0.984698185443879	0.9849577796576416	0.9892742181915534	0.9849697996639647	0.985998034129739	0.984270917023462	0.985674654033972	0.9851135410732501	0.9871213141748378	0.9849886221830727	0.9819969270799607	0.9887386024368595	0.9870103334835875	0.9864329634845934	0.9846274408320298	0.9850231355043666	0.9848606513193583	0.9863369175362725	0.9856415011174515
ZeeviD_2015__PNP_Main_557__bin.22	0.9930679814451624	0.9863370549115597	0.98771400113682	0.9853825493418008	0.9877919297497465	0.9885675310943798	0.9810630239193259	0.9850972055726772	0.9836104409198874	0.988821491083932	0.9879250759082252	0.9845033476874069	0.984952601944932	0.9849902565944892	1.0	0.9874961648460168	0.9826960770540264	0.988269298744066	0.9817567374513084	0.9875757352590387	0.9825384612128089	0.9881441490721637	0.9892726382551217	0.9845954568192434	0.9859832090011571	0.9807358780464184	0.9851736974381757	0.9891157476473227	0.9887452923108738	0.9854131516015903	0.9880483817489015	0.9877816505200757	0.9862155917643439	0.9879307655312588	0.988661070593092	0.9852331063013737	0.9881622183872721	0.9824738878800953	0.9861771818796735	0.9871445764533548	0.9882091243911693	0.9888461439157264	0.987043524047483	0.9879565276172134	0.9876240971894382	0.9839907145730366
LeChatelierE_2013__MH0426__bin.23	0.9872795627935934	0.9873350868294315	0.9868106675436984	0.9857514559580788	0.986826404704218	0.9874932111261226	0.9810215023615153	0.9854810539345451	0.9841304118295963	0.9879407186542809	0.9876620095048979	0.9846946546674399	0.9856884046023966	0.9857992618804439	0.9874961648460168	1.0	0.9824447246967908	0.9878313269015756	0.9819123025475961	0.9866363554443708	0.9827058795698812	0.9865241096361635	0.9881902445556774	0.9849254433916423	0.9864195802928344	0.9809617052049587	0.9858107225732569	0.9875631775411146	0.9872933541541946	0.9860460341866816	0.9875107782927184	0.9871989123957229	0.9859938378620295	0.9874346155067212	0.9877309146821076	0.9858357481191868	0.9877101763370357	0.9826315219486479	0.9866043467220901	0.987265492142074	0.9885568970461444	0.9877006180789668	0.986927537259514	0.987771871010132	0.9878334009824484	0.9848401295353909
BritoIL_2016__WL.32.ST__bin.40	0.9824210243477528	0.9834876738974164	0.9814184226729623	0.9844033247052394	0.982146995406102	0.9822667369626427	0.9811061276842599	0.9821323648173774	0.9830265962275604	0.9820335096681408	0.9823525063398272	0.9820364465728363	0.9827486155895998	0.9821301693240269	0.9826960770540264	0.9824447246967908	1.0	0.9824671662947836	0.9820332976666111	0.9827493450705446	0.9825575116103251	0.9823476333445335	0.9828150700005164	0.982109273841201	0.98263870003044	0.982487825044401	0.9835846705768265	0.9821178414520235	0.9827775005965422	0.982361043810464	0.9825507427973567	0.9823215341717569	0.9809976922455259	0.9825899419755559	0.9823567555490779	0.9825482761333829	0.9822122743951176	0.9819363893047415	0.9826965358914296	0.9832352934324526	0.9828294735181882	0.9820083397037773	0.9818973574148929	0.9822783195412095	0.9827674880177063	0.9826325915860191
LeChatelierE_2013__MH0212__bin.34	0.987910723023072	0.9863905397671019	0.9878023892874523	0.9853668686664293	0.9875562445703403	0.9887263379055149	0.9813896432577743	0.9847804862620282	0.9838387009230205	0.9891559990549669	0.9882812516392022	0.9845854499933612	0.9849676012520107	0.9850564560005911	0.988269298744066	0.9878313269015756	0.9824671662947836	1.0	0.9814271115904184	0.9878734612508714	0.9825857767927347	0.9881438276779261	0.9891085860788634	0.9843324062408447	0.9863295126850141	0.9804388907839268	0.9853325336119991	0.9892033224701495	0.9885878769381758	0.985156801393597	0.9885146888076948	0.9873666063241524	0.9865886310220133	0.9878847864863369	0.9888911775464226	0.985482281150646	0.9884712682340154	0.9820481656427904	0.9862365175471416	0.9873332527695279	0.988389003739497	0.9884667413134354	0.9870413905521743	0.9883543112574991	0.9878015959423968	0.9842579509697439
BritoIL_2016__W2.40.ST__bin.57	0.9818402300644533	0.9821116312329492	0.9806612903720564	0.9835923371271486	0.9807865120695366	0.9815162075969196	0.981956381034119	0.9811295272107761	0.9821072817445902	0.9810922026942636	0.9811138463755115	0.9812616589588328	0.9812972116905069	0.9809025604394795	0.9817567374513084	0.9819123025475961	0.9820332976666111	0.9814271115904184	1.0	0.9814490576759068	0.9844958966865048	0.9813988323803088	0.9820386621637083	0.9810050380026388	0.9817722539305168	0.9841331447726797	0.9826718940710878	0.9816930529212039	0.9820527508465077	0.9813835734724492	0.9812766528957726	0.980795916831518	0.9797426959823577	0.9814708278341713	0.9816066891414995	0.9817565898584989	0.9819582041154901	0.9842166562810839	0.9821572785155823	0.9825401336488863	0.9818161452821902	0.9811716714029413	0.9809728294667257	0.981394351090454	0.981798697083697	0.9813193532563679
CosteaPI_2017__SID713A089-11-90-0__bin.83	0.9874891792561451	0.9869968695403457	0.9878243579556734	0.9857262455537934	0.9867368656883612	0.9885429244459583	0.9816190137665521	0.9872484512972656	0.9838965735724405	0.9880218501830427	0.9876961352839365	0.9851085126424235	0.9866827422252793	0.9867805548207627	0.9875757352590387	0.9866363554443708	0.9827493450705446	0.9878734612508714	0.9814490576759068	1.0	0.9824887839949085	0.987023288293398	0.9882778173237711	0.9854583924552252	0.987449350571409	0.9802072029637291	0.9863526918106854	0.9880013133740012	0.9873266247146989	0.9869868526965387	0.9875952744087428	0.9875638397333837	0.9867312660289747	0.9874233941584613	0.9885194512303488	0.9859503071723081	0.9878265343743291	0.9822498960966446	0.9873481909577149	0.987521275622765	0.9889745982619241	0.9878315519862796	0.9866607658601981	0.9879838934702073	0.9886513394384423	0.9848868687062619
BritoIL_2016__W2.17.ST__bin.81	0.9824666470524104	0.9826344080858699	0.9815909375254324	0.9834251747551311	0.9818244532317585	0.9824756548227799	0.9820992758934293	0.9819081701696799	0.9830057581834079	0.9819458286320144	0.9819981794027929	0.9821679648698662	0.9824382733097659	0.9813079786625817	0.9825384612128089	0.9827058795698812	0.9825575116103251	0.9825857767927347	0.9844958966865048	0.9824887839949085	1.0	0.9827076029492396	0.982619099546934	0.9817607170464886	0.982247492126946	0.9841192411073972	0.983172084058225	0.982198453753389	0.9827012606177922	0.9821251795749469	0.9818177070978716	0.9821656678738057	0.9802382176401395	0.9824541999955956	0.9822795103393696	0.9822721387208335	0.9825377508623111	0.9852128456099871	0.98266308076404	0.9829479960251739	0.9825513648789649	0.9816946156649862	0.9809693104311485	0.9819890625291112	0.9821978463181738	0.9817337742799024
HMP_2012__SRS049959__bin.61	0.9879057404030097	0.9864541143929665	0.9874302131788849	0.9851735786227621	0.9874920520628332	0.9882146973444781	0.9809302112480985	0.9844242697845825	0.9837108734583815	0.9893941679171534	0.9874911728682818	0.9838360016811247	0.9845507414572957	0.9848358299988778	0.9881441490721637	0.9865241096361635	0.9823476333445335	0.9881438276779261	0.9813988323803088	0.987023288293398	0.9827076029492396	1.0	0.9892028308656473	0.9838549635977896	0.9858954021374479	0.9809208827927502	0.9852512447724517	0.9887402631227232	0.9883294747157062	0.9848172725782899	0.9880958809293559	0.9873246636628027	0.9863979304791167	0.9874092832321608	0.9883798818405265	0.9845886232701417	0.9882621144562543	0.9812748721306415	0.9857538622021083	0.9868095538566314	0.988330212615088	0.9884593821909211	0.9866731249201127	0.9876569538126506	0.9880270443009839	0.983999056569894
FengQ_2015__SID530743__bin.61	0.9884707348653755	0.986741538206471	0.9887586150150136	0.9855232996574256	0.9881923057470602	0.9903176360953491	0.9811334518375447	0.9855719820487907	0.9839698228661151	0.9898233675223732	0.9888390655685747	0.9848742058688288	0.9856383799231414	0.9848159553291029	0.9892726382551217	0.9881902445556774	0.9828150700005164	0.9891085860788634	0.9820386621637083	0.9882778173237711	0.982619099546934	0.9892028308656473	1.0	0.9847207429032729	0.9863275879137197	0.9812621787200002	0.9858668828043586	0.9896218252718527	0.9889750194536632	0.9857785976771235	0.989444553471449	0.9885130270834299	0.9876096302730637	0.9885208816431394	0.9902577090056427	0.9853050766161409	0.9896999747351446	0.9822824254716157	0.9865507324228447	0.987616102084193	0.9887726745824627	0.9889744436810366	0.9877411812329507	0.9888227359036609	0.9892505159531614	0.9842539572972718
HeQ_2017__SZAXPI029600-27__bin.28	0.9848588382130431	0.9867568754732882	0.9834498003699378	0.985072005536134	0.9844606650116816	0.9847234170671924	0.9815075751152235	0.9883263736061747	0.9841623986636027	0.9844962012521109	0.9844472806834758	0.9854998038438306	0.9882367920051339	0.9873291173373085	0.9845954568192434	0.9849254433916423	0.982109273841201	0.9843324062408447	0.9810050380026388	0.9854583924552252	0.9817607170464886	0.9838549635977896	0.9847207429032729	1.0	0.9874915153396213	0.979878843267545	0.9859230003585207	0.9842687562265989	0.9846981511376443	0.9881952095653014	0.9838912161732545	0.9853771896006793	0.9830076335096225	0.9853923273931595	0.9845192599641415	0.9857318402909518	0.9843166650760434	0.9821846352663499	0.9877873216831867	0.98648368581698	0.9854719684685941	0.9834785162982052	0.9841102669188028	0.9844017953294654	0.985564507372364	0.985207113340314
CosteaPI_2017__SID713B066-11-0-0__bin.8	0.9866038378667059	0.9874054357445138	0.9854648647316667	0.9859935246445592	0.9859995692175144	0.9866988667683609	0.9820349379253925	0.9883001966109713	0.9846959368448723	0.9862091978444114	0.9865144567940869	0.9858795061481782	0.9888727823655391	0.9884959566258547	0.9859832090011571	0.9864195802928344	0.98263870003044	0.9863295126850141	0.9817722539305168	0.987449350571409	0.982247492126946	0.9858954021374479	0.9863275879137197	0.9874915153396213	1.0	0.9805999833878664	0.9879819005008394	0.9862233998564978	0.9864630671935022	0.9895414696574341	0.985538215319557	0.9874861100105592	0.9847821553607933	0.9865372490782894	0.9865321655023793	0.987263790115897	0.9862826202103845	0.9822554369377627	0.9992076916900344	0.9876604502667807	0.9871306559105354	0.9857715285897585	0.9857601657877852	0.9865383544861003	0.9870336338980994	0.9865162797084748
BritoIL_2016__W2.7.ST__bin.27	0.9811089899764179	0.9797444845507511	0.979873095494309	0.9813652698644244	0.9796273601515793	0.9805465280596298	0.9816445938491568	0.9798519323088863	0.9812943876340127	0.9805946719242687	0.9802390076594801	0.9810378544818887	0.9799577607383553	0.9798019536063414	0.9807358780464184	0.9809617052049587	0.982487825044401	0.9804388907839268	0.9841331447726797	0.9802072029637291	0.9841192411073972	0.9809208827927502	0.9812621787200002	0.979878843267545	0.9805999833878664	1.0	0.9812953672849297	0.980680733540097	0.98091689938547	0.9796869823732635	0.9808569552127332	0.9803267582020883	0.9785152939884676	0.9808508245493861	0.9803300126488669	0.9804707757059509	0.9800079648415202	0.983637960634548	0.9803159709980165	0.9809579142452272	0.9810606042063287	0.9796708299765994	0.9791777893116079	0.9799617311699962	0.9806901845689873	0.9806944669276642
Bengtsson-PalmeJ_2015__TRAVELRES30__bin.76	0.9856228034436042	0.9872010736064531	0.9851134071534365	0.9875746777141042	0.9852239551562527	0.9854443107472523	0.9822742850377918	0.9876699556339755	0.9853754440829184	0.9855144783343498	0.9851582521689474	0.9860256126285657	0.987266771342936	0.9868691754376242	0.9851736974381757	0.9858107225732569	0.9835846705768265	0.9853325336119991	0.9826718940710878	0.9863526918106854	0.983172084058225	0.9852512447724517	0.9858668828043586	0.9859230003585207	0.9879819005008394	0.9812953672849297	1.0	0.984838264026548	0.9857427719312984	0.9885819931722254	0.9852859216227597	0.9858346303493856	0.9842775860700828	0.9858139406177047	0.9855208094149303	0.9870879430041106	0.9855393915000635	0.9835117797915429	0.9881492624387772	0.987272643005747	0.9867736540705999	0.9846049606424123	0.9849812015924398	0.9854803888508777	0.9866013718153417	0.9862414620876253
