	ZeeviD_2015__PNP_Main_327__bin.22	RaymondF_2016__P14E7__bin.64	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.110	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.115	ZellerG_2014__CCIS35100175ST-4-0__bin.31	CosteaPI_2017__SID713A051-11-90-0__bin.26	BritoIL_2016__W1.41.ST__bin.16	XieH_2016__YSZC12003_37292__bin.25	CM_madagascar__A83_02_1FE__bin.32	XieH_2016__YSZC12003_37293__bin.22	ZeeviD_2015__PNP_Main_425__bin.1	ZeeviD_2015__PNP_Main_637__bin.3	QinJ_2012__NOF008__bin.26	RaymondF_2016__P3E7__bin.12	ZeeviD_2015__PNP_Main_557__bin.22	LeChatelierE_2013__MH0426__bin.23	BritoIL_2016__WL.32.ST__bin.40	LeChatelierE_2013__MH0212__bin.34	BritoIL_2016__W2.40.ST__bin.57	CosteaPI_2017__SID713A089-11-90-0__bin.83	BritoIL_2016__W2.17.ST__bin.81	HMP_2012__SRS049959__bin.61	FengQ_2015__SID530743__bin.61	HeQ_2017__SZAXPI029600-27__bin.28	CosteaPI_2017__SID713B066-11-0-0__bin.8	BritoIL_2016__W2.7.ST__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.76	XieH_2016__YSZC12003_37137__bin.8	ZeeviD_2015__PNP_Main_511__bin.42	LiJ_2017__H3M516751__bin.11	HMP_2012__SRS016095__bin.61	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.16	CosteaPI_2017__SID713A055-11-0-0__bin.88	ZeeviD_2015__PNP_Validation_35__bin.21	CosteaPI_2017__SID713A051-11-0-0__bin.58	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.28	VincentC_2016__MM030.1__bin.12	BritoIL_2016__W3.18.ST__bin.43	CosteaPI_2017__SID713B066-11-90-0__bin.8	ZeeviD_2015__PNP_Main_80__bin.50	CosteaPI_2017__SID713A087-11-90-0__bin.4	RaymondF_2016__P19E7__bin.67	CosteaPI_2017__SID713A056-11-0-0__bin.60	ZeeviD_2015__PNP_Main_706__bin.92	CosteaPI_2017__SID713B061-11-90-0__bin.66	CM_madagascar__A75_02_1FE__bin.50
ZeeviD_2015__PNP_Main_425__bin.1	0.8364677291176863	0.5015473991711394	0.6306116461930675	0.7056123004116757	0.6736695603788683	0.8071714755177624	0.8191140640473131	0.8031862512171909	0.7689131156369265	0.6689729594232959	1.0	0.8215432810371638	0.7804972612343108	0.3971706078172926	0.763081617558952	0.7419834117707012	0.7778765992201714	0.8205344070782321	0.6978160805556588	0.793575091211847	0.6982599162324721	0.8206232430787115	0.7191976662989269	0.7931608675351935	0.7411191545567359	0.7085676468927371	0.8194401403746537	0.7949930239636833	0.8418412741699343	0.7046654050577297	0.6985708422341497	0.8359140535798154	0.4773389003893634	0.8090263574347468	0.8478487226209512	0.7944107694024023	0.5464051031806043	0.5514494729752623	0.7944610409375572	0.7627975489527682	0.7862671250328831	0.6105574355732402	0.6199843813915437	0.8612082109255885	0.684470709599935	0.7130790006845192
ZeeviD_2015__PNP_Main_637__bin.3	0.8119628373155198	0.5138760712604895	0.6239055826437923	0.7167894775197906	0.675638363299908	0.8202288170859535	0.8416175888661785	0.8341171478640855	0.7903993674088896	0.6638474316651081	0.8125162183202145	1.0	0.799041305720359	0.40445783304852656	0.7466076893056822	0.7422783768671075	0.7788076529357799	0.8386882452339423	0.7094044803088309	0.8080265105258175	0.7079527490946687	0.8297187053676935	0.7257838769634809	0.8202962444329871	0.7501071005082932	0.721971848060987	0.8655876701944564	0.7847702055580567	0.8323844693706168	0.7222425790755915	0.7019779369547494	0.8144770600586958	0.47218621934865185	0.8105754685689806	0.8593261215585661	0.8281348437967181	0.5549655473500031	0.557455591600051	0.8187947940639415	0.7972905784925833	0.78427335455138	0.6095813579050391	0.6197049951404634	0.8022383154877892	0.6976115054210906	0.7257511849164343
QinJ_2012__NOF008__bin.26	0.8565395995734391	0.5596272848796167	0.6773513420147494	0.7797177037804713	0.7367619669865874	0.8428776340888268	0.8737668784451553	0.896621682512504	0.842638069060815	0.7141906607188453	0.8511475089743012	0.8810510821730576	1.0	0.4434739182024362	0.7968083029183376	0.7971334805268928	0.8392537436729299	0.8716659907778729	0.7648691779690293	0.861445050241067	0.7613692004986558	0.8483406930113099	0.7813886510761652	0.8759132008591297	0.8030084561197975	0.7629128554048574	0.89249312846393	0.8211699635020051	0.8724965830066538	0.7781143453641539	0.7486636176572192	0.8644842968503582	0.5167380104837862	0.8367503266795836	0.8767625677766263	0.8627003259285961	0.5922719626308596	0.5995970951801619	0.866385421829706	0.8206236200603794	0.8442707159915288	0.6490601390828941	0.6578951320987098	0.83709127502666	0.7458571771880023	0.7813927815076827
RaymondF_2016__P3E7__bin.12	0.8491687232819563	0.6024479260626414	0.7094493773184853	0.8179064666704159	0.7821940329793691	0.8388127310268566	0.8524342315246074	0.8696981139517032	0.8569143539939481	0.7730088324292503	0.842468990088076	0.8674580527170329	0.8626039780624456	1.0	0.8050810753170377	0.7880443396274648	0.8336657758521837	0.8698887419211355	0.7934622640613691	0.8559341902583995	0.8048108364331681	0.8526087912360799	0.8130596957694468	0.8613448109386858	0.859190933996709	0.7723200884630638	0.8697762641154169	0.8321473254749814	0.8582100398857985	0.8102660100105247	0.7672483619506573	0.8641735547149747	0.5745366316110839	0.8553725316051678	0.8692503938549139	0.8729103047929422	0.6168940203438753	0.6203479654298734	0.8689480184551246	0.815016371363735	0.8504782863056811	0.6999413508584467	0.6980007435221183	0.8522698970682002	0.7917385782074982	0.8003431303449782
ZeeviD_2015__PNP_Main_557__bin.22	0.9162045523513244	0.5511533999456718	0.6864070978213446	0.7735616654648977	0.7311856866330012	0.8711710267747238	0.8648266410112518	0.8752142204602463	0.8276818373264809	0.7273361812540741	0.8814062805123712	0.8719589046707518	0.8439671660537181	0.43839737442972315	1.0	0.8062914098241731	0.8209735402682762	0.8888941034041018	0.7516689210606802	0.8586719663817552	0.7515647191380354	0.8695813508784977	0.7814674891989934	0.840381744936761	0.8077041015388079	0.7597334339823151	0.882707213676383	0.848582674879263	0.9000552429276922	0.777174926790195	0.7604855173247628	0.8694974325362151	0.5274271789636205	0.8592160435961754	0.9104165730373945	0.8440813109079129	0.605658164399612	0.596413226644352	0.8584568013430116	0.8218600520452809	0.8439142696578716	0.6623714528094549	0.6699797840315724	0.8648847077315043	0.7438939463057833	0.7682421970856075
LeChatelierE_2013__MH0426__bin.23	0.8660953712275723	0.5253501885895012	0.6491293408845007	0.7564085306580088	0.7123750111356302	0.8743324017994394	0.8678107488363022	0.8531705837267922	0.8214359017427311	0.7044256428349136	0.8456756668721771	0.8554110529027792	0.8331193853367591	0.4234317991214724	0.7956032018812249	1.0	0.8190360998490264	0.8567975615030177	0.7516638691870539	0.8405314962715752	0.7465346115009182	0.8419466533653935	0.7590198604700629	0.827035701124787	0.7794909751358546	0.7499794947426089	0.8594681505278191	0.8226728887531901	0.870556294878552	0.7340434758550104	0.7359511515713306	0.8521466944151528	0.4928062847730902	0.828216568483439	0.8831153235297927	0.8224743115237192	0.5707619753646502	0.5761788953219364	0.8345973336493825	0.8104682380430803	0.8293299352818757	0.624657248245476	0.6420237295864767	0.8409816308213837	0.7280488766847178	0.7422608841710009
BritoIL_2016__WL.32.ST__bin.40	0.8818809834849427	0.5493945563112578	0.673476633675787	0.7906993132084063	0.7468299097003408	0.8540991832685828	0.882354512698559	0.886963194816036	0.8572741134007605	0.7247428500186237	0.8747052541996194	0.8854818188787541	0.8653879958214822	0.44194291785371626	0.7992360033979496	0.8080615347922008	1.0	0.8754347137568174	0.7888462381336986	0.8492419273529523	0.7815214420068036	0.8573333529507878	0.7723486042310203	0.8644796560543981	0.8115144649042448	0.7876533162145231	0.8859708355564297	0.8360748725962488	0.892445757093065	0.7718727518977951	0.7453160100885341	0.8688362796943084	0.5174222355070247	0.8525860580299791	0.8872930778005014	0.8759314741665227	0.5822690218969511	0.6036417222989282	0.861485542065114	0.8309934356383584	0.8444783705948813	0.6594477015441776	0.6628479742784197	0.8559464505442682	0.7641270839350859	0.7926805470482055
LeChatelierE_2013__MH0212__bin.34	0.8589440334495374	0.5297024492662259	0.6635771104872848	0.752679968174087	0.7099452385955648	0.8427038376088178	0.8626640013362573	0.8631439044935244	0.819312869199449	0.7069896673545518	0.8560017529396763	0.8846608798104814	0.8338626277212323	0.42782360685298837	0.8028284112726952	0.7842353968091469	0.8121768241977517	1.0	0.7367763511195645	0.851742971627881	0.7409956194468541	0.8711962915267997	0.7577038645494891	0.8447865311012089	0.7831369358398934	0.7487319026040853	0.8713852354345261	0.8245716882281839	0.9003733977035772	0.7435765357529648	0.741573586647485	0.8576049024837503	0.5051178295158402	0.84379259993642	0.8946253360848739	0.8403643097171409	0.5862947417197847	0.5854807742389709	0.8506348120169762	0.8144538497321199	0.8227375673292275	0.6473900775711727	0.657788817466176	0.839749703203605	0.7354145899899242	0.7649652734747538
BritoIL_2016__W2.40.ST__bin.57	0.87113666035894	0.5710031001075687	0.6991089978606341	0.8390800555171449	0.7755900412261123	0.8696024759685906	0.9045318700322363	0.8891947440566975	0.8973224472149642	0.7692109737288615	0.8692211816093453	0.8934734758090389	0.873661180717228	0.4659494272435463	0.8106077892132727	0.8214920490046888	0.873837459661716	0.87972543374914	1.0	0.8634953326825452	0.8482276889187024	0.8796100589655214	0.8097439794950273	0.8770447928658067	0.8428518244656303	0.8188607319136088	0.9045065647822976	0.8586041281011798	0.9007377981516016	0.7882769783987524	0.772825764347219	0.8947863464880602	0.5453461500850085	0.8745095499439853	0.8914623517927268	0.8751361765568734	0.5915127907315877	0.6256628688776307	0.8794766702751667	0.8526775527850358	0.8730491367907454	0.6550285391751003	0.6765856098050552	0.8697392958792759	0.7856366543543044	0.8227847612642675
CosteaPI_2017__SID713A089-11-90-0__bin.83	0.8505719026340648	0.5259808126557778	0.6613192890383038	0.7486098433506102	0.710245642560492	0.8473008394463097	0.8434413826923327	0.8513324383868397	0.8127830762532023	0.6985200834961933	0.8334875139051829	0.8580944438577788	0.829669646124848	0.4238133400068568	0.7807881363655432	0.7745606396167161	0.7932160066195181	0.8575150913727833	0.7280844191069148	1.0	0.7284612513724361	0.8384557688607803	0.7712179710656469	0.8364873446561424	0.7713119983104028	0.7455120072791553	0.8558193461779372	0.8051361297518115	0.8610067569424654	0.7413144140873065	0.7450219806766779	0.8529157125312279	0.5024240946984546	0.839422802908769	0.8729738936971368	0.8370229383080015	0.5777514903318294	0.5725543151995764	0.8280017474601795	0.810592603093641	0.8265830209941138	0.6410253164740073	0.6431058500858541	0.8333732346384797	0.7293946525982621	0.753454777958278
BritoIL_2016__W2.17.ST__bin.81	0.8948463353603966	0.6030712881511018	0.7334874382514898	0.8628210822299269	0.8097733820208652	0.8946962100257886	0.9287171946074267	0.9204090714903971	0.9201667326713266	0.8050268376877847	0.9033829875476158	0.9260991335050791	0.9032680547988655	0.49087598800957416	0.8418137813275267	0.8474129662850572	0.8991759143724293	0.9189514747698115	0.8810040667483076	0.8973258534981653	1.0	0.9010295390528561	0.86604409942841	0.9105257460494095	0.8790065533940576	0.8520298771689658	0.925396618215237	0.8859693396846299	0.9260648318707622	0.8298019726558062	0.801902270634549	0.912991008962527	0.5745127274654968	0.9102829617545687	0.9214456936080018	0.9075936245289651	0.6186366570429052	0.6556592573651623	0.9103555743051358	0.8741793779465438	0.9213516982204579	0.6905520380293756	0.7224966600454118	0.9085897083514679	0.8232797619021103	0.8427011690620642
HMP_2012__SRS049959__bin.61	0.8372636425321126	0.5043879696656922	0.6361305176603539	0.7126143704233232	0.6862204638587214	0.8381913046126016	0.823183662905385	0.8078452323324663	0.7770957083604809	0.6767694522710767	0.8246459157782483	0.8430493335607795	0.7817367868705886	0.4039212321124018	0.7565345506548131	0.7423327742909233	0.7661651432270806	0.8391930135730699	0.7096178938783645	0.8022187074944093	0.6998547781517415	1.0	0.7256971392645346	0.8002976407764404	0.7466302614373883	0.7103760093645082	0.8369774894024729	0.8077421203220279	0.8442704150535231	0.7073086000606907	0.7048674751155771	0.8230670563700905	0.4773750450250012	0.8127143337112954	0.8781565510208954	0.80402212963671	0.5538391750208732	0.5559460509657063	0.8133399260430835	0.7742936913788325	0.7807534166233862	0.6202723748737483	0.6172063496237623	0.8128748839557366	0.693503355119494	0.7129835667828465
FengQ_2015__SID530743__bin.61	0.9275879403848365	0.6112131563283284	0.7603528409814375	0.8535915241325802	0.8101547743723705	0.9238270760204803	0.9361710470720463	0.9422806893096902	0.9273971655172444	0.8087779349700025	0.9202635953528476	0.9390088783010551	0.9168485930463662	0.49046676397800404	0.8657046267531572	0.852133175837592	0.8788733796803178	0.9293635124781303	0.8318066203725529	0.9395719505430475	0.8565430272226484	0.9240504544451205	1.0	0.9261749727165504	0.8812151081358652	0.8415656580565372	0.9474774319499879	0.9079504655038946	0.9489556067323702	0.8363852171947636	0.8396499787856585	0.9314633577874698	0.5817800749088753	0.9329067260697601	0.9528314647236121	0.9158114474613505	0.6469792584100655	0.6560496560985615	0.9317400474337696	0.9054483627947593	0.9270261899086704	0.7188524781567183	0.7292336269562685	0.9279064859489684	0.8383471582695619	0.8425331906413692
HeQ_2017__SZAXPI029600-27__bin.28	0.8407803410282143	0.5530476323429028	0.6610273202900319	0.7677385125477381	0.7220429888865562	0.8360614051575965	0.8599393159283414	0.877091121739312	0.8385339091761483	0.6988594164553423	0.8440222965048217	0.8825956309080589	0.8547129085008631	0.432108549814837	0.7742194922573031	0.7721599271879077	0.8180811566101193	0.8617112527146065	0.7492471283888382	0.8475024155279701	0.7489107681800311	0.8474624773332424	0.7702322680827505	1.0	0.795673630935173	0.7553309245838642	0.8860676890111706	0.82456836521244	0.8661209423801771	0.7625590050186556	0.7433747481420495	0.8534704275988314	0.5009718904726154	0.8472312754903696	0.8640412250106899	0.8575558484356502	0.5797226823664077	0.5846325154797145	0.8510983186752831	0.8044142330932278	0.8277396044359976	0.6473838467223383	0.6533610189296051	0.8373328320906692	0.7322528769240408	0.7652887256674716
CosteaPI_2017__SID713B066-11-0-0__bin.8	0.8897015663292662	0.5947844459108684	0.7147846261417524	0.8147582878557563	0.7587896349218638	0.8813069032934326	0.8892493506567982	0.9177295168624424	0.8788606786593935	0.7623041371589796	0.8816481131260104	0.9022542377810628	0.8759794422099911	0.4818591471064956	0.8318679333620883	0.8135957986542488	0.8585240810989824	0.8930321511416193	0.8049504508434601	0.8736274291743829	0.8082478567885396	0.8838715068489784	0.8192665176484949	0.8895074085133696	1.0	0.8038383443663307	0.9200086183131782	0.8568966781400009	0.8948528926852067	0.8142548702276193	0.7842066953315695	0.8891231890380299	0.55785063201646	0.8829277524020885	0.9093287095919286	0.8803246449758798	0.6117040297577574	0.6301010972374292	0.9233445281289208	0.8448547973979575	0.8749734261850078	0.6908364474362771	0.6914070420302517	0.875636593914832	0.7832580254969355	0.8143269625812012
BritoIL_2016__W2.7.ST__bin.27	0.8512664238597488	0.5549979281196761	0.6867196419657801	0.7897953763611132	0.7471266947544645	0.8417586336312934	0.881540398341332	0.8632583923621805	0.852837894171595	0.7344439609364317	0.8552863288732836	0.8811480502920375	0.8444456358968541	0.4394917430269901	0.7939374745171189	0.7942732978474473	0.8455013181481338	0.866320702136759	0.7935073047808691	0.8567888057781563	0.7949324758200967	0.8532863513169221	0.7938788716834848	0.8567908838928241	0.8156271729286496	1.0	0.8883017522247256	0.8382262543188418	0.8727316858871492	0.7728292325896592	0.7701696614377146	0.8686714654490577	0.5223553185396507	0.8537023898734304	0.8733792264176586	0.8695866671487893	0.5875715442927282	0.6146693283159332	0.86644289527923	0.8326826756308221	0.8490258006248476	0.6495267925089785	0.6710539823534815	0.8529925059028847	0.7601818267209802	0.79335393991838
Bengtsson-PalmeJ_2015__TRAVELRES30__bin.76	0.7748052836324042	0.48910268461241835	0.5950050335279802	0.6848270410490783	0.6389933842311021	0.7745168743491543	0.7858607589495101	0.8058238784921102	0.7533863227912629	0.6249004683202132	0.7634796852713646	0.8154357033368858	0.7625207805465212	0.3820418863956154	0.7120193205346768	0.7025874707821185	0.734088886522015	0.7782382844556058	0.6765542822201933	0.7591914017461113	0.666428196996052	0.7760153835394331	0.6898984247527669	0.7758084603050658	0.7205512948261492	0.6856627542669496	1.0	0.7433250414327686	0.7790072689405337	0.6965234971758989	0.6688727784625315	0.7715121564994106	0.4487606741911868	0.7651629817221017	0.7935868554662061	0.7839615565503555	0.5196878635192093	0.5242687268735214	0.7775600895448266	0.7475722611223644	0.7416109471052883	0.5743329211978577	0.5795570110403971	0.7544347338453908	0.658640183914654	0.6981416689497731
