	HMP_2012__SRS048411__bin.28	HMP_2012__SRS054687__bin.29	HMP_2012__SRS062544__bin.10	HMP_2012__SRS019607__bin.55	HMP_2012__SRS019894__bin.29	HMP_2012__SRS018739__bin.26	HMP_2012__SRS019974__bin.57	HMP_2012__SRS013234__bin.16	HMP_2012__SRS044486__bin.8	HMP_2012__SRS016740__bin.1	HMP_2012__SRS013836__bin.51	HMP_2012__SRS065278__bin.7	HMP_2012__SRS019071__bin.74	HMP_2012__SRS012279__bin.10	HMP_2012__SRS042643__bin.57	Castro-NallarE_2015__ES_209__bin.9	HMP_2012__SRS050244__bin.71	HMP_2012__SRS016086__bin.25	HMP_2012__SRS020220__bin.40	HMP_2012__SRS023926__bin.28	HMP_2012__SRS065335__bin.10	CM_periimplantitis__SP_287SPT_T016__bin.29	HMP_2012__SRS063288__bin.19	HMP_2012__SRS024580__bin.10	HMP_2012__SRS024138__bin.7	BritoIL_2016__W2.8.SA__bin.3	HMP_2012__SRS064329__bin.12	HMP_2012__SRS024081__bin.87	HMP_2012__SRS014271__bin.1	QinN_2014__LD-53__bin.2	HMP_2012__SRS056622__bin.31	HMP_2012__SRS047824__bin.22	HMP_2012__SRS015941__bin.59	HMP_2012__SRS064423__bin.22	BritoIL_2016__WL.34.SA__bin.7	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.33	HMP_2012__SRS047210__bin.59	HMP_2012__SRS016319__bin.15	HMP_2012__SRS015038__bin.1	HMP_2012__SRS017076__bin.2	HMP_2012__SRS018791__bin.48	HMP_2012__SRS023617__bin.38	HMP_2012__SRS022530__bin.14	HMP_2012__SRS057791__bin.18
HMP_2012__SRS013836__bin.51	0.977957355509095	0.9753572748305003	0.9773217971022473	0.9736799033954638	0.9773353885846097	0.9817105997199258	0.9757015142534595	0.976150482436286	0.9775361937659636	0.9801344719266566	1.0	0.9797381329592589	0.9815586102954551	0.9746095194762237	0.9836070501106088	0.9792011007310474	0.9791687692588497	0.978938258023961	0.976905645758318	0.9780983367505842	0.9797914523770376	0.9712282936577465	0.9747937388939067	0.9764134334539599	0.9754352777929507	0.9768863397024136	0.9788372914740221	0.98098878423071	0.9810101417831374	0.9808808124523569	0.9771131072159476	0.9786329538189052	0.9782473802448859	0.9820057433528206	0.9732944892034655	0.9789836457829354	0.9790564542798208	0.9760471492282476	0.9801574748405263	0.9765107387004013	0.9794306576488643	0.9771968112814866	0.9733872109797107	0.9831914967597805
HMP_2012__SRS065278__bin.7	0.9826052227123443	0.9783353558695913	0.9825556171086769	0.9798490727849761	0.9831847867715732	0.9879416834331519	0.9804168084632492	0.9809926196861378	0.9811181993121194	0.9825074724180195	0.9797381329592589	1.0	0.9856926670551824	0.9788886766916045	0.9863241472345345	0.9847028474249075	0.9843642177379212	0.9819078156676175	0.979882131818646	0.9820866559632175	0.9817820753819935	0.9755810075940434	0.9804800657488223	0.9814649361763165	0.9811351441718882	0.9815681842253022	0.9832639885317953	0.9833258786694602	0.983664186945876	0.9850634037614332	0.9811657351733637	0.9829761160277183	0.9834925796329678	0.9956074337086436	0.9787203954649418	0.9843835046011379	0.9834841743501775	0.9828708524384526	0.9877465009903097	0.9824284942592407	0.9825473401599659	0.980353002181804	0.979493261617006	0.9867369106533601
HMP_2012__SRS019071__bin.74	0.9817391943037865	0.9797708528768653	0.9849125597901003	0.979978814479088	0.9835697963469628	0.9900381020094708	0.9800167831467148	0.982206988209656	0.9817661085584359	0.9845552079393267	0.9815586102954551	0.9856926670551824	1.0	0.9778684482071459	0.9877696475058045	0.9857798664142897	0.9870826328445873	0.9828442430947422	0.9795446669993025	0.9824531925944776	0.9843620592746871	0.9749664838513101	0.9800830723137682	0.982515572415032	0.9802366988986211	0.9815283721507178	0.9857860439858811	0.9852635704211304	0.9850995240679724	0.9870069529696933	0.9814423472221221	0.9805740524943122	0.9830842369411794	0.9871423626366311	0.9775752776115894	0.98554851576609	0.9835953685416411	0.9839827558514164	0.9854412906065743	0.9831648577992553	0.9848207904091182	0.981987173513245	0.9784944998457901	0.9884705441530028
HMP_2012__SRS012279__bin.10	0.9807321454318259	0.9704340127049075	0.9773318291423674	0.9816460508351251	0.9796673890842188	0.9810085943364615	0.9787296651014112	0.9766725577156068	0.976280845764162	0.9755653421130509	0.9746095194762237	0.9788886766916045	0.9778684482071459	1.0	0.9776086906108524	0.9784992430080728	0.9780000243261652	0.9736325387986295	0.976940818486149	0.975241444458292	0.9741346921334183	0.9738181920381188	0.9757205874755103	0.9765948866006504	0.9777219639347572	0.9799514911665498	0.9771773081514963	0.977622255551241	0.9772072025791158	0.9768242136678865	0.9749637469314179	0.9787510741468205	0.9796902799539708	0.9826847648772439	0.9763901587250854	0.9793328652496653	0.9745967398873803	0.9746690551700997	0.9766055079767385	0.976272553389752	0.9733485763562146	0.9754978079249441	0.976849124680154	0.9798555225894797
HMP_2012__SRS042643__bin.57	0.9822963940965032	0.9798067067882579	0.9844376491333646	0.9808616084576559	0.9849303630473264	0.9903612110655268	0.9814143390820123	0.9819346192489556	0.9809619546666767	0.9858842568559525	0.9836070501106088	0.9863241472345345	0.9877696475058045	0.9776086906108524	1.0	0.9847201646090535	0.9869326710205496	0.9814454740719809	0.9784547601563895	0.9832802596371998	0.9844876249659049	0.9748252206781349	0.9807510853503768	0.9832854599953278	0.980937109473036	0.9831410568790662	0.9860965529359653	0.9855050560933549	0.9847894261726231	0.9867240044790563	0.9824426091808439	0.982598864877665	0.9831011288057793	0.9884328027737656	0.9782620048226872	0.9850268928968513	0.9840975857811979	0.983789819842846	0.985072632186124	0.9824709946002088	0.9849540870619243	0.9824039404000862	0.9794578394204575	0.9894471838723731
Castro-NallarE_2015__ES_209__bin.9	0.9820097697861467	0.9776965633472559	0.9831472730339589	0.9791840897604163	0.9832426627099061	0.9882076025532467	0.9802281737642453	0.9816091703143416	0.9804439536418457	0.9826896769963167	0.9792011007310474	0.9847028474249075	0.9857798664142897	0.9784992430080728	0.9847201646090535	1.0	0.9851817159662447	0.9805615570843824	0.9785193098443925	0.9806374947574444	0.9807070580653887	0.9757305947523643	0.9805361505198068	0.9821604347670241	0.9806927597039837	0.9816743139974883	0.9839922415472877	0.9837647618158201	0.9833782649261247	0.984356344761466	0.980028470332222	0.9827046489942289	0.9824499946886969	0.9860423724418068	0.9775698769436277	0.9846412804312079	0.9823284879645501	0.9832486181848401	0.9837379818251965	0.9813019118226823	0.9814875965146678	0.981101288301133	0.979550528204106	0.9852772078340674
HMP_2012__SRS050244__bin.71	0.9808226427593769	0.9775949437995007	0.9821711635369791	0.9774721167858829	0.983499355130133	0.9889305839105509	0.9801779282211518	0.9803099351365713	0.9802315458213694	0.9833032637934516	0.9791687692588497	0.9843642177379212	0.9870826328445873	0.9780000243261652	0.9869326710205496	0.9851817159662447	1.0	0.9822349837239077	0.9771076868579526	0.9820309359483193	0.9810343487260705	0.9733391758332579	0.9799093684179219	0.9768304031876044	0.9782057882766925	0.9793048986005162	0.9847767296818187	0.9849426440097359	0.9800246609124538	0.9861287952146472	0.9804039331806246	0.9792148132442843	0.98326742615938	0.986127233595632	0.9782963873242804	0.9837714054548016	0.9837349712493466	0.9823217396225703	0.9833412647155466	0.98146013625969	0.9850386989772413	0.9817289377772213	0.9784451864151664	0.9901662028083086
HMP_2012__SRS016086__bin.25	0.9791660876527769	0.9735964147889954	0.9788055710710186	0.9751357394451929	0.9799145127474468	0.9900975282366314	0.9767706748873516	0.9772355856213046	0.9768382588234057	0.980582675986719	0.978938258023961	0.9819078156676175	0.9828442430947422	0.9736325387986295	0.9814454740719809	0.9805615570843824	0.9822349837239077	1.0	0.9737811456576269	0.9775658401948417	0.9780687929304834	0.9699965895606734	0.9748316235083796	0.978348205871107	0.9756318459456078	0.978246819197459	0.9824675128893177	0.9818497192658947	0.97860402223007	0.981557825204008	0.9761069655352632	0.977664187310627	0.9784319611919818	0.984578650701957	0.9737788453784882	0.9807768239391318	0.9792240282474158	0.9775270865579235	0.9808003263449796	0.9775451375811991	0.9783346293176531	0.9784690600222434	0.9734490281326892	0.983846762132334
HMP_2012__SRS020220__bin.40	0.9804682294888357	0.9721237911708216	0.9772511978347537	0.9784493368285055	0.9800140300683622	0.9821564469800089	0.9775575739175676	0.9780300260005057	0.9774379253862282	0.9761143371699703	0.976905645758318	0.979882131818646	0.9795446669993025	0.976940818486149	0.9784547601563895	0.9785193098443925	0.9771076868579526	0.9737811456576269	1.0	0.9752636989325421	0.9736757626761735	0.9735213740418127	0.9762376728473815	0.9792208187722223	0.9786658712809504	0.9788019938256725	0.9789306958435408	0.9794952748828661	0.9766785117261201	0.9773106825007846	0.9776451954707062	0.9785902539149198	0.9785916721504493	0.9833763960793206	0.9761956242599186	0.9798507747664738	0.9756521137579826	0.9760088335675567	0.9768555388023453	0.9779846371294801	0.9735687020848018	0.9771328075744672	0.9774560047436522	0.9798242712996471
HMP_2012__SRS023926__bin.28	0.9802235526974976	0.9751558395498837	0.9808225793046922	0.9767838712857553	0.9805718514305459	0.9864421154235873	0.9770698829800399	0.9784723649686227	0.9777646823105118	0.9794328235687574	0.9780983367505842	0.9820866559632175	0.9824531925944776	0.975241444458292	0.9832802596371998	0.9806374947574444	0.9820309359483193	0.9775658401948417	0.9752636989325421	1.0	0.978300092216812	0.972487795415071	0.9768058910039709	0.9792665031319813	0.9774649298931944	0.9795918644122964	0.9830022176416058	0.9822572334650567	0.9807339399209443	0.9822927986602782	0.9774740884375215	0.9767264970691095	0.979209119089079	0.9851266330614711	0.97507577110659	0.9814625329218557	0.9793107402038127	0.9792877126453546	0.9809967238702995	0.9784059696492212	0.9792248518701694	0.9780132934116044	0.9762457531611002	0.9839750449839718
HMP_2012__SRS065335__bin.10	0.979027423760617	0.9749824113495753	0.9804357926370952	0.9763344190098282	0.9805528691278177	0.9860048009420717	0.9764643709381642	0.9781150733994121	0.9770654957515725	0.9807542492155791	0.9797914523770376	0.9817820753819935	0.9843620592746871	0.9741346921334183	0.9844876249659049	0.9807070580653887	0.9810343487260705	0.9780687929304834	0.9736757626761735	0.978300092216812	1.0	0.9719911552597298	0.9762603354566821	0.978694571545606	0.9760928924404919	0.9770659090193456	0.9814782669672386	0.981703431551622	0.9799179110359336	0.9831370515010983	0.9786509852618319	0.9765879493254656	0.9785184877775632	0.9845256650867873	0.9735463734640313	0.980231120808351	0.9791916560902302	0.9795269803658204	0.9819428950398168	0.9781242820755237	0.9796846784275594	0.9771905297141393	0.9752324789504512	0.9847952232415148
CM_periimplantitis__SP_287SPT_T016__bin.29	0.975941665682491	0.9684083606380753	0.9734590317004725	0.9736029008826238	0.9744789204634318	0.9761794649493792	0.9746010430616479	0.9720754610116533	0.9730732875187498	0.9729709776311228	0.9712282936577465	0.9755810075940434	0.9749664838513101	0.9738181920381188	0.9748252206781349	0.9757305947523643	0.9733391758332579	0.9699965895606734	0.9735213740418127	0.972487795415071	0.9719911552597298	1.0	0.9730980355864183	0.9719996344196477	0.9730511653654592	0.9759432376695466	0.974233516158308	0.9748014315776129	0.9731133319247096	0.9739278218905748	0.9709172963483054	0.9745607873097913	0.9747118114123503	0.9778017124761333	0.9735562813116898	0.9756208197414117	0.9709619981462511	0.9715940806897945	0.9732625244449028	0.9728483315907636	0.9712597379939164	0.9739718366124038	0.9733723874240907	0.9752811292245314
HMP_2012__SRS063288__bin.19	0.9801309724916056	0.9738754655173067	0.9782761761672678	0.9773841016176034	0.9800367081941196	0.9840245472957335	0.9768395968183429	0.9779401420769455	0.9781809543949502	0.9778127208886692	0.9747937388939067	0.9804800657488223	0.9800830723137682	0.9757205874755103	0.9807510853503768	0.9805361505198068	0.9799093684179219	0.9748316235083796	0.9762376728473815	0.9768058910039709	0.9762603354566821	0.9730980355864183	1.0	0.9778975873953717	0.9766944316306586	0.9791029313961221	0.9807543288670978	0.9805936626969066	0.9788575231490169	0.9801380720266883	0.9802510221950204	0.9788818106965312	0.9800236212515474	0.9833662085061399	0.9760696210116804	0.9807909381466055	0.9769104715277805	0.9783835662612781	0.9800080074146005	0.9798371606234872	0.9764014906208754	0.9754823899722486	0.9939689590893018	0.980933604458415
HMP_2012__SRS024580__bin.10	0.9809760447046407	0.9744952032117074	0.9793945326431557	0.978002546582737	0.9803922247376669	0.9834526065680423	0.9804502745669509	0.9956288943728735	0.9784980568137828	0.9792139725169322	0.9764134334539599	0.9814649361763165	0.982515572415032	0.9765948866006504	0.9832854599953278	0.9821604347670241	0.9768304031876044	0.978348205871107	0.9792208187722223	0.9792665031319813	0.978694571545606	0.9719996344196477	0.9778975873953717	1.0	0.9796591956525291	0.9789559693295022	0.981318221285041	0.9810656555577729	0.9803370441741436	0.9815885426292205	0.9794222985721622	0.9795660115438007	0.9819166363205301	0.9840685558784392	0.9767475637130628	0.9818154404594824	0.9770337361355899	0.9784916403290791	0.9815347727437698	0.9800177784362384	0.9792383774127489	0.9769761839318339	0.9773987645847633	0.9836958373344
HMP_2012__SRS024138__bin.7	0.9806458528741793	0.9728292054924974	0.9785922806856048	0.9777007447909108	0.9805714253234366	0.9830306836374572	0.9832301417425795	0.9795867261972397	0.9787592259258456	0.9770322139402544	0.9754352777929507	0.9811351441718882	0.9802366988986211	0.9777219639347572	0.980937109473036	0.9806927597039837	0.9782057882766925	0.9756318459456078	0.9786658712809504	0.9774649298931944	0.9760928924404919	0.9730511653654592	0.9766944316306586	0.9796591956525291	1.0	0.9799094381624548	0.9800710670879754	0.9807814629713767	0.979229821746904	0.9791541479795083	0.9768047207422489	0.9809465999382835	0.981085722213642	0.9836922419953636	0.9770370784205674	0.9806196973889499	0.9776122531688025	0.9775664367619129	0.9788495030078104	0.978908802993285	0.9770251596302297	0.9771930393340844	0.9771496003862039	0.9815554578785195
BritoIL_2016__W2.8.SA__bin.3	0.983149383602074	0.9749293964667757	0.9797611832687224	0.9814661033445036	0.9821812880703288	0.9840511946744859	0.9810442826035884	0.9801865766452503	0.9801642797834307	0.9784887218511421	0.9768863397024136	0.9815681842253022	0.9815283721507178	0.9799514911665498	0.9831410568790662	0.9816743139974883	0.9793048986005162	0.978246819197459	0.9788019938256725	0.9795918644122964	0.9770659090193456	0.9759432376695466	0.9791029313961221	0.9789559693295022	0.9799094381624548	1.0	0.9803411438482529	0.9815519583113895	0.9802175368415833	0.980952638994256	0.9784758708186628	0.9801537110886257	0.9830098680324577	0.9834419467171012	0.9796700784801767	0.9819564796457781	0.9783966257302968	0.9791274120290174	0.9806568740716289	0.979258193719523	0.9781368117686106	0.9799410973813945	0.9798475844821554	0.983099041023759
HMP_2012__SRS064329__bin.12	0.9808682306586011	0.9777048047010024	0.9835143495366966	0.9785236455353515	0.9815938605804372	0.9879404651112821	0.9800518758599321	0.9809216798418239	0.9809913775723229	0.9820277330173205	0.9788372914740221	0.9832639885317953	0.9857860439858811	0.9771773081514963	0.9860965529359653	0.9839922415472877	0.9847767296818187	0.9824675128893177	0.9789306958435408	0.9830022176416058	0.9814782669672386	0.974233516158308	0.9807543288670978	0.981318221285041	0.9800710670879754	0.9803411438482529	1.0	0.9973088643792817	0.9809536908577716	0.9857435298434882	0.9816996306849258	0.979970274956651	0.9825244413407821	0.9856240669892491	0.979245710812395	0.9838637453262932	0.9832574542229569	0.983643120462626	0.9843091646743638	0.9837910729838886	0.9824790878698211	0.9825545266004725	0.9802032136909566	0.9867717158986185
HMP_2012__SRS024081__bin.87	0.981983593625395	0.9769863980459941	0.9830706676095198	0.9799257095937935	0.9827260273666141	0.9880253137941437	0.9806284662792217	0.980921025035346	0.9810876209376141	0.9820774573689621	0.98098878423071	0.9833258786694602	0.9852635704211304	0.977622255551241	0.9855050560933549	0.9837647618158201	0.9849426440097359	0.9818497192658947	0.9794952748828661	0.9822572334650567	0.981703431551622	0.9748014315776129	0.9805936626969066	0.9810656555577729	0.9807814629713767	0.9815519583113895	0.9973088643792817	1.0	0.9824859330882204	0.9847952231080799	0.9813300354068596	0.9802322781746021	0.9821453438570106	0.9867277756438375	0.9790456788687008	0.9842568864110909	0.9820504511177639	0.983399460579988	0.9843159456984655	0.9831336116544722	0.9820844829370619	0.9812223142133345	0.9799222101200802	0.985985795009485
HMP_2012__SRS014271__bin.1	0.9806885204757456	0.9757227886701108	0.9980405286650756	0.9795197100135931	0.983116464469255	0.9845544733936488	0.9801630539778216	0.9803051133243079	0.9798845144002646	0.9823893143972479	0.9810101417831374	0.983664186945876	0.9850995240679724	0.9772072025791158	0.9847894261726231	0.9833782649261247	0.9800246609124538	0.97860402223007	0.9766785117261201	0.9807339399209443	0.9799179110359336	0.9731133319247096	0.9788575231490169	0.9803370441741436	0.979229821746904	0.9802175368415833	0.9809536908577716	0.9824859330882204	1.0	0.9832327548832207	0.9796101395373374	0.9823453290608825	0.9800459240196423	0.9860166987407756	0.975428036173688	0.9831025706496224	0.98057984266887	0.9768529459321633	0.9826719817390873	0.980959351381689	0.9807554816227951	0.979753986332574	0.977760016286952	0.983475242008402
QinN_2014__LD-53__bin.2	0.9817779442749397	0.9816507119246987	0.9835426291286745	0.9793911054228098	0.9828844377443533	0.989878432799585	0.9801327427855109	0.9809109341773404	0.980893963364657	0.9829989438726299	0.9808808124523569	0.9850634037614332	0.9870069529696933	0.9768242136678865	0.9867240044790563	0.984356344761466	0.9861287952146472	0.981557825204008	0.9773106825007846	0.9822927986602782	0.9831370515010983	0.9739278218905748	0.9801380720266883	0.9815885426292205	0.9791541479795083	0.980952638994256	0.9857435298434882	0.9847952231080799	0.9832327548832207	1.0	0.9813376597637363	0.9810408878640721	0.9823923669075666	0.9871269450061182	0.9784838286909628	0.984310824417417	0.983309361711801	0.9834259620363619	0.9843837123607331	0.9819359470430803	0.9838624824712553	0.9810541836233183	0.9785091244605905	0.988292324318413
