	HMP_2012__SRS048411__bin.28	HMP_2012__SRS054687__bin.29	HMP_2012__SRS062544__bin.10	HMP_2012__SRS019607__bin.55	HMP_2012__SRS019894__bin.29	HMP_2012__SRS018739__bin.26	HMP_2012__SRS019974__bin.57	HMP_2012__SRS013234__bin.16	HMP_2012__SRS044486__bin.8	HMP_2012__SRS016740__bin.1	HMP_2012__SRS013836__bin.51	HMP_2012__SRS065278__bin.7	HMP_2012__SRS019071__bin.74	HMP_2012__SRS012279__bin.10	HMP_2012__SRS042643__bin.57	Castro-NallarE_2015__ES_209__bin.9	HMP_2012__SRS050244__bin.71	HMP_2012__SRS016086__bin.25	HMP_2012__SRS020220__bin.40	HMP_2012__SRS023926__bin.28	HMP_2012__SRS065335__bin.10	CM_periimplantitis__SP_287SPT_T016__bin.29	HMP_2012__SRS063288__bin.19	HMP_2012__SRS024580__bin.10	HMP_2012__SRS024138__bin.7	BritoIL_2016__W2.8.SA__bin.3	HMP_2012__SRS064329__bin.12	HMP_2012__SRS024081__bin.87	HMP_2012__SRS014271__bin.1	QinN_2014__LD-53__bin.2	HMP_2012__SRS056622__bin.31	HMP_2012__SRS047824__bin.22	HMP_2012__SRS015941__bin.59	HMP_2012__SRS064423__bin.22	BritoIL_2016__WL.34.SA__bin.7	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.33	HMP_2012__SRS047210__bin.59	HMP_2012__SRS016319__bin.15	HMP_2012__SRS015038__bin.1	HMP_2012__SRS017076__bin.2	HMP_2012__SRS018791__bin.48	HMP_2012__SRS023617__bin.38	HMP_2012__SRS022530__bin.14	HMP_2012__SRS057791__bin.18
HMP_2012__SRS013836__bin.51	0.49772858013653465	0.7762674819042512	0.7361356865471768	0.6048391999987528	0.7130184940657792	0.47925633994284816	0.5378783036531353	0.678443648676668	0.6668223038776271	0.6945532692388638	1.0	0.6957014509337454	0.7499232207081156	0.5584925691676189	0.7780135287450756	0.6277061777319787	0.3630023587222055	0.6745727251893759	0.5875244953223093	0.7398140771908601	0.8154132284873779	0.6584186739709627	0.8207300970147275	0.5025255320376211	0.813415407927988	0.40118076417610754	0.4147391296891881	0.7445432138798252	0.3862154278828091	0.7924831124532113	0.4551530986875028	0.3925690117218984	0.7612592739251289	0.49266192635735656	0.7574624015315325	0.5622761903128698	0.803768499132433	0.3647686721781467	0.6726918274095056	0.6660178751545329	0.8121760264650814	0.6314656348361288	0.6495029222900028	0.7173664624935108
HMP_2012__SRS065278__bin.7	0.5259236939380622	0.8288711751478617	0.7910500944901875	0.6793722575809387	0.7443238684776609	0.5073894889903147	0.5529273203858125	0.6918619661835779	0.7072235763488841	0.6941681143909525	0.5579478344149329	1.0	0.787362382840607	0.6023016471862054	0.8109652377383119	0.6528431137814391	0.40313333587557676	0.6891969865663272	0.6183096540027518	0.774458830347135	0.8546751544256603	0.6767529133172089	0.8306215722692086	0.5142773016628147	0.8263931129374977	0.430874629681609	0.469229581461294	0.7966619926895915	0.38731224646591694	0.812241777353237	0.4720195894443552	0.39585731012723513	0.7959211996221642	0.570268754723728	0.8134045411552746	0.5914960706710335	0.8396504957062133	0.4106506663699327	0.7404667433924071	0.7267673853505514	0.8689758989070645	0.6389512120562353	0.6678283885656559	0.7142207888414684
HMP_2012__SRS019071__bin.74	0.3808376710936915	0.5976824965096352	0.5714716463908764	0.47377228424115725	0.5492287466196732	0.36102506892287795	0.3941228591949413	0.5051275659425959	0.5121802829972135	0.5133176853101921	0.3957563581406331	0.5181017680949807	1.0	0.4520707303809413	0.5846618110077508	0.4726801312064527	0.2899512048237376	0.532450725592745	0.4641592807503811	0.5900238504832211	0.6213519826176954	0.48940179631407604	0.6282837606921988	0.3893021656304582	0.607149879595784	0.3050944928337484	0.33330618376636895	0.5836042119673646	0.28876896458956025	0.6038154191440647	0.34220548273164136	0.29652263410034974	0.587181784450538	0.37076929532064873	0.5947462297067271	0.42571796207123225	0.6635773750317774	0.3047699321014012	0.5326642199147833	0.5192560360480433	0.6474739796082071	0.48112776010313546	0.5001587838310343	0.5247636959281409
HMP_2012__SRS012279__bin.10	0.4554268258482686	0.7957233282580176	0.7015009801789083	0.5856579237170464	0.7019148030955322	0.36538785125357565	0.44165370477531124	0.615378617188494	0.6579599693018636	0.6633553993288545	0.49008193009744333	0.6590140207308182	0.7517035140063667	1.0	0.7963806568908698	0.6257310301523005	0.2249445614092688	0.8370980958673797	0.8461078073678263	0.7573944341159716	0.8483780193682805	0.6327783318216826	0.8340665865013016	0.3951748931926472	0.8063862794104972	0.3276985016190394	0.31052314056709474	0.7680088209261698	0.5459062995475992	0.7922971481102998	0.3240493358997194	0.5349027139943282	0.8054259366420015	0.4012721121658465	0.8132208555805901	0.532882847758311	0.8682784556265553	0.25277261354138025	0.6479693948882952	0.6276052033614733	0.8693455031471062	0.5884985957381028	0.5945151021424399	0.6893195383241061
HMP_2012__SRS042643__bin.57	0.46619223529752823	0.7879212058087214	0.7398033665404231	0.611686189895409	0.6974860693807993	0.45173307049276396	0.5174332044669092	0.655898175508201	0.6900677946447614	0.6960640176920417	0.5166970714121537	0.6715531682711123	0.7357706826469316	0.6027236923025953	1.0	0.6289744455189065	0.3645458235061469	0.7071298265376484	0.6521015511596943	0.7632410768456647	0.8730372373578725	0.6473917490976935	0.814179724141644	0.47200571926722146	0.8003184733159533	0.3941143522132653	0.424238863269756	0.7672825612046491	0.39683473139943964	0.7965544624572142	0.4295626272184938	0.40661567228308926	0.7948518312215668	0.47344899560805004	0.7930389353300381	0.5503428040146688	0.8449508105746394	0.3787508101604998	0.6739971093059228	0.6688804151334875	0.8814898256265413	0.6079035427568028	0.6356343271992363	0.6713745705890514
Castro-NallarE_2015__ES_209__bin.9	0.5096923120566252	0.7922844142555461	0.7470294348355873	0.6539571140838204	0.7131724798108444	0.4776001145278136	0.5304986380030466	0.6649659022462889	0.6977738986098989	0.6650457286601236	0.5312632562975453	0.6889560486320986	0.7580705493970467	0.60351737609918	0.8015627504883596	1.0	0.3831463350110075	0.709326298053357	0.6546029823412097	0.7927910810805462	0.848686063825506	0.6708565638093429	0.8387935260118657	0.47853230231912225	0.8154254978760237	0.4018666186388739	0.44353072888113054	0.7770672567224066	0.40940592655046315	0.807844627451446	0.45232284968422387	0.4082223845139396	0.8135822334111146	0.4833429982669092	0.8030451467849417	0.5600805916918515	0.8517418981137876	0.3889875173919325	0.690837576997854	0.687769207983433	0.8670784654064649	0.6181915820737582	0.6619654846419917	0.7051238661845415
HMP_2012__SRS050244__bin.71	0.5921847979744461	0.8251167331404878	0.8740240297790695	0.8099092964897764	0.7586853740307936	0.736610353682815	0.6494161652007855	0.7806995195396961	0.7730416902462726	0.6923182716956799	0.5249834848816209	0.7269662009365707	0.7946026563976074	0.3707322792216137	0.7938518667156672	0.654707766953079	1.0	0.5080354787580631	0.4073473676141347	0.7964367927527377	0.8555744442916311	0.7229202787616705	0.8338703095372836	0.6710954990947686	0.8342254127652283	0.5538753598943033	0.6969763241968466	0.8003372917009557	0.13256623520685046	0.8207450178453464	0.7263991630836939	0.1595089880572584	0.7947909174740099	0.6322088773552362	0.801764468483743	0.6242083452640502	0.8626190159469532	0.7170740395866824	0.7959452847927888	0.8547932171901527	0.8808995046591798	0.6841835894961592	0.7549472079867788	0.7169365075428434
HMP_2012__SRS016086__bin.25	0.36996913802398157	0.6686565614872113	0.6215204382860856	0.4826435047610094	0.5728776944248181	0.3239219730120515	0.41010341675321044	0.5372084380549758	0.5584979623653308	0.5953394156348739	0.4237379175339406	0.5398103822174695	0.6337775832276936	0.5992300908917755	0.6688347902555869	0.5264549759366681	0.22066141479367327	1.0	0.6508082233970305	0.6547904612354877	0.7145485107860231	0.5211619732274929	0.7405958618609532	0.3636826568229547	0.6887621375505002	0.291669910528179	0.29231770355169784	0.6218729787070482	0.42148949307135664	0.6582272407003998	0.3372734621770644	0.407875557148516	0.6572934982243225	0.3496393070818026	0.66186183451263	0.44146874215046716	0.7531257359893337	0.24674891630543513	0.5641405676586273	0.5447449688319993	0.7675896860382732	0.5181810481124643	0.5370899453023744	0.5696563563282719
HMP_2012__SRS020220__bin.40	0.41894505254287784	0.7321491426781678	0.6426549563890882	0.5180522672796816	0.6408186146873254	0.3250747905248294	0.43936517226648053	0.5833237843564841	0.6148965214105689	0.6108124974658484	0.4429162163956814	0.5812071434573642	0.6630580348616985	0.7268922105616973	0.7402219946137895	0.5830693408502879	0.2123363378821721	0.7810522443621372	1.0	0.7054031930603325	0.7981052479413875	0.562293705373224	0.7586006899943764	0.38590500501541647	0.7486485994148387	0.30226948329164105	0.3019962356464187	0.6871672916104746	0.48088294834796824	0.7227359082075954	0.318329393278578	0.4858360760932991	0.7626053839775808	0.36798407289424495	0.7528172419851764	0.4770333885117288	0.8154638187798112	0.2283045776913571	0.5947267317877506	0.5853775489157357	0.8194614612108808	0.5312698141269621	0.5549689055932324	0.6165589248263409
HMP_2012__SRS023926__bin.28	0.3728172640899947	0.6548975386441744	0.6105191238306362	0.5013732520506925	0.572178294000601	0.37340601938868306	0.43475729590727585	0.5426281144214867	0.5566952543960906	0.5754754986376832	0.4151494699233962	0.5418880148929721	0.6273940054562657	0.4843426520845481	0.644903570542814	0.5256386310958153	0.3090274208624959	0.5849458856896157	0.5250778701055342	1.0	0.6873027002697514	0.5321328732352104	0.6742556029077338	0.39942629164208054	0.6546490891570608	0.32252636385864797	0.35247065081080703	0.6086806851082089	0.31891903477374256	0.6524655331013013	0.3685949350422692	0.3174370860724379	0.6375327566214194	0.3707006319277712	0.6391927316277509	0.47963698380573	0.7171979971821979	0.3298910540250785	0.5582244434928324	0.5588053253922812	0.7216862721597915	0.5341034101004339	0.5301763335241904	0.5374780364967048
HMP_2012__SRS065335__bin.10	0.4167112839484175	0.715523959696539	0.6599613883917798	0.5456047724778117	0.6269516636984281	0.40104434712735343	0.45091507954562166	0.5882981051422462	0.6236600759949797	0.6028834152590239	0.4524114523552303	0.5912705243100035	0.6532545243653606	0.5364064044756252	0.7293563261539153	0.5563518430901742	0.32822937578765	0.6311302631453757	0.5873816849157836	0.6795508978669336	1.0	0.5760018994420173	0.7290285080644116	0.4212639765977672	0.7119469367172694	0.3571028838477367	0.37621104565320995	0.680724642319326	0.35667083863478904	0.7087444394180926	0.38728290701124185	0.36616069660046585	0.7190542750852197	0.4078740348179139	0.7142996153543419	0.4915692798986964	0.782034271262117	0.3413049062864092	0.6051586803894721	0.6042824805882389	0.7845785375161423	0.5302098641241592	0.5626439610112712	0.5963188363928247
CM_periimplantitis__SP_287SPT_T016__bin.29	0.5056718319455299	0.8105893889062628	0.7626942758966567	0.6609082508539053	0.7308478947277167	0.49848098290776666	0.5221893367632959	0.6802698591176665	0.7038093262704871	0.713238084657831	0.5424178539573108	0.6951704182418188	0.7639875755896426	0.5940625086289546	0.8030639772368979	0.6529924090885448	0.41179972220384947	0.6834960446477364	0.6144682605375992	0.7812140192659272	0.8552634536239041	1.0	0.8187710827435677	0.49885600128944674	0.8305719608259908	0.4241034074658197	0.4556755885508943	0.7699159483630512	0.36773827313025403	0.8123675154454274	0.48976308984323075	0.37571255097906125	0.7804427913953831	0.49843153699100406	0.7953439926742985	0.6214728846940486	0.8424659513490709	0.43255031122030596	0.6974545627343464	0.7130672714908329	0.8465462027141313	0.6429895643429441	0.6612158429854545	0.6765793956938386
HMP_2012__SRS063288__bin.19	0.4281472267848062	0.7070702019834479	0.6822746476640934	0.5582959831452021	0.6256357047410146	0.4031869283345172	0.4852384347611009	0.6061668773218766	0.6164787884118353	0.6215202266950676	0.47008465348148104	0.593209684454717	0.6818996203741612	0.5444088118912225	0.7021778816940697	0.5676457706520608	0.33024635274799014	0.6752870856227484	0.5763593511492131	0.6882058828387959	0.7526003008254618	0.5692543698492346	1.0	0.4533812058645339	0.751043937572243	0.3490789731574217	0.3802615993931701	0.6716814661066854	0.35689472046403375	0.7058165393285315	0.42016986057467576	0.36058204235397484	0.7068907246375518	0.41262065052055125	0.7264345575146763	0.4975692427618617	0.7707556398077181	0.3470248058229237	0.6055096866423763	0.6112953755117002	0.7969454920157136	0.5753025778215112	0.650254906941889	0.6130106789020808
HMP_2012__SRS024580__bin.10	0.26096639863511994	0.4073348489073966	0.393397237257565	0.36108494496186744	0.3741358335412715	0.2899795975986814	0.34009153883147686	0.41757188112212346	0.3691250279529303	0.35286570419367347	0.27831577874921104	0.3551455408708536	0.40855959737419456	0.2494122329793636	0.3936208606998637	0.31313930186315453	0.2569968666815749	0.3206518407490263	0.2835074689366317	0.39421618256652363	0.420511795489023	0.3353691125084938	0.43839692211255943	1.0	0.4491554545556585	0.23934140737715603	0.27843277093620517	0.3785733342427929	0.1406893645899618	0.3971094727408204	0.3168921176621939	0.14771882503580996	0.3924017244043975	0.2734970821026129	0.398297094535731	0.30636756959308303	0.42277177371379826	0.2505126502658874	0.36873951495298296	0.39629095913734885	0.41613905061056106	0.347107184701739	0.377396936790546	0.34212530338103103
HMP_2012__SRS024138__bin.7	0.46253233945795647	0.7768009694152272	0.7325208266605053	0.6354855951203985	0.6978396399201542	0.448441805833349	0.5566348321124743	0.6850654920506166	0.6858741644297198	0.6785554562826059	0.517396124520672	0.6554306986116221	0.731805367284021	0.5845243608215833	0.7665222526211198	0.61283235641479	0.3669086899309133	0.6974474511697736	0.6316742741037421	0.7420573101305676	0.8162112285969559	0.6412925668580177	0.8340659809230665	0.515855135094398	1.0	0.3920003411199245	0.4308810711165629	0.7311618009148757	0.37798021306112495	0.7615884090622871	0.48800576730663014	0.39043902332605807	0.757629335520203	0.4551412424896598	0.780980184303922	0.5500940558861532	0.8160158779425312	0.38193482427861564	0.651950581242569	0.6938413970844163	0.832411945940425	0.6117301622402059	0.6655289391666163	0.664398979416784
BritoIL_2016__W2.8.SA__bin.3	0.4387997346491555	0.7337174460726584	0.713324190158167	0.665330905919709	0.67362964177636	0.5172981172015921	0.5314302857739152	0.6416915743653195	0.6788760975537037	0.6009190381777254	0.47952661707487965	0.642174199847945	0.6910283835959512	0.4463708054441645	0.7093262250115532	0.5675461382507715	0.4577712019796962	0.5550034659590645	0.4792601481790671	0.6869987403288561	0.7693255169123895	0.6153363098343794	0.7284849659367034	0.5165480911137281	0.736628106319226	1.0	0.5060244331479853	0.672265619176816	0.22545691030247014	0.7221381613273505	0.5096580999090652	0.2504584010375516	0.7098265529732711	0.5305628642983855	0.7336839045333254	0.5437353721620131	0.7501677076966652	0.4781616627659099	0.6774272893964014	0.7059981589421744	0.7804165859185164	0.5820947809364798	0.6150856799988074	0.5839116143170198
HMP_2012__SRS064329__bin.12	0.5750339715272332	0.8115995110048266	0.8477267081955396	0.8318850179476814	0.7716061348438283	0.7253483603563236	0.6350517974468997	0.7877683020080947	0.7488922116316561	0.6740291935963062	0.518284230879753	0.7311520122346202	0.7892693808171675	0.4422172326964382	0.7982787759535163	0.6548824025053697	0.6022472347907403	0.5815399451585095	0.5006092957787638	0.7849356367408764	0.8473614229564727	0.6912209780877562	0.8296592132242997	0.6282516474364281	0.8465246762355164	0.5290440728817108	1.0	0.8093513021201155	0.16289189018064573	0.812264817186914	0.7480145529639244	0.19662086801513742	0.781145437100317	0.6596983230972292	0.8076972905576201	0.6156205709164763	0.8391410439365086	0.654244370954466	0.7973611794329799	0.8689902054851232	0.8519542760290085	0.6411145583214413	0.7446139909117032	0.6986698746828106
HMP_2012__SRS024081__bin.87	0.5149076122572529	0.8051392433299873	0.7658746607492344	0.6359369702458143	0.7441054572553746	0.48558902145402144	0.5180738602533775	0.6746677409491975	0.6973641790034365	0.6925643112911201	0.5300235887140405	0.707145366074535	0.7872498866620832	0.6230461347747364	0.8224542805664177	0.6535977089371318	0.3939509459068781	0.7047554203824024	0.6488916189870559	0.7721699785753882	0.8734155581191844	0.6652988430931568	0.8348201825281486	0.48660392989862566	0.8182914357597358	0.4003811039473779	0.46105143183105796	1.0	0.40975610568143417	0.8233632034927499	0.4518251427613833	0.42867091385596956	0.8168703419780893	0.4882869355369443	0.8155186104466208	0.5774873441638325	0.8630040069184682	0.398310224606064	0.7223484615175462	0.6972748404252073	0.8792935926482673	0.6273366061217457	0.6602575947502209	0.7154888124239442
HMP_2012__SRS014271__bin.1	0.44946996023526686	0.7974171202478428	0.719098248241818	0.4725757039256054	0.6739678351669816	0.25352915923754493	0.4054968711516105	0.5971729123515089	0.619009568813252	0.6625094920413085	0.5175316827887748	0.6471394356060962	0.733240998097936	0.8336315427191473	0.8006969012336781	0.6481985750709488	0.12282988695200761	0.8991362895231888	0.8547735958829348	0.7615630558784852	0.8614282088322204	0.598155802131022	0.8349716570518947	0.3403994856802046	0.7962796420651758	0.25275412818929976	0.17466818330424355	0.7713073478583762	1.0	0.807094563188532	0.15839462032357024	0.7119171991088188	0.817435273940051	0.3446538003156528	0.8006467644542768	0.5072546875277449	0.8886921716641546	0.08397806098094698	0.6314831817218014	0.5508757746393547	0.8809543953765533	0.5731782853430348	0.5541012407808386	0.7705197826152806
QinN_2014__LD-53__bin.2	0.5080324267356653	0.8585059675270599	0.801180524156686	0.6549747360569768	0.7556515215021292	0.49730803968743775	0.548052646690935	0.7007254101471613	0.7214360128624437	0.720816102917152	0.5592253270891295	0.7146797095279114	0.807402175790399	0.6371381612601938	0.8463761945780157	0.6735522325008828	0.4004689753499163	0.7394420040417908	0.6765203195148971	0.8204884912371027	0.9014271680071463	0.6958530389888702	0.8695867890425004	0.5059730275917681	0.8449020520284312	0.4263286259781321	0.458671203505379	0.8161744240668073	0.4250244498643019	1.0	0.4773603607468842	0.42509265645987965	0.8408729124106301	0.5070654332273931	0.8448602479859803	0.6074743427689457	0.895277023288152	0.4217153298723987	0.7359150629865908	0.7294029832684821	0.9190437215278717	0.646883453629966	0.6754449655281666	0.7242786877491053
