	HMP_2012__SRS048411__bin.28	HMP_2012__SRS054687__bin.29	HMP_2012__SRS062544__bin.10	HMP_2012__SRS019607__bin.55	HMP_2012__SRS019894__bin.29	HMP_2012__SRS018739__bin.26	HMP_2012__SRS019974__bin.57	HMP_2012__SRS013234__bin.16	HMP_2012__SRS044486__bin.8	HMP_2012__SRS016740__bin.1	HMP_2012__SRS013836__bin.51	HMP_2012__SRS065278__bin.7	HMP_2012__SRS019071__bin.74	HMP_2012__SRS012279__bin.10	HMP_2012__SRS042643__bin.57	Castro-NallarE_2015__ES_209__bin.9	HMP_2012__SRS050244__bin.71	HMP_2012__SRS016086__bin.25	HMP_2012__SRS020220__bin.40	HMP_2012__SRS023926__bin.28	HMP_2012__SRS065335__bin.10	CM_periimplantitis__SP_287SPT_T016__bin.29	HMP_2012__SRS063288__bin.19	HMP_2012__SRS024580__bin.10	HMP_2012__SRS024138__bin.7	BritoIL_2016__W2.8.SA__bin.3	HMP_2012__SRS064329__bin.12	HMP_2012__SRS024081__bin.87	HMP_2012__SRS014271__bin.1	QinN_2014__LD-53__bin.2	HMP_2012__SRS056622__bin.31	HMP_2012__SRS047824__bin.22	HMP_2012__SRS015941__bin.59	HMP_2012__SRS064423__bin.22	BritoIL_2016__WL.34.SA__bin.7	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.33	HMP_2012__SRS047210__bin.59	HMP_2012__SRS016319__bin.15	HMP_2012__SRS015038__bin.1	HMP_2012__SRS017076__bin.2	HMP_2012__SRS018791__bin.48	HMP_2012__SRS023617__bin.38	HMP_2012__SRS022530__bin.14	HMP_2012__SRS057791__bin.18
HMP_2012__SRS013836__bin.51	0.4867573259916221	0.7571381356896651	0.7194414520873834	0.5889197738245753	0.6968582069657915	0.4704910289048701	0.5248086753584462	0.6622630949615635	0.6518429368507863	0.6807556017703668	1.0	0.6816052406348752	0.7360935943465498	0.5443121744674947	0.7652595919550891	0.614650580170832	0.3554405728280814	0.6603650485073638	0.5739559965016704	0.7236109184050487	0.7989349114270972	0.6394748452332142	0.8000425598917451	0.49067268013513154	0.7934340843933033	0.3919080082750149	0.40596212637325807	0.7303885421911953	0.3788812516661496	0.7773314791978785	0.4447360585175127	0.38418097151916986	0.7446998904043813	0.48379684121418853	0.7372339811894633	0.5504591947294329	0.7869347368224131	0.3560314226072533	0.6593439228995601	0.6503736072548246	0.7954700997273361	0.6170662047957047	0.6322178380510376	0.7053086059842638
HMP_2012__SRS065278__bin.7	0.5167753684117083	0.8109139761083296	0.7772507137556833	0.6656822766665187	0.7318079039182015	0.5012712259093781	0.5420992387647947	0.6787114826676302	0.6938699217384944	0.6820253595034373	0.5466427695783481	1.0	0.7760973270810815	0.5895862623832783	0.799874596549092	0.642856473062326	0.39683003081324075	0.6767279076440467	0.6058705818882659	0.7605856828768026	0.8391047468894506	0.660227289066207	0.8144078937909038	0.5047451390534227	0.8108033260045873	0.42293282788532643	0.4613765498047369	0.7833783539640556	0.38098518601407694	0.8001096498768158	0.46312944749340007	0.38911828121004954	0.7827825938009686	0.5677638114147147	0.7960956141924699	0.5822589750049543	0.8257829745123425	0.40361657050943434	0.7313934348855397	0.7139969880666676	0.8538099581342516	0.6263977389870328	0.6541334065166035	0.7047480147058365
HMP_2012__SRS019071__bin.74	0.37388326838005115	0.5855918893548193	0.5628496020943011	0.46428680144369877	0.5402048064606096	0.3574285740142445	0.38624701663281197	0.4961398252061515	0.5028412433185327	0.50538960039951	0.3884580609121102	0.5106891135995472	1.0	0.44206570359748215	0.5775111909692313	0.4659585565973859	0.28620579865387513	0.5233161303804477	0.4546647480972678	0.5796708156141274	0.6116353171439642	0.47715034854284977	0.6157702784640585	0.38249544010682124	0.5951505937116666	0.2994589009032579	0.32856858433107994	0.5750039695957758	0.284466169582777	0.5959700170055015	0.33585495220442146	0.29076240097606804	0.5772491565123172	0.366002078175944	0.5814092106139999	0.41956570565426754	0.6526916327502759	0.2998883576897858	0.5249093163327682	0.5105142868425795	0.6376458363670917	0.47246128924243663	0.4894026190282265	0.5187134560658303
HMP_2012__SRS012279__bin.10	0.446651728001379	0.7721969824443323	0.685599236103416	0.5749087879571375	0.6876430425081635	0.3584486223458903	0.4322595825655379	0.6010234080129797	0.6423537153089854	0.6471465370887934	0.4776385143962495	0.6451013626744042	0.7350671487532644	1.0	0.7785486512108938	0.6122773393306876	0.21999578653030344	0.8150259443028555	0.8265972538574451	0.7386424419519309	0.8264344607100791	0.6162110510554878	0.8138159397747435	0.3859257800048974	0.7884215767952732	0.3211286353146217	0.30343616661810235	0.7508225157970914	0.5334635678512262	0.7739350386941527	0.31593635471942805	0.5235366058859983	0.7890679613509916	0.39432399119548994	0.7940208402588821	0.5218696861375479	0.8462213521680901	0.24636964441325385	0.6328104800482633	0.6127137344064001	0.846176207849913	0.5740790901094271	0.5807515571369747	0.6754335564557059
HMP_2012__SRS042643__bin.57	0.45793895168855053	0.7720104818720764	0.728290286978003	0.5999795000921461	0.6869752075356833	0.44737891077156267	0.5078163663809794	0.64404912523373	0.676930252687248	0.6862385568064872	0.5082268822124991	0.6623691060176548	0.7267719478432648	0.5892279196320784	1.0	0.6193638195262657	0.35978218330230743	0.69400936783668	0.6380518668375682	0.7504798842065811	0.8594943563132469	0.6310938046793628	0.7985076481221877	0.4641163607900954	0.7850620898724243	0.3874700007661582	0.4183404806917787	0.7561608435194408	0.3907986474202212	0.7859794089814445	0.42202062829111525	0.39954009802683216	0.781419732507263	0.4679725176992891	0.7757998587784125	0.54210246226671	0.8315140527903688	0.37261119129313003	0.663936106549824	0.657155606724798	0.8682270064543649	0.5972068357874554	0.6225770247800401	0.6642896781928607
Castro-NallarE_2015__ES_209__bin.9	0.5005228300244954	0.774613749011241	0.7344399517347071	0.6403444014965144	0.7012216080206415	0.47196806415668674	0.5200097111141458	0.6527366275913072	0.6841281999011737	0.6535335722847969	0.5202135653445169	0.6784169828386406	0.7472906849172278	0.590541295655266	0.7893150036053831	1.0	0.377468763792322	0.6955380993001005	0.6405416585026016	0.7774406596168728	0.8323124128754067	0.6545752739992176	0.8224673750766103	0.4699954940958141	0.7996818818450326	0.3945021371708068	0.436430796106846	0.764451384724391	0.4026008897016669	0.7952069846132938	0.4432892704723415	0.4011620350853582	0.7993038608935676	0.4765966767142393	0.7850327453227329	0.5514784709481333	0.8366903309101729	0.3824714389667691	0.6796031637648776	0.6749092386869149	0.8510267590014178	0.6065085575894797	0.64842864013395	0.6947424740514676
HMP_2012__SRS050244__bin.71	0.580828258551224	0.8066299463625028	0.8584411982873879	0.7916637544444269	0.7461665761059493	0.7284565071821036	0.6365433913598312	0.7653274953611118	0.757759851014468	0.6807588161422037	0.5140474327727587	0.7155995157068359	0.7843384821422533	0.36257617809723286	0.7834783432123428	0.6450061213032626	1.0	0.49901022020909375	0.3980222441171232	0.7821255690106486	0.83934791774231	0.7036466283230335	0.8171173283611366	0.6555464869581294	0.8160441274944593	0.5424128531586151	0.6863660652082257	0.7882863281875305	0.1299181797070342	0.8093602956262556	0.7121645965463674	0.15619356395127307	0.7814920197595219	0.6234383912809193	0.7843632830026177	0.6140783211170308	0.8485884928517157	0.7043974180049737	0.7826858429925169	0.838945467417306	0.8677201019991747	0.6716828285606707	0.7386744616522333	0.7098862993283476
HMP_2012__SRS016086__bin.25	0.36226123343121225	0.6510016309890864	0.6083476675289218	0.4706429309035464	0.5613711667961763	0.32071434482076505	0.40057699115564216	0.5249792025633606	0.5455621771133696	0.5837795173036142	0.4148132588493766	0.5300440332778572	0.6229046490778375	0.5834299147194929	0.6564248777982284	0.5162215109392804	0.2167413611683581	1.0	0.6337447773829651	0.6401007873892375	0.6988775994347601	0.505525336639379	0.7219562663815006	0.35580827480917526	0.6719782756758371	0.28532516222979853	0.2871926471819534	0.6105858095625609	0.4124713132473428	0.6460880988719195	0.3292149757212267	0.39876532510347307	0.6431169665463623	0.3442473971989684	0.6445070530117969	0.4329823107947387	0.7374788169722752	0.24120374926737692	0.5533092528640237	0.5325127955035428	0.7509595709583077	0.5070241230679439	0.5228296852744355	0.5604545617016735
HMP_2012__SRS020220__bin.40	0.4107623139198227	0.7117396002827673	0.6280353259256778	0.5068878973623081	0.6280112331225507	0.31927430126463713	0.42950475186469483	0.5705081759808855	0.601023180214755	0.5962228360990108	0.43268735239485406	0.5695144947592277	0.6494949619598144	0.7101306711373507	0.7242737342023197	0.5705446090002486	0.20747546794393784	0.7605739493334227	1.0	0.687954127302846	0.777095735985187	0.5474049406700032	0.7405745722205278	0.3778862149794947	0.7326768338295864	0.29586197291851407	0.2956333851034786	0.6730771151865165	0.4696680423069623	0.7063375237181894	0.3112132019159067	0.47543444906516985	0.7462792778975562	0.3618668514173326	0.7348968974933495	0.4674215353226937	0.7956089984856792	0.22282728457067508	0.580962102020681	0.5724902497601003	0.7978020311995925	0.5191211650574438	0.5424576892181181	0.6041193992312633
HMP_2012__SRS023926__bin.28	0.36544426311325584	0.6386271591157123	0.5988109417504054	0.48973330609720417	0.5610619290965406	0.3683434236776736	0.42478826023684063	0.5309466144164565	0.544316958558363	0.5636395925253447	0.4060570060349605	0.5321809884527852	0.6163852436751454	0.4723510276316946	0.6341209502842954	0.5154609503455329	0.303474487343292	0.571823116212685	0.5120893858267441	1.0	0.6723882950547617	0.5174927247603972	0.6586168449627084	0.39114478787531515	0.63989652603755	0.31594420209441165	0.3464794314006034	0.5978810058180046	0.3127747214894372	0.6409121945394476	0.3602919981331295	0.3100492131193577	0.6242778890016923	0.3651870654047649	0.6232613456776569	0.4707457290089708	0.7023597014931902	0.32305825571838426	0.5476163502507897	0.5467384662355835	0.7066931329524067	0.5223602351346942	0.5175823940295139	0.528864975139742
HMP_2012__SRS065335__bin.10	0.40797177477599816	0.6976232756033279	0.6470497669377725	0.5326927185461138	0.6147592526439524	0.39543165165824923	0.44030250949504773	0.5754232442919432	0.6093567413324983	0.5912804712968882	0.44326887397513604	0.5804988024692747	0.6430389688347926	0.522532087682257	0.7180422772891261	0.5456181792862215	0.32200429190860186	0.617288814656496	0.5719193100423914	0.6648047060492385	1.0	0.5598687516704451	0.7117216158404469	0.41228876708394996	0.6949263447245073	0.34891305382011867	0.36924296510164517	0.6682697173066328	0.34950814312243705	0.6967929184373024	0.3790147985216183	0.3575881238166329	0.7036079018863811	0.4015624554007381	0.695403800094972	0.4818515061900532	0.7657614331964686	0.33431736423876574	0.5942312665801134	0.5910633674961877	0.7686395722276667	0.518116057983149	0.5487086648635231	0.5872519416085922
CM_periimplantitis__SP_287SPT_T016__bin.29	0.4935062099576371	0.7849815412613332	0.7424516312978525	0.643462190248623	0.7121958674772372	0.4866068991823443	0.5089262722851783	0.6612736369141381	0.6848580549003792	0.6939599565132794	0.5268115667484558	0.6781950570779262	0.7448622802787208	0.578508878110678	0.7828470188286197	0.637144671688745	0.4008208022182594	0.6629888322865141	0.5981979853036461	0.7597210993432684	0.8313085123393249	1.0	0.7967445322127304	0.4848878508813895	0.808189014401605	0.41390085258887904	0.4439344308614442	0.7505151686587378	0.3578510162420204	0.791187324892423	0.4755194550417818	0.36615471948432404	0.7607068069047049	0.487367210421915	0.7743121398715819	0.6063218852122675	0.8180024234920762	0.42026332198217764	0.6788063884124458	0.6937063053818349	0.822216243047872	0.6262537269057067	0.6436092436893845	0.659855117042338
HMP_2012__SRS063288__bin.19	0.41964035775817615	0.6885983221100465	0.6674530334126992	0.54566961792309	0.6131459566030921	0.3967458346299306	0.4740001169727976	0.5927949221304943	0.6030278096129317	0.6077303839520465	0.45823557696385947	0.5816302704169991	0.6683182749459001	0.5311908857653481	0.6886617195804874	0.5565971988140208	0.32361149494360525	0.658291206011866	0.5626637116897346	0.6722435605805244	0.7347338221486652	0.5539403090492746	1.0	0.44336038738533207	0.7335404317367737	0.3417842459071798	0.37294320970677775	0.6586465890151828	0.34934908209838483	0.6917976620620161	0.4118719353238651	0.35296720252411223	0.6927696077884239	0.4057572046537315	0.7090507032431379	0.4880114044013024	0.7529592555172541	0.33952336710215963	0.5934043414766342	0.5989699250436528	0.7781387663477298	0.5611975335705233	0.6463331929957402	0.6013227748269182
HMP_2012__SRS024580__bin.10	0.2560017855338945	0.39694585636122354	0.38529110332698147	0.3531419957053938	0.3667998621996086	0.28518119110997525	0.33344284262521834	0.4157466303228207	0.36118812257327554	0.3455310279684717	0.2717512651129298	0.34856289560411574	0.40141616667976177	0.2435747113832966	0.3870416690770223	0.30755303286055824	0.25104235289851384	0.31370915310607783	0.2776164158601689	0.3860427025799583	0.41155261151600286	0.3259786547538977	0.42870729245542855	1.0	0.4400192713329425	0.23430469945959106	0.2732311515225821	0.3714052963355975	0.13792299582886158	0.38979810861192005	0.310371206280106	0.1447003402702649	0.38530578131354165	0.2691398786216852	0.3890357167217667	0.30079641028253395	0.41306228560426245	0.2451245340818531	0.36193065601102403	0.38837218538815077	0.4074993286979676	0.33911545272522725	0.36886729977715366	0.33654723678268894
HMP_2012__SRS024138__bin.7	0.4535804205096371	0.7556946699020173	0.7168392264114085	0.6213147396531088	0.6842816103636993	0.4408320549599729	0.5473001448768051	0.6710810625885647	0.6713056662597687	0.662970539733034	0.5046864324508178	0.6430660929769952	0.7173424774627817	0.571502306030187	0.7519101228329216	0.6010002548483158	0.3589122042594376	0.6804519442348254	0.6181980538315006	0.7253349966235078	0.7966979789636103	0.6240104795214008	0.8146275991801222	0.5053622267198047	1.0	0.3841248340263158	0.4222940711572196	0.7171099407700783	0.3701294966597022	0.7457124497864529	0.4766863372545598	0.3829998324149208	0.74329932380908	0.44771890924920893	0.7630465975766603	0.5394330666185397	0.7977471210569165	0.37336666524533363	0.6381615024349417	0.6792074514870945	0.8132874143605539	0.5977784564918394	0.6503213369521132	0.6521444444554625
BritoIL_2016__W2.8.SA__bin.3	0.4314056886450709	0.7153227068767609	0.6988873526035688	0.6529997316676853	0.6616264292422595	0.5090478302350889	0.5213566434608906	0.6289774675392437	0.665410101220912	0.5879925016025402	0.4684430017441601	0.6303377633010837	0.6782639644608758	0.4374217364082229	0.6973677345298966	0.5571454659292497	0.4482975805369628	0.54293037521802	0.4691007885988581	0.6729783768876433	0.7516817355137818	0.6005333104753955	0.7132617656266305	0.5056778372415438	0.7218288337979458	1.0	0.49607657160745966	0.6598636350084226	0.22099681728060108	0.7083833350725243	0.4986881531283076	0.24548773125027953	0.6977665061641896	0.5217777761214054	0.7187681683338054	0.5339244719070974	0.7339615539422488	0.46818119139547715	0.6643237280302917	0.6913544818950225	0.7633541912016816	0.5704185984108764	0.6026902177963954	0.5740429480776972
HMP_2012__SRS064329__bin.12	0.5640325542205057	0.7935047414024031	0.8337513819958211	0.8140191604284066	0.7574038447489029	0.7166009964981321	0.6223837053560557	0.7727390061319215	0.7346568023417219	0.6619153609748732	0.5073159327680341	0.7189154437728607	0.7780507405549414	0.4321246450645093	0.7871799492497041	0.6443992031911318	0.5930790623371437	0.571344103565671	0.49006180626245016	0.7715934716222074	0.8316668208982121	0.6734106439248194	0.8136918648542024	0.6165147891817123	0.8296543427544455	0.5186436715549949	1.0	0.8071732280013053	0.15978940088350324	0.8006847880615043	0.7343256103916345	0.19268260609100962	0.76749448419289	0.6502145441970787	0.7909341074133421	0.6056867606017952	0.8250916865950058	0.6435429745907587	0.784849916471442	0.8549048066666991	0.8370272600197741	0.6299300113481947	0.7298730268509003	0.6894276710874297
HMP_2012__SRS024081__bin.87	0.5056308274694487	0.7866100892664415	0.7529089140479643	0.6231709868250568	0.7312517999503921	0.4797742452971007	0.5080379749996254	0.661795772010168	0.684175363305594	0.6801517978972695	0.5199471959061845	0.6953543384422792	0.7756486341463144	0.6091037675909603	0.8105328519038273	0.6429863944559031	0.388019086271657	0.6919639116535794	0.6355862747089144	0.7584695469202328	0.8574350505761784	0.6485342646741389	0.8186193804785774	0.4773904034829838	0.802565071501382	0.39299485665042483	0.45981067989987423	1.0	0.4025796098290193	0.8108441496826261	0.4433895833437377	0.4201970664762257	0.8022854029086643	0.4818062817783149	0.7984299715947714	0.5683958953085039	0.8475134743107196	0.3916980600210972	0.711019109022475	0.6855143321830298	0.8635405932858451	0.6155566764495184	0.6470010814962047	0.7054618055382149
HMP_2012__SRS014271__bin.1	0.44079003030141606	0.7780580563015143	0.7176891958373939	0.4628972164686786	0.6625888752753606	0.24961326786305557	0.39745305160641375	0.585411659516953	0.6065578907456906	0.65084224566813	0.5077038295098817	0.6365678867660837	0.7223153582534018	0.8146307478422906	0.7885178419041113	0.637424390080856	0.12037631831005628	0.8798983894604133	0.8348390034897287	0.746890736289941	0.8441289309062954	0.5820733856218162	0.817318288121448	0.3337062256301305	0.7797407719601706	0.24775402896025722	0.1713413990877195	0.7577986193584373	1.0	0.79356181081513	0.15516497611713623	0.6993485352226544	0.8011241083748267	0.33983440239570245	0.7809733011204526	0.498683387282597	0.8714336298714931	0.08203421626290892	0.6205408296174668	0.5403867425821068	0.8640008523252498	0.5615737099441079	0.541778038210493	0.7577871296798244
QinN_2014__LD-53__bin.2	0.49877503154555036	0.8427529942145405	0.7879951991357564	0.6414764307708556	0.7427181208422854	0.4922745029444347	0.5371643437920447	0.687349216669252	0.707652229970638	0.7085614678939454	0.5485333931791204	0.7040048272667968	0.7969115613479824	0.6223719833707919	0.8351397080097646	0.6630154135904941	0.39491398818265727	0.7258050853517535	0.661170535190753	0.8059599363258427	0.8862264480975309	0.6777106346183676	0.852315118871995	0.496657326763498	0.8272893488800367	0.4182081907320438	0.4521321711809532	0.8037646740439801	0.41789796073280283	1.0	0.4684516992793203	0.4170332771178973	0.8260671306915378	0.5005379520199603	0.8266820901581183	0.5979435711433295	0.8803342783247139	0.4147258039852454	0.724422801684923	0.7162270091517849	0.904212637362033	0.634627718500379	0.66092906184028	0.7157990677698534
