	ZeeviD_2015__PNP_Main_444__bin.30	SmitsSA_2017__TZ_86771__bin.6	FengQ_2015__SID31160__bin.36	BackhedF_2015__SID560_M__bin.34	RampelliS_2015__H14__bin.95	ZeeviD_2015__PNP_Main_13__bin.53	LiSS_2016__FAT_012-22-84-0__bin.55	SmitsSA_2017__TZ_65642__bin.20	ZeeviD_2015__PNP_Main_74__bin.14	ZellerG_2014__CCIS51667829ST-4-0__bin.32	WenC_2017__N315__bin.23	ZeeviD_2015__PNP_Main_199__bin.32	ZeeviD_2015__PNP_Main_116__bin.24	ZeeviD_2015__PNP_Main_33__bin.51	FengQ_2015__SID31300__bin.57	NielsenHB_2014__V1_CD34_0__bin.54	ZeeviD_2015__PNP_Main_335__bin.22	LiJ_2014__V1.CD55-0__bin.71	RampelliS_2015__H25__bin.12	ZeeviD_2015__PNP_Main_359__bin.33	NielsenHB_2014__V1_UC27_0__bin.14	ZeeviD_2015__PNP_Main_213__bin.17	ZeeviD_2015__PNP_Main_211__bin.14	ZellerG_2014__CCIS59132091ST-4-0__bin.11	ZeeviD_2015__PNP_Main_46__bin.35	ZeeviD_2015__PNP_Main_163__bin.37	ZeeviD_2015__PNP_Main_228__bin.29	ZellerG_2014__CCIS03473770ST-4-0__bin.27	RampelliS_2015__H21__bin.34	ZellerG_2014__CCIS74239020ST-4-0__bin.85	ZellerG_2014__CCIS03857607ST-4-0__bin.45	ZeeviD_2015__PNP_Main_378__bin.32	YuJ_2015__SZAXPI015210-17__bin.66	YuJ_2015__SZAXPI017591-140__bin.18	ZeeviD_2015__PNP_Main_41__bin.19	RampelliS_2015__H10__bin.95	RampelliS_2015__H24__bin.83	ChengpingW_2017__AS49raw__bin.23	ZeeviD_2015__PNP_Main_310__bin.29	ZeeviD_2015__PNP_Main_455__bin.37
WenC_2017__N315__bin.23	0.5818475224601757	0.5789985823455889	0.6488510917616663	0.6447590826349917	0.7813876236253365	0.6518001694474503	0.8038761104260513	0.7100823330061823	0.7891307219971312	0.7286869500297791	1.0	0.7421237343869274	0.6411667128033487	0.7151468824185687	0.7835078138762362	0.7724072233267064	0.7495202833631125	0.37153817600724764	0.4940703877997836	0.5457392774156747	0.4762259774685222	0.7540133670550536	0.7588231161553883	0.7337179454916073	0.6762085713566701	0.6987599718146815	0.7986406455780087	0.75994507637718	0.7806808935417033	0.44323457986259657	0.5281664443717442	0.5878227470619322	0.5312444950549865	0.4683837900864853	0.7626084212027413	0.7984220206189027	0.6580113202640696	0.655689282029343	0.35369376567598626	0.5464910956203706
ZeeviD_2015__PNP_Main_199__bin.32	0.6122446745522702	0.6231516331880722	0.679436984660959	0.7151725523120886	0.853899299586301	0.7549432567809147	0.9034346734290191	0.803509588566446	0.895543834398518	0.8875368626263895	0.6737169711819457	1.0	0.7286453782024556	0.7936311662202219	0.860669267278553	0.8745376108258561	0.8580124928368944	0.5163247414142683	0.49523665377783616	0.5939304460068423	0.5855979217950695	0.8480488747498862	0.8628729336463206	0.8407972417521956	0.7621758516242402	0.7786924024437375	0.8966304370589098	0.8601395306333423	0.8948936814269477	0.5453369848513405	0.5516947765015868	0.6811889708164132	0.48600600463388677	0.6017465602814601	0.8623208271697309	0.8968550872804187	0.733112205170382	0.7058833608434664	0.4889783364841479	0.5681951448898738
ZeeviD_2015__PNP_Main_116__bin.24	0.5739832397780352	0.6029972901581069	0.667444309487346	0.6835221524656248	0.8320369168067149	0.6959949841520328	0.8353069514641119	0.7429740333568386	0.8170877431687029	0.7900861412866209	0.6331658967899194	0.7926137393229433	1.0	0.757310204931146	0.8163717111973318	0.8312810189916737	0.7958744546922099	0.42036720066187655	0.5023774539497732	0.5695586488688973	0.5043883492330744	0.7929373257163685	0.8060733800747407	0.7921829811160158	0.7233652156535048	0.7399468179290678	0.8195749576231259	0.8077197876444878	0.8413417082669334	0.4563727880928491	0.5453492092584021	0.6224280059104996	0.5108300482842673	0.5031840901113034	0.826928911434663	0.8509374686121198	0.6934886133831191	0.6768919966989011	0.3934313515349385	0.5575098447924336
ZeeviD_2015__PNP_Main_33__bin.51	0.6529529616724739	0.639807337569174	0.702756712441074	0.7377126460340233	0.8887338593974176	0.7717518958803034	0.9049303135888501	0.8091212338593974	0.9198150235704038	0.8456645829063333	0.698941381430621	0.8544035663045706	0.7495019471203115	1.0	0.879134043861447	0.9053433080549292	0.8601029924164788	0.4785391473662636	0.534360012297602	0.6160411969665915	0.5787189997950399	0.8941857962697274	0.8699287763886042	0.8421664275466284	0.7798175855708137	0.7883680057388809	0.8999492723918836	0.8954032588645214	0.9096751383480222	0.5236990161918426	0.5800722484115598	0.6847207419553187	0.550929493748719	0.5611933797909407	0.8765187538430006	0.9143948555031769	0.7448109243697479	0.718107706497233	0.4451532076245132	0.5983116417298627
FengQ_2015__SID31300__bin.57	0.5841185228418502	0.6156849759113412	0.6642541602520529	0.6719936357710905	0.8344116583167471	0.7230861442593501	0.8659811694314308	0.7661001710757853	0.8353037337858076	0.8064178757594873	0.652868184272561	0.7899821934397067	0.6888482702822664	0.7495347402671159	1.0	0.8534182829163616	0.8010361530839949	0.45720091007424934	0.5025381775099125	0.5707946199374062	0.5508273322836957	0.8003786733675717	0.8246813953772841	0.7938479994268349	0.7211901562398976	0.7282140491838515	0.8615823898535808	0.806988419619719	0.8464511822402715	0.5197457978090417	0.5427208913415382	0.648642402679896	0.4907009214327029	0.5556747707776696	0.8148515275372601	0.8618056271526454	0.7129753731251999	0.6810131216350581	0.44596608889999495	0.5485289928896081
NielsenHB_2014__V1_CD34_0__bin.54	0.5869103697814199	0.6064810423588313	0.6543359569474926	0.6825148580892391	0.8441475279207942	0.7463789622481927	0.869865561447165	0.7750382352388375	0.8439652576196198	0.8203518559881039	0.6439653450394285	0.8031441408403054	0.701806661476844	0.7722963129384377	0.8538782268290519	1.0	0.8210577709434914	0.46046635845356104	0.4949316180401266	0.5626421937826158	0.5599256232267438	0.8268327235073177	0.8226033531616029	0.7958083075918422	0.7304685570617503	0.7420591124004562	0.866688288499356	0.8308125102991463	0.8750552383916329	0.5191928004542333	0.5391760945287876	0.6530211630243932	0.4815441485332486	0.5629774487490444	0.8380539301541954	0.8856937920134137	0.7098610855529587	0.674879611995921	0.44483132566457634	0.5539788907387891
ZeeviD_2015__PNP_Main_335__bin.22	0.5709599235427515	0.5768183643759404	0.6434100490403204	0.6631690553748766	0.7933702783772175	0.6794044593672762	0.8243356382603362	0.7307155844370817	0.8049116115525717	0.7730850621737869	0.6227471639988814	0.785273267580332	0.6696168686853726	0.7311951846569748	0.798726903176513	0.8182498120367894	1.0	0.4478111324750769	0.4746678735806926	0.5576774803956331	0.5132528220617844	0.7722129825732186	0.797125186547497	0.7600304400212227	0.7009747079491667	0.7200650618427277	0.8106101856457963	0.7849561477255798	0.8147675920932611	0.4809510285050674	0.5274238977689224	0.6127661650539147	0.4856821256787802	0.5107437418923169	0.7879060593414884	0.833531242839756	0.6749578117336089	0.650404545616907	0.39751801441152923	0.537612244311227
LiJ_2014__V1.CD55-0__bin.71	0.5007459520465283	0.5570626542052995	0.5525638754906766	0.6620083451068264	0.8700939545344081	0.8922575037997833	0.9068585574416028	0.8296593169863702	0.9033714066818521	0.9079657463433521	0.5837974766967217	0.8936769133814159	0.6688689620515946	0.7693620071094049	0.8621516865271422	0.8678416818726651	0.8468866490647796	1.0	0.36974260329438124	0.4926850566569321	0.8283379397554134	0.8293611009280121	0.8561774797447864	0.8645234103724817	0.7250398513862516	0.7180935591098003	0.8741882468273354	0.832068111888688	0.8793361809397101	0.8136174349299975	0.4520214023568954	0.8000502518772371	0.262746471041326	0.8712991757868331	0.8707785333866058	0.9206769998805489	0.7379809454767132	0.6849685101966002	0.7664292746017951	0.44049971784806635
RampelliS_2015__H25__bin.12	0.638748675224697	0.64778134904208	0.7101929855360184	0.6988788445575305	0.8535418007696881	0.6360590291699809	0.8313520402081496	0.7566394089858597	0.8102416057829919	0.7683147702241805	0.6808120520417252	0.7517094748796594	0.7010064318879465	0.7534021530172367	0.8310464478683309	0.8180266248229118	0.7872268181479948	0.32424936623905415	1.0	0.6262266136973278	0.4380691476718993	0.7933574483978798	0.7996080037740293	0.7734628813673198	0.7167794757538125	0.7360982576901988	0.8277051604648761	0.7948557900356669	0.8571453340817817	0.41384643948802086	0.5867950876934425	0.5820031397264984	0.5926721413209247	0.4241946774917154	0.803053322612316	0.8614149575530072	0.7388413643433702	0.7018690258684277	0.3155555170253945	0.6011644296295975
ZeeviD_2015__PNP_Main_359__bin.33	0.6914683089088366	0.6751732380888956	0.779793270966453	0.7784438189841606	0.9042996694718911	0.7443969702174195	0.9438677046347542	0.82343209452473	0.9109459833649374	0.8908177679012692	0.729706520481877	0.8747771651694176	0.7711785097143017	0.8428053178923313	0.9159266879541257	0.9023585616594404	0.897465483822349	0.41925054591466554	0.6076536710351523	1.0	0.5287159876761736	0.8819261061124917	0.9027560366069519	0.8628122579310973	0.8299382056144212	0.824342711732521	0.9056771620148545	0.8872257720793127	0.9205603906050102	0.49141433082954494	0.6346581329893691	0.6918573716881469	0.6023939628672875	0.5245232228418407	0.892477769092993	0.9286578035127813	0.7680632034237524	0.7775752626173761	0.39569086683888244	0.6594046287955527
NielsenHB_2014__V1_UC27_0__bin.14	0.5579304468770709	0.6012443740866678	0.6281014148509164	0.686615184324958	0.8917931244096483	0.8980085886155644	0.9320064375467566	0.8576087830801569	0.9314896685346751	0.930777153684684	0.6465606032673183	0.8757789794594995	0.6934492053786685	0.8039302917040066	0.8974896841943422	0.9118225503476091	0.8386854990771474	0.7157229463236441	0.4316188607876955	0.5368532468540085	1.0	0.8660386665651161	0.8779521141618198	0.8669234377524676	0.7619310647221157	0.753341025551594	0.9192922115222406	0.8773371163292601	0.91950432883023	0.7721966882651438	0.4758716562162116	0.8140571136528807	0.3521282555202106	0.8162416372039523	0.899670648730179	0.9273597872563053	0.7383298110945894	0.7124650237777808	0.6970964841912102	0.5095235688665889
ZeeviD_2015__PNP_Main_213__bin.17	0.5684671927990723	0.5621954658802	0.5989083109838441	0.6369097980076907	0.779009679104625	0.6817331855556102	0.7905856007504889	0.7162465971405263	0.8101867438002496	0.7466086987952921	0.6044709906361209	0.7488867285433345	0.6437077413923469	0.7334637946679814	0.7700337375365084	0.7950563392061949	0.7450838478864549	0.42313730088780116	0.46155866830247694	0.528768531582865	0.5113727062615137	1.0	0.7573158589117827	0.7296277102564717	0.6769993388670122	0.6919048825911033	0.7917006584850934	0.7981346214708928	0.8026394042826118	0.4608521428400306	0.49857665170816506	0.6079851247179257	0.45914067842415823	0.5049753094358767	0.7754207314997296	0.8065364322943921	0.666888165131098	0.630244669641555	0.40951535547561435	0.5229410624949301
ZeeviD_2015__PNP_Main_211__bin.14	0.6312493133677053	0.6414942270115508	0.7311121548188514	0.7332983440707832	0.883361502248316	0.7574586857246207	0.9278519167415465	0.812109579078212	0.9115905450313249	0.9032219066045751	0.6943614355640267	0.8697425554666964	0.7469182503385787	0.8144852668498965	0.9056263789615385	0.9028577816007971	0.8778962689900305	0.498597471082286	0.5309868459242706	0.617806432299375	0.5917247195781715	0.8644217248778934	1.0	0.8540885385058593	0.8000728250007556	0.792429558123034	0.9095919353267938	0.8767002694716926	0.9005756437312691	0.5532579592976369	0.5924827136571823	0.6891418307667878	0.5283693676362434	0.5988680941582164	0.8802086306741014	0.9219328465220306	0.7494215497716663	0.7329961059253548	0.46902898559763273	0.5963331316813221
ZellerG_2014__CCIS59132091ST-4-0__bin.11	0.6106656587965111	0.6466805558475619	0.6960919443565708	0.7259853014589507	0.8786566055669832	0.7573591715776704	0.9093396022074703	0.8185207875664288	0.8877914882236142	0.8630388556436247	0.6842610416298942	0.8637395079396667	0.7481206334522601	0.8036095572297978	0.8884804059382849	0.890194632700269	0.8530908642861439	0.5131102165665886	0.5234723408582966	0.6017913816345001	0.5954938229652602	0.848784761863784	0.8704634230653954	1.0	0.7745791807990956	0.777358320820521	0.8969410391069592	0.8628310557651754	0.8995226470086352	0.5428221765986044	0.5605409055283079	0.7017851720851911	0.5075534033464092	0.6011660262355903	0.8716090115717641	0.9151545762178173	0.7420347861885933	0.7675755914840188	0.47616486500097543	0.5796648505772192
ZeeviD_2015__PNP_Main_46__bin.35	0.6460807678620185	0.6519666055011872	0.7411114314411636	0.7485564710697455	0.8865335849710586	0.7602147894750323	0.9308604822135982	0.8164866672152848	0.9064773098234086	0.8902950712104607	0.7029128901479252	0.8727198510229095	0.7614333758603269	0.8294082607731266	0.8996808023050684	0.9107647065555696	0.8769903532211064	0.47964944387009084	0.5407144643914997	0.6452136967801744	0.5833649878768095	0.8778345349343538	0.9088774236162696	0.8633640941014642	1.0	0.8104754830338005	0.9170265838216852	0.878968648649827	0.9046412554709679	0.5331037493330747	0.6144994340331122	0.696424844120675	0.5489791614098325	0.5800242300316146	0.8830903699521448	0.9139327041663555	0.7420226463053017	0.7406825282724576	0.44398290273162816	0.6167513119150608
ZeeviD_2015__PNP_Main_163__bin.37	0.6130464626309695	0.6222825150208152	0.6876892176603826	0.7096394801571128	0.8451304778069103	0.7185794759798763	0.8782908411048183	0.7784234582245934	0.8620609592638331	0.8292792847597785	0.6756568501609047	0.8293979101650819	0.724522912953286	0.7799767413094217	0.8450356788719028	0.8606379613463679	0.8379952103725243	0.4418963639792436	0.5165299939774795	0.5961327103978716	0.536529527586997	0.8345418930181345	0.8373630484904157	0.8059846010029423	0.7539060202900137	1.0	0.8630282125686152	0.8434484303932482	0.8686902944140614	0.4853107275894304	0.5786516853932584	0.6424148685285785	0.527301079389799	0.5238467481430562	0.8533354016737335	0.8716604920622367	0.7170910820056413	0.7067361994042368	0.41526191881155594	0.5833551320189233
ZeeviD_2015__PNP_Main_228__bin.29	0.6188523523599878	0.6367058255537538	0.6923544598684972	0.7080488249193027	0.8564475761184333	0.7754864050669943	0.9085142984827913	0.8110295787046966	0.8839573598576389	0.853273974311459	0.6834968219112684	0.8452737876553934	0.7102761343169869	0.7880569731744723	0.8849112800388388	0.8896759453277205	0.8349659756503572	0.4761362912337158	0.5140700983264669	0.5796895766048159	0.5794854215331103	0.8451809083150791	0.8507200167990459	0.8231070337928243	0.7549986584095288	0.763856745059223	1.0	0.8513221620874609	0.8894300618567432	0.5517746235694563	0.5579199155740258	0.6842779954933329	0.5168111605969046	0.5875331695904963	0.8683783087704121	0.8880821896910214	0.71656007229333	0.7024329900237717	0.4781042563864642	0.5896106157047747
ZellerG_2014__CCIS03473770ST-4-0__bin.27	0.6451139653132332	0.6432268442028694	0.6838103898927008	0.7237337279707325	0.8796965038423513	0.7591414548203936	0.8986222971712643	0.8095934668398742	0.9212819893370063	0.8488371375562256	0.6879738271110387	0.8577435328369041	0.7404638919594687	0.8293977966816855	0.8767481144214307	0.9021454611557288	0.8552768908825377	0.4793909383064227	0.5222033372996417	0.6007044429456746	0.5850056457006055	0.9013001486060411	0.8673528522535102	0.83757326477173	0.765494825842358	0.7896780740353304	0.9005307765436921	1.0	0.9102013229782151	0.5175771377365843	0.5698892170678144	0.6839015184775071	0.520833560759272	0.5693576336564443	0.8784458589414941	0.9180099035888051	0.7444355794472767	0.7101968614745839	0.4526632091595619	0.5911250250959579
RampelliS_2015__H21__bin.34	0.5479993988019449	0.5974725109560974	0.607696973246277	0.6471102563651026	0.8379804004519633	0.7053965716148516	0.8163622521337821	0.7719759799262099	0.7988410965557659	0.7671192989080556	0.6098195955345892	0.7700130764672325	0.6655086368980802	0.7270573116208553	0.7935011636950091	0.8198740187018463	0.76600781967007	0.4371434737862495	0.4858966226020163	0.537795413284757	0.5290362688698582	0.7820812673975782	0.768781603339516	0.7534375382659695	0.6798034721235355	0.7017697255825744	0.8118102654977433	0.7853722943527927	1.0	0.4781338779608902	0.49336777799574166	0.6204359832598285	0.4578856257558489	0.5275844656647518	0.7983791405570747	0.8747128644507249	0.7019147011353551	0.6362387280483874	0.427493589746215	0.5166187441922753
ZellerG_2014__CCIS74239020ST-4-0__bin.85	0.5431497589959592	0.5707109988163794	0.62426614048189	0.646222892579791	0.8546699882818611	0.896187472512552	0.8900354495839617	0.8345978789283068	0.8760592813858692	0.88287321682099	0.6238470030195608	0.8454895496043283	0.6504555906148628	0.7541898987871579	0.8779166211617192	0.8765101493251002	0.8147360762239847	0.7287959243309297	0.42271267536622875	0.5172842548946105	0.8005274638346355	0.809113878467846	0.850995156305805	0.8192366385175521	0.7218307156919753	0.7064252001971717	0.9074466263861791	0.804692273407499	0.8615215575384234	1.0	0.46737811807279417	0.794074370334513	0.3205789114823003	0.8314122866309908	0.8424758922167354	0.9064917604068585	0.7340321909377758	0.6925110171167475	0.6978299305471515	0.4893356080887627
ZellerG_2014__CCIS03857607ST-4-0__bin.45	0.7120265027482826	0.695361416852219	0.8111799624529344	0.7934196283533037	0.9007426610842882	0.7104954135070073	0.9384440399679028	0.8105732476405116	0.9110628348787247	0.8781331249727129	0.7583272737126882	0.8725364442898802	0.7928919520710354	0.8521625694598131	0.9351477568865142	0.9285393830177061	0.9114173791425599	0.4130342816451456	0.611411959357635	0.6814950476715249	0.5032450962237649	0.892938170792478	0.9296436641961481	0.8629795568723626	0.8487631599152707	0.8592210865765477	0.9359930927852124	0.9038296802477443	0.9068361553852338	0.476770952361596	1.0	0.6559708716670205	0.6619898439252492	0.509837662386542	0.8871314734438066	0.914643656668669	0.778609313298195	0.7731902811212331	0.36899401264315385	0.6781400502534503
ZeeviD_2015__PNP_Main_378__bin.32	0.5585779797019815	0.5768941018300668	0.6129622976089754	0.6540892686741715	0.8193499534466839	0.8132938830543169	0.8441520811567519	0.7645969619752956	0.8326409665870266	0.8012027147178571	0.6187970534813988	0.7898930460328683	0.663505346042637	0.7375132526556363	0.8194548156880536	0.8245422901140846	0.7763691283353782	0.5359945162566829	0.4446197667532608	0.5446975303838344	0.6311906665982303	0.7983592922571376	0.7928032491841441	0.7921608299791214	0.7052697691540543	0.6993897569458817	0.8416845070453629	0.795253714192994	0.8361246006266346	0.5939071726325004	0.48095067004212705	1.0	0.42794667037547857	0.6396265579631558	0.8187748668387511	0.8398957779702092	0.6933082988529726	0.6781076891066344	0.5054624949155611	0.5146611211098178
