	ZeeviD_2015__PNP_Main_444__bin.30	SmitsSA_2017__TZ_86771__bin.6	FengQ_2015__SID31160__bin.36	BackhedF_2015__SID560_M__bin.34	RampelliS_2015__H14__bin.95	ZeeviD_2015__PNP_Main_13__bin.53	LiSS_2016__FAT_012-22-84-0__bin.55	SmitsSA_2017__TZ_65642__bin.20	ZeeviD_2015__PNP_Main_74__bin.14	ZellerG_2014__CCIS51667829ST-4-0__bin.32	WenC_2017__N315__bin.23	ZeeviD_2015__PNP_Main_199__bin.32	ZeeviD_2015__PNP_Main_116__bin.24	ZeeviD_2015__PNP_Main_33__bin.51	FengQ_2015__SID31300__bin.57	NielsenHB_2014__V1_CD34_0__bin.54	ZeeviD_2015__PNP_Main_335__bin.22	LiJ_2014__V1.CD55-0__bin.71	RampelliS_2015__H25__bin.12	ZeeviD_2015__PNP_Main_359__bin.33	NielsenHB_2014__V1_UC27_0__bin.14	ZeeviD_2015__PNP_Main_213__bin.17	ZeeviD_2015__PNP_Main_211__bin.14	ZellerG_2014__CCIS59132091ST-4-0__bin.11	ZeeviD_2015__PNP_Main_46__bin.35	ZeeviD_2015__PNP_Main_163__bin.37	ZeeviD_2015__PNP_Main_228__bin.29	ZellerG_2014__CCIS03473770ST-4-0__bin.27	RampelliS_2015__H21__bin.34	ZellerG_2014__CCIS74239020ST-4-0__bin.85	ZellerG_2014__CCIS03857607ST-4-0__bin.45	ZeeviD_2015__PNP_Main_378__bin.32	YuJ_2015__SZAXPI015210-17__bin.66	YuJ_2015__SZAXPI017591-140__bin.18	ZeeviD_2015__PNP_Main_41__bin.19	RampelliS_2015__H10__bin.95	RampelliS_2015__H24__bin.83	ChengpingW_2017__AS49raw__bin.23	ZeeviD_2015__PNP_Main_310__bin.29	ZeeviD_2015__PNP_Main_455__bin.37
ZellerG_2014__CCIS59132091ST-4-0__bin.11	0.6017977378660762	0.6248679248419621	0.6883060496167437	0.7171349824005726	0.848021525133762	0.7450065689208634	0.8994111684856083	0.7906154641246956	0.8759561850289234	0.8535084198066043	0.6721274844920172	0.8544633213656901	0.7402491740566007	0.7927560473431685	0.8764622388505587	0.8768934847159523	0.8437501375146255	0.5074932636168816	0.5045390827566683	0.5953613199839433	0.5873651806612142	0.8367162338643396	0.8610385984607163	1.0	0.7663811088886031	0.7690350800420684	0.8822400533532299	0.8508881855745813	0.8672095214393246	0.5322282943248141	0.5539778519555435	0.6901483788920306	0.4984434566751921	0.5902455314469668	0.8592256056388575	0.8833699957511036	0.7159316988691286	0.763471910590313	0.4695754086201257	0.5698122026933797
ZeeviD_2015__PNP_Main_46__bin.35	0.6371075903871192	0.630119793145506	0.7344113862619099	0.7404492747067573	0.8560411311053985	0.747814746530217	0.9216344317142012	0.7891197021330166	0.8952615192109926	0.8821366462606129	0.6903689711719302	0.8641832065062486	0.7543142372417657	0.8187570745860976	0.8880927869604717	0.8980671018189963	0.8683970302679201	0.4749440436685554	0.5212971950168754	0.6390346572289805	0.5758256658490076	0.8663985703954357	0.9006356159665336	0.8542263311666547	1.0	0.8022963486552224	0.9020765562181966	0.8674869053737153	0.8727569100006377	0.5226334981549535	0.6082092175487339	0.684923481385766	0.5390288258898378	0.5696090223351189	0.8708069537901796	0.8827802735061553	0.7162437674156759	0.7326641644590234	0.4380785356035954	0.6062058528115503
ZeeviD_2015__PNP_Main_163__bin.37	0.6045662669903011	0.6009274073353084	0.6806026170589417	0.7013767644261674	0.8154918695972212	0.7066986853871751	0.8689625245108477	0.7516774848980734	0.8508822891255989	0.8208274781049947	0.6633218357940501	0.8208036516346986	0.7173136313771294	0.7695478445662467	0.8339371062295574	0.8480956059933205	0.829304632068604	0.43746869607360045	0.4977861660471785	0.5902338846879949	0.5291995928208311	0.8227665472301475	0.8290121241247573	0.7973548562402033	0.7462977720729435	1.0	0.8488692058586755	0.8320299747135247	0.83726216620129	0.47600116800399067	0.5724167543683552	0.6320508608959969	0.5172949757578338	0.514388653327899	0.8409760538904063	0.8411012695960044	0.6918583430160054	0.6990605273456906	0.40946752401404035	0.5733748826419601
ZeeviD_2015__PNP_Main_228__bin.29	0.60820577754366	0.6141531961710379	0.6804771216198875	0.6956083776267579	0.8253630595082869	0.7650462287846985	0.8932134367240424	0.7823383877043906	0.8695251667116856	0.8389194049620002	0.6696945929865779	0.831327977141811	0.6989121002486653	0.7751947549645578	0.869732462630648	0.8745590474797393	0.8212848936912942	0.4681778329769219	0.4944922999886033	0.5700534572203143	0.5698093685191982	0.8308815281388506	0.8367966409087279	0.8096161974390429	0.7426901267017784	0.7513247645037596	1.0	0.8369339408031056	0.856408091181488	0.5406492938926674	0.5484296212407423	0.6751874861466202	0.5064158535611375	0.5761601616728691	0.8554160321407386	0.8561640024803719	0.6902043255748423	0.6904623237423823	0.4706797421633617	0.5812967930154735
ZellerG_2014__CCIS03473770ST-4-0__bin.27	0.6427759475592966	0.6208011436637393	0.6746249133210531	0.7131993584927332	0.8482182225844161	0.7460934552114871	0.8866654674398041	0.7815562389144687	0.9137700512550827	0.8376719874052702	0.6744777786268346	0.8461051785242201	0.7306993691718643	0.8274356843400748	0.8636341415141489	0.8873888005817041	0.8438616117514107	0.47266308575627	0.5030093791248144	0.5932323736196037	0.579589190441181	0.8985696134581731	0.8559931046037496	0.8259800001234032	0.7554953621720498	0.7789875519302412	0.885310878996902	1.0	0.8770072613344737	0.5075003096948	0.5619980511772437	0.6725175647974073	0.510556914310178	0.5581749222677918	0.8647746727083653	0.8853303387467826	0.7176347575813524	0.7002007202005969	0.44551151376445064	0.5813429410706564
RampelliS_2015__H21__bin.34	0.5285141111585717	0.586164008303741	0.5864162821469978	0.623646331729456	0.8202851923035182	0.6789155992466186	0.7873409313082077	0.7580558696465013	0.7698103564146154	0.7397811688223931	0.5862360865446715	0.7420307471032533	0.6419816438016194	0.7012750067470966	0.7649119027795581	0.7904493054483369	0.7385038277231754	0.42125923144118393	0.47547271654289824	0.518708194108341	0.5097405961443875	0.7539187424312727	0.7413787666511998	0.7263721587965554	0.6558436000460318	0.676380574750255	0.7816700937959064	0.7567306128984831	1.0	0.4625793116609898	0.4758306505347919	0.5974663679241998	0.4402932110078217	0.5071519225027858	0.7688790727789561	0.8560609814681109	0.6867512411995949	0.6131622239577424	0.41169289263495523	0.49732266193134467
ZellerG_2014__CCIS74239020ST-4-0__bin.85	0.5319267631076386	0.5529042979299923	0.6108972788533343	0.6329558636445478	0.8263973954443891	0.8784243087921463	0.8728781165969579	0.8088733171778472	0.8589122792518101	0.8652347612539886	0.6088407011992645	0.8286642797476911	0.6378084128563037	0.7390529854689175	0.8605187268847166	0.8585610302516892	0.7978443937412741	0.7141844086767358	0.4084738083361128	0.5072463554226647	0.7849492755120413	0.7932656121325538	0.8333043085560123	0.8032481677494384	0.7076538337795278	0.6928740728059481	0.8891499479029844	0.7890255349168072	0.8334946914174226	1.0	0.4572833989096523	0.7786518827241573	0.31266916771697	0.8119017329267896	0.8261590479085925	0.8765750861150384	0.7088883707064237	0.678352583155987	0.6841666396096708	0.47912946329743117
ZellerG_2014__CCIS03857607ST-4-0__bin.45	0.7015256694563504	0.6712749893486171	0.802117630409811	0.7842097577205589	0.8689435785334364	0.6983799359562081	0.9281148331985914	0.7824769320404135	0.8990316650934236	0.8685596771012581	0.7438677391818834	0.8635230408606619	0.7849753023411965	0.8403180811552572	0.9220198334018334	0.9150418603110655	0.9017385465642327	0.40838756881997734	0.5889266266505879	0.6745336350346941	0.49601043609697204	0.8802618960515362	0.9198346062300428	0.8528754217270145	0.8400749435815444	0.8499630400778041	0.9200717218205058	0.8913144935587362	0.8746019845445799	0.4664733610043464	1.0	0.6449882797151	0.6490184920050646	0.4993571532880781	0.8742451820370262	0.8825171287786062	0.7510218552827095	0.7639156741685523	0.36348163972581915	0.6663158861423627
ZeeviD_2015__PNP_Main_378__bin.32	0.5489593526357125	0.5563604192502791	0.6028276379338606	0.642631689038198	0.789541481571013	0.8116950098266957	0.8300608035427983	0.7377836868570634	0.8192329492615766	0.7880943826401111	0.6061357656958078	0.7769105486447659	0.652772971591715	0.7254309148237128	0.8055671915849707	0.8106783979919433	0.763668655185907	0.5272043008972345	0.42794832609507916	0.5358637144082374	0.6210372421009758	0.7848491722229857	0.7799234064112774	0.7790254544812327	0.6936223336705483	0.6881065797745021	0.8305028806761517	0.7820162359864032	0.8051698188808328	0.5823723260818334	0.47289835371800115	1.0	0.4194870470296114	0.6271109735024154	0.806011476344458	0.8097296706608142	0.6679746851511202	0.666571186836367	0.4978964082474705	0.5133166767941515
YuJ_2015__SZAXPI015210-17__bin.66	0.7325509292707486	0.6901772558861129	0.8614322366619233	0.7653137269084204	0.8577645652391219	0.644934785665118	0.8988021757345298	0.7558978968387159	0.8963055910656076	0.8013898629885386	0.8100588306524035	0.8143384578876066	0.7873652661032556	0.8574167337813424	0.8947232830088396	0.8774381725520345	0.8896813522516805	0.25389258346939125	0.6405438198558125	0.6857464682510335	0.39411660968353024	0.8703320083772119	0.8788912628476181	0.8284849583211767	0.8038084293865568	0.8292805821463315	0.9172413064484539	0.8742101665933891	0.8737266158518497	0.3443515178210797	0.7007007828645871	0.6177007202874323	1.0	0.3796905437792213	0.8689634378751074	0.8668285003994373	0.7237787499360007	0.7520457447128399	0.20216321909887272	0.7233829697492281
YuJ_2015__SZAXPI017591-140__bin.18	0.5293803194834599	0.5592609673947984	0.6059305689488911	0.6543869579193046	0.8371605662935167	0.8838706972453986	0.896035106843878	0.8249004234623286	0.8890989895601862	0.9177602616242506	0.6133194974354674	0.8670391178566936	0.666925216273252	0.7509307785837072	0.8717852500943356	0.8821607759283329	0.8036085139686665	0.7249689041689378	0.39420150098528367	0.5138806199600296	0.7856407138764273	0.8228585803530251	0.8565084622587452	0.8435649099269074	0.730355820161279	0.709041549620561	0.8972978072198231	0.8217866476597766	0.8653438709767585	0.7688426760583064	0.46355778234315825	0.7940009503444999	0.32647268458345563	1.0	0.8668364708677484	0.8800287898480846	0.6943391611812223	0.7032493396503292	0.7046601819630204	0.4758926949254399
ZeeviD_2015__PNP_Main_41__bin.19	0.6004199480938934	0.6110435905934983	0.6711770994024784	0.7055785311793278	0.8414929042851209	0.7778531459044571	0.8899589608895366	0.7868693494301005	0.8796127041757515	0.8372780389244517	0.6651091105146929	0.8323885899804524	0.7341110391617449	0.7855215808472341	0.8564120638108518	0.8795250595913245	0.831008187775725	0.48530344839482215	0.49901003577111147	0.5852690898529482	0.5800542370795333	0.8464942399326443	0.8432061694328323	0.8192530909867335	0.744911369413998	0.7733730158175165	0.8887832181133384	0.8494088885594446	0.8752533184896973	0.5219426142421517	0.5414407371096028	0.6808366514733847	0.4984753105671863	0.5783120678667448	1.0	0.8792537343352786	0.7083216201940582	0.7004667074120745	0.46502631435408504	0.5719070202845932
RampelliS_2015__H10__bin.95	0.5084814481805032	0.5845771637440199	0.574824382691214	0.5963983631467792	0.8575803975670332	0.6492011458128037	0.7505754136933881	0.7259437037244358	0.742495326525162	0.7102915960640576	0.5696737450033955	0.7065745849266296	0.6168104374854471	0.6696680307110173	0.7399841476977428	0.7600879612298868	0.7176377659526911	0.4185707505198257	0.4531060677621781	0.4971753125465258	0.4884118426571537	0.7198399065188414	0.720906185702063	0.7023141329222153	0.6296703164279686	0.6449581865401592	0.7417427503316817	0.725098610416261	0.8125653790849903	0.46177041217152054	0.45574163934885054	0.5703213648062563	0.41462283532303434	0.4895531462232998	0.7331487655767918	1.0	0.7086989800182468	0.5982798036304804	0.396370918994269	0.4758365121514233
RampelliS_2015__H24__bin.83	0.4584091562009602	0.5219797817909189	0.5084012654045059	0.5364391903069711	0.7412267247948287	0.5615230379524039	0.6596836996454007	0.6458238224202701	0.6583936707773556	0.6209743716239344	0.5105142218384243	0.6281721319070384	0.5466240295695433	0.5933464296578863	0.6659379491460381	0.662822671167876	0.6321822642820243	0.36477142287772485	0.42268648405995657	0.44746823901539784	0.4229462668493891	0.6473440171473565	0.6373918823378589	0.6195227189357536	0.5560557526021647	0.5774273295725473	0.650835007042483	0.6397231578586621	0.7094959917715705	0.40645429071048056	0.42212883957058833	0.512078418862092	0.37681028198279426	0.4204085190138578	0.6428435130248914	0.7713627976660166	1.0	0.5380765834586059	0.3277913004921065	0.430761751680655
ChengpingW_2017__AS49raw__bin.23	0.6072223826883049	0.600802354498057	0.6852966885400303	0.6891285463380586	0.8104750452360813	0.6963245921165934	0.8473792336176021	0.7578532492214084	0.829807204066072	0.7976577491479793	0.6653521694622989	0.7951465302205202	0.7008555160381484	0.7486559234473822	0.8331388773431586	0.823832627312676	0.799901805595672	0.4452200405458352	0.507273268199157	0.5945790402634992	0.5345904962773373	0.8006886614184323	0.8185576585945302	0.8461848601786467	0.7285325735008419	0.7472767581106573	0.8339111015493799	0.7994617732760569	0.8113578194339299	0.4981680674181537	0.5499515259963182	0.6544998452842029	0.5014731870207807	0.5453756234016991	0.8142332030396913	0.8340417022747828	0.6891767764814648	1.0	0.41454295978093764	0.5602272561004357
ZeeviD_2015__PNP_Main_310__bin.29	0.44905556052462536	0.5135286990884919	0.48749583275737296	0.6071798541261801	0.7771342380654237	0.8803550084157973	0.8537171804233105	0.801583145638015	0.8338713480724979	0.8587471439141995	0.5383508289763625	0.8227592431474269	0.6090419001000138	0.6952814616654335	0.8184399469845426	0.815406194352065	0.7310847840758479	0.7460055454818959	0.3419017262548482	0.45248855532878524	0.7845336347300034	0.7786507078214062	0.7839449354788873	0.7809152484489726	0.6536155403592366	0.6567688217070652	0.8529658570696763	0.7632388216257532	0.8174040314515014	0.753891188213005	0.3926339412764366	0.7335477261084865	0.20227023247115458	0.8199596692225755	0.8110828325866176	0.8291089012302514	0.6299561728043713	0.6220079197937927	1.0	0.3935682167454038
ZeeviD_2015__PNP_Main_455__bin.37	0.6764542849670825	0.6635487850637315	0.7658163439344151	0.7409775205521507	0.846541098616212	0.7178535083629913	0.8957532661716716	0.7643737137139414	0.8909613176117435	0.83333570218427	0.7257318328083959	0.8340307230491091	0.7524489180984001	0.8161023116194981	0.8765840506213969	0.8851893754192867	0.861825872400423	0.37300874390257766	0.5686457468702741	0.6566788804620964	0.4999090361240293	0.8691143529625798	0.8681009585318431	0.8281983751577655	0.7904867420150773	0.8037774170807417	0.9206787894982205	0.8704383037511229	0.8629899257507363	0.4614277633119947	0.6290564203440709	0.6609655531172183	0.632560661534788	0.4839782766893697	0.8718006299248411	0.8699046016350757	0.7235259588161052	0.7346740082094898	0.34397279043060025	1.0
