	ZeeviD_2015__PNP_Main_444__bin.30	SmitsSA_2017__TZ_86771__bin.6	FengQ_2015__SID31160__bin.36	BackhedF_2015__SID560_M__bin.34	RampelliS_2015__H14__bin.95	ZeeviD_2015__PNP_Main_13__bin.53	LiSS_2016__FAT_012-22-84-0__bin.55	SmitsSA_2017__TZ_65642__bin.20	ZeeviD_2015__PNP_Main_74__bin.14	ZellerG_2014__CCIS51667829ST-4-0__bin.32	WenC_2017__N315__bin.23	ZeeviD_2015__PNP_Main_199__bin.32	ZeeviD_2015__PNP_Main_116__bin.24	ZeeviD_2015__PNP_Main_33__bin.51	FengQ_2015__SID31300__bin.57	NielsenHB_2014__V1_CD34_0__bin.54	ZeeviD_2015__PNP_Main_335__bin.22	LiJ_2014__V1.CD55-0__bin.71	RampelliS_2015__H25__bin.12	ZeeviD_2015__PNP_Main_359__bin.33	NielsenHB_2014__V1_UC27_0__bin.14	ZeeviD_2015__PNP_Main_213__bin.17	ZeeviD_2015__PNP_Main_211__bin.14	ZellerG_2014__CCIS59132091ST-4-0__bin.11	ZeeviD_2015__PNP_Main_46__bin.35	ZeeviD_2015__PNP_Main_163__bin.37	ZeeviD_2015__PNP_Main_228__bin.29	ZellerG_2014__CCIS03473770ST-4-0__bin.27	RampelliS_2015__H21__bin.34	ZellerG_2014__CCIS74239020ST-4-0__bin.85	ZellerG_2014__CCIS03857607ST-4-0__bin.45	ZeeviD_2015__PNP_Main_378__bin.32	YuJ_2015__SZAXPI015210-17__bin.66	YuJ_2015__SZAXPI017591-140__bin.18	ZeeviD_2015__PNP_Main_41__bin.19	RampelliS_2015__H10__bin.95	RampelliS_2015__H24__bin.83	ChengpingW_2017__AS49raw__bin.23	ZeeviD_2015__PNP_Main_310__bin.29	ZeeviD_2015__PNP_Main_455__bin.37
WenC_2017__N315__bin.23	0.9802856725794331	0.9629570940121409	0.9821542126190709	0.9805772980603319	0.9618672839506173	0.9793239856245194	0.9817412707543367	0.9629531731534546	0.9808599565895922	0.98191642443952	1.0	0.9818234995326769	0.9821586562284843	0.9810110156929271	0.9806008120745909	0.9799378389990707	0.9820581316534428	0.9809246426016315	0.9612862354596563	0.9823811399421671	0.9802508306342765	0.9803940655839609	0.9822608181372857	0.9822676487485316	0.9821543762366411	0.9817436700835386	0.9798064475470489	0.9803829041856473	0.9613270725266814	0.9759455415387709	0.9809323295732034	0.979538868657571	0.9836955717208322	0.9824409212611822	0.9808164687975438	0.9623039337680767	0.9613823875067227	0.9817222459432965	0.9814015744996865	0.9797105425743791
ZeeviD_2015__PNP_Main_199__bin.32	0.9859478696749648	0.9659871271679082	0.9896135064345543	0.9888094640721572	0.9650327744582181	0.9835755206412431	0.9897284522452316	0.9656961904598305	0.9864544475192883	0.9899815203506735	0.9818234995326769	1.0	0.9903031910307293	0.9863636418156063	0.9872764756368398	0.985587572287996	0.9895236203918297	0.9888811149489178	0.9639870294873495	0.990410890843146	0.9869136607207443	0.9860393043392368	0.9899753658985931	0.9892604350169143	0.9902183449744437	0.9896379549248289	0.9835014279192721	0.9864314286647067	0.9636599296568311	0.9800999670965642	0.9896698831456215	0.9835642338500065	0.9813028831087434	0.9814038801040262	0.9854959834946301	0.9646182307576372	0.9638979653976723	0.989351301200465	0.9849021525942582	0.9830834735714351
ZeeviD_2015__PNP_Main_116__bin.24	0.9860774862082775	0.9664387348927942	0.9898763064769609	0.9889229575945608	0.9651600032606105	0.9837223712879352	0.9901207219391376	0.9661820801957858	0.9872429566331493	0.990188292003979	0.9821586562284843	0.9903031910307293	1.0	0.9869237479558742	0.9867472431576785	0.9858781851780112	0.9901822387774246	0.9894104171541882	0.9644904676857691	0.9906144042760138	0.9864208619247291	0.9862073558592294	0.9903417853149148	0.9894783554366949	0.9906503459865843	0.9900496154817655	0.9840005407484944	0.9868129656373049	0.9646481025308409	0.9805564316134112	0.9900154747325149	0.9838247355278547	0.9819400257637659	0.9820154359191224	0.9859084207000398	0.9654264170551002	0.9645341623253585	0.9892152528449552	0.9856745062534215	0.9832766539935254
ZeeviD_2015__PNP_Main_33__bin.51	0.9968155140496413	0.9662747227401157	0.9868253736784542	0.9857006918011836	0.9652426442227031	0.9831816331828614	0.9868470076361985	0.9662677215418335	0.9922004823100076	0.9868813541452703	0.9810110156929271	0.9863636418156063	0.9869237479558742	1.0	0.9853991157054948	0.9842885829614889	0.9866607251261038	0.9857417736265642	0.9640449265814968	0.9871692287730003	0.991001639768095	0.9973594530492071	0.9867660372268522	0.9864940507626073	0.9871580900615813	0.9866292208589874	0.9836785681140507	0.9976342927971826	0.9645388273225928	0.9799295729860839	0.9861006705421665	0.983617463430769	0.9812508254324336	0.9811929055673492	0.9850059686171164	0.9653612457713027	0.9647826424954233	0.9857648350754463	0.98424998359733	0.9834841328634497
FengQ_2015__SID31300__bin.57	0.9844024970962693	0.9658483108995054	0.9864630679109008	0.9854825990769869	0.9646639668482543	0.9831329115453583	0.9867348982403498	0.9658498309513315	0.9849878167220785	0.9867340294247982	0.9806008120745909	0.9872764756368398	0.9867472431576785	0.9853991157054948	1.0	0.9869921454283362	0.9865723680156108	0.9863102967551571	0.9634027393830651	0.9871771518490342	0.9846740499401999	0.984969723301432	0.9867931464847765	0.9864733459428018	0.9871198592713025	0.986866149063479	0.9828470743332319	0.9850424851886498	0.9639707385149601	0.9801827487284834	0.985961658584961	0.9830526054186134	0.9801502088608272	0.9808272875647424	0.9848790846817365	0.9649700336237796	0.9644130752338189	0.986232326128751	0.9859977508630181	0.9823830227133171
NielsenHB_2014__V1_CD34_0__bin.54	0.9833623784202452	0.9661956564041876	0.9853239518850071	0.9848437204804462	0.9646793527508091	0.982965891961344	0.9853348193647719	0.965607924017323	0.9845786766644241	0.9853522732722012	0.9799378389990707	0.985587572287996	0.9858781851780112	0.9842885829614889	0.9869921454283362	1.0	0.9852828832665664	0.9856558388548212	0.9638888643569341	0.9856582290969913	0.9843895881667817	0.9834793884873261	0.985507138564508	0.9850581575132961	0.986058303922871	0.9854266765860218	0.9830085348183571	0.9836427037441168	0.9641106894689757	0.9795220636210185	0.9854637046597051	0.9831859538457111	0.98002055039476	0.9801542873913226	0.9839858885552616	0.9649726101761832	0.9646323831855116	0.9846094260545843	0.9853796342697678	0.9827970512837709
ZeeviD_2015__PNP_Main_335__bin.22	0.9862008299185722	0.9664184627467565	0.9896462683778229	0.9885241314440506	0.9650410967929677	0.9835312688539914	0.9895450000951175	0.9656275261166181	0.9867826962260628	0.9899793885533784	0.9820581316534428	0.9895236203918297	0.9901822387774246	0.9866607251261038	0.9865723680156108	0.9852828832665664	1.0	0.9887862431093468	0.964027872479643	0.9900471708798123	0.9862355771882997	0.9864198923700035	0.9901050859868957	0.9890507246501408	0.9902013483710239	0.9896293222248168	0.9836148030482238	0.986653118711827	0.9640943718319468	0.9792672952927314	0.9893804608077226	0.9836411924612427	0.9818594714438699	0.9808246517042717	0.9854978477039043	0.9647845368658369	0.9643079107439617	0.9885909200199048	0.9852536854828193	0.9826151213441194
LiJ_2014__V1.CD55-0__bin.71	0.9850637001355602	0.9642877212700197	0.9897845542818551	0.988495548791566	0.9640908772441427	0.9831926566201765	0.9897040575133854	0.9650217304745952	0.9851038082636248	0.9894807134315521	0.9809246426016315	0.9888811149489178	0.9894104171541882	0.9857417736265642	0.9863102967551571	0.9856558388548212	0.9887862431093468	1.0	0.9617690636662396	0.9897903732549915	0.9863849779265584	0.9855733653572042	0.9897142406290381	0.9890531258814292	0.9901899183629412	0.9899803024723437	0.9832853357256748	0.9859658328671779	0.9636635491604468	0.9799511561928561	0.988749813195505	0.9836001766942726	0.9795136450285944	0.98091725389233	0.9848291194626428	0.9634715943865225	0.9624010966439837	0.9880934197502504	0.9861375794453097	0.9816051885486875
RampelliS_2015__H25__bin.12	0.9637223832047358	0.9788336008083358	0.9643496190924747	0.9634189454881505	0.9771894335023319	0.962846605810109	0.9639923354667154	0.9791977375021245	0.9636194711885685	0.9635288796698446	0.9612862354596563	0.9639870294873495	0.9644904676857691	0.9640449265814968	0.9634027393830651	0.9638888643569341	0.964027872479643	0.9617690636662396	1.0	0.9643340435914681	0.963395528172382	0.963817757473162	0.9642433469007919	0.9638314068884997	0.9640896061538213	0.9637120241828238	0.9619160919851236	0.9632442828227009	0.9785470703556299	0.9663154954656146	0.9632239239633605	0.9625040497413752	0.9607520950784703	0.9607557619697226	0.9629411722370959	0.9775622962038565	0.976848583458329	0.9635171508710533	0.9626594870315551	0.9615937413625275
ZeeviD_2015__PNP_Main_359__bin.33	0.9865701253975383	0.9661481532241486	0.9904609849700506	0.9889567690332063	0.9655601447455325	0.9834134737627203	0.9904228360585607	0.9659850335850438	0.987616480270018	0.9904127936440985	0.9823811399421671	0.990410890843146	0.9906144042760138	0.9871692287730003	0.9871771518490342	0.9856582290969913	0.9900471708798123	0.9897903732549915	0.9643340435914681	1.0	0.9873073496186768	0.9869681544458505	0.990426204353829	0.9893151317104402	0.9904232666137911	0.9901048447652877	0.9833771042754651	0.9875611552173144	0.9645084009552355	0.9805950028887098	0.9897850869780845	0.9837821626079855	0.981939165710482	0.9828382794175626	0.9860924780304197	0.9654625264675577	0.9652725424087707	0.9891571967562646	0.9858784136910825	0.9823557052402396
NielsenHB_2014__V1_UC27_0__bin.14	0.990092201467926	0.9644681168445254	0.9861923439130834	0.9856035678520113	0.9640958922150431	0.9832807148400005	0.9867248121219527	0.965136449653066	0.9931699772434462	0.9862109628619039	0.9802508306342765	0.9869136607207443	0.9864208619247291	0.991001639768095	0.9846740499401999	0.9843895881667817	0.9862355771882997	0.9863849779265584	0.963395528172382	0.9873073496186768	1.0	0.9906171122634244	0.9867620113181236	0.9863497453868297	0.9870761492642168	0.9863382453541153	0.9833023357372601	0.9907411914752757	0.963526748805539	0.9805400950918379	0.9856239828642542	0.9839138551398805	0.9802991313910074	0.9804442917389015	0.9844137184595374	0.9643898829626537	0.9637239013677289	0.9855734167224481	0.9851981795884776	0.982714952481137
ZeeviD_2015__PNP_Main_213__bin.17	0.9985663850945454	0.9657678698388087	0.9863026965118825	0.9851917060355676	0.9646978782362481	0.9824742465072721	0.986184476342371	0.9657707837845609	0.9912971121103776	0.9864971672536321	0.9803940655839609	0.9860393043392368	0.9862073558592294	0.9973594530492071	0.984969723301432	0.9834793884873261	0.9864198923700035	0.9855733653572042	0.963817757473162	0.9869681544458505	0.9906171122634244	1.0	0.9866736447071137	0.9857814035528346	0.9869725283253143	0.985890048316926	0.9830812787705592	0.9969704485768797	0.9639902831837183	0.9804128111542186	0.9858038606080736	0.9830776441569862	0.9803343067163428	0.9801059043065865	0.984191175872762	0.964999106282547	0.9642734920996059	0.9853398679167648	0.9828283585076651	0.9829361191505915
ZeeviD_2015__PNP_Main_211__bin.14	0.9862814227314493	0.9665350944762116	0.9903022770849218	0.9890567560972259	0.965128858504922	0.9835117716057671	0.9900876911781434	0.9660497601312854	0.9873042537380984	0.9930228605421942	0.9822608181372857	0.9899753658985931	0.9903417853149148	0.9867660372268522	0.9867931464847765	0.985507138564508	0.9901050859868957	0.9897142406290381	0.9642433469007919	0.990426204353829	0.9867620113181236	0.9866736447071137	1.0	0.989172635684692	0.990931882082687	0.9900271162183318	0.9836334215542422	0.9869029684744262	0.9643554989228661	0.9792115764482267	0.9894485829959514	0.983754048957139	0.9819314138260095	0.9818995281620752	0.9858018803651724	0.9650350050631673	0.9643775073921457	0.9886163494433183	0.9861425209196997	0.9827228070852903
ZellerG_2014__CCIS59132091ST-4-0__bin.11	0.9854782714523169	0.9662698517709235	0.9888148472296658	0.9878092310676369	0.9651341829798766	0.9836899015415961	0.9890817097399472	0.965907617905833	0.9866688255613126	0.988957118471899	0.9822676487485316	0.9892604350169143	0.9894783554366949	0.9864940507626073	0.9864733459428018	0.9850581575132961	0.9890507246501408	0.9890531258814292	0.9638314068884997	0.9893151317104402	0.9863497453868297	0.9857814035528346	0.989172635684692	1.0	0.9894160957153083	0.9892929160780486	0.9836098638452686	0.9861585068006125	0.9640774741172243	0.9804836966312376	0.9882915706810392	0.9834182971427218	0.9820512548804653	0.981834477811386	0.9857924760202104	0.965268620960107	0.9648222862252304	0.9946537110621617	0.9861613973117562	0.9830028543665735
ZeeviD_2015__PNP_Main_46__bin.35	0.9861113688547131	0.9664909027987916	0.9909594631859546	0.9891695594436549	0.9656048519959279	0.9836887638645149	0.9900886860322426	0.9664820429026647	0.9876270586247758	0.9908362685432421	0.9821543762366411	0.9902183449744437	0.9906503459865843	0.9871580900615813	0.9871198592713025	0.986058303922871	0.9902013483710239	0.9901899183629412	0.9640896061538213	0.9904232666137911	0.9870761492642168	0.9869725283253143	0.990931882082687	0.9894160957153083	1.0	0.989908227269304	0.9836972800273851	0.9869372550502812	0.9647547077059505	0.9803598245346806	0.9897636740800654	0.983485134351531	0.9818748393027501	0.9820434955003035	0.9860904199842754	0.9659138681456684	0.9652586359486672	0.9891743580989605	0.9867013637423742	0.9829016024777213
ZeeviD_2015__PNP_Main_163__bin.37	0.9861671240964762	0.9656826165446855	0.9896950534929855	0.9883564599180473	0.964930139205723	0.9834662817547075	0.9893790118746584	0.9656408436257542	0.9870326222083178	0.9898082505977077	0.9817436700835386	0.9896379549248289	0.9900496154817655	0.9866292208589874	0.986866149063479	0.9854266765860218	0.9896293222248168	0.9899803024723437	0.9637120241828238	0.9901048447652877	0.9863382453541153	0.985890048316926	0.9900271162183318	0.9892929160780486	0.989908227269304	1.0	0.9835938078225758	0.9864621768584004	0.9638212508935996	0.9808173216535293	0.9892250706559925	0.9838671112075599	0.9810239272721679	0.9819449202487472	0.9855164244222313	0.9649413702416028	0.9648123653705716	0.9891392685629848	0.9860464094225191	0.9828916403933523
ZeeviD_2015__PNP_Main_228__bin.29	0.9827962602457159	0.9645792005073907	0.982845003625938	0.9824299584227646	0.9637052897609604	0.9865372542779859	0.983158369896543	0.9646237427664118	0.9836732021233721	0.9831770688177358	0.9798064475470489	0.9835014279192721	0.9840005407484944	0.9836785681140507	0.9828470743332319	0.9830085348183571	0.9836148030482238	0.9832853357256748	0.9619160919851236	0.9833771042754651	0.9833023357372601	0.9830812787705592	0.9836334215542422	0.9836098638452686	0.9836972800273851	0.9835938078225758	1.0	0.9830989701371393	0.9628728867041892	0.9798371849636386	0.9829898627592114	0.9867151809548415	0.9798856761843906	0.980642781537672	0.9850730073531805	0.9640594219981438	0.9632190688016752	0.9829582800759624	0.9844709305053728	0.9858994691278354
ZellerG_2014__CCIS03473770ST-4-0__bin.27	0.9963758066331715	0.9651356271255727	0.9865672170130538	0.9854444126743457	0.9642168848910461	0.9828121629690298	0.9866942654671506	0.9653687571926134	0.9918462119428498	0.9868465343268327	0.9803829041856473	0.9864314286647067	0.9868129656373049	0.9976342927971826	0.9850424851886498	0.9836427037441168	0.986653118711827	0.9859658328671779	0.9632442828227009	0.9875611552173144	0.9907411914752757	0.9969704485768797	0.9869029684744262	0.9861585068006125	0.9869372550502812	0.9864621768584004	0.9830989701371393	1.0	0.9635310773498669	0.9805307705710277	0.9861531580976874	0.9833543962507313	0.9802688474335012	0.9803590735811575	0.9844370758949195	0.9644017295300767	0.96399846728736	0.9859248304009228	0.9842008467876383	0.9834517511355343
RampelliS_2015__H21__bin.34	0.9644428667513639	0.9810727649473612	0.9649814100840438	0.9637404531842128	0.9788835059401135	0.9624594541087568	0.9644504375971337	0.9819682080250227	0.9636589300846969	0.9643626094082413	0.9613270725266814	0.9636599296568311	0.9646481025308409	0.9645388273225928	0.9639707385149601	0.9641106894689757	0.9640943718319468	0.9636635491604468	0.9785470703556299	0.9645084009552355	0.963526748805539	0.9639902831837183	0.9643554989228661	0.9640774741172243	0.9647547077059505	0.9638212508935996	0.9628728867041892	0.9635310773498669	1.0	0.9674681778119628	0.964454250473769	0.9629782669681017	0.9615790193916074	0.961271522397421	0.96305005193706	0.9786765649155893	0.978397004776744	0.96372980286593	0.9630387507783685	0.9626492796131513
ZellerG_2014__CCIS74239020ST-4-0__bin.85	0.9793371980702581	0.9687990928450351	0.97858467605141	0.9794698871123555	0.9669198717339913	0.9801791876529975	0.9807228655948211	0.9691772979539653	0.9804271212024218	0.9800215305765949	0.9759455415387709	0.9800999670965642	0.9805564316134112	0.9799295729860839	0.9801827487284834	0.9795220636210185	0.9792672952927314	0.9799511561928561	0.9663154954656146	0.9805950028887098	0.9805400950918379	0.9804128111542186	0.9792115764482267	0.9804836966312376	0.9803598245346806	0.9808173216535293	0.9798371849636386	0.9805307705710277	0.9674681778119628	1.0	0.9784013868583176	0.9805780312442791	0.9753266871836422	0.976533238661578	0.9806322715476051	0.9669973014664881	0.965745616416047	0.979554933263432	0.980420313977121	0.9791428528342859
ZellerG_2014__CCIS03857607ST-4-0__bin.45	0.9852521875921738	0.9653612827518717	0.9888282101844333	0.988392182013622	0.9646968174988259	0.9829478455166978	0.9889932629657229	0.9653377215669485	0.9867943578371269	0.9890979538304603	0.9809323295732034	0.9896698831456215	0.9900154747325149	0.9861006705421665	0.985961658584961	0.9854637046597051	0.9893804608077226	0.988749813195505	0.9632239239633605	0.9897850869780845	0.9856239828642542	0.9858038606080736	0.9894485829959514	0.9882915706810392	0.9897636740800654	0.9892250706559925	0.9829898627592114	0.9861531580976874	0.964454250473769	0.9784013868583176	1.0	0.9832575005594221	0.9804055122005024	0.9794434388204967	0.9854742033255156	0.9648753613980394	0.964568291768018	0.9880047548719426	0.9850610776097725	0.9825638316057748
ZeeviD_2015__PNP_Main_378__bin.32	0.9827801535044384	0.9644064958982086	0.9834660961781048	0.9824831560695105	0.9636193646557514	0.9980340769051199	0.983307181337936	0.9649314914239765	0.9838970001915603	0.983639181649101	0.979538868657571	0.9835642338500065	0.9838247355278547	0.983617463430769	0.9830526054186134	0.9831859538457111	0.9836411924612427	0.9836001766942726	0.9625040497413752	0.9837821626079855	0.9839138551398805	0.9830776441569862	0.983754048957139	0.9834182971427218	0.983485134351531	0.9838671112075599	0.9867151809548415	0.9833543962507313	0.9629782669681017	0.9805780312442791	0.9832575005594221	1.0	0.9802320617696483	0.9804329818627366	0.9844115995602407	0.9640835111919506	0.9634598147119182	0.9829872121263421	0.9850313589154532	0.9973877095810791
