	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.23	HeQ_2017__SZAXPI029594-136__bin.12	YuJ_2015__SZAXPI003412-1__bin.80	QinN_2014__HD-6__bin.48	HeQ_2017__SZAXPI029552-169__bin.3	ZeeviD_2015__PNP_Validation_40__bin.5	QinJ_2012__DOF010__bin.2	QinN_2014__HD-39__bin.5	YuJ_2015__SZAXPI015260-74__bin.51	RaymondF_2016__P7C0__bin.21	ZeeviD_2015__PNP_Main_535__bin.24	FengQ_2015__SID31300__bin.65	QinN_2014__LD-97__bin.79	QinJ_2012__T2D-027__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES56__bin.42	QinJ_2012__CON-081__bin.2	LiJ_2017__H3M516804__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES48__bin.17	YuJ_2015__SZAXPI003416-4__bin.1	ZeeviD_2015__PNP_Main_77__bin.62	YuJ_2015__SZAXPI003422-11__bin.25	YuJ_2015__SZAXPI015270-90__bin.39	LiJ_2017__H2M514925__bin.5	ZellerG_2014__CCMD35802077ST-21-0__bin.16	HeQ_2017__SZAXPI029498-99__bin.52	WenC_2017__RA070__bin.24	WenC_2017__RA049__bin.7	YuJ_2015__SZAXPI015227-13__bin.28	LiSS_2016__FAT_014-22-42-0__bin.19	LiJ_2017__H1M512854__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.95	Bengtsson-PalmeJ_2015__TRAVELRES22__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.115	XieH_2016__YSZC12003_35366__bin.22	XieH_2016__YSZC12003_36674__bin.41	QinN_2014__LD-84__bin.77	QinN_2014__LD-11__bin.41	QinJ_2012__DOM022__bin.3	XieH_2016__YSZC12003_36703__bin.4	QinJ_2012__T2D-022__bin.41	YuJ_2015__SZAXPI015246-34__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.12
ZeeviD_2015__PNP_Main_535__bin.24	0.9184165587075991	0.9310366109357254	0.7262371117262008	0.9561890991006381	0.954588861930501	0.7342487674481782	0.8136842319881018	0.5915857501745437	0.5630812500585486	0.8657542081994521	1.0	0.7325884662795753	0.682995441197621	0.9123627689172665	0.9308239072347362	0.872318266453816	0.8991696289973555	0.9358962843528875	0.9629581464139865	0.8885234230307412	0.9251497880402109	0.8508825825976412	0.7099988923978264	0.9387501508488035	0.747228101575385	0.9497214738713341	0.8462609609909127	0.8985238032523829	0.9108534543136145	0.6572880498542208	0.7360297476595705	0.8826834390331129	0.9215817661129941	0.9431783553595546	0.8426604273581043	0.9396356815417822	0.9597196499095458	0.9155913465962724	0.882903857376107	0.8309016598052273	0.8577480629360494	0.9300722806851264
FengQ_2015__SID31300__bin.65	0.9464176161056094	0.9334295044326647	0.7418388774802337	0.9649760898677564	0.9677835172678718	0.7464329065584137	0.8416078287118357	0.6284864895689659	0.6044315993500304	0.8994051136538104	0.8331109742211739	1.0	0.7007708518850183	0.9067664640263898	0.9410327447553434	0.8922925464682501	0.9243567513302381	0.9447293997181293	0.9682497507468195	0.9096434504536063	0.9449412100889416	0.8827711063081264	0.7484620248444792	0.9258770234000328	0.7808345453941584	0.9616842559095407	0.8641806729929871	0.918008080126986	0.9275921860772908	0.6895480355214765	0.7643033099443716	0.9180168533376113	0.9406742964355072	0.9584450612150771	0.8598034675488339	0.9408867334642212	0.9665684275962594	0.9387216304134626	0.9047912383198801	0.8724995566395345	0.8856737857093172	0.9549125906225658
QinN_2014__LD-97__bin.79	0.8596720259901172	0.8803871688430788	0.6848064155784606	0.8804737537865669	0.9040443705152658	0.6858545811971649	0.7564889927366208	0.5722661108970201	0.5377985961044093	0.8151149262686523	0.75576033775445	0.6818667957717279	1.0	0.853075716703821	0.8671756479236686	0.8365587241037848	0.8352995839044688	0.8821286237628109	0.8970133072521598	0.8254563392373696	0.8714207491670772	0.8216636748113424	0.6595888556641187	0.8669482100087317	0.7228946444163687	0.9059028980346437	0.792754059736294	0.8616525041341262	0.8362648230984239	0.6052232672035747	0.7268373081106921	0.8216246506114604	0.8708731908624836	0.8896072458183131	0.7807242403695591	0.886991404919976	0.8851310481412286	0.8678969858683616	0.8186588114204321	0.8197307574109395	0.8078082545938801	0.8660902873644519
QinJ_2012__T2D-027__bin.10	0.8691516542759637	0.8764374236467226	0.6542876757251535	0.9037295535382874	0.9315532283697247	0.6747598137610679	0.7638120601240391	0.5481962608065789	0.5032820647728051	0.7902302940975088	0.7458264712983751	0.6518128385220529	0.630219050570645	1.0	0.8601500758577694	0.8263924675577402	0.8313934946106749	0.8973266893218929	0.9147095602411592	0.8319678334228251	0.8979591377079782	0.8054059021308646	0.6297010194851762	0.8931265833732743	0.6872727420151139	0.9164578025391632	0.7777538532503523	0.8596117739906952	0.8422613363219973	0.5797299391335997	0.680374369803923	0.8172935893878405	0.8643163971703791	0.9179817148540684	0.7847670932239732	0.8879368128205036	0.9109765831930896	0.8694665270835661	0.8157403970550609	0.7871716583841755	0.796631806928463	0.8738634848446627
Bengtsson-PalmeJ_2015__TRAVELRES56__bin.42	0.8901912054052707	0.8612724552496095	0.6554500122750028	0.911391380457484	0.9128959577882224	0.6780800472498657	0.7724085512294572	0.55443474501795	0.5083136458892973	0.7989785952415684	0.751263524740357	0.6678619969472602	0.6325073205270068	0.8492367260966559	1.0	0.8257896918440613	0.8250362913125002	0.8657096908478291	0.9425632162642008	0.8397769685368552	0.8734184815287893	0.8049688855364888	0.6410615742602087	0.8976567197634661	0.7002502143678018	0.8893346236911112	0.7910509892940628	0.8504651158653521	0.8515667528881836	0.5869163591986024	0.6826707203825532	0.866649440153135	0.8546421747746914	0.9077173298133132	0.7786438968330492	0.8869747988856432	0.9188800216324686	0.8831846694110489	0.8197389160283072	0.787537936874464	0.8119918771503493	0.8924496280140469
QinJ_2012__CON-081__bin.2	0.8772280630870851	0.8929151016648779	0.676749060041495	0.910965081510942	0.9222402751275538	0.6825994460300576	0.7708028351465492	0.5668847376780942	0.5266079824904903	0.8143525703688314	0.757818147350643	0.6816391421029603	0.6567803872045007	0.8782257068478383	0.8888627722815883	1.0	0.8450478284971866	0.8940956148673813	0.9217266130568781	0.8378881547515896	0.8958051090466758	0.816897902363037	0.6540703769695565	0.901787620600482	0.7196951346196746	0.913345256548593	0.8012568205035899	0.8741278994620192	0.845898506502397	0.6057856636102258	0.6988695604718606	0.832509782557702	0.8668667379634089	0.9070223780495394	0.7844984159293645	0.9023022401027898	0.9156737302781052	0.8868210493259202	0.8184082507628336	0.8144104949825796	0.8194896697914044	0.8720947933910409
LiJ_2017__H3M516804__bin.9	0.9408122276586459	0.9333621966480603	0.7246010320882159	0.9626339921959189	0.9593956081820006	0.7476412479738253	0.8477335306825026	0.5979140512408728	0.5649664276704309	0.8781743404133346	0.8148398385651836	0.7365927905631942	0.6840795349111279	0.9216520802060582	0.9263580988563536	0.8814991146253113	1.0	0.957873043361887	0.9676576071812726	0.9112283287941026	0.9441764517298513	0.8647898520979834	0.7154311869613721	0.9457304765642868	0.7612304760649214	0.9685869260170323	0.8630915106899131	0.9123264331035255	0.916771783063726	0.667501605459461	0.7542084011221737	0.8905650917683624	0.9410689014262872	0.9596662641782294	0.8530847293090482	0.9459776623911009	0.9693529523975027	0.936187106188035	0.8891883416178038	0.8559745563388933	0.8648712486429748	0.9451661937677213
Bengtsson-PalmeJ_2015__TRAVELRES48__bin.17	0.9066396648366806	0.888574872863427	0.6687703079219857	0.9280300107067045	0.9188623394548717	0.6902063369143578	0.7756484120457967	0.5611940947246195	0.5105980408593395	0.8014376434250455	0.7532836407408294	0.6686447902168928	0.641647395485443	0.8835093685882851	0.863332951901438	0.8283707269648399	0.8507621097973888	1.0	0.9252788222802354	0.8522465895109776	0.9078212166613	0.826197895737809	0.6481956053723352	0.9145752223614892	0.6980398835834374	0.9304667395822522	0.7916148850692476	0.8559704292705514	0.8398691245073541	0.6007973700714342	0.6952563177984106	0.8285791839308951	0.8791388687084805	0.9081303539067053	0.7969935183189321	0.9213105999923714	0.9360808848510331	0.8897089674638593	0.8288280017137823	0.8082351146202845	0.8001629512538908	0.9031646428599941
YuJ_2015__SZAXPI003416-4__bin.1	0.8656083695838095	0.8230461481878242	0.622953959419275	0.8935167525783544	0.8750657487406356	0.6283098217175217	0.7215124258093218	0.5294197006113529	0.4742445620270608	0.7463841204043136	0.7016585144920262	0.6203874498000836	0.5906782539704208	0.8153261418598843	0.8509501144730746	0.7730907569516997	0.7780535321227267	0.8376453800016221	1.0	0.7757721010125507	0.841224520606358	0.7509614373096298	0.596717100133224	0.8811254738928314	0.6546398334177862	0.8399464855441104	0.7361943705426369	0.7906556082973104	0.791297637221135	0.5513988521374062	0.6428456135250881	0.7986345943975247	0.8070821532019938	0.8699038201323246	0.732635707408267	0.8540883871864036	0.9072017255681695	0.8368150386542367	0.7650246412226737	0.7455068013307946	0.7596499075301681	0.8622878072323213
ZeeviD_2015__PNP_Main_77__bin.62	0.9038875112832088	0.8847139034813634	0.6816375467141489	0.9186795720893601	0.9194699911826896	0.7243182754215807	0.8058346435647425	0.5694099250385936	0.5316334091412777	0.8235715148557889	0.7668449152082911	0.6903464242334314	0.6438229841697413	0.8783648692479414	0.8980031217273938	0.8324049951442967	0.8678311794175249	0.9138462211594526	0.9188707564909958	1.0	0.9086761574027837	0.834049561464834	0.6728226141660983	0.9044406144153039	0.7154167867513965	0.9288950968334727	0.8107398075410357	0.8646338343125589	0.8710808386622418	0.6153241431657284	0.7174346857965208	0.8581368937385682	0.8884186957419143	0.9146556635763278	0.8056234846733838	0.8989580925693947	0.9243047688618631	0.9026481417541977	0.857280368595917	0.8114493775092952	0.821807101596913	0.9124156672288058
YuJ_2015__SZAXPI003422-11__bin.25	0.9007819673079287	0.8960678421931594	0.6751022079076929	0.9298443475683374	0.9508096203757925	0.6889477194352267	0.7922215354140008	0.5655562965854787	0.5230076235712582	0.8210335921515894	0.758605887753848	0.6813435776201734	0.6457520007807925	0.9007214197410371	0.8873639035287484	0.8455273421967742	0.8543320428568331	0.9248550473174717	0.9466679860614079	0.8633256157777922	1.0	0.8329257668756009	0.6547631957548022	0.9112919404862602	0.7088538616695946	0.9380467354920801	0.8045126914929764	0.8692493366878493	0.8633830004120849	0.606303905408434	0.7033214407067618	0.8448364673476912	0.8812052219113511	0.9265494754954056	0.8132270226502122	0.9143514000043378	0.9370214934825515	0.9031803739128549	0.8325186522653827	0.8181950860679145	0.8126215469812972	0.8945636418186682
YuJ_2015__SZAXPI015270-90__bin.39	0.8980477266274088	0.9042929274224412	0.6756737404787477	0.9222616446304458	0.9202246830364308	0.6991286742466328	0.7895534733281483	0.5740503438144267	0.5324390454674518	0.8276562596447045	0.7625016357418861	0.695627075540412	0.6654247373554066	0.8829085342518178	0.8937693665666704	0.8426532350653679	0.8551673394812538	0.9198656839870128	0.9235712257570707	0.8660128637210968	0.910276409515697	1.0	0.6732506203473946	0.9023033714800687	0.7157068256731233	0.9300455538683753	0.8152226460748367	0.8789521375751516	0.866551115390788	0.6042734219720257	0.7133197535893733	0.8517072207202202	0.8940849104354159	0.9031146994555758	0.7933325926200264	0.9112961248348826	0.926819994321198	0.9056721355999161	0.8411925484241325	0.8319716553707888	0.822389788032542	0.9049896917398121
LiJ_2017__H2M514925__bin.5	0.9520211535457003	0.942887921131095	0.7458292250308205	0.9681968151519886	0.9729232776967423	0.7603427473088704	0.8403945808481111	0.6294440235850481	0.5971432472635751	0.912889982393927	0.8458116320869039	0.784048582783335	0.7101057020831884	0.9176564885796848	0.9462174514126215	0.8969132260863971	0.94048792848337	0.9593813060528917	0.9755871645032159	0.9287052512311779	0.9512531033821778	0.8949970393963782	1.0	0.9400159386820259	0.7947717446817449	0.9810101238201896	0.8936605008212228	0.9264083217250538	0.9510089028173655	0.7687755442324684	0.7814221138053407	0.9137230214174399	0.9570069150772842	0.9677156350068075	0.8648349873764063	0.9533117404016705	0.9706079675029442	0.9545373383976504	0.9132812284601316	0.8835340548190881	0.8971955009328199	0.9564239846967646
ZellerG_2014__CCMD35802077ST-21-0__bin.16	0.8736714861621763	0.8459616388198794	0.6345330842800904	0.9081858238939114	0.884308463475475	0.642370745926848	0.7383395624792057	0.5231312984602497	0.4760445289634172	0.755250722417663	0.7192843716275212	0.6238226407637782	0.6003126113604083	0.8371309167737697	0.8521893772937077	0.7953620026042503	0.7996268423550393	0.8706412163976565	0.9265523746472356	0.8029564657858603	0.8515378925164117	0.7714930865769647	0.6046023620650928	1.0	0.6620757326775982	0.8652764946994557	0.7496795353558213	0.8154799200822821	0.8008297458744927	0.556707464335114	0.6450602845084267	0.8072061056325778	0.8175475292555932	0.8910019101212784	0.7469190638885745	0.8826791182028985	0.9181953829446943	0.8417626653200677	0.7788616622952869	0.7676154221604468	0.7605512667431166	0.8673217262362166
HeQ_2017__SZAXPI029498-99__bin.52	0.9323036004122881	0.9273294868908977	0.7365982679161681	0.9532846801805538	0.956548035115571	0.7415753432772163	0.8344775907211487	0.6067577333633466	0.5771938346345682	0.876010283507292	0.8032615778312225	0.7381082137737391	0.702283578376201	0.903779899771346	0.9326791616809033	0.8905582475387113	0.9030033054130582	0.9322947148933145	0.9658014145746205	0.8910955252526449	0.9293008873671615	0.8585543852997974	0.7171834089589726	0.9288826756074733	1.0	0.9527705048159513	0.8623259919201014	0.9116708329877854	0.9090721148719892	0.6669097349745874	0.7614297392396365	0.8871758266494485	0.9328290307675904	0.9523919817076782	0.8409154454014477	0.9302818486618408	0.9563128650467378	0.9322135604866895	0.8941106780243345	0.8659607615482128	0.8730596988401436	0.937605885767768
WenC_2017__RA070__bin.24	0.9135266174853001	0.9194254986977959	0.6903294562993619	0.9368748541720531	0.9582272186342666	0.7067428140041674	0.8021424433872263	0.5789705064948052	0.5349757351305042	0.8374262752456891	0.7763177215976708	0.6912465395422331	0.6692041104788021	0.9164008356448096	0.9007072711728666	0.859385824487564	0.8736776389340574	0.944959690678092	0.9422724025508967	0.8797742605903746	0.9351118562287339	0.8483524482429028	0.6731327941940883	0.9230974351397832	0.7244822488538711	1.0	0.8207165320920579	0.8927868430085015	0.8792040113833633	0.6187212904748564	0.7220967513812553	0.8560490108023037	0.9057931193532491	0.9340443280923858	0.8216007336665943	0.9269594546507741	0.9473240177615061	0.9233190485756833	0.8523167162294005	0.8269708055828568	0.8288162329139194	0.9237059712208828
WenC_2017__RA049__bin.7	0.9348702545638634	0.9131341245366607	0.7049315400965298	0.940498815382476	0.956810548174012	0.7229166851125686	0.8189985672091411	0.5978336785538135	0.5551473441286564	0.8698165496458647	0.7998504189259641	0.7182344641669475	0.677137168240688	0.89924162603794	0.9263693412964075	0.8717383956179828	0.9001827576562645	0.929581792775005	0.9549454721777639	0.8878657561943075	0.9273276601551331	0.8598239922417839	0.709024186613848	0.924761032255242	0.7581796941608695	0.9489742082020636	1.0	0.907130569382025	0.9083529467523668	0.6490183221190929	0.7435205405751684	0.8849892371417307	0.9209366108532736	0.9443570904397798	0.8333379339582891	0.9203079745149683	0.9468133033407308	0.9329025759506757	0.8751820936037945	0.8537839793044792	0.8578990213168656	0.9266073585346888
YuJ_2015__SZAXPI015227-13__bin.28	0.8947746007464458	0.8979685361307834	0.6821264305248104	0.9087409148473099	0.9439063062660685	0.6983152397940621	0.7852237801865277	0.5645742551593804	0.5258641305005244	0.818088514580443	0.758625486534294	0.6815560350723416	0.6574514768403628	0.8878302919996688	0.889671282868689	0.8495379610735345	0.849997161980212	0.8978954920149289	0.9161504727396568	0.845846209103437	0.8950309530256547	0.8281174251623487	0.656574947450109	0.898587782743537	0.71603146200822	0.9221517214683635	0.8103323460746464	1.0	0.8532176165658472	0.6047875998075729	0.7058443667168205	0.8408517595257436	0.8884337201414729	0.917608563561873	0.7961915635441935	0.9039279124363888	0.9165519827522837	0.8975512076472072	0.8290897958765898	0.8179433568470251	0.8157836703132895	0.8925274473733429
LiSS_2016__FAT_014-22-42-0__bin.19	0.9100358467694684	0.9003638466311529	0.6958706096832383	0.9310530804977053	0.9498193253661039	0.7133444690125234	0.8113539743616835	0.5968904944587349	0.5492854659215559	0.8589162595644214	0.7938512993013146	0.7108941713460212	0.6586704613782757	0.897981265932698	0.9195695313985811	0.8486309646162032	0.8817008581324717	0.9094345585141841	0.9464815031822172	0.879651099128036	0.9176772983907374	0.8427789698952453	0.6957596691185652	0.9109200094515598	0.7370300394391306	0.9374261596890975	0.8376079869522369	0.8807499390067025	1.0	0.645262021442746	0.7250691097283829	0.874106952467491	0.9030465911950653	0.9288164995034089	0.8136827656954485	0.9107355887726227	0.9377753102973976	0.9100771493173553	0.8746654973883342	0.8207632710849507	0.8441813354746623	0.9267825891510694
LiJ_2017__H1M512854__bin.22	0.9523293584632372	0.9423271986468001	0.7548921980729876	0.9742026677653456	0.9753631235935354	0.7607800144985697	0.853057637160818	0.6223215246735861	0.6053345327561468	0.9243137593137629	0.8502413220642713	0.7843469620364146	0.7075152345467985	0.9173645677480242	0.9406713393784433	0.9020184660741309	0.952814069742825	0.9655698173137444	0.9788901109632425	0.9222565876183355	0.9564729270930082	0.8722657472358983	0.8347761810025968	0.9398594479851337	0.8025086659961495	0.9791253384959837	0.888257655408772	0.9265983176241734	0.957705376802431	1.0	0.7911592939467402	0.9235061447846848	0.951260855216028	0.9645177087127565	0.8748254504785454	0.9566618219299065	0.977526504084049	0.9478315229129437	0.912818261069772	0.8746194481847206	0.9072191329798267	0.9543836789158434
