	HMP_2012__SRS045313__bin.2	CM_periimplantitis__SP_283SPT_T016__bin.32	HMP_2012__SRS045197__bin.11	HMP_2012__SRS011255__bin.40	CM_periimplantitis__SP_282SPT_T016_R__bin.22	HMP_2012__SRS012285__bin.21	HMP_2012__SRS017691__bin.67	CM_periimplantitis__SP_281SPI_T016__bin.22	HMP_2012__SRS013950__bin.8	HMP_2012__SRS019980__bin.28	CM_periimplantitis__SP_403SPT_T016__bin.9	HMP_2012__SRS014691__bin.31	HMP_2012__SRS013836__bin.14	CM_periimplantitis__SP_285SPI_T016__bin.4	ZellerG_2014__CCMD50071957ST-21-0__bin.41	HMP_2012__SRS051930__bin.50	HMP_2012__SRS049268__bin.17	HMP_2012__SRS024087__bin.10	CM_periimplantitis__SP_287SPT_T016__bin.22	HMP_2012__SRS063932__bin.88	HMP_2012__SRS058053__bin.57	CM_periimplantitis__SP_189SPI_T016__bin.28	HMP_2012__SRS022536__bin.36	ZellerG_2014__CCMD11006829ST-21-0__bin.60	HMP_2012__SRS014476__bin.30	CM_periimplantitis__SP_162SPI_T016__bin.17	CM_periimplantitis__SP_123SPT_T016__bin.4	HMP_2012__SRS015215__bin.20	HMP_2012__SRS022725__bin.36	HMP_2012__SRS017227__bin.23	HMP_2012__SRS058808__bin.49	HMP_2012__SRS019029__bin.2	CM_periimplantitis__SP_143SPI_T016__bin.7	CM_periimplantitis__SP_381SPT_T016__bin.14	HMP_2012__SRS023964__bin.1	HMP_2012__SRS023938__bin.18	HMP_2012__SRS058053__bin.56	HMP_2012__SRS047113__bin.6	HMP_2012__SRS013533__bin.55
CM_periimplantitis__SP_403SPT_T016__bin.9	0.8225455698791775	0.7830094621708523	0.8685252389675041	0.8272709095129636	0.5183044856251767	0.8373044419571548	0.8990050585955903	0.8652478390074948	0.857003316471348	0.7458401612499167	1.0	0.46625082452120314	0.6337103339224686	0.7481136563694407	0.8040197563324378	0.884609780257917	0.5979117492260417	0.7322915828738615	0.7438755599274651	0.7323265172913875	0.5333561632816289	0.7744045635381209	0.8983344097117681	0.9120034198956104	0.8461313580065318	0.770150378877548	0.9018811724174387	0.6945647102626746	0.6942631710798182	0.5603430008204991	0.6801386344779718	0.6265552136170682	0.8063010657295662	0.8667592122288849	0.879498783041179	0.8692533457748891	0.3430490851549411	0.8935497735008653	0.8064472386871093
HMP_2012__SRS014691__bin.31	0.7946676144101295	0.6687842532866547	0.7905841244112587	0.6386108029468621	0.24672198122670777	0.7569004802933575	0.8013903928042356	0.7833976603136853	0.8221320242073167	0.734759155799725	0.6738263370822344	1.0	0.7079251725535265	0.7730670351351531	0.7662718473690154	0.8130084433313625	0.4321065812811809	0.7483136587990673	0.7343625650189659	0.7486238897783211	0.28725794344097305	0.7979333435193613	0.7812187360910896	0.826709757993264	0.7809031906625125	0.775895650787535	0.8087874419562487	0.7928401081490438	0.7621431845508958	0.3437844193631961	0.4947267376588522	0.8308058698092777	0.7710913885991776	0.7198747118572008	0.7580072143649565	0.7244803465020959	0.49655424391993774	0.821954654461148	0.8040064304836814
HMP_2012__SRS013836__bin.14	0.9079059084709536	0.7855024886784321	0.8827345350629108	0.7867654265588928	0.40030879687306264	0.8767622972597968	0.9129098348556686	0.8964987276151789	0.9228834424651792	0.8483854587965778	0.8139956425986172	0.629202264904025	1.0	0.8691929360501159	0.887819941310881	0.9038147927282174	0.5666280916589418	0.8973117549463592	0.8585692608359361	0.8999480418263298	0.43860787520591377	0.9027697249168964	0.8986915987175779	0.925163107334959	0.8790112595724078	0.8805658717459718	0.9153264803651242	0.8506686662691079	0.8595434765922524	0.45525043249275243	0.6247763732013911	0.7801980314937385	0.8732687005142679	0.8526643324850768	0.8796111403047818	0.8635566550744832	0.4747542319342021	0.9066152202022827	0.903936422089309
CM_periimplantitis__SP_285SPI_T016__bin.4	0.8826910252827829	0.7622657116028055	0.8700203348986864	0.7834689235385532	0.4376143807783632	0.8638443176815794	0.8963864512139194	0.8554522372020651	0.902770708641436	0.8331342137212864	0.7881770894120508	0.5635662927867044	0.7129205302086324	1.0	0.8709588686842076	0.8873652915871438	0.5560560853842976	0.8318586213626368	0.8239062667227784	0.8270163100512706	0.45449249197185565	0.8691989967664655	0.8820585561786081	0.9066638320169809	0.8432890717958974	0.8688440198496505	0.8854441545762239	0.7932499177935448	0.8018449114083188	0.4736171760399782	0.6047813889428323	0.7318854020222546	0.8538570203344144	0.8337061478805747	0.8535446600187997	0.8449486978449076	0.41839719931445385	0.890532479903609	0.889543581043942
ZellerG_2014__CCMD50071957ST-21-0__bin.41	0.8004815817392649	0.7141009462004759	0.8078531581969626	0.7272240276534638	0.42633135487481094	0.7988682117100006	0.8643814221195041	0.7891771017055565	0.8404346884608441	0.7328934400927478	0.7326128175798696	0.48312809496265835	0.6297981737757005	0.7532674722068532	1.0	0.8269438658641143	0.5187252701410526	0.7459679361554464	0.7322609923398431	0.7397201062679761	0.4281273389572318	0.796758516788556	0.8133072870965161	0.85823578908747	0.7866427034586515	0.7802415782880268	0.8268144444365331	0.7149507716909684	0.723995193397078	0.47167785875808205	0.5657973930587393	0.640679625842234	0.7841313413881769	0.7766739028183296	0.7849606437396677	0.7781331398852966	0.37297538186650825	0.825450702791859	0.8288738786094023
HMP_2012__SRS051930__bin.50	0.8081484788642336	0.7377126382973773	0.8398716839416793	0.7648604621030789	0.4650141381126532	0.8048924408331318	0.871585261704508	0.823693382865867	0.8449902062130676	0.7169986686226161	0.7719794601242645	0.49093127019981087	0.6140477763510632	0.7350218038619171	0.791994647213073	1.0	0.5491648906276889	0.7098283249234729	0.7118440439214139	0.7081034310545881	0.48008730369805214	0.7632956223397022	0.8518745384404632	0.8814091339949706	0.8317678918627931	0.7600768901527413	0.8648577744777483	0.7504800620319971	0.6815886031849564	0.512735533254951	0.604935924204152	0.6251095608460323	0.7855050348849757	0.817010020831102	0.8233018720714411	0.8108982806017232	0.36113420998055684	0.8657266396219353	0.7920315519191049
HMP_2012__SRS049268__bin.17	0.8020419692896638	0.7704077925787112	0.822378986293339	0.8472813410530905	0.5689899010144082	0.814045632082255	0.8631645074896842	0.8485227321125695	0.8296983081505904	0.692302874365212	0.814708291890998	0.4074061315448617	0.6010794214691757	0.7191631445901155	0.7757015550583868	0.8574598708752872	1.0	0.7238888234719365	0.7140973671486086	0.7277263628369356	0.669399773017094	0.7331153278600222	0.8637313384224938	0.8683160924867656	0.8269405660542803	0.7435262270480447	0.8623527805406002	0.6343408100734311	0.6516282140253389	0.5623401286236468	0.6632635932947346	0.5864163507862978	0.7834098294120742	0.8521078594710246	0.842999105597158	0.8552269954327832	0.2745735301854696	0.8554856707645516	0.7711700392585225
HMP_2012__SRS024087__bin.10	0.7978774707405192	0.7125769796571791	0.8023182234465253	0.7123903896216279	0.38365029602013373	0.790396742696848	0.8126316045661376	0.7773273275980183	0.8373588405818003	0.7714659666986364	0.7180128792194588	0.5076957122150672	0.6849521896836444	0.774179184123802	0.802713487845507	0.7975308820029855	0.520900788185155	1.0	0.7605680269410772	0.9025765650126557	0.41375934752980037	0.8096853749468174	0.7993156562560846	0.8279401000915823	0.7647955982779634	0.7969062110144007	0.8259452993733459	0.7405979354308336	0.7537281951064734	0.42885511238669394	0.5515335537559583	0.6615297318151334	0.7758886913818841	0.7577114867349809	0.7674781680644394	0.7649610053867733	0.4296776409250539	0.8136492864508592	0.8130985303555848
CM_periimplantitis__SP_287SPT_T016__bin.22	0.9267426661542346	0.7934430668044419	0.880632907669952	0.8497794953490707	0.45491696471215753	0.9020049749175325	0.913540780431315	0.866130505898208	0.9267102166309892	0.9062589046055001	0.8205191518100242	0.5604935166866604	0.7372800403996564	0.8626011132214568	0.88643427399769	0.8997446628139618	0.5780705107859173	0.8556148322714565	1.0	0.8599219994584986	0.47445614092016714	0.8966036503685556	0.9302031035940889	0.9341426785256153	0.8545399418139487	0.8877013264756674	0.9076111370819969	0.8261511721883249	0.8345621900183239	0.49970744726698957	0.6438304836905654	0.7473642367720025	0.8818517928868618	0.8756006964478926	0.8924349006791077	0.8937349097041314	0.4175366350047204	0.9060702917516353	0.9060287157999771
HMP_2012__SRS063932__bin.88	0.8548369075961474	0.7624355158559256	0.8647930970157518	0.766271710256578	0.4201435152121301	0.8567574657885191	0.8809096417238559	0.8478348930280588	0.906098879707201	0.8331900215632123	0.78416066143591	0.5546711843917979	0.7502161981512044	0.8405395282081369	0.8692804699116652	0.8688463509148245	0.5718779485760945	0.9856804716835794	0.8347778536310215	1.0	0.45417854300411326	0.8795610180828773	0.8690274799293793	0.9010745183469417	0.8293892654480163	0.8602314021600619	0.8857149747920584	0.8063095898461438	0.8149929541797736	0.4646456343723806	0.6011745822835152	0.721652447874958	0.850125092225677	0.8261515843128492	0.8435256959562455	0.8291953392748244	0.4621787359458897	0.8868868992041643	0.8815942897109368
HMP_2012__SRS058053__bin.57	0.7804141575802235	0.7877291280468849	0.8379962522020472	0.8859987219490852	0.6942068888095705	0.8070560500166952	0.8948831907519776	0.8626987599451935	0.8040178006010293	0.6525133562077581	0.8349925447029971	0.3111780520661823	0.534577178155692	0.6753606751793302	0.7355809086826863	0.8612544760566948	0.769105278004859	0.660640061714891	0.6733997017881199	0.6640359638921831	1.0	0.6783471117200723	0.8868572325016408	0.8868334849339673	0.84245287906875	0.6933757239410024	0.8794242438198754	0.5563429033632312	0.5838641754268805	0.675125358372385	0.7055603850272305	0.5062269000932631	0.770214937076142	0.8878920507535896	0.8545893253963684	0.8805166319328506	0.0033462481721569124	0.8694624989925275	0.7330571898999435
CM_periimplantitis__SP_189SPI_T016__bin.28	0.8512841565767115	0.7556940667934469	0.8642886466604196	0.7657387651257278	0.41834960428721074	0.8534822541361605	0.8861085388910469	0.8336156127519114	0.9172137364528891	0.8168169190919685	0.7753729309992508	0.5528164735814078	0.70370141955865	0.8260488367940176	0.8755110945016265	0.8757527195474202	0.5387037299543259	0.8268197357496452	0.8138695537714679	0.8224479332544179	0.4338398407944079	1.0	0.8652243108853693	0.9001665141744155	0.840174006852026	0.8707697207458804	0.8992446570949397	0.8094761200816647	0.8160708729981941	0.4613054748093233	0.5999066636965963	0.7124279957363535	0.854452436224795	0.8217248990697665	0.8406084716962723	0.8229569566842232	0.4161897064969063	0.8828403875573687	0.8903882937497815
HMP_2012__SRS022536__bin.36	0.85976368447345	0.7764382839240239	0.8803347269760425	0.8438078373658552	0.5082342296957939	0.8523937772154159	0.9118715445003904	0.871389495196945	0.8766980018651168	0.7594643728144478	0.8231833012231089	0.49533931395038316	0.6411179075646747	0.7671843053871887	0.8179097549654313	0.8944995901628987	0.5808609022144682	0.7470138333711018	0.7727657559830741	0.7436896459057989	0.5190951234860668	0.791852876483606	1.0	0.9204242087785168	0.8687897885274254	0.7885611221702076	0.9098788011022216	0.7156522391089897	0.7162933203713049	0.5614780924589131	0.6450970762145373	0.6411343347455092	0.8177635951769797	0.8718949469149334	0.9199832021545722	0.8903178196160757	0.3716573846074788	0.9035092670360395	0.8222376853007058
ZellerG_2014__CCMD11006829ST-21-0__bin.60	0.789874537503952	0.7075267735179287	0.8088677586091664	0.7388848879533625	0.44701280307712415	0.774943621853769	0.8343008171170285	0.8016799673783992	0.815498714735967	0.6929183941821808	0.7449755300446895	0.46727251427382777	0.588345662806494	0.7029680850504606	0.7693861597001577	0.8250287429043888	0.5205450751070303	0.6897572379176545	0.691783697159803	0.687394349644384	0.4627243392135821	0.7343881534927417	0.8204933341243421	1.0	0.7889148136160639	0.7310955796379333	0.8355932152477447	0.6700547373037465	0.6579230163265705	0.488060524183465	0.5784758262974858	0.607569427912946	0.7598189591276275	0.7813793289892936	0.7929523374683565	0.7877733579747572	0.3442175884797088	0.8298506420312504	0.7712800749155361
HMP_2012__SRS014476__bin.30	0.7713153189984007	0.6986110731471369	0.8001099700791064	0.7332227294209179	0.43929441676045416	0.7632711820159306	0.8320674493715742	0.7949422478819074	0.7948321193444737	0.6709169151491311	0.7292105645751356	0.4656761436630732	0.5897640674351103	0.6898194090058998	0.7440204759850463	0.8214162767601452	0.5230273621878023	0.6722214233281557	0.6676657464199311	0.6675338298625019	0.46376236321580083	0.7231721138697386	0.817092741301331	0.8323380169653407	1.0	0.706722158772867	0.8256839556586064	0.6612893833316893	0.6484978348650311	0.4909229127968172	0.5713060491862572	0.5929047114810585	0.7447668147063589	0.7800840066821876	0.7869202950652511	0.778630547675555	0.34093854074934155	0.8229089542027704	0.7538064661297307
CM_periimplantitis__SP_162SPI_T016__bin.17	0.8816284370787393	0.7853377927837343	0.9011364478283753	0.8102682501820953	0.4478514679719155	0.8864437390490248	0.9102364015468237	0.8627405606322002	0.931559592068054	0.8550189504190838	0.8060620172790873	0.5619114377012789	0.7175026051413896	0.8631345792468135	0.8962191532496673	0.9115834737335355	0.5711157895141977	0.8506520310480894	0.8423088432402475	0.8408294693209121	0.4635496699192045	0.9102349582551952	0.9006784432848932	0.9367453388896854	0.8582750163332502	1.0	0.9059810967284427	0.8210760989944107	0.8185614038801452	0.5003497576713356	0.631743659860424	0.7329530420257656	0.8747761695232615	0.8534674119183174	0.8698473286115246	0.8574831303263475	0.42053717390028394	0.9103499404882751	0.9182827523763796
CM_periimplantitis__SP_123SPT_T016__bin.4	0.7555003519631226	0.69881572577172	0.7814531770240849	0.7226434064089959	0.4405690961527609	0.7518934724948988	0.8188474024527523	0.7768305052527155	0.8248950050938122	0.65928930180615	0.7284474565095357	0.4520171793645655	0.5755640320420098	0.6788187998800058	0.7329075124078138	0.8004599281817021	0.5111740866037192	0.680380729053739	0.664599935250666	0.6681017455588788	0.45371387922764145	0.7254108464044814	0.8019992099393198	0.8262248910696413	0.7738336209431423	0.6991576646281518	1.0	0.645399752883276	0.6421088234333185	0.47941869651868374	0.5650032820189912	0.5792518481776626	0.7346535910634039	0.7664810073570689	0.7797427402036932	0.7661817644490515	0.34113988529269373	0.8087414570976259	0.7460099708033967
HMP_2012__SRS015215__bin.20	0.855175669827281	0.7385981318782201	0.8559509433924196	0.7437430833189577	0.36344390943674887	0.84220635694059	0.8760742608167561	0.8229218683638954	0.9019488269006308	0.833361075718553	0.7621736108378906	0.6020026975686573	0.7267253998182117	0.8262186725419994	0.8610126676774983	0.9436834624110857	0.5108563519469606	0.8288491550678275	0.8218873295987039	0.8263094658027184	0.38995856800869194	0.8871611267645418	0.8570076760657868	0.9001314484652408	0.8420106470230404	0.8608583191342761	0.8768414638698308	1.0	0.8308662786767992	0.41669365244138035	0.5822980379576359	0.7506801928448859	0.8415445749513499	0.7999229266097898	0.8242444235283674	0.8103510370103595	0.45848579035029047	0.8762719883623217	0.8857871220856625
HMP_2012__SRS022725__bin.36	0.8412671972451977	0.7211062449358446	0.8238875318958871	0.7313202993213724	0.3950392528856779	0.818425983115633	0.8545817799981033	0.8114996680813134	0.8733269553843304	0.8112382606183269	0.7421480716040247	0.5637345299112542	0.7153243246032085	0.8135806090695614	0.8493649321888403	0.8349005496927234	0.5112122672822518	0.8217373081025994	0.8087917422758272	0.813616970258022	0.3986694753227915	0.8712676345621941	0.8356007482542945	0.8609857714738613	0.804377297449754	0.8360356084135858	0.8498184643097737	0.8093872795787213	1.0	0.4239346048939212	0.5664257492247451	0.7209318095047164	0.8372517427573672	0.7899625430622116	0.8111822447334012	0.7971001460835315	0.43121519583202506	0.8397591906589089	0.8599278574366247
HMP_2012__SRS017227__bin.23	0.7584211373256909	0.7534865181680033	0.8707492016339656	0.8606160295336519	0.6898104726501982	0.8137152652702865	0.8916659540903341	0.848984763883624	0.8090607391088599	0.6615985095820757	0.8207728008155015	0.3484390538512451	0.5191442889644033	0.6584764152944242	0.7582400194987817	0.8606140096322366	0.6045093625797104	0.6406655979143845	0.6635847459738314	0.6356097846717762	0.6316669371090228	0.6748618555757022	0.8975182817910601	0.8751795187382888	0.8343862630544546	0.7002446100613983	0.8694308793102171	0.556217559541644	0.5809000815366872	1.0	0.6727416323900619	0.4828547401363164	0.7491545029325601	0.8895874755339441	0.8484811351307314	0.8639899381977497	0.2201214499391	0.9192759865366837	0.7343971031920502
HMP_2012__SRS058808__bin.49	0.8007154938461721	0.7644870709556068	0.851195725254462	0.8301681308064847	0.5381728605350605	0.8211259691588451	0.8657412915893606	0.8384223838902303	0.8173873885670141	0.7258761355362132	0.8423590802192253	0.4239716626180084	0.60241131901245	0.7109548324584171	0.7690471486989545	0.8585294233181084	0.6028661881905942	0.6966643116702125	0.7229078152673224	0.6953446786853085	0.5581728719210224	0.7420629882798601	0.8718993890862139	0.8770805710515335	0.821019510415024	0.7475629771785472	0.8663669501960948	0.6572096764735854	0.6562606565487215	0.5688255778802641	1.0	0.5787057463241846	0.7743330815138092	0.8634959799015001	0.8591721608677013	0.8522551890098141	0.28825327389102157	0.8659029722484257	0.7695669178599629
HMP_2012__SRS019029__bin.2	0.8634763864393494	0.7480910388846896	0.8664051958231852	0.7387435962039136	0.3644713193919543	0.8405738921082836	0.8778001735673694	0.8430486268581507	0.8971456566165562	0.8258973712941967	0.7631779625430419	0.7002250776853952	0.739843789367599	0.8461616416113771	0.8564452282970801	0.8725063688026652	0.5242126480221718	0.8218028610621203	0.8252971641331429	0.8209075893731979	0.39386411354665324	0.8666918619299572	0.8522303406959492	0.9059763164525069	0.8379849388314997	0.8530013157526385	0.8735444136502337	0.8332594272276812	0.821474762744604	0.4015262730606646	0.5691470003639315	1.0	0.8381260323059265	0.8013347890596568	0.823769211388259	0.8061308474006886	0.45720724503793286	0.8809383835838862	0.8853346770807088
CM_periimplantitis__SP_143SPI_T016__bin.7	0.8536637962147569	0.7647843010581934	0.8704601806002685	0.7892419408393365	0.4615592833735149	0.8581594039180586	0.8950594782658909	0.8472652810059335	0.8949169181018927	0.7827157530785777	0.7913496657956661	0.5236591224068486	0.6672487873363265	0.7954266158021626	0.8446022030056736	0.8834178167722936	0.5642806486307006	0.7766447653351428	0.7846543006250993	0.7792085925883151	0.4828562379996824	0.8375608136395791	0.8758716020153315	0.9129264173006684	0.848157184310442	0.8203047178391488	0.8926986639044883	0.7526743564942471	0.7687069612669448	0.5019651647923312	0.6136195484271464	0.6753268958697253	1.0	0.8451372547604268	0.8519305172588025	0.835404816728984	0.3813164077725967	0.8936613961512364	0.8581747426698811
CM_periimplantitis__SP_381SPT_T016__bin.14	0.8406683663525827	0.7816871437719504	0.8787164056813526	0.8570792183566079	0.5356799251890713	0.8579498323073789	0.9220256932760761	0.8785489119314327	0.8742055647699215	0.758669790270425	0.8333317865572787	0.47890352139036607	0.6382139421090336	0.7608100863940717	0.8195027247565042	0.9001043410932877	0.6012415750422823	0.7429766423557664	0.7631978666864654	0.7417865086657024	0.5452734722161456	0.789047588112098	0.9147978297406145	0.9196781291611038	0.8702533309822338	0.7839953755815324	0.9123720429508776	0.7008521852189197	0.7104925774636496	0.5839008896613931	0.6703166162196705	0.6325094320194133	0.8278955316291396	1.0	0.8887443758117811	0.8892711635424	0.3531493023377089	0.9081581830419428	0.819942451092046
