	HMP_2012__SRS045313__bin.2	CM_periimplantitis__SP_283SPT_T016__bin.32	HMP_2012__SRS045197__bin.11	HMP_2012__SRS011255__bin.40	CM_periimplantitis__SP_282SPT_T016_R__bin.22	HMP_2012__SRS012285__bin.21	HMP_2012__SRS017691__bin.67	CM_periimplantitis__SP_281SPI_T016__bin.22	HMP_2012__SRS013950__bin.8	HMP_2012__SRS019980__bin.28	CM_periimplantitis__SP_403SPT_T016__bin.9	HMP_2012__SRS014691__bin.31	HMP_2012__SRS013836__bin.14	CM_periimplantitis__SP_285SPI_T016__bin.4	ZellerG_2014__CCMD50071957ST-21-0__bin.41	HMP_2012__SRS051930__bin.50	HMP_2012__SRS049268__bin.17	HMP_2012__SRS024087__bin.10	CM_periimplantitis__SP_287SPT_T016__bin.22	HMP_2012__SRS063932__bin.88	HMP_2012__SRS058053__bin.57	CM_periimplantitis__SP_189SPI_T016__bin.28	HMP_2012__SRS022536__bin.36	ZellerG_2014__CCMD11006829ST-21-0__bin.60	HMP_2012__SRS014476__bin.30	CM_periimplantitis__SP_162SPI_T016__bin.17	CM_periimplantitis__SP_123SPT_T016__bin.4	HMP_2012__SRS015215__bin.20	HMP_2012__SRS022725__bin.36	HMP_2012__SRS017227__bin.23	HMP_2012__SRS058808__bin.49	HMP_2012__SRS019029__bin.2	CM_periimplantitis__SP_143SPI_T016__bin.7	CM_periimplantitis__SP_381SPT_T016__bin.14	HMP_2012__SRS023964__bin.1	HMP_2012__SRS023938__bin.18	HMP_2012__SRS058053__bin.56	HMP_2012__SRS047113__bin.6	HMP_2012__SRS013533__bin.55
CM_periimplantitis__SP_403SPT_T016__bin.9	0.9830787258694258	0.9839779618271489	0.9841098130719431	0.9829476873804585	0.9845649556298139	0.983693847188208	0.9836063100392428	0.9847666899123135	0.9840429462359235	0.9827254662192076	1.0	0.9832285318519279	0.9858054145503975	0.9817034993346837	0.9830054024162227	0.9826570971355744	0.981047433080748	0.982515692705436	0.98210574035178	0.9829644907949266	0.9842386970905082	0.9831075896220332	0.9831336125952596	0.9833510105766086	0.9829502128486692	0.9820881769541343	0.9842098794848322	0.9819253816016319	0.9835251384897696	0.9840830969383554	0.9948290097193909	0.9827143938574673	0.9837727125379827	0.9842001972952801	0.983286704805445	0.9832520137515365	0.981778740153337	0.9840869190161166	0.982363780826428
HMP_2012__SRS014691__bin.31	0.9835356197924461	0.9830888649970363	0.9837779838871006	0.9827568757303051	0.9834215522468682	0.9833542193131447	0.9829893752857037	0.9837973661334752	0.98305130520916	0.9828716909706486	0.9832285318519279	1.0	0.9912544660173404	0.9826641480564509	0.9822177754124535	0.9817810176349737	0.981142292579548	0.9827830042584451	0.9820819863062986	0.9835585687803073	0.9819045521325561	0.9831671465919304	0.9822640002806488	0.9835087541826769	0.9838073757286387	0.9820891631911745	0.9828613684103455	0.9822655168497343	0.983423837341368	0.9824603035986847	0.982389651710842	0.9989831537410836	0.9826720791727163	0.9843801664904382	0.9835247572543561	0.9831112297026008	0.9835314489324916	0.9832297243282632	0.9820172370985462
HMP_2012__SRS013836__bin.14	0.9871731743440375	0.987010809487421	0.9877895691034673	0.9861176070096501	0.9858833588532192	0.9870764722930521	0.9869602628884537	0.9875506824653304	0.9873855753748036	0.9876930606431585	0.9858054145503975	0.9912544660173404	1.0	0.9848597464337012	0.9863074259994267	0.9862782455071031	0.983779666715872	0.9875079192319564	0.9860166603944384	0.9877872538980986	0.9858778656346798	0.9876667138216392	0.9859404634821272	0.9873472039400101	0.9866616386580519	0.9856363201380985	0.9873663856436895	0.9865697959071876	0.9876947188449848	0.986552432717381	0.9861972552948578	0.9912175025841906	0.9875157488647798	0.9877831152406339	0.9859901690273399	0.9863343682814915	0.9863591254629249	0.9872135373972528	0.9867733683276281
CM_periimplantitis__SP_285SPI_T016__bin.4	0.9825075196481128	0.9820751720949443	0.9821069330919238	0.9816593033253662	0.9805504555299469	0.9825492590554534	0.9822434370074771	0.9829468657367554	0.9817289027124896	0.9808366163617394	0.9817034993346837	0.9826641480564509	0.9848597464337012	1.0	0.9822063260085503	0.9810229865734083	0.9796161606681996	0.9813922583247491	0.9818768919117795	0.9821126643923378	0.9817817005210758	0.9817454526359779	0.9820115627630076	0.9821700806535382	0.9811000455244097	0.9822100295030469	0.9815682230216561	0.9807972120929063	0.981682549300593	0.9804232735278107	0.9810926911431745	0.9819615879676346	0.9812962813516589	0.9817579084895756	0.9824809413065824	0.9824480200458916	0.9819869380295202	0.9816930950851843	0.9819302581307691
ZellerG_2014__CCMD50071957ST-21-0__bin.41	0.9821433067977021	0.983628603472626	0.984336668740345	0.9819944245834132	0.9828940075434385	0.9841851282723405	0.9944292767263171	0.9838183156762514	0.9836349973014217	0.9823286066276427	0.9830054024162227	0.9822177754124535	0.9863074259994267	0.9822063260085503	1.0	0.9822648266158943	0.9806317466425643	0.9829447806713033	0.9816991511600027	0.9837108150273789	0.9823693922269634	0.9830245717386249	0.9820532777827509	0.9820510694545157	0.9821044138402015	0.9822709133935991	0.9838188153865782	0.9811571927654472	0.9834115781017811	0.9833044465303094	0.98298993265393	0.9824197011355615	0.9832767242316542	0.9840224446736883	0.9830264171053432	0.9820342220899568	0.9822217810206096	0.983679577060567	0.9816899549974999
HMP_2012__SRS051930__bin.50	0.9824282077152232	0.9834981009740597	0.9846178879070141	0.9828585861709914	0.9843061169038481	0.9839794310586895	0.9834983752309056	0.9838210696933007	0.9840389526727642	0.9837095097387963	0.9826570971355744	0.9817810176349737	0.9862782455071031	0.9810229865734083	0.9822648266158943	1.0	0.9808011806722238	0.9833563584267953	0.9824423191374514	0.9839117106069896	0.9839161707266744	0.9829931199651194	0.9819683349979654	0.9826288003971173	0.9832640447493448	0.9814692609873944	0.9839016906054253	0.9996639070352967	0.9827753443340542	0.9850007629081752	0.9833218898728309	0.9819147823435045	0.9842465543421497	0.9849467419909878	0.9822517348648002	0.9830591393404755	0.9810892661179325	0.9845132006614586	0.982523231199324
HMP_2012__SRS049268__bin.17	0.9812243302887268	0.9817714236455876	0.9820795742000918	0.9806873393330172	0.9812604504664094	0.9815346111816384	0.9812455276564386	0.9821498220201976	0.9813398504461871	0.9804352550370992	0.981047433080748	0.981142292579548	0.983779666715872	0.9796161606681996	0.9806317466425643	0.9808011806722238	1.0	0.9804363685719618	0.9796984062741944	0.9805606965539416	0.9968204669035694	0.9803402453344411	0.9809609509210091	0.9812803962635821	0.9815246271397369	0.979183369791512	0.9819244972449924	0.9786279693575443	0.9797373397218581	0.9823955952332756	0.9807728641764006	0.9809359369532283	0.9814374245750702	0.9820123113169413	0.9810156890613896	0.9811226938674622	0.9965243048609722	0.9818999125116908	0.979903668768275
HMP_2012__SRS024087__bin.10	0.9815467731803346	0.9827113393475372	0.9853560306739569	0.9822580334443838	0.9825486235355226	0.9843576610583332	0.9841400405436828	0.9840000273854901	0.9844378800121869	0.9832954480828455	0.982515692705436	0.9827830042584451	0.9875079192319564	0.9813922583247491	0.9829447806713033	0.9833563584267953	0.9804363685719618	1.0	0.9823019358203603	0.9997159512115006	0.9827332615402402	0.9840638432249834	0.9826861774779013	0.9825631803903173	0.9834359614832932	0.9821096792361967	0.9836678103368316	0.982862273135363	0.9843826521002071	0.9837284147429516	0.982818495917656	0.9831677730070801	0.984877713893418	0.9845960850090894	0.9828168539351783	0.9824341955223898	0.9822103764390256	0.9847543812948385	0.982506788483595
CM_periimplantitis__SP_287SPT_T016__bin.22	0.9887777149058129	0.9824917283508812	0.9834326750001557	0.9882222182913815	0.9806724792411956	0.9829947590749228	0.9823417708061297	0.9836077278430249	0.9823855412232192	0.9824377899713141	0.98210574035178	0.9820819863062986	0.9860166603944384	0.9818768919117795	0.9816991511600027	0.9824423191374514	0.9796984062741944	0.9823019358203603	1.0	0.9825472367616858	0.9819727455700533	0.9821374619000649	0.9857698437175934	0.9823027014865133	0.9821306719018874	0.9813874674680061	0.9825805201527491	0.9822776675582692	0.9828391477612671	0.9806705698331137	0.9814791483901885	0.9821967829204259	0.9826756251928038	0.9837305888967436	0.9861181609056306	0.9882661102006742	0.9827626741006911	0.9829362067258506	0.9815457070163335
HMP_2012__SRS063932__bin.88	0.9828924924816158	0.9840879290103222	0.9854382926407936	0.9825941847233013	0.9825556165619773	0.9847919952748314	0.9844132528602929	0.9845792517516173	0.9848526349802808	0.9836158257746994	0.9829644907949266	0.9835585687803073	0.9877872538980986	0.9821126643923378	0.9837108150273789	0.9839117106069896	0.9805606965539416	0.9997159512115006	0.9825472367616858	1.0	0.9828116728956334	0.9843875578608388	0.9825762293444368	0.9834236870773733	0.984131906665008	0.9824359927801284	0.9848720602424871	0.9830110195548494	0.9847238403124813	0.9838809697265309	0.9831250221350771	0.983680709772386	0.984936268829664	0.9847508191623863	0.9827403203525908	0.9828616734721738	0.9825538202037917	0.9849062832911452	0.9831682950927654
HMP_2012__SRS058053__bin.57	0.9830373580592264	0.9841061924626007	0.9851161547331119	0.9839846487915559	0.9840590916324258	0.9843746159922759	0.9837845449633359	0.9851053374595093	0.9842540633396467	0.9825422006081135	0.9842386970905082	0.9819045521325561	0.9858778656346798	0.9817817005210758	0.9823693922269634	0.9839161707266744	0.9968204669035694	0.9827332615402402	0.9819727455700533	0.9828116728956334	1.0	0.982775607482774	0.9835773938360757	0.9832065721669019	0.9835193223910215	0.9822776809289333	0.9847286170824826	0.9813392671273565	0.9823352144291877	0.9854850349218421	0.9845656077153886	0.9828690469204524	0.98426450275608	0.9846315539144529	0.9839142113365248	0.9841413596268631	0.9025621118012422	0.9847601753011818	0.983383226451687
CM_periimplantitis__SP_189SPI_T016__bin.28	0.9823860328952679	0.9838205212089401	0.9850938871088561	0.9819096681442434	0.9827491699470561	0.98362808717118	0.983575285942057	0.9839575271851765	0.9843839990200175	0.983712596755822	0.9831075896220332	0.9831671465919304	0.9876667138216392	0.9817454526359779	0.9830245717386249	0.9829931199651194	0.9803402453344411	0.9840638432249834	0.9821374619000649	0.9843875578608388	0.982775607482774	1.0	0.9818160643044297	0.9824557790393601	0.9833259268236847	0.9819114285892222	0.9845623893930171	0.9825722228181201	0.9843876906917394	0.984517931284446	0.9829134269742988	0.9831950066469217	0.9839909813122997	0.9849849750448376	0.9826714987905343	0.9824375465639896	0.9815646993951866	0.9844462395280139	0.9828209227505422
HMP_2012__SRS022536__bin.36	0.9867594265786057	0.9835816539255962	0.9839369908221465	0.9859720306841526	0.9830945406993087	0.9836122943759976	0.9831087202435149	0.9843266392890772	0.9829746518304493	0.9825179264545372	0.9831336125952596	0.9822640002806488	0.9859404634821272	0.9820115627630076	0.9820532777827509	0.9819683349979654	0.9809609509210091	0.9826861774779013	0.9857698437175934	0.9825762293444368	0.9835773938360757	0.9818160643044297	1.0	0.9827881025176054	0.9826809302520584	0.9816391046120627	0.9836453449613674	0.9810186879949004	0.9823416021086793	0.9834330405195545	0.9828330504368584	0.9822880124318198	0.9833872100055616	0.984130138568898	0.9968835763836432	0.986280736758312	0.9823143625945318	0.9836302672680549	0.9821712575615553
ZellerG_2014__CCMD11006829ST-21-0__bin.60	0.9828390045305103	0.9826133117516325	0.9839438782524574	0.9829773842676424	0.983186510889251	0.9843289985067287	0.9838490356843504	0.9867982405665239	0.9837064239464025	0.9821727565061242	0.9833510105766086	0.9835087541826769	0.9873472039400101	0.9821700806535382	0.9820510694545157	0.9826288003971173	0.9812803962635821	0.9825631803903173	0.9823027014865133	0.9834236870773733	0.9832065721669019	0.9824557790393601	0.9827881025176054	1.0	0.9832880943466866	0.9820199399622344	0.9834427369796109	0.981191934420569	0.9830793942716015	0.9839452735866482	0.9836670037849186	0.9830117922364789	0.9838086755628848	0.9846945655913053	0.9833346836565262	0.982733714551232	0.9824302514740585	0.9840126160886297	0.9817775122475804
HMP_2012__SRS014476__bin.30	0.9827580028154526	0.9839901842024358	0.9848508194834806	0.9824100558854924	0.9835280573804006	0.9834169800120761	0.9837064214683704	0.9841149105332694	0.983706486321646	0.9823837965731641	0.9829502128486692	0.9838073757286387	0.9866616386580519	0.9811000455244097	0.9821044138402015	0.9832640447493448	0.9815246271397369	0.9834359614832932	0.9821306719018874	0.984131906665008	0.9835193223910215	0.9833259268236847	0.9826809302520584	0.9832880943466866	1.0	0.9812500412522194	0.9840064772893583	0.9819874724105963	0.9834916995895454	0.9838346789879407	0.9833852360031557	0.9836600297723695	0.984067279744105	0.9846535408463029	0.9828932407197575	0.9826705336577712	0.9811508106154658	0.9847939875687589	0.9826380138726509
CM_periimplantitis__SP_162SPI_T016__bin.17	0.981194639920885	0.9820174807989744	0.9825561022692699	0.9814886472638863	0.9809251442047296	0.9831416099429019	0.982413662396735	0.9831880526837217	0.9820850102325723	0.981458491872662	0.9820881769541343	0.9820891631911745	0.9856363201380985	0.9822100295030469	0.9822709133935991	0.9814692609873944	0.979183369791512	0.9821096792361967	0.9813874674680061	0.9824359927801284	0.9822776809289333	0.9819114285892222	0.9816391046120627	0.9820199399622344	0.9812500412522194	1.0	0.9824688445443585	0.9812554189214363	0.9821702974137781	0.9810861190036866	0.9821091475873788	0.9824690717926494	0.9816804212876831	0.9825549612600173	0.9819970280187443	0.9813475855978275	0.9819521066921894	0.982078787938552	0.9809486708781393
CM_periimplantitis__SP_123SPT_T016__bin.4	0.9827587289367932	0.9843717804026739	0.9855303998325622	0.9830736183707783	0.9850514458376395	0.984670303837116	0.984842470197336	0.984495952601872	0.9915426620063763	0.9850033947042613	0.9842098794848322	0.9828613684103455	0.9873663856436895	0.9815682230216561	0.9838188153865782	0.9839016906054253	0.9819244972449924	0.9836678103368316	0.9825805201527491	0.9848720602424871	0.9847286170824826	0.9845623893930171	0.9836453449613674	0.9834427369796109	0.9840064772893583	0.9824688445443585	1.0	0.9830034528035793	0.9843001155893034	0.9852032248638314	0.9842138110559588	0.9830198142071545	0.9848908899871038	0.9855811737477396	0.98399895800195	0.9832713373829625	0.9820266869018291	0.985058050302122	0.9830965311414452
HMP_2012__SRS015215__bin.20	0.982281473241444	0.9826467017727758	0.9837989668906423	0.9816157991618428	0.981418700344194	0.983033404493575	0.9826078790121194	0.9831632219539196	0.9828924947506129	0.9837131455885453	0.9819253816016319	0.9822655168497343	0.9865697959071876	0.9807972120929063	0.9811571927654472	0.9996639070352967	0.9786279693575443	0.982862273135363	0.9822776675582692	0.9830110195548494	0.9813392671273565	0.9825722228181201	0.9810186879949004	0.981191934420569	0.9819874724105963	0.9812554189214363	0.9830034528035793	1.0	0.9825947630387165	0.9833096861430639	0.9823622216095335	0.9822569212065532	0.98353256877543	0.9839624350692058	0.9815762901132117	0.9818006480387113	0.9816046324274239	0.9835357606494433	0.9813283979013238
HMP_2012__SRS022725__bin.36	0.9832545777406142	0.9842505162528261	0.9854526305396021	0.9821569036331577	0.9937737640235551	0.9840174825216139	0.9836413355466131	0.9844545038364513	0.984182990900956	0.9834128332384259	0.9835251384897696	0.983423837341368	0.9876947188449848	0.981682549300593	0.9834115781017811	0.9827753443340542	0.9797373397218581	0.9843826521002071	0.9828391477612671	0.9847238403124813	0.9823352144291877	0.9843876906917394	0.9823416021086793	0.9830793942716015	0.9834916995895454	0.9821702974137781	0.9843001155893034	0.9825947630387165	1.0	0.9843712740868696	0.9839059072558275	0.9833113955134254	0.9842904898975633	0.9851197880347997	0.9829690318969675	0.9826852702734629	0.9831485597519224	0.9848000723751198	0.9827933898313651
HMP_2012__SRS017227__bin.23	0.9826341454903911	0.9848934089850994	0.9975032626502902	0.9837219360975745	0.9856831139443641	0.984895862620316	0.9841496674469588	0.9849238145303465	0.9836284844724361	0.9830909005413593	0.9840830969383554	0.9824603035986847	0.986552432717381	0.9804232735278107	0.9833044465303094	0.9850007629081752	0.9823955952332756	0.9837284147429516	0.9806705698331137	0.9838809697265309	0.9854850349218421	0.984517931284446	0.9834330405195545	0.9839452735866482	0.9838346789879407	0.9810861190036866	0.9852032248638314	0.9833096861430639	0.9843712740868696	1.0	0.9840869000824365	0.9825357963427516	0.9840783540969803	0.9846919078771835	0.9835121610104675	0.9831626304788874	0.9791195593903582	0.999858662005198	0.9818393273304846
HMP_2012__SRS058808__bin.49	0.9830803458160079	0.9833184440994699	0.9843159044391968	0.9832960553687349	0.9846633147614033	0.9837341094000329	0.9839026602665507	0.9843714909044242	0.984395364957173	0.9833240787870374	0.9948290097193909	0.982389651710842	0.9861972552948578	0.9810926911431745	0.98298993265393	0.9833218898728309	0.9807728641764006	0.982818495917656	0.9814791483901885	0.9831250221350771	0.9845656077153886	0.9829134269742988	0.9828330504368584	0.9836670037849186	0.9833852360031557	0.9821091475873788	0.9842138110559588	0.9823622216095335	0.9839059072558275	0.9840869000824365	1.0	0.9826691014478183	0.9832575973350953	0.9843262975161023	0.9823580451753292	0.9829429431006838	0.9805205368035786	0.9837853396029934	0.9830398282602625
HMP_2012__SRS019029__bin.2	0.982505273391337	0.9834398992512293	0.983738943256992	0.9824234441442132	0.9826109007915663	0.983629617642222	0.9830717736231434	0.9837777905545436	0.9830723622616321	0.9831220366591177	0.9827143938574673	0.9989831537410836	0.9912175025841906	0.9819615879676346	0.9824197011355615	0.9819147823435045	0.9809359369532283	0.9831677730070801	0.9821967829204259	0.983680709772386	0.9828690469204524	0.9831950066469217	0.9822880124318198	0.9830117922364789	0.9836600297723695	0.9824690717926494	0.9830198142071545	0.9822569212065532	0.9833113955134254	0.9825357963427516	0.9826691014478183	1.0	0.9828160576925602	0.9840033386249898	0.9833051856178652	0.9826657056978354	0.9824089257077273	0.9829633840829153	0.9819891768627806
CM_periimplantitis__SP_143SPI_T016__bin.7	0.9833046312395874	0.9849683167373386	0.984944075002948	0.9830601049907113	0.9843414911518601	0.9844629815176709	0.9836336710779883	0.9850732725137463	0.9842270041231078	0.9846846606532842	0.9837727125379827	0.9826720791727163	0.9875157488647798	0.9812962813516589	0.9832767242316542	0.9842465543421497	0.9814374245750702	0.984877713893418	0.9826756251928038	0.984936268829664	0.98426450275608	0.9839909813122997	0.9833872100055616	0.9838086755628848	0.984067279744105	0.9816804212876831	0.9848908899871038	0.98353256877543	0.9842904898975633	0.9840783540969803	0.9832575973350953	0.9828160576925602	1.0	0.9852813014937494	0.983604132354519	0.9833583186899495	0.9823834883412794	0.9847629709870065	0.9835770339074632
CM_periimplantitis__SP_381SPT_T016__bin.14	0.9840690934204502	0.9851337058632526	0.9854809707240383	0.9838864492353648	0.9854065453079169	0.985003805368106	0.9845842305730206	0.9853536845527939	0.9849017974548545	0.9848358899427408	0.9842001972952801	0.9843801664904382	0.9877831152406339	0.9817579084895756	0.9840224446736883	0.9849467419909878	0.9820123113169413	0.9845960850090894	0.9837305888967436	0.9847508191623863	0.9846315539144529	0.9849849750448376	0.984130138568898	0.9846945655913053	0.9846535408463029	0.9825549612600173	0.9855811737477396	0.9839624350692058	0.9851197880347997	0.9846919078771835	0.9843262975161023	0.9840033386249898	0.9852813014937494	1.0	0.9842054365051011	0.9840808345983505	0.982945061325205	0.9849857018096342	0.9835702478988344
