	QinN_2014__LV-6__bin.12	NielsenHB_2014__O2_UC4_2__bin.40	QinN_2014__LD-79__bin.10	QinN_2014__LD-86__bin.44	QinJ_2012__DOM022__bin.32	HeQ_2017__SZAXPI029503-106__bin.14	QinN_2014__LD-53__bin.41	QinN_2014__LD-39__bin.12	QinN_2014__LD-3__bin.24	ZellerG_2014__CCIS07539127ST-4-0__bin.15	QinN_2014__LD-44__bin.54	YuJ_2015__SZAXPI017593-158__bin.24	CM_madagascar__A11_01_1FE__bin.25	QinN_2014__LD-27__bin.7	QinN_2014__LD-22__bin.78	QinN_2014__LD-60__bin.38	QinN_2014__LV-20__bin.9	QinN_2014__LV-12__bin.14	CosteaPI_2017__SID713A062-11-0-0__bin.66	QinN_2014__LD-24__bin.31	QinN_2014__LD-65__bin.37	ZeeviD_2015__PNP_Main_636__bin.23	ZeeviD_2015__PNP_Main_44__bin.25	QinN_2014__LD-38__bin.2	QinN_2014__LD-48__bin.15	QinN_2014__LD-77__bin.38	QinJ_2012__T2D-029__bin.48	QinN_2014__LD-91__bin.8	ZellerG_2014__CCIS82146115ST-4-0__bin.54	QinN_2014__LD-45__bin.24	QinN_2014__LD-87__bin.15	QinN_2014__LD-63__bin.5	WenC_2017__N227__bin.1	QinN_2014__HD-56__bin.17	QinJ_2012__T2D-056__bin.52	QinN_2014__LD-40__bin.12	QinN_2014__LD-5__bin.25	QinN_2014__LV-16__bin.4	WenC_2017__N237__bin.61	WenC_2017__N018__bin.23	LiJ_2014__V1.CD40-0__bin.27	FengQ_2015__SID530163__bin.14
QinN_2014__LD-44__bin.54	0.7504079824902633	0.7366903035614693	0.5649800578346229	0.7658602314322271	0.46469885221238527	0.4820525198367132	0.5295917363041145	0.7507979209530995	0.7065188149995079	0.6268195175448874	1.0	0.5863343441113199	0.823381778813031	0.7336279743353001	0.7621192593043911	0.437724671575267	0.4314172294684745	0.7769566052857284	0.5927481756785258	0.5464232988231544	0.7798206845482197	0.7205978431528774	0.660897420875768	0.506943904165124	0.4706679102204183	0.7841793716929047	0.3981102982185624	0.42522180093454	0.76153856969447	0.6535715457404379	0.718329451133493	0.763341566409051	0.49031293498994694	0.6558886800676768	0.5163347659197532	0.440146320658771	0.45725674541986344	0.6022641739350508	0.7205434767325781	0.6404832987294192	0.6943688574146892	0.7532251941490483
YuJ_2015__SZAXPI017593-158__bin.24	0.7619458714495317	0.8003672575564597	0.639155256002777	0.8106055620292335	0.5370586876542874	0.4304985076129162	0.48944682959688124	0.8182139617231425	0.7095839253199955	0.6545669109458495	0.8071949445952102	1.0	0.8059387069591822	0.8151549875924757	0.8318286871252095	0.4235243562991897	0.4382294985501972	0.8418972995084736	0.6800155626357375	0.6433988486746596	0.8236441085874521	0.7970076122709964	0.6988494489201003	0.6042244942465994	0.5100073167615781	0.7811475314640104	0.3606040780299716	0.3627945899839083	0.8479591138846841	0.6066111521899313	0.8175751968234674	0.8375162756006004	0.420366663956755	0.6957459548115773	0.6045574262549149	0.42338627984612864	0.4659660899716492	0.6782767026310662	0.7311651458900318	0.7270312401201136	0.7361107347344868	0.8083711753145111
CM_madagascar__A11_01_1FE__bin.25	0.8000035012867229	0.7997374034957847	0.6108834996861346	0.8219785771270942	0.5080577112088693	0.5310011429200231	0.5576604402117779	0.8146903987215302	0.772364343896382	0.669056878402813	0.8787354352724626	0.6247781059539381	1.0	0.7931344769202683	0.8206135754889923	0.47038436625459856	0.47586788144643155	0.8410030686277207	0.6381510205000338	0.6016070906057976	0.8214473819128529	0.7726364438931307	0.7143185120531795	0.5431496074807493	0.5031058914150951	0.8637614323263799	0.4169852420764631	0.46568313855341836	0.8274760974658186	0.7115394907628554	0.775926653044994	0.8312144713182095	0.5256446744178486	0.6976934023253545	0.5701895446576617	0.469306470127772	0.4917397143450218	0.671578805210915	0.7833008630671772	0.6908708950539323	0.7628053309591275	0.8248266237842407
QinN_2014__LD-27__bin.7	0.5356596695324966	0.5702795132767978	0.47289766382736204	0.5793356682902316	0.3673862003236815	0.3525622817885519	0.41295322681243757	0.6133130120612422	0.5234363285842123	0.5093901150052849	0.5766731985041245	0.4654370749746629	0.5841761540408422	1.0	0.6245862340696663	0.3547996111106813	0.34477418004809174	0.6339065361478075	0.4698229477854566	0.4584104683286933	0.5951778608655992	0.5858726634313256	0.5125182499096483	0.42747394725237314	0.3920907663838414	0.5776251594737247	0.29109743342628214	0.3099745542011725	0.6310348117832432	0.45566363358049683	0.6043817466641762	0.6273190693918392	0.34782089723795007	0.491783994750952	0.42537108610125934	0.3492164189689275	0.3659129449376786	0.4774320042351948	0.5286242211437753	0.5311529595707629	0.5283431274054606	0.5736419543640815
QinN_2014__LD-22__bin.78	0.7975757450445985	0.8584917210011953	0.7232130274457612	0.8800681015734205	0.5543688987579461	0.5333442519301159	0.5996273892818919	0.9609672861065934	0.7737951500753872	0.7871047744557069	0.8847932059484951	0.7014870149408845	0.8926899631796623	0.9224808647963945	1.0	0.5337001038717671	0.5354630400964608	0.9875473585066842	0.7080757170226183	0.7124629252879598	0.908223934253361	0.9028649345999631	0.7642606033268348	0.6421413581029501	0.5897854169262554	0.8633931189987393	0.45114571810540943	0.47583661934126037	0.9491926132972186	0.6883460665573718	0.9103454430002998	0.9758733471792749	0.5320644908188568	0.7479512667839417	0.65238543227033	0.5287927205969172	0.5823865259437285	0.7197709488786583	0.7895032383070806	0.8059088834029893	0.8186564358326581	0.8751248066347344
QinN_2014__LD-60__bin.38	0.7467712356373422	0.8489748823506552	0.5795611212172243	0.9092143077888215	0.4229759963877071	0.8480422001676607	0.8624201252088819	0.8789419238790697	0.7138960392466741	0.9008053636627762	0.8641744559816573	0.6073593065581991	0.8701545402561545	0.8911065792955659	0.907567309489486	1.0	0.9100396574983761	0.9083445446419813	0.6311704606228614	0.46050905201368675	0.8722169892500976	0.8054478632510266	0.764237745129789	0.5104806459194229	0.6819294677604709	0.8498696280559683	0.761015920366707	0.8051471472694063	0.9258776742903566	0.8814503578057542	0.8685288233955183	0.9048867734933204	0.8816048795563097	0.7161583487084018	0.49238864718520586	0.8645556713183574	0.937864675957711	0.5975800228359089	0.8015718655679276	0.7132742511246778	0.7715872437205877	0.866644028150717
QinN_2014__LV-20__bin.9	0.7166812011662835	0.8260660835249244	0.5619936048201686	0.8636320393224282	0.3997559965821904	0.8100384944020155	0.7785743858072813	0.8676039216722603	0.6908080300908186	0.8565541784484202	0.810850664623028	0.5982902143178035	0.838055724390652	0.8243739154180211	0.8668701496613022	0.8663698105229777	1.0	0.8896391039701206	0.634743620235547	0.4576984399637078	0.8348378742633652	0.7828475286946258	0.736597870035147	0.5179346916483883	0.6601842798375659	0.7939483628868159	0.7149643684539696	0.740265849211173	0.8759898875117818	0.8304625494393207	0.832963364252178	0.8802163438245993	0.8277177312086538	0.6803317389427693	0.5034970886956829	0.8261973344608581	0.9032169692485225	0.6223646309558415	0.7473851113871198	0.6844463236524757	0.7588083472071739	0.8560371026135672
QinN_2014__LV-12__bin.14	0.7807595391140547	0.8331227788779328	0.7001522605255796	0.8767109627053561	0.5367700509162137	0.5318379855633298	0.5808348033655822	0.9412933589532705	0.7618694716334075	0.7629239059522266	0.8700888632526229	0.6848459051051101	0.8824854208316123	0.9031048865603974	0.9525898198014262	0.5152488837639684	0.5300749965753192	1.0	0.7048087768404445	0.7056963071705208	0.8932654240542239	0.8670935139955293	0.7408820823319532	0.6266604453817194	0.5748918666846518	0.8350631689608967	0.4489391886891581	0.45715002516681214	0.9317011032983483	0.6793475208721835	0.8826119109614456	0.9564779479417012	0.5316700318639659	0.7423585003204242	0.643316203805516	0.509806134193956	0.559636422229302	0.7117683582578372	0.7639421252546205	0.7784947884491943	0.8024890738245734	0.8552617007306511
CosteaPI_2017__SID713A062-11-0-0__bin.66	0.7411022006867598	0.7935334026812411	0.6438585581593772	0.8273002555223183	0.5495568136221096	0.4483392950981679	0.49908560916812306	0.8227837670113144	0.7159867212068312	0.6573642850668091	0.8017030172678826	0.6680808822270947	0.8087417665206811	0.8083950269816609	0.8249054072985187	0.43240385584509683	0.4567707075451665	0.8512316226459586	1.0	0.6576191101027984	0.8023280358884932	0.7904412720206547	0.7205615278852755	0.5836906905821865	0.504216974009748	0.7748468672684847	0.37827825752922406	0.3677315437262647	0.827833359639898	0.5897627528203491	0.808003914923936	0.8271956631568005	0.43914530922257444	0.717196823181218	0.6064734433645018	0.43338131904284677	0.4605512461387985	0.7020683298754463	0.7228669971785417	0.7353654679113791	0.756527355974728	0.8082859973642724
QinN_2014__LD-24__bin.31	0.7599595000594396	0.7747437345322109	0.7122950686796857	0.797386821713804	0.572236601787509	0.3730553814397337	0.4521889961202192	0.8798517523856869	0.7450516583631431	0.6648042277723141	0.7874975683824881	0.6735458927278425	0.8124115161405366	0.8404669786341875	0.8844299478012774	0.33616909468178235	0.3509587327490246	0.9081780700521987	0.7007307010623466	1.0	0.8138711620970269	0.7967248813911014	0.7110002323545622	0.6536863321481449	0.5128429931590494	0.7762364775048363	0.26962923236536945	0.2767889950395003	0.8627122261728501	0.5519623153321589	0.8285905534361457	0.8931297348996552	0.34254195891106765	0.6973109012114859	0.6688974505841285	0.34945653348607497	0.39272243896640047	0.7942324734413331	0.706466616593358	0.7609010763960186	0.7559831299780615	0.7925735699387233
QinN_2014__LD-65__bin.37	0.7767394952120502	0.7954778279990541	0.6416124569284585	0.8153467807341129	0.49331451702675677	0.5007994878353194	0.5529331738974532	0.8527977970352518	0.7270168407995802	0.6986348943993786	0.8535462428175623	0.654845429786911	0.8424713997782878	0.8287531426771583	0.8562614748434496	0.4835667673657119	0.4861732464746357	0.8730638005143193	0.6492933881817384	0.6181131061115548	1.0	0.8117948694272467	0.7028146999060723	0.5864962734171449	0.5318607572793919	0.8085758856822167	0.4303542728867179	0.445482727010172	0.866169788952653	0.6669149516280363	0.8049542083531475	0.8634381413921297	0.514015019188221	0.702415084234777	0.5787060762614441	0.483823773079857	0.5154088006759097	0.6479863012363463	0.7608513096262234	0.7066887660801704	0.7409664543419858	0.7980078722748288
ZeeviD_2015__PNP_Main_636__bin.23	0.817435279458778	0.8823222470188042	0.7235053072160003	0.8882621170951146	0.549546203051832	0.5263149581886731	0.580534845697338	0.9488214148871138	0.7802452814184555	0.7687323226857525	0.8994147291696525	0.7225974208304937	0.9036189685076911	0.930285791168582	0.9706686009950481	0.5092183811894365	0.5198772715440211	0.9664204882814214	0.7294463472489932	0.6900100323785512	0.9257229601074021	1.0	0.7710810107255779	0.6606926728537875	0.6500688811996735	0.8663581880880861	0.4287394009236808	0.44354578771720976	0.9736859192788387	0.6879936120365143	0.9128464168614158	0.9784078644488189	0.508651537176836	0.7660578017098917	0.6621440041182476	0.5157315300401003	0.5565466388606962	0.703374447561079	0.8081089697653945	0.8061124386869576	0.8331179638073901	0.8841485493999585
ZeeviD_2015__PNP_Main_44__bin.25	0.764052826370646	0.847764891274906	0.6288217124679706	0.8391988497919743	0.538575389567162	0.5114677079801851	0.5799396340556996	0.8120230112112379	0.7392096021453001	0.6785257877273931	0.8285405061126834	0.6364000651016802	0.8391019023439543	0.8174009505550388	0.8252818967386291	0.4852971850574017	0.49132261584191805	0.8293959938964237	0.6678938842611987	0.6184853518281644	0.8049858016055672	0.774484371777599	1.0	0.5772662347315114	0.5083507006362691	0.8174890845986933	0.45448141047373225	0.44791953714350513	0.8328420350033169	0.6577995984612971	0.8118855221031369	0.8269294157946783	0.5016601516023063	0.7303092388567722	0.5808221496128272	0.46219666465525194	0.5201565495639422	0.7114667678837195	0.7436168918883188	0.7243178865691355	0.7664060053362226	0.8291139649567292
QinN_2014__LD-38__bin.2	0.6117241238126433	0.6677087146683108	0.586358523920541	0.6632573312652936	0.4541145642665845	0.32998882487813336	0.402801728290399	0.711734841332537	0.5922344945184099	0.5444849328529315	0.65127056800447	0.5638541405753261	0.6538289242981831	0.6986462206893894	0.7105806005664631	0.33218531434847115	0.35402436850927727	0.7188975164255024	0.5544227230689196	0.582707943970251	0.6883899154158879	0.6800392815167338	0.591558929500395	1.0	0.4303018005433421	0.637072262576829	0.26870448064584496	0.2716921398431629	0.7152686123581434	0.4641806034565808	0.7087399568409086	0.7198416215487178	0.3193435579275929	0.5832480347199477	0.5195751286102387	0.32157858230091907	0.37790637463632687	0.5868835619737578	0.5928426234561954	0.6198363229995568	0.5982694215911061	0.6605580817325293
QinN_2014__LD-48__bin.15	0.7944135943854447	0.8451940931073432	0.6984458214294457	0.8783408107815128	0.49517958114634	0.6721791720139455	0.7384769784348761	0.9427170936913183	0.7617337072640232	0.9161951736364877	0.8779299299579328	0.6910167464533118	0.8793216794709954	0.9304177696339839	0.9475899654160737	0.6442943515251547	0.655189687066171	0.957556885138703	0.6953755800413329	0.6637578635595917	0.9063812414545531	0.9714883677016201	0.7563607848348259	0.6247652734018485	1.0	0.8554862206307633	0.5235224900426966	0.5477207479080046	0.9671828611992125	0.8632440002657612	0.9184786219581705	0.9487211990026961	0.6334549657133066	0.746244374429575	0.6018757146703686	0.63293218543139	0.6942382269530827	0.7091689367103657	0.7776942417238111	0.7778813236307178	0.823170006748936	0.8657005430620587
QinN_2014__LD-77__bin.38	0.8798506506267034	0.875920403961005	0.6662821860145874	0.8974074612030543	0.5578859829746271	0.5807116024868778	0.6211287782344079	0.8846928284390371	0.843735670975698	0.7478399307365224	0.9530449443642256	0.6896010799634316	0.983637073048476	0.8930796330630577	0.9038319904990559	0.5231784873107145	0.5133893251082954	0.9062550730086039	0.696258576054545	0.6545939741913802	0.8978141562928091	0.8435841571187306	0.7925017728830068	0.6026776941413692	0.5573984045476941	1.0	0.45714009050959353	0.5126192246022049	0.9094573696396989	0.7670423185037722	0.8608783816497353	0.8962870561028471	0.5735181118867178	0.763378075489216	0.6157375050908086	0.5409773782976336	0.5453541921207099	0.7193946280932892	0.8907340162848917	0.7595309905645601	0.8173739686662509	0.8853689447857304
QinJ_2012__T2D-029__bin.48	0.7449880075173292	0.8511074975967551	0.5429339321308843	0.9076752944304863	0.4039456481480504	0.853588300655181	0.8561271403653353	0.8469351899434089	0.7096447418265929	0.8524856042723418	0.8963349326827601	0.5897452402031493	0.8796921313907586	0.8337798638143586	0.8749130769238886	0.8678811451581075	0.8564616425216608	0.9025838972561326	0.6297018921003674	0.4212247421853649	0.8852393800841425	0.7733805927547044	0.8162126969421015	0.4709125577596586	0.6319125609252941	0.8468729324442822	1.0	0.8815957335674497	0.8769549118528782	0.8950887274883742	0.8256663399027305	0.8795222422829719	0.9137459282012753	0.7349044030824848	0.4666642748531409	0.8366637577993346	0.8840543771770341	0.5789915762438046	0.8022132013333657	0.6923044455020012	0.792441939606005	0.8671562146174278
QinN_2014__LD-91__bin.8	0.7949889554674557	0.8667320546951627	0.5617690209104321	0.8955137768180207	0.4008176250958154	0.9153650877380962	0.8825086336924179	0.8664775771262786	0.7660877216118424	0.8850132287124878	0.934749684736291	0.5793053071451533	0.9592094092823528	0.8668659902577331	0.9009876202329242	0.8965090210752759	0.8658130506812168	0.8973703297699606	0.5976781755091611	0.42219065006140427	0.8947019212541314	0.7811801989664297	0.7854166838378925	0.46489548905025263	0.6454962621675308	0.9272070520164515	0.8607605891516316	1.0	0.8996266288624956	0.9717231119206773	0.8348821779158803	0.8953963256323818	0.9894695739612782	0.7104828274003313	0.4725772087004541	0.8657790516537952	0.9063604968391208	0.5751666982617225	0.8818636824449628	0.6883618238314637	0.7930396778952747	0.8804748736884618
ZellerG_2014__CCIS82146115ST-4-0__bin.54	0.746395935663541	0.8000623711240535	0.6479085593708153	0.8177964946238372	0.4973606305333921	0.500552068733177	0.5567584665826127	0.8538651504567024	0.7161028062543661	0.704891869393478	0.8056048734753656	0.6515863733472024	0.820216970201179	0.8492383831302471	0.8648995839776614	0.4961161828277124	0.49304423143950865	0.8801160559039624	0.6474851496733449	0.633251345218222	0.8371454253656123	0.8252433490219683	0.7027698629471397	0.5889762756704524	0.5485213135219903	0.7916159921941894	0.4120410975136332	0.43292501235771275	1.0	0.6493126533558689	0.8294883535064421	0.8892743977443269	0.48803669286286927	0.6886297639168669	0.5890605609732275	0.49677112920986494	0.5228782538465085	0.6555195222114084	0.7395192465488887	0.7243102115610679	0.740586199322842	0.8095469466657478
QinN_2014__LD-45__bin.24	0.8349675924930671	0.8387881043489477	0.5919260700389105	0.8624185781542232	0.4628401982071071	0.7165747199948406	0.7276278027387837	0.8402459047230044	0.7905644710535933	0.8381196659285852	0.936825515402971	0.631601081325107	0.9556694326805254	0.8309139669368187	0.8498720897736312	0.639975036008341	0.6333477545843456	0.8695423178622869	0.6250282154911109	0.5489780617838639	0.8733809682481674	0.790101602639895	0.7521067566696047	0.5179060880968248	0.6633670217339898	0.9046632145237226	0.5698555098136164	0.6336191607369349	0.8798107412343874	1.0	0.806810547756734	0.8649935776167853	0.7004247103209579	0.7093125900208527	0.5314548982092568	0.6391077455553884	0.6586409269729345	0.6458619966893824	0.833632059247157	0.6850869037126212	0.778757631618548	0.8595997162327751
QinN_2014__LD-87__bin.15	0.7205195557365609	0.808040967687141	0.656366588966271	0.8035800167407173	0.5107740228271347	0.4759920102982017	0.5454158471969531	0.8416119387101461	0.6946307935059114	0.6870248184205194	0.78417265450884	0.6483098629021201	0.7936916351669672	0.839354602367031	0.8560032253509309	0.48025495826076636	0.48380519780856235	0.860381291327367	0.6521660605490055	0.6276362025176566	0.8028360985532991	0.7983966363027982	0.7069734911354014	0.6022452617425491	0.5375412634125277	0.7732712344130209	0.40033696321749224	0.41460392240329574	0.8559888995536491	0.6144605621033544	1.0	0.857487480276447	0.4687032492954778	0.68418217093132	0.5838667987368741	0.46261376217948585	0.5305313438211814	0.6832914133217635	0.706831768069435	0.7542844366584873	0.7205185324653264	0.8138418923150285
QinN_2014__LD-63__bin.5	0.7841016540671383	0.8466830324300522	0.7011551838247897	0.8604439850545951	0.5364561881834266	0.5280627137459228	0.5851231519300086	0.9309911482490304	0.7515661297254823	0.7550467109825524	0.8589225491566183	0.6845343536006877	0.876377664160824	0.8979862727984664	0.9458226432905205	0.5157377645703196	0.5269642212067598	0.9610438579606431	0.688176834622291	0.6973159972260823	0.8876341803626661	0.8820394096723243	0.7422049482263537	0.6304788172352056	0.5723061751312469	0.8298206709611414	0.43955680598659974	0.45832188520937545	0.9458901454724757	0.679019741751418	0.8838424562356458	1.0	0.517354125411671	0.7318111942876278	0.6372538213881718	0.5091483914177304	0.561943535479516	0.7012944070750724	0.7741498284759009	0.7740148241119903	0.7942391106587527	0.8629526403636681
