	QinN_2014__LV-6__bin.12	NielsenHB_2014__O2_UC4_2__bin.40	QinN_2014__LD-79__bin.10	QinN_2014__LD-86__bin.44	QinJ_2012__DOM022__bin.32	HeQ_2017__SZAXPI029503-106__bin.14	QinN_2014__LD-53__bin.41	QinN_2014__LD-39__bin.12	QinN_2014__LD-3__bin.24	ZellerG_2014__CCIS07539127ST-4-0__bin.15	QinN_2014__LD-44__bin.54	YuJ_2015__SZAXPI017593-158__bin.24	CM_madagascar__A11_01_1FE__bin.25	QinN_2014__LD-27__bin.7	QinN_2014__LD-22__bin.78	QinN_2014__LD-60__bin.38	QinN_2014__LV-20__bin.9	QinN_2014__LV-12__bin.14	CosteaPI_2017__SID713A062-11-0-0__bin.66	QinN_2014__LD-24__bin.31	QinN_2014__LD-65__bin.37	ZeeviD_2015__PNP_Main_636__bin.23	ZeeviD_2015__PNP_Main_44__bin.25	QinN_2014__LD-38__bin.2	QinN_2014__LD-48__bin.15	QinN_2014__LD-77__bin.38	QinJ_2012__T2D-029__bin.48	QinN_2014__LD-91__bin.8	ZellerG_2014__CCIS82146115ST-4-0__bin.54	QinN_2014__LD-45__bin.24	QinN_2014__LD-87__bin.15	QinN_2014__LD-63__bin.5	WenC_2017__N227__bin.1	QinN_2014__HD-56__bin.17	QinJ_2012__T2D-056__bin.52	QinN_2014__LD-40__bin.12	QinN_2014__LD-5__bin.25	QinN_2014__LV-16__bin.4	WenC_2017__N237__bin.61	WenC_2017__N018__bin.23	LiJ_2014__V1.CD40-0__bin.27	FengQ_2015__SID530163__bin.14
QinN_2014__LD-44__bin.54	0.9971246901740007	0.9821865302975202	0.9824885265862896	0.9822171117247448	0.9720115600589767	0.9962215795172997	0.9839996238074172	0.9848027511317557	0.997473691454222	0.9846018160374927	1.0	0.9856164928570922	0.9962086995771503	0.9849252301988701	0.9852913197276274	0.9875180409509762	0.986423710123868	0.9855136650581968	0.9831231926867946	0.9835737389041961	0.9906553741273834	0.9846435824084196	0.9819820321710627	0.9807290745803129	0.9864776192122717	0.9989396736391881	0.9829603511382717	0.9982879255841793	0.9846044214341938	0.9982876344586362	0.984247447996671	0.9844283588458502	0.9985892154205055	0.9846856386964674	0.9827576209816622	0.9882270615532744	0.9860695883842825	0.982984478423471	0.9979274241445675	0.9842344451086448	0.9840812476752219	0.9811778525046948
YuJ_2015__SZAXPI017593-158__bin.24	0.9850702195173221	0.9820883138598638	0.9966236099806732	0.9822007244173038	0.9740995036869471	0.9866672778976415	0.9813643784719437	0.9965657937338702	0.9837458662475591	0.997061370187748	0.9856164928570922	1.0	0.983386855130574	0.9968596161630349	0.9976730148657746	0.9954504508603197	0.9948878475787586	0.9970352439199577	0.9956675317117596	0.9977716830646912	0.9941706651672128	0.9975965712375154	0.9808151522807476	0.9951584605264696	0.9991871933013604	0.985254636053428	0.9825824769908315	0.9889406951814286	0.9962589773173494	0.9853109784087313	0.9969567269866247	0.9965398508304896	0.9874041977924383	0.9825023211485563	0.9969367843364239	0.9958296658269342	0.9960389321115444	0.9827124763141388	0.9848364758885366	0.996640718769431	0.9833925215922217	0.9813423337121785
CM_madagascar__A11_01_1FE__bin.25	0.9967202224490584	0.9816337406265464	0.9822777602177338	0.9825322602535381	0.9720381908989905	0.9952786673766791	0.9838659576383214	0.9832154906443187	0.9970775243803299	0.984367824889025	0.9962086995771503	0.983386855130574	1.0	0.9845055574112683	0.9840730768238766	0.9873425030893069	0.9845811535934015	0.9830051267000574	0.9822018057634154	0.9819556950347545	0.9892526683103101	0.9841123108885269	0.9817895079131665	0.9808384683058836	0.9862917254187495	0.9993599514813131	0.9836000585206545	0.9986924010156151	0.9840297931290458	0.9964996045680966	0.9835714566502282	0.9829258554964408	0.9981355652096278	0.9849789499105318	0.981280133458781	0.9879677159509106	0.9860000782286624	0.9816689770540513	0.9980014810452967	0.9838094254486401	0.9833982032453011	0.980884305346708
QinN_2014__LD-27__bin.7	0.9843378502066171	0.9800373030384376	0.9969647544930643	0.980503985808837	0.9733964413408858	0.9868725534275732	0.9839950981037633	0.9968223117188257	0.9831466194288562	0.9965570277859461	0.9849252301988701	0.9968596161630349	0.9845055574112683	1.0	0.9973580270444847	0.9965459615792551	0.9951912851880524	0.9974164280857511	0.9956482363412082	0.9973325553286375	0.9942867939577753	0.9990802604672201	0.9798449634242714	0.9951278499847772	0.9992563952822412	0.9844024192166113	0.9812749617501539	0.9876432204394539	0.9967175243814445	0.9840324220596027	0.9965926369612323	0.9972976566220005	0.9870529049417255	0.9816140892712699	0.9968281101614435	0.9956964692560679	0.9952892676269172	0.9817942969959188	0.9847493476849507	0.9962974684856384	0.9831778379086168	0.9805562832500403
QinN_2014__LD-22__bin.78	0.9839890714050763	0.9803473588326596	0.9978888318302898	0.9809335512610189	0.9728839616515794	0.9872132009398741	0.9813764655803457	0.9984701604974635	0.983713990445873	0.9988420523500053	0.9852913197276274	0.9976730148657746	0.9840730768238766	0.9973580270444847	1.0	0.996721821228494	0.9970860398410089	0.9995610638886104	0.9955932711698947	0.9991697717559098	0.995042590443216	0.9989819477849388	0.9799788876896253	0.9962300178706945	0.9997002558431665	0.9847225919837359	0.9822559301894415	0.9878366304032279	0.9974795225502109	0.9844021983990563	0.9967091545553546	0.9994154526675475	0.9874450157732529	0.9819920347186255	0.9970943287017786	0.9962562404535157	0.9973406361787159	0.9816293182900929	0.9848376661720927	0.9959211941904249	0.982947912113901	0.9809936303867697
QinN_2014__LD-60__bin.38	0.9871487053913792	0.9826597581298113	0.994801758476326	0.9844829054477144	0.9762688336234236	0.9878720856412694	0.9843018853578251	0.9962621292019583	0.9849074957012596	0.9959142462275317	0.9875180409509762	0.9954504508603197	0.9873425030893069	0.9965459615792551	0.996721821228494	1.0	0.9958123452790166	0.9965303543241144	0.9940167228661442	0.9943121883390871	0.9942495759958823	0.9995475866503614	0.983120549817053	0.9919825662620491	0.9996731046512732	0.9873647412427143	0.9824854592997767	0.9879807255617926	0.9950478607355021	0.98746173788025	0.9944707247175238	0.9965699471938989	0.9874720951490642	0.9858577444229608	0.9952626224087499	0.9953130259530536	0.995124522981797	0.9832246337096715	0.9867518364157629	0.9933661674540155	0.9860913040496276	0.9827875844802856
QinN_2014__LV-20__bin.9	0.985363632289874	0.9813211249182472	0.9952483316121665	0.9812148027754454	0.9744855560589826	0.9858445256350881	0.9822063780111193	0.9949983886952068	0.983182889524096	0.9970285578354613	0.986423710123868	0.9948878475787586	0.9845811535934015	0.9951912851880524	0.9970860398410089	0.9958123452790166	1.0	0.996447127214749	0.9924865881121434	0.9949143033304036	0.9940278595005176	0.9992691390007669	0.9825534394916433	0.9959196048673405	0.9995092214358207	0.9861602712582457	0.9827329854342483	0.986520006339107	0.9946270436137632	0.9849133990871358	0.9943259786267312	0.9969211859519881	0.9860298878340502	0.98361935570145	0.9950871072253646	0.9951553862640452	0.995213002928299	0.9804745232078401	0.9855819604909475	0.9933089417798675	0.9849753362254478	0.981774813883874
QinN_2014__LV-12__bin.14	0.9837046765237437	0.9800905541735125	0.997962168450268	0.9798922132996375	0.9727983882781095	0.9858490887280136	0.9813346741083225	0.997506004167042	0.9829797780748337	0.9988435151641755	0.9855136650581968	0.9970352439199577	0.9830051267000574	0.9974164280857511	0.9995610638886104	0.9965303543241144	0.996447127214749	1.0	0.994200031539272	0.9977441276823732	0.99536043886634	0.9985451525534779	0.979870761375019	0.9958471892418931	0.9995154512645262	0.9848371835637942	0.9804844890374984	0.9882028590878148	0.996708627640341	0.9833424246245854	0.9966496412573594	0.9989951748658863	0.9876536469175067	0.9811974942941777	0.9966166963312174	0.9960673200965583	0.9977206036470342	0.9813885968067237	0.9847643648920739	0.9959243308718172	0.9826045602940798	0.9806071328633454
CosteaPI_2017__SID713A062-11-0-0__bin.66	0.9829371047978726	0.98154430957386	0.994557804478502	0.9815728058808177	0.974558980740501	0.984840552184314	0.9811932579368788	0.994286235181287	0.9821859785233475	0.9948379137535399	0.9831231926867946	0.9956675317117596	0.9822018057634154	0.9956482363412082	0.9955932711698947	0.9940167228661442	0.9924865881121434	0.994200031539272	1.0	0.9945270903753866	0.9914804350022834	0.9969865646677306	0.9807698280949636	0.9938167273229634	0.9976295560497116	0.983601571043363	0.9824566602459623	0.9863670524064244	0.995996037220838	0.9821999212451293	0.9952310199199392	0.9954163151414924	0.9847352007209522	0.9820816468601	0.9941003011153111	0.9946085762335101	0.9941027893395945	0.9803088519441988	0.9838144733686359	0.9946131600765115	0.9841914117390932	0.9825082927844108
QinN_2014__LD-24__bin.31	0.9820139928988133	0.9794788546210365	0.9978558235303023	0.9794620677982414	0.9718625892199577	0.9846009858364011	0.9805232277133173	0.9972821239550532	0.9818896537358764	0.9982271589512246	0.9835737389041961	0.9977716830646912	0.9819556950347545	0.9973325553286375	0.9991697717559098	0.9943121883390871	0.9949143033304036	0.9977441276823732	0.9945270903753866	1.0	0.9947206702065832	0.9981662245126786	0.9779998736425869	0.9966017217942909	0.9994681873349603	0.9839135824877312	0.9809600106159982	0.9881147007335176	0.9962971601160384	0.9811332081470346	0.9962876513852071	0.9980917917607373	0.986290819769692	0.9804054894639026	0.9957827799866062	0.9941527097761005	0.9974079442819526	0.9802852174145023	0.9845222541426479	0.9955432970940847	0.9814268715401728	0.9794625402543894
QinN_2014__LD-65__bin.37	0.9899957893525541	0.9819607768637956	0.994318258606284	0.9823774496624385	0.9738534623225141	0.9906731639599121	0.9834769184165434	0.9939784465336755	0.9896974818084051	0.995495090503873	0.9906553741273834	0.9941706651672128	0.9892526683103101	0.9942867939577753	0.995042590443216	0.9942495759958823	0.9940278595005176	0.99536043886634	0.9914804350022834	0.9947206702065832	1.0	0.9939439732735896	0.982338600969398	0.9912957075066394	0.9956201337486892	0.9908297942424082	0.9811505453558789	0.9918394804678622	0.9931067257653181	0.9904389402536614	0.9939734079953378	0.9940046594992662	0.9916040815801427	0.9835190566967434	0.9935688769578727	0.9940084608753023	0.9934660428029569	0.9827416656941689	0.9896113635802564	0.9938468930380938	0.9842812917593137	0.9812630770210916
ZeeviD_2015__PNP_Main_636__bin.23	0.9842166354647813	0.9805349096793026	0.9978168845344906	0.9813223089221988	0.9731697968570333	0.9875225692443625	0.9821610424878937	0.9977964503287792	0.9842583833037913	0.9995481910528137	0.9846435824084196	0.9975965712375154	0.9841123108885269	0.9990802604672201	0.9989819477849388	0.9995475866503614	0.9992691390007669	0.9985451525534779	0.9969865646677306	0.9981662245126786	0.9939439732735896	1.0	0.981345197600047	0.9970189122958171	0.9995754410645635	0.9855967981941262	0.984558240754423	0.9902002011152756	0.9983912800420355	0.9842944863319516	0.9982523152664612	0.9979963148423068	0.9884672268028697	0.9823565021765565	0.9974497843684295	0.9995034368293422	0.9996165007638464	0.9820864704335284	0.9850906554891745	0.9977908465308108	0.9836061724276774	0.9812179294083431
ZeeviD_2015__PNP_Main_44__bin.25	0.9818649954696467	0.9815500514633902	0.9773512227106936	0.9817659286061903	0.972747821842069	0.9852031762128098	0.9815949089889283	0.980124123170013	0.9811536763822795	0.9800322145919541	0.9819820321710627	0.9808151522807476	0.9817895079131665	0.9798449634242714	0.9799788876896253	0.983120549817053	0.9825534394916433	0.979870761375019	0.9807698280949636	0.9779998736425869	0.982338600969398	0.981345197600047	1.0	0.9768902340805908	0.983111225245781	0.9822807545187676	0.9852236701494191	0.9847407030411379	0.9806818968022251	0.9831721269581437	0.9798226692364311	0.9796646129879459	0.9847762574668311	0.9819831136624171	0.9777774260904314	0.983188099309076	0.9822475096584643	0.9812181083431046	0.9822479925865791	0.9798265052426764	0.982881535372107	0.9810398467725957
QinN_2014__LD-38__bin.2	0.9800634358377756	0.9772835628595021	0.9944956920365224	0.9780933041267733	0.9703157545340746	0.9837341460875434	0.9768415088939704	0.9942819652274849	0.9797144928922037	0.9957770502778778	0.9807290745803129	0.9951584605264696	0.9808384683058836	0.9951278499847772	0.9962300178706945	0.9919825662620491	0.9959196048673405	0.9958471892418931	0.9938167273229634	0.9966017217942909	0.9912957075066394	0.9970189122958171	0.9768902340805908	1.0	0.9967363971218928	0.9814984021558142	0.9783620487434861	0.9835713600655663	0.9947263487459378	0.9799890169677679	0.9945586875960045	0.9953526631022098	0.9829732579884092	0.9786791004061509	0.9953194115238442	0.9914717774122767	0.9923585550032255	0.978806410797132	0.9815388020109038	0.9945665405557895	0.9806335665108641	0.9781932408587175
QinN_2014__LD-48__bin.15	0.9855131090204159	0.982828028171305	0.9978754549474047	0.9829294373043987	0.974387468455249	0.988704851230392	0.9826532843828375	0.9982845959867137	0.9843024024237741	0.9996451712287282	0.9864776192122717	0.9991871933013604	0.9862917254187495	0.9992563952822412	0.9997002558431665	0.9996731046512732	0.9995092214358207	0.9995154512645262	0.9976295560497116	0.9994681873349603	0.9956201337486892	0.9995754410645635	0.983111225245781	0.9967363971218928	1.0	0.9862957505437554	0.9858408099432052	0.9920418649207116	0.9994832494215917	0.9864251178774075	0.998767977686707	0.998959826281784	0.9907840276533865	0.9841304062108737	0.9980299636869686	0.9997473017907051	0.9997129750388994	0.9843216102353033	0.9869332238703307	0.9985523445285357	0.9849013541189441	0.983209422025235
QinN_2014__LD-77__bin.38	0.9988166897185855	0.9831912786456352	0.9827921990630272	0.9834250488122762	0.9721110594998471	0.997139171249698	0.9842274567710467	0.9845994292140473	0.9984833420400735	0.9847456266871278	0.9989396736391881	0.985254636053428	0.9993599514813131	0.9844024192166113	0.9847225919837359	0.9873647412427143	0.9861602712582457	0.9848371835637942	0.983601571043363	0.9839135824877312	0.9908297942424082	0.9855967981941262	0.9822807545187676	0.9814984021558142	0.9862957505437554	1.0	0.9844004513786675	0.9990220271456847	0.9853638637523583	0.9995398036446067	0.9843653932326675	0.9847074917457878	0.9994977084187444	0.9857789298081987	0.9830900915976107	0.988116566268194	0.9862898548634497	0.983003040119301	0.9989944805028875	0.9844671361692986	0.984481488240371	0.9824769766574595
QinJ_2012__T2D-029__bin.48	0.983176180111379	0.9854427054698286	0.980187683597307	0.9847194890622084	0.9766632564286388	0.985106362250291	0.9817726389922494	0.9822812168415332	0.9831515454528178	0.9819801970570289	0.9829603511382717	0.9825824769908315	0.9836000585206545	0.9812749617501539	0.9822559301894415	0.9824854592997767	0.9827329854342483	0.9804844890374984	0.9824566602459623	0.9809600106159982	0.9811505453558789	0.984558240754423	0.9852236701494191	0.9783620487434861	0.9858408099432052	0.9844004513786675	1.0	0.9845599066665095	0.982150243330568	0.9832366813219167	0.9817825702899933	0.9816866340341934	0.9827651562439708	0.9851266042120778	0.9803485608895351	0.9819727212942585	0.9833609945843418	0.9859323733302667	0.9839651164596676	0.9819028904190981	0.9864519968001807	0.9839485626025216
QinN_2014__LD-91__bin.8	0.9976481935437159	0.9854178160576212	0.985709559680892	0.985561277828046	0.9763442803150081	0.9968349211086416	0.9855160003957817	0.988009031700234	0.9980885931696736	0.9877685722334976	0.9982879255841793	0.9889406951814286	0.9986924010156151	0.9876432204394539	0.9878366304032279	0.9879807255617926	0.986520006339107	0.9882028590878148	0.9863670524064244	0.9881147007335176	0.9918394804678622	0.9902002011152756	0.9847407030411379	0.9835713600655663	0.9920418649207116	0.9990220271456847	0.9845599066665095	1.0	0.9888711341432064	0.9997816353182613	0.9876884786538136	0.9879816928851894	0.9995711937985464	0.988369276544636	0.986035723268277	0.9885689883960587	0.9876161790113824	0.9863722858975333	0.9982576141909977	0.9871168861868495	0.9872891193065579	0.985260344851439
ZellerG_2014__CCIS82146115ST-4-0__bin.54	0.9836205888329383	0.980302736682751	0.9959978842366485	0.9803107231644529	0.97328963428241	0.9860539208026003	0.9802177332488378	0.9959893496558416	0.9833363516168695	0.9967225480979212	0.9846044214341938	0.9962589773173494	0.9840297931290458	0.9967175243814445	0.9974795225502109	0.9950478607355021	0.9946270436137632	0.996708627640341	0.995996037220838	0.9962971601160384	0.9931067257653181	0.9983912800420355	0.9806818968022251	0.9947263487459378	0.9994832494215917	0.9853638637523583	0.982150243330568	0.9888711341432064	1.0	0.9834287623760517	0.9971059061922641	0.995999078205388	0.9878182298048448	0.981839748683046	0.9957416744329496	0.9964288484602579	0.9967864623108739	0.9816172649222372	0.984967097986258	0.9968176161051552	0.9830217349958639	0.9804442320151844
QinN_2014__LD-45__bin.24	0.9979116602581962	0.9831840860269243	0.9817676560022552	0.9826772955453934	0.9730481709392536	0.9967294396221849	0.9848020723372258	0.9836651296526264	0.9971875479298946	0.9845698547110399	0.9982876344586362	0.9853109784087313	0.9964996045680966	0.9840324220596027	0.9844021983990563	0.98746173788025	0.9849133990871358	0.9833424246245854	0.9821999212451293	0.9811332081470346	0.9904389402536614	0.9842944863319516	0.9831721269581437	0.9799890169677679	0.9864251178774075	0.9995398036446067	0.9832366813219167	0.9997816353182613	0.9834287623760517	1.0	0.9835624269068108	0.9826964715974701	0.9983549277001257	0.9848408956295851	0.9809950150045882	0.9878807199502394	0.9866903640248339	0.9836289320080418	0.998199714271005	0.9839343208871196	0.9843743631200663	0.9812778717220171
QinN_2014__LD-87__bin.15	0.98370145291981	0.9804965903954943	0.9956004743323493	0.9801108530392229	0.9726989991581704	0.9858564493721925	0.9806920254790196	0.9955166937795337	0.9831526823913125	0.9960604163452295	0.984247447996671	0.9969567269866247	0.9835714566502282	0.9965926369612323	0.9967091545553546	0.9944707247175238	0.9943259786267312	0.9966496412573594	0.9952310199199392	0.9962876513852071	0.9939734079953378	0.9982523152664612	0.9798226692364311	0.9945586875960045	0.998767977686707	0.9843653932326675	0.9817825702899933	0.9876884786538136	0.9971059061922641	0.9835624269068108	1.0	0.9964185429581622	0.9867034023995269	0.9813525800734595	0.9954014526594729	0.9961736731525827	0.9969733097454042	0.9841511970057722	0.9846660223459546	0.9972603870227578	0.982038629811816	0.9808893120497664
QinN_2014__LD-63__bin.5	0.9830217233347504	0.9793815690747937	0.9976326432607244	0.9799599992792662	0.9726583939065365	0.9860977617760831	0.981105297643733	0.9978137579511273	0.9832783903760361	0.9988328604546194	0.9844283588458502	0.9965398508304896	0.9829258554964408	0.9972976566220005	0.9994154526675475	0.9965699471938989	0.9969211859519881	0.9989951748658863	0.9954163151414924	0.9980917917607373	0.9940046594992662	0.9979963148423068	0.9796646129879459	0.9953526631022098	0.998959826281784	0.9847074917457878	0.9816866340341934	0.9879816928851894	0.995999078205388	0.9826964715974701	0.9964185429581622	1.0	0.9869119296604244	0.9810670599364	0.9968158199304925	0.9960568954293207	0.9977480893872743	0.9812185441604754	0.9841243025345741	0.9959860996220894	0.9825029274864063	0.9794246491219145
