	SchirmerM_2016__G88801__bin.10	ZeeviD_2015__PNP_Main_131__bin.32	LiJ_2014__MH0357__bin.72	LiuW_2016__SRR3992993__bin.100	CosteaPI_2017__SID713A002-11-90-0__bin.13	ZeeviD_2015__PNP_Main_37__bin.27	LiJ_2014__MH0374__bin.7	BritoIL_2016__W1.3.ST__bin.19	ZeeviD_2015__PNP_Main_643__bin.8	BritoIL_2016__M1.27.ST__bin.3	ZeeviD_2015__PNP_Main_113__bin.8	LiJ_2017__H3M516751__bin.15	ZellerG_2014__CCIS56503244ST-3-0__bin.3	CosteaPI_2017__SID713B051-11-90-0__bin.31	BritoIL_2016__W2.6.ST__bin.57	ZeeviD_2015__PNP_Main_81__bin.14	BritoIL_2016__W2.40.ST__bin.16	CosteaPI_2017__SID713B040-11-90-0__bin.117	ZellerG_2014__CCIS48579360ST-4-0__bin.19	BritoIL_2016__M2.39.ST__bin.97	Obregon-TitoAJ_2015__SM28__bin.26	LiJ_2014__MH0390__bin.76	ZeeviD_2015__PNP_Main_134__bin.24	BritoIL_2016__M1.64.ST__bin.10	CM_madagascar__A32_01_1FE__bin.38	ZeeviD_2015__PNP_Main_609__bin.34	NielsenHB_2014__MH0065__bin.3	LeChatelierE_2013__MH0318__bin.72	LiJ_2014__MH0329__bin.68	BritoIL_2016__W1.55.ST__bin.81	LeChatelierE_2013__MH0065__bin.24	LiuW_2016__SRR3993057__bin.3	ZeeviD_2015__PNP_Main_172__bin.62	KarlssonFH_2013__S239__bin.11	BritoIL_2016__W1.11.ST__bin.49	ZeeviD_2015__PNP_Main_80__bin.57	QinJ_2012__T2D-082__bin.3	NielsenHB_2014__MH0053__bin.26	CosteaPI_2017__SID713A084-11-0-0__bin.29	BritoIL_2016__M1.57.ST__bin.60	ZeeviD_2015__PNP_Main_404__bin.46	CM_madagascar__A73_01_1FE__bin.11	LiuW_2016__SRR3992995__bin.82	BritoIL_2016__W2.46.ST__bin.13	LeChatelierE_2013__MH0053__bin.29	BritoIL_2016__W2.59.ST__bin.71	CM_madagascar__V07_01_2FE__bin.18
BritoIL_2016__W2.40.ST__bin.16	0.6232061954018379	0.9495009529920795	0.9351031788975535	0.7980669283806235	0.8915305006775152	0.8081221618160169	0.42973072303137605	0.9588513864900634	0.9459545995756735	0.8292188226290748	0.9493418470360598	0.8810176732529081	0.9516567729498836	0.9056153225610273	0.9761235871949949	0.9383780002485208	1.0	0.9380821420658396	0.9397100195332146	0.842619225916651	0.8961774465334954	0.9342458476304061	0.7080787035362942	0.9565003001316897	0.9132885688945226	0.9228875232659587	0.8335199431426319	0.9504430969382623	0.35905217557670976	0.682686839373333	0.9499421104155887	0.9004969760006416	0.947790892696182	0.8648204239450519	0.3761672427135061	0.9344904237280892	0.8846231983058503	0.8962024301133663	0.9230242754926203	0.9605824855900629	0.9466896427939796	0.8292661599383037	0.8927152483334966	0.9558809703359437	0.9277119840315478	0.97297434120601	0.9097757460721538
CosteaPI_2017__SID713B040-11-90-0__bin.117	0.5363505325802279	0.8984206401809188	0.8893433208508732	0.6854327095718789	0.7978794408963199	0.6821872957816206	0.4691253768658321	0.8944310822165037	0.8755973781023277	0.695477687489662	0.8966615778723055	0.8331997540954077	0.9220666832204205	0.8837787029113817	0.9022742301051835	0.8618185086204124	0.5527127948250022	1.0	0.8945484563366336	0.74344574003608	0.8541078424118793	0.8766316649034724	0.6490579661582908	0.8915726543866738	0.8169091559173794	0.8896981548245992	0.7942675719323228	0.897554473406627	0.44792094794903253	0.5732226633543663	0.8803264317608945	0.8221030575764607	0.901926756224799	0.8578773723227177	0.5100254155644282	0.8710023556172426	0.8398029199427153	0.8347755888171517	0.8615496715267815	0.8427318497192899	0.9034375122264708	0.6863046869461772	0.8474922806178915	0.8833030084575221	0.8566269312013338	0.8985821748610976	0.845639086589174
ZellerG_2014__CCIS48579360ST-4-0__bin.19	0.5592307012478224	0.9159793171662435	0.9342928986596836	0.7201865054719597	0.8251095542084999	0.7083979520556322	0.49055830172514336	0.9247037022240139	0.9025228844102717	0.7252954704949199	0.9296673886207288	0.8551112047351146	0.9401484344008487	0.906806182574071	0.9399397981514909	0.8971052023065402	0.5767956942643594	0.9319087149823022	1.0	0.7718358819643446	0.8816447316118623	0.919112896424007	0.663581110065912	0.9178695535143909	0.8393412098561862	0.9055023069035192	0.8289614555626984	0.9309260664964486	0.4656926541880398	0.5939220265399837	0.9098388738969417	0.8611116155507856	0.9235285595583853	0.8786608700494795	0.5280543116073183	0.9101354844255259	0.8791124444460587	0.8792484413822937	0.8917076977897875	0.870208882415919	0.9375935483376291	0.71630756615121	0.8785894413915756	0.9168739913728708	0.9025773638951137	0.9112452517093443	0.8687702204643509
BritoIL_2016__M2.39.ST__bin.97	0.5362293721734025	0.8420299769067506	0.8432261045422574	0.6900910522544549	0.7729937547745281	0.6844886466601229	0.4368906648951458	0.8479066230631487	0.8320616615643296	0.7192092569572637	0.8476986390208777	0.7905420792524509	0.8472023732997634	0.8193684919972216	0.85645327533182	0.8327136959246975	0.5623568190025454	0.8421146623923167	0.8392230699058938	1.0	0.8154154788393789	0.8442256565428752	0.6352802365577148	0.8471611275192287	0.7984643406094107	0.8265206858559004	0.7679249116177517	0.8482159664171589	0.40559433195218475	0.587518500268317	0.8308387680499654	0.811384800754359	0.8450479394441737	0.7943911003891583	0.46632918257444755	0.8350309189779296	0.7998021957673931	0.8194777494371487	0.8148819164018234	0.8127235334821399	0.8514111980539012	0.7011374620944695	0.8217050215860232	0.8470093079440689	0.8286093019765943	0.8516599890918074	0.8176892621875796
Obregon-TitoAJ_2015__SM28__bin.26	0.536324933550468	0.8958353429638882	0.8925876448859192	0.6907225185892515	0.7951692669597282	0.6770252820305389	0.4733695242464797	0.8885516312255652	0.8792543709971199	0.7068187474009904	0.8926164214444535	0.8339560148276284	0.9031393198842778	0.8806773920818259	0.8968210414196003	0.8704025394704951	0.5524633139409051	0.8936418396570158	0.8854721341587477	0.7531956165600584	1.0	0.8857449035093621	0.6494399108980474	0.8934947144352134	0.8190444885594942	0.8715167191805085	0.7957545254178072	0.8996306062612929	0.4482180014801689	0.577484328934708	0.8756990474553822	0.826064347627312	0.885850687759749	0.8479487177408699	0.5164472217651298	0.8797905877145982	0.845026478486888	0.8402171454788784	0.8621841975352674	0.8401583764508856	0.9021398411047604	0.6909053105314908	0.8502301719379107	0.8896394661988922	0.8557649984638992	0.8937593777130013	0.8449263684874798
LiJ_2014__MH0390__bin.76	0.5515176892744041	0.899785207610195	0.9075739076765105	0.7042805564160808	0.8092911375756744	0.7033361354325045	0.4825139504131446	0.900519669230812	0.8889295162457047	0.71919123653388	0.9018638053034943	0.8667177963932943	0.9103600288080093	0.8924596065916148	0.9142050581983586	0.8811701312602553	0.5629236326297449	0.8964928071091448	0.9022544089485472	0.7621952717151461	0.8657400988314374	1.0	0.6514306155612373	0.9129496596677572	0.8329270157485369	0.876718596615772	0.8096607452844315	0.908736211017875	0.45864790924050963	0.5865381187165699	0.8879637031760909	0.8399883848895812	0.8966786013378769	0.8546613751625204	0.5255995924411461	0.8912133195050663	0.8901880839742377	0.8590249645644057	0.8675493147005623	0.8423403259044693	0.9159679245477357	0.7052023968643956	0.8620345141500727	0.8974035553646993	0.874786574326803	0.8971024815612103	0.863716169802456
ZeeviD_2015__PNP_Main_134__bin.24	0.5628659235874678	0.9053109138331271	0.8976378252193844	0.732963586511575	0.8378171790479699	0.7331613353260329	0.47219102970089405	0.8936833921962015	0.8910577877448975	0.7507354463120118	0.8988085633928916	0.8407758055412042	0.900803436048631	0.8848786805590642	0.9089073345795855	0.8794481938851069	0.5850903913090483	0.9102616966522321	0.8933204905257129	0.7865497123678302	0.8705044061586804	0.8933492836223237	1.0	0.8957863747807243	0.8518807053113484	0.8895991186052842	0.8118860075872525	0.9000042918011929	0.4512095545273342	0.6231896340506075	0.8807161766679216	0.8536647907692592	0.9027249677979093	0.8536441466622554	0.5147640677365747	0.8887440179625462	0.85610622805545	0.8702137588627054	0.8753889105289836	0.8568021517678689	0.905404898846592	0.7366920208896632	0.8634446648293411	0.8964670870458772	0.8717066537586672	0.9095413259709929	0.8711280754965859
BritoIL_2016__M1.64.ST__bin.10	0.536775173604373	0.8898891074414294	0.8882706629179817	0.6909981882736126	0.7851474142923012	0.6838960500638839	0.4707616547411498	0.9070007622602024	0.8644740947966039	0.7116871100402554	0.8803519282388684	0.827610818816494	0.8967564353545907	0.8736293676655743	0.9081720969296905	0.8593439749618481	0.5646454092840498	0.8932824073139721	0.8827617416791769	0.7493351569619506	0.8556048635616337	0.8944358886385971	0.6399612970532665	1.0	0.8249413556432871	0.861950563311842	0.7932334270504566	0.8929765717541455	0.4427319033062842	0.5826136365400528	0.8721312391618553	0.8214743136941365	0.8813975132619304	0.8483940528179563	0.5189229930899794	0.8695793751950284	0.8385867447452949	0.8419187222593951	0.8504056590445821	0.842067370761189	0.8943788355582741	0.7014074645611105	0.8432107610648045	0.8959510942547937	0.8569248467329155	0.9085345974536473	0.8507918346562922
CM_madagascar__A32_01_1FE__bin.38	0.5644166720350449	0.9095917885288497	0.9006369043784491	0.7263922351779081	0.8246872382915673	0.7036633812192661	0.4690313298546243	0.9150920140007301	0.8909231462990401	0.740443213296399	0.9051313105284632	0.838398075973287	0.900575490132921	0.8757499624213532	0.9145053576413494	0.8708849234469282	0.596581846292598	0.9056848976787133	0.893248727694389	0.7815143120960295	0.8678807790590307	0.9029852476969659	0.6734407008954455	0.9128394425476176	1.0	0.8881899976379137	0.8116300543279864	0.9032948957460972	0.44952092593785564	0.6043346432175911	0.8924211385256287	0.8490648285340033	0.8940359466597951	0.8504502995554983	0.5161704137945844	0.8842586269836157	0.8536361098584896	0.8591930254031652	0.8677837187828813	0.8728806716914685	0.9136322446262535	0.7583478279542185	0.8618591767055337	0.907218535935923	0.8728793832807232	0.9142193304558827	0.9693749060533832
ZeeviD_2015__PNP_Main_609__bin.34	0.5554386774721047	0.9192014885694737	0.9218222267953163	0.7130855308439942	0.8302087120996283	0.6994694163169548	0.4881050131815795	0.9162835447728919	0.9106370488675648	0.7212572492538091	0.9371350776772381	0.8583255889077143	0.9229987509167255	0.8927567517931744	0.9155464749574586	0.8963601131266887	0.5754354881488767	0.9415251114110952	0.9198336140730322	0.7721843461620922	0.8814834370409967	0.9072349674447167	0.6712754710298358	0.9104152720209856	0.8477967228678985	1.0	0.8197487157644804	0.9248008415222008	0.4746344268995228	0.5909459294930001	0.9090296791532634	0.8560176339239046	0.9142256524072216	0.9004894258357318	0.5355357427618145	0.9027990205744143	0.8699633391804259	0.8671810850995885	0.8912571959617757	0.870282271503233	0.9336370705943169	0.712742822075528	0.872284822141938	0.9029818532427588	0.8867941931360681	0.9134197128871204	0.8722098033564962
NielsenHB_2014__MH0065__bin.3	0.5625890665976482	0.9001817081096877	0.9088483697276695	0.7153009454256465	0.8171447994016418	0.7147810793702271	0.48862553562463446	0.9147909688530295	0.9005897606433331	0.7259357032157302	0.9156743402222639	0.8425215686501614	0.9222419368418426	0.886200563165953	0.9195236654877988	0.8774256518037837	0.5647620799809695	0.913393077094755	0.915072952754555	0.7796284672771715	0.8746196224266741	0.910467215696302	0.6657377086424724	0.9104578607801376	0.8418711792406391	0.8908045183354129	1.0	0.9125301974466424	0.46166466723894994	0.6039070584624349	0.9418164307074678	0.8447106190326216	0.9162623635240236	0.8577785459698354	0.5151734512824921	0.8875285157890939	0.8557912944932062	0.8727352750278532	0.87716415962338	0.8593154250539802	0.9261629831313043	0.7188277488196101	0.8714870619282086	0.9126763123276858	0.8748677504411287	0.9042760430842892	0.866275928152462
