	SchirmerM_2016__G88801__bin.10	ZeeviD_2015__PNP_Main_131__bin.32	LiJ_2014__MH0357__bin.72	LiuW_2016__SRR3992993__bin.100	CosteaPI_2017__SID713A002-11-90-0__bin.13	ZeeviD_2015__PNP_Main_37__bin.27	LiJ_2014__MH0374__bin.7	BritoIL_2016__W1.3.ST__bin.19	ZeeviD_2015__PNP_Main_643__bin.8	BritoIL_2016__M1.27.ST__bin.3	ZeeviD_2015__PNP_Main_113__bin.8	LiJ_2017__H3M516751__bin.15	ZellerG_2014__CCIS56503244ST-3-0__bin.3	CosteaPI_2017__SID713B051-11-90-0__bin.31	BritoIL_2016__W2.6.ST__bin.57	ZeeviD_2015__PNP_Main_81__bin.14	BritoIL_2016__W2.40.ST__bin.16	CosteaPI_2017__SID713B040-11-90-0__bin.117	ZellerG_2014__CCIS48579360ST-4-0__bin.19	BritoIL_2016__M2.39.ST__bin.97	Obregon-TitoAJ_2015__SM28__bin.26	LiJ_2014__MH0390__bin.76	ZeeviD_2015__PNP_Main_134__bin.24	BritoIL_2016__M1.64.ST__bin.10	CM_madagascar__A32_01_1FE__bin.38	ZeeviD_2015__PNP_Main_609__bin.34	NielsenHB_2014__MH0065__bin.3	LeChatelierE_2013__MH0318__bin.72	LiJ_2014__MH0329__bin.68	BritoIL_2016__W1.55.ST__bin.81	LeChatelierE_2013__MH0065__bin.24	LiuW_2016__SRR3993057__bin.3	ZeeviD_2015__PNP_Main_172__bin.62	KarlssonFH_2013__S239__bin.11	BritoIL_2016__W1.11.ST__bin.49	ZeeviD_2015__PNP_Main_80__bin.57	QinJ_2012__T2D-082__bin.3	NielsenHB_2014__MH0053__bin.26	CosteaPI_2017__SID713A084-11-0-0__bin.29	BritoIL_2016__M1.57.ST__bin.60	ZeeviD_2015__PNP_Main_404__bin.46	CM_madagascar__A73_01_1FE__bin.11	LiuW_2016__SRR3992995__bin.82	BritoIL_2016__W2.46.ST__bin.13	LeChatelierE_2013__MH0053__bin.29	BritoIL_2016__W2.59.ST__bin.71	CM_madagascar__V07_01_2FE__bin.18
ZeeviD_2015__PNP_Main_113__bin.8	0.5595598276254702	0.9230261711890779	0.9272363500462992	0.7157970576356505	0.8259131509768869	0.7102470960795189	0.4846843437048463	0.9256351173033908	0.912543174963639	0.7240392801911323	1.0	0.8602043674456211	0.9286681758562985	0.894508279515885	0.9218292140073746	0.9017348539490065	0.5793903572145532	0.9256692367325013	0.9209183045976328	0.7743983673456433	0.8818801233695078	0.910735638695876	0.6670947464807396	0.9097049145466996	0.8514812989822095	0.9130303686723337	0.8223679042497732	0.9315556317291648	0.4587194581517267	0.5941359016535227	0.9230646547312142	0.8516824449189425	0.9260850176825925	0.8987747951048934	0.5295200507189282	0.9136754639250515	0.8679510648039045	0.8714201379218411	0.8916727962617801	0.8675725771833063	0.9399307613631585	0.720319468942988	0.8711920138318578	0.9188477313356804	0.8938449343359685	0.9269479218490508	0.8807339485939225
LiJ_2017__H3M516751__bin.15	0.5255522725100557	0.8701290917249435	0.872265366191867	0.6755871818672213	0.7892025601275204	0.6639978422615431	0.49316027687737013	0.8784854684738537	0.8545199112929746	0.6904435027287615	0.8780776526656655	1.0	0.8790168034692287	0.8462129422189392	0.8695236452172561	0.8527825430535239	0.5490504816843319	0.879500755694437	0.86558358563646	0.7376578008238932	0.8420707971482863	0.8929947206684453	0.6358909499718943	0.8734884086354896	0.8047627378655561	0.8558243549058582	0.7729769987024411	0.8786891738874768	0.4373316291735311	0.5630749716918322	0.8539926261070154	0.8097715421512264	0.8671836653367092	0.8595854129104684	0.5118736362266791	0.8621776959176302	0.870396784127339	0.8234700225007411	0.8582165773278709	0.8330352673603181	0.8783745036958561	0.6780972537432388	0.827574099362884	0.8683921284664343	0.8462736893601787	0.87474384955444	0.8333232088097934
ZellerG_2014__CCIS56503244ST-3-0__bin.3	0.5373335303873754	0.8921560652737696	0.8877215855518144	0.6886527040893679	0.7886026386147253	0.6839405920251924	0.4678624333653737	0.8943652854935	0.8745170552946626	0.6999409219761465	0.8939081659424167	0.828892552464684	1.0	0.8681830662601854	0.9036692150031449	0.8668025423026529	0.5587497913938556	0.917018098802744	0.8967872171501173	0.7450277269548926	0.858950167858729	0.8850674661867103	0.6433356208405271	0.8915752141148741	0.8153393587571236	0.8665810474491622	0.7972451386653254	0.8924279693008133	0.44403722488334285	0.5747925108771158	0.8819963254767581	0.8251279037306989	0.8922446632151658	0.851852021579709	0.511121523915143	0.8747121998983415	0.8454439463356159	0.837394517849621	0.8578801185837619	0.8456826261346361	0.9019797439137606	0.6964905668015112	0.8479246886947117	0.8907159668384016	0.8634831746017197	0.8909775598981277	0.8433882449626151
CosteaPI_2017__SID713B051-11-90-0__bin.31	0.5337671686645201	0.8909378686297054	0.8892438911107636	0.6836690507831749	0.791568856590716	0.6809526354297893	0.4822931999632205	0.8857529849919329	0.8695260085080031	0.7048640063373857	0.8859529930079713	0.8210596259653629	0.893316352954028	1.0	0.8926597451056978	0.8601818226113581	0.5477406167162692	0.9043112926333393	0.8900843963097932	0.741597895082632	0.8617473077506447	0.8929682054054818	0.6507121307022914	0.8946574676077391	0.81614783775224	0.8628601224882098	0.7885290491013786	0.8946146368145207	0.46130414657090385	0.5770207686123373	0.8730483500713978	0.8230188400478133	0.8909276521102221	0.8389959047474594	0.5308071286157637	0.8746452706552482	0.8400599945459504	0.8469388557026647	0.8502521515597089	0.8284552072420978	0.8970332013306623	0.6949504459510755	0.8520388636401145	0.8856818622986069	0.8698273958327603	0.9058201939724106	0.8450692326372216
BritoIL_2016__W2.6.ST__bin.57	0.543479465081175	0.9132164833287941	0.8963413977377814	0.6948882354479892	0.7971312200623795	0.6888033876345798	0.4706201636269355	0.9105452743759357	0.8703417331776154	0.7168468501737978	0.8938102118348713	0.8259332690150533	0.9102736912076296	0.8738853934416896	1.0	0.8702617200062164	0.575982892568469	0.9055279099790273	0.905381347391032	0.7585810279538324	0.8604981897019971	0.8969865039321857	0.6543038623281063	0.9087034327189245	0.834392353818244	0.8680655892585395	0.8028983232624447	0.9012114301892773	0.45184707328744883	0.5907749429521475	0.8786834909746681	0.8303605362728942	0.8997438809157815	0.847911502355003	0.5149505380116419	0.8832080819457973	0.8486985549928988	0.8488801233433811	0.8681117507035774	0.8602927712715785	0.917594511711928	0.7131947105138846	0.8499591471211415	0.9149879287821227	0.8639322165341063	0.8972257740889654	0.8623234901745365
ZeeviD_2015__PNP_Main_81__bin.14	0.5639646753621218	0.9139402240023067	0.9210393097590005	0.7168065623026382	0.8357179894019533	0.7130274551499807	0.49690241818624153	0.9221865167747796	0.9114123547765343	0.7386956489685785	0.9309025869292942	0.8624469708574195	0.9296366044638271	0.8965805776746388	0.9265746552849751	1.0	0.5910962646349784	0.9189828561973343	0.917845069303427	0.7851958279508942	0.8879972083673618	0.9188861975555194	0.6739359972345799	0.916482428196145	0.846017049601447	0.9028142409306753	0.8137826212676863	0.9285168386726311	0.474547240272905	0.6008780372725553	0.9047236586770381	0.8607964016772732	0.9237682781082102	0.8844630243833711	0.5312068159087018	0.98785705333673	0.8756535721511708	0.8750441312231169	0.9044480177196588	0.8733145149333505	0.9288616970472423	0.7296207950419031	0.8727325152298796	0.920270136329642	0.8913302932279153	0.913745268436612	0.8831724676869341
BritoIL_2016__W2.40.ST__bin.16	0.629841308245436	0.9610762400238264	0.9462629495482903	0.8067835679050414	0.9016541102262394	0.816690214786466	0.43527642030007907	0.9691051736391674	0.9571268620163458	0.8377954226136901	0.96014987518072	0.891351013380022	0.9619506653193066	0.9164660857765192	0.9844247103384026	0.9488566396164626	1.0	0.9485883948641649	0.9502373111356418	0.8509742609955694	0.9070505634783455	0.9452866175454422	0.7212674038575962	0.9667507999676528	0.9323661619764378	0.9336396670872236	0.8431787266132325	0.9616114146031655	0.36324941699501445	0.6894836880234635	0.9612721638870243	0.9108691064228182	0.9578829440387535	0.8742129350512393	0.38036185428129804	0.9447705093823204	0.8953437839209625	0.9060485904329983	0.9341787864423317	0.9698947862556123	0.9577126612180548	0.8449052234748347	0.9027941504235045	0.9660118119735779	0.9385607748591551	0.9825890746805225	0.929005870483807
CosteaPI_2017__SID713B040-11-90-0__bin.117	0.5405310655981878	0.907581632151057	0.8968645614991968	0.6911371692848585	0.8045964945037535	0.6878874943879288	0.4731327540036003	0.9046701341745016	0.8830395945905638	0.7030907356180871	0.9038206244535615	0.8412621552909968	0.9301906767760777	0.8914932428532525	0.911871017075804	0.8691774398418897	0.5589030206985194	1.0	0.9018376603580337	0.7513961903382118	0.8621566855407867	0.8842013272185162	0.6596499152233459	0.9016459105578215	0.8316223698803288	0.8963853806853331	0.8008471080062708	0.9049370344014637	0.4512097475526721	0.5798498463483671	0.8880363232227602	0.8290788765708473	0.9097803631934903	0.8648380837570875	0.5150384138766425	0.8784306266654632	0.8474120943378027	0.8417649658782199	0.868771472588107	0.8527400271703657	0.9117180046089679	0.6988710778934173	0.8546428049858047	0.8937001087356948	0.8642361055964213	0.9086767365656022	0.8607020986725104
ZellerG_2014__CCIS48579360ST-4-0__bin.19	0.5632141604691209	0.9246585044291821	0.9408651422903256	0.7261344545614865	0.8319505632976957	0.7137849642271561	0.4944009213893318	0.9354482672900734	0.9095717226453462	0.733220016004862	0.9367355973393027	0.8625288892601565	0.9476609535846896	0.9141149081294287	0.9498009884596309	0.9043570270666187	0.5832573647183592	0.9395023480657967	1.0	0.7795764078810427	0.8896584620562494	0.9264728730502902	0.6743595734780954	0.9277408326160201	0.8544352555713344	0.9126572792461007	0.8356470972321597	0.9372690927390146	0.46889362658631145	0.6008893473236651	0.917293685182024	0.8676858769401254	0.9306112961395837	0.8858465123242684	0.5329171100691406	0.9174700372922162	0.8865511136615581	0.8859829128122431	0.8989002004441491	0.880724633645642	0.9460342365224816	0.7296243700052906	0.8853388442358889	0.9274991051240175	0.909917566486158	0.9211823097445235	0.8840918693606167
BritoIL_2016__M2.39.ST__bin.97	0.5414833825576859	0.8517569605545539	0.8521031618401059	0.6976342034584149	0.7811806034257692	0.6913951209751906	0.44163349087173837	0.8568477429562957	0.8408821156101677	0.7228507328365996	0.8564712655126916	0.7992304590435981	0.8560289703341918	0.828114791395077	0.865277678441752	0.8412033061564593	0.567932897502919	0.8511202836656617	0.8476394030594716	1.0	0.8244373351539982	0.8532944628417202	0.6463836884346392	0.8557275251083689	0.8139780195092542	0.8353126188832837	0.7763285200092496	0.8569442756341429	0.4097785847519615	0.5934899239629648	0.8399729532988068	0.8202403575921415	0.8538403112564562	0.8024392930122188	0.47088245347454016	0.8436942880298163	0.8082044878041931	0.8277663961850286	0.8234483139909636	0.8217089706501168	0.8610842111590898	0.7137345377686296	0.8302231528362398	0.8557560461268238	0.8373626219328387	0.8605752206758955	0.833412680269291
Obregon-TitoAJ_2015__SM28__bin.26	0.5412801758693561	0.9053421451749006	0.9012222336607917	0.6974833886302602	0.802906108169057	0.6834902804133773	0.4776300761241299	0.8990793933090854	0.8875720123244731	0.7148737519687625	0.9009210930552842	0.8427417818607166	0.9116178667572385	0.8888547983492794	0.9066346584870988	0.8787461202308934	0.5591662255612037	0.9020632387165493	0.8935206538682585	0.7615290647294234	1.0	0.8941971056456366	0.6603129916839798	0.9038283360745369	0.8338453669335456	0.8798080157711753	0.8031026804351016	0.9080313348351184	0.4522803598772092	0.5846363169895991	0.88384119230604	0.8339361549492033	0.894425696899346	0.8560365519035896	0.5217704797903445	0.8882881838587015	0.8534385555626709	0.8480135663234826	0.8704880585388155	0.8503396039210696	0.9110512522666606	0.7033371891219745	0.8583362447644902	0.9003828498195994	0.8639261925856995	0.9043305072861436	0.8600223079124187
LiJ_2014__MH0390__bin.76	0.5561958215709872	0.9088094987200401	0.9151498753316764	0.710434346499502	0.8164475826546628	0.7090414840086234	0.48660261189447523	0.910384590091978	0.8964630958785373	0.7271661269786689	0.9093862927435667	0.8735216682024072	0.9181213945421658	0.9002554373532761	0.9237344402285309	0.8887762062957701	0.5695761752376304	0.9042339692064884	0.9094793879328035	0.7703828945710847	0.8740014055392826	1.0	0.6623132451081449	0.9228022998869388	0.8485012466832363	0.8841741347495422	0.816316060940507	0.916684559429988	0.46216571894443526	0.5934588546994055	0.8954988674078892	0.8473916312574823	0.9044570015109151	0.8621482091258639	0.530070934572701	0.8989037744355064	0.8963949581230108	0.8663755230166962	0.8748444121890522	0.8523098302973737	0.9239178575588144	0.7187515103208892	0.8693165386970952	0.9074368398659746	0.8824128529991309	0.9071516120521428	0.8795578018126228
ZeeviD_2015__PNP_Main_134__bin.24	0.5716668323627887	0.9208646186625987	0.9128063544734422	0.7456760102981498	0.8520257573263491	0.7452968106484477	0.4781061096234678	0.9087709748201653	0.905903073744553	0.7640248185627464	0.9134751148871718	0.853022650388245	0.9151967247580972	0.8996462795244684	0.9240465274710589	0.893927861884405	0.5959883067431803	0.925116218173442	0.9078305814195431	0.8002970578344658	0.8850786024374171	0.9082733431881781	1.0	0.9113389930782483	0.8678201289822075	0.9044166980402767	0.825153105933062	0.9147039825198741	0.457488622652344	0.6338925170001505	0.895278421095235	0.8681151224059729	0.9172388615535559	0.8658969674350078	0.5220324231998474	0.9032231426958705	0.8686073213782223	0.8845570671025833	0.8886440570233697	0.8717327305254088	0.9209911996344906	0.7526662135828446	0.8778151363679084	0.9121332479319223	0.8865008727567869	0.9251297998227866	0.8872049454588126
BritoIL_2016__M1.64.ST__bin.10	0.5421556283834029	0.8997977138403787	0.8978974969610503	0.6984981455808315	0.7936727745805628	0.6905033401279541	0.4755839984351155	0.9165084446321202	0.87373183034044	0.7189871875082474	0.8899364576169355	0.8371134556779071	0.9061166335732926	0.8836676048728764	0.9168235949805709	0.8684747965106802	0.5706965288440192	0.9033749807882485	0.8922554518681585	0.7569123493915114	0.865500274010032	0.9040887264665747	0.6510722874171178	1.0	0.8405607037012313	0.8714772633772008	0.801717647022295	0.9033027911764112	0.44703960492876516	0.5889515739664077	0.8815306371160172	0.8303722655273645	0.890393270375712	0.8576129767425252	0.5234950018396708	0.8788371107388646	0.8479613032631257	0.8510184945128133	0.8595446310334602	0.851004522329877	0.9040045052527645	0.7141237034978584	0.8523128620153787	0.9061337106857703	0.8664876416041929	0.9186764616843932	0.8666910144891538
CM_madagascar__A32_01_1FE__bin.38	0.5743743692155726	0.9258897549872233	0.9169133973244004	0.7402082930704975	0.8401872490283235	0.7162339753913548	0.4758500289892418	0.9324421825678026	0.9070274216753634	0.7546891709076854	0.9217324829822414	0.8534269578474951	0.916929287723593	0.8920152891408447	0.9315480255105327	0.8871223346002706	0.6090437844918293	0.9219970366552857	0.9093122033971097	0.796698662200176	0.8835641735918744	0.9198694410444717	0.6860413579849256	0.9301230432261806	1.0	0.9041735918744229	0.8259696364534347	0.9192724773991282	0.45688247546651206	0.6164418389916039	0.9083613562670446	0.8651832764285254	0.9099761644012111	0.8651549313921278	0.5252206403401405	0.9007064785586979	0.8691004745646246	0.8749958126650776	0.8832601086559728	0.8897244948356202	0.9304094998818957	0.7717150894371793	0.8776503682707381	0.9245455131095793	0.8893405484335073	0.9318357705769933	0.9695475530932595
ZeeviD_2015__PNP_Main_609__bin.34	0.5598557671613671	0.9281660284604054	0.9293634594564458	0.7187849088439769	0.8370251731068723	0.7053520369240003	0.49231713351171136	0.9261491299665613	0.9182180455843656	0.729122743441083	0.9434108295150958	0.8663013566102004	0.9302345792327505	0.9001807419808813	0.9250673016890705	0.9036258669691468	0.5821396259473172	0.948601883504435	0.9271018275477999	0.780398288259888	0.8898695534004621	0.9149500141223889	0.6824565495704047	0.9204776277994202	0.8630534121454184	1.0	0.8264303069334166	0.9321920366124468	0.4777229052029012	0.5978841422995677	0.9166442908449616	0.8630161077220566	0.9217263011352433	0.9051947024439316	0.5407067097539588	0.910021730851455	0.8776828951839989	0.8746788642565823	0.8982634585955745	0.8807943300556	0.9421146032879545	0.7259936812045967	0.8790975937007177	0.9132327808315935	0.8946436997133299	0.923456652465023	0.8875238840545727
NielsenHB_2014__MH0065__bin.3	0.5671720845737878	0.9088964807250862	0.9162227164983747	0.7216061589204249	0.8243734767635019	0.7209441872337469	0.49239066664469006	0.925558031886009	0.9082688103976775	0.7341568926354091	0.9233863549192827	0.8502616480956732	0.9299869164815359	0.8939406426114649	0.9297860085201013	0.885116283835284	0.5713065120462365	0.9209594223829288	0.9224530906638382	0.7881601508190674	0.8826960333819046	0.9179511486277897	0.6766165851972261	0.9201958830350377	0.8567450504697727	0.8980652696955509	1.0	0.9200475407930029	0.4651469234130832	0.6112631408730097	0.9422013186868015	0.851841292510855	0.9244376693072773	0.865019696553248	0.5203070728957341	0.8953336341755579	0.8632926008404278	0.8804365983921126	0.8848053442408687	0.8695626220315403	0.9347000123395799	0.7322729907087864	0.8788048337297294	0.9236723480705931	0.8827165251030266	0.9144042989849025	0.8814117370341976
