	BackhedF_2015__SID567_4M__bin.10	FengQ_2015__SID531274__bin.2	ZeeviD_2015__PNP_Main_229__bin.18	ZeeviD_2015__PNP_Main_217__bin.18	BackhedF_2015__SID637_B__bin.10	BackhedF_2015__SID589_B__bin.1	HeQ_2017__SZAXPI029601-32__bin.19	HMP_2012__SRS019974__bin.30	VogtmannE_2016__MMRS17603756ST-27-0-0__bin.30	BackhedF_2015__SID544_4M__bin.5	HMP_2012__SRS064329__bin.52	QinJ_2012__CON-015__bin.17	GeversD_2014__SKBSTL041__bin.16	XieH_2016__YSZC12003_35733__bin.5	HMP_2012__SRS022077__bin.8	HMP_2012__SRS018791__bin.29	FengQ_2015__SID530451__bin.60	CM_cf__CF_TNFC017IS_t4M16__bin.11	XieH_2016__YSZC12003_35551__bin.43	FengQ_2015__SID530705__bin.47	QinN_2014__LD-30__bin.25	HMP_2012__SRS013502__bin.28	BackhedF_2015__SID256_12M__bin.14	XieH_2016__YSZC12003_36119__bin.73	FengQ_2015__SID530185__bin.38	SchirmerM_2016__G89165__bin.13	BackhedF_2015__SID105_B__bin.3	FengQ_2015__SID31004__bin.5	XieH_2016__YSZC12003_35734__bin.24	CM_cf__CF_TNFC048IS_t2M15__bin.21	FengQ_2015__SID31705__bin.14	BackhedF_2015__SID585_12M__bin.1	HMP_2012__SRS053854__bin.1	FerrettiP_2018__CA_C10049IS2857FE_t2M16__bin.6	QinN_2014__LD-2__bin.13	FengQ_2015__SID531248__bin.27	BackhedF_2015__SID282_B__bin.5	KarlssonFH_2013__S370__bin.37	QinN_2014__LD-33__bin.28	XieH_2016__YSZC12003_37229__bin.72	KarlssonFH_2013__S441__bin.47	QinN_2014__LD-5__bin.26	GeversD_2014__SKBSTL042__bin.50	BackhedF_2015__SID598_M__bin.2	BackhedF_2015__SID38_4M__bin.1	HMP_2012__SRS018439__bin.27
HMP_2012__SRS064329__bin.52	0.8680075110368293	0.7833518667723184	0.6928720615620915	0.8758614719767744	0.8030960831185896	0.7259281701613852	0.8531108432825717	0.5249591043576888	0.6938542228496217	0.9177892159800416	1.0	0.8355950787615668	0.7944064527441698	0.8994533190392798	0.9322996779398806	0.8372886133658279	0.8092953519910684	0.8801408097448157	0.8000053269764748	0.8691261760965248	0.5642810690353955	0.7383067317445626	0.886146975720085	0.7292031509065848	0.7493690862237731	0.6535090347740585	0.8585798724633049	0.9030579064538539	0.8104728357493391	0.8346129174740365	0.8301471355293795	0.8843957322040144	0.8494185827135174	0.9134488399398939	0.8786548052657163	0.639248274836473	0.904257585947436	0.8918956711657422	0.7192738887150223	0.8932973318506582	0.692449232804409	0.8401440947136417	0.492231492641004	0.8699207834206736	0.7867566925690898	0.6855485786960893
QinJ_2012__CON-015__bin.17	0.796578941082252	0.7249147281169026	0.6065021618135346	0.8173585014778784	0.8027708175917184	0.6741727715845044	0.4738878824033785	0.43233944809950253	0.6369724804091541	0.5794332892882422	0.4733064117667027	1.0	0.7224247765581213	0.8326452073618583	0.6066863465665573	0.6709674539883858	0.7417767479635955	0.7660269022890456	0.7164001121452557	0.8349685754409434	0.5125421644788704	0.6421843431644827	0.8209837351662126	0.6094918638114049	0.6647567189717839	0.5789769134155649	0.5350328200885848	0.8218587698972966	0.7447878229362193	0.7759112744956292	0.7651663257467655	0.8293411969117308	0.7843554853739705	0.8457858151338262	0.8742577605899947	0.5674122482232143	0.8452238316211904	0.8612541913032109	0.517940097837935	0.6374445717044445	0.5631577690134612	0.7702518365042865	0.46570077583898356	0.790319173947098	0.7363593274804908	0.6114286324942135
GeversD_2014__SKBSTL041__bin.16	0.8238868765250603	0.727120231581819	0.6050560009699761	0.8230290538185234	0.797521710795532	0.6307415771206862	0.4207659780846001	0.4371658507752232	0.6303657113411437	0.5374128915900032	0.43395462330064716	0.6967029902547703	1.0	0.8557536260438611	0.5998278292235644	0.6643360967551265	0.7518843303375214	0.7553986753762446	0.7087331201406466	0.8447062033009503	0.5133623315803034	0.6376108273593913	0.8384347008987435	0.632873706066898	0.6665136933359603	0.5823621951773995	0.4862896894560555	0.8319746593716374	0.765969597308316	0.7980491353571484	0.7879001530743699	0.8201385247268153	0.7988160227944407	0.8587435776966096	0.8418387111441173	0.585096921841136	0.8548636728755248	0.857373486306664	0.4894815174065261	0.6316685106318486	0.5601630772495113	0.7472320819629894	0.469736439277974	0.7706260893287461	0.7366805595550234	0.6452384777435928
XieH_2016__YSZC12003_35733__bin.5	0.7434603246010895	0.649458186565624	0.5385493359799832	0.7603188038132164	0.7268685200945189	0.5795077880608575	0.3630300739500553	0.36526782256624546	0.562701252443552	0.457174593089183	0.3758833309757743	0.6143104603732982	0.6546687784211466	1.0	0.5069801524451751	0.5866936278658835	0.6718959644000863	0.7441931003137486	0.634766961091001	0.7706555791826768	0.4362125698861647	0.6073296122549781	0.7686664177702748	0.5542919554676431	0.588460173871908	0.514281937774356	0.4269123475026494	0.7635518288087525	0.7284671769815669	0.7445794308002327	0.7011276861679308	0.7504731736840763	0.7296475024174641	0.7944309045837904	0.774667758100534	0.5052344766334985	0.7909089433420602	0.7971625811328805	0.4228547179393234	0.5567022310237758	0.46905019745522764	0.668956977253807	0.4149527985771166	0.7243362698469751	0.6888676064437885	0.5384222596855094
HMP_2012__SRS022077__bin.8	0.8150413867111406	0.7459556916505852	0.6630478451493742	0.8182227599191024	0.7844200050579961	0.6493327774094403	0.5864943910165129	0.4714971288657406	0.6367720871524621	0.7471191826399853	0.637999372686973	0.7329636287552392	0.7514321495647922	0.8301971479281582	1.0	0.7020696013676335	0.7764942922868598	0.6836922156225246	0.7323158103388173	0.8210935144490848	0.5412238072128847	0.5954468921803836	0.8289896083242768	0.6826623893943088	0.7056884228849261	0.5926270213947159	0.6884221254671622	0.825044219492727	0.7530816942312263	0.7805217026764091	0.7809318104664065	0.7960047906665543	0.7824522471248786	0.8500364919987211	0.8337506559825992	0.5998259320269121	0.8496560031046678	0.8429697272099683	0.7188787045454372	0.8352991926192749	0.6376568567364381	0.8013073324994475	0.4657662522299611	0.719372352811175	0.7289749507680787	0.6468880793057331
HMP_2012__SRS018791__bin.29	0.789144688071963	0.6769510757355925	0.5860378059668347	0.8464596318330462	0.7416305239448364	0.6405364337411488	0.47241790762613045	0.4585195500886654	0.5980145943436721	0.5835244867345043	0.4884586076004276	0.6910468991066128	0.70947790681037	0.8190105861109654	0.5985053454972287	1.0	0.7008671016094437	0.7679342678322977	0.690204594026432	0.8570146662082869	0.4806137108621099	0.6723808746894769	0.8125330593413964	0.6068759545530765	0.639027276829618	0.5806272421274257	0.5267236015696268	0.7783106118138952	0.7626104594738604	0.7529190953345621	0.7498748843530016	0.8099070874695952	0.761050155674294	0.8196560727865537	0.7963305021264804	0.5599412393473657	0.824636743794879	0.8123375357947287	0.47351206257271433	0.634877257180149	0.5380950438665494	0.7267694395401701	0.444575872523827	0.7954344604424142	0.7021885041218564	0.5941222514212684
FengQ_2015__SID530451__bin.60	0.8457697711762344	0.7527497801609604	0.6306680239337806	0.8458629638125824	0.8275559872684521	0.6413523207356004	0.4228651717611975	0.4303856980367418	0.6255155464433866	0.5360356808319474	0.43563674466173463	0.7049270229970752	0.7409125231786814	0.865456118216054	0.6107887203456251	0.6466965599969413	1.0	0.7607350748408557	0.7343890386343217	0.8576112098793753	0.5145141557225058	0.6421086148228862	0.8432541673835332	0.6434999330924662	0.687018504712202	0.5727392422243888	0.5038262745885186	0.8528763070864636	0.780254750434899	0.8065225287224483	0.8073732102234712	0.836661385750607	0.7931894104490451	0.8884627516201181	0.8727741297241498	0.5884965638202291	0.8685703054806828	0.8924909435873908	0.5171785093001472	0.6557732838217583	0.5798236747529201	0.7756596365965093	0.4861608935023226	0.7848229817820344	0.7574452553000325	0.6378581942612452
CM_cf__CF_TNFC017IS_t4M16__bin.11	0.7257636594301896	0.6320747625959494	0.5118069726552383	0.7412730078019061	0.7113579135868555	0.5880286804611058	0.39391550863735303	0.3481147340333143	0.5407977426173409	0.4571326852228993	0.40277784831534286	0.6188863822659758	0.632831489594242	0.8149380956685759	0.45720327921804194	0.6023998911125714	0.6467395223782965	1.0	0.6396760599002745	0.7424548223824611	0.41024811503875563	0.6295242371023755	0.7646441910283666	0.5345880103971242	0.5678514946120021	0.4985185418429401	0.4222734719955145	0.7565015038044577	0.6928617789889925	0.7383517368662158	0.6808628312966034	0.7605497393100884	0.7066377654511972	0.7866801827927391	0.755272457270318	0.47823013236120154	0.7807045788585713	0.7833312849224431	0.36889526999917727	0.5064824586618832	0.46004786171296586	0.6410833689689113	0.3898037893231407	0.7499388016085273	0.6556094801133161	0.5246225760612208
XieH_2016__YSZC12003_35551__bin.43	0.8296000805834044	0.7212997472059768	0.5992935602451968	0.8020961393995808	0.7822312379625506	0.6411247210224383	0.4224129875204948	0.41328242662844616	0.6104520559083777	0.5229061967909844	0.43742225339839874	0.6915397134192	0.7093967045756568	0.8305157459244092	0.5851156141268533	0.6468942015143369	0.7459620311386896	0.7642838331972073	1.0	0.8157194678097213	0.49708613322232886	0.6202464590025862	0.817112080107671	0.6430258340200318	0.6571886100697701	0.5486364535534975	0.4899210064187594	0.8321789922462746	0.7399401207052019	0.7798246582790346	0.7653839665724504	0.8277687499013945	0.7685326660121288	0.8580961442540028	0.8244659225646882	0.5646372351154321	0.8316547146752816	0.8474558581343727	0.48792280498209323	0.6227944237255019	0.5429962220461145	0.7345474647174545	0.4515516552972059	0.7520792096030174	0.7143803755138102	0.6246384972651401
FengQ_2015__SID530705__bin.47	0.7910372982000371	0.6981032433435477	0.5791697802831595	0.8744028125360469	0.7737909555500945	0.6102195162317634	0.38255003936948634	0.3998124307272572	0.605791577437523	0.4953323336325749	0.3927655434242927	0.6661532751902024	0.6988028667004358	0.8333672696634284	0.5422236487740292	0.6638748602007091	0.7199851549452589	0.7331741836473699	0.6741916717236813	1.0	0.464882418139052	0.6279864388418851	0.8182794782163867	0.5847863265009303	0.6321340267712507	0.5530259337088063	0.4540620784079682	0.8082816347615012	0.7672245264377385	0.7717758396734089	0.7334695801758336	0.7963233413409697	0.7721675284488422	0.8402626972862639	0.8062113514516558	0.5444228232686202	0.8397456279809221	0.8479730983535029	0.45089245861188704	0.5787700671538119	0.5104035748496688	0.7175216782936211	0.4487349104532255	0.7878531342624867	0.7018280481260626	0.5742448330683624
QinN_2014__LD-30__bin.25	0.8954349364517091	0.8257596710232983	0.7323688310716842	0.896764662169943	0.8743551912944796	0.703085337682419	0.5263843763625752	0.5751915110152667	0.6972270641998665	0.6069946919239093	0.5004522642246695	0.8025096481394175	0.8334693242808311	0.9257440214015958	0.7014219502184549	0.7306522939491082	0.8477094957770628	0.7950608219102578	0.8062891794184837	0.9123463704196559	1.0	0.7213609462214038	0.910304045574848	0.7269544556638343	0.7596050783514551	0.6574976943874945	0.5853549068453807	0.9119113306213883	0.8426228765973195	0.8763679885511698	0.8979083640830355	0.8761170040521693	0.8883207562212168	0.9428444319334959	0.9539792854126826	0.690610915955626	0.9274812278358542	0.9375776944662347	0.6010173238359486	0.7449042764805871	0.6705164079885905	0.8790264557347005	0.5747948570815522	0.8341061359312363	0.8258118364289728	0.7396857674072514
HMP_2012__SRS013502__bin.28	0.77737798063566	0.6846766865462749	0.5636312837492036	0.804594069540332	0.7447221990119383	0.6390649969188348	0.4274268092706517	0.40476523087849764	0.6081175647305808	0.4878248279247569	0.4342804434788966	0.6668783879761445	0.6865743448607209	0.8548372988103569	0.5118135268374712	0.6779477350824603	0.7016563874121345	0.809156413523704	0.6672517834201979	0.8173972248623921	0.4784305380027783	1.0	0.8167796862433807	0.587700928527412	0.5956799713817198	0.5578305985816195	0.4682156920088153	0.797739782542849	0.7641492067305181	0.7765404520434914	0.7256176691768589	0.7916766761016472	0.7725264510199179	0.826048640631691	0.7929881296804988	0.5357624056066763	0.8291382920944612	0.8266041642731061	0.3918883103725599	0.5596101020440136	0.5095300700834526	0.691529667965282	0.42903201800653834	0.8361211785718017	0.6950064234461005	0.5969437713462081
BackhedF_2015__SID256_12M__bin.14	0.8172684216300584	0.7186246990707678	0.6016757851070303	0.8316695543452836	0.7951574975108003	0.6333543440415496	0.3978693278850393	0.4175293477158359	0.6039336599825704	0.5495055756002541	0.4132195650058892	0.6758699778714807	0.7157194252795045	0.8577062723691592	0.5648842755031702	0.6494766988140852	0.7304931616872323	0.7791500288767862	0.6968651609337448	0.8443572275801252	0.47862393316317764	0.6475101793258771	1.0	0.6115021724865293	0.6531302850211245	0.5648087197544127	0.4713902464773426	0.8327987505356178	0.7786480489021647	0.7921440651476856	0.7562845822802103	0.8397773071931144	0.8078989912790036	0.8612780927658993	0.8303416361856146	0.559289527559218	0.8740221740597449	0.8625739256076028	0.47274352238830686	0.603911407262046	0.5263787889137982	0.7373884000190442	0.4554759287664541	0.7867035337320193	0.7301997362793865	0.5930960675820297
XieH_2016__YSZC12003_36119__bin.73	0.847853243285321	0.7573529249002234	0.6591420056564082	0.8454485688165593	0.8050981459878682	0.6520379228748071	0.4699784619675535	0.4589238952627397	0.6313233383286221	0.5819511435669608	0.4848204462999077	0.715407994085342	0.7702786957942915	0.8818536727178281	0.6632444880271708	0.6916394213138716	0.7948102122296771	0.7766729605829656	0.7819028877491465	0.8603576980941903	0.5449697737067773	0.6642863414637745	0.8718771144201517	1.0	0.7041593711101125	0.5883793497565443	0.5551359611356202	0.8454648016604724	0.7831063317683397	0.8473315787104777	0.8212402335463524	0.8335580106502213	0.8283871120073609	0.8797020830428023	0.8575472025276014	0.616592770334035	0.8863509083382953	0.8852020657031736	0.5561837174245561	0.7083518719789386	0.5934115313696019	0.7833741736929055	0.4952736599233957	0.7833409701485379	0.7720584057723994	0.6677985386013339
FengQ_2015__SID530185__bin.38	0.8403387522693513	0.7789823678274742	0.6460994663585851	0.853237607966111	0.857887027562304	0.6570294878142707	0.4553013423557243	0.44715849700170546	0.6463662870660725	0.5771586345381526	0.4643484898498102	0.7272177752104309	0.7560591681795675	0.872551163558343	0.6389936458161413	0.6787581834186058	0.7908593277218462	0.7688995708862848	0.744783930241514	0.8667760081421577	0.5307242669307366	0.6275203553941794	0.8679065577378006	0.6562764757660781	1.0	0.5828698355064093	0.535521538207625	0.8662740001100292	0.7734451504648732	0.812470429663861	0.8154900423612257	0.8564449579138471	0.8219886394894647	0.8943644440776806	0.8761945040435716	0.6058762447048468	0.8803776750838972	0.9053095945425538	0.5456902954282885	0.6737965560873631	0.582039115365572	0.795098888705507	0.4748693403751994	0.7982574132145018	0.7659590416460362	0.6455995213731639
SchirmerM_2016__G89165__bin.13	0.8462759028631095	0.7378271893081039	0.6444801689951387	0.8726460789451931	0.8036185955650013	0.6571283186444432	0.4538694477239511	0.4856828467847503	0.6475773965791647	0.6034087963189623	0.4726181485176407	0.7392196976932517	0.7709929668294069	0.8899910349748346	0.6262900767524939	0.719786380385135	0.7694816738673129	0.7878194442326476	0.7256638091484993	0.8850213451069181	0.5361494374185864	0.685847700515188	0.8759616133192826	0.6400056823973296	0.6802712461866539	1.0	0.5451409483343272	0.8526782310408177	0.8103877112539558	0.8096469128450271	0.7964224974778342	0.8775523635321717	0.8425197419164286	0.8819802994173939	0.8511797796546097	0.6136194543453887	0.8923763576956755	0.8740530341032126	0.4994763044833954	0.659830667769972	0.592693303840514	0.7534722417298244	0.5111509021608359	0.8413022000027288	0.7958751253056897	0.6325094124738253
BackhedF_2015__SID105_B__bin.3	0.8627324208060753	0.7785301826850457	0.7002224131591459	0.8694813793963936	0.7987080564984247	0.6851743150137862	0.7219173848069032	0.522876039401063	0.6503094217919525	0.8768126010807786	0.7312732940683838	0.804512728025476	0.7582152501888102	0.8700882185301448	0.8568190475650344	0.7690050768426595	0.7971909586640464	0.7859218992363468	0.7631625960237858	0.8557830729690975	0.562148550817106	0.6779716449215977	0.8610026457051954	0.7111578055865119	0.7360845264527984	0.6420206797921624	1.0	0.9044710432812415	0.7778902604209498	0.8195201811821263	0.83419680303533	0.8790490206920801	0.8390269400656558	0.8931424342189215	0.852952102243887	0.6004748847052908	0.9074220585079886	0.9048084912107576	0.7167403475241058	0.8850247792646282	0.6758080081970546	0.8084420586781305	0.48751962538553667	0.8721923056200677	0.7930480055125948	0.6580423672019516
FengQ_2015__SID31004__bin.5	0.8626795940410442	0.7097699158328068	0.5853527685504086	0.8121588986936762	0.8042379098820029	0.6268667590535776	0.40224734557459907	0.3863253785485744	0.6096537528785995	0.5092624671381115	0.4145804886995863	0.666106910676802	0.6992006154598627	0.8387979172186105	0.5534848886262201	0.6124824227108765	0.7273808310746093	0.758908883409077	0.6987181316105893	0.8211177117935967	0.4720398826142779	0.6226171309788257	0.8198949438545722	0.5837896635350222	0.6418008314821986	0.541277079214983	0.4875160488291997	1.0	0.7561887342313884	0.7823401740406366	0.765599971468748	0.8661940328924576	0.7747600317919665	0.9093755731724714	0.834269090464448	0.5389477062911411	0.8520909331757321	0.8934581915262182	0.4609142228290774	0.6024144571929324	0.5181596323544396	0.7227078196009701	0.44527043550918094	0.7719318714463307	0.700240987181316	0.5803307587275061
