	OhJ_2014__MET0249__bin.5	OhJ_2014__MET0026__bin.1	OhJ_2014__MET0238__bin.3	FerrettiP_2018__CA_C10035IS2605FE_t2M15__bin.4	OhJ_2014__MET0067__bin.3	OhJ_2014__MET0254__bin.2	OhJ_2014__MET0232__bin.3	OhJ_2014__MET0204__bin.7	OhJ_2014__MET0258__bin.6	OhJ_2014__MET0297__bin.3	OhJ_2014__MET0202__bin.4	HMP_2012__SRS024596__bin.6	OhJ_2014__MET0188__bin.12	OhJ_2014__MET0266__bin.3	HMP_2012__SRS017849__bin.5	OhJ_2014__MET0197__bin.1	OhJ_2014__MET0276__bin.31	OhJ_2014__MET0314__bin.3	OhJ_2014__MET0259__bin.28	HMP_2012__SRS020263__bin.4	OhJ_2014__MET0212__bin.8	HMP_2012__SRS019016__bin.5	OhJ_2014__MET0076__bin.2	OhJ_2014__MET0296__bin.3	OhJ_2014__MET0014__bin.2	OhJ_2014__MET0288__bin.6	HMP_2012__SRS058182__bin.3	OhJ_2014__MET0250__bin.9	OhJ_2014__MET0199__bin.9	OhJ_2014__MET0306__bin.4	HMP_2012__SRS024598__bin.3	HMP_2012__SRS015381__bin.1	OhJ_2014__MET0190__bin.9	OhJ_2014__MET0292__bin.1	OhJ_2014__MET0207__bin.1	OhJ_2014__MET0317__bin.3	OhJ_2014__MET0246__bin.3	OhJ_2014__MET0311__bin.3	HMP_2012__SRS020261__bin.4	OhJ_2014__MET0211__bin.5	OhJ_2014__MET0262__bin.1	OhJ_2014__MET0243__bin.10	HMP_2012__SRS024482__bin.7	OhJ_2014__MET0216__bin.2	HMP_2012__SRS017851__bin.9	FerrettiP_2018__CA_C10042MS2726SK_t0M15__bin.4	HMP_2012__SRS013261__bin.1
OhJ_2014__MET0202__bin.4	0.9099187152932899	0.8668025454788034	0.846937218126429	0.5781175141151571	0.47390641645828324	0.7711969936181094	0.8779900582395523	0.8332920609443256	0.6681356267978759	0.5563731980811877	1.0	0.8524205498088667	0.6824680956010035	0.8287876429456559	0.6675776914819853	0.8478276909766091	0.7059908304543736	0.47532753430998964	0.7826402267319748	0.8211630323380117	0.5833314802872962	0.8166485068155034	0.870589329284933	0.7974068136839702	0.811428476129061	0.7883241927626087	0.6731858510838298	0.8336028673023625	0.8789007461374098	0.870877899090525	0.8689013728038878	0.8221449782789312	0.8504622170651389	0.7168892680333386	0.6292883696766199	0.8266438371394899	0.8737545003749891	0.8201563229636877	0.8242246013087222	0.8154325716977204	0.7442690339835166	0.6691569920817658	0.6832847835271619	0.8412861015482705	0.8208769894133796	0.6262262953297175	0.8263871060339896
HMP_2012__SRS024596__bin.6	0.9168846003400448	0.8735669296177471	0.8335843513055048	0.6111461734228544	0.4837317918488742	0.7600133247623052	0.8744658145712031	0.8515532712486551	0.6606297169512242	0.5425719327440914	0.822655314931635	1.0	0.6778231474337152	0.8802210193735801	0.7003503846720363	0.8457385634813722	0.7152392945874738	0.4637183110132185	0.7743930453714984	0.8773531715568025	0.5739285320618557	0.8600490265412487	0.9303571445990328	0.7812744169441033	0.8565666399065901	0.8149613864776099	0.7072161489095837	0.8233283812559807	0.8561325609003091	0.8952064996746846	0.9612752753475315	0.85467132415557	0.8505743987030305	0.7036488973905511	0.6314415617479825	0.8732230805172662	0.8601436460100336	0.8433116228799631	0.8815408146443625	0.8657374124404117	0.7267872593422093	0.6733345754170815	0.7350328095446658	0.8367584930727819	0.8697841017832356	0.6476249050147342	0.9296070170578418
OhJ_2014__MET0188__bin.12	0.9726244973285284	0.9332695464959573	0.9045304569416567	0.6147682443405097	0.5386270042403605	0.7863592930483169	0.943264727470419	0.8713784895760721	0.7078059937982898	0.5935677149479552	0.8596683211775482	0.8847100659066993	1.0	0.8725339098339314	0.6919980622042617	0.9363914092753192	0.7712567089174889	0.5128359869803553	0.8401273954281007	0.8725606468316339	0.5959135681987602	0.8632122465635	0.925690244242474	0.8444084980364222	0.8462488947116128	0.8250101696080547	0.7139224003203348	0.8809121390425736	0.9192491741768983	0.9188150162618239	0.9062416247946186	0.8495540969037921	0.9429133269291858	0.758368839429687	0.673665394112895	0.8804977155781845	0.9268030126230459	0.8734270528762325	0.8789285084511193	0.8704573363457018	0.7590168933263818	0.7513045426795691	0.7437589799708056	0.8647120648155753	0.8731603194943907	0.6718409123172893	0.8936001176427899
OhJ_2014__MET0266__bin.3	0.880630598743665	0.852190482141872	0.8170503027086825	0.6464901561704386	0.4692914600561724	0.7258295623917721	0.8595584031744745	0.829751325342143	0.6429751130061967	0.5340571067582075	0.8006204051184886	0.8810714437405137	0.669140215560022	1.0	0.7008625037164258	0.8186242609255597	0.6962582853717085	0.45394585564205925	0.7538176053866084	0.9074869931197912	0.5670335818436303	0.9009690290523199	0.9020064549862107	0.7634268546368546	0.8823817737200726	0.779386615203831	0.7335494759412383	0.8040402491970323	0.8284268375498393	0.880576408494883	0.8937207171273895	0.8827903974879158	0.8305680846773899	0.6751763257937285	0.6087693492141681	0.9163014520545671	0.834153916905356	0.8421745619255406	0.9094109910517741	0.8696246080360722	0.7147474124156207	0.6604424365302813	0.7110863973199749	0.8234247358469472	0.9158259448265156	0.6343915728792939	0.874519305642279
HMP_2012__SRS017849__bin.5	0.9338469811355655	0.9085699865499409	0.859482555881164	0.6754340881044929	0.5088720183280177	0.7949447332052628	0.9158737121370267	0.8976546954975333	0.7015295808813621	0.5822243860933259	0.8726366607916245	0.9485997669361081	0.7181049950189861	0.9483771407129853	1.0	0.8787519455021576	0.7488980992873319	0.5014896799203038	0.8222828370376047	0.959881037002196	0.6008728004925523	0.9545565047815092	0.9662698150550818	0.8220707806054904	0.9475586425217407	0.8666138617524185	0.8099016480946631	0.8744143675169183	0.9131249058627988	0.9384461614482729	0.9453218104995019	0.9513598036132831	0.8852437790173794	0.7400247597354381	0.693503145834049	0.9568917679825176	0.9118235003448395	0.8984811210320345	0.9684353009880112	0.9268973435472747	0.7904644630414045	0.7127738566789188	0.7756198521814728	0.8850746623612384	0.9563295872232366	0.70092710279386	0.9331711751229398
OhJ_2014__MET0197__bin.1	0.9919526180356424	0.9469972662668441	0.9020084759103271	0.6146928125556238	0.5230926886785173	0.7999703682668832	0.9589471886378765	0.8672518933957246	0.7053098419538012	0.5881796135733914	0.8630329725052499	0.892055608885816	0.7567085523560829	0.8626229639758378	0.6843124666257173	1.0	0.7544691958585537	0.493559213565572	0.8359780684019751	0.8743465328300054	0.5814075279006431	0.8619228113929899	0.9364646255752723	0.8357985289079164	0.848441916144253	0.8221164876930565	0.7049451041277621	0.894802717476858	0.9423817122820447	0.919976315191099	0.9086236574407032	0.8507358032617541	0.9473115889913996	0.7415994551053521	0.6581429134372707	0.8826969198430753	0.9452985860107354	0.86974744091916	0.8788895508014458	0.8732121930466258	0.7552598898481477	0.7395113439122737	0.7311347204688399	0.8637068886577339	0.8746351335640081	0.6507298357599459	0.8873140171473077
OhJ_2014__MET0276__bin.31	0.9526644685853254	0.9287435056453719	0.8810423821289688	0.6264982637462939	0.5154033462793284	0.7823732732411901	0.9372595784204322	0.8909652434306126	0.7131040683854847	0.6009166974929151	0.8626991689572783	0.9056235105364014	0.7481879415126743	0.8807391630040555	0.7000860253036668	0.9056951468266049	1.0	0.5085126762268178	0.824205778948935	0.8894405020468835	0.6038611960419714	0.8774290723532707	0.9432634406045609	0.8377005738931421	0.8684584796679534	0.837614733855743	0.7159911343915331	0.8891403706930997	0.923385605181527	0.9300113444711297	0.9240778834687527	0.870929931679976	0.9141636679262715	0.7601647881696373	0.6853394479435754	0.8944179891075786	0.919225142361688	0.8864212794364941	0.8940388108128805	0.8845599709996536	0.767687216195236	0.7226594849227223	0.7529079084611723	0.8802840255395725	0.8829574177834619	0.6723016431265288	0.8992287365272826
OhJ_2014__MET0314__bin.3	0.9596327424899289	0.9392723276955581	0.8909263493158713	0.6292305947539816	0.512553714841736	0.8029755330027609	0.9478419237370758	0.9025351403947999	0.7129604656858773	0.5822569716122601	0.8963595418239554	0.9061070761113934	0.7677488894882354	0.8861555088149999	0.7234685135010211	0.9143421605636567	0.7847489399985325	1.0	0.8545474992161374	0.8948042058875946	0.61429765432087	0.8776659668290302	0.935264859795805	0.8550421189164874	0.8846535422490043	0.8521535017454643	0.7372378110552745	0.8989079292588996	0.939278998866854	0.9222703711363197	0.9251809078701714	0.9004632651952603	0.9215384483427381	0.7562315887585046	0.7119636020894108	0.896076493556125	0.9428842904399256	0.8875373942976734	0.8964843880296314	0.8858457758619868	0.7846164695970899	0.7462448453288935	0.7373121469639976	0.8833984090209486	0.888568566775089	0.7048464153414067	0.909987791756529
OhJ_2014__MET0259__bin.28	0.9413972606518711	0.914942826797611	0.8739447440654354	0.6085209451164844	0.5244497165478145	0.7737083270114071	0.9300508972537552	0.8554893170940289	0.6881187326721748	0.5686368087835694	0.8544277852108305	0.8760131863887778	0.7281314225023794	0.8519146470985807	0.6867565069863033	0.8965784355646285	0.7363571911336708	0.4947207547690313	1.0	0.8591506089739168	0.5765127794866136	0.8516840232279066	0.9135508075973462	0.8179235575663113	0.8351513813983642	0.8146479261782921	0.701670919598891	0.8703540738492945	0.8970314073297563	0.9046298569635444	0.8908404253851777	0.8433710809804273	0.8973376184499097	0.7301788990192968	0.6482329411440158	0.8708782190099175	0.8996576504503511	0.8536266707126995	0.8659027021062359	0.8613829156264226	0.7479893515772632	0.715767665760907	0.7216673333425289	0.848034317714727	0.860479179023159	0.6409539441923338	0.8676025876218982
HMP_2012__SRS020263__bin.4	0.8636075597979868	0.8452388473452258	0.8076456612717339	0.6488636755229332	0.46612085568458983	0.7064863633404934	0.8476515386470933	0.8300021824781464	0.639191372702176	0.5311161078373938	0.7776777475293964	0.86095556168181	0.65602038511167	0.8896666360353944	0.6954342174284281	0.8134560307231661	0.6893295005953954	0.44937512204647534	0.7452918777352768	1.0	0.5453950668336071	0.8999285908466101	0.9037445773075877	0.7583034678429075	0.9015951235014608	0.7798678834939561	0.7149506453626169	0.7963297992502996	0.8247259458362529	0.8756973400568976	0.8785441339199221	0.8883265178752618	0.8212507322788518	0.6758397754727746	0.6053529105451984	0.9087743279307426	0.8293924287152862	0.8337109594863136	0.9578470618866566	0.8660575829628864	0.7153507663561421	0.653935065531778	0.7095791646086281	0.8174696846127633	0.9138524185303881	0.6286944185993085	0.860915358137006
OhJ_2014__MET0212__bin.8	0.9146405737126452	0.8792843006826051	0.8412515128127355	0.6126133295694453	0.5024099895191733	0.790848946962212	0.885119328266099	0.8753096949148471	0.7127930652363892	0.5792871536296995	0.8665841814594476	0.8834646189513767	0.7027972395484535	0.8720085348164655	0.6828829180543501	0.8485085092900967	0.7341286048488088	0.48393265242996014	0.7844966350239798	0.8555320145710519	1.0	0.8446735477748514	0.8937157083267014	0.8043208634519458	0.839740201628282	0.8209550465630997	0.7057155041157516	0.8459603770695129	0.8688147356218975	0.9038226487962064	0.9040140965617484	0.8418859181534525	0.8561401427674789	0.7127968191141449	0.6889281627921643	0.8561453981963368	0.8723306175279064	0.8757091075080558	0.8542609515629646	0.8553015264768506	0.7946276003111215	0.6877734699945043	0.7197595115754575	0.9135804786344294	0.8444948631936791	0.671334488526648	0.8566349038556829
HMP_2012__SRS019016__bin.5	0.8909332468988542	0.8773318397669075	0.8346685089100487	0.6803033088741792	0.4813069574579045	0.7317977854003548	0.8728030471159757	0.8527846814590527	0.6568868458111423	0.5527366381830323	0.8095327077521007	0.8834021252261265	0.6793103811049152	0.9245399943991259	0.7238844216045452	0.8393591157231767	0.7117884372509227	0.4613592289429928	0.7733294190671188	0.9419698344335528	0.5636282843139957	1.0	0.9266420755897574	0.7846068141296327	0.9108914958391717	0.7983289556674283	0.7385879685409222	0.8223886675981418	0.85934642107652	0.9012587939484509	0.8984418248028547	0.9078676249939257	0.8465135059718443	0.6962177066775144	0.6241347576319424	0.9420464832472244	0.8574552493666453	0.8577974136786571	0.944655548747894	0.8910063889040571	0.7340526632456914	0.6791475649974426	0.7315052173795424	0.8432100923943837	0.9574278461633261	0.6473353014878386	0.8825489688229698
OhJ_2014__MET0076__bin.2	0.8999744067994934	0.873773775687019	0.8414284455603722	0.6209796182091194	0.48228964510295785	0.7352730710581926	0.8787339150930422	0.8509496755630621	0.659339583544085	0.5437743957044446	0.8030652169757975	0.8892485715124835	0.677882766359253	0.8613184181071194	0.6818741868098519	0.8486117903073096	0.7120494559463634	0.45749127896541936	0.7718927919944096	0.8802639129812536	0.5549342431894816	0.8622838738129347	1.0	0.7843295024336849	0.8461410441746099	0.8076528797478534	0.6987680300368141	0.8190956975918616	0.8550436552870937	0.9095739547928047	0.9023052993775117	0.8544157128265756	0.8520862187841038	0.6988123169957966	0.6251784880991618	0.8782728645411102	0.861891817681312	0.8482551637428727	0.8819444865300048	0.8595739781017304	0.7304793573822398	0.6737864557426434	0.7410704670782401	0.8390024525651707	0.8738194611815481	0.6463607074911624	0.8843714118822377
OhJ_2014__MET0296__bin.3	0.9348402913561259	0.9162397497675204	0.9205800943007753	0.6150559450666623	0.5043995211331365	0.7665158617830974	0.9260761551026864	0.854453925426576	0.7007654779533078	0.5996563939361711	0.8605684771433793	0.8736653222397662	0.7234516592627741	0.8528831548490724	0.6787081502812934	0.8861093158148782	0.7398334874106556	0.48933212253101316	0.8085465190796811	0.8641283450459369	0.5843048385733258	0.8541975843948306	0.9176278091840993	1.0	0.8371558144418174	0.8145274462161064	0.6926896446404271	0.8735807842399352	0.9024284222209497	0.9152618360017344	0.8916195571845028	0.840554787441471	0.8929547121753809	0.776998573762132	0.6555136501599405	0.8661468943193191	0.899400325607651	0.8621523374756953	0.8670288165498133	0.8600907010927218	0.7488125138056008	0.715772336439423	0.7317423827171603	0.8608509976847497	0.8600127079702972	0.6541997660206327	0.8727506756222406
OhJ_2014__MET0014__bin.2	0.9003533408529796	0.8820637870238137	0.8403302661635003	0.6705961717883296	0.4838732470275994	0.7401807500150857	0.8860391939640656	0.8632393996454729	0.6733239776143536	0.5576317962413115	0.8280858271172472	0.9057790389603291	0.6856060664668648	0.9321767106550499	0.7397748541585758	0.8506040215150591	0.7252936040199679	0.47875029462262775	0.7806872997919978	0.9715527347426739	0.5768656897315568	0.9377617757505334	0.9361175622936675	0.791636688653122	1.0	0.8141801548386964	0.7499681523899117	0.8365549705222647	0.8731578027160467	0.9090200168031601	0.9281249726007403	0.9426737860903048	0.8577151931409274	0.7039064510622145	0.6426084404676621	0.945326808054583	0.8742315958205621	0.8728328797305305	0.9731613613963643	0.9037820519763311	0.7497324542877198	0.6853301398045615	0.7368866498428764	0.8668187099938575	0.9522878962061889	0.6689761986176848	0.8975522984175218
OhJ_2014__MET0288__bin.6	0.9306386441051949	0.9049522154648133	0.8716478424558355	0.6323610938728228	0.5027727441975921	0.7809556907037358	0.9125508529505054	0.9008944603036697	0.6871363755464538	0.5709541737343649	0.860466950753658	0.9217271385820474	0.7148913987836664	0.8806409885124046	0.7236412781156483	0.8815417925061713	0.7481924620412892	0.49323955704494366	0.814490643057107	0.8988352433356777	0.6031889454304745	0.8790467916097804	0.9556890488602044	0.8238147642491691	0.8708126818639417	1.0	0.7281160619475129	0.8706433329196145	0.9002849144291368	0.9400598513370017	0.9278385944589246	0.8836727207535201	0.8861682732751369	0.7324926564891813	0.6798598871926413	0.8909299022244288	0.9057818598044488	0.8767051425261677	0.9008442624081199	0.8826334588280723	0.7858441934549667	0.7052230634506915	0.7555119771627156	0.8956948409250756	0.8843881786714106	0.6787671176202887	0.9042588225559556
HMP_2012__SRS058182__bin.3	0.8746545976868865	0.8566249752581475	0.8127669774505631	0.6431144408280818	0.4705413063334905	0.73835135427972	0.855609878339696	0.8596061036561043	0.659073919272859	0.539630243229812	0.8062962642375363	0.8777035202737916	0.6788316882145251	0.9095062585537199	0.7420963779138638	0.8294594805633455	0.7017897060577135	0.4682502259301877	0.7698036208149952	0.9042019685737616	0.5689760474656171	0.8924063850019884	0.9073090004654797	0.7687637063809465	0.8801919301913551	0.798970859999552	1.0	0.8204410375174253	0.8423984857683654	0.8823740556481336	0.8850513208063392	0.8866977511093732	0.8411896911672041	0.6838563271650709	0.6374124652933099	0.9109753344160226	0.8404161110468815	0.8448735789702425	0.9044967522346357	0.8773736289079265	0.7327365427021674	0.6736000348655828	0.7284721671562577	0.8286386866328624	0.9048920165684156	0.6498157753445851	0.867162129197565
OhJ_2014__MET0250__bin.9	0.9670989088423768	0.9370365759002249	0.9087274066264182	0.6224197261377152	0.5193830813613112	0.805762287113002	0.9659714587709841	0.8737780438635299	0.7079279131312436	0.5993695180521816	0.8739168558554025	0.8943757301537263	0.733153548845132	0.8725801281626749	0.7012882494589247	0.9215489722879342	0.7628179893983666	0.49973164780960505	0.8357832943476499	0.8815229053032009	0.5969879917030695	0.8697387208633893	0.9309108344878924	0.8486106879935574	0.8593702068139734	0.8362225124440713	0.7181226472824374	1.0	0.9324001494083272	0.9263099057191071	0.9095332579227474	0.8613194026845815	0.918489810299108	0.7614849704229791	0.6672883183351037	0.8829147339392671	0.9357644858525679	0.8737049291502533	0.8819451692632103	0.8737012204329132	0.7728882166102853	0.7364691421471883	0.7334221659439083	0.8745642919396327	0.8752689482342532	0.6593982871024057	0.8890198124978477
