	QinJ_2012__T2D-016__bin.5	QinN_2014__LD-71__bin.17	QinJ_2012__T2D-028__bin.33	HeQ_2017__SZAXPI029601-32__bin.70	HeQ_2017__SZAXPI029590-113__bin.62	ChengpingW_2017__AS94raw__bin.16	HeQ_2017__RSZAXPI003095-129__bin.28	NielsenHB_2014__V1_CD17_0__bin.10	YuJ_2015__SZAXPI015239-25__bin.25	QinJ_2012__T2D-041__bin.54	QinJ_2012__NLM007__bin.18	ZeeviD_2015__PNP_Main_45__bin.54	QinN_2014__LD-89__bin.1	HeQ_2017__SZAXPI029469-27__bin.4	QinJ_2012__NOM029__bin.6	WenC_2017__N209__bin.5	HeQ_2017__RSZAXPI003082-116__bin.21	BritoIL_2016__W1.14.ST__bin.44	QinJ_2012__DLM012__bin.15	QinN_2014__LD-51__bin.42	YuJ_2015__SZAXPI003434-7__bin.2	QinJ_2012__NOM002__bin.37	WenC_2017__N217__bin.20	ChengpingW_2017__AS43raw__bin.55	WenC_2017__N216__bin.1	QinJ_2012__T2D-031__bin.3	HeQ_2017__RSZAXPI003096-130__bin.26	SchirmerM_2016__G88708__bin.9	HeQ_2017__SZAXPI029473-40__bin.36	QinJ_2012__T2D-044__bin.17	YuJ_2015__SZAXPI003412-1__bin.59	QinN_2014__LV-22__bin.8	ChengpingW_2017__AS25raw__bin.29	QinJ_2012__T2D-102__bin.13	QinJ_2012__CON-069__bin.11
QinJ_2012__NLM007__bin.18	0.5377366526303428	0.34535321705535205	0.47319988961568105	0.6348781026151753	0.2650555878812129	0.681485305029519	0.5554601129884233	0.28556650759658103	0.4392666916246014	0.6748415894506384	1.0	0.48073577786478755	0.6038850824041222	0.3281777326791662	0.4729705798867052	0.6571457483817765	0.5140297865910904	0.3061510013849101	0.7010690057496861	0.5481818500421136	0.3524966328837114	0.6795983737576832	0.6211401753198209	0.6738503122720393	0.4524257743206989	0.3605545024895656	0.5295165487121868	0.6580314223957157	0.7347510770942558	0.3538311783711722	0.3420221915186501	0.6946931276477673	0.5848331110251329	0.3961209520624298	0.4500846333933918
ZeeviD_2015__PNP_Main_45__bin.54	0.5519549771708686	0.17183736464403937	0.36154964309386145	0.6000531013682198	0.11979420354633094	0.640635217158491	0.3998940519463816	0.13881105145166026	0.30969303716268054	0.6457034053003315	0.6594024758990463	1.0	0.4736056274716172	0.3015556026718775	0.483451346985606	0.6243501608640369	0.39615626319177427	0.2238053943094944	0.6715387490361847	0.3910737491412414	0.17510908383585438	0.5979210878012658	0.5582946692975402	0.6299102052043161	0.4618793936766076	0.22039773816186495	0.5387630437398644	0.6569145430894682	0.6626585957680629	0.19127985121429586	0.30877235876404974	0.6451548821741763	0.4857431740228616	0.24403421409019974	0.5167670435335713
QinN_2014__LD-89__bin.1	0.532785253590876	0.4610073019805747	0.6294082017160719	0.6577982656654725	0.3449882967422635	0.7118764476884164	0.6718366961809942	0.364453447210546	0.5675157742869231	0.6894944618784261	0.7919526025671073	0.4528116734288871	1.0	0.42866217610587415	0.4672756216119145	0.6782891633007753	0.6726956452923684	0.3938929996560551	0.7295010364003275	0.6765201299076827	0.45271640373651995	0.6954118359656786	0.6729071866220654	0.7049856791085435	0.4413266532944138	0.4585680326047586	0.5817815736848674	0.6869739241068846	0.8410840656112936	0.4573468760367808	0.4517022228580299	0.7282859673526287	0.6985371688769438	0.5184850597033551	0.4267984817724424
HeQ_2017__SZAXPI029469-27__bin.4	0.7050919125131941	0.5251432168909798	0.871601241578471	0.7746829495945451	0.3619577099078839	0.8387282277438289	0.8338088958909515	0.4321106520792681	0.7801128195169621	0.8637865637655785	0.8857559878598432	0.5933736543563305	0.882216674862421	1.0	0.5828835064882185	0.8085851831202959	0.7736437070701693	0.48416235737038443	0.8344265529910327	0.8637997187342414	0.520704354607841	0.7855170059291323	0.8737235765227659	0.8513425898374735	0.5199075393631116	0.5908873652790263	0.8335733593091762	0.8143765014674055	0.8860015472748856	0.5736117592891306	0.7840236037723439	0.9479652082400218	0.879513642015717	0.6522640640709617	0.5977561382023422
QinJ_2012__NOM029__bin.6	0.6615298166803165	0.30812906122008343	0.4999780592663873	0.7402457905828818	0.255181216868036	0.771240086380474	0.5417943792112132	0.28482256548143986	0.48380715609647557	0.7520421386351466	0.7913548849587145	0.5897199313895785	0.5961635171034815	0.3613382527176414	1.0	0.7381309368615586	0.52911574183562	0.31152230246446866	0.7747692436737875	0.5417400127916419	0.31326474621172845	0.7359302618636265	0.7028063557451132	0.760984637991487	0.5447270592155159	0.3538931598889216	0.6280789353812387	0.7464540473663547	0.7810769133387622	0.3192730122374927	0.35843042593371416	0.7789034215506158	0.6138465834006118	0.39645468811344253	0.581200325111189
WenC_2017__N209__bin.5	0.5082653700308596	0.2891645125659041	0.4283059088786909	0.5660571415557353	0.22266895931311706	0.6389473564344034	0.45212772014530217	0.24824555609961624	0.39119077171846	0.612153455481285	0.6448334604917043	0.4466526982247173	0.5075231447214092	0.2939724654679618	0.43289454205905464	1.0	0.4326057597048408	0.2707614698748534	0.6432774975232586	0.4483302777366569	0.2941275607228669	0.591925481398818	0.5684145438810253	0.6186519694364417	0.4304016306637667	0.31100356423016046	0.49470535317763076	0.614444583622761	0.6516640286049398	0.2958447680972932	0.30250338772674995	0.6236865299429496	0.5197169113041894	0.3348128494482845	0.42618650147465753
HeQ_2017__RSZAXPI003082-116__bin.21	0.558626358503619	0.5336046001294344	0.6838783465123371	0.703825754476274	0.41907075005021166	0.7389950978568931	0.7790100497653071	0.4479041292559008	0.62907439504281	0.7297078054912929	0.8237460109647329	0.46283632495480953	0.822013151728396	0.4593471743868602	0.5067789423570456	0.7064988730277987	1.0	0.41070437622274625	0.7550587290133972	0.77772611971941	0.5473971777343024	0.7333795776271842	0.7426028966533017	0.7454705387894162	0.44030245999806594	0.5345240309154883	0.640714567324501	0.7122657720317487	0.828917065260245	0.5000818263644546	0.487315797695472	0.7639160610275904	0.7584716322871956	0.6310456665501261	0.4547630382872998
BritoIL_2016__W1.14.ST__bin.44	0.3656913831921949	0.4133072333331013	0.5120187061829732	0.48130876133771644	0.34073356504521574	0.5214086466554837	0.4885794756880627	0.37361309629336054	0.4854243836290601	0.5358497642279052	0.5400738863110521	0.2878352080596102	0.5298474738587152	0.3164488550405933	0.3284501603135603	0.4867640489829475	0.45210757774828947	1.0	0.550256489413491	0.49420344980205955	0.41562994774404366	0.4817607755647005	0.5139295308182399	0.5456970415586957	0.30373513604031444	0.44886732358855075	0.4159857451745229	0.5223503429617004	0.5433325649637385	0.4014017354234624	0.3819700368612689	0.5263918578480765	0.5420371183929257	0.4416936449010625	0.2568321090598964
QinJ_2012__DLM012__bin.15	0.5165578988436875	0.30765321006015117	0.45775414803162007	0.5918546725869293	0.2357870298286023	0.6429818132683321	0.4716217098963954	0.2662675232076799	0.42497995558013385	0.6351298144638386	0.6757416882770568	0.4718966495394258	0.5361680975161026	0.29799094958649436	0.4463290524179476	0.6318768467264062	0.4541461524557099	0.3006544413602287	1.0	0.4716671230351547	0.32236236910725374	0.6132677504970837	0.5864279143602161	0.6403467326700778	0.4322118301450178	0.3358162911022462	0.5006594972072038	0.6433026134702081	0.677947693012551	0.31632958037364944	0.3465843503191895	0.6423914424644614	0.5449323858765586	0.3563564524240325	0.43529679164004514
QinN_2014__LD-51__bin.42	0.5101401257684829	0.5661137940382125	0.6590770507658892	0.6335364772107375	0.41181715043021655	0.6759510446682262	0.7600442431970228	0.4209254927159366	0.6106397860797917	0.6806464459861514	0.7904495604127134	0.41111568491614875	0.7438499613457696	0.46148499178388436	0.46687784259194187	0.6588123278548074	0.6997955174479507	0.40395946493174434	0.7056107201065585	1.0	0.5280171216487117	0.694295907336941	0.693664052904422	0.6871483887377302	0.4201684722040943	0.5145861989337457	0.5706338289776207	0.6574472143853978	0.7752037295475614	0.4770169643544409	0.47943528010093606	0.6813499195121869	0.6982634043165564	0.6068292487023222	0.3949040002945084
YuJ_2015__SZAXPI003434-7__bin.2	0.5396604590506883	0.8406211117681511	0.789395713350582	0.7045014393694223	0.6414227758678435	0.7423170091840636	0.8287237929996436	0.705541219281733	0.7945426521560608	0.7665634793825933	0.8577822810433042	0.31066093516935533	0.8400467194972007	0.4694705142476958	0.4556133713098685	0.7294104092078978	0.8312269459444348	0.5733389360583361	0.8138539801091966	0.8910879961052025	1.0	0.7659162290949735	0.7591003333960251	0.7620728275179646	0.42011852700293184	0.7523861000459175	0.5481464412247602	0.7202585386489186	0.8600261949985513	0.7127948278715236	0.5602544269716989	0.7460446286415594	0.8264657592737242	0.8432778878178572	0.33885585803869606
QinJ_2012__NOM002__bin.37	0.6684959580867179	0.422478335456729	0.571351070371759	0.7902193843955597	0.3287526433634091	0.832901192770133	0.6375975969253976	0.3517776521772112	0.5321972699908536	0.8062455814404644	0.910326169748544	0.5839080181038916	0.7103001169577553	0.38984799222520056	0.5891748478025808	0.8080269954168229	0.6130112860192268	0.36581258281398743	0.8522654424963921	0.6449704123615829	0.42160317309312534	1.0	0.7399483794107095	0.829800661952293	0.5472612547745315	0.4291802448962334	0.6550821906479808	0.804144880875324	0.897000073992413	0.40876580033364984	0.4059587520277963	0.8363014239497896	0.6802085218119063	0.4889978256179144	0.5727022091398661
WenC_2017__N217__bin.20	0.5201323957303169	0.33160716912816407	0.4982815833135814	0.6040993228498337	0.2640280320553163	0.6533048360863417	0.5293012010527091	0.2917753022043138	0.4939960135184837	0.6568348950968934	0.6835441680084348	0.4479157301534111	0.5646602806679144	0.3562427462791477	0.4622484695670652	0.6374649062941864	0.5099511344410753	0.32059964773479577	0.6695324823663068	0.5293911063252446	0.3432843826368399	0.6079021626304648	1.0	0.6550056292960417	0.42766788787995197	0.36080671592385843	0.5621692405456433	0.6364197575009604	0.6727971675752548	0.342887982117024	0.372448427066391	0.6477820471430557	0.6214175813847047	0.38986936150910084	0.43280474822437087
ChengpingW_2017__AS43raw__bin.55	0.640444961400703	0.3762361980601092	0.5598525369845855	0.73171713048268	0.29109182466608324	0.8120210038333674	0.5813079304010357	0.3382500719979645	0.5061951801906338	0.8048293158935157	0.8117847386683592	0.5532379511755939	0.6476089685697429	0.37999407240059385	0.5479187695198365	0.759517851301136	0.5604061524008176	0.3726589477392639	0.8003366429096684	0.5740880024828813	0.3772696135037425	0.7462881204756618	0.7170435259150731	1.0	0.5408752715651379	0.41989855976110657	0.6230427038800612	0.7555620175087866	0.8117564986900565	0.37951203554322815	0.3948712284949769	0.7975982038255385	0.6674088282086627	0.44158993873881935	0.5400210821224161
WenC_2017__N216__bin.1	0.6490225528283861	0.29153124199655006	0.46911949898760824	0.7144369063661202	0.23017176552378252	0.7822873722052004	0.5168495725162091	0.26323859971742075	0.42573268201504555	0.8142595080474625	0.7962353813859616	0.5926231219081409	0.592255907796989	0.3390121491093526	0.5729753288486101	0.7719375711502869	0.4835486852795341	0.303020264582056	0.7891704923242447	0.5128236967881632	0.3038392459979176	0.7190252446426157	0.6839491488107614	0.7901577631881538	1.0	0.33133537268556057	0.6247292357575864	0.7449503975021271	0.7957284706941491	0.29923252659238786	0.3452825649272536	0.7693372540962347	0.6068648206839169	0.362368437068937	0.5776069648957197
QinJ_2012__T2D-031__bin.3	0.5216883607848709	0.6626650169633035	0.8005701304760964	0.6345608637880543	0.5144403374853247	0.7241163050601878	0.7387179313770758	0.5615444609814827	0.7258192037343109	0.6798861879834712	0.7558335226794478	0.33683579045393924	0.73301711315859	0.4589389773558265	0.4433944317159526	0.6644078121206489	0.6992257649542479	0.5334033305778811	0.7303601046844796	0.7481072281237122	0.648147562495165	0.6716611873874566	0.6873103396601695	0.730671491870605	0.39466525634220284	1.0	0.5428067370563888	0.6752820365111206	0.7410105195349238	0.600048946173319	0.5515430937971186	0.7322113988144906	0.766641577292868	0.7179002383571601	0.3495291971708528
HeQ_2017__RSZAXPI003096-130__bin.26	0.624517709296754	0.3262106367212311	0.5621789371636153	0.7038891783020025	0.2567771419975262	0.7928375129539452	0.6028052255936528	0.2896502156205079	0.5357274684926622	0.78105151212935	0.7944619794742648	0.5893146666518091	0.665592858893928	0.46337480917306473	0.5632103776423263	0.7564048901839738	0.5998644710890229	0.35379731672256826	0.7793204889626815	0.5937472142053242	0.3379621633367134	0.733744191618101	0.7664497693362008	0.7759503738536455	0.5325878778930477	0.38849334473651953	1.0	0.7554232457850927	0.8152875357974616	0.3753409116234497	0.43986374678240714	0.7831648856152706	0.6665135640342764	0.42441442595914913	0.5852303434327676
SchirmerM_2016__G88708__bin.9	0.5860840088522046	0.32588512973746653	0.4940635382587243	0.6576388107688343	0.254064906835679	0.7110594496350721	0.5164247378578971	0.2843972895955492	0.43182439084069507	0.6914716919706523	0.7348799462522505	0.5348530931135178	0.5850124753047028	0.3369690478696078	0.49823666116989485	0.6993049806351544	0.4963714566687282	0.3306847394856743	0.7453583727620008	0.5091914976119888	0.33054917779110643	0.6704391524983527	0.6458571257499309	0.7004262806173733	0.4727189217687198	0.3597491149609826	0.562297985859075	1.0	0.7385287071976261	0.32306606857088943	0.35895233360514794	0.7170555274179359	0.6022000392947474	0.3835994195989551	0.48282928402170855
HeQ_2017__SZAXPI029473-40__bin.36	0.5613167656348887	0.37584011851632165	0.5057388890346645	0.6562504288007758	0.27655501516961734	0.7153436893886342	0.5419777001930898	0.2969347575256492	0.4594558485055586	0.6890848326214538	0.7620884505565323	0.5010843694564335	0.6652113720011931	0.34048238010971044	0.4841966602528101	0.6888156961907085	0.5365018089675392	0.31945772138698186	0.7295270348507604	0.5576112047418084	0.3665681518199087	0.6945650569916855	0.6341212996448988	0.6988974794819581	0.4689601199029279	0.36663531556246504	0.5636147766974071	0.6859031007742608	1.0	0.3570121234166268	0.3484204604351392	0.7123417830457048	0.5936256552978592	0.41342485255873396	0.48214274967399107
QinJ_2012__T2D-044__bin.17	0.4645765226143681	0.6142017003036983	0.6992986259336701	0.5685410442401088	0.48061366482338924	0.6480186581656319	0.6926345807740991	0.49986674811718235	0.682338635839291	0.6324100501423691	0.7373646501859964	0.2906105064393791	0.726753350523068	0.4428934666916242	0.3976594101222096	0.6282959284899297	0.6503127187108376	0.47418516836411667	0.6839212135546427	0.6893988091005957	0.6104198619307352	0.6359398949365735	0.6493240913116387	0.6564993787221652	0.3543242533420588	0.5965099131178377	0.5213369879657347	0.6028479627455788	0.7173052841747549	1.0	0.48349635528289303	0.6360680682539844	0.6862800862678977	0.6327065416275496	0.31600575183807794
YuJ_2015__SZAXPI003412-1__bin.59	0.56586836237929	0.48916030410204364	0.7421343149546993	0.6703067499005148	0.35754250420175754	0.711890300458064	0.7142540590731281	0.41510721787491445	0.6786055704606915	0.7293905507593149	0.7489374267201795	0.4929303237551388	0.7542209430741262	0.6360853595876051	0.46909300482967065	0.6750495139073474	0.6658811188491326	0.4741361303375789	0.7873725178882808	0.7280676387672677	0.5041438197952968	0.6636337439629117	0.7411061739789361	0.7177435380348632	0.4296074107466397	0.5761233443906346	0.6419716318472639	0.7038145910636608	0.7355797256495	0.508040387695038	1.0	0.7160430142064383	0.8009558712541847	0.5695768866996777	0.4711406469410646
QinN_2014__LV-22__bin.8	0.6587796188209485	0.3558653333766978	0.5601938835558958	0.7471152218383357	0.2921796388909042	0.78230435893309	0.5696592860933275	0.3263460977695941	0.4873563448440923	0.7822640522352565	0.8320255894715569	0.5633308565562458	0.6651211132876728	0.4206598790187515	0.557558103494813	0.7612445262809399	0.5709318658359596	0.3573842009419536	0.7982216128961419	0.5659321674412502	0.36718623390060146	0.7477592950719919	0.705010567304263	0.7929583920907696	0.523559820838118	0.4183357114285055	0.6251774537119272	0.769000646853006	0.8225587970479931	0.3655620129665257	0.3916440601687266	1.0	0.6623202147540861	0.41523181771810164	0.5519201693882027
ChengpingW_2017__AS25raw__bin.29	0.430853831939998	0.33178368893540766	0.4763281518784406	0.50146306662611	0.2575822780030624	0.555298102316868	0.49302519307624854	0.29481736467894265	0.4445419535556963	0.5579442160849852	0.5909494607045187	0.3578334747111214	0.5382239494520272	0.3292728944657221	0.37071577811293605	0.535179382498407	0.4782474814076678	0.3104773487924101	0.571269531886691	0.48931458312861503	0.34317935623192275	0.5131162392773527	0.5705910592170852	0.559799990103164	0.34843054238648363	0.3695349589316483	0.4488836626923756	0.5448656176176815	0.5783169234254592	0.3327618809523195	0.36960320488631654	0.5587823983598457	1.0	0.3784803384811734	0.3296432049895063
QinJ_2012__T2D-102__bin.13	0.5560843543890054	0.7609549907385375	0.8144030833960658	0.7248180757409545	0.5618128421291038	0.7670870617392592	0.8470683841653683	0.6085855978145642	0.7874158848176367	0.7633829755709904	0.8514259858730893	0.3824068628111245	0.8497877072230429	0.519442586165525	0.5093021202338888	0.7333906032447296	0.8463984060207239	0.5381740376734249	0.7946644197704913	0.9045572980973718	0.7448480775917503	0.7846596456149856	0.7614847873056353	0.7878813275644374	0.4425632176511055	0.7360849829612036	0.6080168896351936	0.7382904731901486	0.85674290848338	0.6525821596244131	0.5590880315363651	0.7451883047657246	0.8050892397918129	1.0	0.4073297504718033
QinJ_2012__CON-069__bin.11	0.7149879576333451	0.24118233990548296	0.4786170306052343	0.7885230158615294	0.21010673393478477	0.8276187784298185	0.5257095376054718	0.22887052050778006	0.4180663594422967	0.8284552312568587	0.8254818862202804	0.6909777175777688	0.5968859265641242	0.40619298605571413	0.6370918514595996	0.7965759494910195	0.5204673408802803	0.26702085725985714	0.8282832582583222	0.5022909868270385	0.25539139607169403	0.7841470692651049	0.7213207356017309	0.8221416086967256	0.6019378462340041	0.3058028968085387	0.7153961806669998	0.7929342935442869	0.8525578429477875	0.2781135413412021	0.3946141802804863	0.8451736459041906	0.598327690291954	0.3475684976115334	1.0
