	CM_periimplantitis__SP_283SPT_T016__bin.18	HMP_2012__SRS017139__bin.7	HMP_2012__SRS018157__bin.35	CM_periimplantitis__SP_344SPT_T016__bin.20	HMP_2012__SRS017227__bin.18	HMP_2012__SRS063603__bin.16	HMP_2012__SRS045197__bin.7	HMP_2012__SRS023841__bin.5	CM_periimplantitis__SP_381SPT_T016__bin.2	HMP_2012__SRS054430__bin.16	HMP_2012__SRS021477__bin.4	HMP_2012__SRS055401__bin.15	HMP_2012__SRS018394__bin.34	CM_periimplantitis__SP_503SPT_T016__bin.7	HMP_2012__SRS024649__bin.21	HMP_2012__SRS023964__bin.4	CM_periimplantitis__SP_187SPT_T016_R__bin.9	HMP_2012__SRS019906__bin.23	HMP_2012__SRS015215__bin.26	HMP_2012__SRS011255__bin.28	HMP_2012__SRS017445__bin.44	HMP_2012__SRS052604__bin.17	CM_periimplantitis__SP_502SPI_T016__bin.10	HMP_2012__SRS018665__bin.40	HMP_2012__SRS024087__bin.72	HMP_2012__SRS051378__bin.4	HMP_2012__SRS053917__bin.20	HMP_2012__SRS047634__bin.98	HMP_2012__SRS064449__bin.40	HMP_2012__SRS051941__bin.40	HMP_2012__SRS015803__bin.11	HMP_2012__SRS013170__bin.67	HMP_2012__SRS019129__bin.10	HMP_2012__SRS020226__bin.32	HMP_2012__SRS013533__bin.41
HMP_2012__SRS055401__bin.15	0.6438913986550445	0.5786233720789388	0.8924834123647979	0.8382917539601717	0.6185646928988322	0.8884211801334189	0.9182905875544509	0.9064242038159411	0.8435230836178317	0.9019236722041031	0.7412301991413459	1.0	0.8801293813114887	0.8931285244519015	0.8856303301376808	0.6582830507790244	0.6623560498324413	0.7925619204421575	0.9140937700475983	0.9148348862978731	0.7083828681916674	0.9201649118242137	0.9034332703773322	0.8748487037194884	0.8072963164010103	0.8568308756566639	0.6073564311573885	0.6705904256035028	0.8052694621523775	0.904950495049505	0.8834370387650455	0.8306823024848928	0.9004172143539683	0.6890492447522958	0.8865123123096179
HMP_2012__SRS018394__bin.34	0.6267083451898002	0.5634413723802345	0.9045400020700823	0.8550355077525882	0.5973566540980005	0.879669487667598	0.9223199977417283	0.9056149523540373	0.8506935262554903	0.9094660193387223	0.7254970225531903	0.6365568106195874	1.0	0.9017937360865644	0.8876519588073081	0.6290691475641004	0.6356453903516641	0.7914054593717138	0.9134072874036787	0.9296013014912704	0.702223521521556	0.9109838634160966	0.9086321460426872	0.8705182960561687	0.7987454911627276	0.8502688024638523	0.5773252005270598	0.6831829819763316	0.8051111566082187	0.9311574323581125	0.888531581572114	0.8205663654448098	0.8942269037376018	0.6853001116481716	0.9163787316235578
CM_periimplantitis__SP_503SPT_T016__bin.7	0.6274957270397863	0.5577504388552615	0.9083925467286242	0.8405654590269274	0.5812156963713804	0.8814541334100994	0.9223573756027827	0.9131688880992714	0.8433380932067454	0.9097004826695321	0.7225744359645014	0.6304840281386741	0.8801905342807477	1.0	0.8949521589968733	0.6254556003251789	0.6537421694065233	0.7801201337578266	0.9107461980392362	0.9326343318299988	0.6908267453581733	0.9160073941134015	0.9108605236747489	0.8611412231956264	0.7997816095339346	0.8473284062468034	0.5641156215371762	0.6672949826247202	0.7924625520205394	0.9312728750237123	0.8736533881082971	0.825448823126841	0.9035775689936208	0.650284848179673	0.9065234334300193
HMP_2012__SRS024649__bin.21	0.6269402687934628	0.5524347134454525	0.903529770132449	0.8370795252769372	0.5858035210532315	0.8875855046558788	0.9116138176609522	0.8931879494751819	0.8543278135873177	0.8975547017462858	0.7123789891396355	0.630341137354411	0.8735247922392122	0.9023247304226547	1.0	0.6296907224395062	0.6463099889617852	0.779850995275312	0.9083748344028301	0.9265130129281539	0.7038284437266571	0.9169218675114078	0.9059650742836416	0.8631187922015348	0.8074768658877652	0.8502918565306671	0.5681822898755909	0.6749394207316002	0.7938717951419721	0.9135497359864642	0.8810471903640248	0.8154022211174429	0.8914429727889006	0.64875934233058	0.9028988325419472
HMP_2012__SRS023964__bin.4	0.6931672713812556	0.6380445805105822	0.9513979124815405	0.8918463780745014	0.6908388631622782	0.9357024842780634	0.9639060578135422	0.9585773719785156	0.904443688283446	0.9538810338113214	0.7952533439238715	0.7072264035997547	0.9344445365547077	0.9518798847893395	0.9504951783490327	1.0	0.6867054686505932	0.8516923011671441	0.9590848888186281	0.9725507131262267	0.765326237415703	0.9691234080454674	0.9613641358622099	0.925390686752702	0.8571005124329577	0.9115431403773265	0.6280576323206774	0.7534441741115322	0.8523063338872802	0.9716200245998666	0.9311054324062756	0.8729284830210795	0.9462832223511766	0.7498592640861227	0.9556614395163312
CM_periimplantitis__SP_187SPT_T016_R__bin.9	0.6317980458211506	0.5560484554430273	0.8908322386541803	0.8217495974405695	0.5714083930110033	0.8770220666129921	0.9044384825628204	0.9053570419650551	0.8396264142548413	0.9034435604616015	0.7431728215884854	0.6517039916945633	0.8647351759255336	0.9111822358292018	0.8934629998446262	0.6289028843030072	1.0	0.7921923775018715	0.8962716463974462	0.9168772158424792	0.7010930018221111	0.9084111085215475	0.8938946918654745	0.8705232919473989	0.791584124327302	0.8575222113931381	0.5792675713660184	0.6680509061118409	0.7940520078534401	0.9106446071161207	0.8674233194909389	0.8488027388166165	0.9056602857465712	0.6593958783564275	0.9012493467237312
HMP_2012__SRS019906__bin.23	0.6547000470620247	0.5772277472965215	0.9039235975941804	0.8579577151590367	0.6167997749303958	0.8932941605750365	0.9233532265583612	0.9244294052994132	0.8653541796290566	0.9106050741957034	0.7626462092888533	0.6531292179755492	0.9017253980770745	0.9106830795939727	0.902930599965027	0.6532852287720878	0.6634950632934323	1.0	0.9216160352480885	0.9263921098463885	0.7274236295726968	0.93269760782213	0.9133012513027087	0.8910952216702693	0.8267123016731234	0.8927248320758198	0.5922543227375384	0.6973989451156236	0.8189668462269603	0.9332003914318279	0.8969478447034519	0.844378121371224	0.9374869913983337	0.6757833165307487	0.9147988810107134
HMP_2012__SRS015215__bin.26	0.6068186137761256	0.5336170143771163	0.8722936879466483	0.8015022364503118	0.5657085825826205	0.8470878705636179	0.9480816850077511	0.8823498326528051	0.8212311000657259	0.8852463938608636	0.683425106312834	0.6117935409717637	0.8452554135248721	0.8634781974243515	0.8541931078837688	0.5974827811191169	0.6096701367151669	0.7485111098900736	1.0	0.8941621695955053	0.6602000720011794	0.8818676229191944	0.8708761834931141	0.8335790921546038	0.7771914796002163	0.8058727500757393	0.5420094454257783	0.6378367699033869	0.7623907033806625	0.8751425085895486	0.8492049694625523	0.8096046210465032	0.8619820261276007	0.6236329008758742	0.870471439582213
HMP_2012__SRS011255__bin.28	0.6222500978471184	0.5426717561459934	0.9520980933440072	0.834337325414097	0.5785655704318564	0.877061450440358	0.9190435298707805	0.8924226824014225	0.8437677051221665	0.8996740879392937	0.7103832483283302	0.6245160472336675	0.8774188450793772	0.9018870559440516	0.8886469167592055	0.6179699372002188	0.6361407136500252	0.7674141839427826	0.9120172186428314	1.0	0.6912049068722058	0.9111551227483679	0.8967454119042121	0.8443358002853032	0.7945179888634973	0.8326048648546013	0.5578872127444418	0.6815561703709738	0.7866406067685093	0.9147422379213168	0.8683207474478593	0.81459670755931	0.8882261282124939	0.6470836658706188	0.9048635070979739
HMP_2012__SRS017445__bin.44	0.6646522431525693	0.5716580604276458	0.9305426547468113	0.8684006477974507	0.6136249124583795	0.9197054132238548	0.922458257246085	0.9135031869155371	0.8813355151452801	0.92830083032252	0.7620917060928968	0.6657737878147124	0.9125220461528277	0.91974546839036	0.9293991851514233	0.6695136754662948	0.6696924479989071	0.8296217653871922	0.927086104694086	0.9516222131617904	1.0	0.9421864808331812	0.9198909318897732	0.8864642629912608	0.8453153796238946	0.8902922720091545	0.6137897710910479	0.7124485976264573	0.8221824668838641	0.9448798745556511	0.9168151167355124	0.8356410028295813	0.9235886562081924	0.68005619529044	0.9372335540864913
HMP_2012__SRS052604__bin.17	0.6285726376605308	0.5505009600343982	0.8980463856002253	0.8446591445438663	0.5811630625220857	0.9379517536381227	0.9124919997133488	0.898091174849817	0.8443916446118224	0.8935968053218277	0.7175830856024494	0.633570809023582	0.8672604176705636	0.8934460663300986	0.8870307013316925	0.6211017908286444	0.6357012328472619	0.7792995826259721	0.9072328151371601	0.9190114611056335	0.6902520677188743	1.0	0.895179255843607	0.8638063942986065	0.8450208563457409	0.848188537411688	0.5668515072663607	0.6625111509786914	0.7898899234690726	0.9120703629844343	0.8882715179910693	0.8127339852176942	0.8934747932281126	0.6440687913451107	0.8966637877990378
CM_periimplantitis__SP_502SPI_T016__bin.10	0.6058987395808819	0.5352700867704945	0.8723976909039054	0.8155243719340108	0.5697605830023722	0.8462026582699536	0.8978024911627149	0.8845494520062295	0.8220210611066415	0.8764616562467884	0.692931327316743	0.6123057332742255	0.8514706714025879	0.8745084231656363	0.862701457566741	0.6064770473829292	0.6157433505244602	0.7511391325869453	0.881890209084723	0.8903085098814013	0.6633610081893493	0.8811559223644579	1.0	0.834446469433909	0.7697757248154857	0.8115932775214616	0.5434071390304254	0.6370169898440393	0.7682557665071608	0.8887304775508938	0.8499108822204101	0.8016243091167702	0.8598950532487094	0.6326137019422264	0.8715709722321039
HMP_2012__SRS018665__bin.40	0.627011843476572	0.5567655133239517	0.8742117366913937	0.8289683376100451	0.5906214163391066	0.8848597259115469	0.9046714943007308	0.9030034630485285	0.8323894904937483	0.8988285133314216	0.709699231490975	0.6333384106091464	0.8713449703628909	0.8831147235910478	0.8779105700113573	0.6235656831149834	0.6405077622237039	0.7828184986484595	0.9016449399317134	0.8954002154540367	0.6828187909436556	0.9082173598014212	0.8913106808886684	1.0	0.8065278610909301	0.8391645683660601	0.5688119726710487	0.6612168768648028	0.7845326475871519	0.9037786948629769	0.8836645633320873	0.8261350228428695	0.8869522347429215	0.6576398332098656	0.8910589822476137
HMP_2012__SRS024087__bin.72	0.634247900239942	0.5678019698181526	0.8966201572692329	0.8439094672773592	0.587496590315856	0.9465055277834952	0.9163030263751087	0.8985448928095013	0.8507843875993616	0.8991189304951467	0.7242817228822389	0.6408140794493796	0.876631039770271	0.8993119382033475	0.9005461904480414	0.6332643443542396	0.638612295944203	0.7963198914028954	0.9217496184358683	0.9238509809563354	0.7139358687376655	0.9741750700988328	0.9015525369118339	0.8843324746508234	1.0	0.8540729967972116	0.5793461098263714	0.6730705817081396	0.7937819468708892	0.9179126109527245	0.8887666665004854	0.8352789602368511	0.8999344058674343	0.6491547188248038	0.9107567255352047
HMP_2012__SRS051378__bin.4	0.6448724097778635	0.5671830693121772	0.9007040186741921	0.8461040178589626	0.6077631595037426	0.902553910452466	0.9165378151032149	0.9204172888453496	0.855956746636159	0.9072170236239944	0.7532775625722667	0.6487651310005992	0.8901393227344431	0.9088328765783185	0.9045597148870431	0.6424270607305272	0.6599011670011372	0.8202459547629108	0.9116848213764065	0.923486288517899	0.7172430566217701	0.9327286141504832	0.9066895021528855	0.8776809164267401	0.8146823525895088	1.0	0.5899490345643753	0.6795909993220007	0.8035609227855307	0.9173340226552299	0.8994472064120523	0.8330175450991795	0.9212243661250372	0.6687097225637884	0.9125717232186894
HMP_2012__SRS053917__bin.20	0.6654160188626793	0.5826153434304954	0.9133634669439783	0.8742131112094972	0.6483665043295614	0.9177409058616394	0.9367925208241097	0.9183035944112106	0.8909336614396178	0.927898643987521	0.7744751500674403	0.6969718810168549	0.9160126849458934	0.9170217147328645	0.9160857881243372	0.6708498501899653	0.6756036160332773	0.8247341000586884	0.929317978233786	0.9378149357000917	0.7494326781503866	0.9447381155853917	0.9200781483273787	0.9016489400039126	0.8375498079754538	0.8941157089463876	1.0	0.7104264695283301	0.8207463731556892	0.9345927329262893	0.9576835559033391	0.8418942989817036	0.9120506985986842	0.7042538842498687	0.9290739577648961
HMP_2012__SRS047634__bin.98	0.6385548497937769	0.56040441074495	0.9050419800778495	0.8292206389511578	0.6087645022278145	0.874770431299176	0.8928547713726884	0.8788121012228814	0.8287722182577406	0.8942252492370124	0.7251185351982927	0.6282062920105469	0.8848941483410956	0.8855287455735792	0.8883550147050048	0.6569770813738568	0.63605638585529	0.7927939172804609	0.8927715592852502	0.9352887333355187	0.7101332149872535	0.9013814887567021	0.8804885306006147	0.8556299701361064	0.7943400651071545	0.8408144362044866	0.5799525270838534	1.0	0.7834249927084358	0.8945097673339604	0.869295664314034	0.7974727060150572	0.8853627416617706	0.6892310110436729	0.8910404957086938
HMP_2012__SRS064449__bin.40	0.6219303953310865	0.5629560710770671	0.8904659719930756	0.8419031994372673	0.5847762147107265	0.8750934502509705	0.9055395242001407	0.8979854655907089	0.8510518810136884	0.8993912281839542	0.724272406501643	0.6396316011154878	0.8842068541349375	0.8916764600866762	0.8859636119510844	0.6301422581856718	0.6410305932425046	0.7893854055829977	0.9047990489989332	0.915301467480738	0.6948615012047866	0.9112252904708182	0.9003725894467673	0.8607892368116663	0.7943114542747655	0.8429757838240021	0.5681016254107714	0.6642646952969491	1.0	0.9239024539733015	0.889471782478461	0.8097331509821096	0.8899093684010225	0.6545733074012599	0.9017576843009992
HMP_2012__SRS051941__bin.40	0.6061901380723302	0.5373103110581416	0.8866922292080216	0.8355623905823153	0.5691392268034509	0.8629391620218065	0.8938777096197706	0.8837187699501813	0.8374250905318925	0.8934099096487311	0.7087998304870189	0.6123589655943898	0.8711916877925457	0.8926846830875284	0.868540922479686	0.6119725221400528	0.6262839834214847	0.7662848880573794	0.8848016009019645	0.9067323428278614	0.6802980319919324	0.8963551369809993	0.8873175815378992	0.8447738911152309	0.7824985132703711	0.8198159582021788	0.5511020620537724	0.6461322413750709	0.7870796744403628	1.0	0.8586169452874389	0.795501895333627	0.8738403281217604	0.6406528192613374	0.8934372308670268
HMP_2012__SRS015803__bin.11	0.6347197584766282	0.5592253274551642	0.8914108831246377	0.8692803756457055	0.5939846133311152	0.8910507517621289	0.9157041132353595	0.9030305199239371	0.8521697833988792	0.9006746740279193	0.7134889023441102	0.6349025646382598	0.8829044320338297	0.8894274201504621	0.8896260243754445	0.6228515439866446	0.6335832651437333	0.7822269208026964	0.9118635717938153	0.9141359136406927	0.70105905058153	0.9271451351959572	0.9012237373317264	0.8772351841570573	0.8046743567770145	0.8537186384261776	0.5997660596986245	0.6668897740103158	0.8047759157556987	0.9119051626136574	1.0	0.8143443835950331	0.8934981619436906	0.6541594366346127	0.9067269443385867
HMP_2012__SRS013170__bin.67	0.6167395125900365	0.5637516338718991	0.8757658298580063	0.8092490518296996	0.5739606679396935	0.8589979550794378	0.9145191390620442	0.9106201842662283	0.8248502862279575	0.8863055304913834	0.7131489542881395	0.6266923392984183	0.8559383586077212	0.8821642448245774	0.8643072349303028	0.6129884608537493	0.6508296447822034	0.7730195712638909	0.9125953839353586	0.9002459861411111	0.6707806506245435	0.8905090911306224	0.8923147268802473	0.8609294945776775	0.7938745795593234	0.8300059093533624	0.5534843862429171	0.6422296064695574	0.7690820330612413	0.8869096654141726	0.8548620846276261	1.0	0.8773545185569265	0.637557629733321	0.8747758608668812
HMP_2012__SRS019129__bin.10	0.6213358476059343	0.5539423283487586	0.8858837873387697	0.8331415383880934	0.5827885184343	0.87268982360309	0.9083646256418116	0.8946028148630195	0.8321343008508911	0.8951389403622412	0.7263552008884545	0.6303771157641626	0.8655929918629529	0.8961113156086328	0.876853511794761	0.6166404309607294	0.6444112293009074	0.7964453654510301	0.9016556761462784	0.9109180528876656	0.687981240946797	0.9084676421407833	0.8882390334539799	0.8577367275175913	0.7937220237968112	0.8517843839550546	0.5564216339673036	0.6616570706379108	0.7843569446311444	0.9040812749924936	0.8703999050238131	0.8141648314235498	1.0	0.6505363139440369	0.895311367368142
HMP_2012__SRS020226__bin.32	0.6647465484300892	0.6192975695798005	0.9264916654068741	0.8893510371195446	0.6526673434406826	0.9070596082994684	0.9390203583971491	0.9257070800640408	0.876756849869662	0.9327234890676175	0.7676304042296731	0.6890081342973251	0.9474673235232502	0.9211229304823293	0.9114535553738264	0.6979238768295216	0.6701336755782223	0.820003382374777	0.9317276174489268	0.9478369623582957	0.7235361696534591	0.9353558199948592	0.9333411986256972	0.9083627646293316	0.8177550451887962	0.8831192134588012	0.6136655118443677	0.7356884949464001	0.8240312793406432	0.9467069620846553	0.9101777630839363	0.8450338529061732	0.9291567434639196	1.0	0.9352347004736671
HMP_2012__SRS013533__bin.41	0.6232757255336732	0.5578509117880894	0.9014839196302982	0.8459085185423308	0.581161763391422	0.880020322940303	0.9136096270520917	0.8932107893486466	0.8437347793565343	0.8998941513525889	0.7147314659018383	0.6197549643015636	0.8857671988370762	0.8977473839702809	0.8868520298634317	0.621861273978639	0.6403557769055501	0.7760593881477741	0.9092339223745223	0.9266536302949806	0.6971471045298516	0.9104065685750263	0.8990125497292627	0.8604761150566956	0.8021185410763317	0.8425775008115063	0.5659967100672256	0.6649481028002063	0.7936635079339441	0.9230347042431979	0.8820237634133758	0.8106112092933544	0.8940312339756908	0.6538554781771452	1.0
