	BackhedF_2015__SID332_4M__bin.12	LiJ_2014__MH0358__bin.2	QinJ_2012__T2D-079__bin.38	RaymondF_2016__P15E90__bin.11	RaymondF_2016__P38C7__bin.32	HMP_2012__SRS011405__bin.22	LeChatelierE_2013__MH0159__bin.42	XieH_2016__YSZC12003_35366__bin.15	BackhedF_2015__SID544_M__bin.23	LiJ_2014__MH0396__bin.55	BackhedF_2015__SID179_4M__bin.6	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.115	NielsenHB_2014__MH0159__bin.45	RaymondF_2016__P2E0__bin.18	LiJ_2014__V1.UC63-0__bin.54	Bengtsson-PalmeJ_2015__TRAVELRES15__bin.31	WenC_2017__RA050__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.62	LoombaR_2017__SID0009_rhg__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES32__bin.73	HMP_2012__SRS013800__bin.7	ZellerG_2014__CCIS24254057ST-4-0__bin.21	HMP_2012__SRS017103__bin.15	HMP_2012__SRS017307__bin.3	XieH_2016__YSZC12003_37323__bin.2	HMP_2012__SRS024331__bin.1	NielsenHB_2014__V1_UC25_1__bin.40	BackhedF_2015__SID377_M__bin.32	XieH_2016__YSZC12003_37798__bin.98	NielsenHB_2014__V1_CD25_4__bin.19	NielsenHB_2014__V1_CD17_4__bin.58	BackhedF_2015__SID78_4M__bin.17	ZellerG_2014__CCIS52370277ST-4-0__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	LiuW_2016__SRR3993056__bin.17	RaymondF_2016__P38C90__bin.54	LeChatelierE_2013__MH0453__bin.24	RaymondF_2016__P38C0__bin.30	LiJ_2014__MH0314__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	LiJ_2014__MH0371__bin.3	XieH_2016__YSZC12003_36158__bin.23	XieH_2016__YSZC12003_37229__bin.49
BackhedF_2015__SID179_4M__bin.6	1.005064468824669	0.667541153555497	0.6558231071331142	0.5047882587040264	0.7771637611542838	0.6092079516580688	0.5693086841357642	0.7387946022876078	0.7051618092824126	0.5749822366808208	1.0	0.8931860316540498	0.5233512923459712	0.8162751921252174	0.6943057876778547	0.8070001010596071	0.8977514334789254	0.9825159090993174	0.7401623145804478	0.825736240656611	0.9462183748174258	0.5247635954866273	0.8800042760481137	0.680165036764083	0.5902537258184708	0.5211176608381171	0.6315804846304695	0.6985995552987849	0.5553667421985001	0.3696075012320899	0.8085804474389763	0.7482716178474771	0.7023923087213273	0.531703021838027	0.8010210330550592	0.693995404221877	0.821276766435281	0.5944059321015744	0.9426793413717586	0.778347463179935	0.45448101997377904	0.9347402232618964	0.6093555493115387	0.5128155849102234	0.795661174203591
Bengtsson-PalmeJ_2015__TRAVELRES10__bin.115	0.972309905049328	0.6906256548076625	0.6684202763164364	0.5227041137694617	0.7957998196661016	0.6278373416090823	0.5872436451081212	0.7591472607964529	0.7283045933656286	0.5936661147202978	0.9679349194247632	1.0	0.542341854915407	0.8258522338212787	0.7152123439038766	0.823029478662845	0.898555113149709	0.9649376543974483	0.761565288109041	0.8372067701388504	0.9134435270660164	0.5443076758809425	0.8790693032076264	0.70509456978886	0.6111396802734425	0.5368489088490852	0.6558739241107857	0.7194750692500317	0.5683664040437334	0.3843618899988542	0.8228902083926375	0.7703678022328401	0.7181866082350511	0.5514231205951821	0.8208404032338557	0.7152762816188354	0.8298893835328098	0.6172291673304865	0.9156526489732932	0.7949464727377391	0.4714665813601092	0.9070786647019711	0.6330635640064005	0.5286091732262612	0.81384734754495
NielsenHB_2014__MH0159__bin.45	0.816061333896504	0.8766856110589114	0.5980869971497057	0.678285496647185	0.9517534596972876	0.8268131880118569	0.9609612403006823	0.9373092822270048	0.9094802053472332	0.738480729835312	0.8143697007690976	0.7787484460033312	1.0	0.8439707050228747	0.8969876325650437	0.7984496241471766	0.7878338157553068	0.8076583137420421	0.7884801086911402	0.7857252585398992	0.7920854718620175	0.7166058500873086	0.79259450708574	0.851296267287124	0.6448264295936111	0.592708797613352	0.830272809550228	0.7797537905701831	0.5149079146190372	0.4089389009262926	0.8478890642569101	0.8148763120155643	0.7264190190103447	0.5026992501729356	0.7405635322923765	0.8994276686701849	0.7213213948413522	0.696038403071664	0.8040971881560836	0.9473818167164137	0.49967049059178675	0.7907922799960369	0.6589688218955442	0.5860901277163316	0.9727932792806605
RaymondF_2016__P2E0__bin.18	0.8316137272763278	0.7006481444809696	0.5712414353043684	0.5352483266664027	0.820830329914056	0.651184799397996	0.5964317398708859	0.7729797219691869	0.7392302665452097	0.6008350825775278	0.8301415897659313	0.7750213869856232	0.5515877856548774	1.0	0.7307479504138777	0.7578179333835003	0.7852907045823597	0.8166133312210384	0.8359768703711038	0.7588708463701532	0.8021822646441443	0.5618818567071964	0.7910212285635074	0.7160742999722761	0.6705649728702127	0.5545564180759635	0.666175492098697	0.8348293001703038	0.48269119569091845	0.36016555111093507	0.9808435977662482	0.8450362390589726	0.6966277872390986	0.47325082181472533	0.7129171452334746	0.7356031922056319	0.7335300407936948	0.6521323616776902	0.8053744702760506	0.8177607033941938	0.5013521327577329	0.7879700186145986	0.6648829656620064	0.5237498514792666	0.8400996079052636
LiJ_2014__V1.UC63-0__bin.54	0.8094610159761015	0.8227644731635362	0.578511360209791	0.6292368181089649	0.9134464841801008	0.7641435540057065	0.7244453006645616	0.9006349511064105	0.8513522140433581	0.6938574909651674	0.8071958559751236	0.7672888801153995	0.6701720127098884	0.8353724904626033	1.0	0.7820875783388586	0.7750464758493105	0.8028683726072747	0.7664786654798309	0.7756051821137931	0.7893489487357573	0.6661175438294651	0.7766662259799318	0.8247326223788571	0.6207208487988721	0.5528878413020664	0.7723319512069232	0.7463998761247699	0.4864565798302511	0.38889306434539456	0.8370694362318749	0.7935539604305569	0.7114293462955601	0.47796505957873364	0.7171513315228957	0.8603874994680066	0.7123253590163148	0.6825887387636201	0.7942774714602517	0.9129083785112696	0.4745234018238998	0.7816302903914294	0.6407095388454792	0.5508323093403553	0.9609199909085723
Bengtsson-PalmeJ_2015__TRAVELRES15__bin.31	0.9589821499022231	0.7714675918562204	0.6752721791902991	0.5858880275322228	0.8929370420636055	0.7033432083728762	0.6591336112934193	0.8532802899120158	0.8154592655195985	0.6609670305418283	0.9567428944615826	0.9003944552341673	0.6083322925797308	0.8834275936753269	0.7975334485895808	1.0	0.914994400707143	0.9472373705416021	0.8137168015952733	0.9005417382208816	0.9321436346163036	0.6037752923324893	0.9097065259521626	0.7918995280711446	0.6521263577217492	0.5763665748879737	0.7403366316565619	0.7720998929543559	0.5681360414627001	0.4288393477349008	0.8790298806707701	0.8234504063786923	0.7673778341875208	0.5549860716003081	0.8352628251046852	0.7960453825513985	0.8527534877557743	0.6902147076605852	0.936004157166183	0.8909025515276916	0.5065375870568265	0.9221066915185545	0.6745990174516489	0.5699071309204933	0.9079075035141305
WenC_2017__RA050__bin.47	0.944571664630963	0.6696028507441568	0.6579003329229398	0.5058973062029057	0.776973345021688	0.6097639369804686	0.5720321961041348	0.7412658553126987	0.7093405458504985	0.570640409070727	0.9373067640117946	0.8656974304594401	0.5286058384307245	0.8061957902406576	0.6960256612513154	0.8057910213269102	1.0	0.9237072603873746	0.7384790284570233	0.8148219829976726	0.9197711825676539	0.5255368321414573	0.8755424025423798	0.6845760477639516	0.5914545983862914	0.5219414839548058	0.6363951292739612	0.6950628357488001	0.5495041936580376	0.37490831201401303	0.8005170307892729	0.7439420873471393	0.7065978349437348	0.5278107348537953	0.8062525107464011	0.6923532626285461	0.8186533616759669	0.5966434065156614	0.9199354484050764	0.7765884994397071	0.4496732573590282	0.9105869332218711	0.6089456572829129	0.5119867302478462	0.7921557370250318
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.62	0.9946535766162742	0.6693103540479305	0.6584497987103939	0.5053462267734444	0.7777191005315556	0.6097226929946183	0.5695882430197452	0.7369407518849028	0.7043895604659192	0.5759432771473578	0.9920545853056622	0.8990648035352101	0.5240772882880829	0.8107685024037573	0.6972879970996051	0.8067391712955281	0.893315132464211	1.0	0.7393291735840717	0.8253829378451984	0.9269162227861879	0.5265933100599189	0.8758622343893403	0.6814608694421223	0.5922876864553605	0.5215009071598387	0.6328375739549573	0.6999377138628337	0.5550272855748609	0.3704703940305973	0.8058701538514774	0.7474945951833627	0.7020941354298805	0.532384859120869	0.8031492641663606	0.6953346739533058	0.819996012743492	0.5955948679997892	0.9349351697257916	0.7772686663767321	0.45538775086488864	0.92324138001543	0.6104086662666303	0.5135627670459147	0.7938472385299528
LoombaR_2017__SID0009_rhg__bin.29	0.843158443089708	0.7236965333243633	0.5974250663229763	0.5573172588450552	0.8384319628502813	0.6623804216875468	0.6238573283679989	0.7908195014778273	0.7621134036588507	0.6169415481468957	0.8411897770999177	0.7986746912230603	0.5758766273140014	0.9342125645857879	0.7492710447650215	0.7800431796434272	0.8038583728940186	0.8321639215401625	1.0	0.791409924236456	0.8229891325034367	0.5769030069071496	0.8002297514647707	0.7357466457879488	0.7243947281532515	0.5827826704281406	0.6864702456140972	0.8242956752196824	0.5085542697656632	0.3788571114960711	0.9320571231805994	0.8690374604208732	0.715805714619558	0.4944812733303296	0.7456430872294302	0.7529895131357999	0.7484686186320427	0.6641731558583304	0.8248903026381363	0.8346980036275149	0.5194903686734254	0.8102439233813609	0.6913737641619582	0.5430076949700761	0.8479090447986588
Bengtsson-PalmeJ_2015__TRAVELRES16__bin.7	0.9716242511459454	0.7538475969749556	0.6827693500913439	0.5700302801860967	0.8767817206970276	0.6900134870946008	0.6468033069120502	0.8330020854091142	0.7952270098802405	0.6431573299899677	0.9702098793253936	0.9077219622292715	0.5932896270629592	0.8767517493756928	0.7838571260248305	0.892496530991147	0.9169833293104651	0.9604701150464041	0.8181987693455156	1.0	0.9404158692426751	0.5933431636216796	0.9118266605198766	0.7706912507764517	0.6508061942256017	0.5770703376578213	0.7104116023331873	0.7590106718494937	0.5697484124923213	0.4209760355263113	0.8734704616613035	0.8235194796429524	0.7554761150303888	0.5577967189410743	0.836691989763993	0.7860301612159662	0.8555727782614116	0.6681879590788509	0.9497618881474864	0.874022071247093	0.5075135357122021	0.9319966734121206	0.673200033403152	0.5656894719442122	0.891061110609047
Bengtsson-PalmeJ_2015__TRAVELRES32__bin.73	0.998220767277997	0.6834721455438968	0.6755170620130642	0.5164651157841577	0.7941555632586295	0.6249154378467662	0.5837403707597681	0.7580444032643754	0.7220421048926752	0.5809506893682711	0.9943614999821975	0.885789220161991	0.5349296430607469	0.8289157750722436	0.71349974155596	0.8262550087600866	0.9257784731461705	0.9647114409882016	0.7609918521577315	0.8411017287307513	1.0	0.5333411228053231	0.903799679881349	0.6992016268673759	0.6062162032749341	0.5343955663034808	0.6481895207182903	0.7121311954438546	0.5617605543593964	0.3813895326685135	0.8220531956820406	0.7648345446576159	0.7211476797945872	0.5358709277670394	0.8245506695603668	0.7106998288089598	0.83221804737445	0.6096394101991881	0.9671041457861753	0.7942138819849975	0.4624996265555241	0.9537933569036481	0.6220901513381181	0.5263082936595471	0.8155049235328953
HMP_2012__SRS013800__bin.7	0.7014084865588269	0.7428388555468737	0.5130255523598942	0.5826111058004023	0.8225733466609034	0.7069554641651843	0.6691194348389885	0.8144760166082027	0.7597730607138701	0.6308111565061263	0.7000525240644379	0.6700499056541038	0.6143543956043956	0.7370489996010041	0.764345407807019	0.6793922794301009	0.6714975644627686	0.6957389008495287	0.6771778004521953	0.6736720399494606	0.6770473994613556	1.0	0.672280489933667	0.7410976646273545	0.5601231691908697	0.48916892487240443	0.7091982573024554	0.6689191576199897	0.43031989285298666	0.33380185907133714	0.741846820917358	0.7079773715316453	0.6308272618077837	0.42656709780386026	0.6259600837891307	0.7847079641236222	0.6257985112466958	0.6030788661036391	0.6859980507389736	0.8119773569849212	0.41853159132849	0.6751241147279347	0.5579881776695317	0.4981559429602168	0.8526305152865289
ZellerG_2014__CCIS24254057ST-4-0__bin.21	0.8967688641427415	0.6536004003355638	0.6267005314806544	0.49501567592116424	0.7595843374839875	0.5973685568523754	0.5606224261070668	0.726542813345916	0.6947065665669584	0.56067086655211	0.893545300812198	0.8236651147929803	0.5171952705517485	0.7897767725891142	0.6783253920660878	0.7791327262262698	0.8514974127859445	0.8807884601810645	0.714956254323804	0.7879882327284604	0.8732750505807219	0.5116999492067333	1.0	0.6670006091633109	0.5713748208939259	0.5104717367797622	0.621592535979882	0.6807610567292972	0.5239856323662841	0.36421639078350343	0.7844042329435755	0.7237961412539194	0.678536157431051	0.5035878552488781	0.7682876025874711	0.6778558163233228	0.7806717483659259	0.5863138541452269	0.879265453045688	0.7559957902287516	0.4401449100856368	0.861280998671941	0.5946592531036979	0.5027914547891487	0.7799680767581361
HMP_2012__SRS017103__bin.15	0.7445214824063969	0.7483488321256665	0.5375736912075789	0.5881313245151967	0.8538708988732507	0.6930490616943513	0.6502430927384337	0.8225805765669828	0.7833204188544021	0.653661105927363	0.7427690967718339	0.7105303895692971	0.5974367665433624	0.7689215545346832	0.7746839496701067	0.7294372717815942	0.7160371885959055	0.7370288164411666	0.7069696933612206	0.7163010777565041	0.7265893527421933	0.6066637435431149	0.7173547206177175	1.0	0.5863330081322942	0.5070352722630165	0.7465211710979915	0.6835430979269072	0.45428891121161064	0.3620735776565622	0.7701217079774054	0.7252935102404304	0.6788551846033327	0.4373313214531468	0.657797424986157	0.779354213678347	0.6751014091383477	0.6471842324844367	0.7294706566310817	0.842622331019501	0.4414604106719243	0.7155978694937326	0.590726837081084	0.5079808928086907	0.8698146098905912
HMP_2012__SRS017307__bin.3	0.8215950955443834	0.7214643544445073	0.6046265732706303	0.5589589317063811	0.82110092612113	0.6612322463680848	0.6190689858891085	0.7741410288087783	0.7480864466322733	0.6188075578152515	0.8203583188388697	0.7837924878128781	0.5759428257343734	0.9164106737347869	0.7420497855396717	0.7644955236531515	0.7873369220606053	0.8152702140597967	0.8858763618413521	0.7698253005543304	0.8017509185840991	0.5835545503775417	0.7820853570780028	0.7462247864665776	1.0	0.5903730600264296	0.7090156691760334	0.8271938781447483	0.5183128200700985	0.38115347154019835	0.9197266967047343	0.8616585419187468	0.7193729298536516	0.5031058791818005	0.7358093404516103	0.7456361673561854	0.7463103053810071	0.6715129189039831	0.8043357007097799	0.8134824357410606	0.5330924370157255	0.7877187802513012	0.6892147929319159	0.5424383553413734	0.8254020403838717
XieH_2016__YSZC12003_37323__bin.2	0.8231870877093003	0.7330680630458573	0.5988423006112741	0.5645153960754162	0.8294616439920854	0.6789023840550429	0.6465295424594173	0.8024462018592461	0.7593410595172445	0.617070907552312	0.8217390423249296	0.7811707428509668	0.6006357766693974	0.8598610785297488	0.7499063499062271	0.7666113772889004	0.7883050376995361	0.8144364843570568	0.8086074568810404	0.7744663172852895	0.8018775462078774	0.5782159442201619	0.7927532636290057	0.7321444581866149	0.6698226236518993	1.0	0.6975101971134892	0.7800877793075666	0.5103058090078494	0.37732390404826327	0.8618983518811694	0.8193827445557055	0.7271183651211433	0.5017934760581232	0.7379578261387544	0.7531936217224002	0.7370557147436566	0.6537501182140528	0.8100484401271921	0.827598774749724	0.5017876421178554	0.7922521588649486	0.6554683671476699	0.5497364901295871	0.8335251369133666
HMP_2012__SRS024331__bin.1	0.8206246997316318	0.842035019031423	0.5948888479475101	0.6630127749737987	0.9437379529361161	0.7766468353704197	0.7418590469200836	0.9102249071679509	0.887422580990008	0.7381076035469386	0.8197207039794262	0.7855129183949867	0.6925158401436284	0.8501788152626427	0.8622100206804507	0.8104846321985748	0.7911127892021915	0.8134549039558218	0.7839563878280775	0.7847347794738123	0.8005459861400797	0.6899822764265859	0.7945316470539772	0.8872373338873055	0.6621070101496711	0.5741027583116686	1.0	0.7662221999824609	0.5098642186754857	0.3995830550204113	0.848440323012315	0.8066085956172001	0.7559502102289255	0.4930822969730927	0.7382104624429822	0.8656900378758299	0.7475483822216359	0.7219069483332436	0.8068256860145008	0.9403544765227729	0.4968241368129462	0.7919040698005018	0.6622662266226622	0.5765357376537102	0.9613844453593073
NielsenHB_2014__V1_UC25_1__bin.40	0.8311615030797518	0.7331989057785048	0.5946748010516879	0.5530652117730984	0.8381490236472601	0.6811508003471106	0.6379228561825503	0.7970496056632481	0.7708907863572753	0.6298010308835095	0.8293383399622468	0.7881610208788816	0.5948844636543984	0.9745083099899723	0.7621612400190662	0.7731348928039264	0.7903179798048913	0.8229375048254761	0.8610322982118808	0.7668792264813807	0.8044712457102384	0.5952647227298764	0.7959143762895868	0.7430701539852769	0.7065548805154325	0.5872848299976098	0.7008433660856986	1.0	0.5151890962501601	0.3751312413921597	0.9783846409545266	0.8786277756023003	0.7152298729680411	0.49475866609277214	0.7385169849824249	0.7630814900977763	0.7449231368114363	0.6705407630794097	0.810505229082399	0.8351871637481109	0.5293245627945274	0.7961908442861046	0.699929357341358	0.5428661779316588	0.8521675229623314
