	BackhedF_2015__SID332_4M__bin.12	LiJ_2014__MH0358__bin.2	QinJ_2012__T2D-079__bin.38	RaymondF_2016__P15E90__bin.11	RaymondF_2016__P38C7__bin.32	HMP_2012__SRS011405__bin.22	LeChatelierE_2013__MH0159__bin.42	XieH_2016__YSZC12003_35366__bin.15	BackhedF_2015__SID544_M__bin.23	LiJ_2014__MH0396__bin.55	BackhedF_2015__SID179_4M__bin.6	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.115	NielsenHB_2014__MH0159__bin.45	RaymondF_2016__P2E0__bin.18	LiJ_2014__V1.UC63-0__bin.54	Bengtsson-PalmeJ_2015__TRAVELRES15__bin.31	WenC_2017__RA050__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.62	LoombaR_2017__SID0009_rhg__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES32__bin.73	HMP_2012__SRS013800__bin.7	ZellerG_2014__CCIS24254057ST-4-0__bin.21	HMP_2012__SRS017103__bin.15	HMP_2012__SRS017307__bin.3	XieH_2016__YSZC12003_37323__bin.2	HMP_2012__SRS024331__bin.1	NielsenHB_2014__V1_UC25_1__bin.40	BackhedF_2015__SID377_M__bin.32	XieH_2016__YSZC12003_37798__bin.98	NielsenHB_2014__V1_CD25_4__bin.19	NielsenHB_2014__V1_CD17_4__bin.58	BackhedF_2015__SID78_4M__bin.17	ZellerG_2014__CCIS52370277ST-4-0__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	LiuW_2016__SRR3993056__bin.17	RaymondF_2016__P38C90__bin.54	LeChatelierE_2013__MH0453__bin.24	RaymondF_2016__P38C0__bin.30	LiJ_2014__MH0314__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	LiJ_2014__MH0371__bin.3	XieH_2016__YSZC12003_36158__bin.23	XieH_2016__YSZC12003_37229__bin.49
BackhedF_2015__SID179_4M__bin.6	0.9998610893693264	0.9819526966381611	0.9969676671910082	0.982109889669038	0.9834114595926177	0.9836689319761507	0.9821485006149675	0.9820106843683458	0.9822155250279103	0.9826765088461425	1.0	0.9959520657261746	0.9821383525181623	0.9835555357296635	0.982080481481014	0.9948212245102808	0.9985103493629834	0.9995182124035236	0.9834850631319608	0.9955777870164317	0.9987245294309998	0.9773756042281779	0.9986183808016003	0.9829466791715191	0.9832339094453628	0.9831865043645139	0.9827166911153081	0.9829691090376161	0.9982774289549011	0.9925690804204094	0.9834363708696284	0.9831589427635135	0.9802162012910867	0.9960320148831486	0.9988988042423992	0.983088440157337	0.9968679872016616	0.9841169277155598	0.999292531946572	0.9836398260011587	0.9795987617956106	0.9987488636448856	0.9822250044417516	0.9826314252658046	0.9825639276155944
Bengtsson-PalmeJ_2015__TRAVELRES10__bin.115	0.9959798288280389	0.9798528262385322	0.9933313023754315	0.980151694247439	0.9812915226507676	0.9813599443151023	0.9802385247256499	0.979906820929239	0.9799239502744662	0.9804167661912236	0.9959520657261746	1.0	0.9801661458801448	0.9815287465604825	0.9799969433955806	0.9911084355512847	0.9947050906700677	0.995840210005758	0.9814837597061608	0.9920395955954261	0.9948101054403798	0.9762400526930564	0.9948397680404081	0.9807693343636295	0.9814220993631964	0.9809301448044904	0.9806848256438337	0.9808985438981834	0.9948605540562566	0.9891182254488917	0.9814661050459194	0.9810026013740142	0.9782472453905227	0.9927571199458746	0.9950955693026546	0.9807687144970698	0.9932257519067035	0.9820265767214887	0.9954964733666938	0.9814583139225762	0.9782587095405487	0.9948199823478807	0.9801095304125224	0.9801071585966391	0.9805559617632387
NielsenHB_2014__MH0159__bin.45	0.9821401056029098	0.996650974518029	0.9814382976265804	0.9973032095692506	0.9933644898491943	0.9969469895359908	0.9995806425879838	0.9971391248437429	0.9974123912709599	0.9953960462865366	0.9821383525181623	0.9801661458801448	1.0	0.9835618336703277	0.9963795225144855	0.9881142483299002	0.9819947879649372	0.9817937217039245	0.9829483423888922	0.9877235530008172	0.9824345642667189	0.9924839052572918	0.9828331003942125	0.9968639496580456	0.9830167844522968	0.9822999530200347	0.9968243193927451	0.9831037405152345	0.981600370016865	0.9912154742799223	0.9834358941372385	0.9829079946128968	0.9796912963592491	0.980504361128306	0.9822861087005708	0.9959921655713648	0.9804114136605533	0.9917276763054496	0.9824516516059357	0.9945108296217549	0.9794129257719243	0.9822686692976742	0.9820046118441169	0.9826211841024366	0.9971338413845022
RaymondF_2016__P2E0__bin.18	0.9835889322566611	0.9833267997556904	0.9827643167033839	0.9835842801261018	0.9863376106656914	0.984957211102336	0.983385023412435	0.9832527752137692	0.9836170443601802	0.9828436599093568	0.9835555357296635	0.9815287465604825	0.9835618336703277	1.0	0.9831092717304616	0.984094402963916	0.9834371479848627	0.983298389275351	0.9928724657208453	0.984507897141706	0.9841332457799085	0.9787942514796163	0.9838295115357395	0.9842855372961301	0.9924842427498044	0.983665541945987	0.9838352725120562	0.9989411063967468	0.9829455990455771	0.9853087041529303	0.9996238691848116	0.9927011780850681	0.979695727281953	0.9816053245806592	0.9834970746556544	0.984004679849967	0.9822249458719609	0.9899059802534846	0.9836992067824283	0.9852050888140242	0.9870140078239052	0.9838267081602305	0.9915413908931755	0.9820132242804079	0.983809152271096
LiJ_2014__V1.UC63-0__bin.54	0.9820886765029556	0.9969890797391728	0.9810529190924936	0.9978805982821729	0.9937412810027035	0.9975209510447082	0.9966332586175486	0.9961268524322985	0.996895008640635	0.9959354129350312	0.982080481481014	0.9799969433955806	0.9963795225144855	0.9831092717304616	1.0	0.9881143456565491	0.9819198808289399	0.9817484546244815	0.9827999443558884	0.9879064293757541	0.9825035870700858	0.9926215125848223	0.9822237055151779	0.9973805498621927	0.9827344872608446	0.9824169695917533	0.9973660908080204	0.9826293224243792	0.9812183086007014	0.9914644596001109	0.9830123481897984	0.9828647425517858	0.9801898472967396	0.9806634465916874	0.9822447439271418	0.9971933607866694	0.9805379730241223	0.9917240199095791	0.9824474149233312	0.9946305566039467	0.9794975037390244	0.9822308878213288	0.9815895276614643	0.9833130447004749	0.9979584038327163
Bengtsson-PalmeJ_2015__TRAVELRES15__bin.31	0.9948636484874279	0.9883079416405508	0.9931230688971681	0.9892330339313493	0.9880354868715845	0.9897375555511793	0.988307784338441	0.9880778748765299	0.9885777504498353	0.9887338356894008	0.9948212245102808	0.9911084355512847	0.9881142483299002	0.984094402963916	0.9881143456565491	1.0	0.9939385453013319	0.9945255456663514	0.9839922538679594	0.9941565725805211	0.9944490357137462	0.9841857865163384	0.9940994715611379	0.9894736627304285	0.983800014089099	0.9834437656381235	0.98908446180653	0.9834499399027681	0.9933581195018386	0.9920819101604451	0.9840353129737834	0.9837626365986173	0.982125521753845	0.991893804175972	0.9943980261948726	0.9885712032020351	0.9923594088179201	0.9873241980420553	0.994646547854525	0.9885974042867334	0.9798830380572943	0.9944464458680561	0.9828161819106394	0.9838560194302963	0.9891003289962981
WenC_2017__RA050__bin.47	0.998562269651062	0.9817444317602195	0.9967442462679811	0.982085132991164	0.9831554076330126	0.9834263593235981	0.9820228848111271	0.9818407209737314	0.9818921202449655	0.9823039526195821	0.9985103493629834	0.9947050906700677	0.9819947879649372	0.9834371479848627	0.9819198808289399	0.9939385453013319	1.0	0.9981710469468699	0.9832196917140724	0.9946284822923799	0.9981291811056133	0.9770096400829388	0.9977630032691174	0.9827436031682065	0.9829923554968927	0.9827000940656824	0.9824868640299316	0.9828556670334498	0.9968667358261325	0.9926588291434397	0.9833511443945441	0.9827947304216275	0.9797919987984992	0.9950262400215698	0.9991812579428317	0.9828358467529523	0.9958426437815477	0.9840469701032744	0.9987222184162315	0.9833570117962988	0.9795816044103698	0.9981730484571938	0.9819775275797278	0.9824570390039029	0.9824914667008854
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.62	0.9995959684610293	0.9816499909377957	0.9964923962603874	0.9819503138551465	0.9831615026450853	0.9835081810952885	0.9818652957050674	0.981780471907948	0.9819525610655073	0.9824391975735356	0.9995182124035236	0.995840210005758	0.9817937217039245	0.983298389275351	0.9817484546244815	0.9945255456663514	0.9981710469468699	1.0	0.9833402430978366	0.9952420948122302	0.9983994009950186	0.9772166634744159	0.9982151892312451	0.9827671218727722	0.9829686080910979	0.9829569531680026	0.9825469026554171	0.982674564736325	0.9981147594989979	0.9924241941783846	0.9831597874510225	0.9828964915003249	0.9799582413188037	0.9958715836884163	0.9986450365375017	0.9828615732449173	0.9966319535939935	0.9838613786540003	0.9990934270623062	0.9834934803345114	0.9793622730383237	0.9984454173245249	0.9820280011067224	0.9823811246571226	0.9822697204748582
LoombaR_2017__SID0009_rhg__bin.29	0.9835199488932067	0.982819593809256	0.9825224974274367	0.983359295553571	0.9855251256168668	0.984544438289675	0.9828756432940629	0.9829237128772716	0.9833607010788844	0.9827159661285306	0.9834850631319608	0.9814837597061608	0.9829483423888922	0.9928724657208453	0.9827999443558884	0.9839922538679594	0.9832196917140724	0.9833402430978366	1.0	0.9847679952575624	0.9837009131683392	0.9784399673636228	0.9834458632633449	0.9839455660364022	0.9994125359871351	0.9843526198833785	0.9836177663644227	0.991985661604414	0.9826509658393431	0.9853304189656643	0.9925364026956799	0.9913763753172585	0.9799222773899549	0.9815776518711457	0.9837137610779814	0.9839846282525805	0.9816839863791871	0.9878441176264793	0.9837140654983982	0.984917665960555	0.9865118674522497	0.9832992245707636	0.9903760254300573	0.9821366639755378	0.9835211957213936
Bengtsson-PalmeJ_2015__TRAVELRES16__bin.7	0.9956383825164199	0.9879764524571079	0.9934868690226349	0.9887297442438614	0.9881289896320125	0.9891599374258524	0.9877233623279451	0.9877646409989994	0.9881342902698476	0.9880575182817226	0.9955777870164317	0.9920395955954261	0.9877235530008172	0.984507897141706	0.9879064293757541	0.9941565725805211	0.9946284822923799	0.9952420948122302	0.9847679952575624	1.0	0.9950530506430986	0.9839481671050212	0.99500859751702	0.9889015286002496	0.9844257820066491	0.9842024196314056	0.9887111489842997	0.9839732595271525	0.9942480409849166	0.9927288873333511	0.9843889314380728	0.984245762438755	0.9825476087870968	0.9927470516311648	0.9952505447695424	0.9883639498709984	0.9930954739253862	0.9879125341631325	0.9955206392658426	0.9887605802291233	0.9807930799909659	0.9951122013799544	0.9834328704655605	0.9847092525462672	0.9888003923290429
Bengtsson-PalmeJ_2015__TRAVELRES32__bin.73	0.9987688190194708	0.9822738097162768	0.9982888092547884	0.9825229116620766	0.9835248180296311	0.984113875824636	0.98248994024264	0.9823993201810979	0.9825334589742318	0.9825421704994945	0.9987245294309998	0.9948101054403798	0.9824345642667189	0.9841332457799085	0.9825035870700858	0.9944490357137462	0.9981291811056133	0.9983994009950186	0.9837009131683392	0.9950530506430986	1.0	0.9773933828395818	0.9978436940843998	0.9834545670048332	0.9831553386096598	0.9831977693009307	0.9829546207897181	0.9833802710867174	0.9970921094281877	0.9926468497344443	0.9839646948975723	0.9834151974249398	0.9808109859701651	0.9954539691946748	0.9983754921171909	0.9833456468573449	0.9964723365981493	0.9843723462458924	0.9988752010609842	0.983708184477571	0.979446130376554	0.999933277967634	0.982293438802993	0.9832937797138143	0.9828596033143621
HMP_2012__SRS013800__bin.7	0.977296757594937	0.993242950260169	0.9759997083508863	0.9937352225309058	0.9897139894101965	0.9938505427623541	0.9928587650457998	0.9926706105868391	0.9929251580668003	0.9923616718916196	0.9773756042281779	0.9762400526930564	0.9924839052572918	0.9787942514796163	0.9926215125848223	0.9841857865163384	0.9770096400829388	0.9772166634744159	0.9784399673636228	0.9839481671050212	0.9773933828395818	1.0	0.9778157642769432	0.9939172310186868	0.9787537460244142	0.977907596689777	0.9939432453963574	0.978435517806202	0.9762686777090488	0.9872858504698352	0.9787318080256707	0.9780478632165035	0.974418492608318	0.976510528943939	0.9773917142790746	0.9923697275810679	0.9763307174338782	0.9883578539582392	0.9774584965060651	0.9908680546669055	0.9758745933170556	0.9773866958881509	0.9781161388355205	0.9779797291906642	0.9935570374924483
ZellerG_2014__CCIS24254057ST-4-0__bin.21	0.9986625919743612	0.9824938470883479	0.9965684438806335	0.9828903101807787	0.9834590255123064	0.9841785694781628	0.9829158396496975	0.9826716742723238	0.9830037479469396	0.9825519785509023	0.9986183808016003	0.9948397680404081	0.9828331003942125	0.9838295115357395	0.9822237055151779	0.9940994715611379	0.9977630032691174	0.9982151892312451	0.9834458632633449	0.99500859751702	0.9978436940843998	0.9778157642769432	1.0	0.9835033186335844	0.9829833470305809	0.9835818768150801	0.9830574732240326	0.9832640358000467	0.9970522890416996	0.9922773676822007	0.9836872492958734	0.9832773571788564	0.9816820037816106	0.9954240731834199	0.9980966655103232	0.9833993985585239	0.9960037462820835	0.9842029814870206	0.9984518038789677	0.9839527382655755	0.9795579445373305	0.9979507133592737	0.9824842850312637	0.9828957721932036	0.9832342557673993
HMP_2012__SRS017103__bin.15	0.9829928154948826	0.9976890185617302	0.9820914414779683	0.9986112637680489	0.9951717408877442	0.9976963841699742	0.9968481833560666	0.9968402761262091	0.9974181173186207	0.9979433915431818	0.9829466791715191	0.9807693343636295	0.9968639496580456	0.9842855372961301	0.9973805498621927	0.9894736627304285	0.9827436031682065	0.9827671218727722	0.9839455660364022	0.9889015286002496	0.9834545670048332	0.9939172310186868	0.9835033186335844	1.0	0.983776189386469	0.9833647242069559	0.9998100088045395	0.983638303696975	0.982019744439124	0.9920809756068912	0.9842346471633575	0.9837228781823709	0.9808023495257909	0.9818574070868576	0.9833066370987685	0.9969255904487033	0.9816723525515296	0.992817888678096	0.9835225425994132	0.9960097177957956	0.9799939308404823	0.9833742662167764	0.9828338786838156	0.9839093171830694	0.9984444463458668
HMP_2012__SRS017307__bin.3	0.983205786024223	0.9827073662493553	0.9819806109619368	0.9834753798653337	0.9853334216643743	0.9842402443895827	0.9829343195563744	0.9826367233929495	0.9830923152280947	0.982907429493092	0.9832339094453628	0.9814220993631964	0.9830167844522968	0.9924842427498044	0.9827344872608446	0.983800014089099	0.9829923554968927	0.9829686080910979	0.9994125359871351	0.9844257820066491	0.9831553386096598	0.9787537460244142	0.9829833470305809	0.983776189386469	1.0	0.9842341051790046	0.9835232659866345	0.9914740614842527	0.9828003375083281	0.9852001851751923	0.9920378923233736	0.9911979157669591	0.9795605735875405	0.9819087573513156	0.9836568794294418	0.9832505320863301	0.9812599925372133	0.9874872042880748	0.9833430459084039	0.9847309781795076	0.9863175593352502	0.9829779251730947	0.9901539633487911	0.9818146259300983	0.9835363650492109
XieH_2016__YSZC12003_37323__bin.2	0.9831787804289436	0.9828357261841983	0.9819449400916366	0.9835633739385461	0.9835958767954619	0.9832749297619414	0.982682535310265	0.9824654378761848	0.9824474075272187	0.9825041710641351	0.9831865043645139	0.9809301448044904	0.9822999530200347	0.983665541945987	0.9824169695917533	0.9834437656381235	0.9827000940656824	0.9829569531680026	0.9843526198833785	0.9842024196314056	0.9831977693009307	0.977907596689777	0.9835818768150801	0.9833647242069559	0.9842341051790046	1.0	0.9826179515014171	0.9830342758560698	0.9827054223732615	0.9843384572818932	0.9833885161348241	0.9838516448328674	0.9797088952156218	0.9809116514496314	0.9832207420869907	0.9825621972079948	0.9815755072182419	0.9838991027346304	0.983294853362313	0.9834209355673728	0.9801979410411302	0.9829440239360362	0.9832447351705038	0.9820396071457296	0.9828971041336051
HMP_2012__SRS024331__bin.1	0.9827381940438747	0.9977270742285994	0.9817995821406329	0.9985294229757649	0.9951444130087528	0.9978038434204464	0.9968819037658685	0.99688614767462	0.9976146415896466	0.9978388009865092	0.9827166911153081	0.9806848256438337	0.9968243193927451	0.9838352725120562	0.9973660908080204	0.98908446180653	0.9824868640299316	0.9825469026554171	0.9836177663644227	0.9887111489842997	0.9829546207897181	0.9939432453963574	0.9830574732240326	0.9998100088045395	0.9835232659866345	0.9826179515014171	1.0	0.9831868164851326	0.9818891978567216	0.9922300978874847	0.9836978959088805	0.9830689508345367	0.9806194967775497	0.9815203586142139	0.9827111052075174	0.9967808411734705	0.9812302883375249	0.9927474105521553	0.9829604292547244	0.9958821425221595	0.9796802640253282	0.9828375406538509	0.982521314585809	0.9836092090365018	0.998439307270089
NielsenHB_2014__V1_UC25_1__bin.40	0.9829972886328107	0.9828921403725372	0.9820661270748771	0.9832100274225213	0.9857263066039206	0.9844070755435737	0.9831043975456335	0.982807019070282	0.9830923045922002	0.9824868105110702	0.9829691090376161	0.9808985438981834	0.9831037405152345	0.9989411063967468	0.9826293224243792	0.9834499399027681	0.9828556670334498	0.982674564736325	0.991985661604414	0.9839732595271525	0.9833802710867174	0.978435517806202	0.9832640358000467	0.983638303696975	0.9914740614842527	0.9830342758560698	0.9831868164851326	1.0	0.9821851862986027	0.9847333371538504	0.9991026558834162	0.9918654375678451	0.9793134185475956	0.9810598857650124	0.9830225336427089	0.9832482553484623	0.9815713462937264	0.9891542141743641	0.9830080279638268	0.9845007691630654	0.9868323655145278	0.9830956473266131	0.9909818477733526	0.9811449141940303	0.9834514000501834
