	XieH_2016__YSZC12003_35698__bin.59	YuJ_2015__SZAXPI015258-57__bin.74	LeChatelierE_2013__MH0137__bin.13	ZeeviD_2015__PNP_Main_421__bin.8	QinJ_2012__CON-053__bin.38	XieH_2016__YSZC12003_37337__bin.42	QinJ_2012__NOF008__bin.25	HMP_2012__SRS063985__bin.14	QinJ_2012__T2D-030__bin.35	XieH_2016__YSZC12003_37583__bin.91	XieH_2016__YSZC12003_35654__bin.42	YuJ_2015__SZAXPI003435-11__bin.41	LeChatelierE_2013__MH0173__bin.39	RaymondF_2016__P25C7__bin.86	XieH_2016__YSZC12003_36117__bin.36	QinJ_2012__T2D-106__bin.39	RaymondF_2016__P2E0__bin.25	BackhedF_2015__SID589_12M__bin.42	XieH_2016__YSZC12003_36703__bin.65	NielsenHB_2014__MH0173__bin.19	ZeeviD_2015__PNP_Main_576__bin.55	XieH_2016__YSZC12003_37647__bin.71	LiJ_2014__O2.UC27-1__bin.34	NielsenHB_2014__MH0137__bin.4	XieH_2016__YSZC12003_37285__bin.27	QinN_2014__LD-22__bin.22	XieH_2016__YSZC12003_35392__bin.92	BritoIL_2016__W2.43.ST__bin.61	LeChatelierE_2013__MH0183__bin.49	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.58	LouisS_2016__AS62_6__bin.16	QinN_2014__LD-97__bin.39	ZeeviD_2015__PNP_Main_690__bin.5	NielsenHB_2014__MH0183__bin.15	ZeeviD_2015__PNP_Main_754__bin.10	ZeeviD_2015__PNP_Main_474__bin.34	QinN_2014__HD-1__bin.14	HeQ_2017__SZAXPI029591-123__bin.28	LeChatelierE_2013__MH0251__bin.9	RaymondF_2016__P22E0__bin.25	QinJ_2012__T2D-048__bin.35
XieH_2016__YSZC12003_35654__bin.42	0.5327002667395975	0.702697572225386	0.5448786631978403	0.7018828711404834	0.7055253696879268	0.5889365669811805	0.7479036737133694	0.6901972188228263	0.5182774034114742	0.5090473940239483	1.0	0.7587619313031583	0.6683860783047755	0.43133344988405514	0.7201120964070643	0.7271657230097088	0.4486389241329809	0.46442173820976934	0.39445437818170487	0.6952625593499931	0.7360835841770279	0.667288655171996	0.6954085362441011	0.47786372912689085	0.7365676735610458	0.7099583360018833	0.7141374294565216	0.5830507555313992	0.628488804495396	0.6477081339133174	0.42996195945996624	0.6526592316537912	0.6617917307839882	0.6318699293944959	0.6577765007203642	0.5947917982910894	0.5017779754908833	0.646448578340837	0.487205096382254	0.46455617542845373	0.6716795016706565
YuJ_2015__SZAXPI003435-11__bin.41	0.6182055938385607	0.801458191055246	0.6327144053221537	0.8254556677836837	0.8161531344271571	0.6876876124828843	0.8639193148722086	0.8016727503592346	0.5901572103770897	0.5800505872630287	0.8900820130942091	1.0	0.7698171237276193	0.5017296728748983	0.8313969976587993	0.8406474140865966	0.5125354750458054	0.5346648644587589	0.4577057586498873	0.8034812754704568	0.8536692009933351	0.7637546389142893	0.7998520420698677	0.5533680734401979	0.8476764310327206	0.79794605153349	0.8166086499211138	0.666897018979361	0.7125392653678947	0.746189203402897	0.48820296091839505	0.7441667958309164	0.7466494567994655	0.724260836429327	0.7587852559178097	0.6913195532563944	0.5785628858429439	0.7426594659571545	0.5596092448663134	0.5352320590857067	0.7727119822233893
LeChatelierE_2013__MH0173__bin.39	0.6033641677807463	0.7838628428399572	0.6140716294619831	0.7604196909632822	0.7251548838362688	0.6560557547653806	0.7835813911229309	0.7752164001642258	0.5515784181183859	0.575154098230748	0.7913534206972215	0.7769734239899334	1.0	0.4728300038460514	0.7993754777677055	0.7746473485130536	0.5007135347534803	0.4931280010984814	0.4148516332738778	0.9514065412931341	0.7785555651953527	0.7440312766636222	0.7850637945839672	0.5457464926129172	0.7802907286935243	0.7390416569035255	0.7976314335114721	0.676811452625596	0.7066125441390754	0.7272527921444913	0.4865541907272589	0.6904236053281816	0.7198947425229142	0.7164285143379838	0.7411047253147375	0.6447785582977362	0.545096831003956	0.7138209871440779	0.5410806789544479	0.5056129806624909	0.7179512227779148
RaymondF_2016__P25C7__bin.86	0.6882129548398125	0.8392190009698975	0.7031258718096959	0.8420990150256957	0.8026121941172211	0.7217331843861926	0.8927806143950843	0.8562747148774214	0.6435121925739324	0.6072449092249486	0.8874693271380187	0.8800057457823701	0.8216789318543087	1.0	0.870167874191109	0.8922072233031838	0.6013008736200921	0.5931724909984721	0.510237345923403	0.841073321643911	0.8837903644179368	0.8098347850139549	0.8482994739759984	0.6343319993779359	0.8805815111645063	0.8553356830892366	0.8695185058116689	0.7164598857728968	0.7806547580182749	0.7735176415700231	0.5768634913700486	0.7872291676806864	0.7974255570975252	0.7772191600473434	0.7830195510929452	0.7034285938147365	0.6217233310817147	0.7983408459833539	0.6351701238311072	0.49981777322441673	0.8189591823894145
XieH_2016__YSZC12003_36117__bin.36	0.5946236017853778	0.7728419155895283	0.6168975834411117	0.7671516048005907	0.7322378662205804	0.6595623294584749	0.8127044239471924	0.8063861589337299	0.5472688831579191	0.566337264985066	0.8054742377423078	0.792748645348492	0.7551953047352783	0.4730579886361583	1.0	0.7980181687228457	0.5048125947094373	0.5072030802671355	0.42980788343930465	0.7884736517377489	0.8133549664531752	0.7455249387534882	0.7895527262119582	0.5406969840126598	0.8019846709468234	0.7917683139332264	0.8059176134383496	0.6421054601684699	0.6979979038074807	0.723816954893138	0.475181287093185	0.6885863349932493	0.7300061440125565	0.7055611058189994	0.751241710100705	0.6684085458567929	0.5488410275473773	0.711145574374821	0.5532760752667353	0.511753650911663	0.7326405830099982
QinJ_2012__T2D-106__bin.39	0.594660993256184	0.7925414335769398	0.6069676082577125	0.7774514594182185	0.7424703635285234	0.6495194933123607	0.8436602642656139	0.7715444148609563	0.5630661761439796	0.557148680109009	0.8232419961277275	0.8113037957154167	0.7407217006644526	0.490930077001262	0.8077097938184735	1.0	0.5116481719059053	0.5285834850974992	0.4405879217497864	0.7732996098985946	0.828817859485108	0.7317909129627066	0.7665858419057224	0.5329084372166669	0.8430971909040789	0.7701008045024966	0.779551553220231	0.6430768105225477	0.6825977670417875	0.7116548347229443	0.47714849720814906	0.7237700570389395	0.7235753982666224	0.6878208930265127	0.7410038905625769	0.6450952521549641	0.5620190687210788	0.730779732494428	0.5503219055134159	0.511883983371699	0.7604985093579919
RaymondF_2016__P2E0__bin.25	0.581643521533611	0.7015908295204603	0.6009272833590604	0.6874266177805983	0.6610686021559015	0.7396133270886277	0.7147906222257941	0.7089422152261812	0.6636671756656015	0.6007499189389174	0.7182880268854901	0.6995215779521246	0.6770923689882006	0.46790027315968247	0.7225706386135275	0.7235673897038106	1.0	0.5215345347925252	0.4082688770707527	0.6916205472985644	0.7124636379844381	0.7097551354851702	0.6984869521679566	0.5543081540520842	0.7117153818369596	0.686226636625568	0.7091546830211443	0.6620875237987024	0.6767284024176987	0.6866183163867173	0.4963903569181823	0.7737014753578928	0.8511598432172428	0.6773879763551057	0.6916297850287801	0.5971139483259847	0.5089933922515766	0.7778390547215425	0.6415742200815322	0.5647772737056325	0.6774609544238105
BackhedF_2015__SID589_12M__bin.42	0.40438509516076737	0.5141789576923774	0.42606084569596486	0.49776422041074436	0.49049130761386833	0.4285507140330161	0.5286912180618499	0.5033904233044695	0.41433852676860206	0.38995272002507997	0.5403417074092547	0.5302895940420385	0.4845878559675948	0.3354260131830775	0.527577523920257	0.5432195897389767	0.3789983734292314	1.0	0.31304606424249665	0.4954354651502346	0.5321491074671212	0.4846966072942603	0.5165466486130513	0.3859544305089092	0.5258683826999464	0.5050512306018177	0.5038791329699785	0.4276243138429027	0.4567797389565377	0.5122657399084476	0.3700116202806456	0.4840669236867774	0.4887714255217882	0.45844793060322747	0.5009274071468419	0.4515133552670886	0.37516321090305893	0.48763289311422847	0.4040279611744338	0.32038207966101806	0.5042913139241306
XieH_2016__YSZC12003_36703__bin.65	0.5898065084426959	0.7347060648106754	0.5820211473059206	0.6834240135286241	0.6882753763807619	0.6319565176597335	0.7587575654216491	0.72081648602377	0.5625969306713204	0.5633442282028102	0.7546369425486047	0.7464542001543164	0.6703336126040504	0.47443127567110516	0.7351299381520225	0.7445257972185519	0.48784951613312705	0.5147467080826243	1.0	0.6989229864084572	0.8041098052721455	0.6854771500257746	0.7204080663979928	0.5361677655362275	0.7456097649821013	0.7371223636237196	0.7126944546549351	0.5995798797038626	0.6358276734100058	0.6856769444913575	0.4613795090354563	0.6956832253228998	0.6921299745786379	0.655854584951834	0.6783000029803594	0.6028825594885262	0.5335240763369395	0.6912480089543243	0.5233279355712521	0.44619954499846015	0.7743437414107697
NielsenHB_2014__MH0173__bin.19	0.5791244370179521	0.7618960832500411	0.5931475900243706	0.7448213325352625	0.7120447942825388	0.629014734254568	0.7657521465738909	0.7490054490075593	0.5273969142540691	0.5506816535157641	0.7705699875493278	0.759127135622799	0.8906073843292912	0.4530612218796742	0.7812659270443051	0.7570366760862044	0.4787727870640906	0.47194825840868	0.40490327547959387	1.0	0.7639430581587713	0.7205671418641221	0.7661658900184234	0.5212227365771587	0.7693639286059147	0.7189761160681456	0.7799076719033669	0.6573654326624551	0.6799620916361795	0.7046159571957787	0.4650975110805866	0.6712996979736804	0.6948881901506039	0.6910781693739045	0.7187235215386396	0.6228386381381928	0.5332347255448529	0.6940172186336747	0.5209746184064035	0.5007887983598621	0.6981239580475659
ZeeviD_2015__PNP_Main_576__bin.55	0.6130474573759428	0.7939492897047407	0.6383492018565605	0.8129841746443183	0.7822179529371399	0.6814361975889813	0.8549890890691096	0.8256173570915043	0.5670660109650015	0.586848539991282	0.8516093372735957	0.8419346892837903	0.7607812613690298	0.4969610270493625	0.8412825033260148	0.8469899648807541	0.514842403969456	0.5291644610053543	0.4862810647786874	0.7974638844516064	1.0	0.7733196532266516	0.8018135709417445	0.5574053813018218	0.8739011467658719	0.7918872606120402	0.8381003431819866	0.6629506975452574	0.7358653546402998	0.7491387073367249	0.49378287214151306	0.7180313730149883	0.7598447036425621	0.7446902250208439	0.7640388534610913	0.6919319189954334	0.5925259622746805	0.7444532485469336	0.5638624895613532	0.5344987680561054	0.8216748696128738
XieH_2016__YSZC12003_37647__bin.71	0.686563147745677	0.7978109338585052	0.6516579102604685	0.7909856817002088	0.744701719201563	0.7047550861866896	0.8188071883969297	0.8020797261401209	0.5861211846960822	0.6253908161480453	0.8189962672853158	0.7990934127606297	0.7712874855977832	0.48308593741701245	0.8180480402008626	0.7933431484396744	0.5440953920695923	0.5113075548700561	0.4397642108364156	0.7979568149484211	0.8203778886757326	1.0	0.7875546434446633	0.5791415535203019	0.8184885161131329	0.7600135683576835	0.8053507200931372	0.6810055031162608	0.8119309486732257	0.8459828525984893	0.501192896582346	0.7398246169382108	0.782486337811033	0.8205152718380805	0.8493848562681776	0.673879282689934	0.5763485679929807	0.7543192487265502	0.5888787621918705	0.5424765368679048	0.7510390486853352
LiJ_2014__O2.UC27-1__bin.34	0.5716863608848918	0.747542461684021	0.6021973508182045	0.728821297224158	0.7005637395785115	0.6258291409997507	0.7596724638713255	0.7532796850281552	0.5272821724511544	0.5532278001312383	0.7663501009720788	0.7514020367365416	0.7307167491568706	0.4543559151325863	0.7778874962485185	0.7461976509367259	0.4807771543677418	0.48926122519571286	0.41497744024335037	0.7618101724918483	0.7637431392397337	0.7071307397667214	1.0	0.5211825178417918	0.7589889312219911	0.7218734262852956	0.8745434637746771	0.6216154006582261	0.6702288785232134	0.7184837401889221	0.4602800767082593	0.6598964082425771	0.69183359699678	0.680149957525599	0.7031611636459822	0.631095203699088	0.5247076387793823	0.6893131100926299	0.5270558118714678	0.5033102055557533	0.7051475413171642
NielsenHB_2014__MH0137__bin.4	0.6622960513388968	0.7607197010421263	0.9480401279765104	0.7383265921990679	0.7047790996415026	0.6792894560256844	0.7659766735746301	0.7669498437366769	0.5833256097606188	0.6152094447554469	0.7676088189606913	0.7577492149760693	0.7404295665778147	0.49523610034959975	0.7764943259545409	0.7561263378772656	0.5561417232341133	0.5328634929579553	0.45018944379154513	0.755433069990398	0.7739158884394799	0.7579707270415257	0.7596937016427112	1.0	0.763125748414196	0.731740547273826	0.7673085264535455	0.6535662515709747	0.725527087496339	0.7438477109184132	0.5128467729677427	0.7154051909823272	0.7413749318780887	0.7274623058757234	0.751002828681271	0.6432274771351354	0.5567061619281004	0.7338249850780575	0.6082081805610651	0.49677834334926235	0.7205463099241113
XieH_2016__YSZC12003_37285__bin.27	0.6236388479708793	0.8023043552814386	0.6364432970899532	0.8212953374171832	0.8073985912203078	0.6780005427730843	0.8613343036639883	0.8191114183524812	0.5727626474904847	0.5901725667361111	0.8618095676582852	0.8454818191269454	0.7711023289285902	0.5007581270818116	0.8389057586604035	0.8713290244531426	0.5201197341221996	0.5288344825630771	0.4560043259824936	0.8122079387989593	0.8837871519400088	0.780266687909527	0.8058364308754173	0.5558516204206897	1.0	0.7981977773307175	0.821913045591589	0.6884293470115751	0.7219287077004918	0.7566877880106557	0.49251729245342885	0.7236090089530556	0.7688745289553238	0.7314211608593097	0.7684060158700369	0.6776326182320449	0.6122527648347851	0.7462826119536996	0.5676461335518828	0.5444635120118924	0.7791386110139731
QinN_2014__LD-22__bin.22	0.6057270761110272	0.7679307148602905	0.6076782046622922	0.7514553499849599	0.7467466445624967	0.6649013274751838	0.8223867331425079	0.7783845989467852	0.5579118364835859	0.5580098352667677	0.8373893940816901	0.8023126351736688	0.7362417194430947	0.4903328283673811	0.8349128831650341	0.8023208017389339	0.5055457783621409	0.5120048509397674	0.45445710715758614	0.7651486382932968	0.8073180591340992	0.7303781255827185	0.7726244482464343	0.537298745207247	0.8046489533866065	1.0	0.7826761289936206	0.6363101824819009	0.6933829043844928	0.7175845205477588	0.4782980333549747	0.6914242898150681	0.7202025852623442	0.7088183932827279	0.7304638745180025	0.644921145006894	0.5492171666646251	0.715836875581017	0.5495295377860169	0.516231729011587	0.7415486257712299
XieH_2016__YSZC12003_35392__bin.92	0.6170586810979163	0.8122508720537875	0.6491220454790548	0.8026048685798155	0.7618518264804567	0.6792897144791111	0.8264289100667189	0.8382778540050041	0.5702997776033935	0.5916068510905843	0.839469530851001	0.8183001411428296	0.7919218281692874	0.4967773178521602	0.8469587145354055	0.8094198765186759	0.520669862105965	0.5090888250283336	0.4379103807465174	0.8271858317287182	0.8515416174656282	0.7713296251406511	0.9328618624749303	0.5615097195930799	0.8257533778307412	0.7800287982919072	1.0	0.6749292759800135	0.7557347328697301	0.7608249632221532	0.49336981388273005	0.7161672634094166	0.7545125349889752	0.7609267000046799	0.7652430525646825	0.7114283640793194	0.5717240925587682	0.744201172957278	0.563590575918361	0.5353470885984944	0.7501154712481679
BritoIL_2016__W2.43.ST__bin.61	0.40649993195672135	0.5029534954171156	0.41030044887707734	0.5088651788912544	0.4794955099257155	0.5135964027265281	0.5159708785195452	0.5025384574875501	0.40412858459030904	0.40718192895656025	0.5268870017524403	0.5137423959680838	0.5165777932808696	0.3146753970625117	0.5187593494332594	0.513310151692192	0.3737015074323595	0.33213723156144465	0.28321541772055536	0.5359875947457032	0.5178203000473957	0.5014106596965322	0.5097364457006816	0.36767563638714695	0.5317063429370815	0.4875121031004272	0.5188552878491389	1.0	0.4797942746664706	0.4980455154786727	0.3167052245245704	0.5334134210544152	0.5491259436768502	0.48392953323353655	0.5019805547430337	0.4276616523202237	0.37306695823602626	0.5270283023540889	0.40539299034306847	0.38265767139736906	0.47337578608236
LeChatelierE_2013__MH0183__bin.49	0.6570505505947064	0.7805072777078228	0.6362298097653911	0.7538389972563228	0.7143010257984407	0.7029923799704999	0.7819837450064417	0.8190922897783987	0.5818899802189839	0.6031671499514771	0.7942052486407386	0.7675726950522669	0.7541773087756113	0.47946179303646985	0.7885655081198409	0.7619139974203747	0.534131184666322	0.4961192606435064	0.41998458641052205	0.7752765733126167	0.8037486957872195	0.8359612020849906	0.768548257148836	0.5707592395865309	0.7797059752084735	0.7428715794262849	0.8124215740672556	0.6709329887999931	1.0	0.8144536305419474	0.48060286529441487	0.7294769222692828	0.7719824107174756	0.9850792954079315	0.8008701313946527	0.6904923526285128	0.5470256657409278	0.7431909338345788	0.5793198334399063	0.5414982096466905	0.7152897120487752
Bengtsson-PalmeJ_2015__TRAVELRES1__bin.58	0.652428014663949	0.7606142135310716	0.6076913345641236	0.7324438178493461	0.6932896671115822	0.6538872385895386	0.7554653246587195	0.7391466415186753	0.5503696091755892	0.5861635534977739	0.7594296511325053	0.7458176693954672	0.7201956726602863	0.44079657254886573	0.758726761165566	0.7370271475182707	0.5028308402951461	0.5162351346213562	0.4202294303208737	0.7454137951796225	0.7592016685349514	0.808167865548447	0.7644303851417585	0.5429456298712676	0.7582741785015793	0.7133237224349083	0.7588742395224407	0.6461987453515566	0.7556824831566863	1.0	0.4628858537812977	0.6899118715341741	0.7210852783451034	0.7725098989773255	0.7968133850815495	0.6330670830336974	0.5286212870801518	0.7001758239676684	0.5517997433335385	0.516605183525991	0.6957717684481556
LouisS_2016__AS62_6__bin.16	0.6034314233901257	0.7447804209606602	0.6391494880732004	0.7454006208284487	0.7062567899837723	0.6400818831447066	0.7674837171343833	0.7492506791293316	0.5740295495903224	0.6027923660939247	0.780686012292948	0.755652776075371	0.7461643466791544	0.5090719945187742	0.7713547281335021	0.7652543500420625	0.5629476674932506	0.5774385535933354	0.43788834516636965	0.7619511571651418	0.7749418300715222	0.7414520848458562	0.7583703410365928	0.5796930639235394	0.7643093833516146	0.7362924829052173	0.7620716351799994	0.6363418265095634	0.6905537902907292	0.7168232357042359	1.0	0.6817368948729794	0.7181778276451996	0.6921210521187892	0.7408056941052726	0.6459434004762549	0.5518144512855004	0.7122733572822675	0.5831303540691711	0.4694169178371368	0.731806510212869
QinN_2014__LD-97__bin.39	0.534440233524515	0.6801457838007705	0.5445933916518616	0.6447609103099096	0.6369972092743738	0.6858624519072462	0.6861391456548439	0.6595615217905717	0.6359855868849668	0.5300481897843666	0.7081087544148928	0.6882706891176724	0.6326827900245018	0.4151207499026564	0.6679136665427178	0.6936173888874281	0.5243064815197374	0.4514014350514638	0.39453335787268834	0.6571532845801454	0.6733542669055498	0.6539944686290639	0.6496838054029149	0.4832030619105391	0.6709942319995693	0.6360093750352127	0.6610050869081289	0.6404220769058377	0.6263106957783545	0.6384088481902851	0.4073651869185206	1.0	0.7637141816187711	0.6338959856870456	0.6527637448558126	0.5701543850950962	0.4681570568799712	0.7519039910256073	0.5453258162778557	0.5377173642228724	0.6145768776675594
