	CosteaPI_2017__SID713A063-11-90-0__bin.5	BackhedF_2015__SID635_M__bin.31	FengQ_2015__SID31685__bin.17	ZellerG_2014__CCIS59132091ST-4-0__bin.21	KarlssonFH_2013__S561__bin.6	ZeeviD_2015__PNP_Main_240__bin.47	FengQ_2015__SID530018__bin.43	FengQ_2015__SID530558__bin.38	NielsenHB_2014__O2_UC55_0__bin.28	BackhedF_2015__SID45_12M__bin.3	BackhedF_2015__SID383_12M__bin.21	IjazUZ_2017__S151_a_WGS__bin.11	LiJ_2014__V1.FI15__bin.17	BackhedF_2015__SID9_M__bin.4	BackhedF_2015__SID45_M__bin.28	KarlssonFH_2013__S424__bin.12	LiJ_2014__V1.CD48-0__bin.25	XieH_2016__YSZC12003_35519__bin.24	LiJ_2014__V1.CD52-0__bin.49	BackhedF_2015__SID570_12M__bin.15	XieH_2016__YSZC12003_36390__bin.48	KarlssonFH_2013__S526__bin.31	XieH_2016__YSZC12003_37138__bin.93	XieH_2016__YSZC12003_35712__bin.2	QinJ_2012__DLF013__bin.9	ZellerG_2014__CCIS07648107ST-4-0__bin.39	FengQ_2015__SID530026__bin.55	FengQ_2015__SID31428__bin.14	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.49	FengQ_2015__SID530348__bin.7	FengQ_2015__SID31446__bin.29	LiJ_2014__V1.FI29__bin.19	ZeeviD_2015__PNP_Main_194__bin.53
BackhedF_2015__SID383_12M__bin.21	0.6079944477634388	0.7752153632766968	0.7601639559998831	0.628226793614719	0.5393774309312634	0.7074934304800657	0.6459900861870882	0.7761950468535237	0.419421548025384	0.755183027452029	1.0	0.7358327101515272	0.7743714567414346	0.7758383710097216	0.48383574320174794	0.55073309158057	0.6425340382598814	0.7530831832822951	0.7624857434106357	0.5337291060021808	0.7295295221065913	0.7657329035815894	0.7475325133792607	0.5362279257863579	0.47541077777267166	0.4478543049677686	0.4432326633606698	0.3111252574541596	0.7778468267860947	0.48358246679729117	0.7430518710076328	0.7582870995099493	0.7975397200068515
IjazUZ_2017__S151_a_WGS__bin.11	0.4836431405147225	0.7285548330408762	0.7095638486870177	0.5794942537718916	0.5522720422448405	0.6465971301759081	0.5769180264938225	0.727154084883327	0.34074470380713295	0.7015303065871367	0.4048662134659739	1.0	0.7314057506243026	0.7284051325711156	0.38381217849238125	0.4895679460549616	0.5636262913102181	0.7071672045060704	0.7070565813182433	0.42666070546561874	0.6531839508453767	0.7072013971277623	0.7131172953463842	0.4847760943578439	0.39697490117901335	0.4547831311419215	0.42244811700657675	0.3502614586227614	0.6526360068994389	0.5017008674294591	0.6647266903294934	0.7023934547851425	0.6888189839734298
LiJ_2014__V1.FI15__bin.17	0.4062798070444833	0.6043128170347385	0.624999607248355	0.502167540221135	0.46596728446126373	0.5413850263323146	0.48342116756311293	0.6096380804813205	0.2825055849283913	0.5889263785919382	0.33279462769612783	0.571285096848067	1.0	0.6062909387482489	0.30795858467568366	0.388590048526149	0.46895062595635023	0.5917997496264371	0.6013346374184142	0.348579204092158	0.5470646639774027	0.5840376305450361	0.5865303691281947	0.4086167915467278	0.3160921345984574	0.3863159042870974	0.3554310370753064	0.2871741676246066	0.5521641513355127	0.42867809671206275	0.5602631391135303	0.6205004688332493	0.5961144069831691
BackhedF_2015__SID9_M__bin.4	0.5498454641561703	0.8361124296056048	0.8277653492186794	0.6924564189648104	0.6483337389840951	0.7386418563822232	0.6897959094861041	0.8340882167623599	0.38033349155267254	0.8274793732027418	0.4618065042758077	0.7880056685419855	0.8397362430771268	1.0	0.42987386281792683	0.5283562316194356	0.6478062375720886	0.8074741075139265	0.817649569341879	0.4898361948031319	0.7524600931349282	0.8075477774223802	0.8182662828371184	0.5702778288079182	0.4353360047223344	0.5337897759222493	0.4887650281173484	0.3966984690646999	0.7622041041910096	0.6019773376441109	0.7807543114769946	0.8170524389868615	0.7949781989914372
BackhedF_2015__SID45_M__bin.28	0.6562747444332793	0.8243919009287632	0.8029736520978545	0.6770650986463278	0.585736909196141	0.7358948593125472	0.6699268659595898	0.8218803224573227	0.44176558522027204	0.8189408761171612	0.548297582990388	0.790505120803137	0.8120517891741736	0.8184094441031758	1.0	0.5709520918181957	0.6776497922207348	0.8045827430177053	0.8113889786444815	0.5582841255694548	0.7802078857882769	0.8174442262693118	0.7822170302064063	0.5639097299402168	0.5578959079734923	0.503359620872377	0.4865141729012282	0.33293623881063383	0.7770021316460071	0.543867404753535	0.7834118645451995	0.796369218605565	0.7894718465309563
KarlssonFH_2013__S424__bin.12	0.43402932758113755	0.5274461725373513	0.5162241717842416	0.4071413118247008	0.3465050646773083	0.5212677608097173	0.4301114584019209	0.5375072557347234	0.2845801565630529	0.5133097407536983	0.3199960311548278	0.5169921493936436	0.5253734522489971	0.5157526438486388	0.29274177716269445	1.0	0.4598953960485716	0.521274436237377	0.5467075121925169	0.3311075839230214	0.5539145466368134	0.5271479022923722	0.4995732277725706	0.3714833012659949	0.3169368647154796	0.302843823211615	0.3158727408608085	0.20844053210440733	0.5213414939425045	0.3120974830906866	0.5203768946456698	0.5093600115788327	0.5192199216608222
LiJ_2014__V1.CD48-0__bin.25	0.49784859626644856	0.6591154316467428	0.6714941493311435	0.5356791440485428	0.45814353585282297	0.5815364839741851	0.550176680600576	0.6825001292158477	0.3348671227691807	0.6818275647419552	0.3949963129341372	0.6297319084169437	0.6708061752654864	0.6690417770084397	0.3676070477052068	0.48657808505645206	1.0	0.6417709730161997	0.666593257083677	0.4137391920173178	0.6188000871926067	0.6532726281026652	0.639258888525408	0.44750738617046926	0.37533945243941863	0.3873406351255866	0.34237319912434994	0.2193898893173968	0.6089430849938506	0.42560329354341314	0.6282805174926155	0.6985973740129434	0.6266137133167444
XieH_2016__YSZC12003_35519__bin.24	0.5193259166681962	0.8219038304306666	0.768798262248243	0.6334514253033754	0.6128878519003552	0.7001466479661402	0.6246108086122674	0.7774553469671933	0.3657570190618674	0.7780808357690789	0.42688411850481833	0.7285455564837405	0.7805753904938726	0.7689655131583543	0.4024569010685705	0.5085457814584161	0.5917662820981139	1.0	0.8134888895072403	0.4498587691872316	0.712304161025032	0.7917625522548087	0.7592318062091826	0.5280795036821841	0.40927540985353555	0.49632403220926913	0.46080467521057333	0.38057041736946584	0.7078594310864086	0.5587130619704584	0.723902789626773	0.7493640025126118	0.7510480563668129
LiJ_2014__V1.CD52-0__bin.49	0.4198481045950122	0.6460963836443402	0.6161032970115474	0.515048222096238	0.49590034722936693	0.5628396224161497	0.5056232898403776	0.6220970894085464	0.30740761501603225	0.6224367266069558	0.34533416303200465	0.58200878373696	0.6337194932594078	0.6221372971548762	0.3242787853760169	0.42614700283180795	0.4911021439952924	0.649968626132055	1.0	0.3577001736738125	0.595453308045026	0.6096868502457757	0.5969050442036867	0.4258303077004221	0.31995668916171816	0.4376901737707841	0.3966087367648516	0.30267208856300115	0.6116537185897677	0.4614240968808013	0.5906808850718335	0.6225266027458106	0.606702489403485
BackhedF_2015__SID570_12M__bin.15	0.5366203446100263	0.7473832965876577	0.7186597412514638	0.589072216311355	0.5031236540489699	0.6415469037014964	0.5884245301248576	0.7335560579145994	0.3988298811023237	0.7252674441073828	0.47588870600122457	0.691408496283138	0.7232009945777818	0.7337474303248442	0.43925974730460576	0.5081011992205416	0.6000870721185299	0.7076094978453142	0.7041997164335819	1.0	0.6580943312325827	0.7066787108670194	0.6979533395882467	0.4895739286520817	0.4468857748836516	0.41534518041855145	0.38769815309327194	0.29259910273811546	0.6757532087472558	0.44999615858300607	0.6679665400939168	0.6984683222785889	0.7126219649895583
XieH_2016__YSZC12003_36390__bin.48	0.5149478486014308	0.6970499771660452	0.6833304232616929	0.5597830731992557	0.5416541260913826	0.6847258472751152	0.5612806082886551	0.6879443206919633	0.3202550294641228	0.6882261134126847	0.3940525657664438	0.6412307600307914	0.6875795979813599	0.6828195858070117	0.3718803585396311	0.5149328986372684	0.5437067843783593	0.6787498106572935	0.7101517872682156	0.398671258468238	1.0	0.6771978351323594	0.669951051560734	0.5195010999506652	0.36835583396964705	0.4694122322863375	0.4920848402003972	0.36195809553252756	0.6891527291159578	0.4971379280872875	0.712217985145377	0.6914084812557068	0.688080562818198
KarlssonFH_2013__S526__bin.31	0.5296106666188021	0.8417127737067966	0.7772326203008587	0.645335523137283	0.6329813791875888	0.6968383957591994	0.6389073117613713	0.8101006202948756	0.36888264655158226	0.7946645965241349	0.4386503388661782	0.7362949534292719	0.7784935524932204	0.7771781743556607	0.4132195951555075	0.5197209495731827	0.6087496428854556	0.8001456877764366	0.7711523244978333	0.45402383954600456	0.7182000529501774	1.0	0.7679636468612062	0.5220007987399652	0.4208590792353037	0.5102898349121162	0.47398874883517084	0.37494050583872934	0.7228210777604768	0.5821785258610761	0.7181273586387318	0.7513351970599189	0.7621663503117928
XieH_2016__YSZC12003_37138__bin.93	0.5504762673555054	0.8654875686147884	0.8364207297384566	0.6889899903132064	0.6750658701969647	0.7553974814336455	0.6848782692928641	0.8439205682918954	0.376640619954795	0.843623506619309	0.46220632870519857	0.8013722957701	0.8438579270261544	0.8499857927026154	0.4267904423635777	0.5316202776880853	0.6429625443978043	0.828157894736842	0.8148979657733291	0.484002583144979	0.766897965773329	0.8289060381013884	1.0	0.5777206974491443	0.4421675815305134	0.5501126896997094	0.5160536002583145	0.4271666128511463	0.7577688085243784	0.6278827897965774	0.784156926057475	0.8267810784630287	0.8078915079108815
XieH_2016__YSZC12003_35712__bin.2	0.3601937268348364	0.505112158810035	0.5007003679777215	0.4785917246096483	0.40080341062271957	0.5152179440771577	0.47072223122858364	0.500242616572544	0.22769426536590132	0.4867593532297429	0.2850397735726706	0.46834381155632143	0.5054116820157274	0.5092766139831534	0.26451313460611725	0.3398536305876762	0.386954001674443	0.4952087390822542	0.49978680832069367	0.29187023511044885	0.5112475266434081	0.484379823184151	0.4966702679774994	1.0	0.2627226576119423	0.3340308328466197	0.3530071130515502	0.27121284968432086	0.48818757092509646	0.3680312969826715	0.5628449097155446	0.5034735253686995	0.5057583960879327
QinJ_2012__DLF013__bin.9	0.7044552779729001	0.8923414928381638	0.8815834682222154	0.754061936902544	0.6179717802278349	0.8136650072789094	0.7498899255820581	0.9089697288987978	0.5179554917590528	0.8661673232955646	0.5792370379419519	0.8790587555609851	0.8961361970497511	0.8910931344104084	0.5998215903653707	0.6645943407751275	0.743900095694754	0.8797026590925286	0.860737409522646	0.6106597847886063	0.8308900630160135	0.8951232578973622	0.8713013723034948	0.6021834183387798	1.0	0.5157870893524316	0.4926307404127091	0.3640269166946625	0.847259337873744	0.552428508892486	0.8428748129371163	0.8684209856559671	0.8782755092691568
ZellerG_2014__CCIS07648107ST-4-0__bin.39	0.4901156074839506	0.8750956582258097	0.8488457947023664	0.757479538487386	0.8603985663854378	0.7681857816105879	0.7217508483981017	0.8973442035975968	0.36838101163652714	0.8464482942050683	0.42755076554000593	0.7890832713891792	0.8581566117719319	0.8561155705916577	0.4240440035316892	0.49758380408397684	0.6015158744046756	0.8358901187981688	0.9225924912218777	0.44470867302909156	0.8296483416665046	0.8504067375297817	0.8493697649711667	0.5999035814938287	0.4041421071182682	1.0	0.8007183029146407	0.5934678705519236	0.864046416487066	0.8495632002369083	0.7724513283468913	0.8377073134982419	0.8232335695935715
FengQ_2015__SID530026__bin.55	0.48584426987060997	0.746105360443623	0.7295799445471349	0.6274232902033272	0.7352952865064696	0.7592467652495379	0.6216127541589649	0.7329251386321626	0.3251788354898336	0.7007869685767099	0.3922125693160813	0.6794080406654344	0.7318433456561921	0.7266095194085028	0.3798978743068392	0.48105914972273567	0.49282486136783726	0.7193488909426987	0.7748974121996304	0.38476802218114603	0.8061548059149722	0.7321779112754159	0.7385480591497228	0.5876478743068392	0.35778650646950094	0.742195933456562	1.0	0.5278387245841035	0.7692888170055453	0.7054722735674676	0.7620841035120148	0.740920055452865	0.7411127541589649
FengQ_2015__SID31428__bin.14	0.3291550050761027	0.6422492116124899	0.6179261994449091	0.5560599529275918	0.6172152048835559	0.6077798259302585	0.5125818822256706	0.630637110417018	0.2370386857826845	0.6045062378473631	0.28953710511979264	0.5924188443203782	0.6218524640116715	0.6202127540663495	0.27340826882300995	0.33384718039385114	0.33211513349250926	0.624794125036874	0.6219185578328225	0.30539184645238987	0.6236141559357354	0.6091021883372593	0.6429252153273516	0.474813637293633	0.2780450419671465	0.5785158146476543	0.555111798184461	1.0	0.5702050026218836	0.6211166842673864	0.5804271896372664	0.6258171213127788	0.625074051808808
VogtmannE_2016__MMRS44197125ST-27-0-0__bin.49	0.48126370072232	0.6934370732561901	0.6769953642146117	0.565285064865059	0.532524054874762	0.6317846650734897	0.5735344157652639	0.6851672274230064	0.33115038901067306	0.6707828727494879	0.41818142002371794	0.6376894517914256	0.6907356726380853	0.6884194644589786	0.36861624950587557	0.4823802534409027	0.5325378117475832	0.6713525195852948	0.726053214953103	0.4074499362130305	0.6859221709131419	0.6783601021489919	0.6588727899162683	0.49374343039134655	0.3738520030006828	0.48658283771157507	0.46738020852050166	0.3294069159449456	1.0	0.4852307336399899	0.6619105320372299	0.6747515901821971	0.7152366631329283
FengQ_2015__SID530348__bin.7	0.43456419142771135	0.7938201086793124	0.7445942447678021	0.6317593171406338	0.781520378054385	0.6714725199551914	0.598590925117322	0.7468331151339281	0.3015677168481047	0.7699109722999337	0.3615670218377713	0.681758672889482	0.7458003610149181	0.7561528913406008	0.3588334446781536	0.4016105497883147	0.5176382299414356	0.7369534261081022	0.7617469436139678	0.3773484418688281	0.68815120613577	0.7598594829669756	0.7592609150787177	0.517662828621775	0.33900573695889247	0.6653697044995671	0.5960853738198979	0.4990252284846471	0.6748323873253542	1.0	0.7013685065828801	0.7454622267740627	0.7076142286576188
FengQ_2015__SID31446__bin.29	0.5160869533389382	0.7042310466711978	0.6989704642680769	0.5739260488926705	0.536433277829365	0.6914971374255356	0.5745201309345558	0.6967290011707077	0.3327946238672319	0.6898745332514195	0.4006176763902787	0.6513608420535755	0.7028716968616138	0.7071907577727611	0.37272003419209626	0.48286481564592487	0.5510203851791452	0.6885320767700407	0.7031631067731546	0.40390680739184465	0.7109067268669803	0.6758826341654048	0.6837670319942742	0.5708784924844399	0.3729810361128677	0.4362457055751925	0.46432720349534223	0.33627127081187647	0.6638036229431669	0.5057535860312448	1.0	0.7041744540217102	0.6877586438937094
LiJ_2014__V1.FI29__bin.19	0.4409666858906944	0.6482287286797882	0.6489516252950954	0.5356451889708627	0.5097945257419044	0.5844040418352096	0.5230503742698694	0.6521388061280081	0.29864660183712527	0.6506383840641458	0.3622083718312782	0.6097795090489295	0.6896678167823767	0.6556709717845818	0.3356764695904484	0.41874173084099464	0.5428187779505058	0.6314669064016012	0.6565607482603585	0.37418555643582535	0.6114320936163589	0.6264946847891377	0.6387185722068452	0.4524237740691147	0.34046135671081545	0.4191468323259011	0.3999506594373679	0.3212205328581207	0.5995122817590584	0.4762469342997232	0.623870006325969	1.0	0.6321511387741988
ZeeviD_2015__PNP_Main_194__bin.53	0.42008040336689095	0.6419035984631856	0.5995765135165034	0.49502377599561975	0.462249044178725	0.5583730693722799	0.4953641027468025	0.6061638987382596	0.2801118859352235	0.590298625004922	0.35795530187826613	0.5618872009015379	0.6225570070746712	0.5994361170124	0.3126761401883704	0.4010739043447445	0.4574877510495752	0.594671542495842	0.6012352548512969	0.35871634937213	0.5717477700628715	0.597152271376364	0.5864401821826289	0.42703506959353926	0.32353401673695087	0.3870335507799389	0.3758988657650039	0.30146645203267886	0.5971117228033924	0.4247709122819518	0.5725343655015553	0.5939810448312524	1.0
