	HMP_2012__SRS024355__bin.7	HMP_2012__SRS052604__bin.13	HMP_2012__SRS023964__bin.38	HMP_2012__SRS049318__bin.4	HMP_2012__SRS014578__bin.11	HMP_2012__SRS075410__bin.46	HMP_2012__SRS018573__bin.18	HMP_2012__SRS013533__bin.28	HMP_2012__SRS015989__bin.20	HMP_2012__SRS058808__bin.10	HMP_2012__SRS017511__bin.54	HMP_2012__SRS024649__bin.22	HMP_2012__SRS045197__bin.16	HMP_2012__SRS018394__bin.45	HMP_2012__SRS019128__bin.33	HMP_2012__SRS063999__bin.48	HMP_2012__SRS019980__bin.50	CM_periimplantitis__SP_164SPI_T016__bin.6	HMP_2012__SRS051378__bin.14	HMP_2012__SRS047634__bin.29	CM_periimplantitis__SP_344SPT_T016__bin.39	HMP_2012__SRS022725__bin.54	HMP_2012__SRS023538__bin.3	HMP_2012__SRS015063__bin.29	HMP_2012__SRS021477__bin.33	HMP_2012__SRS015803__bin.3	HMP_2012__SRS023938__bin.8	HMP_2012__SRS053917__bin.10	CM_periimplantitis__SP_283SPT_T016__bin.3	HMP_2012__SRS016331__bin.40	HMP_2012__SRS022536__bin.51	HMP_2012__SRS024021__bin.13	HMP_2012__SRS019906__bin.37	HMP_2012__SRS016092__bin.16	HMP_2012__SRS017691__bin.49	HMP_2012__SRS015899__bin.2	HMP_2012__SRS016575__bin.50	HMP_2012__SRS020226__bin.18	HMP_2012__SRS024561__bin.24	LiuW_2016__SRR3993043__bin.53
HMP_2012__SRS045197__bin.16	0.6977852685967322	0.4659672778024768	0.8171657719709186	0.6345372465489517	0.730752244849509	0.7171294238041416	0.8468260235179275	0.619890336179992	0.8341218599939395	0.8003372343100152	0.62034155480205	0.7281098142262153	1.0	0.7120878667165071	0.8164904186084919	0.7409142485551051	0.7548880174176287	0.7510003118716947	0.5936252835783701	0.7688706337041141	0.7593493309504271	0.6111159034657572	0.818674257756426	0.808075043850045	0.7221709808917761	0.8170006200569626	0.7508403209550499	0.6088553866434864	0.7550317880570099	0.7816441020491371	0.6936173946253374	0.7917036230938409	0.7749517631072743	0.7399277607833509	0.6678603316161958	0.8144156976894215	0.6997272781563738	0.7712078282007215	0.8481369168349521	0.7426512927929622
HMP_2012__SRS018394__bin.45	0.7329774450629135	0.482813082692228	0.884136959434262	0.648868800154694	0.8026201295562216	0.7739920719327081	0.8821224844960704	0.6523625364290548	0.8907881106614549	0.8282654935705308	0.6400443364041933	0.7543493874394	0.6669963122056325	1.0	0.8888054032402868	0.7717137884835845	0.8145951022775928	0.7976298669907874	0.6327454040690046	0.8034115550890181	0.8162663499122941	0.6313593734893165	0.8824905733346224	0.83854781011312	0.7658927362881728	0.8554446761785058	0.7976609439096145	0.6598251405367329	0.7963681440864077	0.8206654604218174	0.7148996560820983	0.8552713360312703	0.8380996118838138	0.7716682090026381	0.6919310506760956	0.8737144514578528	0.7145833621082581	0.8026049363959061	0.9120322923716523	0.778954710570296
HMP_2012__SRS019128__bin.33	0.6186802291294361	0.4384781313719742	0.7953329930813783	0.5338662293982649	0.7178185385732134	0.6837070400907074	0.7898006748495774	0.5455096909807936	0.8060018262502895	0.7286044263505795	0.5579631109345372	0.6528199992758487	0.5492777581860107	0.6383483793144668	1.0	0.6610668932367733	0.70845714586145	0.7062375722477411	0.562932475858727	0.71244196248995	0.7185015224539011	0.54370576042592	0.8020115536866498	0.7496479681849543	0.6713910105036671	0.7650123775328559	0.690684685140463	0.5651079059972135	0.7073793506742792	0.7169113653576886	0.5869738060553936	0.7784488577999785	0.7536441926778374	0.6812270695725969	0.5733126404593302	0.787442718880958	0.5927174177753375	0.700957715014684	0.8413825736439645	0.6624720445323345
HMP_2012__SRS063999__bin.48	0.6640126096962463	0.4741050880657021	0.8328168071174085	0.5780697092482001	0.7449944372547761	0.7186231509471194	0.8057367096392266	0.6179665169951248	0.8497168992447015	0.7798787212586452	0.5947282850159377	0.7107330112308133	0.6082834663590108	0.6764013699243733	0.8067566471476252	1.0	0.7167636565697898	0.7253063141698072	0.6051885461925763	0.7383312490693449	0.7403620445237528	0.5777180275316544	0.8233280591164254	0.7593891754667803	0.6983829904688807	0.793494433017647	0.7511043774386191	0.5928966346299352	0.7546550916369966	0.7876877502176068	0.6422743214237723	0.8142648399394211	0.7894213413298048	0.6895407073100163	0.625219876735861	0.7994827070654733	0.6336481318497732	0.7218790820199242	0.8575150327287959	0.70879180079198
HMP_2012__SRS019980__bin.50	0.6392607409102892	0.4371823932029797	0.8152171128036855	0.556916561473872	0.7275287408351312	0.7135225835691986	0.8149933468048436	0.5745388456065852	0.8031104043218154	0.7624914664302604	0.5618764230919678	0.6645081503775838	0.5829730586876153	0.6716111550482008	0.8132772381012573	0.6742234665054185	1.0	0.7267196530886825	0.5894856171984383	0.7150644622584196	0.7273510945459742	0.565252841344213	0.8332909145880057	0.7779774400600353	0.6699616637030483	0.7877377371392912	0.7272007784551492	0.5860710505443549	0.7637167703221376	0.7278100141262963	0.6214163989161299	0.76648224476584	0.8275151326738784	0.7108800950179895	0.5989424352003845	0.7822483529285161	0.6533084628528514	0.721836088274263	0.8322495201557366	0.6863062610637483
CM_periimplantitis__SP_164SPI_T016__bin.6	0.6578794714033744	0.45282530448667035	0.8445197105920532	0.5779745914977885	0.7527660015084606	0.7229297789199092	0.8539458248467712	0.587459538072159	0.851172469298354	0.8027911229089523	0.5984147043146446	0.6908973458387312	0.5992671846264089	0.6795038788148346	0.8377033980371185	0.7049588585588671	0.7508986636826914	1.0	0.5955001511990615	0.7637482306179865	0.7629404628691581	0.5885020467764007	0.8500305339738996	0.8103304846724158	0.7065543910678419	0.8213068305499763	0.7409871827908405	0.6016781330857669	0.7774614560057796	0.7747610525337315	0.6457611902013595	0.8281496176487546	0.799075861922899	0.7331648375698486	0.6200644096235555	0.8408297475034505	0.6468542947005023	0.7523206408486915	0.8863724344696208	0.71404727529878
HMP_2012__SRS051378__bin.14	0.5188676942958215	0.4115331693961129	0.7551511228459997	0.47691088354104394	0.6632798445540459	0.6291900447650879	0.6731166588416859	0.5067223170000419	0.754936710626014	0.6825757822269121	0.5273105386220907	0.5541504162734807	0.467842815505548	0.5323861232876076	0.6594820172645417	0.5809519437717027	0.6015820019244804	0.5881513134346397	1.0	0.628470688861721	0.5990084742217243	0.5044276995021453	0.7899364549583262	0.6325607908034009	0.5727711588254162	0.6441559015075097	0.6426660561632183	0.5172401370378806	0.6521757320230752	0.6589189672884814	0.5054933689098795	0.6969181584488874	0.6958803800616391	0.5655985180571115	0.5104771456329634	0.6832480720332089	0.526842782966024	0.5968341367496734	0.7546211934567666	0.5645688745508384
HMP_2012__SRS047634__bin.29	0.6463504369739491	0.4687091575371612	0.8384402163311951	0.5718071277317547	0.7621087625826406	0.7008615809760762	0.833225872275553	0.5739516644471789	0.8527852838124298	0.7728286354956522	0.5999879703576121	0.6776601108863204	0.5862145919562166	0.6539605911163902	0.8074430882677821	0.6856721899963967	0.7059640606001667	0.729748462426199	0.6079961145379352	1.0	0.7536334860273455	0.6046502999821803	0.827290311809455	0.7856666248814602	0.6861505650278059	0.7823938875925481	0.720717798642899	0.6101209766045941	0.7403963823380116	0.7670021287969964	0.6181431741054639	0.8136147445190645	0.7527233929887421	0.7247837053434659	0.5989643264889914	0.8130970201901245	0.6378942729345976	0.7196930305086346	0.8662129505283768	0.6947118479048466
CM_periimplantitis__SP_344SPT_T016__bin.39	0.6913659329765887	0.47970051251543605	0.8431192182456198	0.5985006888774255	0.7507680705166903	0.7317219125087611	0.8546524257678216	0.6118027860744292	0.8593782478682274	0.7804837775660757	0.6043050593992099	0.7096631966137561	0.603053779281682	0.6920802810081207	0.8482057275488318	0.7161772309176855	0.747984455318409	0.759319753304006	0.6036147181457867	0.7850029071622758	1.0	0.5882591631237152	0.8476459597470739	0.8144803030240928	0.7082866128251235	0.8172346416637049	0.7429974863146727	0.6113308479486793	0.7468128074404617	0.7929637889956442	0.6562282072616406	0.8234740618473158	0.7700642503356557	0.747548820125409	0.6308670955487334	0.8393349302720202	0.6559237310514793	0.7708588161379418	0.8965670892835499	0.7501187164454042
HMP_2012__SRS022725__bin.54	0.6852028841778751	0.5065369251377585	0.8473370678624356	0.6006310169807884	0.7764852099304592	0.720678661836216	0.8348793924006606	0.6071953026790111	0.8641094662291975	0.8102189069718456	0.6273918939279796	0.697844962321135	0.6213268447576792	0.685304080771373	0.8217118415756085	0.7154419255238048	0.7441720132200231	0.7498322760163324	0.6507405716633047	0.806301474396887	0.7530968031621312	1.0	0.8320698751234036	0.792217906999581	0.708690238726512	0.8199900002773536	0.7587660612111958	0.6930999664926835	0.7416900730639405	0.7884811290841258	0.6552839239091569	0.8205334634646565	0.785543429455105	0.7331820631661641	0.630615192831983	0.8104055584665193	0.6960549070228187	0.7676083946697131	0.8710672942354672	0.7431240662740238
HMP_2012__SRS023538__bin.3	0.5791836547282488	0.43234120867227466	0.8289285409742206	0.5046904385520221	0.7029524790310081	0.6915916005963431	0.7726915367827649	0.5553964641093133	0.8354935619502404	0.753620553781915	0.5561432984966795	0.6241881572868828	0.5202493321126604	0.5987156697473975	0.7576002346390597	0.6372872763596462	0.6856951697525514	0.6769468060882464	0.636949467329978	0.6895328864821102	0.678266650799169	0.5200722283495335	1.0	0.7274836928664665	0.6417144019093473	0.7344076066534792	0.7026287258555565	0.5528059701772255	0.7187920211475012	0.7145804186957854	0.5511801763728587	0.7765967216125625	0.7519094877953018	0.6570329403628846	0.5507622489741569	0.7631827514053512	0.5802711093161265	0.65724846346087	0.8573143385642976	0.6348635785642601
HMP_2012__SRS015063__bin.29	0.6521865189549709	0.4510676050312034	0.8381174577285309	0.5688901967981079	0.7420666678973562	0.7001388869282317	0.8539379710780731	0.5643391794703619	0.8393282390027941	0.8013564007979211	0.579439196519031	0.6727388523965325	0.5950821648117642	0.6592698608850323	0.8206192250348303	0.6811638268506764	0.7418674047907846	0.7478371537192703	0.5910713839718621	0.7588574351200411	0.7552511529569668	0.5738169363867464	0.8430398537072168	1.0	0.6867583964695139	0.812579745963972	0.7331150307364699	0.6085147785899122	0.7760027495051	0.7556865998547062	0.6209005823695044	0.8116887629724626	0.7666210949589148	0.7458162891888634	0.5957999463564171	0.8184620797421633	0.6435704256629163	0.7467707974759282	0.8828034310175015	0.69408552350816
HMP_2012__SRS021477__bin.33	0.6590308454734479	0.44753722237541926	0.8332567348123155	0.5606056509883012	0.7169837845436801	0.7112073548998722	0.8104465964123055	0.5872469169846256	0.837385244901993	0.7553461261875024	0.5933561747119145	0.6856174411528108	0.5884568732303489	0.6662737613117993	0.8132221663503598	0.6931547356209556	0.7069010160868909	0.7215058007609387	0.5921996872377252	0.7333151899973747	0.7267235117808525	0.5679819383691304	0.8228411382720455	0.759894576404171	1.0	0.7697310280482756	0.7338240444860179	0.5803031859577789	0.7245264859662498	0.7605343993444368	0.629308817000426	0.7969201987596447	0.7662669725801325	0.6975974498399842	0.6223248342017503	0.7942593764099385	0.6282352361607499	0.7336732505348379	0.852108381800672	0.6995824028865927
HMP_2012__SRS015803__bin.3	0.5860781998561405	0.40372464282321374	0.7696832570412636	0.5035358999265191	0.6618419445462318	0.6391598372177338	0.7725410590929096	0.5194094005013756	0.7639230603686449	0.7155168569606093	0.5239088876868283	0.6136034479750127	0.5371078035057515	0.6004006545413654	0.7475953941692307	0.6353966121280156	0.6705864504508696	0.6766500704756476	0.537331735756067	0.6746230473786355	0.6765056293271757	0.5302138892281801	0.7597589868568249	0.7254038051033287	0.6210169626256105	1.0	0.6562727203987739	0.5600720073054262	0.6763762139357595	0.6889072106184602	0.5575501036292535	0.7367283789050004	0.7083175805235168	0.6585377320994763	0.5375125295425772	0.7501071191067527	0.5898520883863501	0.6694066861710687	0.7904861753341049	0.6264684042258245
HMP_2012__SRS023938__bin.8	0.6399560217955441	0.4267545705598106	0.8440816230073079	0.5654845367321538	0.7451199722716746	0.7309846031270889	0.8078823166655789	0.5908682206832602	0.8523601711413852	0.8053277996718514	0.5778542507387843	0.6673309911300868	0.5730136098363534	0.6498989446581336	0.7835311302218491	0.6981995719214694	0.7186306438508162	0.7086759049404584	0.6223219771736463	0.7214051644006113	0.7139869370778577	0.5695458811508155	0.843806477894988	0.7597386740368796	0.687281543783521	0.761837991857055	1.0	0.5834657480908643	0.7829555198948485	0.7531194366108424	0.6215404300141117	0.8283240793048112	0.7875969759920416	0.6929470573539706	0.5988463036026567	0.7989555739110668	0.6530943415760582	0.7229530666582642	0.8599415724571302	0.7026559099369586
HMP_2012__SRS053917__bin.10	0.6329748901646893	0.48297733362608986	0.823501555899858	0.5814378152839543	0.7310292754207743	0.6788245505235546	0.8003533726994467	0.5597171641806454	0.8159715649922876	0.7533294742703515	0.58982611502715	0.6531737122098046	0.5684021207868358	0.6576283832476286	0.7842093199812508	0.6741902334503671	0.7084771591422969	0.7039233730504791	0.6126976020351624	0.7470576939093111	0.7186268159908373	0.636415696796037	0.8121081427834949	0.7714138418302696	0.6648472630134968	0.7953281018021733	0.7137392048907772	1.0	0.7156685069487224	0.7363257361185581	0.5998945525953345	0.7933444241243288	0.769169987135692	0.6925065577685897	0.5823160847901755	0.7732777554845384	0.6615544406641535	0.7250823721811576	0.8330227957741195	0.6631079314757061
CM_periimplantitis__SP_283SPT_T016__bin.3	0.5955986670273148	0.4200489013238852	0.8299636607783372	0.5166637622373585	0.755993191875153	0.728561837081829	0.7898590157940372	0.5640822235027845	0.8477109711520677	0.7729760849647138	0.5623582754318424	0.6496648858773105	0.5474243413983811	0.616428770742169	0.762377947149365	0.6664526654642686	0.7170100486126628	0.7064108416822312	0.5999788315213614	0.704076428899036	0.6817987433621318	0.5289136828555636	0.8200903829890961	0.7640062094204007	0.6446715838833039	0.7459472520000471	0.7438384224993131	0.5558136874527585	1.0	0.7404188579071217	0.5757270249841504	0.821955454250962	0.8309301408131475	0.6643689601679794	0.5656217492219515	0.7950420857152326	0.6199263807354015	0.6893349355804707	0.8631046246711135	0.6725888514817401
HMP_2012__SRS016331__bin.40	0.6246060159013784	0.46601986506508286	0.8318204555908119	0.546523507629567	0.724998039352838	0.6950271629117624	0.7849922527941872	0.5916083241659831	0.843900691631534	0.7586544025537164	0.5829210675246883	0.671646710457986	0.561786350928287	0.629706877950244	0.7659257540013099	0.6895696750412795	0.6773516637945836	0.6978298285440552	0.6009060309506701	0.7230283838120491	0.7176307751657012	0.5573870826206115	0.8081888283384522	0.7375281644315289	0.6708205891267808	0.7531539924075263	0.7092651706398917	0.5668792644075772	0.7339740940220398	1.0	0.5939457335257947	0.7906129512932852	0.752546191787326	0.6585183230425853	0.5883107276014609	0.787202485040792	0.6012981603830575	0.6912341055103723	0.8570386173304252	0.6787813465088822
HMP_2012__SRS022536__bin.51	0.7577953444220481	0.5046621867217798	0.8941207482329051	0.6896183735817429	0.796164510305175	0.7999367660885995	0.9024500512179663	0.6889026738481966	0.910188319900508	0.8646185988807147	0.6630946766358958	0.7867034554854292	0.7065165474584774	0.7774233908396442	0.8887511227398758	0.7968651901072723	0.8196324021977164	0.8243163678200973	0.6533264642180173	0.8258251199341526	0.8416718986094548	0.6565009267297705	0.8834776248081204	0.858814146372236	0.786668158646524	0.8638676023082631	0.8295725928306863	0.6545393236825268	0.808835324475579	0.8417575122187142	1.0	0.8611174528599451	0.8428832560808193	0.7694936180311273	0.7264757833645247	0.8760502687065737	0.7445590298325878	0.8341101141214391	0.9308452316223629	0.825812352992421
HMP_2012__SRS024021__bin.13	0.5691137693788336	0.40734211829339023	0.7976066059239625	0.4908611920076593	0.7081409806424925	0.6822126242458988	0.7459552917303474	0.5631505381109715	0.8324871959469281	0.7175573865101252	0.5470817910567257	0.6167247835093995	0.5117375053553753	0.5901992938291303	0.7479520901809461	0.6410800058521922	0.6415355999616843	0.6708308730774858	0.5715823650767099	0.6897632864538432	0.6702242085362895	0.521656208494352	0.7899139279789588	0.7124410074729824	0.6321568425612586	0.72435746218831	0.7015644129531696	0.5492939959272937	0.7327807110222798	0.7110275219826541	0.546442720239959	1.0	0.7837500637402847	0.6248277820906718	0.5449706175158778	0.7532910240811986	0.5839310623206039	0.6410418808221091	0.8306162100956033	0.6440890238514954
HMP_2012__SRS019906__bin.37	0.5647802875878142	0.4071690201378578	0.8071944817404288	0.4974669159535198	0.732577182950003	0.6971855553762717	0.7256818256955927	0.5630863015097842	0.8079257626514805	0.7098541829810898	0.5586719701803184	0.6272544744078821	0.5186508706042344	0.5988337007008355	0.7497662318949995	0.6435336164703015	0.7171507085085669	0.6702056320472757	0.5909455383229193	0.66074289653362	0.6489525955291202	0.5170994892382786	0.7918913677765655	0.6967162921195846	0.6293698598773008	0.7210898552784222	0.6906963008140311	0.5514183740990367	0.7670189348464236	0.7007635026677936	0.5538160083411421	0.8115091378040157	1.0	0.605405853504005	0.5408498352644182	0.7444868968967931	0.5948452097399511	0.6362439991295684	0.8126100067058756	0.632609306018363
