	HMP_2012__SRS024355__bin.7	HMP_2012__SRS052604__bin.13	HMP_2012__SRS023964__bin.38	HMP_2012__SRS049318__bin.4	HMP_2012__SRS014578__bin.11	HMP_2012__SRS075410__bin.46	HMP_2012__SRS018573__bin.18	HMP_2012__SRS013533__bin.28	HMP_2012__SRS015989__bin.20	HMP_2012__SRS058808__bin.10	HMP_2012__SRS017511__bin.54	HMP_2012__SRS024649__bin.22	HMP_2012__SRS045197__bin.16	HMP_2012__SRS018394__bin.45	HMP_2012__SRS019128__bin.33	HMP_2012__SRS063999__bin.48	HMP_2012__SRS019980__bin.50	CM_periimplantitis__SP_164SPI_T016__bin.6	HMP_2012__SRS051378__bin.14	HMP_2012__SRS047634__bin.29	CM_periimplantitis__SP_344SPT_T016__bin.39	HMP_2012__SRS022725__bin.54	HMP_2012__SRS023538__bin.3	HMP_2012__SRS015063__bin.29	HMP_2012__SRS021477__bin.33	HMP_2012__SRS015803__bin.3	HMP_2012__SRS023938__bin.8	HMP_2012__SRS053917__bin.10	CM_periimplantitis__SP_283SPT_T016__bin.3	HMP_2012__SRS016331__bin.40	HMP_2012__SRS022536__bin.51	HMP_2012__SRS024021__bin.13	HMP_2012__SRS019906__bin.37	HMP_2012__SRS016092__bin.16	HMP_2012__SRS017691__bin.49	HMP_2012__SRS015899__bin.2	HMP_2012__SRS016575__bin.50	HMP_2012__SRS020226__bin.18	HMP_2012__SRS024561__bin.24	LiuW_2016__SRR3993043__bin.53
HMP_2012__SRS017511__bin.54	0.6899744078085942	0.5186808118081181	0.8912026842042614	0.6113721580764194	0.8091588798952506	0.7279356624211404	0.8168380252350911	0.6285196702773479	0.8759492917509819	0.7930938281157005	1.0	0.7166624508987026	0.6089594988691822	0.6722674384001904	0.8152452089037019	0.7090800202356863	0.7138435900488037	0.7352770503511487	0.6545768360909415	0.7720650815379122	0.7444999107249137	0.6048223425782645	0.8568979883347221	0.7720018450184503	0.7138160635638614	0.7812566956314725	0.7438489465539816	0.6197967503868587	0.7602301809308416	0.7928817997857398	0.6408545113676942	0.8287882394952981	0.8174257528865612	0.7053803118676347	0.633626205213665	0.8231215033924533	0.6542755326746816	0.7376108498988215	0.8828986132603261	0.7050462742530652
HMP_2012__SRS024649__bin.22	0.6765311041275018	0.4712475310481356	0.8517933809886362	0.5945783136407137	0.7399074653896229	0.7213664333243017	0.8144229909055044	0.6174770578138585	0.8641328307365763	0.7838147454268478	0.6199709485859479	1.0	0.6178368216697547	0.6839799536232855	0.8216742598936669	0.7325796098203304	0.7288802848763385	0.7329960091311799	0.5942989978742397	0.7533114042567981	0.7577077314475443	0.581164721002808	0.8303922584481757	0.7750793700850239	0.7124630823717641	0.7893199690821903	0.7410768588174645	0.5927453843713174	0.7590360903000842	0.7916130614230817	0.6567666175182473	0.8074368788200774	0.7925269517189183	0.7026149490570518	0.6489953320800593	0.8125263467492858	0.6386863921091366	0.7388333224996572	0.8747616323110419	0.7346519526038473
HMP_2012__SRS045197__bin.16	0.6795824310804105	0.452710887566199	0.7919683085273684	0.6172766596845746	0.7089426074980443	0.6957687932187444	0.8212746631159006	0.6022743777864777	0.8080344931568861	0.7763629272292006	0.6034967968638831	0.7077887559563438	1.0	0.6928122790448026	0.7921821212731148	0.719204144723212	0.7325335262071758	0.7309240323314363	0.5744639751328404	0.745921153232222	0.736666747768053	0.5918137735221668	0.793247498575196	0.7837180856828774	0.6997810999854754	0.7915679625930915	0.7285846259788384	0.5905176259117454	0.7322364002191212	0.7578371587382688	0.6754440485222222	0.7669846578295646	0.7507887109819387	0.7176669048098282	0.6494783337646453	0.7896458597373641	0.678267114051405	0.7449737415829664	0.8216720599088568	0.7209706803742755
HMP_2012__SRS018394__bin.45	0.7146268697946161	0.46991961436996726	0.8584080330382178	0.6321204127014819	0.791047084985014	0.7519827074211682	0.8574045938592008	0.6343807405975056	0.8657256115247027	0.8050613941796384	0.624048700984793	0.7339442825375341	0.6489413129652905	1.0	0.8671427190232179	0.7501899145039433	0.7962244996616068	0.7754029640474579	0.6142995262496375	0.7810147649894338	0.7928150163671772	0.6136648665073687	0.8565779478184002	0.8157345893012528	0.7441243905470919	0.8310410077208878	0.7766204886672836	0.6422031463653817	0.773724119832599	0.7962362398309416	0.697067029460919	0.8306943274264167	0.8192587118962446	0.7511132442922059	0.6737040924849104	0.8490642394442066	0.6951499288683858	0.7768235245369539	0.8860340326791066	0.7576497562188367
HMP_2012__SRS019128__bin.33	0.602051034817298	0.4253323036495742	0.7699891823686	0.5190687413108033	0.6987530212240837	0.6624135172281072	0.7649176426590641	0.5285174289848042	0.7806158560387033	0.706135397462395	0.5435202586311654	0.6332431120058846	0.5329248325895901	0.6227900362720489	1.0	0.6406026725154292	0.6894357719875427	0.6848384026410693	0.5444254478702757	0.6905750704435626	0.6958117761896047	0.5269743913284358	0.776346834788828	0.7275489508980718	0.6507249201821489	0.740592107841022	0.6697388541445018	0.5485144232605362	0.6854013559486805	0.6931324160418382	0.5709283968032188	0.7531283588100706	0.7329409027985475	0.66105002943725	0.5571129770409289	0.7627853640075928	0.5751081391144421	0.6758619013537168	0.81461377187148	0.6423966831882302
HMP_2012__SRS063999__bin.48	0.645831693967902	0.4599040471846698	0.8060127283358616	0.5617131802559467	0.7239086668660134	0.6953903667053657	0.7799543842785561	0.5984823814118356	0.8217112917069699	0.7557216375656604	0.5769256843871478	0.6890056184332064	0.5904596800846458	0.6575358551918753	0.7817824028396029	1.0	0.6941053059751996	0.7024693988482272	0.5857025946968092	0.7154416722859069	0.7189191446810107	0.5592308278987108	0.7958091161227605	0.7355698514946776	0.6765091140647265	0.7678561700468868	0.7273697960488166	0.5743198499814172	0.7305658020098519	0.7625609692614442	0.6246000452767512	0.7874141527376091	0.7637715775800182	0.6680863066882479	0.606894293313447	0.773593242868609	0.6138782927033005	0.696725667680753	0.8289186483316001	0.6872798962750793
HMP_2012__SRS019980__bin.50	0.6217688445987841	0.4238241893891644	0.7883993556905743	0.5413702336561144	0.7104581850812418	0.6909039975539473	0.788841193896939	0.5568846762424848	0.7777081237306404	0.7383680113693625	0.546330664653342	0.6448400870239066	0.5657094834080074	0.656465100760178	0.7914415483923866	0.6529098974605122	1.0	0.7045525847250382	0.5703766841522998	0.6933489115463825	0.703754315182096	0.5475702030235171	0.8065614112403411	0.7543527611186933	0.649113277408915	0.7628763667234337	0.7058957500972215	0.5681099858281534	0.7399377896360472	0.7037059179558834	0.6043583695031427	0.7417746067155991	0.8198091555025653	0.6889994243576977	0.5819931572015927	0.7574889013772712	0.6339114239659648	0.6961462712214719	0.8053144709414514	0.6657009996589419
CM_periimplantitis__SP_164SPI_T016__bin.6	0.6399391438485516	0.43875026033301445	0.8177904228043484	0.5616333263911196	0.7299131752626569	0.700854715939911	0.8274630444784103	0.5691126791885376	0.824483187488013	0.7775297014965765	0.5814574648212144	0.6700571732482383	0.5832471439850425	0.6605686967346885	0.8123207820462587	0.6827626010003849	0.7279940649955935	1.0	0.5764996652441011	0.7407036110101156	0.7380955742799218	0.5705017102555323	0.823235353988184	0.7860980405307616	0.6846905361153961	0.7958477325435683	0.7187909252323582	0.584107860821558	0.7526701048274271	0.7488983648145076	0.6296364280310117	0.8013097251001032	0.7736467683995137	0.7114580649108748	0.6025747376372704	0.8158324832063143	0.6271784137159316	0.7254436839386591	0.8578169914799035	0.6918286614588298
HMP_2012__SRS051378__bin.14	0.5045828433035985	0.3977468703950763	0.7303374116203288	0.4624854153205375	0.641353435011598	0.6101480315912292	0.6520967074650317	0.48996039475090997	0.7326058812865198	0.662049153275103	0.5112517025143756	0.5365651278570864	0.452741571101184	0.5168659325130275	0.6378008162771995	0.5622463660324558	0.5820809490384571	0.5693853051510066	1.0	0.608296765106474	0.5787444857128248	0.4881097093290815	0.783543019574848	0.6122410202535293	0.5548901093792854	0.6242289294961487	0.6231539630815859	0.5005502665916708	0.630086624861126	0.6353963778861395	0.4912747590913106	0.6731765083231454	0.6716436643222714	0.5485838334348256	0.4952254059305606	0.6602385611952232	0.5103551224183374	0.5752249875652534	0.7307424124803019	0.546111991744258
HMP_2012__SRS047634__bin.29	0.6294948843102547	0.45455352881689587	0.8121593826432497	0.5556699808144068	0.7386290367460605	0.6789485193140405	0.8072008090215572	0.5561506043771035	0.826272851401875	0.7494146791992305	0.5833696377447457	0.6579725330660579	0.5687170836099495	0.6357300615704079	0.7826603385501133	0.6644151373374803	0.6845248769069653	0.7077297197936523	0.5884794250955204	1.0	0.729349910255495	0.5862005386356699	0.8008127316338559	0.7622886450856381	0.6653870649864891	0.7580091279127614	0.6995979063925183	0.5920956255385935	0.717588967356385	0.7418624247374418	0.6015675635870594	0.7882811046359656	0.7289035767949322	0.7034918004495938	0.5822436857025451	0.78827042411235	0.6184545956887785	0.6939636491189412	0.8385903057946338	0.6737291160630016
CM_periimplantitis__SP_344SPT_T016__bin.39	0.6722067674521957	0.4662906775825292	0.8149832743020322	0.5818054385306447	0.7266892720735005	0.7082028818673292	0.8257359687701094	0.5938199526773705	0.8306813650605351	0.7551589687859186	0.5859568545499578	0.6893599031765651	0.5850399127324338	0.6721968134222481	0.8214200184910745	0.6954347891004543	0.7237182868997355	0.734592771851877	0.5831949040050918	0.759708546003135	1.0	0.5691538664672738	0.8184478622549625	0.7881513082815772	0.6854749038411431	0.7904905053192579	0.7188068514173661	0.592269466130242	0.7226239291366753	0.7689412015450997	0.6382453738645819	0.7962486188783447	0.7442487664322005	0.7233095861407113	0.6127454912635821	0.8112487564781705	0.6346748047692685	0.7434395623505797	0.8672565698061482	0.7294547358054069
HMP_2012__SRS022725__bin.54	0.6675586958982397	0.4909713898490071	0.819653427903424	0.5832739271849281	0.7525023668758813	0.6975990920791553	0.8087166997617008	0.5881463557607473	0.8363058895667811	0.7848320548830354	0.6094118828788108	0.6769017650934719	0.6017022016630723	0.6660977169298903	0.7964254364758998	0.6925475080526252	0.7208922990891556	0.7268973799077537	0.6296894314025773	0.7816987085065856	0.7286379613159156	1.0	0.8051665733409192	0.7675086972850078	0.6880191478946985	0.7928955493738179	0.7356077829925257	0.6877462918944527	0.7178998783392064	0.7616198051478331	0.6375790176734228	0.7959944139480389	0.7603702146192346	0.7101827010795053	0.6128068411895623	0.7849872229930654	0.6749063181905749	0.7394142741168348	0.8426288026494018	0.719457556274676
HMP_2012__SRS023538__bin.3	0.5630779884385915	0.4178468118042938	0.802678764696567	0.4897940442534514	0.6806449013325887	0.6702787088479728	0.7489258984736279	0.5362701947485454	0.8110480888255022	0.7308659999194131	0.5396548444438614	0.6045240172380997	0.5040911906339284	0.5811355443504368	0.7333566972865642	0.6159865663515969	0.6637001005462105	0.6556076767453388	0.631794248531866	0.66746425830537	0.6549030099206219	0.5032567414219464	1.0	0.7046626079606736	0.6216623202841907	0.7121801473240934	0.6815730562393469	0.5356175345844293	0.6948928522233082	0.688762157142576	0.5353996688440746	0.7506875655354203	0.7265302374221189	0.6372418290976797	0.5346598623838167	0.73776508169731	0.5625776000284866	0.6336669568419682	0.8307440888105093	0.6140909001462747
HMP_2012__SRS015063__bin.29	0.6341806268480703	0.4368840896825147	0.8118657650780274	0.5527618300931814	0.7200423936331366	0.678926867725132	0.8277193984534577	0.5468659225338883	0.8131932808697645	0.7766043394835231	0.5634172482579409	0.6538848704464036	0.5771452275128598	0.641334009488616	0.7964280323555505	0.6597981524455068	0.7193392717720735	0.7254735349275105	0.5720843789669375	0.7362771787818998	0.7308368073163766	0.5559196345286586	0.8165937845113385	1.0	0.665849344060602	0.7873764921657566	0.7125198041466272	0.5904062686978835	0.7644281148841396	0.7307358183849806	0.6037275774709983	0.785943100881427	0.742387009131354	0.7239559862003512	0.5790482716233047	0.7930313293726851	0.6254787472594536	0.7200505379017974	0.8545889696197061	0.6727133336880614
HMP_2012__SRS021477__bin.33	0.6473440138706404	0.43388586399827456	0.8070167849888527	0.5445187600291496	0.6950820144870332	0.6883323330467648	0.7858167174619997	0.5685929242191307	0.8112414187127484	0.7325113561062239	0.5764312058169218	0.6650692120205007	0.5702126074557096	0.6473368045980741	0.7881903704544785	0.6714446120600316	0.6849031223960257	0.6991792843955896	0.5737121085139707	0.7111244482653589	0.7033180076214026	0.5514150300116009	0.7971292676640696	0.7367588191932464	1.0	0.7458755451261412	0.7160742146548891	0.5636605802383025	0.7009617770376259	0.7358546562588801	0.6151630226797707	0.7710593365186303	0.7415553885407411	0.6773862542001522	0.6113306935380286	0.7688791323400157	0.6096623477116266	0.7083410682820243	0.8250147339508075	0.677555672105462
HMP_2012__SRS015803__bin.3	0.5699167863880213	0.39045980755398124	0.7451849719163753	0.48852419922408924	0.6413482660276357	0.6195836992832229	0.7486835498011754	0.5022039392687982	0.7407688534474904	0.6933761615879608	0.5090018825819486	0.5944591793803959	0.520388013517365	0.5832727456032696	0.7237310990517293	0.6148665809713812	0.6494224292868485	0.6556750830294253	0.5207093708376229	0.6535971662391596	0.6543668727618893	0.5126943412029523	0.7367642468411981	0.702904430368703	0.6017704219426462	1.0	0.6374386609820836	0.5426493996483004	0.6544691448502368	0.6646517611156673	0.5419761487918322	0.7125538746095728	0.685001483187632	0.6390226665968696	0.5217980111714081	0.7257726632039567	0.5720659543488419	0.645579228393446	0.7652884654533609	0.6067381311060315
HMP_2012__SRS023938__bin.8	0.6231744206197911	0.41363313084753695	0.8190681752196096	0.5495818244427889	0.7236192666848221	0.709422003956688	0.7859123451816409	0.5718843332710646	0.8272415042616545	0.7824418031513961	0.5625856663463205	0.6479037205921078	0.5560288851727732	0.6327561100220341	0.7597696208286537	0.6761367600622087	0.6975766974033953	0.6874475311212191	0.6034275541231254	0.700265129605164	0.6907408324349387	0.5521627868767597	0.8185201356707351	0.738395515753605	0.6706574899113459	0.7399743648030321	1.0	0.5664590793385714	0.7595068544330436	0.7282562214304845	0.6054537249809255	0.8025273963507543	0.7632688589749071	0.6759291352228507	0.5821654201674052	0.7744445894879938	0.6352492961011543	0.6985118531839185	0.833021239627198	0.6808339203845954
HMP_2012__SRS053917__bin.10	0.6167647607438309	0.4685127304338968	0.7973861157705128	0.5647210978093509	0.7095571002514356	0.6578279899535879	0.7763833605096717	0.5427017249460889	0.7907185634924841	0.7309501210373767	0.5734260150861372	0.6339274959614057	0.5512827484053833	0.640065058020163	0.7611822774023872	0.6530663375679782	0.6867647676268208	0.6833673238315953	0.5929275902583668	0.7249866986220943	0.6962199307984199	0.6314998654375482	0.7868572061806496	0.7484576940469709	0.6457800045014753	0.7705871947480035	0.6929353680369094	1.0	0.6937262235719001	0.7127817810011584	0.5845503032989482	0.7711103019774141	0.7452392079881227	0.6722430356187842	0.5668252278097569	0.7501233775932524	0.6424479491099262	0.6990983971581513	0.8067132553307035	0.642951783967727
CM_periimplantitis__SP_283SPT_T016__bin.3	0.5790664059451351	0.4069709510740865	0.8025900381994819	0.5017453303725973	0.7317210721513696	0.7055036975345137	0.7647829215280221	0.5455250584538671	0.8198594541312211	0.7481282467688669	0.5462488493648923	0.6304507496100403	0.5308968913340739	0.5989011635179445	0.7386911679333898	0.6451788789900712	0.6946853220121174	0.6838851214461279	0.5796576265858986	0.6823878257727296	0.6597156367702889	0.5119484301648682	0.792823137360975	0.7526105117533167	0.6237040988803157	0.7217868548024116	0.7215612715199502	0.5387725275911875	1.0	0.7154673155482475	0.55930702098566	0.7946160433547548	0.8032560968960382	0.644808965171438	0.5495299635538669	0.7686680857387531	0.6020154957540095	0.664204316445235	0.834183992567512	0.6513647788588907
HMP_2012__SRS016331__bin.40	0.6067047774082577	0.4515810234790147	0.8019677478840908	0.5310900350372947	0.700399336135469	0.6713160499636485	0.7576708995449178	0.5726112428807312	0.8136728114408531	0.7332285181958654	0.5647511673799184	0.6517858846122052	0.5446757301556012	0.6109620312728521	0.7405210658289935	0.6675728035982644	0.6549186808341971	0.6745352206416932	0.5794544313805287	0.699329988575256	0.6958903775676529	0.5383984798095734	0.7789884332415539	0.7131769266802747	0.6490521065828994	0.7266365044946511	0.6858497444799835	0.5487533463477913	0.7092397352172504	1.0	0.57723254123188	0.7630218765830901	0.7262766992452038	0.6369914770137965	0.5707692943577873	0.7600681881288643	0.5821002452398667	0.6663259379842004	0.8268181558046813	0.65826131929298
HMP_2012__SRS022536__bin.51	0.7415888383885416	0.4921911376396478	0.8694963216187882	0.6731347498130018	0.7750742735610155	0.7778627238345284	0.8775725387589332	0.6708689931539152	0.8853318353455034	0.8421262515357879	0.6469167084721424	0.7663784842485979	0.6880052329441169	0.7580311573457978	0.864456383621065	0.7749368411882568	0.7971332958836376	0.8037330537623427	0.6349495780901256	0.803680484002271	0.8186072918763199	0.6387631386850351	0.8581833092513765	0.8350608757821629	0.7689851933515776	0.8397373314388193	0.8081016008242938	0.6377973570928623	0.7857669627595819	0.8180710803235894	1.0	0.8368670225389091	0.8189024335292934	0.7491724017771583	0.709846466260728	0.8520837150899243	0.7239682058091087	0.8080317581430558	0.9048885370887167	0.8037630936252407
HMP_2012__SRS024021__bin.13	0.5532785381338464	0.3941818344716038	0.770536404876382	0.4762211804557752	0.6850305405319109	0.6599957395278883	0.722395452827662	0.5445993750354444	0.8050033383229467	0.6944073916808324	0.5309024814152392	0.59789244833701	0.4957597818104528	0.5732393741966937	0.7236235553592116	0.6199401532340272	0.6208556305188959	0.6490895981097611	0.5521104825246775	0.6682860273194434	0.6480654644891555	0.5060554461843755	0.7635604774969392	0.6898433490170176	0.6116427169993314	0.70058888874592	0.6797154347754603	0.5338995853426416	0.7084073792901977	0.686213846153113	0.5310540284098193	1.0	0.757042527041369	0.6060697907269442	0.5288232375870858	0.7289639189480923	0.5662839390209207	0.6174620262786301	0.80270678182332	0.6236764061821642
HMP_2012__SRS019906__bin.37	0.5491840691292379	0.3941609044987592	0.7796283494220069	0.4831867070696903	0.7141140669926344	0.6742863966453845	0.7022240907222559	0.5445960462473496	0.7807543838612915	0.6864906954126185	0.5421697923744474	0.6076371978223422	0.5024792988782585	0.585371618504269	0.7291694731175313	0.6226240155217088	0.7104724656946848	0.648877592358756	0.57036358280276	0.6398337890269375	0.6271972351462882	0.5005287230068771	0.7651626063799079	0.6746920058956439	0.6090731137812898	0.6973533256257707	0.6693613529387673	0.5342623857620297	0.7414734471506443	0.676301613407014	0.5380594212617211	0.7838556662674722	1.0	0.5870177407170007	0.5250014679896831	0.7200176060073592	0.5765439427291581	0.6130236097150816	0.784956535169332	0.6123890434184471
