	LiuW_2016__SRR3993059__bin.115	CosteaPI_2017__SID713B051-11-90-0__bin.29	SchirmerM_2016__G88966__bin.18	CosteaPI_2017__SID713B072-11-90-0__bin.79	Obregon-TitoAJ_2015__SM32__bin.9	ZeeviD_2015__PNP_Validation_49__bin.69	FengQ_2015__SID530600__bin.53	ZeeviD_2015__PNP_Main_683__bin.7	ZeeviD_2015__PNP_Main_203__bin.19	CosteaPI_2017__SID713A051-11-0-0__bin.6	BritoIL_2016__WL.28.ST__bin.7	BritoIL_2016__M2.36.ST__bin.4	LeChatelierE_2013__MH0224__bin.50	LiJ_2014__MH0303__bin.6	Obregon-TitoAJ_2015__SM28__bin.49	NielsenHB_2014__MH0118__bin.18	LeChatelierE_2013__MH0096__bin.55	ZeeviD_2015__PNP_Main_338__bin.24	RampelliS_2015__H17__bin.86	CosteaPI_2017__SID713B051-11-0-0__bin.64	LeChatelierE_2013__MH0053__bin.24	RampelliS_2015__H14__bin.54	BritoIL_2016__M2.44.ST__bin.6	LiuW_2016__SRR3992958__bin.90	Obregon-TitoAJ_2015__SM23__bin.21	ZeeviD_2015__PNP_Validation_47__bin.8	XieH_2016__YSZC12003_36795__bin.4	NielsenHB_2014__MH0096__bin.26	XieH_2016__YSZC12003_37100__bin.138	CosteaPI_2017__SID713A038-11-90-0__bin.25	CosteaPI_2017__SID713A004-11-90-0__bin.51	LiuW_2016__SRR3992978__bin.105	ZeeviD_2015__PNP_Main_27__bin.15	LiJ_2014__O2.UC44-1__bin.23	ZeeviD_2015__PNP_Main_325__bin.44	CM_madagascar__A94_03_1FE__bin.9	BritoIL_2016__M2.41.ST__bin.36	LeChatelierE_2013__MH0118__bin.24	NielsenHB_2014__MH0053__bin.13	ZeeviD_2015__PNP_Main_559__bin.27	CosteaPI_2017__SID713B066-11-90-0__bin.38	BritoIL_2016__M1.38.ST__bin.60	CosteaPI_2017__SID713B066-11-0-0__bin.23	BritoIL_2016__M2.37.ST__bin.35	Obregon-TitoAJ_2015__SM39__bin.43	CM_madagascar__A39_02_1FE__bin.34	YuJ_2015__SZAXPI015264-87__bin.34	RampelliS_2015__H13__bin.36	Obregon-TitoAJ_2015__SM18__bin.27
BritoIL_2016__WL.28.ST__bin.7	0.8876400606692577	0.8724789079533605	0.5515437482225803	0.8960100483458148	0.6788212152810693	0.8861484500900559	0.9069963977628211	0.646590672101621	0.7385861219072898	0.9087681296805384	1.0	0.8430088160015168	0.7063892312067495	0.903409327898379	0.9043387998862451	0.9021750876860366	0.8510759313679022	0.5086453692293108	0.6181827661389705	0.9164039245426107	0.89331642809745	0.9156806332353777	0.9072656175940848	0.5248023509337378	0.7202597402597403	0.9059882453313111	0.9140226561759408	0.8210806711536639	0.8646132334818466	0.886390653142478	0.9227433879988625	0.5431315764527443	0.7453464783391791	0.6452066546592095	0.8253289411318608	0.5185662148070908	0.8308939235946535	0.6378576168357191	0.9029509906152242	0.5852156602521567	0.8591274054412741	0.6215309508010238	0.7916949473883781	0.7797160868328752	0.8987453787088824	0.49056782633424967	0.8957341928144847	0.8950104275286757	0.8974571049388568
BritoIL_2016__M2.36.ST__bin.4	0.8996602916501298	0.8902966995830762	0.5399565000412602	0.9487377349371078	0.6940866384002075	0.903731781690722	0.9309781989366677	0.6243039810124842	0.743999107995426	0.9338845816812911	0.873624171359187	1.0	0.7157526239473757	0.9390376763870278	0.9306446796053175	0.9289559616948873	0.8516885214336517	0.520491054412279	0.6297419670469148	0.9661406655847345	0.9300920886660405	0.9364132378194221	1.0095021081958324	0.5431006196877591	0.7403529901800906	0.913166596589949	0.958360676351662	0.8342625047645619	0.8720749519614277	0.9069977169398349	0.9389698918984766	0.5585098022264748	0.745538994746211	0.642201541949757	0.8395113818997733	0.538988360715647	0.8850822058840866	0.6639141907317974	0.9307316205797637	0.5571708129816138	0.8804517394089193	0.6270910041142237	0.8083747244413183	0.8215288447558383	0.9202220777026363	0.5044948974980648	0.9113595014205271	0.9296033526797468	0.9266193616076516
LeChatelierE_2013__MH0224__bin.50	0.8157103839487369	0.7948232575240296	0.5117301328851305	0.8224302746993014	0.6012574189820894	0.8027827091759021	0.8235700404433006	0.5842843636745627	0.6570092967067598	0.8262776406323862	0.7827827091759021	0.7653632018488365	1.0	0.814298019853984	0.8229455328536163	0.8220972740164925	0.7667955249750512	0.46827039235253953	0.5704637848626504	0.8287688429014128	0.8176101686012921	0.8205226114816955	0.8233468144335312	0.4982204947738852	0.639610273648826	0.8059346604338463	0.8354325332212826	0.7482977047113819	0.789127054992384	0.816275539681706	0.8350517359104995	0.5111817847576028	0.6826613792741215	0.6116161563107306	0.7591596197279269	0.4889841903461316	0.7631319922264825	0.577528756762435	0.8168995220337203	0.5339970586690478	0.7874715058564	0.5824854246546562	0.7298256210935449	0.7217516676296024	0.8129644414097379	0.4565565418351804	0.8231472241189138	0.8145784967697883	0.8148763065287042
LiJ_2014__MH0303__bin.6	0.8773681886410213	0.8737128458745739	0.5343435242677467	0.8980516797170331	0.7024387996940372	0.8780812750161552	0.8938019506677102	0.6096578469840654	0.7254427004093824	0.9105749823610777	0.8441937274087814	0.846736035354911	0.6866632031042732	1.0	0.9027283747698525	0.894001703434906	0.8352287700677343	0.5117116686176887	0.6045227392615171	0.955757198075464	0.8920205634622513	0.9015861078372621	0.9081540319719584	0.5187769815718106	0.7481498508940819	0.8887802281079161	0.9297787084809888	0.8238813955764728	0.8536737900009346	0.8799773761167442	0.9057224517238309	0.5315903907846209	0.722912351054637	0.6208865213830687	0.8070397127103439	0.5173375214977826	0.8182993908647878	0.6532863316400854	0.8893024199316943	0.5627925702600463	0.8658308054199879	0.6001578534062719	0.7823695815954621	0.7643661437218946	0.8922486625201358	0.4788631897283672	0.8842930988740765	0.892050238485316	0.9099429486608813
Obregon-TitoAJ_2015__SM28__bin.49	0.8754305246331503	0.8469753281582677	0.5372089578308059	0.8933908471645843	0.7006316645920712	0.8796370526446118	0.900439755293535	0.6081636623722908	0.7197752804020368	0.9061771358200474	0.8436819169704862	0.8377972880651431	0.6928217520788331	0.9012538221566803	1.0	0.8995297337811217	0.8370097524414267	0.49559249784986414	0.6083392107398458	0.9122439459028028	0.8956760712540653	0.9055704548117719	0.9051127909316223	0.5174736953815745	0.7437060161796342	0.8845068616417973	0.9096761641134034	0.8155963890983137	0.8713672653146052	0.8829393075788696	0.9069713042536209	0.5302679434088663	0.7247069956245564	0.6258684006305592	0.823374464124237	0.5211951438988098	0.8124493419147153	0.6496098802335634	0.898952237136218	0.5626581648783874	0.8594688888053647	0.6059266367011057	0.7835241003146163	0.7653758481705605	0.9136271078516992	0.4865559577003606	0.8870662418720443	0.8993869072755292	0.913031481526519
NielsenHB_2014__MH0118__bin.18	0.8740445652293993	0.8368965631524873	0.5331742507097957	0.8870164274903611	0.6874574398745015	0.873702095692617	0.8999418906527912	0.6110173554723318	0.7323903268926966	0.9030713993747169	0.8411091594029982	0.835726422077133	0.6916519183817762	0.8919537334703211	0.8989374606436218	1.0	0.8366000508180603	0.4908675526685005	0.6083403484351352	0.9041164838321236	0.9055301097007258	0.9139835835570432	0.8972891879053017	0.5150631359162164	0.730407538748771	0.8817662590174439	0.9079216518079077	0.8145838995128095	0.8462780189794408	0.8799544846938212	0.9069861576022713	0.5257906074967686	0.7314526232061777	0.622464234028215	0.816672300842917	0.5154573073056485	0.8094658579966637	0.6896868060849104	0.9056701907886742	0.6010530385885836	0.8530558225344955	0.6048577646681912	0.7798747224339642	0.7603353991979585	0.8963413206067234	0.4807772953744518	0.8798174968791083	0.9033307924303186	0.8998583722754339
LeChatelierE_2013__MH0096__bin.55	0.8988919474596379	0.8536458681186362	0.5361343520311894	0.9192588574292277	0.6756645984877132	0.8917691987244014	0.9068108642098693	0.61908237432005	0.7264117807880862	0.9131893375949384	0.8627636015239146	0.8331280850309362	0.7014648626598162	0.9060901327539294	0.9095078413179968	0.9096615973619306	1.0	0.4959314709312187	0.6082320024946918	0.9194068476215141	0.9056144499930089	0.9103472532203483	0.904055267609992	0.5121277482091025	0.7163614208788215	0.8971814114708736	0.9184136796752288	0.8759981530055222	0.8785649179639432	0.8871675686220432	0.9291290344745075	0.5316711023683716	0.7371309794884633	0.62987028275256	0.829768034983344	0.5165900368966456	0.8185174169561205	0.6367326071883833	0.9017667049935638	0.5468405775653595	0.8614643629526734	0.6084597536347689	0.7820575345506647	0.7638989457620751	0.8983192061959842	0.4788462915243422	0.8969781652002985	0.8959119631331446	0.9168919753279208
ZeeviD_2015__PNP_Main_338__bin.24	0.8512557540376118	0.8790557293899073	0.5359589080911903	0.8760367731349322	0.6176257439847588	0.8357152988611676	0.8510077268228257	0.6411736027735643	0.7224381695281514	0.8773582931387146	0.8317747664862527	0.8213180941278782	0.6910193220951169	0.8954852071143506	0.8686959426623087	0.8609807461123672	0.7999978297618706	1.0	0.5939887504156394	0.9217528393302955	0.8609629191563044	0.8692354018544685	0.8980507386172948	0.4943608687463232	0.6635014776996406	0.8424035077248851	0.9000357314206301	0.7850138856486027	0.8343441734144279	0.8531097574681382	0.8732077127162778	0.518156754749915	0.7369369104024939	0.6208919523694737	0.804367759252384	0.5029743888648182	0.8327234705828097	0.5826004258317243	0.8574820122137902	0.5942166254192242	0.8305524573683848	0.6232947160127145	0.7596104732591784	0.7769646274437463	0.8528640555084906	0.4905885298264352	0.8556125070823396	0.8559442434821161	0.8701600783145931
RampelliS_2015__H17__bin.86	0.9179082471088434	0.9019271199034022	0.5921570844147575	0.9363363269286693	0.7406325573413005	0.9097828389145146	0.9294143045594497	0.6507096026375058	0.742847958636762	0.935475500848908	0.8882322214556814	0.873131670295439	0.7396743435009333	0.9295328043520752	0.9369315500249599	0.9375506092864337	0.8620955258155885	0.5219119056196824	1.0	0.9402917682825089	0.9353004752931338	0.9458762412683019	0.9364037492244733	0.6708416277512894	0.7748994284087589	0.9114288963787417	0.9402740614169443	0.8623876890974062	0.9043291243205842	0.9334644095407316	0.939247744247482	0.6666267127135975	0.7490283357521366	0.6962523419032293	0.8590717380037688	0.6032374960585198	0.8594612890461925	0.6867703153933273	0.9367612917022223	0.5758626818954791	0.8915277415505902	0.6779877100732316	0.8852418042751183	0.8273383107786458	0.9350049068448613	0.5394076508641972	0.9189495470107065	0.9482550905535916	0.9422688079261379
CosteaPI_2017__SID713B051-11-0-0__bin.64	0.8898240030829762	0.897600703969909	0.5424244428865785	0.914960204122859	0.7085832738774153	0.8900038137623099	0.9104072201313372	0.6203428479081359	0.7378453530482794	0.920855330543086	0.8583979800823045	0.8732720970675764	0.7005481783846252	0.9580579381087202	0.9159360655381068	0.9083738055354162	0.8495441910273139	0.5279898631174554	0.6129919209507856	1.0	0.9081091952517549	0.9169616523757874	0.9350550464866103	0.523955444245592	0.7505448707560795	0.9007107627569018	0.950709675013286	0.8281547117723606	0.8645053275018436	0.8994076903029654	0.9198599341404539	0.537937167488986	0.7337665364778151	0.6327622161377643	0.8228287638481971	0.5232255460805934	0.8426203699305043	0.6593218073947918	0.9049529628582172	0.571308697642349	0.8779782531192714	0.613008348099268	0.7922334217883482	0.7880897845779267	0.905680641138286	0.48978697540234306	0.9000532328406224	0.9083520506631019	0.9207208055163253
LeChatelierE_2013__MH0053__bin.24	0.8794493226225037	0.8470596245276335	0.551883769818031	0.9033586745437425	0.6890729602580282	0.8729963919480098	0.9007474203407269	0.6052213514085999	0.7285145576976819	0.9010851745909124	0.8386980930902334	0.8426238743749989	0.6927068221908548	0.8962262303777686	0.9013713089556942	0.9118884156077174	0.8387261280279957	0.49430401264509194	0.6111416182656074	0.9101996443567896	1.0	0.9199540227020696	0.904005258108327	0.5180914348370147	0.7304084734931888	0.875649031059151	0.9184436960549948	0.8120786971852922	0.8520890033624126	0.8777405264160314	0.9085976479132216	0.5302630478160338	0.7243275619928123	0.6236055955955778	0.8172682756644281	0.5235057378172621	0.8127555406826997	0.6658876217294798	0.9699051618105408	0.5609288197380202	0.8541017338941508	0.605439845923542	0.7747272601054825	0.7641936884900116	0.8922012143133042	0.4843484947463417	0.8863330123407126	0.9122791247403431	0.905172490517071
RampelliS_2015__H14__bin.54	0.8430622544070294	0.8208706270807182	0.5242356771543961	0.8682594109861922	0.6863121145554767	0.8331809747312121	0.8656086271352944	0.5899893576379414	0.7050952866615728	0.8706496786825302	0.8237183969601047	0.8128487761283633	0.6660826727337227	0.8679293954319708	0.8731913101020575	0.8818842779566665	0.8078269115319544	0.4781690873492332	0.592187755826011	0.8806111171751351	0.8814557693882006	1.0	0.8770785863395733	0.4982812755826011	0.7278638016427441	0.8499243607760738	0.8845964600502101	0.7810376644108498	0.8221877046608088	0.8435687899088578	0.8744243914751951	0.5080047958849533	0.697997393985701	0.5979105836926267	0.7847671812749004	0.49705586898979426	0.7951814318070185	0.6280601054685369	0.8859621445723953	0.5538786634284779	0.8236906824755772	0.5862930981553239	0.7591278720733504	0.7488496357037603	0.8906868246193309	0.4696372898815696	0.8472207062162309	0.9616538128308683	0.8971903481962561
BritoIL_2016__M2.44.ST__bin.6	0.8714422266993739	0.8598256903424669	0.532657095654669	0.927407649944241	0.6866602589999992	0.8746425393371762	0.895139151107391	0.609330812515018	0.7272340796328618	0.9003233759249528	0.8423920840671784	0.9044707557790024	0.6898671729427474	0.9023640593272478	0.9008136328389396	0.893615569925863	0.8280399669406648	0.5099059182019101	0.6051086178715809	0.9268623821557045	0.8940266111804982	0.9052813960263665	1.0	0.518817239791962	0.726383831555822	0.8829025321725599	0.9243107577505921	0.8099013412971476	0.8467555466364591	0.8767980854455308	0.9063023978580086	0.5313760024081561	0.724323344238689	0.626030793767312	0.8118966957388136	0.5154360513986405	0.859011969486128	0.6504723453732334	0.8899817715966092	0.5592594744129019	0.8530589126858598	0.608067322748361	0.779892249099802	0.7945273421649992	0.8898435842797404	0.481933548623892	0.8845273333632593	0.8980468058925889	0.8940072473526567
LiuW_2016__SRR3992958__bin.90	0.943828543054619	0.9304324500174076	0.6299653397495428	0.9588406468282732	0.7522799041482229	0.935207916658853	0.9539078188991722	0.652715052952481	0.7385593044141879	0.9540235976704007	0.9027711078153117	0.9015081407967699	0.7734038224932062	0.955003640508546	0.9541630214019504	0.9503439526383292	0.8690338261540983	0.5200382885288514	0.8031418444862807	0.9622202454673019	0.9492660685850611	0.9528437956847132	0.9612059582038636	1.0	0.7902814321018657	0.9399303859754402	0.9613706575826534	0.8943217035460103	0.926885705969211	0.9573110624985222	0.9655289092253666	0.7602955456971472	0.7629780256784269	0.7404460091791366	0.8740856942282652	0.6707398508084538	0.8763458262975987	0.7091474198048557	0.9433564591916522	0.5676673920505644	0.9133069759971039	0.6809618117583942	0.9227404998218475	0.8523282540153627	0.9465053156316833	0.5823973869872815	0.9440160720502708	0.952260825111274	0.9534626413703641
Obregon-TitoAJ_2015__SM23__bin.21	0.8344330343720633	0.8220394255284206	0.5066330993309445	0.8575800140726753	0.9272806837578136	0.8673427357553516	0.8572520714169903	0.5555280375229363	0.6773521752567528	0.8676491653728235	0.7973487541589688	0.790870706115632	0.6389655691694026	0.8863193342921503	0.8824963099892382	0.8672871166809475	0.7822901521181685	0.44916967543121833	0.5970282623604211	0.8870213939294403	0.8612409035266166	0.8957247296571924	0.8660551017120706	0.5085797669350899	1.0	0.8747799504780355	0.8794451315207462	0.8429133690939495	0.817851728992387	0.8470548913040626	0.8724890742624832	0.514550422101551	0.6779083660007944	0.5943176195455921	0.772071983675277	0.5100715124872692	0.7661768864966857	0.7646300465783513	0.8563165166088526	0.4739794555732149	0.8486358372585883	0.5681325790827155	0.758269533182812	0.7342641307866793	0.9082369225651308	0.4557621098728579	0.8420775088531399	0.8942224899400311	0.98223705164336
ZeeviD_2015__PNP_Validation_47__bin.8	0.8603808109622333	0.8423559886921458	0.5191897895011004	0.872431997884531	0.6932667149250675	0.9523471138041874	0.8829850223552547	0.6038426009656692	0.7077309692907651	0.8913491731142632	0.8452386690409682	0.8220803851710218	0.6785150326982357	0.8873472928938546	0.8845256356909346	0.8823659469620423	0.8256834039595178	0.48060282024217343	0.5917931828302093	0.8970990569270778	0.8701347859790036	0.8814594437076956	0.8871350384733248	0.5097656932295704	0.7372188568595985	1.0	0.9063467167115422	0.8054511357159186	0.8357292288045167	0.8659772525168731	0.8979679734611223	0.5248114362681782	0.7170776811381436	0.6140781281990169	0.8000921537942468	0.5086257101126408	0.8043522768929667	0.6549614249700523	0.8733579577940929	0.5466090808631857	0.8649862896910239	0.5925002553685997	0.7675097736527703	0.7514960620172041	0.8711394569028454	0.4753937430050008	0.8709134943843229	0.8682346667185511	0.8794974169079218
