	LiuW_2016__SRR3993059__bin.115	CosteaPI_2017__SID713B051-11-90-0__bin.29	SchirmerM_2016__G88966__bin.18	CosteaPI_2017__SID713B072-11-90-0__bin.79	Obregon-TitoAJ_2015__SM32__bin.9	ZeeviD_2015__PNP_Validation_49__bin.69	FengQ_2015__SID530600__bin.53	ZeeviD_2015__PNP_Main_683__bin.7	ZeeviD_2015__PNP_Main_203__bin.19	CosteaPI_2017__SID713A051-11-0-0__bin.6	BritoIL_2016__WL.28.ST__bin.7	BritoIL_2016__M2.36.ST__bin.4	LeChatelierE_2013__MH0224__bin.50	LiJ_2014__MH0303__bin.6	Obregon-TitoAJ_2015__SM28__bin.49	NielsenHB_2014__MH0118__bin.18	LeChatelierE_2013__MH0096__bin.55	ZeeviD_2015__PNP_Main_338__bin.24	RampelliS_2015__H17__bin.86	CosteaPI_2017__SID713B051-11-0-0__bin.64	LeChatelierE_2013__MH0053__bin.24	RampelliS_2015__H14__bin.54	BritoIL_2016__M2.44.ST__bin.6	LiuW_2016__SRR3992958__bin.90	Obregon-TitoAJ_2015__SM23__bin.21	ZeeviD_2015__PNP_Validation_47__bin.8	XieH_2016__YSZC12003_36795__bin.4	NielsenHB_2014__MH0096__bin.26	XieH_2016__YSZC12003_37100__bin.138	CosteaPI_2017__SID713A038-11-90-0__bin.25	CosteaPI_2017__SID713A004-11-90-0__bin.51	LiuW_2016__SRR3992978__bin.105	ZeeviD_2015__PNP_Main_27__bin.15	LiJ_2014__O2.UC44-1__bin.23	ZeeviD_2015__PNP_Main_325__bin.44	CM_madagascar__A94_03_1FE__bin.9	BritoIL_2016__M2.41.ST__bin.36	LeChatelierE_2013__MH0118__bin.24	NielsenHB_2014__MH0053__bin.13	ZeeviD_2015__PNP_Main_559__bin.27	CosteaPI_2017__SID713B066-11-90-0__bin.38	BritoIL_2016__M1.38.ST__bin.60	CosteaPI_2017__SID713B066-11-0-0__bin.23	BritoIL_2016__M2.37.ST__bin.35	Obregon-TitoAJ_2015__SM39__bin.43	CM_madagascar__A39_02_1FE__bin.34	YuJ_2015__SZAXPI015264-87__bin.34	RampelliS_2015__H13__bin.36	Obregon-TitoAJ_2015__SM18__bin.27
BritoIL_2016__WL.28.ST__bin.7	0.9890951401233378	0.9891837918768158	0.989657516411764	0.9896572263465654	0.9821739910639536	0.990057745095732	0.987779979002718	0.9931819697883779	0.9881721320259852	0.9896887268107185	1.0	0.9896378009423248	0.9890139162875585	0.9893715310441219	0.9856151079626871	0.9889340651431195	0.9890944531075964	0.9889837299886315	0.9874808509463735	0.989199499955778	0.9885096929568811	0.9859366645219765	0.9895849278190987	0.9902612650691637	0.9817919668545226	0.989741317342714	0.9888622981168375	0.9891341995340343	0.9862846536023958	0.9895177120881319	0.9897925009400022	0.9898708350386901	0.9890704926831377	0.9891467959393414	0.9886893484616768	0.9866498609322429	0.9894079930633992	0.9890143206177662	0.9882926711480983	0.9885639125025918	0.989474160412714	0.9900290244992397	0.9895912035911725	0.9896361497709789	0.9833005743674232	0.986591304347826	0.9896148839572023	0.9859698680236595	0.9826555159747657
BritoIL_2016__M2.36.ST__bin.4	0.9895582298619885	0.9893148942109976	0.98950038115927	0.9946181751912114	0.9817842903303879	0.9890867586113187	0.9864884757128649	0.9883925859836129	0.9877314101120962	0.9894233409177694	0.9896378009423248	1.0	0.9888688729905468	0.9899767386267996	0.9857104101725581	0.9888532741689526	0.9890658287973738	0.988781190752787	0.987043599057461	0.9893987130204364	0.9881238378255343	0.985976259041864	0.9994720731565501	0.9901056274018046	0.98162026673602	0.9888622509054195	0.9887304135325243	0.9889145659706379	0.9865767427085105	0.9893594667602479	0.9895350266659343	0.9896970229981091	0.9885229830229751	0.9891053857361933	0.9878616677130073	0.9865917195461252	0.9993456932017024	0.9886774501179679	0.987975257052959	0.9886796012426785	0.98963168347764	0.9890872518548225	0.9897207397761859	0.9998284027524916	0.9830905277811435	0.9864110300725453	0.9892966706981337	0.9860209474432854	0.9824773346635066
LeChatelierE_2013__MH0224__bin.50	0.9884574100581379	0.988948392349253	0.9885423434464113	0.9890945667619306	0.9816638625217736	0.9890841379779616	0.9868468968332169	0.9881267759720034	0.9879085124072653	0.9889343037853987	0.9890139162875585	0.9888688729905468	1.0	0.988906318734834	0.9851966357034629	0.9882295515371606	0.9886362235273326	0.98885523924894	0.9868530327610748	0.988880107840012	0.987905422420483	0.9855498008248661	0.9890480169944564	0.9902368005465114	0.9811981730300209	0.9889599907196144	0.9881389178790126	0.9884781467328896	0.9860238721688157	0.989011052649528	0.9887178390482151	0.9887345246131731	0.988331323924633	0.9930370919983237	0.9877484149321555	0.9853519474702382	0.9890083947782649	0.9879596964959525	0.9877720946830023	0.9884348716455669	0.988736495900997	0.988768198926234	0.9888277564473935	0.9890302537654379	0.9829222452728157	0.9856184382183015	0.9934692028407532	0.9855875002256789	0.9819252141393529
LiJ_2014__MH0303__bin.6	0.9889969983553046	0.9970942802640697	0.9898270608635684	0.9903452976480226	0.9818438043834649	0.9898013844977412	0.9876794954257098	0.9890721260025572	0.9882184360686685	0.9896438911069085	0.9893715310441219	0.9899767386267996	0.988906318734834	1.0	0.9854958266525102	0.9888286617233161	0.9889811705762945	0.9974016261907771	0.9872714644299964	0.9973539088929051	0.9883619431220321	0.9860561516963362	0.9901312998007239	0.9902167695446901	0.9814914579147342	0.9896386070524449	0.988980805489209	0.9890804622417952	0.985980200444429	0.9893673510988749	0.9896201927496856	0.9898235323524021	0.989085183358504	0.9891734530243281	0.988218164815076	0.9863797472689292	0.9899342317849216	0.9888486925959875	0.9881087267582036	0.9887114494108611	0.9896826635087334	0.9894969192586738	0.9897487979973132	0.9899946632795972	0.9831686200770311	0.9866367362115036	0.9896882070011805	0.9861186070147756	0.9821782939661546
Obregon-TitoAJ_2015__SM28__bin.49	0.9852917480943523	0.9857754583585236	0.9865008354665854	0.985476566405496	0.9819693423912632	0.9860100558692918	0.984791765189451	0.9854066556004167	0.985594322508034	0.9859352385636894	0.9856151079626871	0.9857104101725581	0.9851966357034629	0.9854958266525102	1.0	0.9856243483544244	0.9853910829236853	0.9859383016216458	0.9849260403416318	0.9854757041355756	0.985252458828629	0.984139625593403	0.98522692130877	0.9867764315420774	0.9814725188479558	0.9858851101760286	0.9854225534568756	0.9854201150581282	0.9848841764674837	0.985692278568116	0.9855394807279209	0.986615999259502	0.9856880836944465	0.9853326852207728	0.9853607504421205	0.9853530447324326	0.9856292405006798	0.9852356878406462	0.985143880840171	0.986141618917311	0.9857877547492483	0.9861803379420767	0.9862675007110898	0.9860400973836521	0.9831319446662736	0.9855217346654077	0.9856122889984332	0.984115145406721	0.9822792154424118
NielsenHB_2014__MH0118__bin.18	0.9885320138467224	0.9889887194304168	0.9896449409892587	0.9889273928708073	0.9821758579262441	0.9885482554322702	0.9875956644239806	0.9883895258393438	0.9883358141549831	0.9890973308253752	0.9889340651431195	0.9888532741689526	0.9882295515371606	0.9888286617233161	0.9856243483544244	1.0	0.9881518377566085	0.9887092519856935	0.9875510202599191	0.9888601769409768	0.9891000940858641	0.9861225669890858	0.9887606418578676	0.9897149475580722	0.9814858061073487	0.98847507911888	0.9880556058491077	0.9884912684992755	0.9865062299423635	0.9889927008032381	0.9891555951389704	0.9896171873621151	0.9884277928710854	0.9889224993805998	0.9884113978125749	0.986309942758775	0.9887373137147539	0.999939772313717	0.9887709690467327	0.9892138324089377	0.9886321488735234	0.98960824910979	0.9891786040297206	0.9890434843254176	0.9829801646422448	0.9864878900207448	0.9889141413507249	0.9862176923660183	0.9822997637447658
LeChatelierE_2013__MH0096__bin.55	0.9887555584776707	0.9890393240212898	0.9889632044079071	0.9891050445358223	0.9820204152165473	0.9890267445487986	0.9868884824233073	0.9884092930553551	0.9875831943178496	0.9895198592826171	0.9890944531075964	0.9890658287973738	0.9886362235273326	0.9889811705762945	0.9853910829236853	0.9881518377566085	1.0	0.9886924473570498	0.9866636542314182	0.9891219537943032	0.987398542643128	0.9854430834061707	0.989266753723153	0.9898925740019703	0.9816306203279216	0.9889542322294349	0.9882160906551151	0.9998261245409029	0.9856657365711304	0.9892807045098815	0.9889213593894879	0.9897272901446331	0.9886978361039572	0.9887550366237495	0.9879734488215787	0.9859776009941059	0.9893625764155739	0.9885042032025838	0.9875760214069462	0.9881407088160479	0.9891371278646391	0.9891071735982021	0.989489645393034	0.9891140057401967	0.9830674920129931	0.9862761192232666	0.9893234869359891	0.9857990152253392	0.9818650881198667
ZeeviD_2015__PNP_Main_338__bin.24	0.9888798241604554	0.9975249990962323	0.9892665629284264	0.9895642187629949	0.981701677482183	0.9896719049102969	0.9876980274219138	0.9890441594236186	0.9875074564735065	0.9896514955152652	0.9889837299886315	0.988781190752787	0.98885523924894	0.9974016261907771	0.9859383016216458	0.9887092519856935	0.9886924473570498	1.0	0.9874326844156674	0.9975328532459713	0.9883102058159989	0.9857249986847632	0.98886892308967	0.9897932786152724	0.9815650491742763	0.9893840289349157	0.9883388778419733	0.9886059576820924	0.9864564705445188	0.9892610474022092	0.9891984349314218	0.9890473825607764	0.9889890637391116	0.9888061238629171	0.9882402821407235	0.9858890354553972	0.9891479982575738	0.9885679695607056	0.9882781180992256	0.9890431971950585	0.9897448866748851	0.9889698978938349	0.9891758967791967	0.9893927226475796	0.9833480104948521	0.9860193886385611	0.9893132951956481	0.9857795228388796	0.9824221672735565
RampelliS_2015__H17__bin.86	0.9872794303677724	0.9872805623282649	0.9878516109295249	0.987252668604296	0.9826328512854559	0.9872773574990681	0.9867730334312295	0.9865396651295587	0.9877489764074054	0.9874899170944925	0.9874808509463735	0.987043599057461	0.9868530327610748	0.9872714644299964	0.9849260403416318	0.9875510202599191	0.9866636542314182	0.9874326844156674	1.0	0.9872860118607878	0.9877642707093214	0.9898119641381138	0.9872164948453608	0.9870349784525423	0.9821941609855259	0.9873137846959918	0.9867715248816145	0.9865757766962306	0.9853751624772757	0.9871740527731551	0.9873617899707864	0.9879020806132937	0.9877218616145425	0.9870484287624456	0.987514111036416	0.9849068830664462	0.9871925109112866	0.9871839623015716	0.9876648491457651	0.9885024575080538	0.9873567792978433	0.9873906108115492	0.9871939168412379	0.9873562347920858	0.9833646655561391	0.9854174583955669	0.9876710643526567	0.9897578026640773	0.9828698881964054
CosteaPI_2017__SID713B051-11-0-0__bin.64	0.988997171955861	0.9997754396239257	0.9897826051369358	0.9898191406560858	0.981919697542154	0.9895635924468364	0.9875034929261236	0.9889367689611169	0.9879120284012275	0.9896302310489435	0.989199499955778	0.9893987130204364	0.988880107840012	0.9973539088929051	0.9854757041355756	0.9888601769409768	0.9891219537943032	0.9975328532459713	0.9872860118607878	1.0	0.9881010874661496	0.9860327811068029	0.9894776526538053	0.9901155878831428	0.9816297388234515	0.9893928870876552	0.988759422214688	0.9891363901978759	0.9861040425023816	0.9894925357809614	0.9896093565986956	0.9898772978286329	0.9891390701228828	0.9894689499261163	0.9881045521697889	0.9861043345888874	0.9894604118674825	0.9886723284822725	0.9879619563084314	0.988774461881352	0.9897609696131185	0.9891868089208464	0.9897326947627272	0.9896713874221228	0.9832420473869898	0.9862234755674726	0.98987052423675	0.9861071466276692	0.9824322753897068
LeChatelierE_2013__MH0053__bin.24	0.987752334545197	0.9880494392198829	0.9883138968110557	0.9878641828865078	0.9815012379866217	0.9886083859977144	0.9871556342495341	0.9879070711318914	0.9881621022347239	0.9885313704525869	0.9885096929568811	0.9881238378255343	0.987905422420483	0.9883619431220321	0.985252458828629	0.9891000940858641	0.987398542643128	0.9883102058159989	0.9877642707093214	0.9881010874661496	1.0	0.9859223331496815	0.988002817654347	0.9890487720452513	0.9812370268513334	0.9884386013502697	0.9870513580206238	0.98779659159406	0.9860816550562954	0.9884869363306134	0.9881383898595208	0.9888394224596238	0.9884352579642761	0.9882728541620878	0.9886124182031426	0.9855128270515632	0.9881670217326673	0.9890108127614643	0.9997210455104156	0.9901104070790001	0.9883730502351337	0.9890058520795388	0.9887815026617437	0.9883520168078481	0.9830983400591835	0.9858713408169227	0.9883615729574388	0.9858273132136951	0.9818922373531291
RampelliS_2015__H14__bin.54	0.9854617804033944	0.9860483767083726	0.9861489874446224	0.9857903806141034	0.9826370898301358	0.9862447904299482	0.9851882865798094	0.9856778210746621	0.9863686746798526	0.9860698451938394	0.9859366645219765	0.985976259041864	0.9855498008248661	0.9860561516963362	0.984139625593403	0.9861225669890858	0.9854430834061707	0.9857249986847632	0.9898119641381138	0.9860327811068029	0.9859223331496815	1.0	0.9861568818663222	0.9869361078380786	0.982286825951282	0.9859764769623225	0.9856807039918869	0.985909503319682	0.9844268020803677	0.986182680560982	0.9855624026611717	0.9869914372955215	0.9859429557177449	0.9864501756392685	0.9862991965984063	0.9848142896479314	0.9860716556906424	0.9861725967860521	0.9855781308502969	0.9871558601917114	0.986525267646666	0.9867722039563394	0.9867216425824077	0.9863179051534182	0.9832022238742881	0.9842518255299099	0.9865854665066954	0.9998687599455354	0.9826420241229529
BritoIL_2016__M2.44.ST__bin.6	0.9891847068846492	0.9893932887458714	0.9895674373835559	0.9946828400704589	0.9820397966266377	0.9892267957981937	0.9866180269960005	0.9885177264549474	0.9878352389562827	0.9895834606275831	0.9895849278190987	0.9994720731565501	0.9890480169944564	0.9901312998007239	0.98522692130877	0.9887606418578676	0.989266753723153	0.98886892308967	0.9872164948453608	0.9894776526538053	0.988002817654347	0.9861568818663222	1.0	0.9898990327399255	0.9818775120475285	0.9890424683481208	0.9888758272068013	0.9890774489885189	0.9864048181349477	0.9894605760393991	0.9895453514689679	0.989491765181368	0.9885768204420292	0.9891635665257895	0.9879117871052197	0.9863654293749904	0.9998345213979715	0.9887602212097799	0.9880560909782296	0.98882508795689	0.9897130965075601	0.9891633338110064	0.9898179142411513	0.9992538995794253	0.9832411131311413	0.9867983091754354	0.9893198241497553	0.9861051488475027	0.9826496862067319
LiuW_2016__SRR3992958__bin.90	0.9901786824973393	0.9898681510120457	0.9900069631573907	0.9900892520042586	0.983745802868681	0.9901953860948152	0.9886439203176899	0.9891310865166013	0.989071852651613	0.9905673761289749	0.9902612650691637	0.9901056274018046	0.9902368005465114	0.9902167695446901	0.9867764315420774	0.9897149475580722	0.9898925740019703	0.9897932786152724	0.9870349784525423	0.9901155878831428	0.9890487720452513	0.9869361078380786	0.9898990327399255	1.0	0.9833656947244398	0.9901370832657445	0.9896904331188475	0.990154668076746	0.9869124316944697	0.9901279255953395	0.9901840822361783	0.9900856314042585	0.9894130533515001	0.9897427709384016	0.9891590472796876	0.9867804781394693	0.9899629518671998	0.9896234908071602	0.9890043690390274	0.9893239456444772	0.9902789804936839	0.989996216402613	0.9901945710953239	0.9900206722845026	0.9849931129061297	0.9873288002049567	0.991040875304669	0.9869032798310852	0.9837976740208654
Obregon-TitoAJ_2015__SM23__bin.21	0.9814737027441709	0.9819277954374274	0.9826265183024839	0.9817932518107629	0.9998319404763724	0.9816358136721113	0.9811350319414801	0.9815346020777587	0.9817687030564438	0.981803766848252	0.9817919668545226	0.98162026673602	0.9811981730300209	0.9814914579147342	0.9814725188479558	0.9814858061073487	0.9816306203279216	0.9815650491742763	0.9821941609855259	0.9816297388234515	0.9812370268513334	0.982286825951282	0.9818775120475285	0.9833656947244398	1.0	0.9816257931085778	0.9813796004331574	0.9819881452302667	0.9802537918326993	0.9822093927220806	0.981621449980996	0.9829509473905333	0.981878864247832	0.981785403072229	0.9818537192705604	0.9811316678753839	0.9818332607403389	0.9819076780342124	0.9810862348083869	0.9818303591196919	0.9816019805261452	0.9827136047818582	0.9826416520081986	0.9824836212711952	0.9833292603948035	0.9805572408965681	0.9819278947739009	0.9823990686692157	0.9998931605668473
ZeeviD_2015__PNP_Validation_47__bin.8	0.9889540868901993	0.9893250950819844	0.9896654075622916	0.9895582756785524	0.9818220552769236	0.9999048137762789	0.9872356728089482	0.9891025753687885	0.9886372227487974	0.9897729358594654	0.989741317342714	0.9888622509054195	0.9889599907196144	0.9896386070524449	0.9858851101760286	0.98847507911888	0.9889542322294349	0.9893840289349157	0.9873137846959918	0.9893928870876552	0.9884386013502697	0.9859764769623225	0.9890424683481208	0.9901370832657445	0.9816257931085778	1.0	0.9886556019917586	0.9888733154467501	0.9864207975982421	0.9900349936911272	0.9898867286026775	0.9896353978841079	0.9893267621510755	0.9890883481589603	0.9885981657582413	0.9863052880958073	0.9887602584288441	0.9885204374426967	0.9883476013698935	0.9887996492255618	0.9891989824713513	0.9897925370661437	0.989547582352687	0.9892760116295696	0.9835185000002538	0.9865655634547608	0.9898076481734599	0.9860496124694289	0.9824769926312064
