	NielsenHB_2014__V1_UC55_0__bin.91	FengQ_2015__SID530394__bin.80	ZellerG_2014__CCMD12232071ST-21-0__bin.13	LouisS_2016__AS61_18__bin.24	NielsenHB_2014__V1_CD31_0__bin.12	QinJ_2012__T2D-026__bin.19	XieH_2016__YSZC12003_35583__bin.19	HMP_2012__SRS015217__bin.13	ZeeviD_2015__PNP_Main_228__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.87	XieH_2016__YSZC12003_37348__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES60__bin.93	ZellerG_2014__CCIS78318719ST-4-0__bin.1	ZeeviD_2015__PNP_Main_18__bin.14	Obregon-TitoAJ_2015__NO19__bin.42	LiuW_2016__SRR3993056__bin.84	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.27	VogtmannE_2016__MMRS90191266ST-27-0-0__bin.38	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.128	ZeeviD_2015__PNP_Main_268__bin.27	LiuW_2016__SRR3992993__bin.68	FengQ_2015__SID31537__bin.39	ZeeviD_2015__PNP_DietIntervention_45__bin.18	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.53	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.20	LiSS_2016__FAT_008-22-42-0__bin.16	LouisS_2016__AS56_12__bin.15	KarlssonFH_2013__S456__bin.1	LiJ_2014__O2.UC29-1__bin.66	LiuW_2016__SRR3993019__bin.10	FengQ_2015__SID31881__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.54	LiSS_2016__FAT_008-22-2-0__bin.9	ZellerG_2014__CCIS00146684ST-4-0__bin.96	HMP_2012__SRS049995__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES59__bin.30	YuJ_2015__SZAXPI003409-8__bin.96	FengQ_2015__SID530743__bin.43	FengQ_2015__SID31750__bin.98	VogtmannE_2016__MMRS18295921ST-27-0-0__bin.25	CosteaPI_2017__SID713A009-11-0-0__bin.31	ZeeviD_2015__PNP_Main_723__bin.51	FengQ_2015__SID31328__bin.32	LiJ_2014__MH0373__bin.11	LiJ_2014__O2.CD3-0-PT__bin.71	LiSS_2016__FAT_008-22-84-0__bin.42	YuJ_2015__SZAXPI017466-84__bin.45	ZeeviD_2015__PNP_Main_15__bin.30
XieH_2016__YSZC12003_37348__bin.22	0.9914278781400222	0.9894752467493202	0.9894434861673185	0.9896027574512417	0.9885704996584309	0.9891880343213242	0.9878553809228364	0.9890467468232376	0.9904874553201117	0.9906180578986752	1.0	0.9992662588123308	0.998851408777314	0.9900393354418183	0.990094099050871	0.9894431656817234	0.9887665748259047	0.9873834998957314	0.9913445409848209	0.9900303567322499	0.9899200271480076	0.9899239063229576	0.9898232325242603	0.9979360030550135	0.9897034235490823	0.9897669713540579	0.9894075596735595	0.9912419256029846	0.9897767315822643	0.989691859224337	0.9896767391858096	0.9884197355315824	0.9887435821916085	0.9909616751180177	0.989135540613581	0.9993330764965226	0.9994266019634251	0.9894880369289833	0.9902313462949647	0.9977585468778668	0.9900444580248783	0.9989818053239549	0.9991056337019424	0.9908700981891407	0.9899857312113804	0.9898104106259834	0.9901440605462937	0.9900233568939987
Bengtsson-PalmeJ_2015__TRAVELRES60__bin.93	0.9911203482933485	0.9894322760314914	0.9891385248015286	0.9887423881993057	0.9880749915571936	0.9888344695475247	0.9876868558868716	0.9893582479413602	0.99062123485353	0.9903967347252262	0.9992662588123308	1.0	0.999408990281357	0.9900887050944343	0.989859386473106	0.9891225284249751	0.9890749554365982	0.9877030136318138	0.9911281128763085	0.9900717894296641	0.9895704331478193	0.9896751820759437	0.9897509700869395	0.9984015930861596	0.9895442971332965	0.9895486995579447	0.9893353704168213	0.9911694044693734	0.9894233300363937	0.9897262698962638	0.9895261198338496	0.987868398731292	0.988198063115275	0.9911532870879052	0.9884970449851952	0.9999044489387326	0.9996976713068899	0.9893850246697079	0.9904656059063257	0.998337549202634	0.9897499055198631	0.9993106381346966	0.9993479158697219	0.9905060453438149	0.9896353737685374	0.9896877845203504	0.9898198341657939	0.9901557551735813
ZellerG_2014__CCIS78318719ST-4-0__bin.1	0.9911729295983366	0.9898724747549228	0.989251375988992	0.9888574664108272	0.9887771428436927	0.9880989426431934	0.9877760889527636	0.9892459206077383	0.9907288074441396	0.9906495727215677	0.998851408777314	0.999408990281357	1.0	0.9901541252078371	0.9903435519853734	0.9897672566434611	0.9889369362597228	0.9875910851283876	0.9910932950033425	0.9902107401824389	0.9900292695888655	0.9897764909913996	0.9898574536326362	0.9980382040517431	0.9896199207246409	0.9897581144396342	0.9897591711627306	0.9910483853656684	0.988766314850861	0.9902757458881943	0.989975986506203	0.9881775810330516	0.9887967905895819	0.9913621942394104	0.9885613036328001	0.9993709252445587	0.999301564106498	0.9896627343623698	0.9905976155891731	0.9979532091313845	0.9899766788704495	0.9988677757781961	0.9991808657351609	0.9904391120559143	0.9900136473327178	0.9898741192142149	0.9900336799873304	0.9906738258618057
ZeeviD_2015__PNP_Main_18__bin.14	0.9924159120818727	0.9973343642811875	0.998430188306929	0.9886183924011449	0.9975786836087461	0.9982192502414328	0.9872207920553084	0.9903498420695381	0.9991854126728145	0.9996346561524583	0.9900393354418183	0.9900887050944343	0.9901541252078371	1.0	0.998716998094822	0.9975544591042712	0.988475746474815	0.988231993513993	0.9921773517452436	0.9998607324103963	0.993661427763157	0.9914452774648373	0.9985447454039434	0.9896861915667895	0.9989577965122348	0.9987021286018883	0.9985039662109189	0.992738718676314	0.9982373496147844	0.9962242948902048	0.9986617133126484	0.9880428158808602	0.9970078849500301	0.9921872403278454	0.9885011108106627	0.990337201708026	0.9901645550153199	0.9985019552059102	0.9982199192876356	0.9897430422636886	0.9987933931725556	0.990039501760156	0.990266411535595	0.9916309669377731	0.9979373894643987	0.998916314379427	0.9925970151995646	0.9998407113907415
Obregon-TitoAJ_2015__NO19__bin.42	0.9920383638059366	0.9980849284266987	0.9983537733312922	0.9881613246303672	0.9981125960489382	0.998111739057373	0.9870761264669858	0.9904600961831131	0.9989449980859134	0.9988966447876736	0.990094099050871	0.989859386473106	0.9903435519853734	0.998716998094822	1.0	0.9978685761033288	0.9881720057319835	0.9886816597249526	0.9916575531540828	0.9987373692140203	0.9938772733865904	0.991656523022121	0.9979236922808281	0.9894075988083278	0.9986918005768438	0.9994381686174918	0.9991177232250028	0.992489997482057	0.9978621119330502	0.9960083745006347	0.9981966888590212	0.9876918066978115	0.9975245013220803	0.9920334735234325	0.988251621682487	0.9901696140285616	0.9897029023993863	0.9983499658744979	0.9980499540410498	0.9892617024814627	0.9987012024634125	0.9899575080787851	0.990049349234847	0.9910516530418729	0.9977782171257853	0.9995107645454889	0.9924388544047862	0.998600999333202
LiuW_2016__SRR3993056__bin.84	0.9923793857778112	0.9965548067553066	0.9970526263729611	0.9873340462951331	0.996772191185599	0.9965745189047863	0.9868351488127024	0.9895752949924936	0.997190548267743	0.9972721968794888	0.9894431656817234	0.9891225284249751	0.9897672566434611	0.9975544591042712	0.9978685761033288	1.0	0.9874706008954003	0.9875514087463072	0.9916111476566609	0.9975358975484971	0.9937237934631605	0.9913620667350005	0.9963947384853861	0.9891778473016064	0.9974356715212566	0.9979341011517275	0.9977710079606169	0.9926734248853354	0.9957577927623386	0.994632221136273	0.9966475510480786	0.9870958602281141	0.9959750407783893	0.9918364420004784	0.9876298983518392	0.9894112592173961	0.9887673402748495	0.9964447077994223	0.996590124046838	0.9890559816610888	0.9968907376345884	0.9892523311234012	0.9894948117364761	0.9914706408079363	0.9960921859878878	0.997566239919926	0.993021443232985	0.9970955575452392
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.27	0.9885538660369532	0.9873016330243958	0.9876887452620607	0.9900544090752541	0.9866008933925839	0.9875524916722378	0.9897501104554739	0.9894819177738332	0.9886157681620538	0.9885448992125043	0.9887665748259047	0.9890749554365982	0.9889369362597228	0.988475746474815	0.9881720057319835	0.9874706008954003	1.0	0.9875892213697884	0.9883001283678948	0.9885806049304581	0.9879157398427033	0.9876934333995827	0.9877551664466313	0.988208024185393	0.9880244690873355	0.9881863398164605	0.9878859684630393	0.9886393806033101	0.9875487506974011	0.9871666277581447	0.988001041335067	0.991324638936258	0.9866616382959095	0.988798127400222	0.9914081888661083	0.9889285070852629	0.9889593870987334	0.9876503472447727	0.988316197960798	0.9887132868975187	0.9881420520946621	0.9886966770767343	0.988900484512595	0.9876834018233811	0.9877125863964211	0.9880094319221601	0.9883127432239582	0.9881988887731917
VogtmannE_2016__MMRS90191266ST-27-0-0__bin.38	0.9867851265322377	0.9875468932587659	0.9880937633019713	0.986210774553738	0.9874489113867196	0.9879203041537112	0.9852656105520567	0.9978129198633786	0.9888814204895536	0.98864000254764	0.9873834998957314	0.9877030136318138	0.9875910851283876	0.988231993513993	0.9886816597249526	0.9875514087463072	0.9875892213697884	1.0	0.9869332622776092	0.9882070528083926	0.9869553057622247	0.986485001456508	0.9882933596891326	0.9873569143771896	0.9880628131779681	0.9881001844239328	0.988157035372799	0.9872459438122329	0.9886517135729173	0.9875224572315804	0.9882847801973261	0.9871735244149477	0.9867869656654198	0.9870115802448415	0.9875333194763902	0.987630879585677	0.9873718980574392	0.9881412413265157	0.9882905189930998	0.9869317191988876	0.9882531929193062	0.9873461720332464	0.9873044107155073	0.9860157594420795	0.9883720155395185	0.9880628245070427	0.9865649113980332	0.9883868644475359
Bengtsson-PalmeJ_2015__TRAVELRES27__bin.128	0.9954326027231047	0.9908521838806287	0.9909628383772794	0.9895628041166443	0.9901868190491228	0.9905443265025767	0.9867919302673144	0.9887570643021805	0.9924213201236539	0.992242675237454	0.9913445409848209	0.9911281128763085	0.9910932950033425	0.9921773517452436	0.9916575531540828	0.9916111476566609	0.9883001283678948	0.9869332622776092	1.0	0.9917581227148258	0.9939149993234919	0.9948141060442133	0.9914095390840001	0.9899967122698263	0.9915089992083844	0.9915744951282718	0.9912592467050825	0.995846971670776	0.9911039610117416	0.9911201707240314	0.9911554643251176	0.987774454695688	0.989998441996065	0.9992265868440184	0.9882572833454658	0.9912918748275967	0.9908506734245613	0.991469296850734	0.9922420227717003	0.9900490284919846	0.9916729123655642	0.9906495860983786	0.9910196677567478	0.9945346024159702	0.9915204033401607	0.9915429577536877	0.9951605238441905	0.9920450720787458
ZeeviD_2015__PNP_Main_268__bin.27	0.9926078623086851	0.9972586092505477	0.9981380694425485	0.9885428551355	0.9976207591355309	0.9983253014755414	0.9869567126619264	0.9903081099628613	0.9991511977335359	0.9995395121358793	0.9900303567322499	0.9900717894296641	0.9902107401824389	0.9998607324103963	0.9987373692140203	0.9975358975484971	0.9885806049304581	0.9882070528083926	0.9917581227148258	1.0	0.9935376944675276	0.9912997844344962	0.9986296222206851	0.9896920890657811	0.9989938930283625	0.99868081654649	0.9983178844646019	0.9926389126761023	0.9979630705424704	0.9962667380764587	0.9987192123284155	0.9878578767080691	0.9971182810256212	0.991987795311147	0.9881616975933089	0.99038141652812	0.9899963608242733	0.9985837268071316	0.9981517760141017	0.9897522342909458	0.9988794029504082	0.9899865587531197	0.99005350426905	0.991643303613516	0.9979399450075848	0.9988347889409267	0.9923168596910156	0.9997137376666904
LiuW_2016__SRR3992993__bin.68	0.9959945844072474	0.9931762614113196	0.993175249568193	0.9888614644062701	0.9922700716079473	0.9926763840959769	0.9866831365088985	0.9889455357743715	0.9934576524999356	0.9932968809861853	0.9899200271480076	0.9895704331478193	0.9900292695888655	0.993661427763157	0.9938772733865904	0.9937237934631605	0.9879157398427033	0.9869553057622247	0.9939149993234919	0.9935376944675276	1.0	0.9957938135743214	0.9923327101347666	0.9890642698202129	0.9933177486864369	0.9936641090385374	0.9929370801656118	0.9962842426948694	0.9929142790772263	0.9925323102863755	0.9929547065743802	0.987420816448004	0.9923676688247219	0.9941644071801702	0.9879634785430128	0.9898000950254108	0.9896785452226178	0.9928771834324945	0.9933923624070686	0.9892662442065501	0.9928839482183723	0.9893213955640978	0.9897244494661946	0.995349768162006	0.9922233177409503	0.9939677442381386	0.997260614774753	0.9933663951698362
FengQ_2015__SID31537__bin.39	0.9968066657233211	0.990576922826767	0.9908430837849314	0.9879987075634353	0.9900795744953275	0.9905283150897186	0.986497795049971	0.9880560883040485	0.9919803983477984	0.9918718998080441	0.9899239063229576	0.9896751820759437	0.9897764909913996	0.9914452774648373	0.991656523022121	0.9913620667350005	0.9876934333995827	0.986485001456508	0.9948141060442133	0.9912997844344962	0.9957938135743214	1.0	0.9910026635235932	0.988398356660703	0.9913164073477355	0.9912653545714508	0.9908723398648638	0.9973157457679597	0.990295062601084	0.9898545952211908	0.990464280672227	0.9868554383019547	0.9901754946124866	0.994901831569185	0.9873724452526225	0.989712647862897	0.9893451286256357	0.9909499736062046	0.9914224805707101	0.9886060360255011	0.991345804521533	0.988650422797313	0.989452369846504	0.9958650986762265	0.990942276589444	0.9914962123344324	0.9969925370363495	0.9912757106540329
ZeeviD_2015__PNP_DietIntervention_45__bin.18	0.9920341998353734	0.9965057073446704	0.9974982881303207	0.9881757169464163	0.9965191266217848	0.997452106617928	0.9869898383034154	0.990195632922546	0.998408368485696	0.9985363488810346	0.9898232325242603	0.9897509700869395	0.9898574536326362	0.9985447454039434	0.9979236922808281	0.9963947384853861	0.9877551664466313	0.9882933596891326	0.9914095390840001	0.9986296222206851	0.9923327101347666	0.9910026635235932	1.0	0.9896408826424354	0.9979330093185779	0.9976153772921671	0.9974193618430338	0.991934036858365	0.9971930191379119	0.9955573001231109	0.9981769606730753	0.987763015303278	0.9959723763544988	0.9916104858802385	0.9883087034784817	0.9900624679558718	0.9896914829495331	0.9979857157956724	0.9976791584739374	0.9892751291694747	0.9983842072210306	0.9890419864837703	0.9896499477632665	0.9909800186070541	0.9974509491781749	0.9976732452505725	0.9917703363888117	0.9985060141211104
VogtmannE_2016__MMRS73787048ST-27-0-0__bin.53	0.9906471307125303	0.9890440201022397	0.9889729090102288	0.9888009365929232	0.9882668580566241	0.9891714665308915	0.9872584427226653	0.9887258642931716	0.9897249533469519	0.9897902154100169	0.9979360030550135	0.9984015930861596	0.9980382040517431	0.9896861915667895	0.9894075988083278	0.9891778473016064	0.988208024185393	0.9873569143771896	0.9899967122698263	0.9896920890657811	0.9890642698202129	0.988398356660703	0.9896408826424354	1.0	0.9892787048644649	0.9893599333541019	0.9889112303350903	0.9902813395917714	0.9887094565209557	0.9894333074784929	0.989539954296342	0.9872498756983051	0.9879049595940653	0.9900854262584826	0.9879167152252643	0.9983996395239988	0.9983619164773795	0.9889688901361677	0.9896709339988268	0.9987846680036573	0.9892871567804632	0.9981326549548435	0.9981456807046073	0.9900813882177347	0.9893201503865013	0.9893412464255111	0.9895664224466273	0.9894988684009323
FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.20	0.9920861807692147	0.9971883086393368	0.9984465449022984	0.987610713635891	0.997526283921396	0.9981119189958806	0.9869129517549639	0.9899460568394376	0.9986672966376576	0.9987831418723	0.9897034235490823	0.9895442971332965	0.9896199207246409	0.9989577965122348	0.9986918005768438	0.9974356715212566	0.9880244690873355	0.9880628131779681	0.9915089992083844	0.9989938930283625	0.9933177486864369	0.9913164073477355	0.9979330093185779	0.9892787048644649	1.0	0.9986392693358862	0.9985754965677078	0.9923498401841747	0.9978069385306965	0.9959409134963808	0.9983364561405373	0.9874135999063427	0.9967508403344512	0.9917866716671709	0.9880610221772902	0.9896778798433596	0.9891492745162033	0.9981602091476733	0.9976944600551653	0.9893334688346251	0.9983269940674432	0.9895959847667014	0.989702406279544	0.9913321076149286	0.9975182466510468	0.9987580731903284	0.9925011602097408	0.9989387579456396
LiSS_2016__FAT_008-22-42-0__bin.16	0.9922363541359175	0.9981268401432939	0.9982813100607635	0.9883624486355495	0.9984611214330489	0.998011321625784	0.9867962740622485	0.9900844676734832	0.9984952948696251	0.9985570856125042	0.9897669713540579	0.9895486995579447	0.9897581144396342	0.9987021286018883	0.9994381686174918	0.9979341011517275	0.9881863398164605	0.9881001844239328	0.9915744951282718	0.99868081654649	0.9936641090385374	0.9912653545714508	0.9976153772921671	0.9893599333541019	0.9986392693358862	1.0	0.999404355970684	0.992362917900738	0.9969875115753571	0.9957811536879619	0.9981548476364807	0.9874569121750321	0.997736580074521	0.9918547860531929	0.9880003001832899	0.9898695988547709	0.989351643153914	0.9979825704318651	0.997555138624717	0.9894728647219415	0.9982476045290969	0.9897295562425041	0.9897015433259025	0.9912502858691693	0.9973590573921373	0.9996720525377346	0.9926751141899072	0.9982457113479046
