	NielsenHB_2014__V1_UC55_0__bin.91	FengQ_2015__SID530394__bin.80	ZellerG_2014__CCMD12232071ST-21-0__bin.13	LouisS_2016__AS61_18__bin.24	NielsenHB_2014__V1_CD31_0__bin.12	QinJ_2012__T2D-026__bin.19	XieH_2016__YSZC12003_35583__bin.19	HMP_2012__SRS015217__bin.13	ZeeviD_2015__PNP_Main_228__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.87	XieH_2016__YSZC12003_37348__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES60__bin.93	ZellerG_2014__CCIS78318719ST-4-0__bin.1	ZeeviD_2015__PNP_Main_18__bin.14	Obregon-TitoAJ_2015__NO19__bin.42	LiuW_2016__SRR3993056__bin.84	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.27	VogtmannE_2016__MMRS90191266ST-27-0-0__bin.38	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.128	ZeeviD_2015__PNP_Main_268__bin.27	LiuW_2016__SRR3992993__bin.68	FengQ_2015__SID31537__bin.39	ZeeviD_2015__PNP_DietIntervention_45__bin.18	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.53	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.20	LiSS_2016__FAT_008-22-42-0__bin.16	LouisS_2016__AS56_12__bin.15	KarlssonFH_2013__S456__bin.1	LiJ_2014__O2.UC29-1__bin.66	LiuW_2016__SRR3993019__bin.10	FengQ_2015__SID31881__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.54	LiSS_2016__FAT_008-22-2-0__bin.9	ZellerG_2014__CCIS00146684ST-4-0__bin.96	HMP_2012__SRS049995__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES59__bin.30	YuJ_2015__SZAXPI003409-8__bin.96	FengQ_2015__SID530743__bin.43	FengQ_2015__SID31750__bin.98	VogtmannE_2016__MMRS18295921ST-27-0-0__bin.25	CosteaPI_2017__SID713A009-11-0-0__bin.31	ZeeviD_2015__PNP_Main_723__bin.51	FengQ_2015__SID31328__bin.32	LiJ_2014__MH0373__bin.11	LiJ_2014__O2.CD3-0-PT__bin.71	LiSS_2016__FAT_008-22-84-0__bin.42	YuJ_2015__SZAXPI017466-84__bin.45	ZeeviD_2015__PNP_Main_15__bin.30
XieH_2016__YSZC12003_37348__bin.22	0.9119791628878845	0.46370555245191575	0.888909990794353	0.914573985959788	0.6540324105351524	0.8121211526306512	0.5891434821928132	0.7805283281700054	0.9116940737740634	0.903417953871045	1.0	0.9032199278997681	0.960514304175574	0.8880154596827231	0.934564366336097	0.919482810790879	0.6016067417600497	0.6830039515570432	0.9309845347691356	0.9095849264679209	0.8615141219404667	0.5917429998459324	0.4245220169457311	0.9145291740481842	0.9448177584911105	0.9303541805459115	0.7707350049741222	0.9301732257790551	0.6528429743671598	0.348332378057186	0.8838010060914325	0.7932775304112838	0.5702238931137749	0.893917401830972	0.9067694580788834	0.9675587366796593	0.8978548751305414	0.8315746436279382	0.8598313279647241	0.8355168115087231	0.9181862528151483	0.9211993203953521	0.952567231737759	0.8641648532068471	0.841234811429342	0.9372219260842455	0.9058638306843803	0.8985219324432693
Bengtsson-PalmeJ_2015__TRAVELRES60__bin.93	0.8947956406838289	0.44499837880935156	0.8570677364011473	0.8918981344600047	0.6455946277274002	0.7977277931606789	0.559261165677747	0.7570007853944414	0.8754643808341532	0.8597568888696631	0.8399073242496388	1.0	0.9610227669140586	0.8490717145688486	0.9137816285961362	0.8958512997107256	0.5738618031211788	0.6622010173219359	0.9074234657127107	0.8738102504491512	0.8159458486605632	0.5651756342784392	0.3998475247375437	0.90851881116919	0.9219820355407852	0.9060665866852823	0.7576052097169842	0.8903674288710044	0.6578311445605979	0.3106363996788574	0.85362573236345	0.7714248182262309	0.5393258783698244	0.8602743999114199	0.8907337346160517	0.97596192960183	0.9369783466871555	0.8020246428915849	0.8272735462563195	0.8179333450540589	0.8834580214806769	0.9101265084315803	0.937254961101346	0.8416793233305011	0.8216047366547435	0.9016193253862581	0.8757366297410897	0.8680854829818636
ZellerG_2014__CCIS78318719ST-4-0__bin.1	0.8443717421352686	0.4151438116783218	0.8130778629008174	0.8533061860067807	0.5938567216316387	0.7384180026216656	0.5314778340617897	0.7106759889294889	0.8346074693788547	0.8312881538392486	0.7954083037315086	0.8558193517651005	1.0	0.8056606487579603	0.8545696605653509	0.836259705340062	0.5393467182706196	0.6199620498187134	0.8655815040047725	0.8223067051799631	0.7742759407230749	0.5320910168195854	0.3824108084152	0.8477454842712437	0.8616341620901792	0.8447612103768194	0.692951296324897	0.8484834240973402	0.6019567421653091	0.3157824052950717	0.7990191903230924	0.7220310026616019	0.5031406620041216	0.8080356275086155	0.8397910725538338	0.9028195450855434	0.8333312717198346	0.7507410322463446	0.7775383557301134	0.7688767516793609	0.829792482697467	0.8695899874854169	0.8734115120733388	0.8009177596457888	0.7688831132295859	0.852224369049079	0.8285127508438772	0.8233715580037314
ZeeviD_2015__PNP_Main_18__bin.14	0.8754852700896173	0.4475587463484676	0.8978648314106056	0.8829834133782245	0.6460769421201169	0.8106586126652473	0.5507899192949448	0.7403123236124177	0.936253106897064	0.9331377927414962	0.8241750755062633	0.8474331831460117	0.9029523196514334	1.0	0.9416451948309155	0.9291978016537109	0.5598360152497895	0.6459973263355944	0.9009813338614646	0.9242212209734119	0.8222496410357975	0.5573861464573946	0.40360647620933804	0.8457287715997425	0.9628241818091796	0.9378533445561221	0.7582120116849037	0.8853520819923751	0.6514294202109223	0.3462450859038471	0.879936228152696	0.7501129870772887	0.5460204980937763	0.8631460117839284	0.8716946081101153	0.8997292667227806	0.8288320047531812	0.8218761202158736	0.8573871367034708	0.7711557161954745	0.9210108431945339	0.8575360697133237	0.8662835074516018	0.8293992177055999	0.8227162449868792	0.9587903153933752	0.8560661484378868	0.9124630390652078
Obregon-TitoAJ_2015__NO19__bin.42	0.857210880197146	0.4512907155038796	0.8794595839499267	0.8566078147591226	0.6502639857491442	0.816043709951556	0.5428322888755758	0.7353153746616343	0.88118128515848	0.8703459925253147	0.7917233245681556	0.8324703736872571	0.8742294013201637	0.8595132307423091	1.0	0.9164107193796959	0.5564808022361146	0.6391286065970586	0.8881208762960212	0.9071445538454642	0.7977001079949918	0.5443225980695398	0.3967161857629555	0.8289868392176202	0.9464407027230863	0.9235762792814843	0.7644067741458471	0.867892514070623	0.6630342941043122	0.3276630238091537	0.8659658139991445	0.7478730916033984	0.5367213703902823	0.8336291415103173	0.858343616418565	0.877692688988524	0.8098207109591958	0.8054564406340284	0.8432470952167294	0.7571164794861941	0.9063169658432847	0.8342365455486143	0.850539920726542	0.8181096067818107	0.8210956484200805	0.9262654883510391	0.8458903874333888	0.8777060663393675
LiuW_2016__SRR3993056__bin.84	0.8543153076528717	0.44541432917469087	0.8588180553535728	0.8774504187287275	0.6398422477528495	0.809644789357636	0.5463278790629761	0.7252431505792867	0.8709932119086127	0.8587383639539273	0.7912089001705469	0.8289829908439356	0.868965304494595	0.8615029577628237	0.9308366789031526	1.0	0.5610917207613357	0.6367688038651431	0.8835253271754283	0.892610881217949	0.80567160386103	0.5487634245120462	0.3984709534029329	0.821149362982941	0.9520573601801539	0.9148326627504035	0.7598082852614244	0.8654790811912139	0.6577155230032714	0.33337042472210837	0.8665378383579313	0.7446335003547553	0.5395177531872888	0.8330222798056852	0.8562198219319546	0.8769546427401502	0.8060050591185324	0.8003609249196842	0.8423425011494658	0.7554840169166112	0.8981576964264467	0.828862902882258	0.8473031989670232	0.8148034303291511	0.8149595079551848	0.9245395893652745	0.8478180715121976	0.870289210004833
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.27	0.8283811081560185	0.45826727085745106	0.8193299454378731	0.8471675492947703	0.6168194413649334	0.7603934890903601	0.5828091974565158	0.7378605674149229	0.825342141415852	0.8106581661019555	0.7853074453849488	0.8055573815972876	0.8501758756736701	0.7873882044636878	0.857458253900518	0.8511641665988865	1.0	0.6550363283265126	0.8591016914593614	0.827546019037135	0.8063562593801288	0.5564757567890684	0.4184760264242475	0.8274747105600055	0.8670375450274036	0.8508221087476561	0.7260278169912503	0.8422517211526569	0.612362661544341	0.34158097578965785	0.8161037939452418	0.7639711690913406	0.5421928916590252	0.8231967590297145	0.8550337656781157	0.85011849463348	0.7801152968939588	0.7709499291929106	0.8012036648100466	0.7526671041738857	0.8417570185925711	0.816406854973042	0.8361849296218756	0.8056571020457735	0.7899057279648449	0.8475753446483546	0.8364378518766943	0.8247739019887266
VogtmannE_2016__MMRS90191266ST-27-0-0__bin.38	0.8649876584786866	0.4538081088518073	0.863981444594578	0.8823766771942649	0.6681619552583916	0.8142683182264351	0.5787449637968352	0.8277233486798062	0.870083413077495	0.8606332165577628	0.821586470735604	0.8566078476468969	0.9005521855376263	0.8372628723504746	0.9075155963152036	0.8901522463211589	0.6036266823280093	1.0	0.8898924788592409	0.8882553277998415	0.820685498609782	0.5806685777885472	0.4132458817103172	0.8682275645106309	0.922606751079113	0.8961258711964087	0.7767288397327168	0.8814392554838657	0.6921144660700572	0.3242313758024042	0.8690571775905901	0.7878141338141256	0.5562021791717833	0.8513627010887644	0.8878276868990952	0.8940169290352257	0.8351118334859766	0.8164060093557356	0.8454404136565813	0.7997993732724951	0.893038437370373	0.8618329726022333	0.8816384447629647	0.8383353115361395	0.8376032395980073	0.8988965529987227	0.865736671773031	0.8651647726572671
Bengtsson-PalmeJ_2015__TRAVELRES27__bin.128	0.8976026847965357	0.44521350094208284	0.8660913814771218	0.8853316045998502	0.634795251887608	0.7899830711640036	0.5555668852765273	0.742699183627445	0.889455333588128	0.8720047515361179	0.8118007644584503	0.8509012028070086	0.9114412360245927	0.8464938999996651	0.9141444909087052	0.8953203249115879	0.5738845631269931	0.6450813153508334	1.0	0.8772985016361315	0.8283235912205249	0.5741793012696441	0.40487531125203796	0.8494111377524951	0.9191796008456603	0.8965167682558088	0.7400402138935541	0.9140417791317208	0.6405634857399956	0.33167121364756685	0.8508453811890825	0.7647427684024337	0.5344235171266306	0.8971709976179055	0.8856482992455521	0.9027159449985878	0.8341777903645189	0.7947111622023637	0.8256664822072314	0.7786118354482904	0.8828717319698964	0.8622028475723736	0.8762628245515385	0.8648368836502575	0.8196894755037993	0.9011734076232234	0.8907563494299311	0.8840998075642758
ZeeviD_2015__PNP_Main_268__bin.27	0.8654016224135539	0.45471170710665787	0.8947977493715	0.871617263939588	0.6587686911048487	0.8273735256616115	0.555215077158705	0.7458591209931346	0.9139626757472166	0.9008237482731689	0.8099803706582195	0.8367785076759657	0.8842575719283311	0.8867643509870727	0.9535500985267543	0.9237317411967249	0.5645421498784805	0.65756546756028	0.895924963848187	1.0	0.8156175831776731	0.5534892912724488	0.4060069966346986	0.8422082154401019	0.9716980235742124	0.9465701858231688	0.7722931745757269	0.8788677689248326	0.6704972703243497	0.3365107657343521	0.8872652507444138	0.7545952232101291	0.548623950837335	0.8515698722857638	0.8698124286227347	0.890398724567841	0.8270960925638429	0.8162115940431693	0.8694274426939135	0.7711853424113497	0.9414289324716438	0.8500998569129297	0.8663958210214479	0.8234875620661545	0.8338027526683933	0.9424816580618067	0.8638924623707609	0.9091539620676747
LiuW_2016__SRR3992993__bin.68	0.8830427836946037	0.4500271388804827	0.842538511653492	0.875359924838688	0.6259284620733131	0.7704014201463796	0.5706268067233027	0.7392140190775377	0.8762617145444115	0.8582324110441045	0.8188871192950543	0.8340366184224725	0.8887326183380945	0.8421052631578948	0.8950289197427445	0.88996340104937	0.5871669199358404	0.6484975445195282	0.9029312424901565	0.8705966253674297	1.0	0.5819951174354934	0.41340587676433144	0.848372762462182	0.9049510404860172	0.8903065922734107	0.7389945551860413	0.9041896103116387	0.6103465257770685	0.35913988003722364	0.8426257292813512	0.7550640988715256	0.5502357309932506	0.8635948753355851	0.8572324507991163	0.8907260482139048	0.8157923133279082	0.7917145687514249	0.827050689262658	0.7742592789414457	0.8780535297176826	0.8506858550856802	0.8670263819126055	0.8392063926058924	0.8046361645662768	0.8924927122572816	0.8846025594114311	0.8601791896305947
FengQ_2015__SID31537__bin.39	0.9124687020288555	0.4587800599089557	0.8758383277545227	0.8879424189626545	0.6894777365692846	0.8118735887295976	0.5845039196265691	0.7799737566963801	0.8763715078211792	0.8607556577333401	0.8353329091991334	0.8579698671929786	0.9070393022992411	0.8477810069813453	0.9070236382520851	0.9002519501738709	0.6017910030532843	0.6814354532813769	0.9295376937220908	0.8774137694204062	0.8643391097519537	1.0	0.41334227388947925	0.8750171702055364	0.9159726288849849	0.8965558375084043	0.7702355390721582	0.9275971592648019	0.6828090697242888	0.3132996194841468	0.862250971773387	0.7932647007082558	0.5679753375602161	0.8931796328829318	0.8754033492142673	0.9007724785101322	0.8351991623349552	0.8233450934179675	0.8427926104255078	0.8047458448102601	0.8828106361290042	0.8737917597472546	0.8843607743340973	0.8923620901140584	0.8386554945862643	0.9020033111385833	0.9221087181266764	0.8579264898316236
ZeeviD_2015__PNP_DietIntervention_45__bin.18	0.8995830183827923	0.5149968053480967	0.9182272304732815	0.9042911527490776	0.6834104263462899	0.819400265375391	0.6385408309190708	0.7682686362577082	0.9332038273907648	0.926345859980514	0.855383310932073	0.8663973355829186	0.9304743993581459	0.876233251725671	0.9435746219948559	0.9330602185434279	0.6459577549207528	0.692211842828286	0.9355669238726921	0.9186769755460792	0.8763459029771747	0.589989001454147	1.0	0.8801794852611746	0.9524035563398147	0.9371646797909675	0.7900318261283829	0.9175100461698145	0.6562038592082939	0.38386042939905285	0.9002520464260746	0.8135939962902481	0.6058367107210455	0.8843785391626485	0.8937647102326033	0.9116564807577043	0.8528422082741054	0.8525412316479501	0.8831333558635837	0.8217685214566237	0.928260071322861	0.8843493014332507	0.9009391330669261	0.8445257941268282	0.8620985294282045	0.9369299180225663	0.8940330093964903	0.9333723743014118
VogtmannE_2016__MMRS73787048ST-27-0-0__bin.53	0.8703103377556755	0.44875982145413007	0.8521028313158759	0.8809732106689903	0.6393057368624755	0.780104911187821	0.5709107321627649	0.756465582315128	0.8699523205826151	0.8500245279016154	0.840284735410408	0.89768708357956	0.9406067940130746	0.8372613921417388	0.8991089568210898	0.8768060162570382	0.5824472767755083	0.6631815217651305	0.8950346978637002	0.8689947324811766	0.8200757835694038	0.569533169918558	0.40136509242372137	1.0	0.9060583328791129	0.8866881529254865	0.7428872026310537	0.883393845947524	0.6454347712709453	0.32914130384913554	0.8420532539761277	0.7731653384477897	0.543272825947579	0.8540580050561593	0.8808904706651395	0.9418471098053963	0.8771040371239888	0.7959615819731883	0.8216968602325267	0.8327267693714544	0.874986912570481	0.9111427257223771	0.9194547629812596	0.8407113758094109	0.8119711845192277	0.8887566530217551	0.8736305254931364	0.8642562006966631
FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.20	0.8435327474739873	0.44551174428155327	0.8662350929227632	0.8631367209434896	0.6432453077181373	0.8134236282720321	0.5370076023520508	0.7279335502323867	0.8785469419860107	0.870524327313592	0.7858016545001112	0.8246117007644946	0.8653693661204436	0.8628055511581004	0.9291676457413269	0.9201962456065872	0.5524281169891875	0.6378983177426786	0.8767146821444469	0.9075383187933351	0.7918234073501944	0.5396608651020876	0.3931201873008278	0.8201478302167404	1.0	0.9182578552550219	0.7544242934512152	0.8587935339188141	0.6684365733546398	0.32389221399602314	0.8667611311027705	0.7334700843293865	0.529854618948875	0.8260283123545141	0.8481890017555903	0.8731041150951661	0.810064721863524	0.7959142238310203	0.8362037081077321	0.7532923529950456	0.9107786713879954	0.8274349853014568	0.8446047011201561	0.8049622934980687	0.8139297891658852	0.9314304617990505	0.838814376673153	0.8750421504951928
LiSS_2016__FAT_008-22-42-0__bin.16	0.8725655036085262	0.4608828301288626	0.8921145776998676	0.8746757921041344	0.6594353169348973	0.8256326576282565	0.5579117169871137	0.7419387203252336	0.9065889636909535	0.8951386531898626	0.8130608134569122	0.8515241594092088	0.8915021539264868	0.883101654140947	0.9527594502359062	0.9291136266154448	0.5696216175894672	0.6510489901721277	0.898516681274826	0.9289584693135409	0.818564049008821	0.5550416798761725	0.4064714767916752	0.8433672118307443	0.9648826063442925	1.0	0.7772396173283853	0.8821472129496671	0.6742095742498555	0.33681703746526676	0.8873599015347892	0.7569938272756094	0.5543923316487328	0.8498547265166067	0.8691259347667978	0.9023985976166944	0.8308520597504803	0.814765305932156	0.8636294127519907	0.7726874661992056	0.93590325047088	0.8522645133618038	0.8699945918728903	0.8293202543684612	0.8325923577569326	0.9470592842623501	0.8585711355202059	0.8994483710348171
