	ZeeviD_2015__PNP_Main_706__bin.77	YuJ_2015__SZAXPI015216-169__bin.7	ChengpingW_2017__AS38raw__bin.42	NielsenHB_2014__V1_CD20_4__bin.60	WenC_2017__RA101__bin.18	ZeeviD_2015__PNP_Main_686__bin.19	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.20	QinN_2014__HD-33__bin.16	ZeeviD_2015__PNP_Validation_41__bin.8	HeQ_2017__SZAXPI029466-158__bin.8	LiJ_2014__O2.UC8-0__bin.19	LiJ_2014__O2.CD1-0__bin.27	LiJ_2014__O2.UC6-2__bin.53	NielsenHB_2014__O2_UC17_2__bin.11	NielsenHB_2014__V1_UC2_4__bin.24	QinN_2014__HD-55__bin.49	LiJ_2014__O2.UC24-1__bin.4	WenC_2017__N035__bin.49	HMP_2012__SRS019267__bin.4	HeQ_2017__SZAXPI029581-99__bin.65	ZeeviD_2015__PNP_Main_118__bin.28	HeQ_2017__RSZAXPI003105-143__bin.55	NielsenHB_2014__O2_UC24_2__bin.20	WenC_2017__N024__bin.3	ZeeviD_2015__PNP_Validation_7__bin.53	LiJ_2014__O2.UC8-1__bin.62	QinJ_2012__T2D-056__bin.12	ChengpingW_2017__AS136raw__bin.14	CM_madagascar__A89_01_1FE__bin.61	LiJ_2014__MH0308__bin.44	ChengpingW_2017__AS98raw__bin.8	WenC_2017__RA123__bin.47	LiJ_2014__MH0394__bin.70	ZeeviD_2015__PNP_Main_262__bin.25	VogtmannE_2016__MMRS17963147ST-27-0-0__bin.46	LeChatelierE_2013__MH0227__bin.52	NielsenHB_2014__V1_UC2_0__bin.17	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.100	LiJ_2014__O2.UC6-1__bin.4	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.50	QinJ_2012__T2D-030__bin.43	LiJ_2014__MH0245__bin.44	LiJ_2014__V1.FI25__bin.61	WenC_2017__RA020__bin.8	ChengpingW_2017__AS6raw__bin.29
LiJ_2014__O2.UC8-0__bin.19	0.9724844296777291	0.9698765886011367	0.9732719974427937	0.9700844662955992	0.9729024390080648	0.9725369251561483	0.9704989241441473	0.9734432449576526	0.9711512944210289	0.971043418367185	1.0	0.9705270824056814	0.971911805962289	0.9700494605339312	0.9704347826086956	0.9685994018170009	0.9710188572900788	0.967281703048029	0.9758293690986506	0.9696026598543911	0.9710733044866603	0.9685629325583486	0.9714972591371399	0.9712813162844679	0.9718800776273816	0.9982413896439143	0.9701602801298131	0.9736858762187837	0.9628464790202	0.9721898027109286	0.9725347502960388	0.9674374609151204	0.9704030210012587	0.9704543054705674	0.9693810173688749	0.9701658071313702	0.9714569334648159	0.9724305962602007	0.9717976303030462	0.9728588873385329	0.9713200547276737	0.9697793992214525	0.9715947378212718	0.9688440416285048	0.970430626085083
LiJ_2014__O2.CD1-0__bin.27	0.9725947281955428	0.9680565760828255	0.9702734110447271	0.9713641145281426	0.9686272809036566	0.9707218720666467	0.973302552134884	0.9713528493491942	0.9729050040625539	0.9646940437594951	0.9705270824056814	1.0	0.9728406436921953	0.9723280147820887	0.973459473668727	0.9679317429407901	0.967833812965607	0.968130090712354	0.9701516589542681	0.9667991917050662	0.971751150383677	0.968843603124473	0.967469572883311	0.9664325778516266	0.972745289257582	0.969149487859822	0.9690971394143267	0.9685816858027478	0.964045306268065	0.9709917154356018	0.9684225109408152	0.9685181861689399	0.9714644714149574	0.9733655376187808	0.9704990790862578	0.9723658430523728	0.9741319638490665	0.9723524026524247	0.9729108724106054	0.9728390291490941	0.9691834259858914	0.9718230025348652	0.9684703624903257	0.9684492716434154	0.9674505528733842
LiJ_2014__O2.UC6-2__bin.53	0.973778947499409	0.9698428752099731	0.9710446237643988	0.9731592234633898	0.9680671084649732	0.9751420376990053	0.9735323848296075	0.9719776831453363	0.9738117806612755	0.9666399079241341	0.971911805962289	0.9728406436921953	1.0	0.977293688647418	0.9745286331487546	0.9673523337255279	0.9707480536615049	0.9687719639172955	0.9715776303531051	0.9681703050657711	0.9734797467082119	0.970756824120353	0.9714694146867167	0.9681471986299427	0.9765575202104867	0.9710872894333844	0.9698126771965947	0.9700886325774931	0.96598904403655	0.9736786978514121	0.9699567429282484	0.9692441298508498	0.9741571845391033	0.9726293155978448	0.9718628652928448	0.9717824325815247	0.9749644322456873	0.9730908678474887	0.999612033622166	0.9777979319603373	0.968710957203767	0.9730888454884368	0.9711179152879977	0.9690460501056294	0.9695833009781013
NielsenHB_2014__O2_UC17_2__bin.11	0.9760166200099956	0.969801166947655	0.9688161289893001	0.9714785815570324	0.9667513180387752	0.9736006772806165	0.9732037343417632	0.9698194163837454	0.9751823459607657	0.9653808355568523	0.9700494605339312	0.9723280147820887	0.977293688647418	1.0	0.9732065351590641	0.9679255615853868	0.9700441304875699	0.9686970679572553	0.9698289882773002	0.966647057863473	0.972421557770395	0.9703649850235048	0.9704384128774127	0.9660064828489034	0.9764312389557868	0.9695717923074322	0.9675632463682895	0.9680427368452159	0.966982093484356	0.9741985863454247	0.9691822231583115	0.9687706132481325	0.9745662146390708	0.9729961330365192	0.9725212548508457	0.9725378979356624	0.9738593565822384	0.9733213046903204	0.977482650021895	0.9774240040694443	0.9680836456654072	0.9723639744346595	0.9705013899868593	0.9696624463307235	0.9697862861757351
NielsenHB_2014__V1_UC2_4__bin.24	0.9742976828253982	0.9662742016289132	0.9675373166251324	0.9715424254023692	0.9651637567058959	0.9724484897484809	0.9715341904697685	0.9680033616296801	0.973653794888493	0.9629981054695783	0.9704347826086956	0.973459473668727	0.9745286331487546	0.9732065351590641	1.0	0.968271607625361	0.9689535834831078	0.9721549335707642	0.9675720241409561	0.9643462302230382	0.9721857930454934	0.9682222258393811	0.969742114043491	0.9639760651473478	0.9734368928211395	0.9699352967966913	0.9656464133019672	0.9670028295052118	0.96709919403994	0.9740573505049404	0.9663523897355584	0.9719923453945442	0.9755646651485326	0.9772548898214197	0.9722440115175495	0.9781072711064893	0.9994879971912989	0.9705738466995951	0.9749600661047413	0.97590531439766	0.9656952750539236	0.9780332738264901	0.9701852712864882	0.9718199163203725	0.9672374059686768
QinN_2014__HD-55__bin.49	0.9687113709043775	0.9641193652798611	0.9683110521506133	0.965767182494681	0.9695264898023125	0.968661904003082	0.9673576458603992	0.969411115626945	0.9692944512695068	0.9684876926128573	0.9685994018170009	0.9679317429407901	0.9673523337255279	0.9679255615853868	0.968271607625361	1.0	0.9677810596206624	0.9736637392781838	0.967707599239331	0.9663368320637618	0.9660944079920836	0.966683100742385	0.9683307715224901	0.9668452896932762	0.9695840420484525	0.96852847650935	0.9674689350454151	0.9710263350858854	0.9604881697648604	0.969573585485794	0.9701945868304817	0.974801774586434	0.967676455583419	0.9676235542352936	0.9667144825318794	0.9685999077371208	0.9690382864416381	0.9662969604897941	0.9677256397613033	0.9698379455256354	0.9661444301887017	0.9672785164850529	0.9690968189050162	0.974080269715878	0.9672392277020789
LiJ_2014__O2.UC24-1__bin.4	0.9708499779096658	0.9659523012598218	0.9701649065002509	0.9684278394710308	0.9717623011090083	0.9704921263665481	0.9701267248885777	0.9717467449120615	0.9707251818495333	0.9689375233282609	0.9710188572900788	0.967833812965607	0.9707480536615049	0.9700441304875699	0.9689535834831078	0.9677810596206624	1.0	0.9647546932341218	0.9714719811544533	0.9681753057865592	0.9677498543193899	0.9680829986590352	0.999778059531989	0.9679117934906117	0.9725261097114867	0.970804511614151	0.9694100014113942	0.9716294873732659	0.9636704149954586	0.969553984256036	0.9693912361969094	0.9658361676185587	0.9714302392567938	0.9696077895480998	0.969933855126174	0.9683020717271653	0.9697320322933767	0.9725618609197316	0.9709947331629948	0.9714690171046527	0.9713325322154601	0.9684783932505896	0.9737008236298026	0.9664155878946414	0.9710230337771247
WenC_2017__N035__bin.49	0.9687569665548207	0.9636517424396063	0.9651990461230345	0.9681297026405166	0.9632332927495958	0.9662845845452979	0.9686913340393822	0.9661045498211281	0.9685592581878103	0.9649485906401951	0.967281703048029	0.968130090712354	0.9687719639172955	0.9686970679572553	0.9721549335707642	0.9736637392781838	0.9647546932341218	1.0	0.9650589221507104	0.9632696104297648	0.9678471277363637	0.9645085251031915	0.965394199299659	0.96239004049643	0.9679544082371947	0.9667108246448753	0.964279224057114	0.9636780514039728	0.9640267622438677	0.9699514280334679	0.9633600767978487	0.9861149833113123	0.9715672834935616	0.9724102083174305	0.9690794158377346	0.9728127757908352	0.972515564441825	0.9665123781170505	0.9685292901942696	0.9706841151240939	0.9629296937551137	0.972846666879585	0.9659514826022684	0.9800179099998766	0.9641680095054398
HMP_2012__SRS019267__bin.4	0.9714780937560884	0.9706361441667071	0.9740026073585586	0.9690691217817158	0.9755213990586331	0.9714561127990236	0.969555092692057	0.975376227699377	0.9717551908475226	0.9719475134163253	0.9758293690986506	0.9701516589542681	0.9715776303531051	0.9698289882773002	0.9675720241409561	0.967707599239331	0.9714719811544533	0.9650589221507104	1.0	0.9711674034221653	0.9687264975186971	0.9687830803108244	0.971916551476484	0.9724114038967747	0.9721171806423968	0.9766019159200678	0.9711983525781437	0.9753266714887728	0.9639230610870932	0.9701924663113073	0.9736768020596888	0.9649719265568495	0.9721336654861028	0.967908783720881	0.9689017041119443	0.9666121853893312	0.9696450480727498	0.9736926838174852	0.9712977705965556	0.9714813064738927	0.9747281068748183	0.9674450754403862	0.9705534559113358	0.966743660627344	0.9704523217332964
HeQ_2017__SZAXPI029581-99__bin.65	0.9671011133102604	0.9679723080209274	0.972778293462668	0.9667876939427945	0.9717358142906768	0.9690650760952759	0.9677694872427658	0.9802568574279983	0.969251374259049	0.9735639695838394	0.9696026598543911	0.9667991917050662	0.9681703050657711	0.966647057863473	0.9643462302230382	0.9663368320637618	0.9681753057865592	0.9632696104297648	0.9711674034221653	1.0	0.9660119171925546	0.9685223201019254	0.9686747226400371	0.974515303965052	0.968089747338639	0.9702452998951856	0.9758671237604906	0.9749815949205658	0.9609408001215038	0.9669029435459972	0.9751954009030392	0.9626984080258107	0.9661339638875162	0.9640842333945303	0.9649290488521837	0.9635264385917173	0.9645435920453476	0.9696968922249378	0.9684097096188747	0.9689758530610731	0.9751253645806682	0.9628332727726931	0.9661877188189525	0.9657552043754897	0.9735340241078524
ZeeviD_2015__PNP_Main_118__bin.28	0.975751112894456	0.9674697343426611	0.9695008057036122	0.9700257937638944	0.9670333213237612	0.9736066061490012	0.9718339306742864	0.9714428748666827	0.9754566072090363	0.9646438685542401	0.9710733044866603	0.971751150383677	0.9734797467082119	0.972421557770395	0.9721857930454934	0.9660944079920836	0.9677498543193899	0.9678471277363637	0.9687264975186971	0.9660119171925546	1.0	0.9696777889608241	0.9683759230042873	0.9656514430777644	0.9757874129095411	0.9712718378602684	0.9667787923185406	0.9688035594657703	0.9656913736689804	0.973022699955565	0.9685504992186618	0.9678154804878976	0.97257433252578	0.9707646182454039	0.9699268435067373	0.9705026865879607	0.9731543524082125	0.9703574148926853	0.9738038891314171	0.9751378842465761	0.9679131645534488	0.9719021287568403	0.9701501519355744	0.9685339963234064	0.9672859438640383
HeQ_2017__RSZAXPI003105-143__bin.55	0.9704095709621545	0.969448219171434	0.9699422181498588	0.96987259109627	0.9667885379161872	0.9698730358582583	0.9709208972845337	0.9730903719195543	0.9696318343352558	0.967263202479226	0.9685629325583486	0.968843603124473	0.970756824120353	0.9703649850235048	0.9682222258393811	0.966683100742385	0.9680829986590352	0.9645085251031915	0.9687830803108244	0.9685223201019254	0.9696777889608241	1.0	0.9678119957952851	0.9691688066078736	0.9698509096365867	0.9674586600020542	0.9700745160657759	0.9705638637564444	0.9645000788754493	0.9693506030567507	0.9676910255901485	0.9650165329789422	0.970033724307735	0.9687598536736867	0.9697803722754691	0.9673907181084259	0.9687936920364151	0.9698608036446803	0.9709439940665527	0.9706114701149088	0.9684047799987945	0.9671408967811119	0.9645126443104829	0.9665978455723717	0.9692159398904743
NielsenHB_2014__O2_UC24_2__bin.20	0.9712199323629027	0.9663970307163027	0.970640013941927	0.9689470006275134	0.971621728272196	0.9709781914879871	0.96988384017234	0.9722114601140739	0.9705399424124884	0.9691549607755017	0.9714972591371399	0.967469572883311	0.9714694146867167	0.9704384128774127	0.969742114043491	0.9683307715224901	0.999778059531989	0.965394199299659	0.971916551476484	0.9686747226400371	0.9683759230042873	0.9678119957952851	1.0	0.968689462198515	0.9725522440457494	0.9710085168428955	0.9698202780603594	0.9722304696716249	0.9641830205925049	0.9699336381997337	0.969795282864252	0.9663842766948004	0.9717047935639962	0.9700374184083713	0.9702239773393982	0.9690405212961198	0.9704398317661316	0.9727987923923801	0.9715895515638773	0.9716463151885937	0.9712845522537441	0.9692555762248739	0.9743876673471203	0.9667609782013774	0.9713215353436537
WenC_2017__N024__bin.3	0.9666310903496662	0.9698884859583236	0.9721554597775185	0.9670302844613331	0.9736328791230823	0.9698446810017721	0.966338863253259	0.9769454442016933	0.9664193428198306	0.9741520199012303	0.9712813162844679	0.9664325778516266	0.9681471986299427	0.9660064828489034	0.9639760651473478	0.9668452896932762	0.9679117934906117	0.96239004049643	0.9724114038967747	0.974515303965052	0.9656514430777644	0.9691688066078736	0.968689462198515	1.0	0.9688328337661297	0.9723971563561824	0.9745632289039061	0.9763405963325661	0.9610084662112509	0.9664487484058615	0.9748571145037694	0.9629613850925326	0.9659353966397478	0.9629369795403866	0.9660634498423467	0.9638497406942096	0.9650657060903208	0.9703324331874477	0.9684815498167604	0.9677422951904295	0.9748101268378975	0.9625588025614767	0.9660867660143343	0.9667352805866853	0.9714094818468396
ZeeviD_2015__PNP_Validation_7__bin.53	0.9767679357439409	0.9700656784069008	0.9722530039023377	0.9714050267231386	0.9699033004689885	0.9765193480080475	0.9740878036450142	0.9720335006929877	0.9765589958528458	0.9667812265603482	0.9718800776273816	0.972745289257582	0.9765575202104867	0.9764312389557868	0.9734368928211395	0.9695840420484525	0.9725261097114867	0.9679544082371947	0.9721171806423968	0.968089747338639	0.9757874129095411	0.9698509096365867	0.9725522440457494	0.9688328337661297	1.0	0.971664588138626	0.9704996889482104	0.9710146710451957	0.9661447642985289	0.9755260104731742	0.9708886665871275	0.9674792936632636	0.975025381307598	0.9726517354769628	0.973413309289233	0.9709108463871794	0.9736350359005455	0.9741758983764098	0.9768003565525051	0.9781991171179653	0.9701449659437484	0.9721219139040488	0.9717250988884483	0.9684215525682625	0.9701939319877387
LiJ_2014__O2.UC8-1__bin.62	0.9728188494717278	0.9701569422686952	0.9730935672459997	0.9706579148805878	0.9733661366226907	0.9726596005239615	0.9698393915136393	0.9725469632850545	0.9716040352160482	0.9717567338641369	0.9982413896439143	0.969149487859822	0.9710872894333844	0.9695717923074322	0.9699352967966913	0.96852847650935	0.970804511614151	0.9667108246448753	0.9766019159200678	0.9702452998951856	0.9712718378602684	0.9674586600020542	0.9710085168428955	0.9723971563561824	0.971664588138626	1.0	0.9703409819052374	0.972896293314953	0.9622044147811208	0.9718983315067083	0.9732237204000658	0.9669957397300118	0.9701267912090416	0.9700940438871474	0.9691741581019183	0.9698497761687166	0.970459996620686	0.9716100880461577	0.9708022624194441	0.9720826290814197	0.9719357732123678	0.9698261183928757	0.9721600253631085	0.9686603853569099	0.9704289770502643
QinJ_2012__T2D-056__bin.12	0.9681167388114817	0.9701424254385681	0.9747632982870555	0.9688674063210916	0.973451622238925	0.9709866425886486	0.9684312736131154	0.978442209757213	0.9702878908146294	0.9732141883111675	0.9701602801298131	0.9690971394143267	0.9698126771965947	0.9675632463682895	0.9656464133019672	0.9674689350454151	0.9694100014113942	0.964279224057114	0.9711983525781437	0.9758671237604906	0.9667787923185406	0.9700745160657759	0.9698202780603594	0.9745632289039061	0.9704996889482104	0.9703409819052374	1.0	0.9765252081928166	0.9624368404221298	0.9678481320709942	0.974845865896435	0.964183035940083	0.9663034278459586	0.965297070288595	0.9668550633236067	0.9642688077349264	0.9661349737516151	0.9721188018939886	0.9703150395724194	0.9690933937712594	0.973959589382466	0.9650034234795637	0.9695188220242217	0.9673376164847669	0.972319861097714
ChengpingW_2017__AS136raw__bin.14	0.9694882037012102	0.9698865456250864	0.9756319123262375	0.9675281510921404	0.9772629974284285	0.9717905998734404	0.9685970577267196	0.9773927555235375	0.9706577778916691	0.9735853597392831	0.9736858762187837	0.9685816858027478	0.9700886325774931	0.9680427368452159	0.9670028295052118	0.9710263350858854	0.9716294873732659	0.9636780514039728	0.9753266714887728	0.9749815949205658	0.9688035594657703	0.9705638637564444	0.9722304696716249	0.9763405963325661	0.9710146710451957	0.972896293314953	0.9765252081928166	1.0	0.9619745543667269	0.9693536545228993	0.9776493489730818	0.9644523570928967	0.9680110386172283	0.9660047115109889	0.9663031177699289	0.966478936159918	0.967734757764807	0.9716692726718373	0.9701179039112646	0.9703811283341761	0.9756948220904064	0.9663483258419967	0.9691139541128544	0.9681391903862763	0.9722480222697659
