	ZeeviD_2015__PNP_Main_455__bin.62	CosteaPI_2017__SID713B007-11-0-0__bin.9	ZellerG_2014__CCIS31434951ST-20-0__bin.2	LeChatelierE_2013__MH0257__bin.45	ZeeviD_2015__PNP_Main_73__bin.33	CosteaPI_2017__SID713B072-11-90-0__bin.48	LeChatelierE_2013__MH0130__bin.21	CosteaPI_2017__SID713B076-11-0-0__bin.63	CM_madagascar__V40_01_1FE__bin.47	CosteaPI_2017__SID713A057-11-0-0__bin.68	CosteaPI_2017__SID713A052-11-0-0__bin.70	NielsenHB_2014__MH0130__bin.16	CosteaPI_2017__SID713A038-11-90-0__bin.23	XieH_2016__YSZC12003_36049__bin.31	CosteaPI_2017__SID713B014-11-0-0__bin.95	CosteaPI_2017__SID713B051-11-90-0__bin.49	NielsenHB_2014__MH0077__bin.4	CosteaPI_2017__SID713A056-11-90-0__bin.25	FengQ_2015__SID530743__bin.36	CosteaPI_2017__SID713A056-11-0-0__bin.78	CosteaPI_2017__SID713B040-11-90-0__bin.57	FengQ_2015__SID31276__bin.76	BritoIL_2016__W2.17.ST__bin.65	NielsenHB_2014__MH0031__bin.2	BritoIL_2016__M1.64.ST__bin.39	LeChatelierE_2013__MH0077__bin.16	CosteaPI_2017__SID713A053-11-0-0__bin.44	BritoIL_2016__W3.22.ST__bin.95	CosteaPI_2017__SID713A058-11-90-0__bin.58	NielsenHB_2014__V1_CD34_0__bin.26	CosteaPI_2017__SID713B040-11-0-0__bin.80	LeChatelierE_2013__MH0031__bin.15	XieH_2016__YSZC12003_37331__bin.23	CosteaPI_2017__SID713B042-11-0-0__bin.52	ZeeviD_2015__PNP_Main_287__bin.26	LeChatelierE_2013__MH0421__bin.46	ZellerG_2014__CCIS48725289ST-4-0__bin.22	ZeeviD_2015__PNP_Main_415__bin.31	FengQ_2015__SID31160__bin.2	CosteaPI_2017__SID713B046-11-0-0__bin.75	KarlssonFH_2013__S187__bin.51
CosteaPI_2017__SID713A052-11-0-0__bin.70	0.874851476739495	0.6207885852602076	0.872502282523303	0.7648937299615687	0.8676824426184258	0.8588079920164766	0.8701127460347793	0.8852644542115209	0.7891576958192666	0.8039454742340276	1.0	0.8568910970974797	0.7636550098732403	0.8678289487653141	0.772103955665966	0.8060640805146825	0.801600951228316	0.8668182686795337	0.6691925175701212	0.7354192411406246	0.8929914856572605	0.8828180138862348	0.6779230099581715	0.5761347856551373	0.8821062912712062	0.8943193834002165	0.8524377348875725	0.8078017708134276	0.9045098413911714	0.8591914559313757	0.7569450283457545	0.8167055226447545	0.8387251841943224	0.9108588657451643	0.8875919909973035	0.8528717328067605	0.6429505064016816	0.8347194088795464	0.8620222094825573	0.8706979213113362	0.4777671613903221
NielsenHB_2014__MH0130__bin.16	0.897028319693025	0.595797384018462	0.8679731007670485	0.7395697368062609	0.9151926961110527	0.8851528843122832	0.9839647570234941	0.8857743842402873	0.7906097859969878	0.7917333115399733	0.7852809203024607	1.0	0.7556271623099405	0.892722574418487	0.7670838538443876	0.7844862409956452	0.7874139454154164	0.899843943975498	0.6522799357095879	0.7296514229896598	0.8863997758397254	0.9265287458310469	0.6651967823660584	0.5737798637136664	0.9074323141045848	0.9029253694169108	0.8436964651948365	0.8005779132079437	0.9076860510820792	0.8909180063745578	0.7485587194844314	0.8225312209340789	0.8778742912293401	0.9065337271704824	0.9069003226195619	0.8668305060340366	0.634106608447262	0.8427286065092097	0.9070618269840713	0.9047061982650929	0.46785829645974647
CosteaPI_2017__SID713A038-11-90-0__bin.23	0.8970991835867276	0.6631850606677788	0.8759970302294549	0.7971143243087941	0.890313677453367	0.8713841265034692	0.8955823751050046	0.9178246430757191	0.8268444090147494	0.8312146963509948	0.8201040514200811	0.8854823277674458	1.0	0.9174110094939624	0.8403588715966439	0.8225156218504334	0.8023159832211613	0.8861609239853664	0.6986070535698813	0.7477186306585029	0.8954975505777645	0.9182679196374253	0.7025472896739363	0.577751256178281	0.9016386639316077	0.9068125040474069	0.8699649118326567	0.8342209505637183	0.9173635807260432	0.8966814455923625	0.7868815676302308	0.8500726481031685	0.8921369487431833	0.9204615001536874	0.9124569834756349	0.8699667360160382	0.6697247580904813	0.8798364802016817	0.8944586781419963	0.8856893725812468	0.5156669989720727
XieH_2016__YSZC12003_36049__bin.31	0.868839495312899	0.5803035563525338	0.8360602895180198	0.7304719184390941	0.8553076420797519	0.834154872032011	0.8776108173487885	0.8755683303044978	0.760904372895474	0.7718179716266015	0.7695502988794187	0.8638134859876502	0.7575216920107276	1.0	0.7452791963807611	0.7610011500286565	0.7816911220348353	0.8528934856562732	0.6385863609764474	0.7030433207585821	0.8734787726701376	0.8906858975759022	0.6537570238734501	0.5712765468713873	0.8768249267769901	0.8925468804248855	0.8242659059055139	0.7954214248757148	0.8987048433001228	0.8857370840183674	0.7243817372135566	0.8024695867503444	0.8679971200330172	0.901282805377043	0.9055225475657727	0.8445763006733731	0.6276882013988626	0.839343180751819	0.8612174488041434	0.8344806005152912	0.457538938674929
CosteaPI_2017__SID713B014-11-0-0__bin.95	0.8982213770542795	0.6562957844303334	0.8586362359078947	0.7796519632186996	0.8821569514572373	0.8663377404207263	0.8803467819896753	0.9148544353349322	0.8169608063184944	0.8101447251917976	0.8033268767529528	0.8708832672653142	0.8141596165639564	0.8744452848995549	1.0	0.8072975853214123	0.7925763169568298	0.8909983723055117	0.6833953070793223	0.7600895850527808	0.8802725548794604	0.911465172463156	0.6992556081232736	0.5751483216720187	0.8925513978555435	0.8914534551836149	0.8655137311317337	0.8260783696898898	0.8973001655971483	0.8717169967711207	0.7661125848530745	0.8456279348427357	0.8672527662853396	0.9126523643985571	0.8851317796303136	0.8555407886807191	0.6474888261689444	0.8706133103347112	0.8913191394603689	0.8906104472890315	0.4985247361844791
CosteaPI_2017__SID713B051-11-90-0__bin.49	0.9163865990961317	0.6493198210128166	0.9135242154795598	0.8031712655808754	0.9119016472662651	0.8938792153612056	0.9130472259800281	0.9225441405100304	0.8225402549214106	0.8497295496334818	0.8477550453474989	0.9002989223520942	0.8055142308566651	0.9025748947206462	0.8160522151651397	1.0	0.8318026942760813	0.9183923667388255	0.700380921670553	0.7773111101483983	0.9237736836675312	0.9203860756582165	0.7076639439260434	0.6039147082034602	0.9253529298008122	0.9331736817917298	0.8893893507181416	0.8434750918137793	0.9405187841412603	0.8883656990955511	0.8060836705681848	0.8660467887396535	0.8731458038099313	0.9389288191428213	0.9238625609244664	0.8791899039009077	0.6661752364737971	0.872237826607171	0.9093545769330915	0.9058151183340383	0.5056035100710438
NielsenHB_2014__MH0077__bin.4	0.8859758006703405	0.6070795529009596	0.8618983744497236	0.7527426135070721	0.8726404199295441	0.8467562564266637	0.8828430961591435	0.8860497981963423	0.7825169937670986	0.795628671004433	0.8074071095796427	0.8654421288018902	0.7525026562117715	0.8879052968541213	0.7672889017398401	0.79662485735159	1.0	0.86671334641621	0.6583247644483378	0.7317435699144024	0.8915384470614	0.8956040336778567	0.6701733509672717	0.5995283833978637	0.894882023135134	0.953911945510446	0.84169961623942	0.7914219330377995	0.9049602295377592	0.8789588676410958	0.7520702198025935	0.8366759113672176	0.8527727257951099	0.912043888659815	0.9117243733307784	0.8631182643003427	0.6470797068842508	0.8351536154421288	0.871845267323548	0.8600604127778757	0.47816987436674374
CosteaPI_2017__SID713A056-11-90-0__bin.25	0.8356190678787059	0.5586123934980208	0.794591878649968	0.6823973192174676	0.8296380177193222	0.8244423362803462	0.8464222748188871	0.8360387906969082	0.7329971969535	0.7303144805446655	0.7310149735757269	0.8280679965290498	0.6958875400697413	0.8111293874374669	0.7222018687692917	0.7364201582985325	0.7256703120238053	1.0	0.6033415236582926	0.724445165469991	0.8162337469322094	0.8612468704327837	0.6183784875581909	0.5430296466843509	0.8534769845422389	0.8346535621467318	0.7716679218957433	0.7483238841980447	0.8431357592022974	0.804359745430232	0.6984001469746114	0.7719218327132394	0.7869459041033635	0.8515807112296268	0.8377180400949892	0.7977594966764184	0.5741571790329113	0.7933037020483691	0.8348999523335263	0.8321814233975416	0.43049307761756445
FengQ_2015__SID530743__bin.36	0.8999481227449871	0.6670649592529675	0.8802214776087988	0.8128177216104912	0.8913001418120045	0.8736294518232517	0.9049859569971573	0.9277247784054548	0.8353721023682817	0.8419354255742111	0.837609308990711	0.8908919273463296	0.8142384993015706	0.9013784679626059	0.8221402131644913	0.8335351372727446	0.818080924265586	0.8954790247926504	1.0	0.7781434108444724	0.8929351257917129	0.9179882255640057	0.7252392413164066	0.6179080709527768	0.9078317646133337	0.9109029406324347	0.8880849213655624	0.8444203248281565	0.9212810492812662	0.8753335346057435	0.7991404108933731	0.8802352973693555	0.8761712247071806	0.9297956163719514	0.906662931787788	0.8672197405712025	0.6839335716001794	0.874400169238914	0.8853470141875788	0.8948406581607812	0.5170987645134062
CosteaPI_2017__SID713A056-11-0-0__bin.78	0.9040492886807542	0.6450092461310121	0.8749086882344939	0.7769471034082931	0.9002749900333297	0.8941257559144663	0.9017530436860136	0.9142965900951444	0.8166962229993302	0.8157429305376408	0.8209417164289124	0.8887781217720906	0.77721967584264	0.8850270510364626	0.8155030667954156	0.8250331471782116	0.8109646172537877	0.958924993280497	0.6939793726662467	1.0	0.8809792318766588	0.9246424916249156	0.7061176157164791	0.6009544301553283	0.9222471724757778	0.9028466516965146	0.8544889835702817	0.8264144968715795	0.9045536661940498	0.8704275974138327	0.7930615857268748	0.8550554601947068	0.8510834872775038	0.9251373883578862	0.8986120611643061	0.8606789850445431	0.6627520524704307	0.8558542159370969	0.9049414301093466	0.909501211406706	0.5006340271842414
CosteaPI_2017__SID713B040-11-90-0__bin.57	0.8580286733155514	0.5619886495419227	0.8517221384668908	0.6980067841818393	0.8323451814913603	0.820720746839847	0.837933433839731	0.841393294097182	0.7382055983996288	0.7682690913835092	0.7620828742896903	0.8254392322857474	0.711618998608373	0.8406289864316363	0.7220304708338166	0.7495828742896904	0.7553715354285052	0.8259831990026673	0.6088136379450307	0.6735087121651397	1.0	0.8577329525687116	0.6247774846341181	0.5437974747767599	0.8533536762147744	0.8778068102748463	0.8128210889481619	0.7554900411689667	0.8935318334686304	0.8323814217789632	0.7026401049518729	0.7716622695117709	0.8067667865012177	0.9034783428041285	0.8807864867215586	0.833693320190189	0.5989030064942595	0.8061166357416213	0.8469583526614867	0.8205304853299316	0.4277133103328308
FengQ_2015__SID31276__bin.76	0.8675185175491402	0.5556154631350276	0.8020188272655098	0.6851309969377339	0.8367869762085481	0.8069170570837805	0.836168241421729	0.8337993910365465	0.7317636384257684	0.7242704216504829	0.7254879995812286	0.8308421667931706	0.7026785667547831	0.8254309419739838	0.7199172926427094	0.7191645509985082	0.7307027508048264	0.8392444665462698	0.6027063103619755	0.6806996972631543	0.8259547552368239	1.0	0.6179003847462506	0.5316428926636481	0.8521928791408206	0.8466675391071444	0.7809207736802156	0.7415175229669956	0.8401926348574869	0.8473428080369216	0.6918473927116322	0.7643632493173154	0.8186943055810018	0.8531836225473517	0.8668125387145462	0.8110785981626404	0.5801687299883965	0.8005569660009946	0.8274728016681062	0.823106411565071	0.43104806274591917
BritoIL_2016__W2.17.ST__bin.65	0.8088506441966486	0.6049668275857502	0.7963815437825729	0.7178779115143706	0.8331502772330243	0.7938050409960522	0.8246956396699124	0.8376666070670061	0.7410555572899372	0.7460420622239377	0.7551215501966316	0.8085133857999551	0.7286857896434711	0.8212019643291302	0.7486105237864137	0.7494846521413779	0.7411213061218311	0.8167565864720123	0.6453976290687411	0.7045895522741055	0.8154680985721624	0.8375213920210245	1.0	0.5369352340894922	0.8317988785803551	0.8217274819711027	0.7913382772670812	0.8299995364470845	0.8283534505838401	0.7935510329188792	0.7209591193629837	0.7775896762035583	0.7794074658508136	0.8437476644974282	0.8207956460082891	0.7812649886051125	0.6100649636300166	0.7951200176339314	0.8171444572788688	0.8280814680058616	0.46558498012871635
NielsenHB_2014__MH0031__bin.2	0.6297762479917398	0.4291790323909175	0.5977210459010692	0.5271800491051334	0.6150118436390049	0.6036324652990114	0.6253262512781729	0.6286501246764528	0.5515578940537195	0.5713301567254148	0.5643974470655481	0.6133478269189648	0.5270236315334497	0.6311091253844918	0.5415321933154784	0.5625171081719029	0.5830910108984775	0.6307921301993242	0.483609019303426	0.5273818111324382	0.6242280002429464	0.6337557439777155	0.47222215288819225	1.0	0.625790095938884	0.6380846834748995	0.5922410228377974	0.5612953038952135	0.6385431200812706	0.6107153524678616	0.5326600721684052	0.6372339549267791	0.6007254280891015	0.6513593768590187	0.6371682262663375	0.5970754074136937	0.4547058808846911	0.5917451458552255	0.6258279523192649	0.6095842371024144	0.34267969924561803
BritoIL_2016__M1.64.ST__bin.39	0.8865871925392493	0.5777694786072591	0.837594313984986	0.7146026837269596	0.8651488224930814	0.8512863571776483	0.8725172886829815	0.8707885120096287	0.7566756910983577	0.7570081058625576	0.7613023768571888	0.8545767868942822	0.7245978496026599	0.8533874970267753	0.7403771056752766	0.7593515016754511	0.7667745762444755	0.8734335366548666	0.6259666874227374	0.7130274702136947	0.8629993047510389	0.8949836889536045	0.6444928549150657	0.5513203316524459	1.0	0.8777534625927106	0.8135567316921744	0.779031408613977	0.8802661810308083	0.8461359440780878	0.7170703227648405	0.7940465138780415	0.8220686753509872	0.8913091680871564	0.8708420208911868	0.8366098971639926	0.5956308165711875	0.8186723273688034	0.8755837873952866	0.8618649897618451	0.4477978712994119
LeChatelierE_2013__MH0077__bin.16	0.8620992486537523	0.5647019039801054	0.8302103848806394	0.7079415001905314	0.8443738799295268	0.8143668967824528	0.8527504117965795	0.8519406984084409	0.7395996353045131	0.7608868777040768	0.7592371677912886	0.8364447453530707	0.7168537551630044	0.8545017865247974	0.7273894025605834	0.7532627375739098	0.804005016906282	0.8402196825245754	0.6178264567180074	0.6866279403032857	0.8732304644027138	0.874658819008148	0.6262909538863539	0.5529707937174028	0.8634180071460992	1.0	0.7986275970944051	0.7507593316223361	0.8763586403015912	0.8514359794665914	0.7077324023431938	0.7868553882892948	0.8224856614756324	0.8808124244498834	0.9013296099495967	0.8440018299666777	0.6013596407266366	0.8040724329363719	0.8434628622394884	0.822104598674536	0.44295287980010245
CosteaPI_2017__SID713A053-11-0-0__bin.44	0.9313614580289737	0.6370814613920168	0.9094413269701896	0.7901710906498248	0.9139743592945269	0.8996643616503218	0.910292076953749	0.9352992983393726	0.8110248707018188	0.8412535493006286	0.8355009976750052	0.902341893276661	0.7939886439028613	0.911063745480911	0.8153456317484578	0.8288489985374092	0.819043730380515	0.8968432347478925	0.6954219328673354	0.7502628417879734	0.9335216304431975	0.9313914257387664	0.6963217965974995	0.5925456986763429	0.9239232227275112	0.9220273488649313	1.0	0.8311481878276158	0.9535858445857921	0.9021891412003566	0.7830600028469324	0.8602980288738884	0.8815717730811717	0.9679770047773524	0.9340976764203238	0.8877097427521845	0.6739446579643767	0.876952999809372	0.8994354416449609	0.9097701393415262	0.49007486100393494
BritoIL_2016__W3.22.ST__bin.95	0.8613500300154275	0.6102238770741872	0.8356328451074435	0.7459512592902657	0.870996741957975	0.848626580091897	0.8732718152837639	0.8913566847928935	0.7685073204640882	0.7855486473423292	0.7946681572031387	0.8593799151045903	0.7641706447029768	0.882420149981055	0.7810624166325155	0.7889554088134653	0.7729559535610997	0.8729158912159026	0.6636655416625413	0.7282853942882542	0.870873087586981	0.8876533199318731	0.7330310485264033	0.5636525495985619	0.8879728996406921	0.8699552880833531	0.8342095665872522	1.0	0.8856953198073833	0.8491930507914507	0.7516669319387126	0.8161936260349265	0.8256277025895147	0.8966483399191818	0.8713539192795963	0.8255412280800696	0.6217563181743936	0.8451061902798473	0.8708292237053784	0.8695947687517049	0.46684621615536004
CosteaPI_2017__SID713A058-11-90-0__bin.58	0.8755441662627768	0.5722791686861161	0.8416145226744985	0.7185841188087299	0.8460441698797011	0.83196239845485	0.8611639985821656	0.8700786319345482	0.7471531188738344	0.7983007689581088	0.770399453121044	0.843604554431094	0.72756602695332	0.8632108160504633	0.7345542864170025	0.761674346602623	0.7652402722820623	0.8515339376008217	0.6269088318057856	0.6901757101830888	0.8917801778079992	0.8708081655683273	0.6334055512554344	0.5551776271529743	0.8687212002401637	0.8792243867504829	0.8286634017896541	0.7668422080599542	1.0	0.8457425183920602	0.7169185251629424	0.7907522479184601	0.8275320278647849	0.911453352527145	0.8836692250377969	0.8372069387076007	0.6076671561570902	0.8160642076403909	0.8495178639891782	0.8401268817048735	0.44446863764928857
NielsenHB_2014__V1_CD34_0__bin.26	0.8813350169637578	0.5617941482029981	0.8339140863538272	0.7087071919245426	0.8519268180317564	0.8261743601986783	0.856066758308884	0.8479767524708893	0.7502043298149934	0.7578940693061366	0.7547490128566446	0.8539863431957518	0.7334643928951791	0.8774341919972843	0.7359894654970782	0.7419994292567468	0.7665611599890327	0.8378469923136178	0.6143215522724348	0.6849642725914541	0.8568012638419228	0.9057590978526251	0.6258222153418025	0.5476341200015667	0.8612247105716199	0.8810078654388848	0.8085853960603794	0.7582947086877941	0.872264302620756	1.0	0.7128057253382026	0.7878282473146156	0.8970300833919309	0.879591079245649	0.901276711623578	0.8519174921616062	0.6126123067912852	0.8195160619461599	0.8429038521439243	0.838534122426293	0.44820094638930286
CosteaPI_2017__SID713B040-11-0-0__bin.80	0.8977388442188288	0.6421015151716244	0.8693973958288044	0.7813236687958488	0.8977722533252358	0.8668770677605326	0.8938592689446796	0.9075162709213087	0.795254350849621	0.8295256867974077	0.8157734917504679	0.8803020366282798	0.7896649615818159	0.8803793809979071	0.7935628432156402	0.8260085774448258	0.8046912792621439	0.8925064289646885	0.6880783951546727	0.7656580015038674	0.8873261868356221	0.9073116973519393	0.6975565128764646	0.5859957263803338	0.8954281239688371	0.8984408931123695	0.8610254398903815	0.823473604288814	0.9071359562990582	0.8745080737911052	1.0	0.84425818740495	0.8552214085553856	0.9121807313665286	0.895495857499635	0.8593659683858321	0.6668361530466588	0.8421877381256943	0.8752298020212967	0.8976733989829901	0.5050024416107217
