	ZeeviD_2015__PNP_Main_455__bin.62	CosteaPI_2017__SID713B007-11-0-0__bin.9	ZellerG_2014__CCIS31434951ST-20-0__bin.2	LeChatelierE_2013__MH0257__bin.45	ZeeviD_2015__PNP_Main_73__bin.33	CosteaPI_2017__SID713B072-11-90-0__bin.48	LeChatelierE_2013__MH0130__bin.21	CosteaPI_2017__SID713B076-11-0-0__bin.63	CM_madagascar__V40_01_1FE__bin.47	CosteaPI_2017__SID713A057-11-0-0__bin.68	CosteaPI_2017__SID713A052-11-0-0__bin.70	NielsenHB_2014__MH0130__bin.16	CosteaPI_2017__SID713A038-11-90-0__bin.23	XieH_2016__YSZC12003_36049__bin.31	CosteaPI_2017__SID713B014-11-0-0__bin.95	CosteaPI_2017__SID713B051-11-90-0__bin.49	NielsenHB_2014__MH0077__bin.4	CosteaPI_2017__SID713A056-11-90-0__bin.25	FengQ_2015__SID530743__bin.36	CosteaPI_2017__SID713A056-11-0-0__bin.78	CosteaPI_2017__SID713B040-11-90-0__bin.57	FengQ_2015__SID31276__bin.76	BritoIL_2016__W2.17.ST__bin.65	NielsenHB_2014__MH0031__bin.2	BritoIL_2016__M1.64.ST__bin.39	LeChatelierE_2013__MH0077__bin.16	CosteaPI_2017__SID713A053-11-0-0__bin.44	BritoIL_2016__W3.22.ST__bin.95	CosteaPI_2017__SID713A058-11-90-0__bin.58	NielsenHB_2014__V1_CD34_0__bin.26	CosteaPI_2017__SID713B040-11-0-0__bin.80	LeChatelierE_2013__MH0031__bin.15	XieH_2016__YSZC12003_37331__bin.23	CosteaPI_2017__SID713B042-11-0-0__bin.52	ZeeviD_2015__PNP_Main_287__bin.26	LeChatelierE_2013__MH0421__bin.46	ZellerG_2014__CCIS48725289ST-4-0__bin.22	ZeeviD_2015__PNP_Main_415__bin.31	FengQ_2015__SID31160__bin.2	CosteaPI_2017__SID713B046-11-0-0__bin.75	KarlssonFH_2013__S187__bin.51
CosteaPI_2017__SID713A052-11-0-0__bin.70	0.9906666718442982	0.9880050401405329	0.9961695930910557	0.9893388333398104	0.9897453190046113	0.989552325891877	0.9890389631939717	0.9899389110480581	0.9799854494421928	0.992020266526373	1.0	0.9890700498054861	0.9894488829128513	0.9901414508758288	0.9894746915749683	0.9943724448940026	0.9917961486504384	0.9891859161180996	0.9897464730100872	0.9886678731171347	0.9950876448799992	0.9899956900366732	0.9869788844574097	0.9901983546975001	0.9884986144997082	0.9910754477233489	0.9923088150972196	0.9871872916942656	0.9921243576832701	0.9902202724603327	0.9896291259652217	0.990292317203605	0.9901071960920919	0.9926258872059586	0.9920340492960779	0.9919751442079083	0.9904745675842045	0.9832410732591285	0.9883518323018543	0.9895891605535215	0.9902859377638724
NielsenHB_2014__MH0130__bin.16	0.9901726467953292	0.9879454327527589	0.9899086908468907	0.9910697324918925	0.9912917203519201	0.9890194681861348	0.9998453558910704	0.9903087637193293	0.9787033796478835	0.9908485423435557	0.9890700498054861	1.0	0.9904957221994467	0.9908419215747989	0.9893475237825143	0.9897852374829349	0.9913513903558043	0.9898842243202449	0.9896735978693294	0.9897589477866878	0.9906374194137554	0.9902070691393939	0.987134371546432	0.9903111750777785	0.9892020041780155	0.9910277275415189	0.9912465854902826	0.9872425877072095	0.9909152921413783	0.9908141986131969	0.9915148981876164	0.9899179964874563	0.9909095624257185	0.9908887190802861	0.9910284324924625	0.99123641520895	0.9913569093785788	0.9822998918939887	0.9881198415807261	0.989222806664361	0.9905631656524184
CosteaPI_2017__SID713A038-11-90-0__bin.23	0.9900967147486814	0.9881137967290764	0.9906926766389724	0.9897996546677637	0.9899310845047192	0.988650458618607	0.9904221358703207	0.9900495435937415	0.9781293968858397	0.9911453395484392	0.9894488829128513	0.9904957221994467	1.0	0.9952810210850321	0.9896076804397009	0.9901063495346203	0.9912009858533679	0.9893106003684757	0.9902087566968409	0.9888983019317882	0.9911499872938303	0.9893461425954151	0.9867616043683979	0.9905830980423421	0.9890135902510724	0.990785667443161	0.9907172579950158	0.9868115203624659	0.9911153532581678	0.9933450614863425	0.9901978852979291	0.9900880200557187	0.9920863655045076	0.9902385757099972	0.991325973947434	0.9907125595634374	0.9911231986446467	0.9810550300838866	0.9878766248499109	0.9884712780867779	0.992912574564332
XieH_2016__YSZC12003_36049__bin.31	0.9908372549818444	0.9894441827174529	0.9910401174653076	0.9904146289032395	0.9905201460105321	0.9890067128030806	0.9908837791253732	0.9904277019904548	0.9790270146146259	0.9916160436840032	0.9901414508758288	0.9908419215747989	0.9952810210850321	1.0	0.9901134475202271	0.9910099638577587	0.9918746459278329	0.990106104730738	0.9907826356673257	0.9897075081200134	0.9914023895519827	0.9905821392952163	0.9874109214403712	0.9913867088882942	0.9895399753659463	0.9915291099827654	0.9916150008977075	0.9874265614422125	0.9917400908745037	0.9951223369588091	0.9910129555253585	0.9908142881343127	0.9947306794109085	0.9910722418082136	0.9920746640007685	0.9921135878761127	0.9917648540986753	0.9819210676965098	0.9885751739040514	0.9887686791950488	0.995644566324893
CosteaPI_2017__SID713B014-11-0-0__bin.95	0.9906274871296421	0.989067664819814	0.9901670910149987	0.9896418745271605	0.9896349156343737	0.9888356963958134	0.9893987985003839	0.990596499971989	0.9786884811473153	0.9903006075413663	0.9894746915749683	0.9893475237825143	0.9896076804397009	0.9901134475202271	1.0	0.9900890773521543	0.9904323477289438	0.9900258750045869	0.989682203595292	0.9896450039498259	0.9904915923069433	0.9893491864285018	0.9867752783004622	0.9910182239713247	0.989022999970794	0.9901826284862374	0.9909144648784188	0.9860660871388358	0.9904356779151511	0.9898878750802087	0.9901739427818734	0.9910001933195048	0.989222436080971	0.9899696363527218	0.9905742410175008	0.9902570071980193	0.9899875603643046	0.9817531768909098	0.9881413383141397	0.9885372121404546	0.9895916328923544
CosteaPI_2017__SID713B051-11-90-0__bin.49	0.9905284504702877	0.9886577409714173	0.9957172610026302	0.990391111778395	0.9899769172788346	0.9899472078519701	0.9898133980840873	0.990339443536456	0.9799571374971969	0.9925453896575231	0.9943724448940026	0.9897852374829349	0.9901063495346203	0.9910099638577587	0.9900890773521543	1.0	0.9922494230692822	0.9899149937752879	0.9905527607428469	0.9896249956189064	0.9952315084977584	0.9897670012965939	0.9873934199647836	0.9906300219421664	0.9888040233504914	0.9913258058711142	0.9930334777724604	0.9877177366874637	0.9928846239687121	0.9907173585495672	0.9905216815081093	0.9906390334564822	0.9905550403552716	0.9925291418644895	0.9917972239732994	0.9920372620576426	0.9908581082666541	0.9828794794411406	0.988829537484701	0.9898543457391654	0.9909077899914139
NielsenHB_2014__MH0077__bin.4	0.9912703727109592	0.9889325801926441	0.9929286974093892	0.9910827576684136	0.9911207944474943	0.9900482157154439	0.991410906811149	0.990862221278198	0.9798246366822104	0.9925848590918939	0.9917961486504384	0.9913513903558043	0.9912009858533679	0.9918746459278329	0.9904323477289438	0.9922494230692822	1.0	0.9901026648038324	0.989887649209802	0.9895800392224485	0.992620212997675	0.9910174907717708	0.9880815083395615	0.9905404142412462	0.9898392043816937	0.9996430758965924	0.9924866210019905	0.9881871805209812	0.9928345939752926	0.9924372193337785	0.9910685290201715	0.9902069344882976	0.9922631715429167	0.9923828086528893	0.9946949029689871	0.994174631225166	0.9926660047672622	0.9832534280076147	0.9889677726694929	0.9896123285402604	0.9917677546087783
CosteaPI_2017__SID713A056-11-90-0__bin.25	0.9898316343914131	0.9890109396957606	0.9895576526284572	0.9897794298627478	0.9901994894272417	0.988825015007997	0.9900181131136658	0.9902621004100687	0.9792726267147817	0.9902612257027144	0.9891859161180996	0.9898842243202449	0.9893106003684757	0.990106104730738	0.9900258750045869	0.9899149937752879	0.9901026648038324	1.0	0.9897888197577998	0.9994379306355982	0.9899056022218469	0.9903512696704528	0.9875312009544162	0.9906938677528108	0.9889664230146276	0.9897709578442465	0.9906225475613565	0.9873600123279601	0.9904239214646876	0.9895032521841882	0.9903038526148678	0.9904674286414172	0.9893351427411619	0.9904612712557588	0.9894727887085025	0.9897993310286097	0.9890627046649576	0.9829998505749253	0.9882962647133132	0.9895697236667476	0.989388340484862
FengQ_2015__SID530743__bin.36	0.990615605417186	0.9885951464232441	0.9902549309578343	0.9897293105049287	0.9898095249454337	0.9891896824986387	0.9897451439203857	0.9899953477392992	0.9779001411901843	0.9904128001050514	0.9897464730100872	0.9896735978693294	0.9902087566968409	0.9907826356673257	0.989682203595292	0.9905527607428469	0.989887649209802	0.9897888197577998	1.0	0.9891281999438514	0.9899710465160577	0.9897039494635423	0.9861576809223425	0.994806066184377	0.9888229363416751	0.9897382333376125	0.9901736342410961	0.9869437300067604	0.9903851978779933	0.9909455854643583	0.9899233375502337	0.9947217554133558	0.9902080627421671	0.9900902312031665	0.9900367167068345	0.9901921846384678	0.9894344414670388	0.9820304972751837	0.9879153008417084	0.9887563030101792	0.9907580914240721
CosteaPI_2017__SID713A056-11-0-0__bin.78	0.9895119342254289	0.9891281261322572	0.9892211240827742	0.989434982678399	0.9897264998488804	0.9890768990969078	0.9898148323376839	0.9900867769944788	0.979092153332335	0.9898444650416803	0.9886678731171347	0.9897589477866878	0.9888983019317882	0.9897075081200134	0.9896450039498259	0.9896249956189064	0.9895800392224485	0.9994379306355982	0.9891281999438514	1.0	0.9897371631136219	0.9900321035680999	0.9873662120185798	0.9900736117728353	0.9887474177708764	0.9893871781907115	0.9903920566790434	0.9871958938754017	0.9901104924891939	0.9893268358354291	0.989956293768993	0.9899172065556175	0.9890987291319364	0.9899785100066304	0.988982143328146	0.9892808497771296	0.9887754488962132	0.9824642153124067	0.9882284041609176	0.9895341497877903	0.9885626686033464
CosteaPI_2017__SID713B040-11-90-0__bin.57	0.9912612296788744	0.9890406383062418	0.9981856925004085	0.9904036858817934	0.9904068375175248	0.9887683117672202	0.9905408795239083	0.9899754792486735	0.9792668049436051	0.9945517094660157	0.9950876448799992	0.9906374194137554	0.9911499872938303	0.9914023895519827	0.9904915923069433	0.9952315084977584	0.992620212997675	0.9899056022218469	0.9899710465160577	0.9897371631136219	1.0	0.9900172976608864	0.9867162494359003	0.9905346966711162	0.9889506563440933	0.9923882775262831	0.9946180467312804	0.9868055792070588	0.9943676447207468	0.9911352118562895	0.9913819470125648	0.9905222106482242	0.9914399683760377	0.994580071896678	0.9929641413968936	0.9933956686923485	0.9923501850732396	0.982211110941275	0.9887486986871984	0.9889304499414567	0.9916650779730811
FengQ_2015__SID31276__bin.76	0.9895530625577257	0.9888840735367087	0.9899752197910978	0.9901439442559824	0.9903950815611089	0.988972602769348	0.9904509943611619	0.9909185764874923	0.9794061387189676	0.9905989886360077	0.9899956900366732	0.9902070691393939	0.9893461425954151	0.9905821392952163	0.9893491864285018	0.9897670012965939	0.9910174907717708	0.9903512696704528	0.9897039494635423	0.9900321035680999	0.9900172976608864	1.0	0.9882085768230027	0.9908640730559078	0.9892521642273893	0.990625052810073	0.9908255978778665	0.9879077783378207	0.990466411889385	0.9896453249931427	0.989930925808043	0.9904707204759892	0.9891627795356244	0.9904397830677854	0.9901569041573381	0.990568659897787	0.9909448970458734	0.9825424059814752	0.9881179717469711	0.9896211024017312	0.9891805155366146
BritoIL_2016__W2.17.ST__bin.65	0.9874467542614135	0.9859753675631214	0.9873404865068736	0.9869181047263239	0.9878520559020034	0.9873011843726687	0.9870719371560785	0.9875956849449663	0.9800047233942055	0.9868464099943445	0.9869788844574097	0.987134371546432	0.9867616043683979	0.9874109214403712	0.9867752783004622	0.9873934199647836	0.9880815083395615	0.9875312009544162	0.9861576809223425	0.9873662120185798	0.9867162494359003	0.9882085768230027	1.0	0.9879450780433745	0.989252270813205	0.9876233221027401	0.9872992570710943	0.9998216226412728	0.9870079664144055	0.988169768324878	0.9879961999338662	0.9874159547954964	0.9877250796540737	0.9873246132353238	0.987393740033851	0.987975251819817	0.9875354915944429	0.982951489855845	0.9866126782168761	0.987295590442875	0.9875606524866504
NielsenHB_2014__MH0031__bin.2	0.9916921532231961	0.9904417110122423	0.9903738477117792	0.9908305168605647	0.9908440257877039	0.9895322272186903	0.9903883318819591	0.9913854428675133	0.9794840581153029	0.9910082890628641	0.9901983546975001	0.9903111750777785	0.9905830980423421	0.9913867088882942	0.9910182239713247	0.9906300219421664	0.9905404142412462	0.9906938677528108	0.994806066184377	0.9900736117728353	0.9905346966711162	0.9908640730559078	0.9879450780433745	1.0	0.9895498734284924	0.9906691823538539	0.9915709145979116	0.9878436528629895	0.990918235453541	0.9910057620613998	0.9910170100435794	0.9995586882596063	0.9906823717120822	0.9914494760345188	0.9909933084754305	0.9905139336832344	0.9905574585190553	0.9829765545361876	0.9882642605354103	0.9890509454512697	0.9908939824532226
BritoIL_2016__M1.64.ST__bin.39	0.989434782788427	0.9878277527744211	0.9889296890861612	0.9894292101731095	0.9895720322379081	0.987791631561024	0.9891039534922795	0.9900385654153705	0.9783939196087966	0.9892593164597041	0.9884986144997082	0.9892020041780155	0.9890135902510724	0.9895399753659463	0.989022999970794	0.9888040233504914	0.9898392043816937	0.9889664230146276	0.9888229363416751	0.9887474177708764	0.9889506563440933	0.9892521642273893	0.989252270813205	0.9895498734284924	1.0	0.9894011065705707	0.9896319721777364	0.9892788019582217	0.9895500209632433	0.9898418935694491	0.9894195876394043	0.9894016858898231	0.9890349215124185	0.9889734756496217	0.9890682624408224	0.9898247956591869	0.9905161857998142	0.981990032066965	0.9864565242960897	0.9881677060233074	0.9893618153172509
LeChatelierE_2013__MH0077__bin.16	0.9910396356137998	0.9888194578334021	0.992248317848931	0.9910302117988311	0.9908780082505673	0.9890734815229305	0.9910821826710922	0.9907199389284809	0.9789024414616111	0.9922181938098062	0.9910754477233489	0.9910277275415189	0.990785667443161	0.9915291099827654	0.9901826284862374	0.9913258058711142	0.9996430758965924	0.9897709578442465	0.9897382333376125	0.9893871781907115	0.9923882775262831	0.990625052810073	0.9876233221027401	0.9906691823538539	0.9894011065705707	1.0	0.9923272768310575	0.9874106350529563	0.99259316242551	0.9922035998172527	0.9907779594044795	0.990088408482376	0.9920273618102347	0.9921599236416264	0.9943374876556271	0.994239057541081	0.9922443023768872	0.9821768123700598	0.9878039762952452	0.9890548511623767	0.9916332430461506
CosteaPI_2017__SID713A053-11-0-0__bin.44	0.9919756032598106	0.989305148228555	0.9939327536566177	0.9911449000081118	0.990832468844238	0.9890826876074764	0.9912576501276831	0.9904171396759521	0.9788679520280905	0.9940282527469048	0.9923088150972196	0.9912465854902826	0.9907172579950158	0.9916150008977075	0.9909144648784188	0.9930334777724604	0.9924866210019905	0.9906225475613565	0.9901736342410961	0.9903920566790434	0.9946180467312804	0.9908255978778665	0.9872992570710943	0.9915709145979116	0.9896319721777364	0.9923272768310575	1.0	0.987137094653977	0.9939080919325102	0.991503916567132	0.9917198593152114	0.9914322621846788	0.9916413761324084	0.9938043074446348	0.9932877353236048	0.9929421384762465	0.9917768541449226	0.9821861406627099	0.9882363067343338	0.988805934300515	0.9914068318998647
BritoIL_2016__W3.22.ST__bin.95	0.9872994117484443	0.9859844530322064	0.9876269301988889	0.9869687814138948	0.9876141805737746	0.9875446486588665	0.9873144563437525	0.987136910402671	0.9800285818499274	0.9868965583257375	0.9871872916942656	0.9872425877072095	0.9868115203624659	0.9874265614422125	0.9860660871388358	0.9877177366874637	0.9881871805209812	0.9873600123279601	0.9869437300067604	0.9871958938754017	0.9868055792070588	0.9879077783378207	0.9998216226412728	0.9878436528629895	0.9892788019582217	0.9874106350529563	0.987137094653977	1.0	0.9872136405443012	0.9876208448365089	0.9873602038995908	0.9876562292869357	0.9872887659244612	0.9871680964456717	0.9870357940761907	0.9878111787789925	0.9873295165556818	0.9830839416329006	0.9873469943834778	0.9875394466492026	0.9872619957369967
CosteaPI_2017__SID713A058-11-90-0__bin.58	0.9918961022222204	0.989230994813636	0.9932712444437377	0.9911638589499212	0.990891897229991	0.9888178948462151	0.990950591134805	0.9903287196081105	0.9791055296134896	0.9995437505606839	0.9921243576832701	0.9909152921413783	0.9911153532581678	0.9917400908745037	0.9904356779151511	0.9928846239687121	0.9928345939752926	0.9904239214646876	0.9903851978779933	0.9901104924891939	0.9943676447207468	0.990466411889385	0.9870079664144055	0.990918235453541	0.9895500209632433	0.99259316242551	0.9939080919325102	0.9872136405443012	1.0	0.9913890138613997	0.9910348606190739	0.990526726970675	0.9915037256156619	0.9930130065143684	0.9934740014022875	0.9929394524457456	0.992709810209837	0.9823839506293219	0.9884341750648222	0.9886811671946292	0.9917533189351414
NielsenHB_2014__V1_CD34_0__bin.26	0.9905485802130527	0.9893360601855233	0.9913633992787251	0.9908176574683579	0.9909404305944592	0.9888772396554355	0.9908095051965884	0.9908018884524966	0.9788964558417251	0.9912777391128013	0.9902202724603327	0.9908141986131969	0.9933450614863425	0.9951223369588091	0.9898878750802087	0.9907173585495672	0.9924372193337785	0.9895032521841882	0.9909455854643583	0.9893268358354291	0.9911352118562895	0.9896453249931427	0.988169768324878	0.9910057620613998	0.9898418935694491	0.9922035998172527	0.991503916567132	0.9876208448365089	0.9913890138613997	1.0	0.9904837115199738	0.9905172630132537	0.9949793777306105	0.9911363045514864	0.9918685996160701	0.9922526478403046	0.9919956839412534	0.9819549371861755	0.987888926506416	0.9887053127158987	0.9955697008486899
CosteaPI_2017__SID713B040-11-0-0__bin.80	0.9905918110266727	0.9880920561676906	0.9906425458844784	0.990369712596751	0.9909699020524433	0.9888129535333697	0.9915181515448167	0.990034559568482	0.9785291343458462	0.9909442048483317	0.9896291259652217	0.9915148981876164	0.9901978852979291	0.9910129555253585	0.9901739427818734	0.9905216815081093	0.9910685290201715	0.9903038526148678	0.9899233375502337	0.989956293768993	0.9913819470125648	0.989930925808043	0.9879961999338662	0.9910170100435794	0.9894195876394043	0.9907779594044795	0.9917198593152114	0.9873602038995908	0.9910348606190739	0.9904837115199738	1.0	0.9904213728606649	0.991019362793234	0.9908170253544022	0.9905084510151848	0.9906254476784097	0.9910710547754071	0.982145496596037	0.988392632108454	0.9883698047256972	0.9904435827003925
