ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
827527246	6131473	references/D5/Parks8k_GCA_002376485_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.636096	1874	2767	187	0.080586	0.400000	0.500000
110435947	6131473	references/D5/Parks8k_GCA_002471895_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	66.215195	3613	2767	1257	0.394044	0.400000	0.500000
567833621	6131473	references/D5/Parks8k_GCA_002337805_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.400640	4412	2767	781	0.217579	0.400000	0.500000
6131473	6131473	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	100.000000	2767	2767	2761	0.997832	0.400000	0.500000
12222708	6131473	references/D5/Parks8k_GCA_002316885_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.208046	1842	2767	174	0.075504	0.400000	0.500000
122498044	6131473	references/D5/Parks8k_GCA_002329395_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.157292	1436	2767	144	0.068522	0.400000	0.500000
303530093	6131473	references/D5/Parks8k_GCA_002375445_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	51.302083	3231	2767	504	0.168056	0.400000	0.500000
564114448	6131473	references/D5/Parks8k_GCA_002478765_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.521925	1628	2767	187	0.085097	0.400000	0.500000
13976178	6131473	references/D5/Parks8k_GCA_002311255_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.713514	1756	2767	148	0.065443	0.400000	0.500000
597856047	6131473	references/D5/Parks8k_GCA_002389765_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.382184	2715	2767	174	0.063480	0.400000	0.500000
154723501	6131473	references/D5/Parks8k_GCA_002470045_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.157097	2741	2767	620	0.225127	0.400000	0.500000
103514859	6131473	references/D5/Parks8k_GCA_002429425_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.784127	963	2767	63	0.033780	0.400000	0.500000
887364625	6131473	references/D5/Parks8k_GCA_002426635_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.735629	1747	2767	167	0.073992	0.400000	0.500000
529870998	6131473	references/D5/Parks8k_GCA_002344075_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.110588	3443	2767	255	0.082126	0.400000	0.500000
900900906	6131473	references/D5/Parks8k_GCA_002440975_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.858520	2826	2767	223	0.079743	0.400000	0.500000
961054925	6131473	references/D5/Parks8k_GCA_002399975_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.701832	3047	2767	191	0.065703	0.400000	0.500000
516751626	6131473	references/D5/Parks8k_GCA_002415245_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.283971	4187	2767	758	0.218004	0.400000	0.500000
695499818	6131473	references/D5/Parks8k_GCA_002387735_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.841837	2647	2767	245	0.090506	0.400000	0.500000
155441936	6131473	references/D5/Parks8k_GCA_002423435_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.850830	4097	2767	241	0.070221	0.400000	0.500000
325508364	6131473	references/D5/Parks8k_GCA_002396085_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.948750	2218	2767	160	0.064193	0.400000	0.500000
243715731	6131473	references/D5/Parks8k_GCA_002415325_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.928283	1867	2767	198	0.085455	0.400000	0.500000
732823802	6131473	references/D5/Parks8k_GCA_002350955_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.980216	2144	2767	139	0.056608	0.400000	0.500000
1070838822	6131473	references/D5/Parks8k_GCA_002506255_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	45.739062	903	2767	32	0.017439	0.400000	0.500000
330366415	6131473	references/D5/Parks8k_GCA_002498685_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	44.539286	936	2767	14	0.007561	0.400000	0.500000
921523910	6131473	references/D5/Parks8k_GCA_002425185_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.118354	3749	2767	237	0.072744	0.400000	0.500000
196238614	6131473	references/D5/Parks8k_GCA_002498185_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.612712	1584	2767	59	0.027120	0.400000	0.500000
711721014	6131473	references/D5/Parks8k_GCA_002473315_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.102353	5456	2767	255	0.062021	0.400000	0.500000
131375764	6131473	references/D5/Parks8k_GCA_002387285_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.576006	3323	2767	696	0.228571	0.400000	0.500000
338134703	6131473	references/D5/Parks8k_GCA_002432885_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.749686	4322	2767	795	0.224291	0.400000	0.500000
501450220	6131473	references/D5/Parks8k_GCA_002354175_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.038987	3070	2767	227	0.077780	0.400000	0.500000
627354187	6131473	references/D5/Parks8k_GCA_002316235_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.581471	1995	2767	170	0.071399	0.400000	0.500000
249131635	6131473	references/D5/Parks8k_GCA_002392165_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	82.139263	3402	2767	1602	0.519371	0.400000	0.500000
989644717	6131473	references/D5/Parks8k_GCA_002479785_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.727011	1764	2767	174	0.076804	0.400000	0.500000
444028433	6131473	references/D5/Parks8k_GCA_002379995_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	97.686191	3650	2767	1919	0.598099	0.400000	0.500000
356500326	6131473	references/D5/Parks8k_GCA_002306055_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.203067	1877	2767	163	0.070198	0.400000	0.500000
109702225	6131473	references/D5/Parks8k_GCA_002435325_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.769190	2748	2767	284	0.102992	0.400000	0.500000
530530674	6131473	references/D5/Parks8k_GCA_002297355_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.875912	2063	2767	137	0.056729	0.400000	0.500000
88440409	6131473	references/D5/Parks8k_GCA_002380995_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.518858	4010	2767	289	0.085288	0.400000	0.500000
786688339	6131473	references/D5/Parks8k_GCA_002337605_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.897458	3100	2767	236	0.080450	0.400000	0.500000
231444336	6131473	references/D5/Parks8k_GCA_002331585_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.808187	1944	2767	171	0.072596	0.400000	0.500000
143543356	6131473	references/D5/Parks8k_GCA_002470505_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.395732	2307	2767	164	0.064643	0.400000	0.500000
758848586	6131473	references/D5/Parks8k_GCA_002383005_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	50.876689	3355	2767	444	0.145051	0.400000	0.500000
1032817440	6131473	references/D5/Parks8k_GCA_002419195_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.035045	2101	2767	224	0.092030	0.400000	0.500000
720836275	6131473	references/D5/Parks8k_GCA_002502555_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.030233	1148	2767	43	0.021967	0.400000	0.500000
506238323	6131473	references/D5/Parks8k_GCA_002338705_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.640865	3128	2767	208	0.070568	0.400000	0.500000
882465939	6131473	references/D5/Parks8k_GCA_002345525_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.775540	1621	2767	139	0.063355	0.400000	0.500000
425538281	6131473	references/D5/Parks8k_GCA_002448475_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.391489	3293	2767	188	0.062046	0.400000	0.500000
1023656025	6131473	references/D5/Parks8k_GCA_002451835_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.750000	1484	2767	138	0.064926	0.400000	0.500000
219309902	6131473	references/D5/Parks8k_GCA_002380295_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	58.700136	2235	2767	733	0.293083	0.400000	0.500000
64050391	6131473	references/D5/Parks8k_GCA_002299835_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.569959	2188	2767	243	0.098083	0.400000	0.500000
828047221	6131473	references/D5/Parks8k_GCA_002432735_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.800000	2675	2767	174	0.063947	0.400000	0.500000
943970776	6131473	references/D5/Parks8k_GCA_002504695_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.175926	1472	2767	54	0.025478	0.400000	0.500000
973523053	6131473	references/D5/Parks8k_GCA_002435565_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	57.127609	3731	2767	757	0.232995	0.400000	0.500000
243699920	6131473	references/D5/Parks8k_GCA_002299135_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.607192	1697	2767	146	0.065412	0.400000	0.500000
274233308	6131473	references/D5/Parks8k_GCA_002328075_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.465349	3977	2767	215	0.063760	0.400000	0.500000
374922901	6131473	references/D5/Parks8k_GCA_002365745_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	91.236445	4068	2767	2191	0.641112	0.400000	0.500000
805863031	6131473	references/D5/Parks8k_GCA_002346805_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	54.541611	1272	2767	298	0.147561	0.400000	0.500000
729879026	6131473	references/D5/Parks8k_GCA_002422135_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.757265	1385	2767	117	0.056358	0.400000	0.500000
419923664	6131473	references/D5/Parks8k_GCA_002400225_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.318421	1080	2767	133	0.069145	0.400000	0.500000
220893932	6131473	references/D5/Parks8k_GCA_002377855_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	54.670754	3556	2767	783	0.247667	0.400000	0.500000
783748789	6131473	references/D5/Parks8k_GCA_002378945_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	50.217799	2174	2767	368	0.148958	0.400000	0.500000
562327083	6131473	references/D5/Parks8k_GCA_002306665_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.830496	2961	2767	282	0.098464	0.400000	0.500000
633366927	6131473	references/D5/Parks8k_GCA_002411325_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.487983	3153	2767	233	0.078716	0.400000	0.500000
458419431	6131473	references/D5/Parks8k_GCA_002490445_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.843636	1429	2767	110	0.052431	0.400000	0.500000
728708273	6131473	references/D5/Parks8k_GCA_002473365_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.523718	1965	2767	156	0.065934	0.400000	0.500000
159229463	6131473	references/D5/Parks8k_GCA_002477185_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	50.171200	1770	2767	125	0.055102	0.400000	0.500000
464457133	6131473	references/D5/Parks8k_GCA_002309835_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.837624	1465	2767	101	0.047732	0.400000	0.500000
1068496206	6131473	references/D5/Parks8k_GCA_002344145_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.786744	3727	2767	215	0.066215	0.400000	0.500000
329561968	6131473	references/D5/Parks8k_GCA_002399345_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.481790	1639	2767	162	0.073536	0.400000	0.500000
524730069	6131473	references/D5/Parks8k_GCA_002498625_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	46.697115	1124	2767	52	0.026728	0.400000	0.500000
561913846	6131473	references/D5/Parks8k_GCA_002340435_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.051691	1837	2767	207	0.089922	0.400000	0.500000
372317782	6131473	references/D5/Parks8k_GCA_002406225_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.643939	1443	2767	132	0.062708	0.400000	0.500000
972718606	6131473	references/D5/Parks8k_GCA_002336225_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.467000	1386	2767	150	0.072237	0.400000	0.500000
280925460	6131473	references/D5/Parks8k_GCA_002299205_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	55.275870	1898	2767	431	0.184780	0.400000	0.500000
961891247	6131473	references/D5/Parks8k_GCA_002482165_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.065054	4229	2767	744	0.212693	0.400000	0.500000
42141291	6131473	references/D5/Parks8k_GCA_002371465_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.330000	1960	2767	165	0.069812	0.400000	0.500000
297807224	6131473	references/D5/Parks8k_GCA_002416035_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.372176	2473	2767	239	0.091221	0.400000	0.500000
1007614894	6131473	references/D5/Parks8k_GCA_002404935_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.738679	1483	2767	106	0.049882	0.400000	0.500000
794370344	6131473	references/D5/Parks8k_GCA_002352625_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.872464	1321	2767	138	0.067515	0.400000	0.500000
47557195	6131473	references/D5/Parks8k_GCA_002436025_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.046893	2601	2767	177	0.065946	0.400000	0.500000
729042704	6131473	references/D5/Parks8k_GCA_002339945_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.459295	4665	2767	312	0.083961	0.400000	0.500000
820187695	6131473	references/D5/Parks8k_GCA_002497145_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	46.400000	1340	2767	58	0.028244	0.400000	0.500000
409439634	6131473	references/D5/Parks8k_GCA_002438745_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.350000	1899	2767	124	0.053150	0.400000	0.500000
148967980	6131473	references/D5/Parks8k_GCA_002346945_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.529104	1210	2767	134	0.067387	0.400000	0.500000
168186202	6131473	references/D5/Parks8k_GCA_002449495_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.245652	1525	2767	115	0.053588	0.400000	0.500000
425872712	6131473	references/D5/Parks8k_GCA_002364835_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	55.856519	2866	2767	698	0.247825	0.400000	0.500000
342897671	6131473	references/D5/Parks8k_GCA_002350525_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.130178	3086	2767	169	0.057748	0.400000	0.500000
796648238	6131473	references/D5/Parks8k_GCA_002505845_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	45.913043	916	2767	23	0.012490	0.400000	0.500000
39889136	6131473	references/D5/Parks8k_GCA_002315745_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.326423	1468	2767	123	0.058087	0.400000	0.500000
258396116	6131473	references/D5/Parks8k_GCA_002329205_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.374699	1371	2767	83	0.040116	0.400000	0.500000
583980109	6131473	references/D5/Parks8k_GCA_002376545_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.724242	3677	2767	231	0.071695	0.400000	0.500000
271597966	6131473	references/D5/Parks8k_GCA_002469765_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.451604	1824	2767	187	0.081464	0.400000	0.500000
158550966	6131473	references/D5/Parks8k_GCA_002470125_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	55.860078	1144	2767	387	0.197903	0.400000	0.500000
56349680	6131473	references/D5/Parks8k_GCA_002343245_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.375389	2856	2767	193	0.068647	0.400000	0.500000
1033308879	6131473	references/D5/Parks8k_GCA_002499545_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.658065	1545	2767	62	0.028757	0.400000	0.500000
736745222	6131473	references/D5/Parks8k_GCA_002298925_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	51.458454	4018	2767	414	0.122034	0.400000	0.500000
20139750	6131473	references/D5/Parks8k_GCA_002350845_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.468571	3540	2767	175	0.055494	0.400000	0.500000
544605325	6131473	references/D5/Parks8k_GCA_002325345_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.300655	2821	2767	229	0.081961	0.400000	0.500000
205879116	6131473	references/D5/Parks8k_GCA_002349335_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.856881	1693	2767	109	0.048879	0.400000	0.500000
656692113	6131473	references/D5/Parks8k_GCA_002294195_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.611343	3027	2767	216	0.074560	0.400000	0.500000
901913914	6131473	references/D5/Parks8k_GCA_002315075_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.740971	4341	2767	803	0.225943	0.400000	0.500000
516774643	6131473	references/D5/Parks8k_GCA_002427755_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.037349	3562	2767	249	0.078685	0.400000	0.500000
560347434	6131473	references/D5/Parks8k_GCA_002306235_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.031526	3160	2767	249	0.084022	0.400000	0.500000
1023560942	6131473	references/D5/Parks8k_GCA_002431595_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.618950	2955	2767	219	0.076547	0.400000	0.500000
1053167334	6131473	references/D5/Parks8k_GCA_002329485_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.160504	1412	2767	119	0.056951	0.400000	0.500000
1056068753	6131473	references/D5/Parks8k_GCA_002411345_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.793132	2494	2767	182	0.069188	0.400000	0.500000
403858002	6131473	references/D5/Parks8k_GCA_002484135_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.074766	4313	2767	642	0.181356	0.400000	0.500000
732604052	6131473	references/D5/Parks8k_GCA_002388495_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	51.575339	3995	2767	590	0.174505	0.400000	0.500000
865875853	6131473	references/D5/Parks8k_GCA_002377045_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.450000	629	2767	63	0.037102	0.400000	0.500000
365983780	6131473	references/D5/Parks8k_GCA_002306295_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	46.253846	733	2767	39	0.022286	0.400000	0.500000
54535062	6131473	references/D5/Parks8k_GCA_002481125_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.869820	1535	2767	111	0.051604	0.400000	0.500000
432737878	6131473	references/D5/Parks8k_GCA_002308215_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.891538	729	2767	65	0.037185	0.400000	0.500000
302398421	6131473	references/D5/Parks8k_GCA_002388285_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	51.672615	4308	2767	566	0.160000	0.400000	0.500000
40162419	6131473	references/D5/Parks8k_GCA_002354055_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.853676	1829	2767	136	0.059182	0.400000	0.500000
183279824	6131473	references/D5/Parks8k_GCA_002397145_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.775547	1027	2767	137	0.072219	0.400000	0.500000
917762295	6131473	references/D5/Parks8k_GCA_002398945_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.275000	2179	2767	142	0.057420	0.400000	0.500000
704165656	6131473	references/D5/Parks8k_GCA_002341515_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	51.526316	3914	2767	551	0.164945	0.400000	0.500000
608030470	6131473	references/D5/Parks8k_GCA_002296505_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	56.022446	3706	2767	646	0.199598	0.400000	0.500000
339470314	6131473	references/D5/Parks8k_GCA_002435595_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	54.615541	3898	2767	711	0.213353	0.400000	0.500000
786118871	6131473	references/D5/Parks8k_GCA_002494645_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.067500	1512	2767	60	0.028044	0.400000	0.500000
918901173	6131473	references/D5/Parks8k_GCA_002315025_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	49.927381	1693	2767	210	0.094170	0.400000	0.500000
136787219	6131473	references/D5/Parks8k_GCA_002376385_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	48.934375	3762	2767	272	0.083321	0.400000	0.500000
