ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
544605325	274402637	references/D5/Parks8k_GCA_002325345_1.LargeContigs.fna	data/e.coli-K12.fasta	48.923290	2821	4326	307	0.085910	0.400000	0.500000
205879116	274402637	references/D5/Parks8k_GCA_002349335_1.LargeContigs.fna	data/e.coli-K12.fasta	49.091279	1693	4326	172	0.057152	0.400000	0.500000
656692113	274402637	references/D5/Parks8k_GCA_002294195_1.LargeContigs.fna	data/e.coli-K12.fasta	47.817582	3027	4326	273	0.074255	0.400000	0.500000
901913914	274402637	references/D5/Parks8k_GCA_002315075_1.LargeContigs.fna	data/e.coli-K12.fasta	84.602315	4341	4326	2829	0.652821	0.400000	0.500000
516774643	274402637	references/D5/Parks8k_GCA_002427755_1.LargeContigs.fna	data/e.coli-K12.fasta	49.158746	3562	4326	343	0.086968	0.400000	0.500000
560347434	274402637	references/D5/Parks8k_GCA_002306235_1.LargeContigs.fna	data/e.coli-K12.fasta	49.423562	3160	4326	365	0.097515	0.400000	0.500000
1023560942	274402637	references/D5/Parks8k_GCA_002431595_1.LargeContigs.fna	data/e.coli-K12.fasta	49.189971	2955	4326	344	0.094493	0.400000	0.500000
1053167334	274402637	references/D5/Parks8k_GCA_002329485_1.LargeContigs.fna	data/e.coli-K12.fasta	49.064088	1412	4326	181	0.063088	0.400000	0.500000
1056068753	274402637	references/D5/Parks8k_GCA_002411345_1.LargeContigs.fna	data/e.coli-K12.fasta	49.024831	2494	4326	296	0.086804	0.400000	0.500000
403858002	274402637	references/D5/Parks8k_GCA_002484135_1.LargeContigs.fna	data/e.coli-K12.fasta	99.113692	4313	4326	3356	0.776942	0.400000	0.500000
732604052	274402637	references/D5/Parks8k_GCA_002388495_1.LargeContigs.fna	data/e.coli-K12.fasta	51.115022	3995	4326	679	0.163202	0.400000	0.500000
865875853	274402637	references/D5/Parks8k_GCA_002377045_1.LargeContigs.fna	data/e.coli-K12.fasta	47.787821	629	4326	78	0.031483	0.400000	0.500000
365983780	274402637	references/D5/Parks8k_GCA_002306295_1.LargeContigs.fna	data/e.coli-K12.fasta	46.067045	733	4326	44	0.017395	0.400000	0.500000
54535062	274402637	references/D5/Parks8k_GCA_002481125_1.LargeContigs.fna	data/e.coli-K12.fasta	48.952924	1535	4326	171	0.058352	0.400000	0.500000
432737878	274402637	references/D5/Parks8k_GCA_002308215_1.LargeContigs.fna	data/e.coli-K12.fasta	47.726733	729	4326	101	0.039960	0.400000	0.500000
302398421	6131473	references/D5/Parks8k_GCA_002388285_1.LargeContigs.fna	references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna	47.750000	2269	2767	27	0.010723	0.400000	0.500000
40162419	274402637	references/D5/Parks8k_GCA_002354055_1.LargeContigs.fna	data/e.coli-K12.fasta	49.324769	1829	4326	216	0.070187	0.400000	0.500000
183279824	274402637	references/D5/Parks8k_GCA_002397145_1.LargeContigs.fna	data/e.coli-K12.fasta	49.489896	1027	4326	193	0.072109	0.400000	0.500000
917762295	274402637	references/D5/Parks8k_GCA_002398945_1.LargeContigs.fna	data/e.coli-K12.fasta	49.621976	2179	4326	248	0.076249	0.400000	0.500000
704165656	274402637	references/D5/Parks8k_GCA_002341515_1.LargeContigs.fna	data/e.coli-K12.fasta	50.945753	3914	4326	624	0.151456	0.400000	0.500000
608030470	274402637	references/D5/Parks8k_GCA_002296505_1.LargeContigs.fna	data/e.coli-K12.fasta	58.417087	3706	4326	992	0.247012	0.400000	0.500000
339470314	274402637	references/D5/Parks8k_GCA_002435595_1.LargeContigs.fna	data/e.coli-K12.fasta	53.329686	3898	4326	859	0.208901	0.400000	0.500000
786118871	274402637	references/D5/Parks8k_GCA_002494645_1.LargeContigs.fna	data/e.coli-K12.fasta	47.262338	1512	4326	77	0.026379	0.400000	0.500000
918901173	274402637	references/D5/Parks8k_GCA_002315025_1.LargeContigs.fna	data/e.coli-K12.fasta	49.160627	1693	4326	287	0.095365	0.400000	0.500000
136787219	274402637	references/D5/Parks8k_GCA_002376385_1.LargeContigs.fna	data/e.coli-K12.fasta	49.013286	3762	4326	350	0.086548	0.400000	0.500000
250080658	274402637	references/D5/Parks8k_GCA_002298455_1.LargeContigs.fna	data/e.coli-K12.fasta	56.095685	2161	4326	591	0.182211	0.400000	0.500000
749170868	274402637	references/D5/Parks8k_GCA_002372135_1.LargeContigs.fna	data/e.coli-K12.fasta	48.115734	1220	4326	143	0.051569	0.400000	0.500000
550859531	274402637	references/D5/Parks8k_GCA_002490595_1.LargeContigs.fna	data/e.coli-K12.fasta	49.281122	1624	4326	196	0.065882	0.400000	0.500000
773968897	274402637	references/D5/Parks8k_GCA_002394905_1.LargeContigs.fna	data/e.coli-K12.fasta	48.093506	1947	4326	231	0.073649	0.400000	0.500000
800742477	274402637	references/D5/Parks8k_GCA_002365655_1.LargeContigs.fna	data/e.coli-K12.fasta	58.970874	2621	4326	927	0.266878	0.400000	0.500000
633613619	274402637	references/D5/Parks8k_GCA_002314725_1.LargeContigs.fna	data/e.coli-K12.fasta	48.343284	1551	4326	134	0.045601	0.400000	0.500000
783595413	274402637	references/D5/Parks8k_GCA_002310415_1.LargeContigs.fna	data/e.coli-K12.fasta	48.844783	795	4326	115	0.044913	0.400000	0.500000
331496493	274402637	references/D5/Parks8k_GCA_002476865_1.LargeContigs.fna	data/e.coli-K12.fasta	48.577011	571	4326	87	0.035532	0.400000	0.500000
1001961449	274402637	references/D5/Parks8k_GCA_002294445_1.LargeContigs.fna	data/e.coli-K12.fasta	47.509701	625	4326	67	0.027065	0.400000	0.500000
793769836	274402637	references/D5/Parks8k_GCA_002403675_1.LargeContigs.fna	data/e.coli-K12.fasta	82.793853	4281	4326	2676	0.621819	0.400000	0.500000
1005839184	274402637	references/D5/Parks8k_GCA_002450275_1.LargeContigs.fna	data/e.coli-K12.fasta	53.375947	2670	4326	607	0.173528	0.400000	0.500000
449953434	274402637	references/D5/Parks8k_GCA_002431805_1.LargeContigs.fna	data/e.coli-K12.fasta	48.563433	2101	4326	268	0.083398	0.400000	0.500000
529140948	274402637	references/D5/Parks8k_GCA_002471245_1.LargeContigs.fna	data/e.coli-K12.fasta	88.326180	4681	4326	3241	0.719662	0.400000	0.500000
988625746	274402637	references/D5/Parks8k_GCA_002455425_1.LargeContigs.fna	data/e.coli-K12.fasta	47.352159	3054	4326	301	0.081572	0.400000	0.500000
409319727	274402637	references/D5/Parks8k_GCA_002299585_1.LargeContigs.fna	data/e.coli-K12.fasta	53.342008	1598	4326	513	0.173194	0.400000	0.500000
1037414036	274402637	references/D5/Parks8k_GCA_002364295_1.LargeContigs.fna	data/e.coli-K12.fasta	58.773659	2781	4326	951	0.267623	0.400000	0.500000
232830896	274402637	references/D5/Parks8k_GCA_002311455_1.LargeContigs.fna	data/e.coli-K12.fasta	47.048190	2072	4326	221	0.069084	0.400000	0.500000
887228907	274402637	references/D5/Parks8k_GCA_002427885_1.LargeContigs.fna	data/e.coli-K12.fasta	49.122180	2764	4326	266	0.075035	0.400000	0.500000
813985739	274402637	references/D5/Parks8k_GCA_002423605_1.LargeContigs.fna	data/e.coli-K12.fasta	47.528271	1692	4326	214	0.071120	0.400000	0.500000
308613546	274402637	references/D5/Parks8k_GCA_002295885_1.LargeContigs.fna	data/e.coli-K12.fasta	47.573214	2067	4326	252	0.078836	0.400000	0.500000
17781323	274402637	references/D5/Parks8k_GCA_002396765_1.LargeContigs.fna	data/e.coli-K12.fasta	50.033217	3020	4326	429	0.116798	0.400000	0.500000
981967023	274402637	references/D5/Parks8k_GCA_002319805_1.LargeContigs.fna	data/e.coli-K12.fasta	49.542926	2394	4326	311	0.092560	0.400000	0.500000
922907673	274402637	references/D5/Parks8k_GCA_002352835_1.LargeContigs.fna	data/e.coli-K12.fasta	55.630566	3106	4326	813	0.218784	0.400000	0.500000
198174733	274402637	references/D5/Parks8k_GCA_002386005_1.LargeContigs.fna	data/e.coli-K12.fasta	49.345134	1889	4326	298	0.095897	0.400000	0.500000
398921709	274402637	references/D5/Parks8k_GCA_002313795_1.LargeContigs.fna	data/e.coli-K12.fasta	47.528571	2398	4326	210	0.062463	0.400000	0.500000
385758980	274402637	references/D5/Parks8k_GCA_002440805_1.LargeContigs.fna	data/e.coli-K12.fasta	47.777928	2635	4326	222	0.063784	0.400000	0.500000
636837641	274402637	references/D5/Parks8k_GCA_002316475_1.LargeContigs.fna	data/e.coli-K12.fasta	53.687805	4119	4326	902	0.213618	0.400000	0.500000
979160687	274402637	references/D5/Parks8k_GCA_002441265_1.LargeContigs.fna	data/e.coli-K12.fasta	48.936104	3050	4326	403	0.109273	0.400000	0.500000
875680569	274402637	references/D5/Parks8k_GCA_002392325_1.LargeContigs.fna	data/e.coli-K12.fasta	48.617898	1856	4326	176	0.056940	0.400000	0.500000
