	HMP_2012__SRS019126__bin.26	HMP_2012__SRS023958__bin.34	FerrettiP_2018__CA_C10005MS2061SA_t0M15__bin.32	HMP_2012__SRS063288__bin.15	HMP_2012__SRS019127__bin.32	HMP_2012__SRS018145__bin.57	HMP_2012__SRS047824__bin.58	HMP_2012__SRS057539__bin.64	HMP_2012__SRS022530__bin.53	HMP_2012__SRS022621__bin.36	HMP_2012__SRS023926__bin.59	HMP_2012__SRS013252__bin.16	HMP_2012__SRS057205__bin.2	HMP_2012__SRS024441__bin.2	HMP_2012__SRS011115__bin.71	HMP_2012__SRS015644__bin.55	HMP_2012__SRS022077__bin.47	HMP_2012__SRS017209__bin.31	HMP_2012__SRS018300__bin.3	HMP_2012__SRS077736__bin.49	HMP_2012__SRS062761__bin.49	HMP_2012__SRS042131__bin.27	HMP_2012__SRS016037__bin.60	CM_cf__CF_TNFC057IS_t1M15__bin.15	HMP_2012__SRS016002__bin.40	HMP_2012__SRS019327__bin.47	HMP_2012__SRS013164__bin.35	HMP_2012__SRS017439__bin.53	HMP_2012__SRS017808__bin.52	HMP_2012__SRS057692__bin.13	HMP_2012__SRS015762__bin.44	HMP_2012__SRS019122__bin.5	HMP_2012__SRS042643__bin.39	HMP_2012__SRS021496__bin.20	HMP_2012__SRS011306__bin.51	HMP_2012__SRS043663__bin.27	HMP_2012__SRS016225__bin.43	HMP_2012__SRS063193__bin.55	HMP_2012__SRS024277__bin.47	CM_cf__CF_TNFC057SA_t1M16__bin.3	HMP_2012__SRS024081__bin.3	HMP_2012__SRS011243__bin.13	HMP_2012__SRS064329__bin.27
HMP_2012__SRS023926__bin.59	0.8038672702219304	0.724335621002478	0.5772961129390557	0.653269508871358	0.7811398121882683	0.6249420917533468	0.8288172930887387	0.7712177668801149	0.773639350775359	0.6951858141287969	1.0	0.7354136075670235	0.5960283652196214	0.8023814835926016	0.7584279198913066	0.7937977210279019	0.7209578561384965	0.5101499721669803	0.7585094547025943	0.5381245659197831	0.6995093828037153	0.7616704110911062	0.5952489665462669	0.459122522360922	0.692446985695088	0.6906113406027794	0.7935657174285107	0.7689199676529167	0.8094764946257441	0.7638136647896365	0.5947178784345613	0.7977013854246889	0.7140021955101004	0.7214088918900288	0.7249211891926349	0.7897539650008116	0.7682706540648438	0.7567412611359875	0.708630163284578	0.482442590227534	0.7436000732330851	0.45693887186952653	0.7289037941112594
HMP_2012__SRS013252__bin.16	0.7758920039879735	0.6960030695974908	0.552440717225065	0.6281249914440055	0.7516453910861987	0.6108154811285074	0.767650087789393	0.7439725707526967	0.7411591641839615	0.6844126793776477	0.7761286383511161	1.0	0.58032093877741	0.7780827297201417	0.7521871077687649	0.7439432359142907	0.6924410379526317	0.5043836026858196	0.7315737123863812	0.5256810864998336	0.67274249839734	0.7262867922432429	0.5959399801383587	0.4375377197130505	0.6757538173425218	0.6638614738526851	0.7566819872749382	0.7260525046671727	0.7600840462676894	0.7360697652860909	0.5765034984728283	0.7703383323809289	0.7080722043801216	0.7075034996462218	0.698619346052137	0.7512409614473731	0.7273315036216792	0.7144425578883923	0.6671782662484692	0.46390895717778513	0.714407356082305	0.44649384144402504	0.712876077517506
HMP_2012__SRS057205__bin.2	0.8909472099426361	0.8097793557000946	0.6586592022121589	0.7393002235669552	0.8722578536925215	0.7167197453946609	0.9061008003330318	0.821266685288259	0.8417527735567637	0.754950988903616	0.8672111505232201	0.8000628748359376	1.0	0.8952281989864533	0.836177619793818	0.8658668369212252	0.7892415008428247	0.5807386229440306	0.8337979744165205	0.5899854298622038	0.7528549812939275	0.8409838240194815	0.6686043188433618	0.5039180836871615	0.7750277975796963	0.7935273430043387	0.8774237278630429	0.8668681968726509	0.8849751789991577	0.8512185100065894	0.7737390252135642	0.8796664074742326	0.7752591295232405	0.7865296865209509	0.8081816015072705	0.8391299330593299	0.845475114830157	0.8475490137925605	0.7816884320008111	0.556346853400256	0.8253880606833837	0.5274508513986146	0.8247291151472275
HMP_2012__SRS024441__bin.2	0.8231911075150196	0.7083284174206874	0.5639431619506579	0.6633530742127559	0.7989456481252105	0.6102148803339137	0.800714307355334	0.7382498400471927	0.7787147814215928	0.6792984532251655	0.7716989572324511	0.7090726658028919	0.5917562372683803	1.0	0.7563128338290831	0.7865710930078791	0.7123565548571296	0.5158450409283144	0.7408219168316691	0.524440254284864	0.6529478544937383	0.7670976629959205	0.5967071999258603	0.443739919408736	0.7000101585626881	0.7041423767115842	0.7761911805853827	0.7482558460746066	0.7812579865015871	0.7584265277498071	0.5894964026212656	0.8168314908314516	0.684851800828012	0.706203317394489	0.7306633541435351	0.7384619223208573	0.7494303184976734	0.7492684943762553	0.7086506399003392	0.46621636312762543	0.7524825210344624	0.46068796638050413	0.7455169549975673
HMP_2012__SRS011115__bin.71	0.886330671386203	0.783094002052599	0.6207960391823536	0.7396238953141192	0.8641783199626074	0.6744405669431742	0.8794867337892077	0.8374167691025618	0.9227722064109622	0.7771437102142588	0.8509869608392702	0.7997098250300654	0.6448359001911212	0.8823543843949241	1.0	0.8595757740078411	0.7858418899880071	0.5612257542969017	0.8455606306835288	0.6045340982619443	0.7437881431629654	0.8348293964127753	0.6677380158319597	0.4941707183597837	0.7657234247466271	0.7605690556547109	0.8423964843002782	0.8178933746292764	0.8505041675745897	0.8310705951040355	0.6681950268551154	0.8799878241285186	0.7821192669859229	0.8694923726149347	0.7856967609187793	0.8366416384863995	0.8227429310915536	0.8092579870889188	0.7626894370988159	0.5124349414244106	0.818632326938783	0.5073063545740192	0.8083938661552357
HMP_2012__SRS015644__bin.55	0.7855528013241211	0.6788382875061365	0.5536435061849081	0.638831789451634	0.7624227198205625	0.5968174495563582	0.777054030040677	0.7240849107621891	0.7481636939729832	0.6662917697722189	0.7630411750078554	0.6776038709024672	0.5720464667897402	0.786156650138903	0.7363998640538597	1.0	0.6930948195827993	0.49848770606563464	0.7233182543318583	0.5124791859191719	0.6576041844050967	0.8359337426442665	0.5822363710075619	0.4333461346907047	0.6887670582837013	0.6699829069816323	0.7428544556917471	0.727264112427743	0.7737971652237233	0.7370774572371726	0.5860304653305279	0.7798616598396719	0.6775678893506719	0.6944717373816973	0.7024692607109242	0.7253977030232341	0.7324532934519988	0.7534123692462471	0.6819305634426008	0.4582528498457781	0.7430863763869819	0.45276049752867303	0.7302876315375095
HMP_2012__SRS022077__bin.47	0.803724217707228	0.7164574404236967	0.5773215516013144	0.6539285064180518	0.7930478471081736	0.6250265880051873	0.80282698604831	0.7397003012163684	0.7793609272766093	0.6946413515222869	0.7851535807938341	0.7145382606944323	0.5907404724128509	0.8066314420163536	0.7627308615805242	0.7852343033902279	1.0	0.5415707244974111	0.7551550459089587	0.5405140657106151	0.6905567881447566	0.7702812496342257	0.6009216098830289	0.4517248602590953	0.7089231968892741	0.7002556081014812	0.7675439463905093	0.7510753258872119	0.7748235101333093	0.7542687118005539	0.6037723283746788	0.8049826829850086	0.7191224969436407	0.7266648127377028	0.7240477861626132	0.7494725787358115	0.7610611146741169	0.7628487165712593	0.6964551882632574	0.47206049674264144	0.7482363121720392	0.4685563288331831	0.7493724827162831
HMP_2012__SRS017209__bin.31	0.7795103395748895	0.705191834948164	0.566036877293455	0.6441825468279222	0.7642834778067772	0.6189655116375066	0.7882572938233404	0.7343812127101962	0.7458957516031839	0.6906979036995385	0.7456628172917432	0.6985597075645147	0.583401317649812	0.7839653437081192	0.7310946720880773	0.7579855840746603	0.7268671851892781	1.0	0.7523361144606704	0.540035991059656	0.65297012915395	0.7454797200887967	0.5971000219933327	0.44989095423978365	0.700405847409608	0.695601441809217	0.752348573737794	0.735158563261167	0.7615061424236219	0.7346423158220902	0.6133637123012068	0.7791181431993474	0.7109382702406374	0.6957883309660707	0.7168033395196353	0.7294126696763946	0.7423979449776654	0.7323996459398466	0.6795067643040626	0.45905285658721984	0.7291997785498918	0.4713588304314052	0.7357690678402222
HMP_2012__SRS018300__bin.3	0.8047161110213448	0.719926693936749	0.5844372665698221	0.6666267227736627	0.7814683787392316	0.6252685582548179	0.7976062269179061	0.7671392158060304	0.7864259312660952	0.7148995617252979	0.7911349296974598	0.7230121663944039	0.5977126838353249	0.8034083995049018	0.7860057472819469	0.7848395144574988	0.723237527261707	0.5368548127108168	1.0	0.56107124882391	0.6946445289880563	0.7720581129525675	0.6183245057329795	0.4504499872823799	0.708879372793261	0.6984064706014236	0.7746924771218131	0.7639791384643454	0.796245557530416	0.7654662109455028	0.6076339737499044	0.797363471129456	0.7198547949293418	0.7304579657528792	0.7255645811573576	0.7798792560540124	0.7636965676341593	0.7489375568717284	0.7087981964945755	0.48207859257306446	0.7767044896678034	0.4679716980767402	0.7555391227238746
HMP_2012__SRS077736__bin.49	0.857736104787465	0.777025247636582	0.6320705028342289	0.7278233145321094	0.8329303106239986	0.6773116551592564	0.8554666148550347	0.8329478672763897	0.8447722726618343	0.7945854113582177	0.8497337826275754	0.7865391975673502	0.6402998910317108	0.8610513859806619	0.8507702103404001	0.8418566979214094	0.7837225253020622	0.5834157520626141	0.8494318082064475	1.0	0.7752397360884012	0.8156744622104761	0.6691589310105492	0.5108611303909164	0.7603253598821129	0.7550244213034761	0.830054530962327	0.8056905792173713	0.8580053067907961	0.8141815615354814	0.673735950288924	0.84819581987811	0.8002006140146563	0.8049262796166096	0.7818217250698463	0.8465144778007835	0.8275597306575434	0.8009795441590774	0.7391444292156741	0.5167853301294394	0.8101815708990293	0.52242277121224	0.8030933651069727
HMP_2012__SRS062761__bin.49	0.6746313744813544	0.6096867296277613	0.4966148466449019	0.562072737416506	0.656954042891544	0.5327163155825414	0.6905727487650248	0.6574683870533168	0.6682509443065945	0.6312536745405863	0.6909564019191443	0.6296568281109401	0.5111054409192447	0.670607775419401	0.6547835471369884	0.6757460918995737	0.6263423284378508	0.4412714148381518	0.6578549688574677	0.4849456405946038	1.0	0.650796556200428	0.5287780134527539	0.3845939829420779	0.5941839206862999	0.5910184160835602	0.6617698417870037	0.6458844779351846	0.668322696232365	0.6515803361650938	0.5087211537123933	0.670385198017011	0.6216916321879139	0.6256833821807753	0.6243764721042424	0.7421114980996723	0.6487296614407347	0.64667008830612	0.6009472718526714	0.40748065077532347	0.6385595581252833	0.39785674069073673	0.6306511047966162
HMP_2012__SRS042131__bin.27	0.7554047291776197	0.6498948860497213	0.5284610008593514	0.6160947862495328	0.7359123729008001	0.5732862766295126	0.7369652719273613	0.6838054839429379	0.7236597531458525	0.6472348380076842	0.7232223355355533	0.6534477164548552	0.5488257290234854	0.7573356305675731	0.7064702615848805	0.8257307830091939	0.6715979079966132	0.4842793588858414	0.7028540883238706	0.4904802725713469	0.6255944551071585	1.0	0.5593504964320377	0.4136650950600314	0.6685412632958414	0.644384761398019	0.7104925329330065	0.7018163212017688	0.7322346163076886	0.7061697349242243	0.5702173152623203	0.7486136712182028	0.660101883464629	0.6653100738366556	0.6817288939844698	0.6954123584727052	0.7087073201115679	0.7149057704637893	0.6536856040691451	0.4291837428448966	0.7189023527648101	0.4362735679411953	0.7093565843842968
HMP_2012__SRS016037__bin.60	0.8771956050129324	0.7821396994751508	0.6458507334376719	0.7463530267935895	0.8576975579031141	0.6967019509750619	0.870693773413669	0.8340851951666634	0.8626502704042711	0.7831536489947217	0.8544205751955816	0.8105382656888207	0.6596055491659122	0.8905684607437687	0.8542216155311957	0.8694292623916229	0.7920382087672055	0.5863750932290941	0.8509419729351019	0.6082782115760478	0.7684035029668397	0.8455753817738052	1.0	0.498441305303073	0.7800458351996885	0.7783791490271723	0.8390421634895184	0.8252681965636368	0.8597227970536946	0.8312013439884922	0.6600290034248725	0.8710028524644932	0.8007275327192892	0.8127571447266645	0.811425072535161	0.8510973104270824	0.8445103623938571	0.8284792140348488	0.7786206669085391	0.52243616001464	0.8278371169361488	0.5146128957781185	0.8321993341766953
CM_cf__CF_TNFC057IS_t1M15__bin.15	0.8917473328635311	0.8494053254821597	0.7285256424113248	0.7465798829529521	0.8731714100840312	0.7606386428191593	0.8945841601708582	0.8531983300403944	0.8585599840901329	0.7863156408116915	0.8926386601124932	0.8060473347369757	0.6733627896453281	0.8970333285776665	0.8562794256883828	0.8764838040722919	0.8064479636378834	0.5984250096194169	0.8396612524120598	0.6289989033144116	0.7569940727098222	0.8470152426326795	0.6751310330317087	1.0	0.7918041126430123	0.7875218508478777	0.8787506719180758	0.8635563164622451	0.9099247884088547	0.8738386445484927	0.6750805941413067	0.8867661321585395	0.799505410651829	0.839599284632423	0.8404632307694525	0.8441034775453266	0.8640599848106885	0.8473992987553123	0.8162086094862583	0.7055752267228124	0.8433778780791141	0.5962957678888731	0.8299373548981206
HMP_2012__SRS016002__bin.40	0.791930721275698	0.7058058374732629	0.5654127820773303	0.647935084496798	0.7807932176765685	0.6158440481465042	0.7730450889193109	0.7282315106272292	0.7538361948358533	0.690826555057442	0.758765123958283	0.7016286136985812	0.5836872223492436	0.7975504395912769	0.7477977794843326	0.7851544082381383	0.7133050222120605	0.5250806022252266	0.7447381640926884	0.5276187753335058	0.6591505607738138	0.7715148751157914	0.5954809959872498	0.4462636264361491	1.0	0.6861762158153769	0.7564308169140607	0.7438764035589654	0.7757725082145435	0.7517402730099606	0.6058769469310644	0.7887679545289333	0.6919725909792922	0.7056482676867009	0.7198104614155046	0.7299639660640164	0.7517155004404238	0.7390859571613234	0.6974400189083744	0.4575099668981616	0.7546090177838621	0.4730687649980649	0.7512472582654084
HMP_2012__SRS019327__bin.47	0.900143619772425	0.794614489434018	0.6408595943549579	0.7359788310920644	0.8699825439633515	0.6966062324516034	0.8920080907344465	0.8239512524013596	0.8573218375942072	0.7570941702379194	0.860532270577804	0.7838065243091473	0.67957505172159	0.9122774124427369	0.844624187232156	0.8684784616521354	0.8012080685680508	0.5929926481454115	0.8343574516033693	0.5957916174080095	0.7455510196542042	0.8456175188414364	0.6756963942662924	0.5047182096941037	0.7802760639869957	1.0	0.8660360019210877	0.8390414881040343	0.8712783545145559	0.8465951492537314	0.6746762782621546	0.8881155792818087	0.772898348603517	0.798737900842323	0.8088711762967341	0.8418769395596276	0.8449922417614896	0.8241304307669572	0.7831087446431211	0.5329743608689227	0.8362669942367371	0.5272014001773312	0.8302123355992316
HMP_2012__SRS013164__bin.35	0.830715040832437	0.8307146561288664	0.5916279270171162	0.6743103419091453	0.8071334813672673	0.6347085716571953	0.8483883228617022	0.7705674069902178	0.7859890190212834	0.7142879675494844	0.8237372874705124	0.7442471428065818	0.6259754159030301	0.8377366504013997	0.7793163355907738	0.8021792687862295	0.7315842400796491	0.5342940150896128	0.7709844256606514	0.5456477715660975	0.6954336455587512	0.7767130465291274	0.6067594725560167	0.469163700602138	0.7165627197619147	0.7214534562538182	1.0	0.7962429079896777	0.827236166444308	0.7982783745812502	0.6109904424244942	0.8252587900918826	0.7179341879907856	0.7345264529869154	0.7330749664153783	0.7861063536102891	0.7768161470860243	0.7580868537557071	0.730136600543817	0.49139264231339186	0.7679995106570583	0.4772167004436402	0.7614741686940545
HMP_2012__SRS017439__bin.53	0.8551072442227264	0.7477582676480586	0.598956414493189	0.6862966154624586	0.8268086838963687	0.6509866626609849	0.8361258469249805	0.7694668226774293	0.7880331575576937	0.7016954311510274	0.8201340849257236	0.7337864760805458	0.6354755824709258	0.8298255947251496	0.7774846426905532	0.8069706768284488	0.7356012870887917	0.5364634310245322	0.7812601294994742	0.5442167969830892	0.6974313565820993	0.7883561156482485	0.613233375761936	0.47374789504059706	0.7240752014040969	0.7182137294741752	0.8181698514471843	1.0	0.8333627171171741	0.7967965087321227	0.6313447231731324	0.8497082704151415	0.7238194438954201	0.7348166214709813	0.7482401353498779	0.7812221809355903	0.7897748385209548	0.7795560018025568	0.7373824978060987	0.5044996719030415	0.7901713219540348	0.48620213935028894	0.7833935503253299
HMP_2012__SRS017808__bin.52	0.8115149395394199	0.7154945838001637	0.564356557781506	0.642502147903472	0.7905834025113055	0.6074006159258335	0.800717007912412	0.7522230075292724	0.7588720749328055	0.6793154718711722	0.792459189834031	0.7050699955300387	0.5954507259333222	0.7952434822739912	0.7420625533347652	0.7880643326115604	0.6965153894381201	0.5100367320519444	0.747360473351484	0.5319399051439385	0.6623717063061285	0.7549499741671069	0.5863515247212079	0.45817465938314533	0.6930845490273481	0.6845357480799484	0.7801827604623217	0.7648970893005381	1.0	0.7468554257783248	0.5937019261469514	0.8060925717370734	0.708765332837961	0.6947183343879346	0.7059255287035371	0.7394150446125356	0.7475143096812396	0.7489097212950117	0.6869554048798044	0.4786708105723292	0.7506077260668405	0.4595200016254405	0.7407788907529853
HMP_2012__SRS057692__bin.13	0.8013051096700903	0.739543008756613	0.5730288051919619	0.6584404211196737	0.7780593986038717	0.6540108257733324	0.8102086996594268	0.7566225761237424	0.7712314757331051	0.6945982897084727	0.7888331175884752	0.7203020376980649	0.604200173463459	0.8144120882443676	0.7649394064426441	0.7919043241087416	0.7152849171761742	0.5190737081909813	0.7579388621685076	0.5324991368929831	0.6812532390435166	0.7680722361246457	0.5980409193104024	0.4641751261361053	0.7085079003955365	0.7016815085349993	0.7942299286472683	0.7715097368423067	0.7878827429885473	1.0	0.6027958543305008	0.7920359909884738	0.703778227044224	0.7244108864013374	0.7366283480323074	0.7673419442452005	0.7691726497270591	0.7562719747811995	0.7184560221139118	0.48628023458138736	0.769957675222207	0.47991850432548666	0.7558497987104301
HMP_2012__SRS015762__bin.44	0.8449789889923065	0.7470269613857904	0.6140213373677167	0.6890735170225846	0.8309697952533591	0.66812170951934	0.8525505415299455	0.7908189106659009	0.7993371602630107	0.7521849677055372	0.811947306770832	0.7457903351894533	0.7260280973210649	0.836817964474826	0.813039221391002	0.8323364594744339	0.756911875203975	0.5729151539837427	0.7953702415317164	0.5825141865413175	0.7031363451219296	0.8198841801406132	0.6277790567942338	0.4740513422504674	0.7548843951840393	0.7392287277777918	0.8036101996361972	0.808127123553833	0.8279662710710933	0.7968735215764454	1.0	0.8399262274552267	0.7535571977564646	0.7616494083775859	0.7712206117858977	0.7882135963103608	0.8228472255603146	0.8047395571117391	0.7301751465457701	0.5054400926963662	0.7880967138834566	0.505887383022701	0.821128396104931
