	HMP_2012__SRS019126__bin.26	HMP_2012__SRS023958__bin.34	FerrettiP_2018__CA_C10005MS2061SA_t0M15__bin.32	HMP_2012__SRS063288__bin.15	HMP_2012__SRS019127__bin.32	HMP_2012__SRS018145__bin.57	HMP_2012__SRS047824__bin.58	HMP_2012__SRS057539__bin.64	HMP_2012__SRS022530__bin.53	HMP_2012__SRS022621__bin.36	HMP_2012__SRS023926__bin.59	HMP_2012__SRS013252__bin.16	HMP_2012__SRS057205__bin.2	HMP_2012__SRS024441__bin.2	HMP_2012__SRS011115__bin.71	HMP_2012__SRS015644__bin.55	HMP_2012__SRS022077__bin.47	HMP_2012__SRS017209__bin.31	HMP_2012__SRS018300__bin.3	HMP_2012__SRS077736__bin.49	HMP_2012__SRS062761__bin.49	HMP_2012__SRS042131__bin.27	HMP_2012__SRS016037__bin.60	CM_cf__CF_TNFC057IS_t1M15__bin.15	HMP_2012__SRS016002__bin.40	HMP_2012__SRS019327__bin.47	HMP_2012__SRS013164__bin.35	HMP_2012__SRS017439__bin.53	HMP_2012__SRS017808__bin.52	HMP_2012__SRS057692__bin.13	HMP_2012__SRS015762__bin.44	HMP_2012__SRS019122__bin.5	HMP_2012__SRS042643__bin.39	HMP_2012__SRS021496__bin.20	HMP_2012__SRS011306__bin.51	HMP_2012__SRS043663__bin.27	HMP_2012__SRS016225__bin.43	HMP_2012__SRS063193__bin.55	HMP_2012__SRS024277__bin.47	CM_cf__CF_TNFC057SA_t1M16__bin.3	HMP_2012__SRS024081__bin.3	HMP_2012__SRS011243__bin.13	HMP_2012__SRS064329__bin.27
HMP_2012__SRS023926__bin.59	0.9728624237098563	0.97232436923968	0.9760027733552462	0.9676037656424273	0.972905036679828	0.9734675965461619	0.9735644308587725	0.9479356786353768	0.9578377549749456	0.9490732892128796	1.0	0.9423424068118114	0.9750644188869212	0.9712006348229779	0.953356990953941	0.9710829693181415	0.9680678636291435	0.971997175453177	0.9551248976369027	0.9540222839614156	0.9531089730004663	0.971722465106208	0.9577260990921606	0.9744853973942945	0.972250886327436	0.9742442837969316	0.9715704927924469	0.974480003624575	0.9707809466077759	0.9692995650545283	0.9707837286749823	0.972974165867166	0.9485727039856323	0.9526393120064937	0.9668360082555941	0.9534013377188764	0.9695823488379497	0.9681908451342278	0.9681933003844042	0.9747830408920962	0.9715860241715664	0.973993615198941	0.9724225665347911
HMP_2012__SRS013252__bin.16	0.9410282636651572	0.9440701740188888	0.9432285626493007	0.9496500134813773	0.941085130939855	0.9465429183230195	0.9416475045614557	0.9643179530046975	0.9551852539854093	0.9626826392750377	0.9423424068118114	1.0	0.9447212675886416	0.9433654013393562	0.9596215915183086	0.9426008001976836	0.9436717494513812	0.9461773904250395	0.9583582165359908	0.960320743570322	0.9594643463457969	0.9421165950773552	0.9596976172724122	0.944392645758671	0.9424150499134394	0.94454853218609	0.9433701764551724	0.9416060753471038	0.9410615052665651	0.9463680323077741	0.945317954135144	0.9411428403149203	0.9619818385599445	0.9598554894920295	0.9492898416763197	0.9589204493389869	0.9426428524182346	0.9463195675476813	0.9496677738916124	0.9454947852993499	0.943391681211662	0.9437621819551573	0.9437424866989539
HMP_2012__SRS057205__bin.2	0.9784510985678854	0.9750971886865577	0.9766453344292815	0.971855908319086	0.9779318897391973	0.9767330930277525	0.977769432925639	0.952054502203187	0.9624474379441029	0.9538741750235707	0.9750644188869212	0.9447212675886416	1.0	0.9763242682574972	0.9576235608667978	0.9756783670490262	0.9736805246677612	0.9763372508164131	0.9589984866710644	0.9561252701955462	0.9570261998505895	0.9764520840787234	0.9619166521495074	0.9773473657176794	0.9769800010018981	0.9785373398234142	0.9752483309908104	0.9790829491138276	0.9757410428067345	0.9741157480903554	0.9899803607544035	0.9783102293722514	0.9512471647442688	0.9569409612766197	0.9712414637482444	0.9572919799402113	0.9743072806880475	0.97434151884415	0.9706475610227203	0.977728734081395	0.9752512635039434	0.9784357345426961	0.9766712304225986
HMP_2012__SRS024441__bin.2	0.9757780447937302	0.9739390487040729	0.9752495179031584	0.9701184333334946	0.9751273057577804	0.9756087588136921	0.9742078047877152	0.9506989041464949	0.9612069596868398	0.9516796779484747	0.9712006348229779	0.9433654013393562	0.9763242682574972	1.0	0.9558846608638606	0.9731789515470126	0.9715815698261769	0.975683573438842	0.9567722469395739	0.9559431125006372	0.9554085885618676	0.9731983212707193	0.959915678606224	0.9749614231929948	0.9766677240923494	0.9787256983358998	0.9737520297426177	0.9753282492784303	0.974457428515246	0.9731767003779062	0.9737090808608566	0.9756732426178188	0.9498236147066508	0.9550741344919204	0.9716745362061421	0.9549017601408654	0.9748313704675017	0.9728902365462084	0.97160849642629	0.9756486543723628	0.9756544097132255	0.9791476300748878	0.9761704068591898
HMP_2012__SRS011115__bin.71	0.9552985841760075	0.9558441972227385	0.9562967264913124	0.9704775907096251	0.9549611238522178	0.9579625924475835	0.9542684440443301	0.9628435635815775	0.9830773820414395	0.964765327815475	0.953356990953941	0.9596215915183086	0.9576235608667978	0.9558846608638606	1.0	0.9546411103639451	0.9563224497528255	0.9572499038611867	0.9639445314102176	0.9617645865161785	0.9637996476630983	0.9543944119257148	0.9667475635950121	0.9554865528964287	0.955463788532284	0.9572751633011352	0.9553075935032713	0.9552473670884274	0.9535500463267417	0.9570612682772569	0.9565533971519361	0.9552154945098565	0.962909518578737	0.9982983542627469	0.9589268390274419	0.9637475464966532	0.9555728189493433	0.9577702320782213	0.9591010652740717	0.957462624190424	0.9557352874691851	0.9572867040234502	0.9560733337105644
HMP_2012__SRS015644__bin.55	0.9737043557446978	0.9712242750571374	0.9763762858139317	0.9690842668150794	0.9734701296565232	0.9741312259627294	0.9739018130503313	0.9495862734698416	0.9596274637622846	0.9508687750531071	0.9710829693181415	0.9426008001976836	0.9756783670490262	0.9731789515470126	0.9546411103639451	1.0	0.9711166155147768	0.9746407366221381	0.9556194744748442	0.9559152910687746	0.9541863522819062	0.9969306969090899	0.9589826804068201	0.9745766195330483	0.9755747104142259	0.9775172042679133	0.9704285656736946	0.9745036067925068	0.9732680369274287	0.9722427369727575	0.9729128064467496	0.9737938582967082	0.9489365796515012	0.9541145945014256	0.9699187606214947	0.953572535331971	0.9726764501029187	0.9719064092331088	0.9714216307286428	0.9750807151914036	0.976384083335291	0.9772609245760472	0.9766399842334772
HMP_2012__SRS022077__bin.47	0.9704382611769857	0.9683968880801753	0.9733847694045795	0.9683369882612316	0.970069297134877	0.9718890673320508	0.970858191715755	0.9501947130376707	0.9600944814524995	0.952224736179722	0.9680678636291435	0.9436717494513812	0.9736805246677612	0.9715815698261769	0.9563224497528255	0.9711166155147768	1.0	0.9746073764706846	0.9564021789557176	0.9547935354905096	0.9563958483592041	0.9715305232215419	0.9607289086385788	0.9721471439944318	0.9719364647756858	0.9742830991695524	0.9676844142793515	0.9722706461459094	0.9723449108958134	0.9695889109114337	0.9708446780875167	0.9704985153742249	0.9502568595503316	0.9564857809375694	0.9683547055714983	0.955767891695285	0.9715213184409804	0.9689992328245285	0.9695697376839412	0.9728699104897712	0.9729297902846299	0.976265930459426	0.9745026151785382
HMP_2012__SRS017209__bin.31	0.9749448744151268	0.9737477665437081	0.9768334558316872	0.9714481529133766	0.9751275446920287	0.9749794113348369	0.9756572246954576	0.9533480664287537	0.9624419180585271	0.9544578279235599	0.971997175453177	0.9461773904250395	0.9763372508164131	0.975683573438842	0.9572499038611867	0.9746407366221381	0.9746073764706846	1.0	0.9595196796136009	0.9593254784264239	0.958970193928614	0.9749492430419004	0.9633188327564856	0.9771187410069777	0.9768554145955131	0.9789703213949178	0.9735118220450647	0.9762230558545972	0.9768977578532756	0.9729537812647475	0.9742474904572905	0.9750073526190968	0.9531881237608598	0.9567319482885471	0.9720660596162871	0.9581932794952269	0.9742301403088122	0.9731032085324182	0.9730105494431907	0.9747798607062866	0.9752851357946918	0.9786400960770455	0.9769562080339262
HMP_2012__SRS018300__bin.3	0.955032016024825	0.9560486527496708	0.9577774441321845	0.9605094233933958	0.9554572080238264	0.9598187624957807	0.956190264794073	0.9634740194299996	0.9614800826167611	0.9628985983698656	0.9551248976369027	0.9583582165359908	0.9589984866710644	0.9567722469395739	0.9639445314102176	0.9556194744748442	0.9564021789557176	0.9595196796136009	1.0	0.9618455772423818	0.9622858745511316	0.955677832657833	0.9660298753049235	0.9566522526016973	0.9564761233779973	0.9589628011828968	0.9547652312758844	0.9566577362204226	0.9548721100542417	0.9592315445866949	0.9581634249958332	0.9551152369968425	0.9624575174910605	0.9641905161068061	0.9586037992379361	0.9619210336661185	0.9581343696821407	0.9584314207217339	0.9599762002667926	0.9571500394108341	0.956593448978627	0.9581447599380485	0.9576327248559899
HMP_2012__SRS077736__bin.49	0.9555906554043911	0.9563688810727964	0.9563484384562609	0.9596380393206885	0.9557751745448695	0.9585297215470739	0.9544713233573816	0.9655435279768257	0.9602080487257432	0.9643874318634271	0.9540222839614156	0.960320743570322	0.9561252701955462	0.9559431125006372	0.9617645865161785	0.9559152910687746	0.9547935354905096	0.9593254784264239	0.9618455772423818	1.0	0.9620168884285729	0.9561977547501878	0.9650279685297194	0.955906274915916	0.9562295211932799	0.9588831074812173	0.9555838825008337	0.9549344205496079	0.9548761356505606	0.9579790919728932	0.9552989839730588	0.9557597225806185	0.964192676908405	0.9626528895516354	0.9592654166613646	0.9625333135151765	0.9547909052850726	0.9573376333495778	0.9602388251613598	0.9580435735324593	0.9559694048184016	0.9590541866623651	0.9566162812643693
HMP_2012__SRS062761__bin.49	0.9536515802188571	0.9547291077858657	0.955564401394694	0.9595350197378234	0.9536270212498008	0.9579483310037342	0.9535584332418713	0.9647286720272077	0.9603641250191052	0.9709282432725531	0.9531089730004663	0.9594643463457969	0.9570261998505895	0.9554085885618676	0.9637996476630983	0.9541863522819062	0.9563958483592041	0.958970193928614	0.9622858745511316	0.9620168884285729	1.0	0.9539127812984816	0.9702172763197612	0.9562599350828598	0.9543248600049412	0.9576201371863785	0.9543522672017073	0.9544481726670899	0.9545352711664521	0.9572223729815341	0.9557151492472871	0.9536599923440148	0.9635256389873245	0.9637548284573861	0.9583399782359894	0.9991036796490884	0.9548195014705783	0.9569009536554907	0.9590738854558568	0.9577472760464582	0.9557074397856804	0.9562909056780509	0.9564540247099335
HMP_2012__SRS042131__bin.27	0.9740051439078327	0.9714418299407838	0.9763590452522315	0.9688195240535018	0.9738880446207153	0.9742513481411459	0.9748206729194382	0.9490153899200012	0.9595931352144127	0.9513563534364596	0.971722465106208	0.9421165950773552	0.9764520840787234	0.9731983212707193	0.9543944119257148	0.9969306969090899	0.9715305232215419	0.9749492430419004	0.955677832657833	0.9561977547501878	0.9539127812984816	1.0	0.9588240031104238	0.975223372462682	0.9754008229378259	0.9780911719186034	0.9706056143885733	0.9747770686584407	0.97356706035011	0.9724977288662471	0.9734913050937624	0.9742638504145359	0.9485967831273853	0.9540446747773322	0.9701417573534498	0.9535751045726564	0.9729065433647249	0.9725163078898093	0.9725107721725873	0.9756502531153606	0.977149517178858	0.9777382357235215	0.9774194684593377
HMP_2012__SRS016037__bin.60	0.9592178699801629	0.9594116370764408	0.9594054969457751	0.9644035758222866	0.9588893003142752	0.9619629746992505	0.9587795279679797	0.9666763399334777	0.9638410671988189	0.9672215221902585	0.9577260990921606	0.9596976172724122	0.9619166521495074	0.959915678606224	0.9667475635950121	0.9589826804068201	0.9607289086385788	0.9633188327564856	0.9660298753049235	0.9650279685297194	0.9702172763197612	0.9588240031104238	1.0	0.9595563946768215	0.959319735963604	0.9623081234024522	0.9595089566215851	0.95946357974913	0.9589910945443565	0.961350396870604	0.9616331965297233	0.9592949822023195	0.9646682478623961	0.9663804823004013	0.9635789441938925	0.9697488677233332	0.9593459368614141	0.9629359228487752	0.962384721863526	0.9610768748268952	0.959000096391736	0.9598783490703545	0.9597769041454918
CM_cf__CF_TNFC057IS_t1M15__bin.15	0.9755580029783861	0.9740019680697647	0.9769005035304497	0.9704174335523884	0.9751056896211678	0.9751778088493295	0.976219472904182	0.9490796261076072	0.9590843666729612	0.9520152337245925	0.9744853973942945	0.944392645758671	0.9773473657176794	0.9749614231929948	0.9554865528964287	0.9745766195330483	0.9721471439944318	0.9771187410069777	0.9566522526016973	0.955906274915916	0.9562599350828598	0.975223372462682	0.9595563946768215	1.0	0.976011939429237	0.9785596059059214	0.9735803323531872	0.9776754982857152	0.9766560290146578	0.9723128580251648	0.9741036558226215	0.975758733047852	0.9502310809251889	0.9549429245003694	0.9693006747198669	0.9558491867427198	0.9734413646908915	0.9711896574594655	0.9701831561978868	0.9993801125397004	0.9750618349274427	0.978458099208507	0.9763961166936679
HMP_2012__SRS016002__bin.40	0.9754483344281765	0.9743184173323353	0.9772056198748378	0.9713001010356784	0.9752203496675901	0.977664355355088	0.9754889162179867	0.9500562681867813	0.96076707464039	0.952106646789239	0.972250886327436	0.9424150499134394	0.9769800010018981	0.9766677240923494	0.955463788532284	0.9755747104142259	0.9719364647756858	0.9768554145955131	0.9564761233779973	0.9562295211932799	0.9543248600049412	0.9754008229378259	0.959319735963604	0.976011939429237	1.0	0.9784474926922346	0.9739192198583083	0.9771810351134069	0.9754238029004383	0.9773630182498274	0.9749589788137638	0.975496109435231	0.9496142410943276	0.9549836008400145	0.9712027676756962	0.9538249444773302	0.9738350373441742	0.9718219312213794	0.9711234050531712	0.9764080978329855	0.9753997255334607	0.9794529073685385	0.9763789062162139
HMP_2012__SRS019327__bin.47	0.9775503576582683	0.9761008665128524	0.9787049907655813	0.9726745886035045	0.977373473574695	0.9774425423561396	0.9766197795598445	0.952332591831599	0.9631005791070085	0.953166382220292	0.9742442837969316	0.94454853218609	0.9785373398234142	0.9787256983358998	0.9572751633011352	0.9775172042679133	0.9742830991695524	0.9789703213949178	0.9589628011828968	0.9588831074812173	0.9576201371863785	0.9780911719186034	0.9623081234024522	0.9785596059059214	0.9784474926922346	1.0	0.9759975343256109	0.9778831346242544	0.9774463468244305	0.9753017999171962	0.976114515620091	0.9776019792414675	0.9512220187432969	0.9565227949045425	0.9726489841638492	0.9576716616365905	0.9763512553421723	0.9751339932365986	0.9733903377511757	0.9790811039368387	0.9780626720842726	0.9809551839792996	0.9791164077818414
HMP_2012__SRS013164__bin.35	0.9726373135793688	0.9994692879335249	0.9729023070720733	0.9686114542119632	0.9721557853756746	0.9741639310876533	0.9734458378527405	0.9504407353710604	0.9596510797546673	0.9509226739799098	0.9715704927924469	0.9433701764551724	0.9752483309908104	0.9737520297426177	0.9553075935032713	0.9704285656736946	0.9676844142793515	0.9735118220450647	0.9547652312758844	0.9555838825008337	0.9543522672017073	0.9706056143885733	0.9595089566215851	0.9735803323531872	0.9739192198583083	0.9759975343256109	1.0	0.9750366830502325	0.9725924641018713	0.9708691076061855	0.972144759103167	0.9726190936802069	0.9498564195389457	0.9544154470859165	0.9676866303728356	0.9546365679296548	0.9695536828113679	0.9688755662055828	0.9671861827685044	0.9742892976588629	0.9713621069747103	0.9749008246008195	0.9724726795626305
HMP_2012__SRS017439__bin.53	0.9777297419238822	0.9751579851070555	0.97691003983622	0.9702906197153245	0.9773619473219447	0.9763290254531897	0.9779115829803691	0.9489682006790472	0.9603610499824682	0.9502294791243571	0.974480003624575	0.9416060753471038	0.9790829491138276	0.9753282492784303	0.9552473670884274	0.9745036067925068	0.9722706461459094	0.9762230558545972	0.9566577362204226	0.9549344205496079	0.9544481726670899	0.9747770686584407	0.95946357974913	0.9776754982857152	0.9771810351134069	0.9778831346242544	0.9750366830502325	1.0	0.9750857488719001	0.9730548576962308	0.9756307845658923	0.977781303078192	0.9479294949688025	0.9547919597395227	0.9689442339156817	0.9545329655733549	0.9733513520277288	0.9715735819244106	0.9701445170061317	0.9770531391503096	0.9744463032185251	0.9793880313667462	0.975994332373591
HMP_2012__SRS017808__bin.52	0.9734803132145083	0.9728721027936201	0.9766944439801319	0.9686856417458518	0.973280703372714	0.9741634773965521	0.9742183326332617	0.9490382050674807	0.9588259621291987	0.9502284073229209	0.9707809466077759	0.9410615052665651	0.9757410428067345	0.974457428515246	0.9535500463267417	0.9732680369274287	0.9723449108958134	0.9768977578532756	0.9548721100542417	0.9548761356505606	0.9545352711664521	0.97356706035011	0.9589910945443565	0.9766560290146578	0.9754238029004383	0.9774463468244305	0.9725924641018713	0.9750857488719001	1.0	0.9707791971201842	0.9725266095760863	0.9734950149275363	0.949203524782926	0.9537457840801434	0.9680827279245293	0.9536894283395438	0.971472337996613	0.9698463321297576	0.9691380976776858	0.9770348085842427	0.9732029135632275	0.9780737423392325	0.9744391607651794
HMP_2012__SRS057692__bin.13	0.9706539137429407	0.9709331994596748	0.9728827099389096	0.9677767010777916	0.9705150531286895	0.9880277684139558	0.9721522395886234	0.953267236377304	0.9602295032013026	0.954994227839173	0.9692995650545283	0.9463680323077741	0.9741157480903554	0.9731767003779062	0.9570612682772569	0.9722427369727575	0.9695889109114337	0.9729537812647475	0.9592315445866949	0.9579790919728932	0.9572223729815341	0.9724977288662471	0.961350396870604	0.9723128580251648	0.9773630182498274	0.9753017999171962	0.9708691076061855	0.9730548576962308	0.9707791971201842	1.0	0.9713543171394701	0.9708270752267899	0.9527521456397327	0.9569790265951966	0.9700434645931137	0.9572376083587432	0.9704739592611797	0.9689783321532667	0.9688712823182001	0.9730771470985028	0.973044785008001	0.9749868605850249	0.9735696337910059
HMP_2012__SRS015762__bin.44	0.9745630161020856	0.9723378012345035	0.9737787160965062	0.9695222737943396	0.9750244020062315	0.9744085111088054	0.9738369574119817	0.9523676988939371	0.9604428757170366	0.9528399807073565	0.9707837286749823	0.945317954135144	0.9899803607544035	0.9737090808608566	0.9565533971519361	0.9729128064467496	0.9708446780875167	0.9742474904572905	0.9581634249958332	0.9552989839730588	0.9557151492472871	0.9734913050937624	0.9616331965297233	0.9741036558226215	0.9749589788137638	0.976114515620091	0.972144759103167	0.9756307845658923	0.9725266095760863	0.9713543171394701	1.0	0.9749973493720422	0.9512586207243859	0.9552389519040286	0.9709132278089855	0.9558917743304262	0.9712217828966382	0.9727503594910349	0.9693377627543348	0.9751933079994074	0.9725299524702562	0.9760574030213801	0.9745340401630975
