	XieH_2016__YSZC12003_37544__bin.70	KarlssonFH_2013__S530__bin.43	ZeeviD_2015__PNP_Main_68__bin.15	ZeeviD_2015__PNP_Main_65__bin.2	LeChatelierE_2013__MH0092__bin.49	KarlssonFH_2013__S462__bin.17	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.103	CosteaPI_2017__SID713A074-11-0-0__bin.30	ZeeviD_2015__PNP_Main_331__bin.21	ZeeviD_2015__PNP_Main_95__bin.1	CosteaPI_2017__SID713A039-11-0-0__bin.56	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.14	LeChatelierE_2013__MH0447__bin.34	KarlssonFH_2013__S421__bin.44	ZeeviD_2015__PNP_Main_333__bin.3	ZeeviD_2015__PNP_Main_382__bin.23	CosteaPI_2017__SID713A023-11-90-0__bin.86	ZeeviD_2015__PNP_Main_581__bin.34	CosteaPI_2017__SID713A023-11-0-0__bin.37	XieH_2016__YSZC12003_36117__bin.44	LiuW_2016__SRR3992958__bin.54	XieH_2016__YSZC12003_36474__bin.121	XieH_2016__YSZC12003_37543__bin.26	CosteaPI_2017__SID713A056-11-90-0__bin.79	ZeeviD_2015__PNP_Main_433__bin.48	ZeeviD_2015__PNP_Main_352__bin.44	ZellerG_2014__CCMD18872694ST-21-0__bin.26	ZeeviD_2015__PNP_Main_681__bin.32	SchirmerM_2016__G89063__bin.16	ZellerG_2014__CCIS29210128ST-4-0__bin.16	XieH_2016__YSZC12003_36211__bin.27	ZellerG_2014__CCIS94417875ST-3-0__bin.25	ZeeviD_2015__PNP_Main_208__bin.6	NielsenHB_2014__MH0092__bin.24	SchirmerM_2016__G88811__bin.11	ZeeviD_2015__PNP_Main_179__bin.26	ZeeviD_2015__PNP_Main_764__bin.30	CosteaPI_2017__SID713B072-11-0-0__bin.62	XieH_2016__YSZC12003_37286__bin.15	ZeeviD_2015__PNP_Main_22__bin.31	ZeeviD_2015__PNP_Main_189__bin.25	ZellerG_2014__CCIS90164298ST-4-0__bin.21	ZellerG_2014__CCIS77252613ST-4-0__bin.71	ZeeviD_2015__PNP_DietIntervention_11__bin.1	SchirmerM_2016__G89135__bin.5	SchirmerM_2016__G88977__bin.8	ZeeviD_2015__PNP_Main_98__bin.3	CosteaPI_2017__SID713A074-11-90-0__bin.79
CosteaPI_2017__SID713A039-11-0-0__bin.56	0.9134013743322851	0.8965991020232031	0.9002576989788246	0.8908744298912135	0.7756188184702637	0.880130278555877	0.871176663438035	0.8532937179919468	0.8130762383608141	0.7424084346678448	1.0	0.8617476268623399	0.9072124891068708	0.8977423551949368	0.9031662695480881	0.512247473214344	0.8488860286803365	0.9144736411959699	0.8784602322559916	0.8649625593926561	0.5256713576785236	0.9024797572268265	0.6996616007972883	0.8685875312549912	0.8973276457110726	0.8328356508183508	0.9067239912238506	0.9141924980548818	0.8968288734939928	0.8949832294847234	0.7321228922437184	0.7754488249430942	0.879202786399397	0.6722599518600748	0.8264085878488253	0.9097212946781752	0.8542118698447362	0.876315698528622	0.8944975336928105	0.8589436676944114	0.9128073310175607	0.8363802960689464	0.8944041306559042	0.7421487742252452	0.6510219693283107	0.8682335337451161	0.6502822172760125	0.8470357145192219
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.14	0.8977451758636896	0.8739637186270917	0.8534780330611593	0.8853644440746495	0.6155775583495056	0.815635576164123	0.9687472874422914	0.8554627820216735	0.7153254731937457	0.6667204868099422	0.4149452091452267	1.0	0.8734775383356084	0.8615748913290352	0.8688815379668129	0.43097071899363826	0.8297901239287505	0.8718728285483628	0.865109030765183	0.8335837694039232	0.47080377160770065	0.8878236798136234	0.5935447310604443	0.8359858868292814	0.8874553341533784	0.7522774240989811	0.8684488779849379	0.8751245246699394	0.8646790692863134	0.8177089259733163	0.6451450557803059	0.6237297359289934	0.8107049614226508	0.5263780917535997	0.7799002003638481	0.8845369031529758	0.7636417197559654	0.8605098821428813	0.8602859063934283	0.8319835571216867	0.8874027133447719	0.7919319257641824	0.8488977739598957	0.6192259344128844	0.5786296551987785	0.8354254977051481	0.5380396724916853	0.8352653865268242
LeChatelierE_2013__MH0447__bin.34	0.8879417380552254	0.834570251123772	0.8466038344878468	0.8678094813569974	0.6421780854203386	0.7986163770135672	0.8521577960404968	0.8124773708516074	0.7146784611495949	0.6687182337992376	0.41470604309272996	0.8292250754874233	1.0	0.8482643016217841	0.8566575808501046	0.4178186184093673	0.8018911990545285	0.8451931419163559	0.8373698610484895	0.8196200694074408	0.45345995409271633	0.8940832035359538	0.5853042040688062	0.8149648693145332	0.8820824964818079	0.7409995764506565	0.86662166454892	0.8519485831591316	0.8784131587217008	0.8097640078698201	0.6305646356792501	0.6166908328892897	0.7910441516033392	0.53342496003607	0.7525276331789428	0.8804638719241437	0.7592510520419177	0.829456063587053	0.8732959824295337	0.811168722930415	0.8701206432484868	0.7958107895779536	0.8292771652252326	0.6087996645762457	0.5559281537347488	0.8104928372340862	0.5414945997458704	0.7991949146753016
KarlssonFH_2013__S421__bin.44	0.9021689205974183	0.8624908630466758	0.8596295892526196	0.8880828214554429	0.6387235251750989	0.8183966858550134	0.8802518492836092	0.8374609724756541	0.7302145865986586	0.6917705762401682	0.4294363594446162	0.8559127034480047	0.8876606003849584	1.0	0.8668636435935884	0.4327815119892912	0.8213982532111141	0.8705278076137406	0.8556062022264678	0.8383268607662352	0.4765892937246779	0.8876878548667568	0.6078343678121889	0.8421447221919395	0.9078615329350307	0.7673414459351504	0.9037559356686998	0.8732894461710581	0.876713681392427	0.8522172637930018	0.6595571191387226	0.649077100695034	0.8322920036243993	0.540319208065182	0.7791162756616584	0.9123419910247864	0.7746885393563653	0.857700776171898	0.8637374204928683	0.8306107148537819	0.9106048529062214	0.8032784907629646	0.8450104639338315	0.6338552492131944	0.5832351874125399	0.8421094254040365	0.5599486900870535	0.8224969215839412
ZeeviD_2015__PNP_Main_333__bin.3	0.9041251716936846	0.8485772544326865	0.8778906901828608	0.9021255308676919	0.6318659000107931	0.8376927593296792	0.8886287390260473	0.8456595254335055	0.7333948079202794	0.6936550254579132	0.4330492037040603	0.8652058465646261	0.8985566310373814	0.8689068615222977	1.0	0.44165594444178224	0.8311806031704944	0.8929007600426531	0.8611268479883345	0.856362642141322	0.4754120312544085	0.8955815775083624	0.6121238693520223	0.8590734654156185	0.8960854063838926	0.7698039456294749	0.8819329652322248	0.8959089543154847	0.881533932762805	0.8251552576670439	0.6625412411925115	0.6374160789036325	0.8260531926852108	0.5349663957336218	0.7830006793852482	0.9126320423520792	0.7879117793399707	0.8582198673384982	0.8683036104153297	0.8439666604117245	0.8991661520148004	0.8025828283475174	0.8585499312329566	0.6352475994233511	0.5924476723329875	0.8443912202108378	0.5499245152382484	0.8320570414899721
ZeeviD_2015__PNP_Main_382__bin.23	0.9061690448865488	0.8630008099461751	0.8806345210437019	0.88907439495576	0.672702285637406	0.9337081177916371	0.8838517319935962	0.8493933530236636	0.7798734244650698	0.7175770961307688	0.49520217502602754	0.8652464466659021	0.8836070325359984	0.8746299033572585	0.8904658409489644	1.0	0.8490773205138508	0.8991070727172746	0.8896829832746567	0.8825948255545694	0.5330032749997516	0.8839492505966242	0.6765976120583559	0.8624211160281756	0.9010818244285906	0.8182966570081112	0.8906879666558614	0.904938323998335	0.8902689978428524	0.8570440486112177	0.7157964786754807	0.6982061091792997	0.8533645272469685	0.5792288987350573	0.8284358828729341	0.901807796251132	0.8231138954076864	0.8768972108776584	0.8829975412670736	0.9186189198731175	0.8922356230039161	0.8237107453762187	0.937111336447307	0.6879865207619815	0.6379260682576045	0.8726379955954098	0.5915189515666635	0.8628671733420258
CosteaPI_2017__SID713A023-11-90-0__bin.86	0.8473075701239837	0.8227054501850136	0.8210673968778105	0.8352751938504768	0.5920607435446561	0.7969614804672993	0.8446471317288375	0.8334156610603274	0.6897117187255309	0.6436216146078023	0.4066461742215779	0.8255148838686873	0.8403329798610272	0.8225721150619472	0.8304111464583417	0.42073808596983403	1.0	0.8363244249363526	0.9860132350769809	0.8461080014496839	0.46796511810001923	0.85323471903426	0.5639422453097804	0.8639485093759648	0.8435558419128668	0.7282813639556683	0.8308491836579462	0.8332340031409817	0.8376192969033142	0.7760681351427536	0.6145907998765084	0.5966366438923117	0.7787196248719223	0.4993865689472342	0.7800637145017606	0.8486046792574397	0.7372228710005057	0.9175299892168575	0.8271860472400077	0.8090685781017195	0.8456462502852388	0.7585153268276532	0.8266307825160965	0.5901886826221381	0.5827259426301025	0.8826946222991807	0.5212235510991199	0.8117943417585024
ZeeviD_2015__PNP_Main_581__bin.34	0.901165402374237	0.8545620043274615	0.8683337872118346	0.8796914034828097	0.6132469183692948	0.8216660289016987	0.8669949186039689	0.8257229146180108	0.7304539631474007	0.666024523449465	0.42865774262724726	0.8487542567527927	0.8666906302839995	0.8530510705257139	0.8729173763078925	0.43596153795635584	0.8183648289987207	1.0	0.8476478731778821	0.8334216280256985	0.4645834665050801	0.8728031040035586	0.60161697499757	0.8337123437731226	0.8844400525740165	0.7569756455509545	0.8650216416858361	0.9427360029561939	0.862047934823631	0.8011416722635286	0.6458889553409825	0.6145249293131665	0.823274597660789	0.5241653086797039	0.7703310569356283	0.8872145490972488	0.7786221474611846	0.8469403481058381	0.8533597370948915	0.8356611024956896	0.8791708296519555	0.786437760122731	0.8494053024100511	0.6157906811592553	0.5761241811579418	0.8311344306393382	0.5403210482579385	0.8144576794053286
CosteaPI_2017__SID713A023-11-0-0__bin.37	0.8222333106599606	0.7809971484510114	0.795159731428108	0.8091001319027593	0.5666485445184225	0.7672942391428472	0.8143104563967873	0.8025070626728431	0.6636210700176919	0.6215069352385586	0.3891317587751745	0.7958564825158507	0.8114477362209611	0.7923214223652134	0.7955585841885497	0.4076684821914725	0.9117798928559017	0.8010332934480573	1.0	0.8171715215819063	0.4497271747819136	0.8138110629508816	0.5425274687082632	0.8318061906582395	0.8103024826515599	0.7047380728957207	0.8038782224737808	0.8032062962466465	0.8020093242176445	0.7553613423960625	0.5918097819880741	0.5678988899977326	0.7426890785508239	0.47565922417345624	0.752993878189374	0.8162794815907108	0.7112041215888573	0.895103378994527	0.7923627971328941	0.7765179161019011	0.8168128023461149	0.7228076751849039	0.803888566165701	0.5673763266819257	0.5595813204508857	0.8551068048252909	0.5027981755382444	0.7863812469692982
XieH_2016__YSZC12003_36117__bin.44	0.8791991612064225	0.8270881720545394	0.8440431851819091	0.8522193675721581	0.6029592758927705	0.8365250465388373	0.8510529370060483	0.8373890360887631	0.7049136166808059	0.6458808829133335	0.41370267769749913	0.827998622262786	0.8575752986549192	0.8382186268820475	0.8542386192607127	0.43666630480961627	0.8447914698231324	0.8503864052539857	0.882327214375285	1.0	0.4798800778930806	0.8642486574433326	0.5818107416148564	0.888475657072094	0.8579554719263706	0.7408321729337181	0.848609285073218	0.8541479316295674	0.8432153813370216	0.8101349458755668	0.6327990804363549	0.6065014543526266	0.7906295106486488	0.5094857921966643	0.8070716695860937	0.8574913120802625	0.7550330518442872	0.8805693038897846	0.8385711024533461	0.8283917509101152	0.8584745804356848	0.7715252453368465	0.8553836064460589	0.6071108037559868	0.6027595844094114	0.8615374099880587	0.5288531856599178	0.8233096696691867
LiuW_2016__SRR3992958__bin.54	0.9134166688056675	0.8993146641340897	0.8876536872096307	0.9093654012337756	0.6853846351292384	0.8979345807986173	0.9060807515593317	0.890738982006725	0.7884776303293206	0.7202683162641067	0.48153101123403236	0.8956518391129136	0.908693754973177	0.9126560401105436	0.9082608212051986	0.5050531755606321	0.8948621200065026	0.9078920574621183	0.9300033368412947	0.9190764650016684	1.0	0.914979850612182	0.649747170101902	0.9138975161922362	0.912833149379262	0.8058890970849697	0.9027618778716087	0.9079057470674299	0.9143561179701738	0.8696355998186127	0.7310779708582527	0.6865396955774019	0.877246164771512	0.5777253009574168	0.8699932407573774	0.9147411381195616	0.829803981963945	0.9212839138581586	0.904964193126107	0.9081367591570626	0.9173498635317471	0.8514498147625281	0.9099651770664887	0.7275854103031392	0.6747358333975033	0.9127955029646552	0.5968180223653927	0.8991983024889414
XieH_2016__YSZC12003_36474__bin.121	0.894024343379515	0.8446375547460422	0.8464857357186892	0.8594834089985078	0.614940448216017	0.7959726448652144	0.8666520720062274	0.8217961971341627	0.7129874341687277	0.6655405072515612	0.41394327018357996	0.8457060209828947	0.8971187826853633	0.8511704503538062	0.8567201342480273	0.4193995596753816	0.8169671067485167	0.8540438276796161	0.8426599925370161	0.8288024909743735	0.4581470978974692	1.0	0.5867974588154248	0.8322143855655095	0.8940063499625351	0.7470661090992281	0.8698219122975152	0.8573074907880132	0.8817644001958712	0.8039630072483481	0.6321712870476959	0.6168837372498434	0.7949166026543717	0.5174726789241821	0.7514770667474371	0.8854054966461556	0.7610585612892198	0.8369410848402463	0.9091306737634988	0.8168141627041878	0.8811826130468553	0.8067142863875087	0.8403568351635923	0.6099507023216221	0.5592713865684283	0.8182026547144681	0.5373027096800728	0.8040808212880973
XieH_2016__YSZC12003_37543__bin.26	0.9809388455463168	0.890371133579758	0.8992198337035048	0.9261895598301221	0.7135381169634719	0.8756611635409233	0.8969259737378759	0.8458343021934994	0.8022122084399079	0.7478244077925758	0.5005185072337105	0.8818097506087115	0.9159724282442115	0.9090133395340384	0.9132756560853773	0.5006795384751076	0.8421693380480073	0.9181480204516358	0.8761516072387886	0.8702074830750152	0.5074187961544938	0.9152020173673197	1.0	0.871644737017942	0.9438021012906553	0.8151154213138546	0.9490887369003423	0.9135415914964814	0.923277633896475	0.8973175268808583	0.7260116904672178	0.7178672514572993	0.870231537534311	0.6054012951989972	0.8266261482663416	0.9445979029856929	0.837382500648134	0.8732971447356815	0.9132061654251893	0.8810747532413384	0.9364755138967957	0.8385878963306259	0.8988844076322127	0.7064019607057044	0.6345365908416656	0.862761959743526	0.6237201023116336	0.8545179619992997
CosteaPI_2017__SID713A056-11-90-0__bin.79	0.8596565598665165	0.829915595221432	0.8307620869464755	0.8446507721737507	0.5977355790914323	0.8062222696198341	0.8462184481873746	0.840320111621376	0.6945244649439116	0.6438278311371205	0.41321904584163716	0.8259524142788268	0.8481531594581564	0.8375415747412202	0.8523687326841342	0.42440784460100467	0.8580000133305783	0.846142463890796	0.893334933002735	0.8837333617719004	0.4746290211134143	0.8631744994923272	0.5796610922631545	1.0	0.8547771238388511	0.7362122939037044	0.8433737027680946	0.8464290713252595	0.8392434452435386	0.7930365502240648	0.6203740115931596	0.6020173608565341	0.7801445479045441	0.49974782989293326	0.7958910714007994	0.8570775373089562	0.7462902111341434	0.8936966360285541	0.8321053648912559	0.8183522072105098	0.8507019660381299	0.7597745354848887	0.8371620976109382	0.6013063966780199	0.5901669210585367	0.8650465570448774	0.5191900340596277	0.817842979117649
ZeeviD_2015__PNP_Main_433__bin.48	0.9047070244499958	0.8395489673364727	0.8475951955584583	0.8840927207407765	0.6237891690830341	0.7986752969738863	0.8609976696137455	0.8027977341631576	0.7087254371274325	0.678892088122654	0.40690907427502626	0.8357611366795681	0.8750325076599482	0.8606346850590135	0.8474736359701175	0.42267624234322837	0.7985329833094873	0.8556088102323525	0.8295048416294576	0.8134297508409636	0.45188485130339834	0.8838601903784103	0.5982671617149136	0.8147652121024218	1.0	0.7443059709900371	0.8942380755126469	0.8592725399854806	0.8724013990788578	0.8358331406169128	0.6253952804383939	0.6199073097550087	0.7975029034528853	0.5264415400032698	0.7498989827114311	0.9135063291460926	0.7669126660008421	0.8275692063726026	0.8567638380978763	0.8192968010768401	0.9025884144817707	0.778696322123591	0.8314832556961468	0.6071829433684798	0.5566344851421993	0.8040840633261922	0.5432523416103977	0.7942648440352362
ZeeviD_2015__PNP_Main_352__bin.44	0.9274248251378822	0.894973902753418	0.9039837922363333	0.9206384844578747	0.6729206728229402	0.8655368425501342	0.8984214863808296	0.8695887834668132	0.7674281005008136	0.7235567271728335	0.47104896139298014	0.8836374490205609	0.9168395917418591	0.9072945502187097	0.9080658453606069	0.47875662996851426	0.8598815586501278	0.913375103015447	0.8998288358726201	0.8760634363839993	0.49759049510808695	0.9212180123829851	0.6444567123808719	0.875272066437039	0.9283503793081588	1.0	0.9128103670519621	0.9135721530756714	0.9182675443230565	0.868869260190605	0.6963168015552691	0.6896905310314223	0.8532716649409378	0.570921116581789	0.8158796990892377	0.9300467003359888	0.8150640280624644	0.8945174650804049	0.9148727891300213	0.8713780825391458	0.9369598292585001	0.8579068317731335	0.8989862223443146	0.6740295416605033	0.608832914227754	0.8883935929674788	0.5849724235572554	0.8620147708302517
