	XieH_2016__YSZC12003_37544__bin.70	KarlssonFH_2013__S530__bin.43	ZeeviD_2015__PNP_Main_68__bin.15	ZeeviD_2015__PNP_Main_65__bin.2	LeChatelierE_2013__MH0092__bin.49	KarlssonFH_2013__S462__bin.17	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.103	CosteaPI_2017__SID713A074-11-0-0__bin.30	ZeeviD_2015__PNP_Main_331__bin.21	ZeeviD_2015__PNP_Main_95__bin.1	CosteaPI_2017__SID713A039-11-0-0__bin.56	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.14	LeChatelierE_2013__MH0447__bin.34	KarlssonFH_2013__S421__bin.44	ZeeviD_2015__PNP_Main_333__bin.3	ZeeviD_2015__PNP_Main_382__bin.23	CosteaPI_2017__SID713A023-11-90-0__bin.86	ZeeviD_2015__PNP_Main_581__bin.34	CosteaPI_2017__SID713A023-11-0-0__bin.37	XieH_2016__YSZC12003_36117__bin.44	LiuW_2016__SRR3992958__bin.54	XieH_2016__YSZC12003_36474__bin.121	XieH_2016__YSZC12003_37543__bin.26	CosteaPI_2017__SID713A056-11-90-0__bin.79	ZeeviD_2015__PNP_Main_433__bin.48	ZeeviD_2015__PNP_Main_352__bin.44	ZellerG_2014__CCMD18872694ST-21-0__bin.26	ZeeviD_2015__PNP_Main_681__bin.32	SchirmerM_2016__G89063__bin.16	ZellerG_2014__CCIS29210128ST-4-0__bin.16	XieH_2016__YSZC12003_36211__bin.27	ZellerG_2014__CCIS94417875ST-3-0__bin.25	ZeeviD_2015__PNP_Main_208__bin.6	NielsenHB_2014__MH0092__bin.24	SchirmerM_2016__G88811__bin.11	ZeeviD_2015__PNP_Main_179__bin.26	ZeeviD_2015__PNP_Main_764__bin.30	CosteaPI_2017__SID713B072-11-0-0__bin.62	XieH_2016__YSZC12003_37286__bin.15	ZeeviD_2015__PNP_Main_22__bin.31	ZeeviD_2015__PNP_Main_189__bin.25	ZellerG_2014__CCIS90164298ST-4-0__bin.21	ZellerG_2014__CCIS77252613ST-4-0__bin.71	ZeeviD_2015__PNP_DietIntervention_11__bin.1	SchirmerM_2016__G89135__bin.5	SchirmerM_2016__G88977__bin.8	ZeeviD_2015__PNP_Main_98__bin.3	CosteaPI_2017__SID713A074-11-90-0__bin.79
CosteaPI_2017__SID713A039-11-0-0__bin.56	0.8948356526864115	0.8764726156306245	0.8826708411597294	0.8736779967663869	0.7584690868638903	0.8583925897766641	0.8527753311371166	0.8301166884140071	0.7977777549459243	0.7286314867241593	1.0	0.8433220097718258	0.8882217836430732	0.8790075740522628	0.8872746768488431	0.4998444839435509	0.8283523050468463	0.8983980445140194	0.8570176970734027	0.8441971962276381	0.5119046840688979	0.8847481247005266	0.685104737495435	0.8483751140684589	0.8784592982256225	0.8158250897369678	0.8879892100811766	0.8981038249477644	0.8765865673356503	0.87659684166971	0.716460136984894	0.7604697799144241	0.8628105534223339	0.6580916451917518	0.8057945376035957	0.8917589566507166	0.8356769712010417	0.8552897408906354	0.8761896044287985	0.8360085519820591	0.894461106508417	0.8202897549010908	0.8720976173819316	0.7265738178211126	0.6350790049587672	0.8476465703805893	0.6382780589728095	0.8238941780953066
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.14	0.8790090197462957	0.8619967572988885	0.8341261685080202	0.8682374952495103	0.6038772990683418	0.7943349426905424	0.9684284143371465	0.8347980957563792	0.700997321735767	0.653559887652325	0.4060729810137826	1.0	0.854415313105055	0.844596809919697	0.8523320687848416	0.419874924385697	0.8090192965452415	0.85253400675975	0.8433748378087256	0.8138685064460491	0.46007362415699893	0.8690407496441349	0.5809377747694467	0.8161199574536026	0.8692728209026043	0.7364012314168715	0.8516048222248708	0.8564023108180737	0.8468293714062125	0.8017202956659794	0.6328466283329324	0.6129887944662699	0.7940358586074375	0.5166877674610011	0.7614838168526009	0.8664483877568918	0.7475874258754956	0.8390999592975797	0.8423597509281726	0.808897414159495	0.8694905001450445	0.7757620460049788	0.8271446914824001	0.6081292403039413	0.565236535032191	0.8151907729187233	0.5275236062794165	0.8155564200759629
LeChatelierE_2013__MH0447__bin.34	0.8699767560219153	0.8154810700769219	0.8275325859736853	0.8524378851224877	0.6347527359921302	0.7771750454290828	0.833719736716263	0.7905779057534397	0.7010821856512413	0.6567025829678512	0.40602498941126636	0.8111285882143979	1.0	0.8316246191471629	0.8410976930223661	0.40676662772745287	0.7821124694293015	0.8268011948190351	0.816491269418371	0.7993503299586016	0.44184778524681995	0.8814155770518233	0.573657024087661	0.7959482723285649	0.8657621838750666	0.7283827588091432	0.8507518000847099	0.8338362981787378	0.8652745897719665	0.7952318249511552	0.6188721974013198	0.6068650858712137	0.7747797714199833	0.526902641718244	0.7339576416499296	0.8632725505868207	0.7441356348458144	0.8088409094014292	0.8606941085652607	0.7885066982279242	0.8532435681982757	0.7843420809935647	0.8068568027489719	0.6006309689715948	0.5423724399174762	0.7900113231134975	0.531126607096501	0.7776660552526949
KarlssonFH_2013__S421__bin.44	0.8849476624590513	0.8441798724311534	0.8420281087534247	0.8735762884221174	0.627088542215852	0.7961673049874809	0.8626039021269218	0.8148437737359728	0.7162960355005263	0.6803460336239882	0.42047454967553766	0.8390462003678014	0.8702481140792185	1.0	0.8517347254267337	0.42057731247576136	0.8011633642574897	0.8526220598669266	0.8345264243370906	0.8184726409682221	0.4646889146639835	0.8715634779220826	0.5957610791702485	0.822249397273837	0.8911201323942303	0.7522630155788405	0.8872334645718544	0.8559734675385717	0.860292185916671	0.8369516264223712	0.6476245708536104	0.6384036201100546	0.8159898023558595	0.530584890115291	0.7596467461723091	0.8959280910603513	0.759078870002377	0.83636141051326	0.8473141378379779	0.807422959175467	0.8948450605049496	0.7879887264740206	0.8226108542537544	0.6229226276537376	0.569001199197199	0.821290575668271	0.549590199824499	0.8002684343059758
ZeeviD_2015__PNP_Main_333__bin.3	0.8879972735020495	0.830951305051142	0.8604622417205242	0.8895481707429035	0.6219008366246421	0.8161145523245321	0.8719728281728568	0.8232393643963615	0.7219536378907976	0.6832071820470321	0.425429519714488	0.8487263877798433	0.8822357104054321	0.8537422841406761	1.0	0.4305882795520267	0.811138066577963	0.8759331470584679	0.8401465179154831	0.836573139606279	0.46382441496510596	0.8796659592162841	0.6011063634258752	0.8400318688558068	0.8804819380706982	0.7567764983758797	0.8673689518702351	0.8792575219411877	0.8662054430536777	0.8115169458923616	0.6520925020858516	0.6282634115887806	0.8117807282991946	0.5265092361909461	0.7639389296704153	0.8970944076786207	0.7742188301227864	0.837321941277289	0.8531144013997933	0.8209943029269995	0.8844050855814923	0.7889185413952522	0.8368234865764314	0.6253358299360339	0.5782504463923837	0.8240365336394224	0.5415734956453511	0.8103749337744934
ZeeviD_2015__PNP_Main_382__bin.23	0.8827447152592234	0.8426591517145666	0.8569465300081898	0.8655913735766122	0.6549755706869914	0.9237395494821131	0.8617159120562791	0.8261279426012726	0.7622785402187486	0.6994702392185509	0.48321190160372957	0.8429697665242112	0.860234171060271	0.8499658233414388	0.868151236906096	1.0	0.8251012884193949	0.8778290553065923	0.8648094188523325	0.8592589850299915	0.5188639805107266	0.8607651056767565	0.6591183054156234	0.8386843656911495	0.8760926824026778	0.7974674057613629	0.8658487143346025	0.8840269042990354	0.8671056207736296	0.8342147630523684	0.696731591783516	0.6805299594304552	0.8314526389166044	0.5643374468726777	0.8059009590232247	0.8779572742105733	0.8029401858812928	0.8523333583149507	0.8601095639564019	0.9048796322465126	0.8677268503929186	0.8031289024371525	0.9235201326253001	0.6715600538519397	0.6210345820831238	0.8480317043813844	0.5753615637649766	0.8391683469061773
CosteaPI_2017__SID713A023-11-90-0__bin.86	0.8264155670993346	0.8018836941882888	0.7989610598799984	0.8153406980854329	0.5783652576992085	0.7747155442802364	0.8236566933784346	0.8118735374524042	0.6730188772108797	0.6282366206257802	0.3968098005789787	0.8048510718264674	0.8196060797236652	0.802308308388927	0.8103871640335216	0.4088573895846476	1.0	0.8155192239716864	0.9857389584647669	0.82925632111393	0.45733007601891745	0.8322151975194299	0.5499545855201636	0.8478118274518226	0.8225246871322657	0.7112077567036694	0.8107988026684922	0.8128807098081853	0.8175613095477792	0.7580589448627946	0.6002639856463399	0.5836762909569256	0.7587860239734762	0.48785531796847387	0.7642558960522959	0.8281167085016801	0.718998017870486	0.9133648326375745	0.8072631847407347	0.7851886155071433	0.8248808708841731	0.7407504351288832	0.8033808060063446	0.5775755379266836	0.5712090095169063	0.8716175161187846	0.5086121961368608	0.7908857837017946
ZeeviD_2015__PNP_Main_581__bin.34	0.8819523313739209	0.8348883415104434	0.8518597489161644	0.8623815574132954	0.6008021828199253	0.8030203789987644	0.8480103922123206	0.8023780898399224	0.7165490814870986	0.6534208574538379	0.42112233791502524	0.8299282229824809	0.8478308839947846	0.8355047989989571	0.8563295035328092	0.4256441936972476	0.7980064080055411	1.0	0.8262623149204603	0.8128793205657748	0.4529403883857308	0.8545427400309454	0.5887606840226303	0.812913033084678	0.8658859080795335	0.7411128108447481	0.8479898144410419	0.9406725341043721	0.8431124448231143	0.7857481858724407	0.6333133101402879	0.6031975229617279	0.8066433802185448	0.5137380703654699	0.750417903886922	0.8697983115719754	0.7636362760713795	0.8255320229525336	0.8353642571993741	0.8142357021704733	0.8611648419583383	0.770310041339429	0.8291182468789651	0.6039807917450738	0.5615003909776543	0.810515941643192	0.5297760350400041	0.7917625868097361
CosteaPI_2017__SID713A023-11-0-0__bin.37	0.8019133347566253	0.7611562923574183	0.7734710782098958	0.7895162131164633	0.5533597966347419	0.7457917723791981	0.7939420720152657	0.7815308829540922	0.6475478002691015	0.6067646917662557	0.3796333533587209	0.7758621260341624	0.7912154748251088	0.7728008069734689	0.7761757467731818	0.39627097493847574	0.9115262655300191	0.7808237881744293	1.0	0.8007871135803573	0.43952457081953483	0.7939069034627371	0.529087702922548	0.8165289714398254	0.7900404314229775	0.687967224564034	0.7839777867147276	0.7830212020859503	0.7825855257822727	0.7374580666729557	0.5780154344433356	0.5556246514175823	0.7236413767536695	0.46460264500614823	0.7377145902325759	0.7965606810617758	0.6932859509493854	0.8910817515759649	0.7733175778218007	0.7535371288890214	0.7966570842704719	0.7059122888024985	0.7811763011950689	0.5552708971539125	0.5485826659583307	0.8441851074006219	0.49051814449061865	0.7657679239631069
XieH_2016__YSZC12003_36117__bin.44	0.8573782875941555	0.8071730789076206	0.8214186315281135	0.8324843094762321	0.5891488452069353	0.8135341684636667	0.831056090969969	0.8175735653149743	0.6886117331925218	0.631158661807954	0.4037708185072459	0.8084154547806007	0.8363669016057071	0.8183669704032204	0.8344982003195958	0.4251208312169163	0.8279660104545417	0.8294259472948505	0.8646364252454708	1.0	0.47036993852450776	0.8433132167617547	0.5677045709693257	0.8753339918238177	0.8366269025974634	0.7233978108988663	0.8288362543238567	0.8332290202206613	0.823586646670714	0.7917048068465141	0.6184516717572359	0.5943551193614519	0.7710557246455476	0.4981601132567894	0.7958125544740051	0.8366255623861657	0.7365899574393566	0.8625349739306566	0.8188798245931453	0.8055505297631892	0.8376950510017409	0.7536606754754288	0.8326987432838661	0.5946629212228266	0.5944234701376353	0.845076488092446	0.5163226567633986	0.803988736864254
LiuW_2016__SRR3992958__bin.54	0.8895034951273562	0.8785868904917136	0.8636609427004458	0.8861640870316657	0.6683162641067104	0.8738870778681862	0.885625058822523	0.8728885922807738	0.768744064272697	0.7023648793175732	0.4689203179410834	0.8752389263927034	0.8854239927445092	0.8898671252684446	0.886123018215731	0.491655329962268	0.874525355715838	0.8851390778339623	0.9089050882551742	0.9008624451346287	1.0	0.8919522232774626	0.6318514335583563	0.8958306595822959	0.8889704561205369	0.7857499764709909	0.8798583125850253	0.8851211102269908	0.8920206713040205	0.8480274134346364	0.7131112194871532	0.6700591219829394	0.8543271986789531	0.563307579763341	0.8529941733617392	0.8911607929703877	0.8079741950939877	0.8999871659950204	0.8818672621644977	0.8830693806309197	0.8939808516645705	0.8304858954285275	0.8858278361012004	0.7106701917400344	0.6618248243880318	0.8926649383539961	0.5814907980184297	0.8812152947115344
XieH_2016__YSZC12003_36474__bin.121	0.8768701907773456	0.8258785607151441	0.8285026006913757	0.8440180671043066	0.6052107221914954	0.7752129542320303	0.848640661609374	0.7998716469588769	0.699562203028292	0.6539750242804026	0.40581024570867713	0.8278141382845504	0.8844081472478427	0.835709392606505	0.8414951329949143	0.4083995840950189	0.7968410414418382	0.8361759362039116	0.8220502470453309	0.8087256933570447	0.44661674493089026	1.0	0.5758831661730616	0.8127733553481362	0.8790803821630401	0.7342445142569982	0.8552403899087777	0.8400162454850447	0.8683828673538153	0.7905240668378326	0.6211871628108631	0.6081869190429045	0.7793822859950809	0.5091888524784004	0.7333816870713443	0.8691317362319301	0.7463515133963131	0.8167117715932786	0.9043791264367422	0.7944676240592549	0.8643133562135339	0.8018436397769331	0.8182844819202574	0.6016381720916105	0.5455616880738348	0.7979326420719506	0.527887011623319	0.7830383769595152
XieH_2016__YSZC12003_37543__bin.26	0.9793165059026969	0.870156701438724	0.8802148063215119	0.911314549473341	0.6997549117869523	0.8532925209340614	0.8780899957503788	0.8228749889750394	0.7871053398226918	0.7353474933917056	0.49010493089688395	0.8630800131497711	0.8977451617127844	0.8909577951148065	0.8968377740537912	0.4877449211681914	0.8212807128672648	0.8985275998193242	0.8544471349802619	0.8491090495548589	0.49344315530360744	0.8981794783389595	1.0	0.8510013336861321	0.9296052930501322	0.7992054010279273	0.9349012831717675	0.89452854596139	0.904493105724694	0.8839846746367109	0.7108039267568442	0.7074249434052027	0.8532083303265259	0.5935217332039738	0.8057916456190147	0.9271878198908996	0.8224186224278434	0.8514015731616379	0.8956938508783887	0.8563962143626503	0.9205641572520187	0.8220063557226895	0.875882999109985	0.69328292587752	0.6184742256468646	0.8407487885907027	0.6116628045895908	0.8313962811805928
CosteaPI_2017__SID713A056-11-90-0__bin.79	0.8388248650834383	0.8098832907865707	0.8092265376266682	0.8253956404565279	0.5839575376644383	0.7848306905461759	0.825996849539984	0.8199532096700015	0.6787872728524994	0.62950501340834	0.40360325532723235	0.8063249150731071	0.8283621384913784	0.8177549973005579	0.833475748345342	0.412726703148016	0.8419744363942562	0.8250330487254857	0.8769276571730732	0.870661840997305	0.4652460713674729	0.8430102223318292	0.5659328183286565	1.0	0.8339209896621365	0.7188238875076929	0.82375331320416	0.8257942247491075	0.8199087744088444	0.7752708884608293	0.6066372949590418	0.5897132370421224	0.7613684283025952	0.48848749036310274	0.7843921145185551	0.8366266527139947	0.7279971028209725	0.8763255593843939	0.8125489621033876	0.7952076570842026	0.8308771742728724	0.7430366613122177	0.8146814102863186	0.5891515753410962	0.5817486608323169	0.8471267049254265	0.5071445234651506	0.798397220130062
ZeeviD_2015__PNP_Main_433__bin.48	0.8924087519515185	0.8206199793136923	0.8301388998306637	0.8724035168417209	0.6124883628930674	0.7770817397167789	0.8436379438725072	0.7803494478145111	0.6957956477431847	0.6691275071135654	0.39835288875561103	0.8186377532738496	0.8588426341242753	0.844764170163093	0.8327166407876045	0.41095442489608136	0.7786243181862462	0.8376594993100328	0.8087626250433082	0.7932080803665592	0.4400719700531389	0.8691036187484699	0.589267940204542	0.7948853485541186	1.0	0.7300136129796838	0.8866522489370948	0.841546017716357	0.8560056789928936	0.8270389185516874	0.6141897735772658	0.6148217140156088	0.7836650173529489	0.5167972479248041	0.7309140857490655	0.8971576233956888	0.7540654693682545	0.8066414737596475	0.8427633078100554	0.796442327811055	0.8907094590301833	0.7653506041130343	0.8099108760676702	0.5973217923728348	0.5427000290557065	0.783335069898881	0.5351040372184116	0.7722820419638947
ZeeviD_2015__PNP_Main_352__bin.44	0.9101752847452612	0.8755531137079222	0.8851626059210109	0.9039462840479261	0.6612926061323247	0.8440367263275786	0.8798618008156711	0.8468508970268157	0.7528617162901761	0.7111055934746318	0.46142784692432853	0.8649890116856497	0.9012287893835979	0.8894660101853221	0.8926985820848213	0.4665701667265389	0.839722756376392	0.8942348329564904	0.878415358282442	0.8554466115842191	0.48515573822454194	0.9054075185427806	0.6318777338714789	0.8545992434968197	0.9105239524121463	1.0	0.8953299664011158	0.8946801766582845	0.9030566532130254	0.8532320436151554	0.6833537603279589	0.6779478266382096	0.8361922321070092	0.5611193288675697	0.7960098683515415	0.91273852038121	0.7992540625066036	0.8729740295416605	0.8995219026688925	0.8477933562960928	0.9181682268664285	0.8436135705682226	0.8764496122392916	0.6643503159140376	0.5942760391353042	0.8674946643281279	0.5741927815227268	0.8394443505272278
