	LeChatelierE_2013__MH0148__bin.70	HeQ_2017__SZAXPI029599-169__bin.17	LeChatelierE_2013__MH0122__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES41__bin.6	ZeeviD_2015__PNP_Main_303__bin.19	ZeeviD_2015__PNP_Main_667__bin.36	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.33	YuJ_2015__SZAXPI015266-89__bin.52	LeChatelierE_2013__MH0251__bin.19	NielsenHB_2014__O2_UC9_2__bin.49	ZellerG_2014__CCIS21126322ST-4-0__bin.74	ZeeviD_2015__PNP_Validation_61__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.79	HeQ_2017__SZAXPI029563-66__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES68__bin.11	LeChatelierE_2013__MH0236__bin.49	Bengtsson-PalmeJ_2015__TRAVELRES3__bin.65	QinJ_2012__CON-076__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES7__bin.18	NielsenHB_2014__MH0148__bin.25	QinN_2014__LD-26__bin.51	NielsenHB_2014__O2_UC59_0__bin.13	ZeeviD_2015__PNP_Main_717__bin.24	ZeeviD_2015__PNP_Main_418__bin.50	ZeeviD_2015__PNP_Main_528__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.102	LiSS_2016__FAT_024-22-0-0__bin.41	ZeeviD_2015__PNP_Main_673__bin.1	ChengpingW_2017__AS106raw__bin.10	ZeeviD_2015__PNP_Main_409__bin.34	NielsenHB_2014__MH0134__bin.38	NielsenHB_2014__MH0122__bin.5	ZeeviD_2015__PNP_Main_109__bin.15	VogtmannE_2016__MMRS11288076ST-27-0-0__bin.34	ZellerG_2014__CCIS81887263ST-4-0__bin.85	ZellerG_2014__CCIS70398272ST-4-0__bin.48	Bengtsson-PalmeJ_2015__TRAVELRES8__bin.53	ZeeviD_2015__PNP_Main_84__bin.84	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.82	HeQ_2017__SZAXPI029552-169__bin.46	QinN_2014__HD-66__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.104	ZeeviD_2015__PNP_Main_163__bin.52	CosteaPI_2017__SID713B074-11-0-0__bin.68	LeChatelierE_2013__MH0134__bin.37	ZeeviD_2015__PNP_Main_652__bin.32	Bengtsson-PalmeJ_2015__TRAVELRES36__bin.19	LiJ_2014__O2.UC8-2__bin.45	ZeeviD_2015__PNP_Main_32__bin.13
ZellerG_2014__CCIS21126322ST-4-0__bin.74	0.9949446088514422	0.9855824169609426	0.9899934119108541	0.9950993613197182	0.9905631360284108	0.9902714502470964	0.9911347198217606	0.98536601869385	0.9943579226168007	0.9905275300990575	1.0	0.9900493473055716	0.9915520232346926	0.9851360533212541	0.9879467081986084	0.9907054972034476	0.9899549015054393	0.9897699954611224	0.9875814141917791	0.9956906137696753	0.9846388523463926	0.9942398883489459	0.99184287542398	0.9932095754032467	0.9861704613329078	0.98889421289973	0.9905537456905708	0.9997202509466677	0.9852223071151887	0.9933836846205871	0.9917464852459532	0.9902135636069416	0.9993289530726697	0.9904470610031662	0.9912766697963544	0.9911009810643284	0.9871758073146445	0.9859570915506269	0.9876794350984679	0.9855945982288482	0.9858194213294051	0.9868803529952032	0.9938000795982359	0.9901756000018775	0.9919020345288136	0.9891411324978513	0.9867178730222919	0.9907487725699673	0.9933512195536819
ZeeviD_2015__PNP_Validation_61__bin.5	0.9895316223774913	0.9862951353970153	0.9908118256381633	0.9904514539498487	0.9905341740608378	0.990664569409202	0.9914863720948222	0.9862644907899093	0.9896169384781617	0.9911355218231059	0.9900493473055716	1.0	0.9903724668501376	0.9857716824997019	0.9875421892035744	0.9901830172562374	0.989745032275264	0.9898588340084563	0.988061591543092	0.9897061863471427	0.9860384814490577	0.9896313457621541	0.9922758853910477	0.990213279728254	0.9875827012588333	0.9897003872382988	0.9895482535634852	0.990333119797538	0.9853190855222982	0.9893352737496082	0.9895880102746722	0.9906277516311355	0.9906917656757592	0.990394781751916	0.990995109911398	0.9901667341760254	0.9872335786535874	0.9863988421747147	0.9878940676513027	0.9864144617516393	0.9860805875785694	0.9874540427395025	0.9904010012148458	0.9902089846963963	0.9893149137431244	0.9888141863799228	0.9868714964404389	0.9916374373154614	0.9903811210066671
Bengtsson-PalmeJ_2015__TRAVELRES69__bin.79	0.9910822285371405	0.9857582391822143	0.9903329234132411	0.9914595087404826	0.9903847849212739	0.9910027694714381	0.9921741171786842	0.9857002163291088	0.9914646080904477	0.9915859532163417	0.9915520232346926	0.9903724668501376	1.0	0.9856409490325778	0.9864831730417344	0.9910571838602644	0.9904994492821438	0.9904949063249628	0.9880548868986513	0.9910972292265614	0.984838245570765	0.9914473521939668	0.9927614746167522	0.9912982787607598	0.9871011664054011	0.9890108991535964	0.9897919140960029	0.9916003968226416	0.9849457290134173	0.9906987007352777	0.9907716824667174	0.9905322631958343	0.9915394833810864	0.9905400209880764	0.9917736869845031	0.9904951117543079	0.9874115425092179	0.9861778710025234	0.987670593519815	0.9855800464902249	0.9856951944874838	0.9870792738022747	0.9913750106385963	0.9901580794900342	0.9909030405662904	0.9882988916416103	0.9861483999889218	0.9920026597279186	0.9908632073582976
HeQ_2017__SZAXPI029563-66__bin.22	0.985106816590907	0.9882908043273754	0.9856391992084944	0.9861983988461428	0.9848793382389778	0.9849656087792337	0.9848344105309113	0.9869930407358215	0.9853834045423882	0.9844751178835621	0.9851360533212541	0.9857716824997019	0.9856409490325778	1.0	0.9865417403929563	0.9857655582778342	0.9875938702597364	0.984794564292844	0.98839171460637	0.9853416985025474	0.9884196671918765	0.9850279071662343	0.9860421039477368	0.9861753102724302	0.9873666709728877	0.986052730337885	0.9852184232131461	0.9853331517200945	0.9874452447608816	0.9855507267970768	0.9847358343155167	0.9862267085217291	0.9862730675286759	0.9845850983946296	0.9859440274267506	0.9853645930797266	0.9880111077541994	0.9869286737232448	0.9884739427580128	0.9885421683241281	0.988321154799816	0.9874775500706144	0.9854969591160668	0.985560430839787	0.9850865219789814	0.9881261440856222	0.9850963353752155	0.9844932025311236	0.9862766108735411
Bengtsson-PalmeJ_2015__TRAVELRES68__bin.11	0.9878184061371204	0.9869074922394437	0.9873795228875933	0.9883327732571374	0.987904676370547	0.988276072164421	0.9879214831616528	0.9861999308095194	0.9875301785140873	0.9870357291434874	0.9879467081986084	0.9875421892035744	0.9864831730417344	0.9865417403929563	1.0	0.9884244628647711	0.9877632722765884	0.986126289394015	0.9879187404253866	0.9877331655070044	0.9861246093356185	0.9869051100596086	0.9881223567776891	0.9880729894338299	0.9873672496674859	0.9875050361605134	0.9866428190882107	0.9878645232231623	0.986830817011496	0.9875238409361421	0.9871932896922073	0.9885539798389554	0.9888304502368604	0.9879215885137016	0.9883440267097774	0.9875111005717853	0.9870724898602342	0.9869052373000314	0.9878749919911922	0.986807747297447	0.9870020776549621	0.9887297498321934	0.9878599274308896	0.9883126159030792	0.987376854520311	0.9907711981549788	0.9986499095422801	0.9876137453370567	0.9878920596603156
LeChatelierE_2013__MH0236__bin.49	0.9912391837970903	0.9863082720923887	0.9902268435479159	0.991474323615016	0.9901652990794901	0.9901330290492951	0.9915143391063583	0.9859169887385887	0.9913108126054052	0.99076264767316	0.9907054972034476	0.9901830172562374	0.9910571838602644	0.9857655582778342	0.9884244628647711	1.0	0.9902322839739872	0.9901184752666841	0.9890937497421284	0.9913952577207104	0.9857295721386833	0.9903995603233455	0.9915721955260186	0.9908993532592174	0.9872860783332938	0.9898346418188925	0.9899796590886237	0.9910708836322599	0.9856625258365863	0.9912399568262129	0.9906854239483275	0.9901114492800548	0.9912675548144986	0.991749416967592	0.9910348465695886	0.990707348838107	0.9878823586788332	0.9865320619948061	0.9882100672932679	0.9858626737605573	0.9861837201001377	0.9876886512463915	0.9917912247087818	0.9906576744178957	0.9908262584903229	0.9891314579651527	0.9870087308993962	0.9911245728109458	0.991367023232864
Bengtsson-PalmeJ_2015__TRAVELRES3__bin.65	0.9887056417181326	0.9892125318247312	0.9898999579850644	0.9901167532939195	0.98961083719198	0.9894266069269958	0.9893526623135998	0.9886437333554111	0.9902138855281338	0.9898922982725566	0.9899549015054393	0.989745032275264	0.9904994492821438	0.9875938702597364	0.9877632722765884	0.9902322839739872	1.0	0.9883790468722616	0.988989372084212	0.9890167346654228	0.9871351918228377	0.9892640534791857	0.9907552386980711	0.9910456742494335	0.9894819943731018	0.9998225624637059	0.9892343189287445	0.9900846714206741	0.9865816186309714	0.9870611138149203	0.9897288308025032	0.9883186867541123	0.9902079989323883	0.9908042000492076	0.9896106507586738	0.9902224455374005	0.9886942221398236	0.9889206457348433	0.9893480839008829	0.9884614986241493	0.9890457330632532	0.9816472694717995	0.9909391478236846	0.9893644614811941	0.9900095336897592	0.9892939244663382	0.9868688504720113	0.990341451625045	0.9902630326080817
QinJ_2012__CON-076__bin.33	0.9896431897816669	0.9851556992790496	0.9895084665132365	0.990055678324959	0.9902322301557993	0.9892730484592839	0.9919324955734562	0.9853198497609192	0.9903800263137233	0.9913928372404455	0.9897699954611224	0.9898588340084563	0.9904949063249628	0.984794564292844	0.986126289394015	0.9901184752666841	0.9883790468722616	1.0	0.9865611857653418	0.989736650755861	0.9850186473662629	0.9900986042239008	0.9906836243869305	0.989658396036932	0.986460844409966	0.9882118698373064	0.989361996009022	0.9904026437635775	0.9843280718935716	0.9903069985739918	0.9896599152583725	0.9902027578245479	0.9909047246438498	0.9899705865764382	0.9900387012573486	0.9903652278840696	0.9872344289586286	0.9855741304182686	0.9862762035581611	0.9852574215121112	0.9851591543898325	0.9866936860683765	0.9907114607242146	0.9904973005661336	0.9898087106397482	0.9875947364232582	0.9857464532731198	0.9913217984297931	0.9899409616323714
Bengtsson-PalmeJ_2015__TRAVELRES7__bin.18	0.9874409510200068	0.9893528665705197	0.9876238804797203	0.9875792100663707	0.9878105175151555	0.9892312125420102	0.9883611724995118	0.9887674297964363	0.9874520606209524	0.987156459015035	0.9875814141917791	0.988061591543092	0.9880548868986513	0.98839171460637	0.9879187404253866	0.9890937497421284	0.988989372084212	0.9865611857653418	1.0	0.9880984850866049	0.9887504373334769	0.9871105865746814	0.9887188338207179	0.9888436159622224	0.9891910696158984	0.9885583323665449	0.9869264935773898	0.9877475875603344	0.9874340979494338	0.9868533345976732	0.9869861170963756	0.9868778965566077	0.9885827541631089	0.9888440011942058	0.9883622049304364	0.9876818606411751	0.9997387575419864	0.9890943060315012	0.989503702494692	0.9883339740176638	0.9888495296992303	0.9886358316777363	0.9876114960998671	0.9881834878785782	0.9875099073492033	0.9889986965280246	0.9880035943603209	0.9878465099246628	0.9870855481133649
NielsenHB_2014__MH0148__bin.25	0.9998286497601097	0.9856212684942435	0.9899129077329722	0.9962328505965462	0.990663383522686	0.9904225529485898	0.9914162457802443	0.9850805422511261	0.994418523678411	0.9907023794585277	0.9956906137696753	0.9897061863471427	0.9910972292265614	0.9853416985025474	0.9877331655070044	0.9913952577207104	0.9890167346654228	0.989736650755861	0.9880984850866049	1.0	0.9850916275448558	0.995152219644311	0.9920358274785794	0.9939775735151837	0.9867739039276172	0.9886469905306631	0.9902307902837929	0.9959399463077152	0.985274076164748	0.9932802961173159	0.9915287850771721	0.9902636036941103	0.995744248540841	0.9902532741325694	0.9914197404792673	0.9905305587070893	0.9874468353292633	0.9857103858572357	0.9881915215474155	0.9858357770969579	0.9858232179018657	0.9874152803734582	0.994788264835354	0.9905189606839514	0.9916155102400502	0.9893718878553903	0.9870288560505632	0.9910537339791755	0.9948338386037905
QinN_2014__LD-26__bin.51	0.9846935371132227	0.9960206462181697	0.9848233623646886	0.9859369229632913	0.9850980037219118	0.9856580623123377	0.9856929039049309	0.989364970950877	0.9849756353496255	0.9854918986966464	0.9846388523463926	0.9860384814490577	0.984838245570765	0.9884196671918765	0.9861246093356185	0.9857295721386833	0.9871351918228377	0.9850186473662629	0.9887504373334769	0.9850916275448558	1.0	0.9846960373450369	0.9849678919810793	0.9858504900526295	0.988958501588777	0.9861080182470406	0.9853759291753214	0.9848263001969536	0.9884175731331422	0.9849370435499034	0.9848212880592933	0.9857572950440019	0.9861963312215061	0.9855719816387167	0.9858703713528749	0.9846018423791838	0.9882919693804417	0.9892219812688565	0.9893117125554335	0.9899075481432934	0.990825043949504	0.9868194520093779	0.9855565177282056	0.9853507629402412	0.9851437852297698	0.9885637838046527	0.9851065246047612	0.9853990380296307	0.9854895833991545
NielsenHB_2014__O2_UC59_0__bin.13	0.9949037790588356	0.9853300064911079	0.9892350192127947	0.9939239390107245	0.9905885160338816	0.9900890177562175	0.9914225127272438	0.9847627880462678	0.9963274197805359	0.9914607462450744	0.9942398883489459	0.9896313457621541	0.9914473521939668	0.9850279071662343	0.9869051100596086	0.9903995603233455	0.9892640534791857	0.9900986042239008	0.9871105865746814	0.995152219644311	0.9846960373450369	1.0	0.992029013692714	0.992692722838236	0.9862396864695688	0.9888066999497748	0.9902466664321686	0.9946692530053565	0.9846665835966606	0.9946249900658009	0.9916829265188035	0.9902233026181285	0.9951251800848274	0.9903897770799615	0.9910027100744986	0.9900769566556539	0.9865329978828152	0.9852152734296236	0.9869562767853215	0.9851990005690923	0.9848425109624235	0.9867211809597518	0.9939686830187163	0.9902424840755717	0.9916032845790316	0.988110662157612	0.985295527783816	0.9916369779668831	0.9935766391724794
ZeeviD_2015__PNP_Main_717__bin.24	0.9917339458889248	0.9866612315148221	0.9911640911446168	0.9916109305023346	0.9910141808052672	0.991234078454164	0.9922875173184019	0.9847842734855032	0.9922930088143277	0.9918700481976036	0.99184287542398	0.9922758853910477	0.9927614746167522	0.9860421039477368	0.9881223567776891	0.9915721955260186	0.9907552386980711	0.9906836243869305	0.9887188338207179	0.9920358274785794	0.9849678919810793	0.992029013692714	1.0	0.9919057120751139	0.9874971291967605	0.9897118985098711	0.9908624501981883	0.9923031710935095	0.9863360889706705	0.9919061692191968	0.991781573044072	0.9913869585579191	0.992392412881726	0.9913096585064801	0.992724807953005	0.9908493086761255	0.9880162748291267	0.9855901649218571	0.9880297902997439	0.9865750216276665	0.9870610608143833	0.987376921832383	0.9928414608505166	0.9912449723273504	0.9920364479600281	0.9891395147431876	0.9874168391556185	0.9924686945534543	0.9920664777732803
ZeeviD_2015__PNP_Main_418__bin.50	0.9939082252377297	0.986631081782129	0.9901575427200994	0.993927173131514	0.9907517049133036	0.9911901116215077	0.9908178672370613	0.9856000395004694	0.9933997723744212	0.991011113632883	0.9932095754032467	0.990213279728254	0.9912982787607598	0.9861753102724302	0.9880729894338299	0.9908993532592174	0.9910456742494335	0.989658396036932	0.9888436159622224	0.9939775735151837	0.9858504900526295	0.992692722838236	0.9919057120751139	1.0	0.987452234952161	0.9900205325187204	0.9903320970502125	0.9935314387807593	0.986107300417652	0.9915246249728625	0.99094920401971	0.9903709619155158	0.9930024507362171	0.9909001048575073	0.9912616553602774	0.9904419489684189	0.9879808323926588	0.9860016002686871	0.9886377883114116	0.9864650107802303	0.9868249912853093	0.9880136209966266	0.9931539461801414	0.9907024320543207	0.990907653285485	0.9893353162893542	0.9870046790008214	0.9912428746955484	0.9923245431347081
ZeeviD_2015__PNP_Main_528__bin.27	0.9867393014082566	0.9896106408010332	0.9870401990360387	0.986720264592464	0.9868168886301396	0.9868924033022163	0.9872510793434327	0.9881506617471052	0.9869860058102167	0.9874375415699167	0.9861704613329078	0.9875827012588333	0.9871011664054011	0.9873666709728877	0.9873672496674859	0.9872860783332938	0.9894819943731018	0.986460844409966	0.9891910696158984	0.9867739039276172	0.988958501588777	0.9862396864695688	0.9874971291967605	0.987452234952161	1.0	0.9884115581684347	0.9863551952837141	0.9867609207476018	0.9881518033881213	0.9864938671047644	0.9870173688469169	0.98738620610388	0.9872345905948332	0.9880179445037599	0.987311294097805	0.9869131191103807	0.9881511448576381	0.9885182385418148	0.989556289743863	0.9885812554174911	0.9884618010514098	0.9876330098974802	0.9874958440293199	0.9871105376470574	0.9871570943761555	0.989209728827467	0.9856024476194806	0.9873750733408487	0.9867024662586389
