	LeChatelierE_2013__MH0148__bin.70	HeQ_2017__SZAXPI029599-169__bin.17	LeChatelierE_2013__MH0122__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES41__bin.6	ZeeviD_2015__PNP_Main_303__bin.19	ZeeviD_2015__PNP_Main_667__bin.36	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.33	YuJ_2015__SZAXPI015266-89__bin.52	LeChatelierE_2013__MH0251__bin.19	NielsenHB_2014__O2_UC9_2__bin.49	ZellerG_2014__CCIS21126322ST-4-0__bin.74	ZeeviD_2015__PNP_Validation_61__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.79	HeQ_2017__SZAXPI029563-66__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES68__bin.11	LeChatelierE_2013__MH0236__bin.49	Bengtsson-PalmeJ_2015__TRAVELRES3__bin.65	QinJ_2012__CON-076__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES7__bin.18	NielsenHB_2014__MH0148__bin.25	QinN_2014__LD-26__bin.51	NielsenHB_2014__O2_UC59_0__bin.13	ZeeviD_2015__PNP_Main_717__bin.24	ZeeviD_2015__PNP_Main_418__bin.50	ZeeviD_2015__PNP_Main_528__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.102	LiSS_2016__FAT_024-22-0-0__bin.41	ZeeviD_2015__PNP_Main_673__bin.1	ChengpingW_2017__AS106raw__bin.10	ZeeviD_2015__PNP_Main_409__bin.34	NielsenHB_2014__MH0134__bin.38	NielsenHB_2014__MH0122__bin.5	ZeeviD_2015__PNP_Main_109__bin.15	VogtmannE_2016__MMRS11288076ST-27-0-0__bin.34	ZellerG_2014__CCIS81887263ST-4-0__bin.85	ZellerG_2014__CCIS70398272ST-4-0__bin.48	Bengtsson-PalmeJ_2015__TRAVELRES8__bin.53	ZeeviD_2015__PNP_Main_84__bin.84	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.82	HeQ_2017__SZAXPI029552-169__bin.46	QinN_2014__HD-66__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.104	ZeeviD_2015__PNP_Main_163__bin.52	CosteaPI_2017__SID713B074-11-0-0__bin.68	LeChatelierE_2013__MH0134__bin.37	ZeeviD_2015__PNP_Main_652__bin.32	Bengtsson-PalmeJ_2015__TRAVELRES36__bin.19	LiJ_2014__O2.UC8-2__bin.45	ZeeviD_2015__PNP_Main_32__bin.13
ZellerG_2014__CCIS21126322ST-4-0__bin.74	0.5584566889890755	0.5657224516841102	0.6208782789021728	0.42976103183377923	0.5757594201902275	0.6011669139508372	0.5776362497589218	0.45882527607033946	0.6186775452606414	0.5238548069560369	1.0	0.6054046390128492	0.5795579532890704	0.399716721183756	0.39003397054358596	0.6198996446364159	0.22283597707799857	0.49864089182701943	0.31769833813580195	0.5439444975930371	0.43002025056856263	0.573379906776732	0.3938711716304906	0.6132723811269666	0.5722234475041484	0.5798042826945	0.3239088466628094	0.6286572278585191	0.5460220665318538	0.4613716346915822	0.5723633205967664	0.4104275151855395	0.43081891160593405	0.5716665807378043	0.5846516252966932	0.5924401219044128	0.46546566760042696	0.47808909486355455	0.34408040841033516	0.5545965735388751	0.5611615386231141	0.3903538168645895	0.5155588526778297	0.604217388564587	0.5778940363459992	0.2953071861352826	0.5742563811727952	0.6022233615752861	0.36242598183272895
ZeeviD_2015__PNP_Validation_61__bin.5	0.6885660343119647	0.7515036187526334	0.849452619385278	0.5461274437300434	0.7652894318502435	0.8100114472648992	0.7726676974591049	0.5869289884272005	0.7971394888379846	0.6977698341575945	0.7881180870514158	1.0	0.7872175937376873	0.5292458352961064	0.5355937227723511	0.8122459011707035	0.3137815250342113	0.6657662769293489	0.4349510104293159	0.666487790205566	0.5652254837743409	0.7193996959825196	0.521525146073812	0.7895051823421277	0.7697163912155603	0.770493214295036	0.4302257510014803	0.7777111436202938	0.7344849787274768	0.5825908976221755	0.7389666264375888	0.5390595966237405	0.5466712198856765	0.7564802581289874	0.7725216547201634	0.7724958641939249	0.6134323275235253	0.6336409138422415	0.4654745643265441	0.7317316070045826	0.7492467923421402	0.511582121385753	0.6629423696708383	0.8077592817928828	0.7418035843238345	0.40312239375856834	0.7748170115553987	0.8218231975529451	0.4632000263498389
Bengtsson-PalmeJ_2015__TRAVELRES69__bin.79	0.7787220248566729	0.8379263522861193	0.9046375685323403	0.593592190586802	0.8394514281485024	0.8687456233240534	0.8406655109395549	0.6613370851765188	0.8705891646313345	0.7608477514560453	0.8639718440963979	0.9014714171036226	1.0	0.6057123805131883	0.5754976600795915	0.8843717797628197	0.3299081396209443	0.7428528525964008	0.4767214213735504	0.7664192955188531	0.6393725768160003	0.800963722693812	0.5728332251618302	0.8677493068483949	0.8337336390601604	0.8607462695064534	0.47387907279942154	0.8639070835254801	0.794469518409082	0.659798132048939	0.8123352519542035	0.6126499456295866	0.6060906249466258	0.8269070920653356	0.864413781618815	0.8655310793808035	0.6974233120975593	0.6971148098174179	0.50073371591886	0.7994539474058766	0.8133390408034297	0.5721841961434013	0.7419180942458453	0.8692932415583529	0.8280503652211538	0.4305218705699499	0.8362073505382956	0.8748469942555238	0.5195185514127768
HeQ_2017__SZAXPI029563-66__bin.22	0.7264351363206896	0.7322034296995233	0.7416342975179611	0.3883949359942465	0.7279105335170428	0.7383158517424019	0.7232316905037477	0.6914363799755451	0.7158094015079806	0.680187728720325	0.7294734875000708	0.7419405284683704	0.7415166839239206	1.0	0.373535547401981	0.7539850317099318	0.08741957081492717	0.7267522574186952	0.26815943001838694	0.7207408959455109	0.7533865091980364	0.6951220415280532	0.3712142035403434	0.7104061458765764	0.7657420350549495	0.730221422836988	0.4694202477465017	0.7247628452557944	0.7150588525356403	0.7232112170262666	0.7038759777719019	0.6563574721440915	0.5683101932217108	0.7230957814617454	0.7245859892588297	0.722530364998543	0.6994467369415152	0.6418095417730816	0.3082743777042959	0.7251557617810707	0.7205631687367385	0.6950458104948789	0.6356278583914903	0.7443977813720105	0.7101818088360915	0.2271458273528273	0.7375774997353693	0.7487499199574152	0.5196212145302448
Bengtsson-PalmeJ_2015__TRAVELRES68__bin.11	0.6200515286693925	0.7889094255609396	0.8368784408502857	0.7473933080238807	0.7680476922283136	0.8197070397922265	0.7720480837806208	0.5127329241965342	0.8007967993009923	0.6887337574507051	0.7879517619130513	0.8311647668503716	0.7798984182154762	0.41349659585774307	1.0	0.8272516548148156	0.49422243353616585	0.590895830209032	0.6698220703376463	0.6099820763555932	0.47166477721782796	0.7062316128338502	0.7013425132739608	0.7877675587340516	0.7692700876701046	0.8107886162435378	0.3875678284808012	0.7862794670838081	0.7709939786777587	0.4648873539695544	0.736644907867067	0.43008452611321163	0.5313548047373972	0.7665726201744916	0.7821011410470745	0.7871662462622908	0.5594226435856547	0.6292293797319602	0.7286248364714578	0.7475167530862472	0.775649207709337	0.4204982454888304	0.6917282646276371	0.810026728749246	0.7502118095454859	0.6463241098333155	0.8706667046003056	0.8124580178291317	0.4144050743635949
LeChatelierE_2013__MH0236__bin.49	0.583904330275886	0.6289333700182067	0.6830292093363867	0.4619119993506674	0.6329447623828952	0.6651512978743434	0.6410321173300499	0.4911081105120574	0.6697624931053788	0.582052280093676	0.6734691866512355	0.6778573682787006	0.6445082770461693	0.4488506630894593	0.4448737600378812	1.0	0.2679129842409771	0.5482499007459805	0.37299077060794805	0.5702089611533641	0.46749563762052787	0.6168418836143867	0.4308628007344927	0.6652202765005639	0.6275115286363729	0.6487906568710101	0.35742260585172136	0.6611061941509755	0.6106426240714141	0.49035193880506717	0.6188837546777751	0.4440753194734701	0.45879914435385305	0.6434621876545374	0.6454965384917589	0.638936048774631	0.5200197496698232	0.5250642655189591	0.39067497141665763	0.6097207480706082	0.6319214929879078	0.4297695154407099	0.5589457369004792	0.6741415985978149	0.6281380412715198	0.33788402099750875	0.6357324324275264	0.6765509234708074	0.3928415745071594
Bengtsson-PalmeJ_2015__TRAVELRES3__bin.65	0.5231438065592288	0.8151446296369264	0.8953447951280805	0.8736934736067878	0.7794283112459558	0.8521489770632763	0.8135413793556353	0.37641619711835245	0.8578212082605479	0.6908248727075317	0.8174509984195157	0.8842157339182438	0.8118330553257068	0.1757227103773461	0.8974322602676754	0.904635941351336	1.0	0.47900582721497653	0.9050912609287644	0.5217305646400567	0.2406644163372167	0.7126775855803793	0.7812101868999304	0.8450652551759766	0.7748050663059134	0.9226394525657695	0.33261445376973964	0.8123452898503136	0.7669499279807014	0.24862025033820612	0.7717701861994387	0.2326945725030756	0.4677874533187981	0.8074847533612655	0.8273717115200231	0.8075898271099028	0.5043084615014163	0.6253227734215953	0.8831290962344196	0.7520574753405046	0.8217292512181987	0.12673470191890931	0.6846946950891156	0.8750550542662131	0.7837879961998329	0.8572529344033343	0.8056048088752293	0.8754578369693229	0.32236538520474056
QinJ_2012__CON-076__bin.33	0.6436098909225191	0.6350013204099583	0.6766615891330103	0.4029143849951188	0.6424637562381912	0.6733242961398498	0.6371601357400277	0.5490314847907928	0.6535630501250228	0.5820932313053657	0.6559853194277365	0.6727945621090385	0.6555507302761997	0.5238843477881328	0.3847866164125859	0.6638782622839732	0.1717792123825251	1.0	0.29427997150049756	0.6359964165235569	0.5702635513155899	0.6146167655325586	0.38196084489908827	0.6402389989125851	0.6616286982076651	0.6372719231229376	0.38236403310036965	0.6440683447962502	0.6050247172579936	0.5809313961459102	0.6113918879413128	0.5316865418981309	0.4839410830250545	0.6228105294922436	0.6326676017869652	0.6195621011883062	0.5632950524348769	0.5418409811917728	0.3280513794908462	0.6067743782062333	0.6264175566480993	0.515402951124107	0.5698013293278282	0.647011241854201	0.6210520762779324	0.2649850829785811	0.6409989019087696	0.6623339635504051	0.4252203640186559
Bengtsson-PalmeJ_2015__TRAVELRES7__bin.18	0.5901380155553115	0.78332299675659	0.8353493119994303	0.8276357528836081	0.7657207462513835	0.8109059292384664	0.75698638836052	0.4694540803760338	0.8156876593143437	0.6787593733957287	0.7899326688249835	0.8307491891474846	0.7951280597998166	0.36535159692692093	0.8243988711864709	0.8536441626037491	0.6134668284909686	0.5561982367481624	1.0	0.5783673747963596	0.39247457647236866	0.69394731610043	0.7418411767673321	0.7928947657355834	0.7610974773807014	0.8040784471988867	0.354075924876332	0.7820256327320315	0.7438525064467597	0.395293049369271	0.7380855868554353	0.35979951986848313	0.4919905872857139	0.7764569380191163	0.8070541943256645	0.768093509915695	0.6404770453810339	0.6271324753480063	0.8383410832930257	0.736999504437804	0.7690567403877255	0.313348427702817	0.6733562617399277	0.8136140134306258	0.7505363644726416	0.7430014451424518	0.7713048716434564	0.8245045119899344	0.3686555427296278
NielsenHB_2014__MH0148__bin.25	0.9194402695854246	0.7685570711773653	0.8250624853212957	0.5391393345754112	0.7928950194077795	0.8143602561091547	0.7826253664517416	0.6704650588686386	0.8486339519461429	0.7227351275180778	0.8549710252695066	0.8047175198260991	0.8080914645538837	0.6207529303008225	0.47458792703305214	0.8249630640655564	0.22354587972053996	0.759880409360455	0.3656162279500538	1.0	0.6674261450139678	0.7933399764240313	0.4941506535915835	0.8286896728703029	0.7871646033317001	0.7785847365486793	0.4710222681102383	0.8345382689296196	0.7334294780646695	0.7248762486746959	0.7765572932806988	0.6235022094029247	0.6030615743974884	0.7708058674298217	0.7904031100469494	0.7762920448738776	0.6965640764365622	0.6678560950482212	0.4031618210372376	0.7443834493998333	0.75540232593214	0.6023933885240108	0.7199802207977262	0.7993604024272293	0.785235080621259	0.34387186138350867	0.7746093870173099	0.7979347391373837	0.5296380390976901
QinN_2014__LD-26__bin.51	0.7234234911164855	0.7759205468212259	0.7310117566885026	0.40227451078088217	0.7172267089268299	0.7513194581452004	0.6983354033473553	0.7025263278862028	0.7211488196098302	0.6517546633578587	0.723898837591026	0.7309121067090554	0.7220050861670961	0.6949436877162515	0.3930295643005556	0.7243862384985641	0.11043950060894976	0.7297235396154877	0.26572068834026935	0.7148178313994674	1.0	0.6813760215629697	0.3818699720457699	0.7039021405056675	0.7729820778708335	0.7188496374227462	0.44204409431227654	0.7172813556897527	0.6975940557180003	0.7186161832370251	0.6814286592537261	0.6499227913566501	0.5478526835779647	0.6985459541103808	0.7018508778239015	0.7092338162205254	0.6765233086525515	0.6371233943997514	0.3157980175279492	0.713112530944734	0.7258327704582814	0.6697511281944749	0.6301744155910429	0.7268160103764559	0.6877893817321497	0.23663896691901953	0.725483593715783	0.7184076415461659	0.5013378411555219
NielsenHB_2014__O2_UC59_0__bin.13	0.4775670903616431	0.4898344627879452	0.5306871506923253	0.3506540392385658	0.4921527993975846	0.5080988012976266	0.5007406509393575	0.39421639308898127	0.5434505932227375	0.4614733371233149	0.5353327380194947	0.5159481190006662	0.5016391930147268	0.355619197333612	0.32638582621188966	0.5301012709512177	0.1813835987991805	0.43619381855645384	0.2605749733301035	0.4712418622551935	0.37790201568036147	1.0	0.329659755187398	0.5281691380659372	0.4917124424677905	0.5058673772399204	0.2885949115152223	0.5268061709694695	0.47020024874818067	0.4099885698851573	0.4861302052540198	0.3654764178390018	0.37390047264828563	0.4921443309950886	0.5050833814509449	0.4978694167878057	0.4069546532646026	0.4137743915062814	0.28498804061000127	0.477231251346866	0.4854005855231768	0.34662798240979087	0.45202861696056107	0.5221634807273644	0.49261299021743515	0.24066263912415325	0.5060652704350909	0.5181322982865525	0.32699421407542095
ZeeviD_2015__PNP_Main_717__bin.24	0.7237811066056017	0.8576040313373489	0.9350577842517136	0.875433600601901	0.8559407109956301	0.8775452847438202	0.860372404411025	0.5688386065290518	0.9172396974747276	0.7490737460030008	0.9022654401182806	0.9177192280268931	0.8802491371730772	0.4659587986474723	0.7952672466963243	0.9084955098005765	0.48783348424602707	0.6651088758535316	0.6834644524056358	0.7201827137164329	0.5196448958702413	0.8088439212804396	1.0	0.932310189012681	0.83931953685113	0.8746418557449619	0.42536492439055335	0.8917431072267497	0.8007268961414468	0.5681693415394844	0.8465852175548644	0.559065916040051	0.6044239290666596	0.8431437519957656	0.8768995315145073	0.8684429528146311	0.6097140751239015	0.688917540429292	0.7131313727805992	0.8181086483909208	0.8278600142601561	0.47050750407901704	0.7771615509450633	0.8944950767467598	0.8619848737363796	0.6344954704320478	0.8331239146315325	0.8924714250095142	0.4556447908874978
ZeeviD_2015__PNP_Main_418__bin.50	0.7441544714295644	0.7930745304686864	0.8538926656637965	0.570528595139648	0.7782781881010674	0.8238915424580026	0.7947791023115313	0.6048967161217582	0.8590501895121565	0.7076203090100538	0.8462950513397276	0.8369082130059325	0.8032670466242396	0.5371776177035679	0.538107803381673	0.8449626855224702	0.31789391996516414	0.6715901069614714	0.4400568783508836	0.7275511182155983	0.5770211198921722	0.7806566834203297	0.56162793034016	1.0	0.7806161689591374	0.8061735474824545	0.4376500558473731	0.8403779636904787	0.7458185288112168	0.6167829343866654	0.7744306318312569	0.5743366251058564	0.5745553373191219	0.7819067027717491	0.7968443516747459	0.7943252085918326	0.6316481183997249	0.6575589279544183	0.47532949291375726	0.7646788339608682	0.7702171278672628	0.5311748897298476	0.7049074870394897	0.8198825871151497	0.7863669167473937	0.4141292701171593	0.7780571701867585	0.825096765332006	0.4904489628133242
ZeeviD_2015__PNP_Main_528__bin.27	0.5713364781400345	0.6676701792302557	0.6683140234005542	0.4406309888562114	0.6498617406656075	0.6684340027371466	0.6261481618087168	0.505307670157661	0.6450466598291925	0.5623844019313168	0.6463615794349485	0.6678748181436797	0.6317343457971643	0.4739528904505076	0.430121877436659	0.6524319946335534	0.23857554060801753	0.5680911044893302	0.345760226822958	0.5656901696750475	0.5186690543902731	0.5948942186675984	0.4138634640541907	0.6389678865194992	1.0	0.6461289004069052	0.36087735361712087	0.632689327393143	0.6329891409263807	0.48698588180228913	0.6002183354309496	0.45397107338637227	0.4546823216783518	0.6244989177594222	0.6344865908936492	0.6233312087554179	0.5294774401100898	0.5341436926458328	0.375508631502206	0.6328284495002928	0.6440787366418511	0.46570882713592876	0.5509443047831043	0.6515880950301054	0.609217594524844	0.32308089680914276	0.672256894902415	0.6461043653066133	0.3970202525120168
