	LoombaR_2017__SID5639_uuc__bin.25	QinJ_2012__DLM023__bin.11	HeQ_2017__SZAXPI029486-84__bin.31	ZellerG_2014__CCIS12656533ST-4-0__bin.24	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.53	YuJ_2015__SZAXPI015254-45__bin.34	XieH_2016__YSZC12003_36694__bin.65	YuJ_2015__SZAXPI017589-133__bin.23	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.39	FengQ_2015__SID532749__bin.5	LiJ_2014__V1.CD46-0__bin.5	VogtmannE_2016__MMRS62376181ST-27-0-0__bin.26	VincentC_2016__MM098.1__bin.15	VogtmannE_2016__MMRS41266697ST-27-0-0__bin.40	CosteaPI_2017__SID713A037-11-0-0__bin.65	HeQ_2017__RSZAXPI003105-143__bin.24	LiJ_2014__MH0382__bin.18	LoombaR_2017__SID5450_zsn__bin.39	XieH_2016__YSZC12003_37179__bin.9	LeChatelierE_2013__MH0203__bin.97	VogtmannE_2016__MMRS85438660ST-27-0-0__bin.15	XieH_2016__YSZC12003_37283__bin.52	FengQ_2015__SID531128__bin.57	NielsenHB_2014__V1_UC35_4__bin.19	GeversD_2014__SKBSTL068__bin.18	XieH_2016__YSZC12003_36697__bin.49	QinN_2014__LV-22__bin.2	ZellerG_2014__CCIS41288781ST-4-0__bin.26	LiSS_2016__FAT_024-22-84-0__bin.30	NielsenHB_2014__O2_UC48_0__bin.20	NielsenHB_2014__V1_UC55_4__bin.39	ZellerG_2014__CCMD26709089ST-21-0__bin.20	WenC_2017__N019__bin.26	ZellerG_2014__CCIS82146115ST-4-0__bin.24	LeChatelierE_2013__MH0166__bin.17	LeChatelierE_2013__MH0251__bin.60	GeversD_2014__SKBSTL059__bin.9	Obregon-TitoAJ_2015__NO21__bin.46	HeQ_2017__RSZAXPI003080-114__bin.32	XieH_2016__YSZC12003_37284__bin.11	NielsenHB_2014__V1_UC55_0__bin.53	HMP_2012__SRS015264__bin.41	HeQ_2017__RSZAXPI003101-139__bin.39	LiJ_2014__V1.FI10__bin.12
LiJ_2014__V1.CD46-0__bin.5	0.8115308204784563	0.6350335979420944	0.8892850330915677	0.8069304089648526	0.5182066919066178	0.8596887147711103	0.832148276554696	0.42634488823472816	0.7449185327970266	0.4792791591484133	1.0	0.8744301177995669	0.593222684898396	0.7844393675721204	0.8850466792810159	0.5887619483261793	0.6020226281844621	0.6064863186074029	0.4373509360330966	0.8688363684852822	0.8380053405621094	0.8663163118388649	0.7349167942448861	0.8336479887652397	0.8274415264150211	0.5605847442893626	0.8541050929450229	0.8789414918127697	0.7115944548626291	0.860291300318847	0.8645929509306318	0.8021717554481667	0.7141925775639002	0.7335044316200436	0.4421222489100291	0.5656965939569278	0.7422288407233052	0.5339190678659863	0.7847887659149257	0.49283859990851503	0.8676776150440462	0.8718450764372172	0.8522391032446784	0.8577839030326764
VogtmannE_2016__MMRS62376181ST-27-0-0__bin.26	0.7963267238229788	0.6323903686354513	0.8589707928750463	0.7669753128094772	0.5067075657205642	0.8974164693664106	0.8098988724468794	0.42364971974168936	0.7052444124837534	0.43435003566643376	0.7994427626073802	1.0	0.5644756146914073	0.771411144670694	0.8669593796162377	0.5899621654174092	0.5770065117764817	0.6000432858179534	0.4153717892976008	0.851956715725213	0.7891741474873586	0.8436413634955497	0.7130370170901823	0.8318280387936605	0.814338176432531	0.5144280272970707	0.884951156853993	0.8797996815676101	0.6890361498306568	0.8381893565497577	0.8531021309970822	0.8140785386831312	0.673608343592175	0.7475777109672451	0.4367504310256694	0.5554550354098824	0.6860408638182643	0.536004965909525	0.7333933110680139	0.4819443742518054	0.8498580094001982	0.8647711696391267	0.8439519257366594	0.8299480763080361
VincentC_2016__MM098.1__bin.15	0.8196466400722502	0.656464645801411	0.8891379338132107	0.8049739477785623	0.646330274955545	0.8430384250120427	0.8286677701578653	0.5744775975965938	0.7609964609091326	0.34772209451622976	0.8391459622787472	0.8733788617963826	1.0	0.7667035359272341	0.902839450387366	0.7651247038570659	0.5914573545221153	0.60713464960374	0.5884554843970204	0.8813159998066006	0.8196066469725521	0.8711923733755788	0.7276278898745231	0.8430079825033173	0.8343897679743615	0.44525750482454074	0.8690476687902804	0.8897402179564242	0.7085141727785474	0.8539810146189702	0.8674228745010563	0.7833746893819514	0.6921343123484963	0.7426420157954836	0.4655190835730432	0.563227001430798	0.8047524934503838	0.5600520268443235	0.7494497964231843	0.49184946597273665	0.8690399089351151	0.8837275240271977	0.866081613381333	0.8720632678898984
VogtmannE_2016__MMRS41266697ST-27-0-0__bin.40	0.813166755328468	0.6681293967796881	0.8810096432792155	0.8219854570375551	0.5481570101147264	0.8967976631509873	0.846982169194021	0.45252240170485497	0.7390125729867135	0.485616082719868	0.8459450764031128	0.9099267391099569	0.5845080453189981	1.0	0.9012677651628745	0.5807091639594101	0.6302670912118331	0.6413151556162511	0.4378688585016808	0.900192446924649	0.8330485385819906	0.8805695955702167	0.7717349210849292	0.8531023363484413	0.8470049224364719	0.5754577156017618	0.910405012266273	0.8982069989883908	0.7519254931424002	0.8783197549566801	0.8911862584977672	0.848153961180238	0.7309979708658383	0.7686982733474433	0.4687996162893193	0.6016812825911757	0.7168076836789626	0.5658845163730057	0.8030479333457414	0.5203684751095455	0.8887562122040201	0.8834724542420918	0.88035526002633	0.8780976833103601
CosteaPI_2017__SID713A037-11-0-0__bin.65	0.6661992709260203	0.5229350297739008	0.7352996909801178	0.6419548993213731	0.41407555143191044	0.7007852882199795	0.6720009988009319	0.34522704976005963	0.5939677747272943	0.3834482968416089	0.6646123435571002	0.712096265143622	0.4792840701391477	0.6275860451792645	1.0	0.4952661525630398	0.4830723522268951	0.49978705766934617	0.34994663766594925	0.729725798723867	0.6642425463846702	0.7275155714079291	0.6159017854200414	0.6917745320972538	0.6698598509910692	0.43613631351195137	0.7041749371946876	0.7433902320310896	0.5800846952769898	0.7243949522527524	0.733701039107873	0.648904044129763	0.5745982614779719	0.6221889711082887	0.3654597399568538	0.4490798483039397	0.5780072400392422	0.44204863197227695	0.6035733117348969	0.4042462982257341	0.7382615540227088	0.7445652173913043	0.7136904807173114	0.745043703878339
HeQ_2017__RSZAXPI003105-143__bin.24	0.7386422804174214	0.5667781005670871	0.8107465791957692	0.6960719812011603	0.6044821152256563	0.7901740862228098	0.7567454875556165	0.5529628810918916	0.6426146143587348	0.2283518433737338	0.7308546536661613	0.8010381057843309	0.671434647736523	0.6684473042669301	0.8187054949729028	1.0	0.5288933681289267	0.5177904868065545	0.5671379646673169	0.802769329730851	0.7445865858168496	0.8082647216893812	0.6488585445985289	0.7817908765283748	0.7608302331940322	0.37149027738345797	0.8089331155640438	0.8332765862044761	0.6018944461497684	0.7898032219099093	0.7990035902598879	0.7132946475060422	0.6068529229660344	0.7234829397177869	0.39270497324853043	0.493153153341917	0.7545878744131911	0.499950237133156	0.6614516928279661	0.41677762912940125	0.805747768266377	0.8188244020336775	0.7835278624910558	0.7974646081252809
LiJ_2014__MH0382__bin.18	0.8548983094523831	0.7088722146319644	0.9226350809294366	0.8487021874528985	0.5387769663494966	0.904332362536648	0.8909749942870479	0.462785586829579	0.7763822913070748	0.5134777049004974	0.86707175954063	0.9089932805958973	0.6022071443504982	0.8417518342222848	0.9265144185187166	0.6136476348378251	1.0	0.6521073500167742	0.44499885740957734	0.9414902539467991	0.869509488362595	0.9197445702644489	0.7969616818931021	0.8792786364763484	0.8718280960553889	0.6023657699357718	0.9087969738371103	0.9386252692380623	0.7730025331472775	0.9017317538033675	0.912777199729668	0.850760673496278	0.7522754566715125	0.8094633228474326	0.4952005124639598	0.6233219722569321	0.7297870892144326	0.5845401438205307	0.8244938567531956	0.5383047361588541	0.9116066523073033	0.916723391013891	0.9100732716496575	0.8932832700451688
LoombaR_2017__SID5450_zsn__bin.39	0.7994006149097042	0.6529365707028038	0.8554551580529435	0.7871822938404407	0.5175613756607804	0.8645027454942058	0.8172460460046056	0.4258519694322604	0.7433443843084403	0.4767068919160636	0.8084296403126973	0.8748659877085557	0.5721191435363046	0.7927019690385202	0.887164181790978	0.5560117942066191	0.6035289247179977	1.0	0.42842871783564385	0.8737691399926427	0.8211474489572071	0.8647637390019923	0.7431840757961146	0.8504557824124125	0.8295346778248891	0.5602214394916927	0.8639790710206083	0.8898607397140996	0.7342523604725333	0.8688738242636215	0.8720400580035572	0.823354081567221	0.7008210045775112	0.757868898011162	0.4640121451978882	0.561413909828993	0.7061269350924896	0.5604509337830221	0.7973644155601629	0.5213030325870645	0.8729737847771036	0.8697439901182458	0.8920465603418115	0.86504273206204
XieH_2016__YSZC12003_37179__bin.9	0.8032933354874401	0.63418208403301	0.9124314806383337	0.8454289691456846	0.8181509604541901	0.8691592292867132	0.8874919832958813	0.7948278591279457	0.7490963358970467	0.29383158475349347	0.8456737540042724	0.878511642783824	0.8043899716539133	0.7851164278382396	0.9010987576352477	0.8834261067947381	0.5974333491627541	0.6214842774685329	1.0	0.8798914134367305	0.881404183862803	0.8974449356460606	0.7545068972213654	0.8653756713224747	0.8533428636238277	0.4954453697312099	0.8700306633832857	0.9266575606699272	0.7263337918969685	0.9083403097018031	0.8966053235811046	0.8031399369760585	0.7379341463454436	0.7580473022260735	0.4786237542490572	0.592813442931674	0.8833061622140301	0.5919028432577275	0.8488241351342971	0.4989914863826183	0.9262397945112707	0.8783451890799843	0.87483823800595	0.8605795199932113
LeChatelierE_2013__MH0203__bin.97	0.7898144074244688	0.6361708507037982	0.8541122194255886	0.7668549512095281	0.5097230566810379	0.8440696112883419	0.8083529869923985	0.41975735533164615	0.6994186805683995	0.4366493545979606	0.7884278336402483	0.8456277357644517	0.5653740245447684	0.7574893556242014	0.881823017124818	0.5868450487521794	0.593195104831641	0.5948390046536954	0.4129336202212315	1.0	0.7974216084179312	0.8584297061466842	0.7246178689191886	0.8158479907699601	0.805661402587735	0.5262895691435446	0.8483602932138299	0.8931262165069292	0.6919221450882318	0.8393642208822377	0.851037326443735	0.7785759224774677	0.6768524889975888	0.7565236171310215	0.43619099259306915	0.5394974407164079	0.6839825646292341	0.5368977584681136	0.7408971871430415	0.4828179345526452	0.8513777473479527	0.8609512715620647	0.8596504731237887	0.8454355070873795
VogtmannE_2016__MMRS85438660ST-27-0-0__bin.15	0.8548386735103451	0.6837395365941712	0.9399106195861054	0.8584506647472077	0.550844360131761	0.9039467753762117	0.8917348904271469	0.4737722526061813	0.7854367778203826	0.5091575682966372	0.8906177473713951	0.9173924060283569	0.6157866530331264	0.8209790586130115	0.9400891113308623	0.6374828179272085	0.6416181756618882	0.6547032350507558	0.484447673440832	0.9339176919851376	1.0	0.9340562697467705	0.7932917600048435	0.8881762673250232	0.8819949816014476	0.5971320233474378	0.8993862664505033	0.9354631255339616	0.7695514610087475	0.9269139091261753	0.9404608943871522	0.8461414614347956	0.7558757643639886	0.7921544357216694	0.4829515717812624	0.5999345231288078	0.7739765314748666	0.5784724604728237	0.8320235716736292	0.5320291775701353	0.9381091086848791	0.9347599218762263	0.913601474575017	0.9133794810733722
XieH_2016__YSZC12003_37283__bin.52	0.8020372521381937	0.6330474273777749	0.8733548533621667	0.7854807900088917	0.5037820118957136	0.8500700037274967	0.817126332225843	0.4359104755254609	0.7169428701095302	0.4560964252636899	0.8080780011170682	0.8607407996366183	0.5744749523632211	0.7616539379409182	0.9036845537965952	0.6073501355399694	0.5956646103112716	0.6051360733124221	0.4329241483929451	0.8823838975288704	0.81979501523078	1.0	0.7374964525802976	0.8256070761822404	0.8077981436515063	0.5370653697444558	0.852511966760333	0.8868797230867452	0.7080511962037	0.8782525558150327	0.8945055438150122	0.7769772166108592	0.6930455616613378	0.7428113827595992	0.43902039653165675	0.5505831544699062	0.7052061754426845	0.5402292154662383	0.7608678966487561	0.4883918193451178	0.8894586627693923	0.8745703243237073	0.8576308786304224	0.865092563545554
FengQ_2015__SID531128__bin.57	0.8154671525939395	0.6665005485227453	0.8894242817490529	0.823663846620962	0.5230947810212556	0.8622972522505601	0.8588149531057039	0.4243454699439494	0.7477836780364074	0.47678586119022065	0.8281799458943061	0.8788936912038066	0.5796637153749475	0.8064397093376309	0.9242634411849042	0.5890406724741443	0.6235650316868775	0.6282922658530682	0.43972075032775837	0.8998531090801795	0.8411528535784274	0.8909835414644678	1.0	0.8589628426365041	0.8236277064140783	0.5641400699313003	0.8674595954864686	0.9214863516033175	0.7512773898781742	0.9059270414818246	0.9034157726324479	0.8110185784439834	0.7376306575472878	0.7568310935123098	0.4626645508794672	0.5744076929185642	0.7115459876999659	0.5659280591139658	0.7753267954431003	0.5244343463211409	0.9186807302794542	0.8938752335441987	0.8738892236084951	0.8968035413598514
NielsenHB_2014__V1_UC35_4__bin.19	0.8220523841537666	0.6586117087719718	0.8993030404329108	0.7924463747730967	0.535806003347819	0.8738766397681402	0.8323664932153153	0.4361156208278807	0.7272254711925169	0.44415708056293934	0.816322828597201	0.8909442362100805	0.5835675883843653	0.7746358286058784	0.9020727801484495	0.6167065344453062	0.5978104883179627	0.6247550187328286	0.4382391017167593	0.8803685658715011	0.8183401147811873	0.8667140755089805	0.746392169194197	1.0	0.834476338208235	0.5312549197692806	0.8865675268162291	0.9073494586755909	0.7096269012261149	0.8608068400959802	0.8655310582323003	0.8166567014437108	0.6991789124587876	0.776278334255478	0.4469764053546924	0.5651384683913734	0.7127515874455546	0.5560664654889935	0.7594380027461868	0.5001138390708088	0.8687363202005881	0.9020554253717744	0.8659087312294661	0.8665120163234071
GeversD_2014__SKBSTL068__bin.18	0.8547546350229246	0.6826201413266942	0.9060947623927095	0.8119245859356432	0.5430722603396498	0.8941196995454913	0.8570295592967345	0.4544121193073321	0.7449933267444946	0.4712240477894273	0.848869702467611	0.9137896775148736	0.6051359175260945	0.8057621602386528	0.9151355841879992	0.6287821427751998	0.6210010792361969	0.6384355274339417	0.45274586173741876	0.9108195052137108	0.85138359119416	0.8884434279797071	0.7498046508889521	0.8742557794115674	1.0	0.560221855983224	0.9026752330228094	0.920832635271413	0.7382062167987681	0.8911867572134148	0.897998109929709	0.837507202483845	0.7304368417384317	0.788056279591873	0.4677685871702929	0.5814117690858788	0.7364685296370035	0.5818728146332827	0.790229470810622	0.5203117620295008	0.8963119386554007	0.9162810550973239	0.8956443966515539	0.8866503287709305
XieH_2016__YSZC12003_36697__bin.49	0.8290333036596708	0.6895480875733196	0.9107688881258729	0.8761547705770721	0.5080453629212671	0.8676377886470732	0.8766101497183212	0.3800950927097578	0.7554965322911537	0.7253990864577402	0.8805766544944993	0.8838697019089468	0.494444308191588	0.8382171144340606	0.9123173097764665	0.4700911354849059	0.656967599144391	0.6601830929059619	0.40248423572863645	0.9110174575261181	0.8825751524724701	0.9044326884006912	0.7863688518015979	0.8522158802041319	0.8577924518421643	1.0	0.8618259046434753	0.9124372859403181	0.8013738265038615	0.8946430311414373	0.9053447723866573	0.8436916069050591	0.7768887463021159	0.7615364372912431	0.4896346560097784	0.5976224834005355	0.6697400892065863	0.5837582765324635	0.8884533216494668	0.5523371157862781	0.9047230174601775	0.8911478139481239	0.8928135603556332	0.8707498775381421
QinN_2014__LV-22__bin.2	0.7857489867994664	0.6242824839102452	0.839041917268891	0.7514637673052506	0.5016218104968265	0.8657146272517803	0.7881704000619146	0.41773976397350854	0.680728615510991	0.41157856987961133	0.7754836504797233	0.87885730749573	0.5578085596958827	0.7665018164430818	0.8514118141979107	0.5916742463542788	0.5729094429753345	0.5884957583123056	0.408529198335968	0.848824120341174	0.7683569561609259	0.8298221563911135	0.698914501890005	0.8220418337454589	0.7988939658534754	0.49814409401213616	1.0	0.8690184004419845	0.6731103589745162	0.8216950965615165	0.8348757071714444	0.8012000554779495	0.659186466445419	0.7547039400838146	0.4246775727324346	0.5366683192556759	0.6675863184020512	0.5292776449150705	0.7199919081885913	0.47329472354127095	0.8339408577473347	0.850186931571321	0.8359350754737656	0.818975221126371
ZellerG_2014__CCIS41288781ST-4-0__bin.26	0.7609489427100246	0.607292142567352	0.818704309093454	0.7191923655997254	0.4714758007387992	0.8021950108674105	0.7696446474006675	0.3924616620920991	0.6546771075280353	0.4071051335813997	0.7399733128513968	0.8101727346298437	0.529540954044247	0.7012126452747902	0.8334330430383561	0.5651373187373483	0.5486635465344719	0.5620266601488256	0.40346193990560025	0.8286000828466861	0.7410341199031703	0.8004680908812514	0.6884278953175991	0.7801020875801733	0.7556715519685324	0.48902743248456926	0.8057934417540192	1.0	0.6446704925825216	0.7929294687651651	0.7937291595466596	0.7435077968963045	0.6439351039029599	0.7208311810484298	0.4040808032291734	0.5032669730904585	0.633519939691023	0.514580235168063	0.6839011694456306	0.4645112791570954	0.8087584436475562	0.819431882047919	0.8013917674835994	0.793104256799148
LiSS_2016__FAT_024-22-84-0__bin.30	0.8399325549839466	0.6870730554729686	0.9122829854296277	0.8578174375452364	0.5388257091324786	0.877248146097777	0.8754024744358774	0.44546683489089317	0.7769821850138957	0.5282009411709885	0.8541184967804578	0.904618180473665	0.6011936086274514	0.8369077604820627	0.9272028400247373	0.5819887973200281	0.6442052544914805	0.661164768741494	0.4508676024350305	0.9152059742223893	0.8691178712578171	0.9111155119991451	0.8002014841347705	0.8698340566941306	0.8636932983986114	0.6123431065125771	0.8898371058004436	0.9191095393975431	1.0	0.9031052767266577	0.9121973875945945	0.8386804967105613	0.7688762219850696	0.7697438497449033	0.48476991656490315	0.5964259611649206	0.7312638241769819	0.5849573707586653	0.8232637694754068	0.5499351938284467	0.9105923015637053	0.9097991287254685	0.8980099263098874	0.8975677552448934
