	LoombaR_2017__SID5639_uuc__bin.25	QinJ_2012__DLM023__bin.11	HeQ_2017__SZAXPI029486-84__bin.31	ZellerG_2014__CCIS12656533ST-4-0__bin.24	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.53	YuJ_2015__SZAXPI015254-45__bin.34	XieH_2016__YSZC12003_36694__bin.65	YuJ_2015__SZAXPI017589-133__bin.23	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.39	FengQ_2015__SID532749__bin.5	LiJ_2014__V1.CD46-0__bin.5	VogtmannE_2016__MMRS62376181ST-27-0-0__bin.26	VincentC_2016__MM098.1__bin.15	VogtmannE_2016__MMRS41266697ST-27-0-0__bin.40	CosteaPI_2017__SID713A037-11-0-0__bin.65	HeQ_2017__RSZAXPI003105-143__bin.24	LiJ_2014__MH0382__bin.18	LoombaR_2017__SID5450_zsn__bin.39	XieH_2016__YSZC12003_37179__bin.9	LeChatelierE_2013__MH0203__bin.97	VogtmannE_2016__MMRS85438660ST-27-0-0__bin.15	XieH_2016__YSZC12003_37283__bin.52	FengQ_2015__SID531128__bin.57	NielsenHB_2014__V1_UC35_4__bin.19	GeversD_2014__SKBSTL068__bin.18	XieH_2016__YSZC12003_36697__bin.49	QinN_2014__LV-22__bin.2	ZellerG_2014__CCIS41288781ST-4-0__bin.26	LiSS_2016__FAT_024-22-84-0__bin.30	NielsenHB_2014__O2_UC48_0__bin.20	NielsenHB_2014__V1_UC55_4__bin.39	ZellerG_2014__CCMD26709089ST-21-0__bin.20	WenC_2017__N019__bin.26	ZellerG_2014__CCIS82146115ST-4-0__bin.24	LeChatelierE_2013__MH0166__bin.17	LeChatelierE_2013__MH0251__bin.60	GeversD_2014__SKBSTL059__bin.9	Obregon-TitoAJ_2015__NO21__bin.46	HeQ_2017__RSZAXPI003080-114__bin.32	XieH_2016__YSZC12003_37284__bin.11	NielsenHB_2014__V1_UC55_0__bin.53	HMP_2012__SRS015264__bin.41	HeQ_2017__RSZAXPI003101-139__bin.39	LiJ_2014__V1.FI10__bin.12
LiJ_2014__V1.CD46-0__bin.5	0.9765047661240169	0.9749922752085693	0.975962517147769	0.9754530517389426	0.9695620663822025	0.9680151967328987	0.9762689431875519	0.9707357967114268	0.974634325403232	0.9733436638815274	1.0	0.9671095745902691	0.9769762955501874	0.9684704578647682	0.9756986477846334	0.9771007302681042	0.9748876050876659	0.9701790371015638	0.9777080726224372	0.9756813883527493	0.9749322094068418	0.9759277462194091	0.9755213175034179	0.967489366354706	0.9791061171597579	0.9743441124243206	0.9643704101879007	0.975455913735864	0.9749686893652955	0.9752921948606667	0.9754605149489824	0.9686687424413867	0.9742095203207118	0.9750214295987344	0.9743971763879451	0.9676640203016453	0.9778842190542519	0.9757451937325878	0.9706901289021354	0.974741485526015	0.975425199347149	0.9758950248004925	0.9710342409931344	0.9752671975033034
VogtmannE_2016__MMRS62376181ST-27-0-0__bin.26	0.9684425016362771	0.9673816893830046	0.9688329070318412	0.9679028156148519	0.9729767180870138	0.971878655420135	0.9687465018384551	0.972302940177447	0.9671671102188404	0.9645961734378927	0.9671095745902691	1.0	0.9698529622830555	0.971691187134731	0.967719700145335	0.9701280060161193	0.9675831732572546	0.964042315714216	0.9710125813384552	0.9682466510953506	0.9666889421523399	0.968140828066838	0.967999355063509	0.9684253341242459	0.9672199103288573	0.9657456118970928	0.9671099954748724	0.968438131027996	0.9670302659750777	0.9680518887551044	0.9677705859396021	0.971763632081306	0.9661817986050737	0.9680504867435659	0.9670529437173225	0.969812749170012	0.9668874432875134	0.9685114915889572	0.9646245756858595	0.9663602124500195	0.9678627296637968	0.9688434342307778	0.9656881904017444	0.9677890340940256
VincentC_2016__MM098.1__bin.15	0.9791573358967917	0.9790719497203046	0.9812367788405055	0.978883464188574	0.971757219774841	0.9715194646021866	0.9804481587716404	0.9726480025269738	0.9842762781700996	0.9817041036160917	0.9769762955501874	0.9698529622830555	1.0	0.9716765930943205	0.9802666680771192	0.9804946930305312	0.978518703916388	0.9718422299695416	0.9805281421904115	0.9797298807484665	0.977662594550346	0.9799718944651555	0.9799128292590487	0.9699450959510919	0.9770496564709653	0.9787099412147171	0.9672739860952562	0.9788550972378389	0.9797264622575541	0.9798317565607602	0.9797334680260724	0.9720759018545709	0.9789991591384403	0.97863021846416	0.9781196826687217	0.9704112475200516	0.9774639090990681	0.9792539080777064	0.9736385394390484	0.978760664571172	0.9797066130546682	0.9803971498798716	0.9737025108602234	0.9793799684864315
VogtmannE_2016__MMRS41266697ST-27-0-0__bin.40	0.9696019698644319	0.9684826458394491	0.9697578885222125	0.9692504694669336	0.9746307600477847	0.9778683038489311	0.9702251302093128	0.9790187779121955	0.968943430059139	0.9664025953580424	0.9684704578647682	0.971691187134731	0.9716765930943205	1.0	0.9696838112703393	0.9716386307677599	0.9692015552290425	0.9653100193502654	0.9725881614446712	0.9697856041185686	0.9682254324366402	0.969832179353213	0.9690284507326289	0.9709001468514944	0.9679764076841578	0.9674148044935716	0.9680101769214813	0.9699873340764008	0.9683970931062948	0.9688679020443521	0.9689573788840935	0.9789806788141918	0.9675521053811101	0.9693276012517124	0.9680075947745156	0.9728896344544044	0.9683407007593432	0.9694006956032247	0.9656681715588412	0.9683761490996097	0.9690363496348242	0.9698401325626951	0.9666644439516565	0.969090127020486
CosteaPI_2017__SID713A037-11-0-0__bin.65	0.9776244172678501	0.9770183060953662	0.979566867935359	0.9776540559591406	0.971105038290148	0.9693731977950077	0.9793449301878162	0.9718971382205162	0.979388444725181	0.9764387478513817	0.9756986477846334	0.967719700145335	0.9802666680771192	0.9696838112703393	1.0	0.9798311273595559	0.9775955215969857	0.9706229948897427	0.9802799097392507	0.9784554577205619	0.9768791807675391	0.9786443728379769	0.9774985555549267	0.9677443588013509	0.9754561757633756	0.9769397654088489	0.9649526780378576	0.9775833458014757	0.9785280631391953	0.9776368155504249	0.9775887729215056	0.9697851500219016	0.9777621893247038	0.9766762719926825	0.9776729974196054	0.9685308838067201	0.9757881567881864	0.9786833069296994	0.97169650352514	0.9769877887990568	0.9774155998341484	0.9798654033494674	0.9717163213901813	0.9850986540047474
HeQ_2017__RSZAXPI003105-143__bin.24	0.9790214650225373	0.979165626935056	0.9807101751629291	0.9781162353001379	0.9710040563644887	0.9723305170419329	0.980544318833116	0.9719136141624575	0.9794707471392728	0.9782995669089041	0.9771007302681042	0.9701280060161193	0.9804946930305312	0.9716386307677599	0.9798311273595559	1.0	0.9791341070392181	0.9728555675828789	0.9807545416677057	0.9795136147416363	0.978034494208755	0.9791350863014826	0.9791613183434972	0.9694254064205843	0.9761316271775037	0.9790649962281178	0.9673838646322566	0.9787203681236131	0.978741550621427	0.9788125167050565	0.9786034729283485	0.9724575866662554	0.9777275218706707	0.9792052813271086	0.978411220563029	0.9699114987848609	0.9765158977584241	0.9793458308187487	0.9730761585654133	0.9780557053280898	0.9787559094431472	0.979713788559219	0.9736561846293313	0.9789654907406252
LiJ_2014__MH0382__bin.18	0.9772670399449467	0.9764748145309323	0.9778379264983805	0.9771776967304742	0.9704657104665001	0.9692245966663396	0.9783860256098925	0.9716780920862553	0.9770706729907386	0.976034126040991	0.9748876050876659	0.9675831732572546	0.978518703916388	0.9692015552290425	0.9775955215969857	0.9791341070392181	1.0	0.9704865107687375	0.9788990349552168	0.9771010894621632	0.9763713263021633	0.9776275281117903	0.9772067279388214	0.968041494355283	0.9746858121202489	0.9770119349465203	0.9649024957868549	0.9780503613379703	0.9773006385792438	0.977368664044834	0.9773435632535195	0.9694691062044766	0.9758043015652191	0.9780002372589681	0.9757669106953283	0.9684361605453957	0.9749962524359167	0.9774140589503146	0.9709835332066941	0.9766449366502656	0.9773064709792305	0.9776824131077287	0.9713099865101308	0.9772607589907157
LoombaR_2017__SID5450_zsn__bin.39	0.9708821890356827	0.969047342146183	0.9706380720743112	0.9697742716885678	0.9661635504471098	0.9654194199873514	0.9708847987291781	0.966914061622874	0.9699644504038488	0.9688047197640118	0.9701790371015638	0.964042315714216	0.9718422299695416	0.9653100193502654	0.9706229948897427	0.9728555675828789	0.9704865107687375	1.0	0.9728360050940696	0.9706303439023668	0.9699298696992987	0.9703693778310858	0.9708836108863659	0.9639798433687686	0.969804002671612	0.9690975868847982	0.961976587254826	0.9702252950985263	0.9700031408719367	0.9710591615346121	0.9709649288023469	0.9654667343454638	0.9687214822603105	0.9702372646872839	0.9695926083514864	0.9635385043893662	0.970252547460187	0.9704701610426523	0.9855076144280502	0.9686777069953733	0.9708877365347244	0.9710221503637834	0.9857941862664733	0.9700648680141388
XieH_2016__YSZC12003_37179__bin.9	0.9798656968234282	0.9792275665438376	0.979899753631807	0.9792371413212061	0.9719915667529007	0.9726026368459987	0.9797238158281848	0.9725997162549763	0.9797106311413002	0.9792063536141734	0.9777080726224372	0.9710125813384552	0.9805281421904115	0.9725881614446712	0.9802799097392507	0.9807545416677057	0.9788990349552168	0.9728360050940696	1.0	0.9795579418842414	0.9782497808314795	0.9803350917101715	0.9784956818334202	0.9714032482379841	0.9764253777867871	0.9797826419916963	0.9679305623288442	0.9790777331642716	0.9788748216632778	0.9792379119877186	0.9803667291866307	0.9730153682664144	0.9773404527044285	0.978061153646195	0.9789697997732639	0.9703385398027892	0.9775160500669715	0.9777699968018351	0.9742696748022186	0.9915852747213215	0.9793184797316344	0.9802409728092748	0.9741963043243062	0.9803346363932011
LeChatelierE_2013__MH0203__bin.97	0.9773589278277341	0.9778998075653251	0.9786360940259342	0.9771284731359553	0.9710628880167798	0.9697912909745425	0.9781822953379264	0.9718268357987019	0.9777072487302307	0.9763009318616712	0.9756813883527493	0.9682466510953506	0.9797298807484665	0.9697856041185686	0.9784554577205619	0.9795136147416363	0.9771010894621632	0.9706303439023668	0.9795579418842414	1.0	0.9763494353992542	0.9782747173433801	0.9776327471040839	0.9679160222757813	0.9751949059940693	0.9770371022511062	0.9655838264566886	0.9776429605016346	0.9768088078382411	0.9778816109840569	0.9780050133613143	0.9698824038598682	0.9765657265122637	0.9777074883544126	0.9767149708410404	0.9684771553067217	0.9757894123956865	0.9778089058222915	0.9711742563828506	0.976423347128085	0.977766433534981	0.9784419781430924	0.971627035565094	0.9778724105819646
VogtmannE_2016__MMRS85438660ST-27-0-0__bin.15	0.9764006893602957	0.9749252098420634	0.976650055730296	0.9765417787039702	0.9693121219275892	0.9685847899599924	0.9766227482993745	0.9714553466204096	0.9761123193763943	0.9745586474966903	0.9749322094068418	0.9666889421523399	0.977662594550346	0.9682254324366402	0.9768791807675391	0.978034494208755	0.9763713263021633	0.9699298696992987	0.9782497808314795	0.9763494353992542	1.0	0.9771970189470288	0.9763641132966774	0.9666515354330908	0.9739406956334267	0.9752381181270193	0.964108251177917	0.9768995599482427	0.9752678120822266	0.976675369213113	0.9766799314269909	0.9687532132449825	0.9745136011315686	0.9760895681583748	0.9750715723063694	0.9673932950645533	0.9751513637951824	0.9770241302451788	0.9701839436580242	0.9749484960162385	0.9768103027501314	0.9763179699115732	0.9707158649560365	0.9762614962126512
XieH_2016__YSZC12003_37283__bin.52	0.9773639982352125	0.9776796345473843	0.9790258546520301	0.9773378713714737	0.9710672256695455	0.9697282455189913	0.9806466747656762	0.9721345595571869	0.9785588404842296	0.9765333130816078	0.9759277462194091	0.968140828066838	0.9799718944651555	0.969832179353213	0.9786443728379769	0.9791350863014826	0.9776275281117903	0.9703693778310858	0.9803350917101715	0.9782747173433801	0.9771970189470288	1.0	0.9778242463446032	0.9682610892863953	0.9752596508752482	0.9779839159460504	0.9656378902927871	0.9781376431971056	0.9778515281900759	0.9785785673629817	0.9787226927142142	0.9701556050440432	0.9762326798380451	0.9775489343573	0.9777337663152723	0.9684622533600229	0.9758315323682542	0.9780232350573226	0.9713131354934831	0.9772436770529933	0.9787015320346588	0.978803419572756	0.97184928580247	0.9785361601138575
FengQ_2015__SID531128__bin.57	0.9776477771110579	0.977130389740853	0.9782783153664826	0.9773852548929046	0.9704279985854892	0.9689755330348423	0.9779393362199754	0.9720338650664246	0.9781244236993889	0.9770436735707525	0.9755213175034179	0.967999355063509	0.9799128292590487	0.9690284507326289	0.9774985555549267	0.9791613183434972	0.9772067279388214	0.9708836108863659	0.9784956818334202	0.9776327471040839	0.9763641132966774	0.9778242463446032	1.0	0.9676864317780075	0.9750303690941927	0.9767301503276459	0.9655459738767536	0.9768290335548373	0.9772108841384488	0.9770971810824983	0.9777477982031906	0.9695158275422924	0.9758312870403738	0.9769408050989095	0.9766040699030882	0.9684320500954522	0.9759256845939218	0.9772137178157838	0.9716685751365727	0.9759476408268077	0.9772049776568613	0.9783875400385903	0.9718384737609647	0.9774167018840272
NielsenHB_2014__V1_UC35_4__bin.19	0.9684277194278778	0.9682475947286364	0.9687601659262962	0.9675474740143061	0.9719386594380328	0.9697766370633623	0.9687549022138646	0.972712698827783	0.9682711855931944	0.9660051149086842	0.967489366354706	0.9684253341242459	0.9699450959510919	0.9709001468514944	0.9677443588013509	0.9694254064205843	0.968041494355283	0.9639798433687686	0.9714032482379841	0.9679160222757813	0.9666515354330908	0.9682610892863953	0.9676864317780075	1.0	0.9671948826988039	0.9671341491396388	0.9678714297898877	0.9686706034671594	0.9675250792497304	0.9676400617504407	0.967702588060957	0.9706994161539018	0.9666491536111664	0.9676732007635237	0.9674278001700994	0.9692516242810829	0.9668384236236157	0.9692144097576998	0.9656733788453471	0.9671201842162012	0.9677061701453662	0.9684839873039954	0.9652290473574983	0.967674774478775
GeversD_2014__SKBSTL068__bin.18	0.9770392336113003	0.9745210327048572	0.9762160369871895	0.9749583981820499	0.9689600224475658	0.9686044310339903	0.9753448737441343	0.9692057652020574	0.9749830031785509	0.9740820496237065	0.9791061171597579	0.9672199103288573	0.9770496564709653	0.9679764076841578	0.9754561757633756	0.9761316271775037	0.9746858121202489	0.969804002671612	0.9764253777867871	0.9751949059940693	0.9739406956334267	0.9752596508752482	0.9750303690941927	0.9671948826988039	1.0	0.9741162543061014	0.9649075606071505	0.975558661515975	0.9745254604652036	0.9748461584795969	0.974615613788635	0.9687741327210493	0.9738402226061394	0.9749278174275318	0.9737119746790927	0.967284716337985	0.9783372854037519	0.9750935007406405	0.9697058842864374	0.974653528612542	0.9746770148146466	0.9754953630362958	0.9704032415152141	0.975175928516361
XieH_2016__YSZC12003_36697__bin.49	0.9763509758880378	0.976188027204345	0.9775140900833761	0.9766272556430796	0.969240163140906	0.9669276143342702	0.97811238405333	0.9711121264544211	0.9766531229628512	0.9768156942727309	0.9743441124243206	0.9657456118970928	0.9787099412147171	0.9674148044935716	0.9769397654088489	0.9790649962281178	0.9770119349465203	0.9690975868847982	0.9797826419916963	0.9770371022511062	0.9752381181270193	0.9779839159460504	0.9767301503276459	0.9671341491396388	0.9741162543061014	1.0	0.9628666514379943	0.9769987352282873	0.9765248197032372	0.9769865331839654	0.9772863885994847	0.9671163502173519	0.9755835978294256	0.9761941858106903	0.9759191746347196	0.9664061278204246	0.9741832872786008	0.9770596938491638	0.9698683179766479	0.9768047484980931	0.9771315742236583	0.9771469375155737	0.9696242115391469	0.9771071570488763
QinN_2014__LV-22__bin.2	0.9655872883368335	0.9652646424525256	0.9664177707314088	0.9648676552689339	0.9695834886378217	0.9682902164364222	0.9657129412816984	0.9695135373101474	0.9651399506847681	0.962255140615822	0.9643704101879007	0.9671099954748724	0.9672739860952562	0.9680101769214813	0.9649526780378576	0.9673838646322566	0.9649024957868549	0.961976587254826	0.9679305623288442	0.9655838264566886	0.964108251177917	0.9656378902927871	0.9655459738767536	0.9678714297898877	0.9649075606071505	0.9628666514379943	1.0	0.9661746123981452	0.9637777634845112	0.964978630665345	0.9649679862546487	0.9684956117846046	0.9632306058621093	0.9645702229451338	0.9635140938337898	0.9669614893387657	0.9644904159762998	0.9662764696812527	0.9628168615355798	0.9635357935305884	0.9649480112320732	0.9661685053854685	0.9636415136108284	0.9649792778037419
ZellerG_2014__CCIS41288781ST-4-0__bin.26	0.9770923477133898	0.9775316787067494	0.9787908111016611	0.9772941252019107	0.9716357427467434	0.9699191647302605	0.9778930726888768	0.9722562178876742	0.977807261736153	0.9762944669636585	0.975455913735864	0.968438131027996	0.9788550972378389	0.9699873340764008	0.9775833458014757	0.9787203681236131	0.9780503613379703	0.9702252950985263	0.9790777331642716	0.9776429605016346	0.9768995599482427	0.9781376431971056	0.9768290335548373	0.9686706034671594	0.975558661515975	0.9769987352282873	0.9661746123981452	1.0	0.9773498148120594	0.9774683149579205	0.9777318159052447	0.9703983173217052	0.9756423603352803	0.9779736355871766	0.9767421414391493	0.9684600261891905	0.9756456728590848	0.9776065614514726	0.9711615831312196	0.9761388701086939	0.9769815736623026	0.9784563039112656	0.971491115299842	0.9775610761223046
LiSS_2016__FAT_024-22-84-0__bin.30	0.9768838342418833	0.9772005172050288	0.9783062628909622	0.9768326158413492	0.9696746660650668	0.9686482747630766	0.9785737842450892	0.9709723742960545	0.9782423336119017	0.9766736059636402	0.9749686893652955	0.9670302659750777	0.9797264622575541	0.9683970931062948	0.9785280631391953	0.978741550621427	0.9773006385792438	0.9700031408719367	0.9788748216632778	0.9768088078382411	0.9752678120822266	0.9778515281900759	0.9772108841384488	0.9675250792497304	0.9745254604652036	0.9765248197032372	0.9637777634845112	0.9773498148120594	1.0	0.9774402777271466	0.9773264349282286	0.9685840729342307	0.9761559389471881	0.9763979830800339	0.9774643325444962	0.9674834168822974	0.9747480554381931	0.9775471681776069	0.9705286666133468	0.9762793756285897	0.977461123901243	0.9784964434455794	0.9708846944559598	0.9780228337712289
