	VogtmannE_2016__MMRS54316675ST-27-0-0__bin.55	LeChatelierE_2013__MH0257__bin.78	HMP_2012__SRS012273__bin.49	FengQ_2015__SID31749__bin.37	LiJ_2014__MH0391__bin.43	ZellerG_2014__CCMD79987997ST-21-0__bin.13	BackhedF_2015__SID338_M__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.50	CosteaPI_2017__alien2-11-0-0__bin.7	ZeeviD_2015__PNP_Main_327__bin.53	ZeeviD_2015__PNP_Main_430__bin.10	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.36	ZeeviD_2015__PNP_Main_154__bin.54	ZeeviD_2015__PNP_Main_644__bin.16	LiJ_2014__V1.FI07__bin.4	KarlssonFH_2013__S577__bin.48	NielsenHB_2014__V1_CD20_4__bin.55	HMP_2012__SRS022071__bin.33	QinJ_2012__NLM026__bin.21	VogtmannE_2016__MMRS11664448ST-27-0-0__bin.83	ZeeviD_2015__PNP_Validation_83__bin.8	LeChatelierE_2013__MH0140__bin.3	YuJ_2015__SZAXPI015222-123__bin.55	YuJ_2015__SZAXPI017593-158__bin.26	QinN_2014__HD-35__bin.49	ZeeviD_2015__PNP_Main_543__bin.19	LoombaR_2017__SID1022_aav__bin.28	ZeeviD_2015__PNP_Main_645__bin.38	LiJ_2017__H2M514903__bin.45	ZeeviD_2015__PNP_Main_773__bin.23	LiJ_2014__V1.CD20-0__bin.36	QinJ_2012__NLM006__bin.4	ZeeviD_2015__PNP_Main_286__bin.38	VogtmannE_2016__MMRS67690541ST-27-0-0__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.74	QinN_2014__HD-36__bin.19	LiJ_2017__nHM410714__bin.27	BackhedF_2015__SID172_M__bin.40	BackhedF_2015__SID241_M__bin.31	ZeeviD_2015__PNP_Main_121__bin.3	QinJ_2012__T2D-098__bin.37	ZeeviD_2015__PNP_Main_473__bin.20	QinJ_2012__CON-052__bin.33	LiJ_2017__nHM412716__bin.59	YuJ_2015__SZAXPI017466-84__bin.26	YuJ_2015__SZAXPI003412-1__bin.63	LiJ_2017__nHM611708__bin.16	HMP_2012__SRS052027__bin.35
ZeeviD_2015__PNP_Main_430__bin.10	0.737745275217442	0.7692901645243523	0.6600551618512585	0.6707971856652271	0.654057581537303	0.6353455281485111	0.6702057686395662	0.7616525836066668	0.670216095599047	0.6759114137528092	1.0	0.7440598137493138	0.7620326951537169	0.670108059715246	0.7554099366004127	0.8132178726304593	0.5410365566421812	0.7137386691409002	0.724084693777848	0.7131627425544608	0.6880400304724743	0.4547357450226041	0.5343359487020203	0.7516183537078949	0.6845379996361732	0.5548627666242202	0.7834706686547387	0.8477933273542886	0.6434589435838204	0.7736127914486419	0.6820110720893267	0.7736989818412333	0.7272089962115946	0.6870069373336267	0.6209600735915021	0.7664228445053822	0.6570806003299862	0.7578443187026797	0.5950266951902583	0.4909472284426707	0.7155728960210226	0.6880447967614655	0.7017137192067943	0.7380940086953	0.8413234872394528	0.8312133939075707	0.7240517269456588	0.5910396944491004
VogtmannE_2016__MMRS51307502ST-27-0-0__bin.36	0.8678657105726337	0.9064638141869735	0.7675252802139821	0.8386758553294583	0.813513674655607	0.7627540200399714	0.7485851756951241	0.8591021615849328	0.7436966093175057	0.7894392424152087	0.908059566345141	1.0	0.8313616681136048	0.7632101569721815	0.8978897971232835	0.8882765052639947	0.6626292973697719	0.8109620223589502	0.8073681868484235	0.8182636064289616	0.7433539006978749	0.5619039863265562	0.6372189316701058	0.8177643279590611	0.775807970714167	0.6284262984996924	0.8756573631213531	0.9033779824011611	0.7346121648472086	0.8605384354745593	0.8326040474518136	0.8743732964545896	0.8173857488474181	0.795671013297773	0.7047751865386769	0.8321503342014962	0.7808797674428751	0.8177270032579131	0.7374784110535406	0.5607604932095704	0.7905386245217471	0.7740847328884423	0.7880446558541371	0.8559150198960047	0.8975136416935332	0.9027880582284727	0.8335555849628958	0.7345888975010385
ZeeviD_2015__PNP_Main_154__bin.54	0.7630263688348919	0.7997301282444991	0.7447920154164933	0.7450958751275126	0.7446645605832998	0.6580275995129008	0.7491231707807023	0.8397237000876945	0.7386755688018276	0.7779016408886188	0.8859754889578397	0.7920117221503108	1.0	0.7859728567384585	0.7978469369047778	0.8550658447369235	0.6110364802516586	0.7964777210336957	0.8067535360634835	0.7707032135704301	0.7688731284112061	0.501303410386553	0.6033231538790832	0.7833969760879033	0.7279310340050419	0.6116562062884182	0.8211660916575731	0.8800502245929642	0.7361232395878405	0.8031381596538031	0.769358472721664	0.8350720604690062	0.8192228672442463	0.775369630561083	0.7111716470258461	0.7974844294987746	0.737997195070084	0.8170201152357938	0.6797304792070832	0.5542756709504112	0.8009086236586648	0.7862430055696837	0.7876302313628477	0.8028144428492067	0.8734271911956417	0.8598804972400949	0.7983761515382553	0.6642063881655417
ZeeviD_2015__PNP_Main_644__bin.16	0.7785931754835884	0.8080877205237055	0.7997060996918668	0.8078545330025992	0.8420070512965279	0.6752049713058553	0.8258535634887164	0.8755167283160552	0.8044108154893236	0.8277390211481124	0.8860700392374768	0.826914986867446	0.893887073165736	1.0	0.8449413276037828	0.8738434502929813	0.7002747306132675	0.8769867550538406	0.8730719357242758	0.8339468511018898	0.8638573522607373	0.5124164477032342	0.6643838098534331	0.790361792539785	0.7407989403622914	0.6435954574650731	0.8332493893270492	0.8835244087987324	0.837564408861756	0.8243157863225016	0.8446503683995195	0.8757147276301479	0.86243039168676	0.8182340036774302	0.8043336115127411	0.813410593330942	0.7975727489920155	0.8349179405760467	0.7162533277802491	0.5860175720452279	0.88628064328244	0.8325083361912811	0.8256424342466335	0.8450820804318382	0.8900310759135672	0.8899743546246495	0.8443998493734661	0.6965967751846462
LiJ_2014__V1.FI07__bin.4	0.825902398848325	0.8763005838760902	0.729167575791122	0.7913351520415911	0.7912690060601661	0.724508418224504	0.7246563279885238	0.8030002714741321	0.7323297211809078	0.7552566532981352	0.873623968363847	0.8508605638118092	0.7936213225245901	0.7390012783629605	1.0	0.8474719603050616	0.6462770147767367	0.7793094451408656	0.7793025549344672	0.782355835063158	0.7276255475991535	0.5338743217165984	0.6131865688747329	0.7864522924405708	0.7317298138771513	0.5992545715371086	0.8341113907514137	0.878293231566516	0.719702269588053	0.8278688637544367	0.8167820623122706	0.8122822981870029	0.7679847019044072	0.7521298776345279	0.6846853219770482	0.7933718970529668	0.7202401650342237	0.768211619368462	0.7145984640351897	0.527928532941847	0.7630333995864957	0.7400743131727426	0.7434192787056334	0.7963902668025722	0.8674126769692095	0.8797622235706611	0.7741642983496118	0.6804781619501673
KarlssonFH_2013__S577__bin.48	0.7900484437553109	0.8238793549008786	0.7219437947316321	0.7190722101039831	0.7092200818200135	0.6804306500924199	0.7144967718763414	0.8281740295918636	0.7052477814862509	0.735501914097746	0.8967893966869026	0.8026482002225083	0.8110264294411886	0.7287758534598302	0.8081035978029487	1.0	0.5880371080917716	0.7687642900317995	0.7641437369144919	0.7662413602796246	0.7241110614701322	0.4914671537322716	0.5865890515360963	0.8026538943347963	0.7364103440119839	0.5996377668567624	0.8428753515019317	0.8918013543227074	0.6977276111884926	0.8247185794503867	0.7352233406042767	0.8150477867423545	0.7791446567326308	0.7446606747085053	0.6727295822273616	0.8274596375040516	0.7075048399954448	0.796522211418009	0.6431004879416221	0.5247619423055022	0.7606493040042749	0.7405315672825068	0.7452883410860862	0.7883402100689425	0.8883480942244181	0.8782620693280071	0.7710305467223814	0.6453798848913301
NielsenHB_2014__V1_CD20_4__bin.55	0.8262897693245411	0.8682733088065125	0.7983808946079458	0.9089649677319953	0.8968481079816171	0.7311502442904875	0.8287587825637382	0.8793690414104447	0.83686978114744	0.8309924981965889	0.8781164845635101	0.8812307934299751	0.8529912127625422	0.8595492471443573	0.9069897571406377	0.8654594072949994	1.0	0.8731694329714478	0.8690868583385926	0.828081899038632	0.8515020690073084	0.541609319590234	0.680250537155426	0.7521555517019752	0.7501487532127793	0.6289021529408655	0.8245285828573122	0.8855692945004181	0.8347824012862076	0.8265495636679867	1.005722566716541	0.8965238485405425	0.8606129212552387	0.81354759812716	0.8013772323457495	0.8057241138788843	0.8097409341121576	0.8346160813343244	0.7704591268718247	0.5719356354679231	0.8609165518650719	0.8227461229078658	0.8199612306902858	0.8468850787151074	0.8720058379592412	0.8838906233581545	0.8506298562363858	0.7518744838763121
HMP_2012__SRS022071__bin.33	0.7545768277347296	0.7856586389466494	0.8669928106278668	0.7747808849072648	0.7773525265534961	0.6560449511735285	0.7937321763878875	0.8435978631641228	0.7673142301626408	0.7998219303435642	0.8546615820423601	0.7956993134044977	0.8203146848490499	0.794190667704138	0.8069061919157138	0.8347657223521175	0.644210738589559	1.0	0.833267540146527	0.8126439919564262	0.7827735680707408	0.4967487068071692	0.6412628867450351	0.7675881834802345	0.7187897731704579	0.6018892315419196	0.8112528227655207	0.8473105013535956	0.7812677760507727	0.8221186864699402	0.7931942576340706	0.8474660269349381	0.8199194501148132	0.8019531539826915	0.7312289659974468	0.7724974649805855	0.7635492744993218	0.7973710945005775	0.6884261381904242	0.5581879700249412	0.8264296463148523	0.785777066682901	0.7912951333334601	0.8205800771254688	0.8573849443627447	0.8549664502308628	0.8225738484924007	0.6739665396461818
QinJ_2012__NLM026__bin.21	0.7846623830593056	0.812937566124963	0.7982302826029565	0.8091591385939526	0.7989101415099021	0.67947133774398	0.8215846766749838	0.8722306915107955	0.8077756009059492	0.8140923337720161	0.9046664125880095	0.8265406992324046	0.866945656942203	0.8249467526564123	0.8419055105293769	0.8657462270311902	0.6690163979983366	0.8694179613760741	1.0	0.8328822444673379	0.8284532366246444	0.5229653361281985	0.6579019454882181	0.8047073033719017	0.7496129270456806	0.6363409894378709	0.830209952340402	0.8962490645736938	0.7957981742066493	0.8244490165369477	0.8388079344000667	0.8841351698456273	0.8531742959738458	0.8209862023379206	0.7663230649826016	0.8215613530482493	0.7938226133974882	0.8531068063305286	0.7172506505803118	0.5735210339413357	0.870712670783535	0.8216749936976583	0.846818855812347	0.8499070032414879	0.9044381387944366	0.9078329671027688	0.8499655604320131	0.6967586113807388
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.83	0.7150288453869535	0.7525916538908041	0.7124433948051718	0.7001741357461251	0.7012096452593426	0.6194451583173082	0.6913973396666164	0.7711922759940804	0.6781182705174447	0.7934386714284448	0.7955819146956391	0.747967973201705	0.7394951392642876	0.7035766507448402	0.7546728640677757	0.7751366943452408	0.5691726558138298	0.7570797479684164	0.7436708524232785	1.0	0.6956009677162074	0.47006017209751605	0.6229486986343858	0.7106727931728154	0.6658547716739186	0.5593820618026817	0.8297723385588828	0.7932866903573992	0.6813949469617079	0.8371644674459204	0.7153678119156704	0.7608628802849978	0.723281904947582	0.9292743014630946	0.6575702524746772	0.7207234830693973	0.6879726699928219	0.7323511427381406	0.634275497815549	0.5021210885921147	0.7294276118146452	0.7190840371135118	0.7079597316625754	0.7500048740285175	0.7909183555913969	0.7865897751743572	0.7457502902262436	0.6151343016403321
ZeeviD_2015__PNP_Validation_83__bin.8	0.767128197339704	0.7917068471798666	0.7878395330003978	0.7968522301301559	0.8262651540750792	0.6648233117221294	0.8324804992035719	0.8656519543363687	0.8148571290434297	0.8049920357186588	0.9103433706226014	0.8058990861703185	0.8749799644852435	0.8643912277815996	0.8324489679016602	0.8687866912680892	0.6941474225000013	0.8649135963499365	0.8773248423040764	0.8250028509552145	1.0	0.5097833747006497	0.6446196300222138	0.7812852263763544	0.7324038255877566	0.6217594361362383	0.8092261640437003	0.8911281952376172	0.8286904367137866	0.8110802045961076	0.8346498527750962	0.8726524288824624	0.8437592458973835	0.8048070520807769	0.8015813998952109	0.8068781330946765	0.7839385854322232	0.8324820757686674	0.7050320279199168	0.5791979592941403	0.8795167933086373	0.8197676037944769	0.827633087056348	0.8311698480874427	0.8761818326097776	0.885396855593469	0.8386196436857779	0.6788190055973317
LeChatelierE_2013__MH0140__bin.3	0.9010745838691199	0.9403333800784843	0.8267173098878671	0.8472740842506079	0.8362905583510213	0.7915102882908152	0.7847266953634356	0.9061214755938812	0.7400082239774102	0.8192246167887983	0.9070777704622938	0.9184194117558508	0.8600782941664429	0.7730103005713207	0.920836690665152	0.8889889816133099	0.6656501577054628	0.8274985085127674	0.8349476256236318	0.8405095062998995	0.7685631729023906	1.0	0.6818144724572024	0.8652091687048346	0.7751486931561138	0.6443216922061572	0.8733150948015431	0.9044045816586289	0.7316004351260494	0.8626286779124408	0.8783556482007475	0.8957733668313839	0.8413746877384299	0.8188419403832944	0.6993114201573014	0.8477946192369765	0.7602457051902171	0.8497785151363176	0.8269589585497277	0.592326030790001	0.7822420717450916	0.7975594277442771	0.8198521110189413	0.8585341196026186	0.9078058856106541	0.9117586238861384	0.838421028028868	0.791791551487407
YuJ_2015__SZAXPI015222-123__bin.55	0.769120028237292	0.8009036427093978	0.7948205302884449	0.7865702550735799	0.7804038377046834	0.6671856256386712	0.7839291796869214	0.832385508147841	0.7387118710167894	0.8765383647053596	0.8301418282165584	0.8111853245067112	0.8061944325143532	0.7806093232429443	0.8237372204039117	0.8263961909275359	0.6511503487700487	0.8319918151345962	0.8180879107859544	0.8675488352117057	0.7569198643425203	0.5310295504247936	1.0	0.7549495480552306	0.7314927259353604	0.595782177924559	0.8681332039946882	0.8286435733009494	0.7587821927343276	0.8881955037542764	0.8104787751334114	0.8256859391121051	0.8028684053334912	0.865498916418603	0.7228728235811007	0.7630788768271551	0.7660741525109962	0.7976214277604174	0.7326978708489453	0.561831400658541	0.7773375985466681	0.7823118295494375	0.7983113161441285	0.8111859415803998	0.8220032433393066	0.8458192023458674	0.8120208422809018	0.7174666409964012
YuJ_2015__SZAXPI017593-158__bin.26	0.7906730182363713	0.8301993516354288	0.7133591430557275	0.6962022814640109	0.6890010018639658	0.6866735151684275	0.7062750377757773	0.8165883073204774	0.6944070202946864	0.7228159106726982	0.8904947156263956	0.7938814299408152	0.7983029958508997	0.7081686500812455	0.8056835662780778	0.8623404088113207	0.5490553349844404	0.7594641792456516	0.7630848186786219	0.7547574420987098	0.6996036308039523	0.5138893921476265	0.5757235514265856	1.0	0.7343540518550483	0.5975805620508612	0.8320957874184898	0.883906130663955	0.6753381937931492	0.8102416002718068	0.7123902196618509	0.8163059595612128	0.7640179780229915	0.7313122253285704	0.6425439721341585	0.8328609498460969	0.6936037409195784	0.7995137971585463	0.6466507202926628	0.5174220331956261	0.7599860520206924	0.7249434010387574	0.7447778605475005	0.7888692866342688	0.9210183907212997	0.8832200256089418	0.7625940041571002	0.6391303877246488
QinN_2014__HD-35__bin.49	0.8302110469689495	0.8729766555121522	0.7619475515618542	0.7563171437332517	0.7483280227178797	0.7194848480808458	0.7583062914128015	0.8600061327609424	0.7483776180889784	0.7888618395616409	0.9190870185449357	0.853506472729212	0.8406228751983148	0.7522049942005413	0.8495089791619449	0.8965931179756556	0.6205559481115096	0.8059461116962416	0.8055584145479755	0.801387070540083	0.7432212993453944	0.521745437092538	0.6321660645006466	0.8322055274841016	1.0	0.6215841188155772	0.8731691708773848	0.908148839441652	0.7407212660151719	0.8553990960843655	0.7774138413748051	0.8693407281987015	0.8155932113002786	0.7761707573959764	0.7039076352873732	0.8546109029823883	0.7625202981055101	0.8247475568946898	0.6916063834042157	0.5607156665377899	0.7977911394936472	0.7760939645633074	0.7910195048462143	0.8449408721852627	0.9122081939019024	0.9099742690682202	0.8303299692028744	0.6859695761728904
ZeeviD_2015__PNP_Main_543__bin.19	0.8155423268937122	0.8555487126324073	0.802171685527752	0.7910494119910279	0.7796225467341221	0.7238355044399587	0.8005024427454402	0.8920062040524057	0.7861652570393418	0.8219481045177098	0.9331247503483434	0.8659682877269576	0.884735412661664	0.8185474982733123	0.8714121967609075	0.9144491365225511	0.651645930828289	0.8453094878984908	0.8565346279372061	0.8432695249304315	0.7902872647262749	0.543214618265083	0.6449168584837478	0.8482358394908509	0.7785651592493684	1.0	0.8760612282794709	0.9270603024809531	0.7759186846981402	0.847916552556099	0.8177759995083783	0.8784665677188885	0.863399297034372	0.8237562838741396	0.7452958614267985	0.8509230598642964	0.7972748392543916	0.8690282321790465	0.7297115863751314	0.6049331835312065	0.8335286015633037	0.843927469764596	0.828758000542387	0.877988973245358	0.9265526496139833	0.9150062187476203	0.8674919142921649	0.7224294395913127
