	VogtmannE_2016__MMRS54316675ST-27-0-0__bin.55	LeChatelierE_2013__MH0257__bin.78	HMP_2012__SRS012273__bin.49	FengQ_2015__SID31749__bin.37	LiJ_2014__MH0391__bin.43	ZellerG_2014__CCMD79987997ST-21-0__bin.13	BackhedF_2015__SID338_M__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.50	CosteaPI_2017__alien2-11-0-0__bin.7	ZeeviD_2015__PNP_Main_327__bin.53	ZeeviD_2015__PNP_Main_430__bin.10	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.36	ZeeviD_2015__PNP_Main_154__bin.54	ZeeviD_2015__PNP_Main_644__bin.16	LiJ_2014__V1.FI07__bin.4	KarlssonFH_2013__S577__bin.48	NielsenHB_2014__V1_CD20_4__bin.55	HMP_2012__SRS022071__bin.33	QinJ_2012__NLM026__bin.21	VogtmannE_2016__MMRS11664448ST-27-0-0__bin.83	ZeeviD_2015__PNP_Validation_83__bin.8	LeChatelierE_2013__MH0140__bin.3	YuJ_2015__SZAXPI015222-123__bin.55	YuJ_2015__SZAXPI017593-158__bin.26	QinN_2014__HD-35__bin.49	ZeeviD_2015__PNP_Main_543__bin.19	LoombaR_2017__SID1022_aav__bin.28	ZeeviD_2015__PNP_Main_645__bin.38	LiJ_2017__H2M514903__bin.45	ZeeviD_2015__PNP_Main_773__bin.23	LiJ_2014__V1.CD20-0__bin.36	QinJ_2012__NLM006__bin.4	ZeeviD_2015__PNP_Main_286__bin.38	VogtmannE_2016__MMRS67690541ST-27-0-0__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.74	QinN_2014__HD-36__bin.19	LiJ_2017__nHM410714__bin.27	BackhedF_2015__SID172_M__bin.40	BackhedF_2015__SID241_M__bin.31	ZeeviD_2015__PNP_Main_121__bin.3	QinJ_2012__T2D-098__bin.37	ZeeviD_2015__PNP_Main_473__bin.20	QinJ_2012__CON-052__bin.33	LiJ_2017__nHM412716__bin.59	YuJ_2015__SZAXPI017466-84__bin.26	YuJ_2015__SZAXPI003412-1__bin.63	LiJ_2017__nHM611708__bin.16	HMP_2012__SRS052027__bin.35
ZeeviD_2015__PNP_Main_430__bin.10	0.9760640939338093	0.9771862005220868	0.9809831501796905	0.9763019641032045	0.9764814364581913	0.9759371045698757	0.9821510683748247	0.9812379590280745	0.9829958405667082	0.955109467747874	1.0	0.9770786521542291	0.9832617198710958	0.980230602302537	0.9778223132125256	0.9825330570461392	0.9784795387169326	0.9809762448718894	0.9821961574518066	0.9592277314892972	0.9832236268910101	0.9764693139008366	0.9599689450522946	0.9830597757338522	0.9808279035726867	0.9810395886983336	0.9584656619410614	0.9831102865586069	0.9823507047044777	0.9558196609084872	0.9779313102134823	0.9828226721554734	0.982248104851473	0.9588060386545734	0.9808483059854219	0.9832472690251038	0.9830880941585318	0.983083132905066	0.9755469872802136	0.9827414856299632	0.9827080990091017	0.9813555375656657	0.9827671470474854	0.9828384109028557	0.9829880877632384	0.9829763068971251	0.9826639325704601	0.9774215330289066
VogtmannE_2016__MMRS51307502ST-27-0-0__bin.36	0.9907163931995104	0.9915364776646151	0.9786468554051925	0.991728189842944	0.992882878086009	0.9915398526752238	0.9785094830858093	0.9806846446050967	0.9795318613179697	0.9548846964101126	0.9770786521542291	1.0	0.9784779131038039	0.9749579856909852	0.9904787469547605	0.9780531101923875	0.9894260124869897	0.9783339161636587	0.9785091087046305	0.9605527082030496	0.9759562452030227	0.9919111657231262	0.9612197682955007	0.9796432812549903	0.9778927276104448	0.9755765171553595	0.9581812356853172	0.97740427076275	0.9785435437568363	0.956069522302101	0.9898219621334579	0.978914247074619	0.9786646500395529	0.9600908472506307	0.9802498467869762	0.9791921797275476	0.9790924290889952	0.9780690616415562	0.9908192651504594	0.97575614952694	0.9795184760751584	0.9748872901093064	0.9793782821038478	0.9800056389370826	0.9798712415689159	0.9800555902863289	0.9796410160293458	0.9919001973406466
ZeeviD_2015__PNP_Main_154__bin.54	0.9774952465578216	0.9781875508003509	0.9831817051284553	0.9777914736518049	0.9782219793005676	0.9774632235670996	0.984171532297597	0.9837862373726444	0.9851474843228236	0.9533572164306654	0.9832617198710958	0.9784779131038039	1.0	0.9820598409204343	0.9792659625901988	0.9846905728006127	0.9802205079995822	0.9833597215863512	0.9834834733401563	0.9592915114728469	0.9838015868701503	0.9774131248058561	0.95964789601415	0.9844454799681296	0.9817949554792643	0.9816808252337238	0.9578829766661154	0.9834081402441227	0.9839098636338105	0.9545369723952913	0.9800187412536404	0.9839821565675226	0.9851790394031631	0.9591270163156049	0.9833459442374554	0.9843326960849695	0.9847382525274496	0.9829487434483417	0.9768557723193072	0.9826156934402179	0.983664445639277	0.9826389229564331	0.9843522122923406	0.9844863829006472	0.9838480800901357	0.9839382301404955	0.984631909632166	0.9791917139927809
ZeeviD_2015__PNP_Main_644__bin.16	0.9737903636348111	0.9751818201984415	0.9788131807098956	0.9752824191577737	0.9749746407747152	0.9741663919861485	0.9801613298335526	0.9796711010762116	0.9808201528317027	0.9575229196157888	0.980230602302537	0.9749579856909852	0.9820598409204343	1.0	0.9761633597133171	0.9806231567333602	0.9761732365669255	0.9786370895664532	0.979511437463689	0.9609117524959666	0.9804134864411377	0.973925568933884	0.9610999385360642	0.9798168482666345	0.9778023024712711	0.9809993988012851	0.9599983057564948	0.9793804469956744	0.9798772605056061	0.9578857301186054	0.9762300042551564	0.979851194901066	0.9810066425672725	0.9609461207335224	0.9800971336672664	0.9801771287024696	0.9802139071950016	0.9797115078846623	0.9737731442309271	0.9796666093045961	0.9799318149748066	0.9803016350780804	0.980529889389114	0.9800461312541988	0.9803843412581975	0.9796740611581934	0.980466615603778	0.9758658872608349
LiJ_2014__V1.FI07__bin.4	0.9891882018701131	0.9902450140202295	0.9788240052980067	0.9899763358085534	0.9907544272346104	0.9900471592410582	0.9785899581538049	0.9810340473531508	0.9786010584686701	0.9549374369839655	0.9778223132125256	0.9904787469547605	0.9792659625901988	0.9761633597133171	1.0	0.9795442152996825	0.9931556503649825	0.9788525581406083	0.9784938794531419	0.9604234862902657	0.9772710446891943	0.9893139257746	0.9609994787932191	0.9798524935143275	0.9787426209283008	0.9768198110572751	0.9584246658851608	0.9781622461163514	0.9790155694564469	0.9565595609621468	0.9929892985445283	0.9798770513604809	0.9794818527787933	0.9604158662658553	0.9798754252469308	0.9794989346818479	0.9798850359215875	0.9782668334939016	0.9889571495956273	0.9760841538835223	0.9796471768426851	0.9755327258646862	0.9795178506150334	0.9803776764332507	0.9802838543559289	0.9794540408433785	0.9800524638286267	0.9908307872587472
KarlssonFH_2013__S577__bin.48	0.9776414799301238	0.978190278869876	0.9819059057055404	0.9776723954651594	0.9776926532603603	0.9772752293520267	0.9829968272716042	0.9840293152387406	0.9836680807597002	0.9543337006627274	0.9825330570461392	0.9780531101923875	0.9846905728006127	0.9806231567333602	0.9795442152996825	1.0	0.9794705190116024	0.981755299392757	0.9817160529813548	0.9596953990577362	0.9816354801952596	0.9774261017123375	0.959765221878225	0.9830038874771952	0.9806617153409631	0.9809226487746787	0.9581203994327959	0.9818439242971212	0.9831034627471407	0.95597808068392	0.9791980949914189	0.9825788958150169	0.9834397397594411	0.9592339466597305	0.9839834145053886	0.9827334716375735	0.9834444263145462	0.9820557574081834	0.9768826240101345	0.981569100715328	0.9824855196354761	0.9806574730644857	0.9829633125730418	0.9832863587120122	0.9827974871732249	0.983328592726274	0.9833787879972873	0.978770426464727
NielsenHB_2014__V1_CD20_4__bin.55	0.9876079288297687	0.9891079009576852	0.9798781867581505	0.9890170860136539	0.9896152691607851	0.9885032827219792	0.9800527383459919	0.9809434913393561	0.9803895654695645	0.9553927977445147	0.9784795387169326	0.9894260124869897	0.9802205079995822	0.9761732365669255	0.9931556503649825	0.9794705190116024	1.0	0.9798196011085222	0.9799553254388407	0.9607191577964854	0.9778341223631659	0.9887003522166821	0.961951245304072	0.9811327101137655	0.9781514286218639	0.9771735417820644	0.9589635047879534	0.9781794308166764	0.9796184068284616	0.9567017909347453	0.9998538772517643	0.9802782987979765	0.9799460628366485	0.9606454151908698	0.9817566959243985	0.9801532189066704	0.9811233508219821	0.9794743571315091	0.9884674646700317	0.9764870977860692	0.9800579899035042	0.9759661083050711	0.9803354245988316	0.9810168079024323	0.9802440828991964	0.980226956053627	0.9807961610161177	0.9898152383587266
HMP_2012__SRS022071__bin.33	0.9778402059059913	0.9778975042342003	0.9998546478941223	0.9779838456948068	0.9784708057972333	0.977610924791418	0.9836212439933069	0.9815999641385249	0.9839494471930287	0.9515877771798515	0.9809762448718894	0.9783339161636587	0.9833597215863512	0.9786370895664532	0.9788525581406083	0.981755299392757	0.9798196011085222	1.0	0.9822806711635921	0.9560393444677647	0.9799096431093345	0.9772336424113701	0.9580317618218638	0.9833998930008153	0.9814814213488071	0.978944396311653	0.9552536210578311	0.9806934227613051	0.9849344547449033	0.9532676366568263	0.9798769431802291	0.9839027272375883	0.982303471783391	0.9557317719477737	0.981667215781825	0.9833184704622383	0.9857358638855971	0.9820082508067176	0.9771827385979516	0.9797777666466306	0.9831341443473725	0.9786398956518031	0.983657694292875	0.9843889608426002	0.9835512191182978	0.9827510894350902	0.9847025311879224	0.97889606016039
QinJ_2012__NLM026__bin.21	0.9776231247495957	0.9782122548079994	0.982602459479552	0.9780945536910779	0.9780829391401343	0.977660217092965	0.9834676427713485	0.9817403806195905	0.9864979603611291	0.9525661266749778	0.9821961574518066	0.9785091087046305	0.9834834733401563	0.979511437463689	0.9784938794531419	0.9817160529813548	0.9799553254388407	0.9822806711635921	1.0	0.9574570891350284	0.9808262992554365	0.9781724889451583	0.959009562940351	0.9864507761619312	0.9828456505444627	0.9795976052185884	0.9561884512725548	0.9809347936485522	0.984360785950611	0.9542240213754103	0.9795456415688938	0.9855206663502631	0.9823617909847376	0.9573063082299147	0.9815192409388602	0.9859182441099719	0.9843315607397388	0.9851735370099967	0.9769819156659245	0.9800897901447938	0.986100354853467	0.9795236602204225	0.9861900053226502	0.9845397864519919	0.9858874937521773	0.9866291875473253	0.9848737157091172	0.9792721865510186
VogtmannE_2016__MMRS11664448ST-27-0-0__bin.83	0.9589681756297812	0.9603732266109986	0.956712220849726	0.960004933087408	0.9603319616894461	0.9588878829032745	0.9576533737248264	0.9599929619648253	0.9587715539384098	0.9664170767432347	0.9592277314892972	0.9605527082030496	0.9592915114728469	0.9609117524959666	0.9604234862902657	0.9596953990577362	0.9607191577964854	0.9560393444677647	0.9574570891350284	1.0	0.9597848442089149	0.958315454763077	0.9671245560463342	0.9582413262404229	0.9587745221889603	0.9603271258731737	0.9686242461232892	0.9594882763492073	0.9580553721170739	0.9669954024082721	0.9599881315942195	0.9579987346899154	0.9595814948192407	0.9998135994237314	0.9596735654631225	0.958591731075797	0.9594489461348183	0.9575862634348018	0.9588140338656093	0.9604901375789096	0.9579583616289673	0.9602747442615657	0.9584552573391353	0.9587994954092323	0.9586922627011182	0.95862603754858	0.958852695212556	0.9605464355349154
ZeeviD_2015__PNP_Validation_83__bin.8	0.975340309343582	0.9759181079633165	0.9803563441180856	0.976256530934821	0.9759888066534365	0.9753538826867328	0.9816570955126191	0.9809663616575899	0.9823327240877947	0.9564937213934698	0.9832236268910101	0.9759562452030227	0.9838015868701503	0.9804134864411377	0.9772710446891943	0.9816354801952596	0.9778341223631659	0.9799096431093345	0.9808262992554365	0.9597848442089149	1.0	0.9753942342208275	0.9604047607303169	0.981400273688477	0.9795159595590431	0.9815606037728335	0.9592713078234174	0.9823920467876913	0.9816664083155444	0.9572310785759074	0.9777664364611973	0.9818389839527926	0.9811622038987015	0.9597371922258131	0.9809262587903907	0.9820116276838652	0.9816009133411638	0.9815677140359128	0.9747333730031583	0.9823852550269587	0.9811934794525367	0.9803978502936017	0.9815730558374116	0.9821291514839902	0.9818691815543494	0.9816053433762456	0.9820015962752756	0.9767381895062868
LeChatelierE_2013__MH0140__bin.3	0.9900947260379513	0.9910030568732053	0.9774167471460647	0.9906704129530353	0.992437790176179	0.9908916700886136	0.9773303849216569	0.9798558069200684	0.9784799796344467	0.9524342457955444	0.9764693139008366	0.9919111657231262	0.9774131248058561	0.973925568933884	0.9893139257746	0.9774261017123375	0.9887003522166821	0.9772336424113701	0.9781724889451583	0.958315454763077	0.9753942342208275	1.0	0.9592591766895922	0.9778329159171233	0.9772577442335276	0.9743064748977159	0.9561541691099676	0.9762485910108631	0.9776373421025049	0.9541193234098713	0.989159316117911	0.9785883065737655	0.9777321113891605	0.9578513239232986	0.9791337337970282	0.9782528205601718	0.978663381180939	0.9776203341135636	0.9907508393442436	0.9753415793339447	0.9786985803018619	0.9737630988621293	0.97885799096995	0.9792520845966225	0.9788242992618233	0.9787193509155391	0.9792213969180488	0.9910157373342721
YuJ_2015__SZAXPI015222-123__bin.55	0.96011631713752	0.9607030664783611	0.958264950384854	0.9610847091626197	0.9613750250855951	0.9596850427248012	0.9595883069629934	0.9595637402473238	0.960666412012814	0.9623051815640755	0.9599689450522946	0.9612197682955007	0.95964789601415	0.9610999385360642	0.9609994787932191	0.959765221878225	0.961951245304072	0.9580317618218638	0.959009562940351	0.9671245560463342	0.9604047607303169	0.9592591766895922	1.0	0.9591987618739984	0.9604181233223985	0.9605176370869782	0.9660495077583762	0.9601225195440695	0.9599207486102513	0.9650401271194964	0.9609502808026947	0.9595296675589798	0.9602962320021493	0.9669612529119088	0.960501038432242	0.9592414554362438	0.9602016831680871	0.9593023428408578	0.9594786674327143	0.9595654918674639	0.9598582137430871	0.9603570914545	0.9597830425383221	0.9599191797046714	0.959560277445022	0.9600055470031476	0.9598222035498021	0.9609342457601904
YuJ_2015__SZAXPI017593-158__bin.26	0.9790497999900942	0.978938630378401	0.9833999889718165	0.978386907552811	0.9789154169647454	0.9786773977196512	0.9849184037211158	0.9825613788729842	0.986910234922894	0.9519103129008868	0.9830597757338522	0.9796432812549903	0.9844454799681296	0.9798168482666345	0.9798524935143275	0.9830038874771952	0.9811327101137655	0.9833998930008153	0.9864507761619312	0.9582413262404229	0.981400273688477	0.9778329159171233	0.9591987618739984	1.0	0.9844528304743448	0.980819717080593	0.9560967907984722	0.9829757816612992	0.9856349705639146	0.9535248067802468	0.9808254484104462	0.9863960432296944	0.9831351098661212	0.9575480678880937	0.9825400537528018	0.9873822789555694	0.9855695291792265	0.9857509789348423	0.9781089647544011	0.9812389285762093	0.9868875339299878	0.9807121198906821	0.9874882622517135	0.9858101226221812	0.986804788413262	0.9868919332466087	0.9860922308533904	0.9797199866406116
QinN_2014__HD-35__bin.49	0.9778966933609049	0.9780629742486706	0.9815807408099501	0.9775084966905813	0.977333732648925	0.9775813346858924	0.9815582950741817	0.980371439861394	0.9834383575851523	0.9525040308663916	0.9808279035726867	0.9778927276104448	0.9817949554792643	0.9778023024712711	0.9787426209283008	0.9806617153409631	0.9781514286218639	0.9814814213488071	0.9828456505444627	0.9587745221889603	0.9795159595590431	0.9772577442335276	0.9604181233223985	0.9844528304743448	1.0	0.9786056297704315	0.9563824934185894	0.980416291968584	0.9825438808085967	0.954567067789358	0.9784731306788093	0.9839867929824138	0.9813065522670954	0.9580253089568694	0.9802247027467382	0.9840662502080144	0.9846455890413978	0.9823337625027074	0.976694288195242	0.9781546940150077	0.9833533049852003	0.9784498088902186	0.9835404671900103	0.9837903084597627	0.9841980559420119	0.983756462823487	0.9836328006054625	0.9786491840995271
ZeeviD_2015__PNP_Main_543__bin.19	0.9744289001314469	0.9750904038673823	0.9790912188989422	0.9749862512061067	0.9749472498943327	0.9743475391440548	0.9808049104859335	0.9800577285934141	0.9810247707385544	0.9565812590369875	0.9810395886983336	0.9755765171553595	0.9816808252337238	0.9809993988012851	0.9768198110572751	0.9809226487746787	0.9771735417820644	0.978944396311653	0.9795976052185884	0.9603271258731737	0.9815606037728335	0.9743064748977159	0.9605176370869782	0.980819717080593	0.9786056297704315	1.0	0.9590820873802737	0.9804404846928143	0.9803899558763457	0.9579677322709741	0.9770610938018746	0.9801370108034628	0.9810541575430061	0.9598974435612677	0.9802478355025895	0.980221743616734	0.9806787417683765	0.9796201422207765	0.9739024618552841	0.9806296736637625	0.9803731166221208	0.9809970603444661	0.9801299496395773	0.9805534232554739	0.9805963196064972	0.9805260946466444	0.9806862107685117	0.9764293136712328
