	CM_cf__CF_TNFC045IS_t1M15__bin.5	CM_cf__CF_TNFC034IS_t5M16__bin.2	CM_cf__CF_FIFC013SS_t7M17__bin.1	CM_cf__CF_TNFC039IS_t3M15__bin.1	CM_cf__CF_TNFC045IS_t2M15__bin.5	CM_cf__CF_TNFC045IS_t3M15__bin.1	OlmMR_2017__S2_005_012W1__bin.8	CM_cf__CF_TNFC060IS_t1M15__bin.5	OlmMR_2017__S2_005_014G1__bin.7	CM_cf__CF_TNFC048IS_t2M15__bin.3	CM_cf__CF_FIFC003SS_t3M17__bin.2	OlmMR_2017__S2_005_011G1__bin.2	XieH_2016__YSZC12003_37193R1__bin.44	CM_cf__CF_FIFC013SS_t9M16__bin.2	CM_cf__CF_TNFC003IS_t2M15__bin.14	CM_cf__CF_TNFC034SS_t1M15__bin.12	LoombaR_2017__SID5640_ijm__bin.11	CM_cf__CF_FIFC013SS_t1M15__bin.1	CM_cf__CF_FIFC013SS_t4M15__bin.2	CM_cf__CF_TNFC051IS_t3M15__bin.4	VincentC_2016__MM074.2__bin.1	CM_cf__CF_TNFC003IS_t1M15__bin.11	CM_cf__CF_TNFC002IS_t3M15__bin.1	CM_cf__CF_TNFC065IS_t2M15__bin.1	CM_cf__CF_TNFC045IS_t4M15__bin.2	CM_cf__CF_TNFC034IS_t3M15__bin.1	CM_cf__CF_TNFC051IS_t4M15__bin.1	CM_cf__CF_TNFC059IS_t2M15__bin.9	CM_cf__CF_TNFC002IS_t1M15__bin.3	VincentC_2016__MM022.2__bin.33	OlmMR_2017__S2_005_015G1__bin.2	CM_cf__CF_TNFC051IS_t5M16__bin.1	CM_cf__CF_FIFC013SS_t6M16__bin.1	CM_cf__CF_TNFC059IS_t1M15__bin.3	CM_cf__CF_TNFC051IS_t1M15__bin.3	GeversD_2014__SKBSTL067__bin.12	OlmMR_2017__S2_005_022W1__bin.4	OhJ_2014__MET0227__bin.3	OhJ_2014__MET0042__bin.4
CM_cf__CF_FIFC003SS_t3M17__bin.2	0.9942614306586098	0.9944135791089438	0.9992649870259074	0.992732236571795	0.9942070723419771	0.9942102951024004	0.9889099038778855	0.9933396990134656	0.9880396371622887	0.9932605870446304	1.0	0.9881593467011014	0.993228841014514	0.998814187180865	0.9930564417867637	0.9944923989755771	0.9937423746202715	0.9991412590613384	0.9988752091428256	0.998741229552512	0.9987139763708984	0.9930348407305009	0.9941903228355601	0.9945612008326453	0.9942447271191227	0.9940613898976671	0.9991259021587671	0.9934984688364211	0.9941926339422211	0.9928046492359854	0.9879846913316638	0.9984604255161285	0.9990758447256481	0.9931564484437737	0.9986445990918497	0.993147249840407	0.9880031587783189	0.993081011421367	0.992058757556909
OlmMR_2017__S2_005_011G1__bin.2	0.9894098721829279	0.9895666043940436	0.9881888717196139	0.9881979609564928	0.989405213536041	0.989357707000014	0.9998402561623569	0.9893838027921144	0.9998255083711499	0.9889510791906829	0.9881593467011014	1.0	0.9884094548380976	0.9872706223564306	0.9887975030608079	0.9893418876912183	0.9892823180163419	0.9890073820848196	0.9882296887664931	0.9886018505819405	0.9889381931614782	0.9889255372035254	0.9894416109279237	0.9889212473839546	0.9894084751223952	0.9894062581955705	0.9891468089471842	0.988780233094561	0.9892401418601524	0.9891864048426967	0.9998790673837465	0.9888440265369606	0.9880929760818229	0.9886732833846278	0.9887488032449181	0.9900250615890326	0.999082132537251	0.9893172257131699	0.989277201264543
XieH_2016__YSZC12003_37193R1__bin.44	0.9955329046381174	0.993603711669536	0.9934564172936171	0.9926468794236457	0.9955492929952915	0.9956433594660512	0.9887202932450357	0.9935543225348278	0.9884679076307689	0.9932705393816664	0.993228841014514	0.9884094548380976	1.0	0.992772038473706	0.9931622246497835	0.993214618716639	0.9932600971209293	0.9936587495538572	0.9933587914849304	0.9933932096890107	0.9930944797418668	0.9930939792720788	0.9933338186278078	0.9934513184948724	0.9955286580153769	0.9935146411569918	0.9934799897869055	0.9933098993359584	0.9933008213029657	0.9929387582371078	0.9883679496410127	0.9929932776636372	0.9935907435359245	0.993826386765473	0.9934360071377321	0.9932357573350153	0.9877808517925062	0.9931374420886236	0.9926602233442487
CM_cf__CF_FIFC013SS_t9M16__bin.2	0.9939136488779813	0.9938219950352669	0.9992845689481636	0.9920293538458074	0.9937539732263694	0.9938079833645861	0.9878028190190741	0.9929174022320415	0.9867149082622728	0.9926100771307288	0.998814187180865	0.9872706223564306	0.992772038473706	1.0	0.9921656213264531	0.9942062962051392	0.9930959798930591	0.998877990063263	0.9988599373625817	0.9982165643299322	0.9985385381023585	0.9927654864128642	0.994114643605417	0.994040211619952	0.993912710036742	0.9936196661769594	0.9989472511542785	0.9928945262895187	0.9939655842143755	0.9921664496231436	0.9869564490459172	0.9981963887702833	0.9986685192553845	0.9927584794726078	0.9982058788892936	0.9924391673498243	0.9873875702517324	0.992412046662447	0.9912813075065332
CM_cf__CF_TNFC003IS_t2M15__bin.14	0.9945159386078646	0.994777772769314	0.9932032733810067	0.9930777973794662	0.9944642178126727	0.9944887631948143	0.9897282200343583	0.993739539193009	0.9888601879992656	0.9936750363113239	0.9930564417867637	0.9887975030608079	0.9931622246497835	0.9921656213264531	1.0	0.9947893334549144	0.9995283798608844	0.9939058319271704	0.9929696443275159	0.9937549633154855	0.9933576711577928	0.9996599797914656	0.9947197426627826	0.9947795511205842	0.9945085910249698	0.9945623405037523	0.9941428690716285	0.9939143620099901	0.9948004003087698	0.9933833358292434	0.9886416127387321	0.9930748282667564	0.9929184038712587	0.9937942906780354	0.9934001828376111	0.9933934922958532	0.9882745125764626	0.9935030772217704	0.9933810259043291
CM_cf__CF_TNFC034SS_t1M15__bin.12	0.9946485268482278	0.9948034571109086	0.9946745538071593	0.9941757439150605	0.994636432536469	0.9946873990541567	0.9893614666331582	0.9948247680721147	0.9891147284665729	0.9945327666444387	0.9944923989755771	0.9893418876912183	0.993214618716639	0.9942062962051392	0.9947893334549144	1.0	0.9948036406008881	0.9947083175850511	0.9947268742752644	0.9947634007300751	0.9946685013199761	0.9946140028561393	0.9946535342532965	0.9947977678222174	0.9946587390611136	0.9946692106802846	0.9948472029217583	0.9944073637216343	0.9945536372400333	0.9943162851506311	0.9893352588454094	0.994489239779473	0.9946695473114483	0.9942417172432352	0.9947742732810412	0.9941136406132137	0.9886796315559488	0.9944894630079354	0.9944975652087172
LoombaR_2017__SID5640_ijm__bin.11	0.9943313497629135	0.9943604045814122	0.9939739106978354	0.993615904601376	0.9943009288755786	0.9943253034656939	0.9899526002486803	0.993847653372052	0.9894346995617634	0.9937335269223914	0.9937423746202715	0.9892823180163419	0.9932600971209293	0.9930959798930591	0.9995283798608844	0.9948036406008881	1.0	0.9943125510010968	0.9937465407802039	0.9941710188236013	0.9939742339164144	0.9994205838595512	0.9947579929291397	0.9947987307971158	0.9943382558008012	0.9942915555372702	0.9944956575648146	0.9938849380789455	0.9946044832718661	0.9934589491515671	0.989228712706908	0.9936882379586913	0.9936964290785748	0.9938332914037331	0.9937648342296889	0.9937881994984635	0.9887472712201891	0.9940518765423945	0.9931939000653691
CM_cf__CF_FIFC013SS_t1M15__bin.1	0.994440943872306	0.9944691317240337	0.999436065433866	0.9932731529027135	0.9943580162792376	0.9944166877073786	0.9899819778291357	0.9937087989193943	0.9891381154663428	0.9934803275337706	0.9991412590613384	0.9890073820848196	0.9936587495538572	0.998877990063263	0.9939058319271704	0.9947083175850511	0.9943125510010968	1.0	0.999057270403382	0.9991707419962778	0.9990335616161344	0.9937144822089281	0.9942945584561884	0.9949255425496448	0.994357719989536	0.9942860055822563	0.999145948243686	0.9938565975841764	0.9943823530985335	0.9932877875339742	0.988970369628657	0.9984579437540728	0.9992874697460156	0.9938318846972367	0.9988777951705874	0.9935340423691366	0.9885181261786234	0.9937819916240112	0.99298726922937
CM_cf__CF_FIFC013SS_t4M15__bin.2	0.9944278386256664	0.9945116566917486	0.9994294880114993	0.9925702047960603	0.9942840961054653	0.9943522901670881	0.9891287848235832	0.9933671129365049	0.9879326625865686	0.9930078382286304	0.9988752091428256	0.9882296887664931	0.9933587914849304	0.9988599373625817	0.9929696443275159	0.9947268742752644	0.9937465407802039	0.999057270403382	1.0	0.9987926209204814	0.9990022586543627	0.993176715725836	0.9943685222962388	0.9947520353733409	0.9943453699084971	0.994338799418878	0.9993041025607178	0.993902333111	0.9945745493590802	0.992743993086237	0.9878937899270025	0.9983260297908587	0.9988314723448455	0.9934954825418547	0.9986910828199166	0.9928169971601987	0.9882248555783865	0.9932985938305611	0.9919017817940746
CM_cf__CF_TNFC051IS_t3M15__bin.4	0.9943991143932979	0.9943856371386732	0.9991329468334519	0.9925359804538616	0.9943038343104464	0.9943709883901959	0.9894878481358728	0.9936090868832992	0.9886542753459646	0.9934161165865021	0.998741229552512	0.9886018505819405	0.9933932096890107	0.9982165643299322	0.9937549633154855	0.9947634007300751	0.9941710188236013	0.9991707419962778	0.9987926209204814	1.0	0.9992897989031079	0.9936833244932763	0.9944524410840982	0.994719861843565	0.9943458263712062	0.9941418215490176	0.9995618134715669	0.9938848689402919	0.9944292547354847	0.9931089679364158	0.988470779573816	0.9993680181450998	0.9988815747553309	0.9939650736620176	0.9994790661055551	0.9936185662318158	0.9882699560346356	0.9936472097087286	0.9929684182468868
VincentC_2016__MM074.2__bin.1	0.9944592915277463	0.9945919604538005	0.9991834564659386	0.9928598032504145	0.9944420408369933	0.9945163403557788	0.989269881695261	0.9935091145757602	0.9886270295670554	0.9935520053899188	0.9987139763708984	0.9889381931614782	0.9930944797418668	0.9985385381023585	0.9933576711577928	0.9946685013199761	0.9939742339164144	0.9990335616161344	0.9990022586543627	0.9992897989031079	1.0	0.9934841944851592	0.9942924476440097	0.9946290995979268	0.9944395269630875	0.9942790435878427	0.9990041729292984	0.9939702816906283	0.9942630677870513	0.9932577699775221	0.9889026618651222	0.9984912705723046	0.9986926091838292	0.9937064668442506	0.9986553309132145	0.9937754582581297	0.9884699497076742	0.9933900794050607	0.9930209223295507
CM_cf__CF_TNFC003IS_t1M15__bin.11	0.9944593942438069	0.9946747112420758	0.99331021932055	0.9931574187105082	0.994421683193362	0.9944576915002753	0.9893452357919114	0.9935325106868962	0.9887725208711167	0.9934311829804104	0.9930348407305009	0.9889255372035254	0.9930939792720788	0.9927654864128642	0.9996599797914656	0.9946140028561393	0.9994205838595512	0.9937144822089281	0.993176715725836	0.9936833244932763	0.9934841944851592	1.0	0.9947905212091468	0.9946582124554851	0.9944339073818764	0.994512793261843	0.9939821269878987	0.9937330187461462	0.9948142719279642	0.9931541890397425	0.9887181237914369	0.9930165326820937	0.9931577871604852	0.993692322398947	0.9932886814855673	0.9933079906061527	0.9882265104890645	0.9936548834236246	0.9930417916223562
CM_cf__CF_TNFC002IS_t3M15__bin.1	0.9946842765190728	0.9945090703816526	0.994493976946526	0.9938458688185198	0.9946617993557254	0.9946128110349697	0.9896252083021649	0.9943236944225088	0.9894141761414874	0.9942249331736375	0.9941903228355601	0.9894416109279237	0.9933338186278078	0.994114643605417	0.9947197426627826	0.9946535342532965	0.9947579929291397	0.9942945584561884	0.9943685222962388	0.9944524410840982	0.9942924476440097	0.9947905212091468	1.0	0.9945529811887739	0.9946277766633702	0.9941462768839027	0.9945300937345831	0.9941536967977391	0.9992502946930468	0.9938095052181499	0.9894031281827224	0.9941363209694508	0.99435549574112	0.9941218297207716	0.9943632158444878	0.9933429244751265	0.9886274445369899	0.9941904475801092	0.9939911170535162
CM_cf__CF_TNFC065IS_t2M15__bin.1	0.9942347218171168	0.9942973993902187	0.9946266096426097	0.9940896536377092	0.9942262752632139	0.9942526416762487	0.9897711414279537	0.9947730274051733	0.9891945060527865	0.9946185118749465	0.9945612008326453	0.9889212473839546	0.9934513184948724	0.994040211619952	0.9947795511205842	0.9947977678222174	0.9947987307971158	0.9949255425496448	0.9947520353733409	0.994719861843565	0.9946290995979268	0.9946582124554851	0.9945529811887739	1.0	0.9942467676200624	0.9941126544840181	0.994842506063759	0.9943884805183489	0.9945640354123374	0.9941243461477088	0.9889532026569811	0.9946963493092291	0.9946410352129351	0.9943829016415275	0.9947351192705902	0.993826086682597	0.9883615987132288	0.9942471804592427	0.9940756919032786
CM_cf__CF_TNFC045IS_t4M15__bin.2	0.9998074105571775	0.9944199872315481	0.9943647970115425	0.9937758823789234	0.999816753342117	0.9998913645159968	0.9900821864929665	0.9945138844404586	0.9893692578273195	0.9942577593005516	0.9942447271191227	0.9894084751223952	0.9955286580153769	0.993912710036742	0.9945085910249698	0.9946587390611136	0.9943382558008012	0.994357719989536	0.9943453699084971	0.9943458263712062	0.9944395269630875	0.9944339073818764	0.9946277766633702	0.9942467676200624	1.0	0.9941838242505872	0.9945095029831107	0.9939612850236135	0.9944539743070608	0.994402325123129	0.9894828869916231	0.9942705015666206	0.9943394099615092	0.9942951028163369	0.9943980868059682	0.9938708905978454	0.9888271293957764	0.9941031736543388	0.9939587506147943
CM_cf__CF_TNFC034IS_t3M15__bin.1	0.9942047931955506	0.9994425646034687	0.994224436825983	0.9934127144932152	0.9941729241154934	0.994214244831189	0.9898355704213107	0.9942145920614681	0.9895706513763175	0.9939197204741113	0.9940613898976671	0.9894062581955705	0.9935146411569918	0.9936196661769594	0.9945623405037523	0.9946692106802846	0.9942915555372702	0.9942860055822563	0.994338799418878	0.9941418215490176	0.9942790435878427	0.994512793261843	0.9941462768839027	0.9941126544840181	0.9941838242505872	1.0	0.9943011714635089	0.9935983768911069	0.9942478819239341	0.993679773649868	0.9893631463880663	0.9940868265466162	0.9942352453866291	0.9938233502212531	0.9942398698298901	0.9936064383570425	0.9887601545042443	0.9938188622328353	0.9930219034103684
CM_cf__CF_TNFC051IS_t4M15__bin.1	0.9944900932671338	0.9945759393262562	0.999477343618936	0.9934603241713044	0.9944256237151154	0.9944735030005306	0.9897761502238871	0.9942391774139818	0.9892182926598337	0.9939641938395871	0.9991259021587671	0.9891468089471842	0.9934799897869055	0.9989472511542785	0.9941428690716285	0.9948472029217583	0.9944956575648146	0.999145948243686	0.9993041025607178	0.9995618134715669	0.9990041729292984	0.9939821269878987	0.9945300937345831	0.994842506063759	0.9945095029831107	0.9943011714635089	1.0	0.9941458400564142	0.9944520817679005	0.993346694286266	0.9890049400245852	0.9989940704784867	0.9992126706517253	0.9940786063727949	0.9992881400777758	0.9937442641124777	0.9883903003175468	0.9937887496659	0.9936362212002787
CM_cf__CF_TNFC059IS_t2M15__bin.9	0.9940645174990431	0.9938962149409362	0.9935648501391414	0.9935216852614591	0.9940095736214101	0.9940367971039615	0.9892520285812609	0.9976259099113907	0.9888795669655897	0.9975065668184844	0.9934984688364211	0.988780233094561	0.9933098993359584	0.9928945262895187	0.9939143620099901	0.9944073637216343	0.9938849380789455	0.9938565975841764	0.993902333111	0.9938848689402919	0.9939702816906283	0.9937330187461462	0.9941536967977391	0.9943884805183489	0.9939612850236135	0.9935983768911069	0.9941458400564142	1.0	0.9941214883281645	0.9933502515085816	0.9887008947114699	0.9935839531956776	0.9938717073542981	0.9964679004334184	0.9938447549514322	0.9932768478911808	0.9881635176699687	0.9939526036023734	0.9933186116503125
CM_cf__CF_TNFC002IS_t1M15__bin.3	0.9944768893340068	0.9944272119779226	0.9944491500376448	0.9938006711164676	0.994474456273328	0.9945066411616489	0.9896796082266158	0.9944665684286865	0.9890911270803516	0.9944113579086054	0.9941926339422211	0.9892401418601524	0.9933008213029657	0.9939655842143755	0.9948004003087698	0.9945536372400333	0.9946044832718661	0.9943823530985335	0.9945745493590802	0.9944292547354847	0.9942630677870513	0.9948142719279642	0.9992502946930468	0.9945640354123374	0.9944539743070608	0.9942478819239341	0.9944520817679005	0.9941214883281645	1.0	0.9939210413886207	0.9892510108601308	0.9944881534586546	0.9944740198538039	0.9940845170795938	0.9945204866498216	0.9936400153766421	0.9885623243168036	0.9941143775758112	0.9939483227291799
VincentC_2016__MM022.2__bin.33	0.994382506833143	0.9938790844720551	0.993074970429091	0.992930876734444	0.9943660216123497	0.9944415310543996	0.9897284898570058	0.9931920418899546	0.9891150257381564	0.9930201895436832	0.9928046492359854	0.9891864048426967	0.9929387582371078	0.9921664496231436	0.9933833358292434	0.9943162851506311	0.9934589491515671	0.9932877875339742	0.992743993086237	0.9931089679364158	0.9932577699775221	0.9931541890397425	0.9938095052181499	0.9941243461477088	0.994402325123129	0.993679773649868	0.993346694286266	0.9933502515085816	0.9939210413886207	1.0	0.9891287067008375	0.9924734893625277	0.99290151162746	0.9934854890545998	0.992597649102862	0.9935612314489296	0.988539965456874	0.9938987599166679	0.9930980149440961
OlmMR_2017__S2_005_015G1__bin.2	0.9894313222516454	0.989550584897339	0.987870818277435	0.987963382705627	0.989417640824746	0.9893499159778557	0.9998355824060587	0.9893656373414295	0.9999148491150305	0.9888461822663505	0.9879846913316638	0.9998790673837465	0.9883679496410127	0.9869564490459172	0.9886416127387321	0.9893352588454094	0.989228712706908	0.988970369628657	0.9878937899270025	0.988470779573816	0.9889026618651222	0.9887181237914369	0.9894031281827224	0.9889532026569811	0.9894828869916231	0.9893631463880663	0.9890049400245852	0.9887008947114699	0.9892510108601308	0.9891287067008375	1.0	0.9887825136912628	0.9878200465018687	0.9885037139927185	0.9885794230986319	0.9898324853658743	0.9990840696917159	0.9893105209967199	0.9890635900641946
CM_cf__CF_TNFC051IS_t5M16__bin.1	0.9941894873185448	0.9942981880269272	0.9987514299819381	0.9922805132645409	0.9941272628997854	0.994128009395185	0.9892278618363022	0.9933684288608423	0.9887879277801307	0.9933482941670175	0.9984604255161285	0.9888440265369606	0.9929932776636372	0.9981963887702833	0.9930748282667564	0.994489239779473	0.9936882379586913	0.9984579437540728	0.9983260297908587	0.9993680181450998	0.9984912705723046	0.9930165326820937	0.9941363209694508	0.9946963493092291	0.9942705015666206	0.9940868265466162	0.9989940704784867	0.9935839531956776	0.9944881534586546	0.9924734893625277	0.9887825136912628	1.0	0.9983521425882339	0.9935127951673539	0.998920162939106	0.9926783387233271	0.9880706852055324	0.9934831434371704	0.9922512351483533
