	HMP_2012__SRS022071__bin.72	KarlssonFH_2013__S278__bin.14	RaymondF_2016__P1E0__bin.43	NielsenHB_2014__O2_UC31_0__bin.13	NielsenHB_2014__O2_UC40_2__bin.1	ZeeviD_2015__PNP_Main_223__bin.14	RampelliS_2015__H16__bin.44	RampelliS_2015__H15__bin.1	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.22	ZeeviD_2015__PNP_Main_282__bin.34	NielsenHB_2014__V1_CD38_0__bin.62	XieH_2016__YSZC12003_37583__bin.3	LiJ_2014__O2.UC31-1__bin.33	RampelliS_2015__H27__bin.20	NielsenHB_2014__O2_UC44_0__bin.31	XieH_2016__YSZC12003_36526__bin.4	ZeeviD_2015__PNP_Validation_93__bin.16	XieH_2016__YSZC12003_37196__bin.19	CosteaPI_2017__SID713A005-11-90-0__bin.64	LeChatelierE_2013__MH0430__bin.89	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.59	LeChatelierE_2013__MH0457__bin.85	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.101	NielsenHB_2014__MH0069__bin.2	ZeeviD_2015__PNP_Main_643__bin.24	ZeeviD_2015__PNP_Main_756__bin.41	RaymondF_2016__P1E7__bin.24	ZeeviD_2015__PNP_Main_116__bin.30	ZeeviD_2015__PNP_Main_744__bin.5	CosteaPI_2017__SID713B040-11-90-0__bin.59	XieH_2016__YSZC12003_35561__bin.37	LeChatelierE_2013__MH0069__bin.18	ZellerG_2014__CCIS00146684ST-4-0__bin.38	XieH_2016__YSZC12003_35550__bin.17	LeChatelierE_2013__MH0126__bin.18	LiJ_2014__V1.FI14__bin.49	CosteaPI_2017__SID713B063-11-0-0__bin.59	QinN_2014__HD-18__bin.24	XieH_2016__YSZC12003_35698__bin.46	XieH_2016__YSZC12003_37181R1__bin.36	LiJ_2014__O2.UC40-1__bin.33	CosteaPI_2017__SID713A087-11-0-0__bin.41
ZeeviD_2015__PNP_Main_643__bin.24	0.9854407201163883	0.9848727575581545	0.9835838480537213	0.9849008325000349	0.9810035658808077	0.9983520037223035	0.9798266339234036	0.9812791288240917	0.983494624035967	0.998409350146096	0.9832821258615473	0.9902724877224849	0.9855939789472866	0.9812209719650908	0.9811265947558198	0.9819883873995885	0.9852996197537023	0.9816034547932966	0.9809850313714219	0.982577798154622	0.9846833960203264	0.9820520083652828	0.9813118687850233	0.9978094829360884	1.0	0.9851804794533754	0.9832399119346698	0.998530095031515	0.9848705755686151	0.9825990589882179	0.9902612722149128	0.9978838178070392	0.9835586866618913	0.9809248696418517	0.9815367739030587	0.9844255650829186	0.9858256504086066	0.9818740906630649	0.9812078161576147	0.9814493204420367	0.9817817280520341	0.9811313281955262
ZeeviD_2015__PNP_Main_756__bin.41	0.9883228976480616	0.988381577016262	0.9822422298634804	0.9882303488860866	0.9770765850938948	0.9853815601806608	0.9799992729840887	0.9815931264334582	0.9876993211760233	0.9852585849217778	0.9824408174249486	0.9825452610949493	0.9881654994180429	0.9821188545409054	0.9785150616193683	0.9790725185031356	0.9887769725571651	0.9788469714961353	0.9774235625637728	0.9806110965623164	0.98901182376925	0.9805338430671645	0.9780539690502836	0.9855590972465131	0.9851804794533754	1.0	0.9820456842385421	0.9860820242433191	0.9882188184120534	0.9807079278058396	0.9825293588417378	0.9854625666295258	0.9867610982377771	0.9782452754183891	0.977502954728422	0.9879281458680169	0.98946023795625	0.9783765689272631	0.9772273141202446	0.977338689367886	0.9767110393976066	0.9774759743424878
RaymondF_2016__P1E7__bin.24	0.981366368460065	0.9818498394086342	0.9991000495580817	0.9817490691002884	0.983137897961078	0.9834677313829212	0.9778968157346536	0.9795368758570006	0.9802844706734782	0.9833210198772963	0.9975636976600679	0.9838719274710057	0.9829338278480114	0.9793067402317052	0.9839792482366764	0.9843844109120403	0.9820068287151169	0.9843627618972299	0.9838053694975054	0.9851343697331946	0.9809446292466069	0.9961728999295699	0.9841607335971029	0.9832939097226133	0.9832399119346698	0.9820456842385421	1.0	0.9839150767836626	0.9818827343564845	0.9980658016342889	0.9820610640312318	0.9832054813089582	0.9808524287370072	0.9828081443068905	0.9836391111140059	0.981485986625469	0.9820758891490954	0.984466610439254	0.9847650272912052	0.9841938069691425	0.9850704082036439	0.9842177658727286
ZeeviD_2015__PNP_Main_116__bin.30	0.9859868020679015	0.9849728221254972	0.984511343284294	0.9853080330962806	0.9813994661060319	0.9998474078540756	0.9801361895442203	0.9814023169116062	0.9840266004788433	0.9990298619956216	0.9842223192992063	0.9915042734056815	0.9863180333817126	0.9817687554850582	0.9819657540978236	0.9822258323584347	0.9857376837679082	0.9820375844200604	0.9814699651181612	0.983382638002042	0.9848470968048677	0.9824961727787075	0.9818067347101719	0.998322643247775	0.998530095031515	0.9860820242433191	0.9839150767836626	1.0	0.9853051374708518	0.9832777890672627	0.9920545213436972	0.9981896751766531	0.9845208850635043	0.9815326621322034	0.981714878312482	0.9846254539236282	0.9862082331743568	0.9823814015762408	0.9817758928940515	0.9815404566205116	0.9821779276472035	0.9817530839542299
ZeeviD_2015__PNP_Main_744__bin.5	0.9899080107134949	0.9945156482861401	0.9822443024895537	0.9968772313479445	0.9773364487759004	0.9850425278641912	0.9803278102968688	0.981433084247722	0.9971676448554984	0.9848588019017814	0.981656383725984	0.9822606562922869	0.9964893652817294	0.9822495815933828	0.9786135110322058	0.9790908258419149	0.9973305812246923	0.9788383997427558	0.9776494876124592	0.981482206666993	0.9877131185319417	0.9803097865885553	0.9783727455633047	0.9848830536715547	0.9848705755686151	0.9882188184120534	0.9818827343564845	0.9853051374708518	1.0	0.9801555305296967	0.9824256205436938	0.984586616033449	0.9983178559881455	0.9783835417735401	0.9779365891960315	0.9971090075313392	0.9881583346702311	0.9784292197421443	0.9776713749900248	0.9777266689078219	0.9771580240219437	0.9778780053341323
CosteaPI_2017__SID713B040-11-90-0__bin.59	0.9792976578667056	0.9800481213534826	0.9985055284169542	0.9802149822234235	0.9846400515414858	0.9833988774699316	0.9776236088328398	0.9789032302412767	0.9785442574430993	0.9832124583232567	0.9987899722410186	0.9848504006205471	0.9812518231774139	0.9788231743213314	0.9857232783825757	0.9856743485237142	0.9803292407824389	0.9851879277968101	0.9841399198381168	0.988017042428546	0.9789370492407421	0.9974296712577962	0.9844207284304968	0.9826458492573945	0.9825990589882179	0.9807079278058396	0.9980658016342889	0.9832777890672627	0.9801555305296967	1.0	0.9835879297620208	0.9828913097859943	0.9801819768166521	0.9843177248754335	0.9840923710697137	0.9793916153820439	0.9802115931619839	0.9861824832476868	0.9858027866328904	0.9850402733284277	0.9858363924496868	0.9852305799504095
XieH_2016__YSZC12003_35561__bin.37	0.9820764414005572	0.9831374860768234	0.9826314821829265	0.9824446689012537	0.9801097684498151	0.992043449955899	0.9793510908834286	0.9797041104499953	0.9808269496883827	0.9916180323773038	0.9830348886086591	0.9923191760601181	0.9802156971554032	0.9802953602507959	0.9811494068489279	0.9821816081207934	0.9828672473370547	0.9808912131590524	0.9801367062700291	0.9811373229067827	0.9820916707090824	0.981107300995439	0.9800868904795967	0.9911747527592514	0.9902612722149128	0.9825293588417378	0.9820610640312318	0.9920545213436972	0.9824256205436938	0.9835879297620208	1.0	0.9919133941154897	0.9815150915402312	0.9792716918153508	0.9811895928045451	0.9820920926358484	0.9833591142682507	0.9819847758932649	0.9818010203710836	0.9807488600744382	0.9819379293112633	0.9810191686428247
LeChatelierE_2013__MH0069__bin.18	0.9851264531196077	0.9847373353309498	0.9835236033748437	0.984721862319523	0.9806914908364988	0.9982407167622833	0.9798394374564459	0.9809339305796273	0.983456732849712	0.9982266158814673	0.9835696514532857	0.9913371320185633	0.9855555406129746	0.9813919984250982	0.9814532296302458	0.981871761190344	0.9851735984263869	0.9815955970487545	0.9808199073575928	0.9829411687495003	0.9843473145479146	0.9821583360655369	0.9810633398054663	0.9995252404720674	0.9978838178070392	0.9854625666295258	0.9832054813089582	0.9981896751766531	0.984586616033449	0.9828913097859943	0.9919133941154897	1.0	0.983517403630101	0.9806739301693	0.9814520000265456	0.9841968307210844	0.9858677753178542	0.9819479860543502	0.981108054281635	0.9813569434824055	0.9818912024892813	0.9810652598543705
ZellerG_2014__CCIS00146684ST-4-0__bin.38	0.9887457788347206	0.9942418738253779	0.9815286012997847	0.9961504153406161	0.9768439727376872	0.9838046636401734	0.9789889070466236	0.9806937432941618	0.996516742935033	0.9838241599370684	0.9812252763145566	0.9814056123804004	0.9958193003967595	0.9814533487602446	0.977927554451359	0.978144514773154	0.996629877572413	0.9779499741968547	0.977102871231257	0.9798544907175113	0.9864536834297317	0.9796062098553986	0.977607096155796	0.983928170195707	0.9835586866618913	0.9867610982377771	0.9808524287370072	0.9845208850635043	0.9983178559881455	0.9801819768166521	0.9815150915402312	0.983517403630101	1.0	0.9780514206601845	0.9769806513640188	0.9963687551687357	0.9871600851475948	0.9777531659793467	0.9764618204096571	0.9770664046992171	0.9762396558616286	0.9770770394530949
XieH_2016__YSZC12003_35550__bin.17	0.9784758759627423	0.9795643364499804	0.9831439194914781	0.9782340021647075	0.9887390097863263	0.9809408089600321	0.9773551980646854	0.9788943776222852	0.9768711076957559	0.9810334686820157	0.9824320312510495	0.9810835899293606	0.9795152885384213	0.9779703242352079	0.997238854391367	0.997206274746387	0.9787022661451646	0.9965767371458836	0.9895357881914378	0.9917861707030923	0.9768188208235205	0.9819050799150287	0.9967789162446508	0.9806999851261742	0.9809248696418517	0.9782452754183891	0.9828081443068905	0.9815326621322034	0.9783835417735401	0.9843177248754335	0.9792716918153508	0.9806739301693	0.9780514206601845	1.0	0.9917489583987008	0.9779599426791024	0.97850453615595	0.9902622275319773	0.9978618241301872	0.989471841210734	0.9912035114136504	0.9899465692330338
LeChatelierE_2013__MH0126__bin.18	0.9775385387553049	0.979718135742547	0.9839696154638113	0.9779631983545523	0.9890827237861111	0.9814854750095329	0.9768640365289786	0.9788246405946502	0.9766080551839734	0.9818506631523324	0.9829630786107952	0.9824747844550457	0.9797777288477362	0.9779950248803044	0.9929653135399263	0.9927351564897766	0.9780878324969209	0.9929336428863769	0.9891271573974639	0.9964716108770968	0.9760951131012121	0.982584169387406	0.9925579555997853	0.9815423176619629	0.9815367739030587	0.977502954728422	0.9836391111140059	0.981714878312482	0.9779365891960315	0.9840923710697137	0.9811895928045451	0.9814520000265456	0.9769806513640188	0.9917489583987008	1.0	0.9768543707476002	0.9774073963433613	0.9902176218494536	0.9936758679862752	0.9895412998796983	0.9902309039319716	0.9893995157842375
LiJ_2014__V1.FI14__bin.49	0.9890665870049438	0.9939090403197248	0.9819189873417722	0.9958693599973699	0.9769625269970387	0.9846231270439421	0.9795629782301102	0.9815038569834343	0.9971705444582765	0.9841145862390883	0.9811288061459092	0.9819885815281217	0.9953306488361495	0.9817488811971996	0.9779623587351669	0.9784839073125888	0.9964791755616935	0.9782641000941951	0.9773472406324317	0.9808877371325011	0.9872550754945022	0.9793912239934981	0.9777683022251918	0.9841891755095274	0.9844255650829186	0.9879281458680169	0.981485986625469	0.9846254539236282	0.9971090075313392	0.9793916153820439	0.9820920926358484	0.9841968307210844	0.9963687551687357	0.9779599426791024	0.9768543707476002	1.0	0.9877129037602429	0.9778972913466968	0.9770334136573445	0.9772109956314153	0.9762018431842762	0.9773628929116279
CosteaPI_2017__SID713B063-11-0-0__bin.59	0.9897587774033403	0.9876387510590611	0.9824704158715462	0.9881252663546151	0.9776443796733415	0.9860154469013613	0.9804068493666865	0.9815233577850091	0.9874086517946726	0.9859364746724244	0.9823628111456921	0.9834297339435006	0.9884008392019563	0.9827015222193304	0.9784220694066411	0.9787663544285036	0.9887658558592164	0.978840891660206	0.9776612444434302	0.9807135113698182	0.9914181972312351	0.9804881558875169	0.9784125713223603	0.9858085662042213	0.9858256504086066	0.98946023795625	0.9820758891490954	0.9862082331743568	0.9881583346702311	0.9802115931619839	0.9833591142682507	0.9858677753178542	0.9871600851475948	0.97850453615595	0.9774073963433613	0.9877129037602429	1.0	0.9782518242425303	0.9775217022038999	0.9775021723938362	0.9771851824132955	0.9773322223123493
QinN_2014__HD-18__bin.24	0.978442586242524	0.9793382297487647	0.9848415576799212	0.978473088368799	0.9962480487114649	0.9821499582901035	0.978131639831909	0.979896360988398	0.9768286498949099	0.982210134868228	0.9846644844275025	0.9830031000537073	0.9797509945330974	0.9792015054577061	0.991222499247116	0.9912858548665974	0.9787138885997279	0.9913653241842271	0.9987804984168855	0.9904188492225523	0.9768214437754668	0.9833724833405483	0.9908263680354991	0.9817747495337432	0.9818740906630649	0.9783765689272631	0.984466610439254	0.9823814015762408	0.9784292197421443	0.9861824832476868	0.9819847758932649	0.9819479860543502	0.9777531659793467	0.9902622275319773	0.9902176218494536	0.9778972913466968	0.9782518242425303	1.0	0.9924870127409016	0.9986700184983162	0.9983634918782188	0.9986599359672174
XieH_2016__YSZC12003_35698__bin.46	0.9773967703439519	0.9787548359407421	0.985105977769887	0.9772177714978872	0.9907423604396722	0.9813518775140171	0.9771842315562074	0.9792731998105917	0.9759162528904584	0.981800535244593	0.9846516414044343	0.9830777008931422	0.9780922970915549	0.9785627551394038	0.9993732551893921	0.9988181419759307	0.978268750286372	0.9989732690243406	0.9911425560924397	0.9948301975699236	0.9757909522969426	0.9835825100468496	0.9986095972722954	0.9813658089918506	0.9812078161576147	0.9772273141202446	0.9847650272912052	0.9817758928940515	0.9776713749900248	0.9858027866328904	0.9818010203710836	0.981108054281635	0.9764618204096571	0.9978618241301872	0.9936758679862752	0.9770334136573445	0.9775217022038999	0.9924870127409016	1.0	0.9913372731632606	0.9925496019986516	0.9917137556890864
XieH_2016__YSZC12003_37181R1__bin.36	0.978236655670126	0.9784953805897277	0.9843647915563131	0.9777900137966102	0.9955217847274758	0.9816065020663075	0.9780016493627062	0.9792566729878687	0.976559440641955	0.9815351540327806	0.9839808770157449	0.9822642808594509	0.97926900083508	0.9784386810895347	0.9906241243747175	0.9905362654147088	0.978308979153475	0.9906407190296428	0.9978896140011185	0.9898084159466262	0.9763734131603747	0.9826895306062065	0.9901290880185227	0.9812635586243367	0.9814493204420367	0.977338689367886	0.9841938069691425	0.9815404566205116	0.9777266689078219	0.9850402733284277	0.9807488600744382	0.9813569434824055	0.9770664046992171	0.989471841210734	0.9895412998796983	0.9772109956314153	0.9775021723938362	0.9986700184983162	0.9913372731632606	1.0	0.9970693429468921	0.9976734984014931
LiJ_2014__O2.UC40-1__bin.33	0.9766694167046336	0.9773501795717807	0.9857839644369256	0.9771327180787571	0.9985700638299166	0.9819042886187438	0.9771318019031471	0.9793826458721779	0.9755895927042175	0.9823404098366153	0.9857146193490742	0.9831872880167162	0.9785129774502298	0.9790212643919205	0.9922642579390797	0.9920442111453347	0.9773695763602461	0.9917920353800909	0.9971166528948948	0.9924407727396943	0.9756547701977494	0.9845610187866537	0.9919429583991841	0.9816316050718873	0.9817817280520341	0.9767110393976066	0.9850704082036439	0.9821779276472035	0.9771580240219437	0.9858363924496868	0.9819379293112633	0.9818912024892813	0.9762396558616286	0.9912035114136504	0.9902309039319716	0.9762018431842762	0.9771851824132955	0.9983634918782188	0.9925496019986516	0.9970693429468921	1.0	0.9975942465965558
CosteaPI_2017__SID713A087-11-0-0__bin.41	0.978031246137453	0.9785982640238373	0.9845667031690066	0.9780512781705268	0.9960807426603858	0.9814364222738081	0.9779201934285487	0.9799199889526784	0.9765068558244149	0.9817701332457353	0.9838380618072368	0.9826678575323304	0.9790435450236785	0.978474499503174	0.9909125243310769	0.9909337254297484	0.9782764179436343	0.9908436151373661	0.9978707508661673	0.9897287356752128	0.9765783190418058	0.9824651176769267	0.9902881057268722	0.9811611395147488	0.9811313281955262	0.9774759743424878	0.9842177658727286	0.9817530839542299	0.9778780053341323	0.9852305799504095	0.9810191686428247	0.9810652598543705	0.9770770394530949	0.9899465692330338	0.9893995157842375	0.9773628929116279	0.9773322223123493	0.9986599359672174	0.9917137556890864	0.9976734984014931	0.9975942465965558	1.0
