	VatanenT_2016__G80538__bin.7	CM_madagascar__A36_01_1FE__bin.40	VatanenT_2016__G80592__bin.2	Obregon-TitoAJ_2015__HCO64__bin.28	KarlssonFH_2013__S146__bin.10	SchirmerM_2016__G88822__bin.11	GeversD_2014__SKBSTL001__bin.17	HanniganGD_2017__MG100147__bin.4	LiJ_2014__V1.FI22__bin.51	ZellerG_2014__CCIS44743950ST-4-0__bin.22	CosteaPI_2017__SID713B029-11-90-0__bin.28	VatanenT_2016__G80490__bin.11	CM_madagascar__V54_01_1FE__bin.21	NielsenHB_2014__V1_CD18_0__bin.38	CM_madagascar__V40_01_1FE__bin.34	ZellerG_2014__CCIS41692898ST-4-0__bin.36	DavidLA_2015__LD-Run2-32__bin.2	CM_madagascar__V01_01_1FE__bin.20	ZeeviD_2015__PNP_Main_637__bin.11	BackhedF_2015__SID385_12M__bin.34	LiJ_2014__V1.CD3-0-PN__bin.37	LiJ_2014__O2.CD1-0-PT__bin.3	LiJ_2014__V1.CD2-0-PT__bin.7	DavidLA_2015__LD-Run1-01__bin.5	FengQ_2015__SID531281__bin.24	ZeeviD_2015__PNP_Main_82__bin.27	BritoIL_2016__W2.23.ST__bin.46	HeQ_2017__SZAXPI029476-50__bin.8	BackhedF_2015__SID590_12M__bin.4	VogtmannE_2016__MMRS16644320ST-27-0-0__bin.23	CM_madagascar__A66_02_1FE__bin.29	ZellerG_2014__CCIS79210440ST-3-0__bin.35	CM_madagascar__A24_02_1FE__bin.4	BackhedF_2015__SID172_4M__bin.7	GeversD_2014__SKBSTL021__bin.25	BritoIL_2016__M1.64.ST__bin.55	GeversD_2014__SKBSTL038__bin.22
CM_madagascar__V54_01_1FE__bin.21	0.9929291688400091	0.9917214469131042	0.9921304463686378	0.9912719791831102	0.9908311404611456	0.9921111067255501	0.9922508536328781	0.9933623129056375	0.9924281304819733	0.9922311072535845	0.9924971512885931	0.9932623162441758	1.0	0.9916800605086509	0.9929837762637269	0.9924563866242787	0.991383005609219	0.9999786818955084	0.9925314386064068	0.99193186369609	0.9909484412905449	0.9930065081758916	0.9916396289037952	0.9920311940721113	0.9908710060651535	0.9930416911970767	0.9923611520609221	0.992413516162744	0.9919608537832653	0.9919605817753233	0.9911858643382603	0.9917043311542697	0.9945132490868133	0.9920114313589632	0.9919827961108952	0.9927165361003671	0.9927879129784775
NielsenHB_2014__V1_CD18_0__bin.38	0.993272904695938	0.9916524844262106	0.9941951938146801	0.9909780534251414	0.9977659710503948	0.9977153577450524	0.9932890962708051	0.9935041244732685	0.9945667252789976	0.9927656191384134	0.9933785049303145	0.9936046582680215	0.9916800605086509	1.0	0.9933555798877244	0.9920450566252771	0.9920695989091336	0.9914312698076166	0.9929448946444056	0.9944286558428769	0.9946002466519078	0.9941910880881819	0.9941230424897476	0.991522798420884	0.9949717202853775	0.9932765754296626	0.993386769056966	0.9942775479250862	0.9942302465472806	0.9928577326030967	0.9909693323084263	0.9911984251067725	0.9902882303921479	0.9940947041521071	0.9949239933540059	0.9929271560416371	0.9931715086478091
CM_madagascar__V40_01_1FE__bin.34	0.994715747631567	0.9943946582435275	0.994466181990414	0.9916756720458522	0.9926617797030761	0.9938298252969565	0.994474471357704	0.9950944507861693	0.9935302212239052	0.9941151325602064	0.994690754779117	0.9950043173794934	0.9929837762637269	0.9933555798877244	1.0	0.9939695197322801	0.994781916321788	0.9926968966879344	0.9936782331943544	0.9932806158904677	0.9914329466333097	0.9951836105655893	0.9919304622701616	0.9945871525981541	0.9916345448733618	0.9945279767014185	0.9945535585448365	0.9940678092381872	0.9928484587554092	0.994323680684003	0.9925860098861647	0.9926950940038001	0.9933475754786967	0.9928775368723325	0.9934243792843886	0.994661593771144	0.9947005679630047
ZellerG_2014__CCIS41692898ST-4-0__bin.36	0.9943955817331771	0.993535805606877	0.9938122518191824	0.9912603269263648	0.9919152290970733	0.9928445664840185	0.9939579586121284	0.9945450483049859	0.9929717365608054	0.9939208998624645	0.9941634604609465	0.994665454499137	0.9924563866242787	0.9920450566252771	0.9939695197322801	1.0	0.9937378884797136	0.9925573254037401	0.9938763641339674	0.9924595624156932	0.9916083225956898	0.9944171979225638	0.9914398126117632	0.9942983612949096	0.9923380068438998	0.994456153396119	0.9938358725114497	0.9931588370673403	0.9925009438687639	0.9941232604554872	0.992821522775575	0.9916692908877501	0.992918117743636	0.992591969497582	0.9932243831376398	0.9943242582577076	0.9945523285272698
DavidLA_2015__LD-Run2-32__bin.2	0.9944551488172994	0.9943966178234136	0.994441478305094	0.9915409164385167	0.9916485031733907	0.9935040642579119	0.9942497579507871	0.9948089722566428	0.9934364654081634	0.9948310715560287	0.9943701209383821	0.9946892552048526	0.991383005609219	0.9920695989091336	0.994781916321788	0.9937378884797136	1.0	0.9914052450685319	0.9945318462416876	0.9929102777894836	0.9920887064091577	0.9950460196497366	0.9918829707862429	0.9951979480428781	0.99228204444067	0.9943401950457958	0.9956669325457224	0.9931260735551386	0.9927237710325081	0.9941200926897765	0.9935249856641749	0.9924865638282754	0.9932336998575825	0.9928538438874452	0.9930635546489249	0.9967148104339164	0.9944173141784515
CM_madagascar__V01_01_1FE__bin.20	0.9927999228132429	0.9915033623291557	0.992012752520552	0.9911439538611876	0.9912887522418652	0.992000807324583	0.9927008742995747	0.9933283816202968	0.99233553640061	0.9920183958486118	0.9929660553007074	0.9931493336998797	0.9999786818955084	0.9914312698076166	0.9926968966879344	0.9925573254037401	0.9914052450685319	1.0	0.9923798055906594	0.9918922269922832	0.9908018065251984	0.9929404890907423	0.9913763642186313	0.9917471970517555	0.9908367688958195	0.9929603353500657	0.9922118092656489	0.9926421665820796	0.9919049973149909	0.9925908123689936	0.991120924301475	0.9916386244341743	0.9944753853280552	0.9917404210183587	0.9919565082530523	0.9923847181796548	0.9926634372596707
ZeeviD_2015__PNP_Main_637__bin.11	0.9945518811512806	0.9942030511146505	0.994252180171027	0.9917371909253122	0.9925357039770702	0.9934922935419903	0.9942105460746863	0.995021878226213	0.9933997938730944	0.9937403897124338	0.9952082370886619	0.9948595782266663	0.9925314386064068	0.9929448946444056	0.9936782331943544	0.9938763641339674	0.9945318462416876	0.9923798055906594	1.0	0.9926055033354156	0.992038346693935	0.994989187363712	0.992450346141609	0.995131779450824	0.9920793427732038	0.9944563637906075	0.9947743648575834	0.9942258567228444	0.9925804505658096	0.9945636280801192	0.9925500311190674	0.9927678533721863	0.9935508956084732	0.9923180657901074	0.9935906589762307	0.9946724334644433	0.9944455625877422
BackhedF_2015__SID385_12M__bin.34	0.9934385308134847	0.9935659566325659	0.9929486669676132	0.9919060846560847	0.9943907257439846	0.9954163559745122	0.9932475788230376	0.9938754712897633	0.9942973820366549	0.9929835827136219	0.9936446463593257	0.9937941724378209	0.99193186369609	0.9944286558428769	0.9932806158904677	0.9924595624156932	0.9929102777894836	0.9918922269922832	0.9926055033354156	1.0	0.9941034259506405	0.9941614794864793	0.9936941109134885	0.9927138610426789	0.9947886887427128	0.9933605191038113	0.9934785103262503	0.9942936886556738	0.9977203550071483	0.9932718080003421	0.9926730301890141	0.9912719776662822	0.9916241171068494	0.9949264799043216	0.995052740302	0.9932710766751665	0.9933154911315392
LiJ_2014__V1.CD3-0-PN__bin.37	0.9926563384177323	0.9929604543368858	0.9926783650971347	0.9904810636835197	0.9951195695210039	0.9957043406281014	0.9929658630482052	0.993313143868535	0.9943774275988905	0.9922260076343556	0.9933155592997412	0.9929932129428646	0.9909484412905449	0.9946002466519078	0.9914329466333097	0.9916083225956898	0.9920887064091577	0.9908018065251984	0.992038346693935	0.9941034259506405	1.0	0.9937245685892702	0.9939359596292198	0.9923954553066054	0.9947946668350048	0.9927749168875108	0.992894468651749	0.9938552408274222	0.9940852999048748	0.9927869528154303	0.9923907560451751	0.9908840409258406	0.9915250800008951	0.9940112501212297	0.9947962630933282	0.992744085972281	0.9925444030574478
LiJ_2014__O2.CD1-0-PT__bin.3	0.9983872172602231	0.9965774690789104	0.9984099186694887	0.9933837344603975	0.994825299473433	0.9949586745169398	0.998612266167474	0.9995366570665394	0.9949893670987926	0.9950637137222618	0.9967055909059126	0.9984029749986005	0.9930065081758916	0.9941910880881819	0.9951836105655893	0.9944171979225638	0.9950460196497366	0.9929404890907423	0.994989187363712	0.9941614794864793	0.9937245685892702	1.0	0.9938060745280863	0.9947053687327863	0.9941975709545522	0.9983206950288726	0.9954913223900734	0.9955287604734943	0.9942531714014732	0.9986391015927365	0.9950661472116757	0.9932547069482619	0.9937134767174888	0.9949976085799288	0.9946850692628275	0.9956314975651454	0.9984292197767634
LiJ_2014__V1.CD2-0-PT__bin.7	0.9927264432336287	0.9928559235679235	0.9930131898195761	0.991272236939526	0.9942337556784372	0.9955881687686158	0.9929169575067461	0.9933904019430503	0.9940917786529113	0.9916875964883983	0.9933196142384143	0.9930494773840747	0.9916396289037952	0.9941230424897476	0.9919304622701616	0.9914398126117632	0.9918829707862429	0.9913763642186313	0.992450346141609	0.9936941109134885	0.9939359596292198	0.9938060745280863	1.0	0.9922935573666525	0.9941836115764543	0.9923193078592356	0.9931511055939461	0.9938513213029896	0.9938245733286399	0.9928738327166645	0.9921550830359456	0.9907930314542903	0.9917231500870776	0.9937080238354862	0.9944162461070728	0.9919079087236907	0.9925847358867946
DavidLA_2015__LD-Run1-01__bin.5	0.9945582639299169	0.9938689380434269	0.9942737867752811	0.9922982393620462	0.9926608292075513	0.9936611671338701	0.9943927517434539	0.9945805993545551	0.9933998715244597	0.9943207250678561	0.9949589260458122	0.994686349859277	0.9920311940721113	0.991522798420884	0.9945871525981541	0.9942983612949096	0.9951979480428781	0.9917471970517555	0.995131779450824	0.9927138610426789	0.9923954553066054	0.9947053687327863	0.9922935573666525	1.0	0.9925554336866952	0.9944712245464374	0.9951699360807551	0.994093769550065	0.992973762290653	0.9941567758088371	0.9929801893527057	0.992480782102509	0.9928246917141414	0.9932181064583112	0.993631109961539	0.9953279662648822	0.9944038732064442
FengQ_2015__SID531281__bin.24	0.9930852165172748	0.9935675612813191	0.9932860928975855	0.9913230762092206	0.995956485858289	0.9958830253119233	0.9930524418669548	0.9933651193776154	0.99440137569419	0.9923217131737212	0.9936384380258589	0.9934621061343595	0.9908710060651535	0.9949717202853775	0.9916345448733618	0.9923380068438998	0.99228204444067	0.9908367688958195	0.9920793427732038	0.9947886887427128	0.9947946668350048	0.9941975709545522	0.9941836115764543	0.9925554336866952	1.0	0.9927338356496361	0.9937045179294393	0.9937485287661347	0.9948047386187852	0.9932669113791295	0.9923582461548552	0.9909016425229191	0.991906448645513	0.9944304782465734	0.9958283352088937	0.9927667153419546	0.9930356166041084
ZeeviD_2015__PNP_Main_82__bin.27	0.9996705521116893	0.9958412657088154	0.9978997802095568	0.9926349283503745	0.9936036862595437	0.9942716747743353	0.9986335357652493	0.9983049528852342	0.9945854431902641	0.9940808132202126	0.9958726487630248	0.9996313704453186	0.9930416911970767	0.9932765754296626	0.9945279767014185	0.994456153396119	0.9943401950457958	0.9929603353500657	0.9944563637906075	0.9933605191038113	0.9927749168875108	0.9983206950288726	0.9923193078592356	0.9944712245464374	0.9927338356496361	1.0	0.9945974977071323	0.9948286081717642	0.9935128209816226	0.9979095637622581	0.9945764939459187	0.9934998332856604	0.9942709314805863	0.9938214693719637	0.9939972021446619	0.994630292428857	0.9997791680122952
BritoIL_2016__W2.23.ST__bin.46	0.9946461516200215	0.9948784487339565	0.9941936095015603	0.9925040579762616	0.9934052394514129	0.9942397747051273	0.9947896690946533	0.9951786443067562	0.9938621359703061	0.9944571974249581	0.9950628785119592	0.9948095369702525	0.9923611520609221	0.993386769056966	0.9945535585448365	0.9938358725114497	0.9956669325457224	0.9922118092656489	0.9947743648575834	0.9934785103262503	0.992894468651749	0.9954913223900734	0.9931511055939461	0.9951699360807551	0.9937045179294393	0.9945974977071323	1.0	0.9942658262022984	0.9933961926501526	0.9943294979867234	0.9943469149332376	0.9931756356354952	0.9936702856053781	0.9937715971054067	0.9941447358737728	0.9969709941621172	0.9944716097948341
HeQ_2017__SZAXPI029476-50__bin.8	0.9950421897559548	0.9947080719747635	0.995064670556632	0.9926139071690986	0.9939027798242984	0.9950438682857455	0.9944576970099163	0.9958106494879272	0.9945836202040433	0.9942830973613863	0.9948823463988942	0.9953607943550351	0.992413516162744	0.9942775479250862	0.9940678092381872	0.9931588370673403	0.9931260735551386	0.9926421665820796	0.9942258567228444	0.9942936886556738	0.9938552408274222	0.9955287604734943	0.9938513213029896	0.994093769550065	0.9937485287661347	0.9948286081717642	0.9942658262022984	1.0	0.9939520514127227	0.9939705132042349	0.9945568596211866	0.9933734767336392	0.9938436501963018	0.9936948099542774	0.9949258354972133	0.9943830219850045	0.9950544228067164
BackhedF_2015__SID590_12M__bin.4	0.9933475717104502	0.9936444518196091	0.9933251616365139	0.9920747350598386	0.9947941527540357	0.9957528602247283	0.9930091216994735	0.9940419064419481	0.994035927783048	0.9927973936016558	0.9938714841963887	0.993847207875149	0.9919608537832653	0.9942302465472806	0.9928484587554092	0.9925009438687639	0.9927237710325081	0.9919049973149909	0.9925804505658096	0.9977203550071483	0.9940852999048748	0.9942531714014732	0.9938245733286399	0.992973762290653	0.9948047386187852	0.9935128209816226	0.9933961926501526	0.9939520514127227	1.0	0.9931619732768625	0.9928555443805095	0.9912086626914068	0.9918746985738236	0.9949209633184232	0.9951571190780223	0.9931941295636546	0.9934362292924284
VogtmannE_2016__MMRS16644320ST-27-0-0__bin.23	0.9982653287018223	0.9963765794625378	0.9982303695089407	0.992644639662977	0.9934402491002509	0.9943399551025731	0.998407676107433	0.9987895558498635	0.9939618399991222	0.9945365897770175	0.9958705318760038	0.998525964575257	0.9919605817753233	0.9928577326030967	0.994323680684003	0.9941232604554872	0.9941200926897765	0.9925908123689936	0.9945636280801192	0.9932718080003421	0.9927869528154303	0.9986391015927365	0.9928738327166645	0.9941567758088371	0.9932669113791295	0.9979095637622581	0.9943294979867234	0.9939705132042349	0.9931619732768625	1.0	0.9952338648027406	0.993559845049146	0.9938636640190265	0.9936607688308421	0.9942838348291534	0.9948061638632941	0.9984374252499641
CM_madagascar__A66_02_1FE__bin.29	0.9944840118710859	0.9956493712844032	0.9947537278142449	0.9902755611767309	0.9929326978960827	0.9934538397474711	0.9948276476714547	0.9945882097881709	0.9934321368215395	0.9930784013965703	0.9941975069274456	0.9948082383408734	0.9911858643382603	0.9909693323084263	0.9925860098861647	0.992821522775575	0.9935249856641749	0.991120924301475	0.9925500311190674	0.9926730301890141	0.9923907560451751	0.9950661472116757	0.9921550830359456	0.9929801893527057	0.9923582461548552	0.9945764939459187	0.9943469149332376	0.9945568596211866	0.9928555443805095	0.9952338648027406	1.0	0.9928885277130275	0.9884434879442803	0.9931243486126343	0.9935997749897518	0.9938098934369687	0.9944606692853135
ZellerG_2014__CCIS79210440ST-3-0__bin.35	0.9933537264293085	0.9927418241354772	0.9927949084381195	0.9912339525751397	0.9919939698577581	0.9920366259469787	0.9935011289100165	0.9943925792546924	0.9920724024996176	0.991978207369494	0.9940706521383891	0.9932180873711999	0.9917043311542697	0.9911984251067725	0.9926950940038001	0.9916692908877501	0.9924865638282754	0.9916386244341743	0.9927678533721863	0.9912719776662822	0.9908840409258406	0.9932547069482619	0.9907930314542903	0.992480782102509	0.9909016425229191	0.9934998332856604	0.9931756356354952	0.9933734767336392	0.9912086626914068	0.993559845049146	0.9928885277130275	1.0	0.9923588624668929	0.9911733116522417	0.992057587977311	0.9932739288655836	0.9932286989804041
CM_madagascar__A24_02_1FE__bin.4	0.9939850715698704	0.990297997922525	0.9928726622941499	0.9920488680022204	0.9921940263946826	0.9924589848392276	0.9937804724592524	0.993926752252979	0.9929358814756302	0.9928318343764415	0.9939573899684333	0.9941510492239891	0.9945132490868133	0.9902882303921479	0.9933475754786967	0.992918117743636	0.9932336998575825	0.9944753853280552	0.9935508956084732	0.9916241171068494	0.9915250800008951	0.9937134767174888	0.9917231500870776	0.9928246917141414	0.991906448645513	0.9942709314805863	0.9936702856053781	0.9938436501963018	0.9918746985738236	0.9938636640190265	0.9884434879442803	0.9923588624668929	1.0	0.9920318584045731	0.9922205096064749	0.9935569533098855	0.9940065385547716
BackhedF_2015__SID172_4M__bin.7	0.993896663289033	0.9939426994464986	0.9937202802279574	0.992071381402307	0.994824831286643	0.9958594429683275	0.9938509119498493	0.9943864201809701	0.9945486077110595	0.9928100059872754	0.9939662428937384	0.9942791729391908	0.9920114313589632	0.9940947041521071	0.9928775368723325	0.992591969497582	0.9928538438874452	0.9917404210183587	0.9923180657901074	0.9949264799043216	0.9940112501212297	0.9949976085799288	0.9937080238354862	0.9932181064583112	0.9944304782465734	0.9938214693719637	0.9937715971054067	0.9936948099542774	0.9949209633184232	0.9936607688308421	0.9931243486126343	0.9911733116522417	0.9920318584045731	1.0	0.9946229703633489	0.9929683491544916	0.9937727766597195
GeversD_2014__SKBSTL021__bin.25	0.9941477022800248	0.9947814804219769	0.994224883501117	0.9917751612518708	0.9955728057236686	0.995801276000181	0.9943988300220437	0.9945500162968914	0.9949949424889759	0.9933293563728394	0.9941922596827565	0.9942981088944306	0.9919827961108952	0.9949239933540059	0.9934243792843886	0.9932243831376398	0.9930635546489249	0.9919565082530523	0.9935906589762307	0.995052740302	0.9947962630933282	0.9946850692628275	0.9944162461070728	0.993631109961539	0.9958283352088937	0.9939972021446619	0.9941447358737728	0.9949258354972133	0.9951571190780223	0.9942838348291534	0.9935997749897518	0.992057587977311	0.9922205096064749	0.9946229703633489	1.0	0.9934976565690147	0.9940181099067887
