	SchirmerM_2016__G89065__bin.23	LiJ_2014__MH0376__bin.44	ZeeviD_2015__PNP_Validation_18__bin.30	BritoIL_2016__M1.15.ST__bin.2	LeChatelierE_2013__MH0448__bin.33	NielsenHB_2014__MH0124__bin.51	ZeeviD_2015__PNP_Main_325__bin.27	RampelliS_2015__H10__bin.85	XieH_2016__YSZC12003_37315__bin.117	XieH_2016__YSZC12003_37331__bin.75	XieH_2016__YSZC12003_37101__bin.58	ZeeviD_2015__PNP_Main_560__bin.12	ZeeviD_2015__PNP_Main_764__bin.41	LeChatelierE_2013__MH0189__bin.26	ZeeviD_2015__PNP_Main_172__bin.42	CosteaPI_2017__SID713B072-11-90-0__bin.90	BritoIL_2016__M1.61.ST__bin.27	LeChatelierE_2013__MH0173__bin.42	ZeeviD_2015__PNP_Main_666__bin.39	CosteaPI_2017__SID713B072-11-0-0__bin.104	LiJ_2014__MH0374__bin.43	ZeeviD_2015__PNP_Main_225__bin.42	LiJ_2014__MH0357__bin.46	ZeeviD_2015__PNP_Main_362__bin.42	LiJ_2014__MH0390__bin.72	ZeeviD_2015__PNP_Main_80__bin.76	RampelliS_2015__H20__bin.22	LeChatelierE_2013__MH0143__bin.51	ZeeviD_2015__PNP_Main_386__bin.19	CosteaPI_2017__SID713B063-11-0-0__bin.25	LeChatelierE_2013__MH0124__bin.33	ZeeviD_2015__PNP_Main_25__bin.13	CosteaPI_2017__SID713B014-11-0-0__bin.111	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	LeChatelierE_2013__MH0407__bin.21	ZeeviD_2015__PNP_Main_19__bin.5	NielsenHB_2014__MH0126__bin.31	LeChatelierE_2013__MH0126__bin.1	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	NielsenHB_2014__MH0143__bin.37	LeChatelierE_2013__MH0318__bin.89
XieH_2016__YSZC12003_37101__bin.58	0.9052181462338692	0.6064639860168154	0.8886709154153744	0.8880327938971537	0.8637556611127745	0.9034999192714626	0.8967834590887425	0.4441822854229694	0.6595691061327871	0.822823017228125	1.0	0.9517736579892159	0.8562403930150355	0.899481217995181	0.9263840512778422	0.6390729204116808	0.9078426907149081	0.6336296205527535	0.538955276390236	0.9154959102036633	0.8967707428990678	0.8108393571465179	0.8713291154117522	0.8945377029243768	0.8859851020204484	0.8906854681311093	0.4970288430155558	0.9129488188779157	0.8822877735377634	0.5163112106313511	0.8977032634752113	0.7420228066788511	0.8414445283199178	0.878239401152241	0.8849242635303148	0.5842029473044953	0.7454488564484761	0.8171662395182954	0.7652845709846609	0.8783472960949352	0.899836115288829	0.8553737654217517
ZeeviD_2015__PNP_Main_560__bin.12	0.8791286538296866	0.5833862085520285	0.831166502191982	0.8749829793267253	0.8360684560950855	0.8415463053557918	0.875570104819272	0.4133595089061989	0.62545675064468	0.7957013850967687	0.866813407096603	1.0	0.8007696853737318	0.8857439051952009	0.8757799679660401	0.6060335303754094	0.8945034104516059	0.6142508306790442	0.5240756546115847	0.8574558971544242	0.8721810606581701	0.7545552234867042	0.8373062275309565	0.8550361540156857	0.8773999149317278	0.8443201486869867	0.47082235470661976	0.853118959415696	0.8447960256552433	0.4821370666045266	0.8309096128551354	0.7136052382964447	0.8071469982551178	0.8561577637432286	0.8266674293799983	0.5602896813308833	0.7192817205689748	0.7969616168025279	0.7315927560014543	0.8582430594256628	0.860126212679103	0.8118608473979075
ZeeviD_2015__PNP_Main_764__bin.41	0.9018419951470583	0.6296027004705328	0.882623792915128	0.9156863390951342	0.8958345786939836	0.8944658002616376	0.8602382064854723	0.45160050700919474	0.6793032649391431	0.857192410152058	0.9035905831622361	0.9278796906381818	1.0	0.9325659065188581	0.9163085111098369	0.6556395826649051	0.9248676461199442	0.6556879738216042	0.5626086005318147	0.9171787386336696	0.9185345043179958	0.8276058942868749	0.8868793681660199	0.8992496117524634	0.9339826694595277	0.8948147045679219	0.5130182377729983	0.9083467425635194	0.9037154242135522	0.5295712665510972	0.8835855163234758	0.7713631707512463	0.8587336074956682	0.888801188389213	0.860366707372169	0.6113014903256319	0.7712411762385595	0.8337068398663429	0.7819693736842384	0.8858021566189953	0.9027695600918537	0.843188660040738
LeChatelierE_2013__MH0189__bin.26	0.8251380476527123	0.5671547580378808	0.7732220990885988	0.842870995389768	0.79767216036729	0.7946460984990132	0.7678943331540921	0.3948388056523792	0.5989548502971129	0.7637146896896214	0.7964383978556553	0.8611450790072033	0.78246269369662	1.0	0.8165505010113031	0.5767478074784569	0.8486249143599583	0.5907644550836748	0.5052956935683305	0.8175181311227512	0.8269395592847453	0.7192630725599753	0.8049785183385696	0.811476925638513	0.8897338403041825	0.7988216476188656	0.4469724368720299	0.8117092796955991	0.8072720337155631	0.4640799734686469	0.7820536004301791	0.6810785322593412	0.7696269233183844	0.8230813218728078	0.7694054875136137	0.5383493376715189	0.6940094961499513	0.7666882074686305	0.6998739624248347	0.8235269230454281	0.8004733744769474	0.7570746863049632
ZeeviD_2015__PNP_Main_172__bin.42	0.9347716278879277	0.6151739165388705	0.9058680809947016	0.9093337459215203	0.8869974804816967	0.9134099503528994	0.8898188555835165	0.44418493355358263	0.6711061610641135	0.8346458036595965	0.9116663102026081	0.9463415411078903	0.854497059550734	0.907544220504116	1.0	0.6453118150391428	0.9424473608766285	0.6378416177097411	0.5475959153769494	0.9341770155008775	0.9083489191554683	0.8136754781548207	0.8794487852159945	0.9115817447929703	0.9129139344075795	0.9069575716758209	0.5009943071931413	0.9185445496645446	0.9105119734001969	0.5222501831618513	0.9051141974325486	0.7766172470963348	0.8487530583857791	0.9049609937307832	0.8841211189027581	0.591881644831347	0.7628565967845425	0.8397345177041288	0.7720469228050536	0.9072715634210234	0.9139749838074306	0.8633009633630792
CosteaPI_2017__SID713B072-11-90-0__bin.90	0.9192523392765574	0.6584404967041826	0.8816331735541387	0.9140639732768352	0.8989592468493997	0.8981298215411749	0.8597006828304639	0.4812141921964857	0.7026167152704493	0.8748902429864931	0.8961408218280966	0.933105092779461	0.8711943021993549	0.9133804403681027	0.9194976546445927	1.0	0.9258763945557279	0.6837193267984345	0.577180591555856	0.9189400214731999	0.9129649172006599	0.8488219729083217	0.9080899496887359	0.8991829485286211	0.9197948428657806	0.8908654607308993	0.5410268339350044	0.9068233875242546	0.8969675454252196	0.5756833032632888	0.8888127006358207	0.8025557106337728	0.9039703806008498	0.8996908702157425	0.8679852097527448	0.626586242130591	0.7937394869666755	0.8505964567599243	0.8057874974536373	0.8959365724688074	0.9067828618577289	0.8386846125124887
BritoIL_2016__M1.61.ST__bin.27	0.9243634300994067	0.6171294969432164	0.8728851844364671	0.951092957533857	0.8926402157703203	0.8933087061814624	0.8568970909643936	0.4387060805723384	0.6648763031172429	0.8504603017959561	0.8803439530763824	0.9524273226865617	0.8498560821230567	0.9293888786960812	0.9286542492112823	0.6402785463902079	1.0	0.6473240392365384	0.5529809478364489	0.902759867706906	0.916785087992993	0.8049663344641744	0.8923039153957938	0.900057507364044	0.9284330382982603	0.8773878727842943	0.4994848999263502	0.8996894452874789	0.8857225170663099	0.5130635880484825	0.8810505575299709	0.7701446726844505	0.8570596361454148	0.9198237487103815	0.8536058312990275	0.5951593671424819	0.7668683597023966	0.8497820960406609	0.7777095627758831	0.9217608388676543	0.8936823732642697	0.8409687842255694
LeChatelierE_2013__MH0173__bin.42	0.919110757725534	0.6726103494219281	0.8709502729187261	0.9139763398805175	0.8991662010572914	0.8852038294580307	0.849014161688228	0.44247055916104355	0.7073000386813942	0.8813921003997077	0.8834094425581296	0.9403301886792453	0.8662590793828169	0.9302096316671681	0.9036382000257875	0.6797959556453346	0.9306931490952852	1.0	0.5887109425366399	0.9039906305067262	0.9167125112820733	0.828185305368118	0.9083288563201101	0.8851248549447716	0.9273676236730133	0.8866823183048953	0.5054073365711093	0.9015069626509649	0.8906573688056045	0.5064141273047664	0.8743999011475481	0.7992107921089956	0.8787628400739245	0.904250118193149	0.861590449993553	0.63729369923067	0.8139838612627326	0.8715729359178235	0.8136088666351485	0.9007994154811536	0.8945067047750033	0.8346144754373147
ZeeviD_2015__PNP_Main_666__bin.39	0.9291706367811572	0.6682232036177196	0.881357854776993	0.9122106857837132	0.9056089525451585	0.8850695967371961	0.8720766093457756	0.4519364075883382	0.6957701265899363	0.8683270567713769	0.8813981860988016	0.9410690068916147	0.8718661302600866	0.9332648961216393	0.9099861613152044	0.6731398438169564	0.9325836748892149	0.6905497411233281	1.0	0.9116447869245855	0.9220590904278649	0.824292185302258	0.9031241650156032	0.8784615617296088	0.9291303054593485	0.8885469128893863	0.518599041122824	0.9070766345528517	0.8931736717131233	0.5330055153082573	0.8739135750187793	0.8026367861986217	0.8724515646032154	0.9111028347877816	0.8669841497905292	0.6273656840948391	0.803993557071341	0.8557216281754614	0.8029436823505094	0.91005296006695	0.8969207035799089	0.8398304572059468
CosteaPI_2017__SID713B072-11-0-0__bin.104	0.9321923105612984	0.6374731560619207	0.9251479115710624	0.9399795063463584	0.9081527052015406	0.925575058987959	0.9021031513899957	0.45904410061520223	0.6928476363593534	0.858525870293232	0.9327435191764849	0.9592364739922972	0.8854903361822914	0.9406826506695771	0.9671418419947156	0.667678131858209	0.9484977209643796	0.660607036154417	0.567952558369616	1.0	0.9377271674394319	0.8426209105934915	0.9009697188600503	0.9378618288033983	0.9412216887241719	0.9356750538841755	0.5149615449545174	0.9464789783010683	0.9265911044980036	0.5425989250646807	0.9199444080200069	0.7797693875067232	0.8794219376317659	0.9232041552649453	0.8952499479806685	0.6108023540219777	0.7828520727249885	0.8618256626085045	0.7995045404042982	0.9243104984826059	0.9322967418231499	0.8861809173461896
LiJ_2014__MH0374__bin.43	0.9261758641015062	0.6363034637301571	0.8826448064695462	0.9421054620495025	0.9106151998338824	0.9047539461684075	0.8819186265537972	0.45555751644910486	0.6812915561716137	0.8677896742981787	0.9066438060242545	0.9682109287739831	0.8799839648254656	0.9442107604747751	0.933175085328088	0.6582388500800784	0.9558308078712604	0.664755379828327	0.570025911065556	0.9305204769880052	1.0	0.8130078925316058	0.9050671696942993	0.9183912465711959	0.9501888885902098	0.9016591107334768	0.5127671701228389	0.9196359594632658	0.8968579083291356	0.5318141992327582	0.8889225227583772	0.7832800970213767	0.8814651536879538	0.9159022103685558	0.8748173349742506	0.6143739211027338	0.7782264458051228	0.8496433576159482	0.8009674866967658	0.9173183391205665	0.9138226243222742	0.8560959959982188
ZeeviD_2015__PNP_Main_225__bin.42	0.9513434918422955	0.678422991215474	0.931601549138019	0.9541251530951622	0.9319711436490666	0.9517171478314865	0.905248873842366	0.4836832371966414	0.7210734757498165	0.8990492530941694	0.949583969255513	0.9702812618741826	0.9184301755190344	0.9513191229734352	0.9682888812071796	0.7089070923336441	0.9721527007475828	0.6956639659341264	0.5902830489245657	0.9685564874892935	0.9417552444964715	1.0	0.9400566440818396	0.9313565066233683	0.9584677757811351	0.9452133674978858	0.5400786663188838	0.9574587241001795	0.9483682334645943	0.5778562796318676	0.9492197900486565	0.8115817110736653	0.9185344201247144	0.9261113332388664	0.916947284721351	0.6455863917015878	0.8139707627726719	0.881497800935223	0.8320050795553313	0.9237637988719921	0.9572922034963008	0.8929421437925722
LiJ_2014__MH0357__bin.46	0.9494611479238293	0.6570128194104922	0.9032124116701908	0.9532512663950843	0.9336058936933097	0.9325415146537529	0.8904818352633014	0.4668691649147743	0.703360169648653	0.8897202256059769	0.9214299190754083	0.9722377183820949	0.8887275658278909	0.9614003674797159	0.9450304460489818	0.6848305204577156	0.9730857171498276	0.6889641578915842	0.5839936463254269	0.935156822722618	0.9466852865082622	0.8488589913745364	1.0	0.9226132868896783	0.9655266699891157	0.9105269613486155	0.526080750183475	0.9374224993918125	0.9202212865213021	0.5462379376148374	0.925002027291624	0.8010674760076658	0.9043745897026625	0.9372647985157373	0.8919618600227465	0.6353654198245894	0.8055996443376624	0.8776216751907997	0.8239935974259305	0.9350512813094307	0.9420911788160862	0.8649526306502858
ZeeviD_2015__PNP_Main_362__bin.42	0.8868699653338289	0.5914126758052533	0.8666811503309731	0.9195937105066242	0.8570681858869812	0.8606404025348431	0.8345864604737899	0.4219220100096251	0.6429092937813227	0.8196166850298839	0.8786449346096621	0.9221621637988885	0.8369876198734547	0.9001830770494353	0.9098410821568195	0.6298497723554034	0.9116816934683847	0.6235807932985549	0.527616171793417	0.9041652015834631	0.8922513783767724	0.781145902605432	0.8569478251226222	1.0	0.9101329002364446	0.8632588168991056	0.4838521651879577	0.8707457863323917	0.853074706563863	0.5001311478139949	0.8633390574086781	0.739521516757587	0.8363051970491174	0.8709486585641415	0.8303371199031664	0.5742790560536734	0.7360302976052371	0.8166606549366648	0.7525087460262969	0.8711174664286199	0.8611771055658527	0.8313071973844622
LiJ_2014__MH0390__bin.72	0.8810827803436435	0.5993860621463637	0.8446923735688352	0.8927288033165903	0.8598805418418646	0.848919707609092	0.8196081274094074	0.42458170156296615	0.6451093879599844	0.8162670582308434	0.8375385077164783	0.9107181950941069	0.8366449574880639	0.9499010829333363	0.8769268428972592	0.6200739537575918	0.9050804140565323	0.6287872523567251	0.5370757776491506	0.8733020086848857	0.8884501074409458	0.7736727974241857	0.8631028595428651	0.8759280191197164	1.0	0.8514754142550585	0.47997161621125234	0.8608902936694899	0.8671830291753438	0.49808158080801274	0.8438483638341282	0.7310381028322227	0.8293366418612073	0.8711477257452839	0.8175481899688514	0.5777609081063911	0.7432447347744031	0.8208812452440215	0.7468626478883911	0.8743543799078328	0.8577422867090505	0.8044960912186196
ZeeviD_2015__PNP_Main_80__bin.76	0.9312531114317942	0.626087819571615	0.9104061245580979	0.9072466428044792	0.8851093963664778	0.9010029050532803	0.8827549483581093	0.45070743718846296	0.674736434157377	0.8412031552281507	0.9103628008242537	0.9475570140337389	0.8666570304179874	0.922103926548154	0.9419595876210701	0.6493463630119289	0.9247833025603539	0.6500273333375344	0.5553299220487873	0.9386622576234017	0.9115431756454448	0.8249382439866657	0.8800409133588339	0.8982896577582568	0.9206273749283189	1.0	0.5084406449092249	0.9186195167907039	0.9299711227621322	0.5266129819962316	0.8937757185438184	0.7577632192527523	0.8459939724870659	0.9037204847216883	0.8827588868793678	0.594865192294362	0.7726748545897951	0.8341039706595921	0.7735362091890428	0.906822464064932	0.9076050482390083	0.8677216127141768
RampelliS_2015__H20__bin.22	0.8842223608060922	0.6360361220051772	0.8545133690127064	0.8738162503326461	0.8654987540891949	0.8758410233940922	0.8222964273138056	0.52468569984705	0.6858221532886938	0.8316757029920676	0.8667937217922836	0.9015696863315387	0.8477952620444764	0.8803488819059344	0.887814266552335	0.6728637400978987	0.8982862342312313	0.632192211646242	0.5530271466088915	0.8814610622632837	0.8845025899354062	0.8042528970450276	0.8675739280731795	0.8590770045454912	0.885464911549741	0.8675295752613456	1.0	0.8693762650631557	0.8698271853168	0.5888212097834239	0.8605366152622057	0.743560778136483	0.851906633299016	0.8677667956034267	0.8325721674009521	0.6028662668641487	0.7519757161635087	0.7982484671399426	0.771469448976794	0.8645565928438754	0.8727040699752968	0.8201816046040906
LeChatelierE_2013__MH0143__bin.51	0.9315815072872876	0.6397870479690386	0.9170069320651306	0.9345006037401515	0.9088255725472391	0.9285748379408378	0.9013065323461528	0.4592638117640376	0.6897509340122467	0.8635397358059921	0.9345877821612438	0.9589397526105203	0.8811489879216468	0.9384563739062757	0.9554964022136219	0.6620191232375462	0.9497832570883749	0.6619362840138838	0.5678037073313896	0.9509962600062879	0.9311815121787466	0.8369416389779849	0.9074630645542402	0.9075076399460204	0.9322730175686215	0.9200664607257268	0.5103255147570187	1.0	0.9239835725874752	0.5359539981956828	0.9172215251016654	0.7728185572484123	0.8714575876981386	0.9217615090308561	0.9035700155146031	0.6112426238574598	0.7778607046619943	0.8512637518042185	0.80214522031486	0.9219737352324291	0.9658019961097123	0.8842231120645073
ZeeviD_2015__PNP_Main_386__bin.19	0.9274716344370121	0.6198300472384228	0.8961612377926012	0.8954987666471587	0.8843438702596639	0.899721195506218	0.8782570527757037	0.4476674961462575	0.6699065787614933	0.8280326586243886	0.8885884202993267	0.934222475429966	0.8624741725514181	0.9182273094900641	0.9318182523801614	0.6442304856258897	0.9199120120339223	0.6433902688538434	0.5500559627060181	0.915951932615003	0.8934263613064071	0.8155842553079191	0.8764004259685584	0.8747071854251691	0.9238953769061083	0.9163675779558166	0.5023300976902383	0.9090357649038544	1.0	0.523591268886443	0.8942223357172463	0.7545856819300225	0.8418331705938877	0.8885131306670971	0.866633730686657	0.596197640717875	0.7731814449089461	0.8330270002592447	0.7678999160171319	0.8928403440658574	0.9045983336929643	0.856387355067458
CosteaPI_2017__SID713B063-11-0-0__bin.25	0.9666157511032881	0.699062927969287	0.9426960143409819	0.9533643057923858	0.9479779751402294	0.9589713645794107	0.90337819826605	0.5773909511337528	0.7378060046515105	0.8994022710315832	0.9448913072606158	0.968832905275896	0.9183721969995078	0.9591864511006083	0.9711896893868553	0.7513254266117738	0.9682772063293263	0.6647365295895585	0.5964617209460422	0.9746381257431063	0.9626645059286307	0.9030079673689065	0.9453052606637077	0.9318359080247723	0.9642561461854935	0.9429132164673062	0.6179019685000501	0.95812935373905	0.9514200646811007	1.0	0.9512021573530677	0.8241861619679077	0.9589530293349807	0.9410077614500075	0.9177318738478767	0.6408435904921885	0.8191108252693517	0.8755629272640854	0.8420002623350357	0.9367575107508	0.956862106268256	0.8843010816383811
