	SchirmerM_2016__G89065__bin.23	LiJ_2014__MH0376__bin.44	ZeeviD_2015__PNP_Validation_18__bin.30	BritoIL_2016__M1.15.ST__bin.2	LeChatelierE_2013__MH0448__bin.33	NielsenHB_2014__MH0124__bin.51	ZeeviD_2015__PNP_Main_325__bin.27	RampelliS_2015__H10__bin.85	XieH_2016__YSZC12003_37315__bin.117	XieH_2016__YSZC12003_37331__bin.75	XieH_2016__YSZC12003_37101__bin.58	ZeeviD_2015__PNP_Main_560__bin.12	ZeeviD_2015__PNP_Main_764__bin.41	LeChatelierE_2013__MH0189__bin.26	ZeeviD_2015__PNP_Main_172__bin.42	CosteaPI_2017__SID713B072-11-90-0__bin.90	BritoIL_2016__M1.61.ST__bin.27	LeChatelierE_2013__MH0173__bin.42	ZeeviD_2015__PNP_Main_666__bin.39	CosteaPI_2017__SID713B072-11-0-0__bin.104	LiJ_2014__MH0374__bin.43	ZeeviD_2015__PNP_Main_225__bin.42	LiJ_2014__MH0357__bin.46	ZeeviD_2015__PNP_Main_362__bin.42	LiJ_2014__MH0390__bin.72	ZeeviD_2015__PNP_Main_80__bin.76	RampelliS_2015__H20__bin.22	LeChatelierE_2013__MH0143__bin.51	ZeeviD_2015__PNP_Main_386__bin.19	CosteaPI_2017__SID713B063-11-0-0__bin.25	LeChatelierE_2013__MH0124__bin.33	ZeeviD_2015__PNP_Main_25__bin.13	CosteaPI_2017__SID713B014-11-0-0__bin.111	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	LeChatelierE_2013__MH0407__bin.21	ZeeviD_2015__PNP_Main_19__bin.5	NielsenHB_2014__MH0126__bin.31	LeChatelierE_2013__MH0126__bin.1	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	NielsenHB_2014__MH0143__bin.37	LeChatelierE_2013__MH0318__bin.89
XieH_2016__YSZC12003_37101__bin.58	0.9958925516368282	0.9937071312613377	0.9954024035157325	0.9914430111922116	0.9951952825437076	0.9956612564230294	0.9975464688487482	0.9886406322519639	0.9937569340622169	0.994206962696961	1.0	0.9970805242505559	0.9953952306975019	0.9947366594709499	0.995427763276936	0.9945745142055715	0.9915117332312375	0.9936235931311168	0.9949908912295553	0.9950513906993756	0.9954684226922622	0.9952067817907132	0.9951176388122949	0.9948372339463176	0.995108807929594	0.9952548916624449	0.9877784048973213	0.9949768044946646	0.9959648678394857	0.994571934370634	0.9954379315303404	0.9952935030296484	0.9949268357019243	0.991393222162453	0.9973280870479281	0.9940411918935409	0.9939240961744137	0.9943389784791586	0.9928298194917128	0.9913705891075514	0.995008093594498	0.995746003572402
ZeeviD_2015__PNP_Main_560__bin.12	0.9956919126758045	0.9940409481786272	0.9956307853144057	0.9917156089478643	0.9948945519080473	0.9957876800588499	0.9972520116909748	0.9885079525715323	0.9936455799046584	0.9941556860662665	0.9970805242505559	1.0	0.9950433303210572	0.9945925085958035	0.9954662646653154	0.9944002992683907	0.9917987057773928	0.9932148503136332	0.9943810556329733	0.9948254410019236	0.9952805723669043	0.9952550757248427	0.9943002258282465	0.9951498211504245	0.9948062700739562	0.9948729565604126	0.9876945163115303	0.9945675380161271	0.9957419868346387	0.9944498550775274	0.9955289131829483	0.9952444205545291	0.9943811724275265	0.9911419941211698	0.9966220475817096	0.9937758842290665	0.9939002017978352	0.9941459926206216	0.9927033524955676	0.9911766016790545	0.9935958454597865	0.9957758740681376
ZeeviD_2015__PNP_Main_764__bin.41	0.99522172081178	0.9938473382924071	0.9957004981377425	0.9921906537424243	0.9950902667352407	0.9951136681358699	0.9953290930706923	0.9881994663871637	0.9936922812606818	0.9946241481632585	0.9953952306975019	0.9950433303210572	1.0	0.9954258016184552	0.9953521893704353	0.9948247876792237	0.9922031053035856	0.9940393942025031	0.994743864589462	0.995380984535742	0.9961147391549381	0.9948289789444513	0.9948210618405107	0.9957067318932299	0.995220704446482	0.9955400295301489	0.9874244695329734	0.9951090995370993	0.995457513237108	0.9944919806217235	0.9949071472522941	0.9951952680190629	0.9950628274854563	0.9918235785283722	0.9948595085149434	0.9942265783612769	0.9939823260816839	0.9942693144199736	0.9929260172587914	0.9918243584446587	0.9952784315491943	0.9952206598672395
LeChatelierE_2013__MH0189__bin.26	0.9946703859700774	0.9935972634813609	0.9947524837669859	0.9916554233069281	0.994890231513661	0.9949493474898734	0.9947147427352706	0.9885458451360241	0.9936540849691818	0.9946679473719481	0.9947366594709499	0.9945925085958035	0.9954258016184552	1.0	0.9947238117921365	0.9946017863502397	0.991563240915226	0.9937855734050264	0.9948013345424614	0.9947367344715721	0.9952559234940301	0.9946448596534837	0.994188927257322	0.9950221478471284	0.9961882059872009	0.9948288175004399	0.9874528537372359	0.9949819589275566	0.9949598712770144	0.9943300746456848	0.9948051982047896	0.9947869753536049	0.9952293722774261	0.991579151581075	0.9940927588957836	0.9938846506569453	0.9940473527484289	0.994444753489552	0.9926561530312625	0.9916234817612481	0.9950760522316966	0.9947870308068587
ZeeviD_2015__PNP_Main_172__bin.42	0.9952783038080263	0.9932906798765396	0.9966552033774492	0.9920894073373469	0.99485511685862	0.9949685988924192	0.9954893812516967	0.9887528696232715	0.9947042320373619	0.9943084211468484	0.995427763276936	0.9954662646653154	0.9953521893704353	0.9947238117921365	1.0	0.9958429683345136	0.9922756106540804	0.9936087838496643	0.9946115592821968	0.9961963696235664	0.9955033279381061	0.9948221349768278	0.9943193896642558	0.9962863770315311	0.9946655368006098	0.9949829783355313	0.9875394359971176	0.9945541535777407	0.9957422457269398	0.9954479443500487	0.9948462311625161	0.9990033931509037	0.9948962814296667	0.9913492873973399	0.9948812707007435	0.9939934610414282	0.9937857353770166	0.99412885715705	0.9927840160872579	0.9912705863273599	0.9946381219859404	0.9952225641160799
CosteaPI_2017__SID713B072-11-90-0__bin.90	0.99459982448107	0.9931131940762965	0.9959481987227418	0.9915543446326315	0.9949810210466524	0.9943855849351744	0.9944124246557262	0.9878370442400567	0.9952949970699475	0.9944927588147048	0.9945745142055715	0.9944002992683907	0.9948247876792237	0.9946017863502397	0.9958429683345136	1.0	0.9914992704989787	0.993582777819488	0.994472820958344	0.9991720875917216	0.9944276916794162	0.9940626279125875	0.9938414228871767	0.9971786534334797	0.9945836233914624	0.9950118456535004	0.9872261844243344	0.9947129103780809	0.9944518038866288	0.9982288425528321	0.9943996833863555	0.9959758239731012	0.9946854644973367	0.9913797814946076	0.9939714709386801	0.9937047800553634	0.9934749621670341	0.9938024915813366	0.9923735326108094	0.991403969987172	0.9947180370929182	0.9943877340645407
BritoIL_2016__M1.61.ST__bin.27	0.9918221720602063	0.9904980112609435	0.9923394593400591	0.9996224406208317	0.992086618540604	0.9917487014013738	0.9919736962598279	0.9877774143652432	0.9904576334436371	0.9918202412670739	0.9915117332312375	0.9917987057773928	0.9922031053035856	0.991563240915226	0.9922756106540804	0.9914992704989787	1.0	0.990689552660973	0.9912499425627552	0.9918913784118608	0.9920223551761762	0.9920686424965904	0.9915999606359389	0.9922763797294408	0.9917718892738745	0.9916747833412193	0.9863807509626239	0.9919226823605637	0.9920366257838499	0.9914715414587961	0.9914612852646628	0.9921127389261273	0.9920624159362064	0.9912187659067448	0.9914691021982996	0.9912459747368236	0.9905704736738754	0.9908529225400575	0.9918252622171826	0.9911245230150677	0.9920720137611878	0.9917208118962954
LeChatelierE_2013__MH0173__bin.42	0.993785933565428	0.9925661158014969	0.9934349154181717	0.9905933263932933	0.9947958739824768	0.9934356305187345	0.9934412059322125	0.9868831479473578	0.9930043902957753	0.9933724981531012	0.9936235931311168	0.9932148503136332	0.9940393942025031	0.9937855734050264	0.9936087838496643	0.993582777819488	0.990689552660973	1.0	0.9939505549811417	0.9941925008855069	0.9935756933586195	0.9937608291908604	0.9934022464892321	0.9937731254430859	0.993708596802739	0.9944457067379207	0.9861949837628687	0.994113927709235	0.9939107293010035	0.9931913105931452	0.9934214932294896	0.9940421572996849	0.9940031570697209	0.9901528992029754	0.9931759086629296	0.9930646002935343	0.9929893202967164	0.9931240064327986	0.9916515838747401	0.9901491729050665	0.9941423388242275	0.993514719494721
ZeeviD_2015__PNP_Main_666__bin.39	0.9952145192138139	0.9929873799244417	0.9947475596816218	0.9913246340187918	0.9949612788790533	0.9950586623642378	0.9946287919298195	0.988493470058202	0.9939144288448284	0.9944836745505875	0.9949908912295553	0.9943810556329733	0.994743864589462	0.9948013345424614	0.9946115592821968	0.994472820958344	0.9912499425627552	0.9939505549811417	1.0	0.994972519249659	0.9946233362379756	0.9949878940363125	0.9940738022005012	0.9950465999804877	0.994620848130353	0.9955843846365522	0.9870136656046234	0.9951271363067945	0.9954753206362914	0.994904250753426	0.9950583187611545	0.994615555532874	0.9951244352470828	0.9916606088440291	0.9946314051893509	0.9939841633527164	0.9938369145539111	0.9941962152047231	0.9926115797437677	0.9916184424733904	0.9953241939064867	0.9951549122451583
CosteaPI_2017__SID713B072-11-0-0__bin.104	0.9950888955805957	0.9932285414974316	0.9961637566667458	0.9917372872507049	0.9956233467045192	0.9947602606084257	0.9948898368594997	0.9888577671916493	0.9959887192290453	0.9945966141037701	0.9950513906993756	0.9948254410019236	0.995380984535742	0.9947367344715721	0.9961963696235664	0.9991720875917216	0.9918913784118608	0.9941925008855069	0.994972519249659	1.0	0.9949190144663228	0.9949507633027609	0.9945169413570254	0.9975172216324467	0.9950413236929458	0.9955892830319147	0.9878651250234434	0.9951659300524098	0.9948689658445148	0.9988169919034492	0.9945929059950888	0.9965174249587397	0.9951812543024515	0.9915607812985723	0.9944770860906242	0.9940943300297662	0.9937347858052001	0.9938410573701861	0.992552697302452	0.9914553511622582	0.9954153842137112	0.9948352352320423
LiJ_2014__MH0374__bin.43	0.9951118067470611	0.9935884405804201	0.9956387271845316	0.9919387987180812	0.9947916911773199	0.9952957620090477	0.9953303333084484	0.9886261695590118	0.9937922366360967	0.9943272523537683	0.9954684226922622	0.9952805723669043	0.9961147391549381	0.9952559234940301	0.9955033279381061	0.9944276916794162	0.9920223551761762	0.9935756933586195	0.9946233362379756	0.9949190144663228	1.0	0.9948976340221624	0.9947589035364488	0.995507298571846	0.9950188581463133	0.9946608884260919	0.9877989667223827	0.9949258104172968	0.9951257674494571	0.9945014654700676	0.9951541303840014	0.9955241503893427	0.9947798876953233	0.9917166810577671	0.9949691186628018	0.9941097393168083	0.9937569959090827	0.9941162256357773	0.9926073788077544	0.9917311673833413	0.9950120478229507	0.9952277066962278
ZeeviD_2015__PNP_Main_225__bin.42	0.9947038169517703	0.9933594794544969	0.9950236754465638	0.9919826362185626	0.9949331636640432	0.995170108347756	0.9954421257650254	0.9886528819366047	0.9935576212389469	0.9946125995800709	0.9952067817907132	0.9952550757248427	0.9948289789444513	0.9946448596534837	0.9948221349768278	0.9940626279125875	0.9920686424965904	0.9937608291908604	0.9949878940363125	0.9949507633027609	0.9948976340221624	1.0	0.994371879366966	0.9949923249566826	0.9947841456484247	0.9952676914909159	0.9877421387168768	0.9952419623570644	0.9951149853273498	0.994188970523922	0.994923495875281	0.9949388851757489	0.9949838337954003	0.9918361141579635	0.9950396229739427	0.9941757969833257	0.9936769284675159	0.9938730835468129	0.992399419637409	0.9918612882124975	0.9952133216172694	0.9949674231872515
LiJ_2014__MH0357__bin.46	0.9948102781557002	0.9934944595296957	0.9944660375953928	0.9914350117193629	0.9943057447554233	0.994193497923721	0.9947447756645222	0.9883495111734891	0.9930494682962014	0.9936818289032855	0.9951176388122949	0.9943002258282465	0.9948210618405107	0.994188927257322	0.9943193896642558	0.9938414228871767	0.9915999606359389	0.9934022464892321	0.9940738022005012	0.9945169413570254	0.9947589035364488	0.994371879366966	1.0	0.9943986696730055	0.9939753061409673	0.9947069630266129	0.9872502825309506	0.9945245424041501	0.9944753313981938	0.9936731382532311	0.9939382378686562	0.9945122416485658	0.9944591810113516	0.9909058894115805	0.9946114142079578	0.993515884799528	0.9934297848405019	0.9936731988512765	0.993068561207186	0.9909410152756787	0.9945698437305355	0.9944930875033273
ZeeviD_2015__PNP_Main_362__bin.42	0.9949060265171706	0.9936232277321756	0.9961254613351873	0.9922568106357417	0.9953944117331435	0.9951135975330067	0.9950571988979717	0.9886825830550926	0.99557165506007	0.9951678015990957	0.9948372339463176	0.9951498211504245	0.9957067318932299	0.9950221478471284	0.9962863770315311	0.9971786534334797	0.9922763797294408	0.9937731254430859	0.9950465999804877	0.9975172216324467	0.995507298571846	0.9949923249566826	0.9943986696730055	1.0	0.9947975212746447	0.995187170699134	0.9875982211653166	0.9952107313002052	0.9950210127283182	0.9967965187777883	0.9949162447374847	0.9964245098671449	0.9964766836564285	0.992025104558871	0.9942319210793337	0.9943939080379469	0.994081662667628	0.9942905846322689	0.9928396501105791	0.9919914561628682	0.9952827763100701	0.9951483385472607
LiJ_2014__MH0390__bin.72	0.9950135895292408	0.9936126973014102	0.9950519088143642	0.9917029311495076	0.9950545821791271	0.9949426705840302	0.995008026623858	0.9885798756664098	0.993568507255616	0.9944610056942932	0.995108807929594	0.9948062700739562	0.995220704446482	0.9961882059872009	0.9946655368006098	0.9945836233914624	0.9917718892738745	0.993708596802739	0.994620848130353	0.9950413236929458	0.9950188581463133	0.9947841456484247	0.9939753061409673	0.9947975212746447	1.0	0.995352289523614	0.9877355741208471	0.994990566321153	0.9949412252963099	0.994428631189719	0.9946955762366305	0.994648873094231	0.9947600033205679	0.9918444490905289	0.9943939400015238	0.9941415534844895	0.9941221646783903	0.9944792716419341	0.9925933115447476	0.9917897865394494	0.9949356584429687	0.9949640620033452
ZeeviD_2015__PNP_Main_80__bin.76	0.995427735724732	0.9934167981419832	0.9953935531374497	0.9917495868281644	0.9956699419840752	0.9949568731127069	0.9949811184043802	0.9888312825455693	0.9939591588001672	0.9948263793785569	0.9952548916624449	0.9948729565604126	0.9955400295301489	0.9948288175004399	0.9949829783355313	0.9950118456535004	0.9916747833412193	0.9944457067379207	0.9955843846365522	0.9955892830319147	0.9946608884260919	0.9952676914909159	0.9947069630266129	0.995187170699134	0.995352289523614	1.0	0.9874339920507722	0.9955590750631218	0.9953964456494717	0.9947505128701808	0.9948037251720561	0.9948414197868064	0.9953770928198756	0.9917256755955806	0.9947071982639003	0.9946304796749421	0.9944567344941484	0.9946128311793787	0.9928616052630641	0.9916414905205078	0.9956127998625257	0.9951401755473713
RampelliS_2015__H20__bin.22	0.9877099795330992	0.9865901010602611	0.9878591415049379	0.9863016016328565	0.9879790763563914	0.9878785646710571	0.9877651223855519	0.986732294356326	0.986060457596394	0.9875685808708862	0.9877784048973213	0.9876945163115303	0.9874244695329734	0.9874528537372359	0.9875394359971176	0.9872261844243344	0.9863807509626239	0.9861949837628687	0.9870136656046234	0.9878651250234434	0.9877989667223827	0.9877421387168768	0.9872502825309506	0.9875982211653166	0.9877355741208471	0.9874339920507722	1.0	0.9876833030453176	0.9878102107447531	0.9874915259653552	0.9879378729392435	0.986910613853619	0.9873834005813701	0.9884294538200382	0.9876618743361175	0.9871587081125307	0.9862956895989333	0.9867028441349398	0.986970371925411	0.9884183599309454	0.9877287291426512	0.9877147300337734
LeChatelierE_2013__MH0143__bin.51	0.9951189623253506	0.9934014846967717	0.9946903629420629	0.9918108491896118	0.9953357370824527	0.9947849714057042	0.9945943698464663	0.9884912836440346	0.9937244787079507	0.994743045087022	0.9949768044946646	0.9945675380161271	0.9951090995370993	0.9949819589275566	0.9945541535777407	0.9947129103780809	0.9919226823605637	0.994113927709235	0.9951271363067945	0.9951659300524098	0.9949258104172968	0.9952419623570644	0.9945245424041501	0.9952107313002052	0.994990566321153	0.9955590750631218	0.9876833030453176	1.0	0.9947394193893508	0.9946005623187553	0.9946718218120278	0.9947486599844113	0.9956164572065914	0.9915097997427135	0.994479559307738	0.9939329559689168	0.9940194766370117	0.9942307157619625	0.9929529084128897	0.9914484313067765	0.9999554800031695	0.9948619984626592
ZeeviD_2015__PNP_Main_386__bin.19	0.9958034689482227	0.9935327582169472	0.9958984961152423	0.9920206150003077	0.9945881494867914	0.9955247881445491	0.9958422797157249	0.9890447606960309	0.9935179783554122	0.9946259968457142	0.9959648678394857	0.9957419868346387	0.995457513237108	0.9949598712770144	0.9957422457269398	0.9944518038866288	0.9920366257838499	0.9939107293010035	0.9954753206362914	0.9948689658445148	0.9951257674494571	0.9951149853273498	0.9944753313981938	0.9950210127283182	0.9949412252963099	0.9953964456494717	0.9878102107447531	0.9947394193893508	1.0	0.994333452421013	0.995409600995071	0.9955188178278327	0.9950612332395185	0.9914599427110314	0.9951550982078924	0.9939820287560733	0.9940384556503163	0.9942421850905252	0.9923094417434021	0.9914065746441357	0.9949156825302578	0.9956667680261679
CosteaPI_2017__SID713B063-11-0-0__bin.25	0.9943933511053524	0.9924290952743633	0.995807821061884	0.9915260192484224	0.9947949251077727	0.9943140954837799	0.9943623094391114	0.9876215252332796	0.995033615806789	0.9940966752732316	0.994571934370634	0.9944498550775274	0.9944919806217235	0.9943300746456848	0.9954479443500487	0.9982288425528321	0.9914715414587961	0.9931913105931452	0.994904250753426	0.9988169919034492	0.9945014654700676	0.994188970523922	0.9936731382532311	0.9967965187777883	0.994428631189719	0.9947505128701808	0.9874915259653552	0.9946005623187553	0.994333452421013	1.0	0.9942609818680834	0.9954600059552127	0.9944154701918184	0.991308329480111	0.9939855921621362	0.9929385587485061	0.9929351620754403	0.9931587060982073	0.9919848239299489	0.9912320059261311	0.9945344518938168	0.9944847121420067
