	HMP_2012__SRS018145__bin.22	HMP_2012__SRS057692__bin.21	BackhedF_2015__SID229_12M__bin.32	BackhedF_2015__SID137_12M__bin.3	HMP_2012__SRS017533__bin.17	HMP_2012__SRS013164__bin.42	HMP_2012__SRS015434__bin.27	HMP_2012__SRS022530__bin.39	BackhedF_2015__SID105_12M__bin.7	HMP_2012__SRS063288__bin.42	HMP_2012__SRS014271__bin.71	VatanenT_2016__G80511__bin.8	NielsenHB_2014__V1_UC3_2__bin.8	HMP_2012__SRS017209__bin.5	HMP_2012__SRS015644__bin.21	GeversD_2014__SKBSTL007__bin.13	CM_cf__CF_TNFC040IS_t3M15__bin.16	HMP_2012__SRS021496__bin.46	CM_cf__CF_TNFC046IS_t2M15__bin.37	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.51	HMP_2012__SRS015762__bin.61	HMP_2012__SRS075404__bin.10	HMP_2012__SRS022077__bin.86	BackhedF_2015__SID258_4M__bin.3	FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.37	HMP_2012__SRS064329__bin.38	HMP_2012__SRS019071__bin.32	BritoIL_2016__M1.52.SA__bin.8	HMP_2012__SRS055495__bin.3	HMP_2012__SRS047824__bin.17	ZeeviD_2015__PNP_Main_42__bin.67	HMP_2012__SRS057205__bin.78	FerrettiP_2018__CA_C10032IS2555FE_t3M15__bin.1	HMP_2012__SRS023958__bin.3	HMP_2012__SRS042131__bin.5	HMP_2012__SRS024081__bin.63	FerrettiP_2018__CA_C10032MS2543SA_t0M15__bin.10	BackhedF_2015__SID590_12M__bin.25	HMP_2012__SRS017007__bin.56
HMP_2012__SRS014271__bin.71	0.9746295363471644	0.9753461259812165	0.9694259252379714	0.9593524763279453	0.9679883159247998	0.9734569588868044	0.9739048378485391	0.9744154344911884	0.9653925607667719	0.9756379385575074	1.0	0.9672617343768545	0.9684618559039317	0.9726265764632378	0.9679694085972144	0.9663422017671236	0.9690383863889139	0.9766733714746686	0.9719739816188551	0.9660710598995765	0.9760796790047247	0.968337186512054	0.97485893323629	0.9676399090674639	0.9662477535864344	0.9610532985713728	0.9751615109827468	0.9689648079145262	0.9645861475882245	0.9718630974076964	0.9699207378369389	0.9661966295543089	0.9738269700475639	0.9656038698345818	0.974220807054069	0.9681889718580032	0.970259051995701	0.9655798772580024	0.9683664553068932	0.975273888781539
VatanenT_2016__G80511__bin.8	0.9622701949638207	0.9618667575883856	0.9624242806663301	0.9518529740375329	0.9577500871816798	0.9581214031486508	0.9620325080707008	0.961369695972951	0.9564160780763626	0.9642401551357189	0.9672617343768545	1.0	0.9577789972618476	0.9626459649967901	0.9580983186043305	0.9568212645368777	0.9600100532634802	0.9608975867237722	0.9625276618840749	0.9549510956573944	0.9616412590891434	0.9602996084646477	0.9613080577894615	0.959503198680432	0.9577994013264952	0.9516416707504247	0.967175036091583	0.958869511925657	0.9548014956395837	0.9593476308064407	0.9592084144260162	0.9580881675317433	0.9590045646979377	0.9567027911465533	0.9590239407427926	0.9585238156560372	0.9587572904966233	0.9562937787859195	0.9595717405541178	0.9639532559254821
NielsenHB_2014__V1_UC3_2__bin.8	0.9621546913726916	0.9622898622265975	0.9617287829778047	0.9521296880358997	0.95789636635716	0.9577108679827983	0.9625494087941516	0.9633804975906907	0.9573997785710847	0.9658621299586744	0.9684618559039317	0.9577789972618476	1.0	0.9654141640448723	0.95826223080937	0.9584794231875896	0.9581339881733633	0.96349595534628	0.9615995194576736	0.9571546728465691	0.9617976274207782	0.9597815424800417	0.9607943467892901	0.9580265623560011	0.9659193264697918	0.9554568877306231	0.9657313003859407	0.9587453126195761	0.9572473177792915	0.9606971089914843	0.9582773586637839	0.9659933825331087	0.959346829587728	0.9628876485492017	0.9588988432417961	0.9585669308843491	0.9591127245877431	0.9626809868996684	0.9602314997155486	0.9651301370078393
HMP_2012__SRS017209__bin.5	0.9703291192738713	0.9700726200431319	0.9670491843548816	0.9559832124371386	0.9626304545110792	0.9660667620304351	0.9699100934419143	0.9690038099534124	0.9617965195933722	0.9710455588852765	0.9726265764632378	0.9626459649967901	0.9654141640448723	1.0	0.9624616081152185	0.9632476347248485	0.9641729027786919	0.9700644196255572	0.9686803543293636	0.9600614788997199	0.9709589187276572	0.9646303944143775	0.9676480506061595	0.9636572726390608	0.9646068448690212	0.9571937922485984	0.9719121988806476	0.9662653536554718	0.9611115929955077	0.9672635519463394	0.9633994847312563	0.965000063974342	0.9670051580610296	0.963253290641166	0.9665406857751364	0.9627421336683433	0.9676943968962288	0.9628716165341122	0.9651761592112358	0.9714605639496012
HMP_2012__SRS015644__bin.21	0.9637374988395131	0.9637570398691372	0.96084889380579	0.9494925266328085	0.9570738139626443	0.9583034055309951	0.9631342204203316	0.96264051155031	0.9567288303889441	0.9646792395510769	0.9679694085972144	0.9580983186043305	0.95826223080937	0.9624616081152185	1.0	0.9578127468298077	0.9603813711599204	0.962031577871806	0.9624777759426401	0.9555181343234705	0.9622101773216472	0.9607847470487271	0.9615001664116886	0.9596545997554136	0.95800634858112	0.9510245186385385	0.9665657034436276	0.9596322470474768	0.954043258501738	0.9604939331501832	0.960844280895358	0.9575903793238868	0.9593905981432947	0.9569312274815039	0.9595313274221268	0.9942958667453797	0.9594049723352404	0.9551035336629798	0.9602058392711945	0.9636714740185741
GeversD_2014__SKBSTL007__bin.13	0.9632189538413853	0.96371899963719	0.9763550743446179	0.950087471205607	0.9561467283542631	0.9582815654721439	0.9633810252581718	0.9613256673880481	0.9864034763939684	0.9649995157229819	0.9663422017671236	0.9568212645368777	0.9584794231875896	0.9632476347248485	0.9578127468298077	1.0	0.9605306499237426	0.9620949816500273	0.9634691175395713	0.9541374206178675	0.9634312001337223	0.9598362510619196	0.960849720655552	0.9598606837835146	0.9593399008988621	0.951175707821929	0.9689915496405495	0.9601348751419051	0.954857264926952	0.9603139693065941	0.9583234985179384	0.9589773775369741	0.9595755841745832	0.9596099685733136	0.9596022025995754	0.9584006072186353	0.958804827115541	0.9584887165314313	0.9815984707384544	0.964860654905015
CM_cf__CF_TNFC040IS_t3M15__bin.16	0.9643871278521655	0.9646756994217079	0.9636462751420879	0.9514831419271633	0.9582847826071252	0.9605761085400193	0.9640389278040351	0.964104138836864	0.9598389691856988	0.966515243759659	0.9690383863889139	0.9600100532634802	0.9581339881733633	0.9641729027786919	0.9603813711599204	0.9605306499237426	1.0	0.9627068282612231	0.964586172057899	0.9569285374791101	0.9655135603963039	0.9622333179404294	0.9631058412420624	0.9616382536945897	0.9584657254289145	0.9527982177450074	0.9698750706786051	0.960898647646157	0.9553409025932983	0.9617368032565061	0.9621445735481822	0.9590319841276957	0.961921575506235	0.9582686448824609	0.9618039380512893	0.960508872503988	0.961316766343576	0.9562675128432905	0.9633392229388031	0.9659461796525538
HMP_2012__SRS021496__bin.46	0.9746543677189372	0.9741327945487679	0.9648921283299422	0.9524125554089965	0.9602501544728271	0.9710905071213877	0.9708834822330731	0.9687467532182467	0.9600074132995676	0.973248242168237	0.9766733714746686	0.9608975867237722	0.96349595534628	0.9700644196255572	0.962031577871806	0.9620949816500273	0.9627068282612231	1.0	0.9694271292969499	0.960209938564785	0.9777041842962386	0.9628585724872215	0.9684618140951512	0.9620092092575739	0.9623786004784516	0.953524291380851	0.9713613690357876	0.9658898928749696	0.9592530186316407	0.9740645929225336	0.9624516265494073	0.9625766998357542	0.9732279075989017	0.961155787422265	0.9720356890658605	0.9629585992738521	0.9650317773657587	0.9602197554403891	0.9642287482541698	0.9745108467910905
CM_cf__CF_TNFC046IS_t2M15__bin.37	0.9713501163154894	0.9716736044937058	0.9668008390410694	0.9527343684644618	0.9604778330454915	0.9675962026628135	0.9699681205881491	0.9662983660539258	0.9618809165894227	0.9701636719732898	0.9719739816188551	0.9625276618840749	0.9615995194576736	0.9686803543293636	0.9624777759426401	0.9634691175395713	0.964586172057899	0.9694271292969499	1.0	0.958982354762437	0.972570841289428	0.9635377839698146	0.9680323673927511	0.9646732605973446	0.9621817365331997	0.9532920761826404	0.97255124040191	0.965649090436926	0.9581718127129387	0.968487586421644	0.9630865046984982	0.9620662002752406	0.9685222787308334	0.9620411003258541	0.9679850458238342	0.9631033069652144	0.9665965335227792	0.9603736136411645	0.9656708430519535	0.9716731810860438
Bengtsson-PalmeJ_2015__TRAVELRES20__bin.51	0.9597587514302166	0.9596957630475367	0.9575240724854354	0.948894814984905	0.9543787013042799	0.9598026059035552	0.9592525371902377	0.9587916194957408	0.953342451104981	0.96152249233463	0.9660710598995765	0.9549510956573944	0.9571546728465691	0.9600614788997199	0.9555181343234705	0.9541374206178675	0.9569285374791101	0.960209938564785	0.958982354762437	1.0	0.9643813581373576	0.9560184276309762	0.9591280936273587	0.9561235896170556	0.9550627569768397	0.9534459041731066	0.9615049210070743	0.9551495949845661	0.9537323494835139	0.9575152882843684	0.9562983656477135	0.9562123337961718	0.9618263974863793	0.9542383455367001	0.9603968123831699	0.9557101657800243	0.9563637420130562	0.9540530355501735	0.9564524663462788	0.9616064598998398
HMP_2012__SRS015762__bin.61	0.9764344358213426	0.9757488619110335	0.9654304369965175	0.9560970602492087	0.962903403175383	0.9826288349483802	0.9724402689108145	0.9681328866637579	0.9618523126667133	0.971780594808912	0.9760796790047247	0.9616412590891434	0.9617976274207782	0.9709589187276572	0.9622101773216472	0.9634312001337223	0.9655135603963039	0.9777041842962386	0.972570841289428	0.9643813581373576	1.0	0.9633048097452132	0.9711634663971703	0.9652197397889061	0.9624809127315682	0.9542941060949838	0.9715471336537863	0.9672932281307217	0.962021459252618	0.9750767227750395	0.9637060595715116	0.9629947474452377	0.9931402186006517	0.9623967219874945	0.9823604928391604	0.9628688708951867	0.9689929895842176	0.9610349127182045	0.9652579381964115	0.9745745109941722
HMP_2012__SRS075404__bin.10	0.9638486469706862	0.9635425396729889	0.9632731799036514	0.9525104305821341	0.9593574212339233	0.9600076619715677	0.9647902067236829	0.9658366285939346	0.9585917888443072	0.9670334320778671	0.968337186512054	0.9602996084646477	0.9597815424800417	0.9646303944143775	0.9607847470487271	0.9598362510619196	0.9622333179404294	0.9628585724872215	0.9635377839698146	0.9560184276309762	0.9633048097452132	1.0	0.9634890638470366	0.9611729324367806	0.9595775873460707	0.9524404766098972	0.9677773742812024	0.9605996720543453	0.9567284489964577	0.9610833158188817	0.9650951860571434	0.959258730177626	0.9601601420913135	0.9589633315162158	0.9620187650444355	0.9609737830277081	0.9599246679343864	0.9573233009090208	0.9628803386080051	0.9656040629586402
HMP_2012__SRS022077__bin.86	0.9715033410598983	0.9707190592092607	0.9636482888369469	0.9547371299661144	0.9598073785214005	0.9656051608447079	0.969049006216147	0.9653886630376136	0.960015768825089	0.969625789797441	0.97485893323629	0.9613080577894615	0.9607943467892901	0.9676480506061595	0.9615001664116886	0.960849720655552	0.9631058412420624	0.9684618140951512	0.9680323673927511	0.9591280936273587	0.9711634663971703	0.9634890638470366	1.0	0.9622524327418431	0.9606206554790183	0.9545010780140913	0.9693388699848127	0.9641775786462001	0.9607590914780332	0.9682932242620248	0.9624813922727595	0.9616123406489485	0.9663900883959646	0.9600934164367019	0.9665807398092843	0.9615667363427699	0.9640664915376995	0.9590087483079749	0.9636330521958805	0.971073562729312
BackhedF_2015__SID258_4M__bin.3	0.964105820582794	0.9639590993451693	0.963524895903714	0.9509658796322253	0.9574105934809913	0.9596564148698987	0.9636905275282321	0.9625995542770576	0.9592432866781968	0.9651121632707451	0.9676399090674639	0.959503198680432	0.9580265623560011	0.9636572726390608	0.9596545997554136	0.9598606837835146	0.9616382536945897	0.9620092092575739	0.9646732605973446	0.9561235896170556	0.9652197397889061	0.9611729324367806	0.9622524327418431	1.0	0.9588686571608266	0.9518828090506392	0.968210705638711	0.9608030031055407	0.9554118324591991	0.9609884361164729	0.9596782231773638	0.958805353975997	0.9614981961795956	0.958219099390383	0.960944815601146	0.9598026738919222	0.9606761531950215	0.9568618324254174	0.9625101965146459	0.9652979420247348
FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.5	0.9631228286850916	0.9623846185086127	0.9619279626265879	0.9492678573088759	0.956192617575417	0.9576123560773019	0.962762591958166	0.9619436951849689	0.9581768351994774	0.9661844340238963	0.9662477535864344	0.9577994013264952	0.9659193264697918	0.9646068448690212	0.95800634858112	0.9593399008988621	0.9584657254289145	0.9623786004784516	0.9621817365331997	0.9550627569768397	0.9624809127315682	0.9595775873460707	0.9606206554790183	0.9588686571608266	1.0	0.9568521826331634	0.9664268358078174	0.9590290713579182	0.9551395698787791	0.9612022683708611	0.9577600428870927	0.9720934081958125	0.9588744712554591	0.9663012231504109	0.9589867023883017	0.9582606248744308	0.958588341247292	0.9660406320424004	0.9613051011536635	0.9675211969394186
Bengtsson-PalmeJ_2015__TRAVELRES26__bin.37	0.9553345452394314	0.9551255316677127	0.9530621387383995	0.9482104049007265	0.9524740093630424	0.952027115466191	0.9546500150602033	0.9558266887023878	0.9492734424089218	0.9569783023134899	0.9610532985713728	0.9516416707504247	0.9554568877306231	0.9571937922485984	0.9510245186385385	0.951175707821929	0.9527982177450074	0.953524291380851	0.9532920761826404	0.9534459041731066	0.9542941060949838	0.9524404766098972	0.9545010780140913	0.9518828090506392	0.9568521826331634	1.0	0.9572426049539469	0.9515099666937318	0.9514041707210843	0.9522836392538461	0.9514353362450789	0.9555864288246577	0.9529541491756117	0.9535158673331802	0.9530641675242039	0.9510347041390201	0.9521898851277558	0.9536182013422005	0.9522488571935547	0.9580970678918127
HMP_2012__SRS064329__bin.38	0.9720788126404676	0.972642475740255	0.9720577049544018	0.9568757984100533	0.9647322414456297	0.9678324977787002	0.972015151285816	0.9707734376300533	0.9685327461174318	0.9746849706640368	0.9751615109827468	0.967175036091583	0.9657313003859407	0.9719121988806476	0.9665657034436276	0.9689915496405495	0.9698750706786051	0.9713613690357876	0.97255124040191	0.9615049210070743	0.9715471336537863	0.9677773742812024	0.9693388699848127	0.968210705638711	0.9664268358078174	0.9572426049539469	1.0	0.969005983738847	0.9611572984028176	0.9690725912041567	0.9676362150193485	0.9654637046380766	0.9686815070271843	0.9662979598811575	0.9689571846680303	0.967257038906013	0.9783958255355688	0.9650949455871712	0.9708845961142348	0.9731351359788553
HMP_2012__SRS019071__bin.32	0.9675932898323995	0.9678477156460864	0.9632448448901589	0.9528220183283159	0.9576979534709065	0.9625697939391321	0.9756648471537162	0.9632868090777831	0.9588185506231212	0.9670790596031159	0.9689648079145262	0.958869511925657	0.9587453126195761	0.9662653536554718	0.9596322470474768	0.9601348751419051	0.960898647646157	0.9658898928749696	0.965649090436926	0.9551495949845661	0.9672932281307217	0.9605996720543453	0.9641775786462001	0.9608030031055407	0.9590290713579182	0.9515099666937318	0.969005983738847	1.0	0.9590733970584004	0.9649706208015464	0.9601942920629519	0.9591048593150607	0.964344856895819	0.9587392126416748	0.9634724047837001	0.9600954828418884	0.9623103769497234	0.9572445049783956	0.9631392254058915	0.9681485024966116
BritoIL_2016__M1.52.SA__bin.8	0.9604104131323782	0.9601281849127656	0.9576596957462461	0.9574244049590631	0.9585654776881817	0.9561188454693756	0.9608596679041177	0.9574942018232918	0.9545107398568019	0.9607975082313347	0.9645861475882245	0.9548014956395837	0.9572473177792915	0.9611115929955077	0.954043258501738	0.954857264926952	0.9553409025932983	0.9592530186316407	0.9581718127129387	0.9537323494835139	0.962021459252618	0.9567284489964577	0.9607590914780332	0.9554118324591991	0.9551395698787791	0.9514041707210843	0.9611572984028176	0.9590733970584004	1.0	0.9585107921426882	0.954817461258697	0.956766403977512	0.957436918746716	0.9550109892918296	0.9565240104162545	0.9541922627594157	0.9566824003949651	0.9543502679689054	0.9573874177853727	0.9618370206802836
HMP_2012__SRS055495__bin.3	0.9803681306671789	0.9743610502147882	0.9628877443796797	0.9519802323893437	0.9585724059184321	0.9669786554516115	0.9702062970922405	0.9654550225475635	0.9586487286634944	0.9695873513252746	0.9718630974076964	0.9593476308064407	0.9606971089914843	0.9672635519463394	0.9604939331501832	0.9603139693065941	0.9617368032565061	0.9740645929225336	0.968487586421644	0.9575152882843684	0.9750767227750395	0.9610833158188817	0.9682932242620248	0.9609884361164729	0.9612022683708611	0.9522836392538461	0.9690725912041567	0.9649706208015464	0.9585107921426882	1.0	0.9604774331391641	0.9608849149200934	0.9705297859142837	0.9590473503347825	0.9675911833368706	0.9608322133419814	0.9641251680816507	0.9582324370083501	0.9621317525138287	0.9813109403970096
HMP_2012__SRS047824__bin.17	0.9630932266297163	0.963068988990174	0.9621964379760367	0.9503465309967138	0.9577292991977037	0.9598171350756567	0.9657334589417956	0.9730667358656987	0.9573676992588067	0.9713368675499052	0.9699207378369389	0.9592084144260162	0.9582773586637839	0.9633994847312563	0.960844280895358	0.9583234985179384	0.9621445735481822	0.9624516265494073	0.9630865046984982	0.9562983656477135	0.9637060595715116	0.9650951860571434	0.9624813922727595	0.9596782231773638	0.9577600428870927	0.9514353362450789	0.9676362150193485	0.9601942920629519	0.954817461258697	0.9604774331391641	1.0	0.958115666183663	0.9604416428129434	0.9576614423705785	0.9614858029503572	0.9610507591942622	0.9592587777837521	0.9560124282655784	0.9614188127385267	0.9650676708983456
ZeeviD_2015__PNP_Main_42__bin.67	0.9623360400209939	0.9623529448189438	0.9615510684652716	0.9508614884936825	0.9563106675284612	0.9584344393578733	0.9628844261606659	0.9624266380907097	0.9578663869762651	0.9663689230090046	0.9661966295543089	0.9580881675317433	0.9659933825331087	0.965000063974342	0.9575903793238868	0.9589773775369741	0.9590319841276957	0.9625766998357542	0.9620662002752406	0.9562123337961718	0.9629947474452377	0.959258730177626	0.9616123406489485	0.958805353975997	0.9720934081958125	0.9555864288246577	0.9654637046380766	0.9591048593150607	0.956766403977512	0.9608849149200934	0.958115666183663	1.0	0.9593683329973189	0.9670637422814522	0.9592904353231047	0.9578328375726065	0.9585061406922911	0.9658978544325926	0.9604322128567077	0.965484648229187
HMP_2012__SRS057205__bin.78	0.9717104096015998	0.971247930973214	0.9625499687972856	0.9518639848623653	0.9584767799271077	0.9804019438014502	0.9691529291563552	0.9646162632058548	0.9584456826043449	0.96783904856484	0.9738269700475639	0.9590045646979377	0.959346829587728	0.9670051580610296	0.9593905981432947	0.9595755841745832	0.961921575506235	0.9732279075989017	0.9685222787308334	0.9618263974863793	0.9931402186006517	0.9601601420913135	0.9663900883959646	0.9614981961795956	0.9588744712554591	0.9529541491756117	0.9686815070271843	0.964344856895819	0.957436918746716	0.9705297859142837	0.9604416428129434	0.9593683329973189	1.0	0.9589252926188526	0.9802759938024477	0.9596934107167814	0.9645645129251176	0.9580799053681655	0.9615766742695848	0.9711190427409412
