	HMP_2012__SRS018145__bin.22	HMP_2012__SRS057692__bin.21	BackhedF_2015__SID229_12M__bin.32	BackhedF_2015__SID137_12M__bin.3	HMP_2012__SRS017533__bin.17	HMP_2012__SRS013164__bin.42	HMP_2012__SRS015434__bin.27	HMP_2012__SRS022530__bin.39	BackhedF_2015__SID105_12M__bin.7	HMP_2012__SRS063288__bin.42	HMP_2012__SRS014271__bin.71	VatanenT_2016__G80511__bin.8	NielsenHB_2014__V1_UC3_2__bin.8	HMP_2012__SRS017209__bin.5	HMP_2012__SRS015644__bin.21	GeversD_2014__SKBSTL007__bin.13	CM_cf__CF_TNFC040IS_t3M15__bin.16	HMP_2012__SRS021496__bin.46	CM_cf__CF_TNFC046IS_t2M15__bin.37	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.51	HMP_2012__SRS015762__bin.61	HMP_2012__SRS075404__bin.10	HMP_2012__SRS022077__bin.86	BackhedF_2015__SID258_4M__bin.3	FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.37	HMP_2012__SRS064329__bin.38	HMP_2012__SRS019071__bin.32	BritoIL_2016__M1.52.SA__bin.8	HMP_2012__SRS055495__bin.3	HMP_2012__SRS047824__bin.17	ZeeviD_2015__PNP_Main_42__bin.67	HMP_2012__SRS057205__bin.78	FerrettiP_2018__CA_C10032IS2555FE_t3M15__bin.1	HMP_2012__SRS023958__bin.3	HMP_2012__SRS042131__bin.5	HMP_2012__SRS024081__bin.63	FerrettiP_2018__CA_C10032MS2543SA_t0M15__bin.10	BackhedF_2015__SID590_12M__bin.25	HMP_2012__SRS017007__bin.56
HMP_2012__SRS014271__bin.71	0.8797278726905655	0.829851438395286	0.7673809160262175	0.9088384823756285	0.7511211396320739	0.9343037623919154	0.798434645900842	0.8763958400488607	0.9270900135158826	0.8193882225200618	1.0	0.7834902646059188	0.6954277861662962	0.778235470426231	0.9181797103416294	0.8881676648061121	0.9115303485288047	0.8325636632000408	0.8832431331964778	0.8415011112430654	0.5579831362502756	0.90245943821432	0.8150303400460331	0.9166381080026466	0.8726441929773963	0.7788168230324212	0.725571031900876	0.7938279354630745	0.7212142804630461	0.8986874324912769	0.8806609775545866	0.8286050365041933	0.8139649039467507	0.9103190087598754	0.917734082079297	0.9156733341250587	0.8291106096850629	0.8050523387001001	0.7620933217967641	0.7535336398441432
VatanenT_2016__G80511__bin.8	0.7243995665356893	0.687083629505882	0.6604076537000221	0.8463655268383444	0.6722022368394149	0.8375958125711866	0.6985522725003939	0.7803933171445718	0.8316573274591944	0.6991115424906879	0.4165773638778939	1.0	0.6077063796469021	0.6321362550078719	0.8607237314493752	0.7843677422691447	0.8590904225314845	0.7023925931004124	0.7870498327602319	0.7346305991645828	0.42430010066859825	0.8395358179353677	0.6689548627022243	0.8346677635574863	0.8027815563581782	0.6901734458608608	0.5934449948944063	0.6915565866970718	0.6154778270496644	0.7623397210385343	0.7946126063064005	0.7377318414656001	0.7105465090126659	0.8161150340192509	0.8161330749866798	0.8594193695042702	0.7360768833867948	0.748921450830546	0.6423510507660797	0.5886659426225072
NielsenHB_2014__V1_UC3_2__bin.8	0.7342687639802449	0.7042610679246118	0.6905749617965584	0.824239253205767	0.6552263969171483	0.8404660266206011	0.7054909142249685	0.800326113436538	0.8534378944920603	0.7067096870639825	0.4255385854760481	0.6993887449338915	1.0	0.6727944433370983	0.8464657663942595	0.8080616182756406	0.8457556806856686	0.7179928520807034	0.7910686997541692	0.7520617400837153	0.4533295129891702	0.8254801729674662	0.6848582873784688	0.8417588532323435	0.8319851394148783	0.7373596438774833	0.6139251544747858	0.6936374659491065	0.6224344174251988	0.7750052598941376	0.7874310677031428	0.7803475129005825	0.714811308218723	0.8514052222443692	0.8130640544371359	0.8475018271211215	0.733582209377007	0.7751852036409541	0.6681858071445973	0.6372541691581954
HMP_2012__SRS017209__bin.5	0.8110527404053395	0.7724448992608843	0.7174223122509558	0.8746019674705001	0.7137488128239545	0.9159658093298895	0.7768648739578259	0.8401736869219636	0.8906108831187947	0.7706176119099604	0.48228120038830735	0.7367802033356581	0.6813728135809435	1.0	0.8820912522210268	0.8383513059812645	0.8932351116734013	0.8018448102445845	0.8545452633866146	0.7981516851766833	0.48469375238749424	0.8858726926729773	0.7522452083647285	0.8910005922738058	0.83471565600457	0.7447769510865947	0.6878303503527359	0.7842448158519105	0.6679173339968669	0.8611612071170985	0.8381985063485444	0.7929550958327054	0.7769910387921819	0.8788698434504679	0.8804777441727617	0.8819826102803313	0.8206300531644595	0.7708426058645621	0.701376248068101	0.7108680491061572
HMP_2012__SRS015644__bin.21	0.7391075577387936	0.6985529259859792	0.6705769359923367	0.841530322303078	0.6677794379856802	0.861009290824156	0.703444507789315	0.8067964052655578	0.8553451148059854	0.7055340469141426	0.4099314209017538	0.722745224181088	0.6175981813233175	0.6354885345503628	1.0	0.8082895824506992	0.8703955530890892	0.7179051486587411	0.8004025569333767	0.766178148106816	0.435842110020446	0.8561868890256779	0.6943884916789583	0.8523400767847559	0.8154863228100615	0.7071878025047201	0.5952560695354991	0.7029011670212353	0.622586211162623	0.7796238122626357	0.8165512909140396	0.7560112122104223	0.7336635458236739	0.8433229428669103	0.8350874925076035	0.9797610613525651	0.7411067083901206	0.7463552994156056	0.6547544084579373	0.6025184551549455
GeversD_2014__SKBSTL007__bin.13	0.746045381057591	0.7074415267275384	0.7055139865892078	0.830587602331911	0.651187042128836	0.8543289807830089	0.7060236031228615	0.7793381844254542	0.9523243283216576	0.7100973201458222	0.4208055370827749	0.6989468460845535	0.6256681683652991	0.6409486262592378	0.8577682225421988	1.0	0.8703891358972065	0.715325846453771	0.7982009625375581	0.7495676833453994	0.4385896000715928	0.8318887053221435	0.6978450883630056	0.8472554389909699	0.8223201324252764	0.7197334132143407	0.6109160826082506	0.6993155276567447	0.6203758730063463	0.7826734665552763	0.8071822171159349	0.7761368708901784	0.7293202058400661	0.8698495103983744	0.8261800355713412	0.8566209154985052	0.7543626872813968	0.7660651119521957	0.7077437598768347	0.6107531767972825
CM_cf__CF_TNFC040IS_t3M15__bin.16	0.7431436115645441	0.7032124353382594	0.6776910465706522	0.8485040261299102	0.6726925501256851	0.8590786072770036	0.7123544556192644	0.7865088770599085	0.8609640095071331	0.7116576985820943	0.4086855277883847	0.7244275207873456	0.619692361991143	0.6462411377728015	0.8740801818262033	0.8236545464410878	1.0	0.7084629610754197	0.799809127111506	0.7596020878370258	0.4403139362056559	0.8453239945577901	0.6842808265546582	0.8638068187868821	0.8124080562152097	0.7115770694926401	0.5975705796115909	0.7093874065475892	0.626972306696829	0.7803151431064917	0.8142006589272882	0.7593799775151332	0.731371764504235	0.8482291772840979	0.835499416072978	0.8711354452069556	0.756420534961331	0.7500432303765784	0.6660444535046524	0.6027212064140187
HMP_2012__SRS021496__bin.46	0.7644877927291951	0.7087896154748611	0.6479466799186662	0.7942436819035836	0.6352196870598721	0.8662881698807955	0.7145962050777681	0.7633099866768978	0.8182367960908139	0.6997482389118754	0.42437164940697497	0.6733591570529136	0.598083917672337	0.659522962605955	0.8196198390274078	0.7695668291074329	0.8054302451139497	1.0	0.7992166407910614	0.7267057577593666	0.47451920665567077	0.7887616663620781	0.6855909294521271	0.7989139740375342	0.7685919539070242	0.6840603004414323	0.5916431691572778	0.6961254619991802	0.5930682971853145	0.8048520074876873	0.7712387026031071	0.7226990264507682	0.7550117290573343	0.8097690450892752	0.8348390764109603	0.8198694670355551	0.7420639335954908	0.7217575887202731	0.6276610893351189	0.6274489343535988
CM_cf__CF_TNFC046IS_t2M15__bin.37	0.749328579438268	0.7001741924625362	0.645814682762174	0.7937770852758322	0.6322427460249115	0.8629321124372592	0.7001225645838948	0.750236713823571	0.8030840429585253	0.6807801798508779	0.40316984849282733	0.6756907035744045	0.5901128482171345	0.6294388359358947	0.8183380159819261	0.7690127407278912	0.814284194951	0.7157203792790476	1.0	0.713195776013481	0.4504553062617389	0.8040913028708198	0.682601611409348	0.8089778815842324	0.7610589497443904	0.6604000747571682	0.5789772310729615	0.6949535813743135	0.5942848970901495	0.7900371617470462	0.7696162706292096	0.7178629362426676	0.7377845857740413	0.7930646205505804	0.8338651004833402	0.8165811192717578	0.731949086651199	0.7112163631463682	0.6418785732945504	0.6095084096651519
Bengtsson-PalmeJ_2015__TRAVELRES20__bin.51	0.7355607265057685	0.7068231706967602	0.6614669960281754	0.8336900142710584	0.6621576235535508	0.8612302913244574	0.7033723256093857	0.7829423598255377	0.8461585634947473	0.6968173820345142	0.42641750583164734	0.7001438568538334	0.622797585955903	0.6526441577496432	0.8696141082881035	0.8016867359395687	0.8585159245525249	0.7224537050304048	0.7917376876300299	1.0	0.443946836008918	0.8373099341468028	0.689707643899839	0.8417196338814413	0.8191467167968638	0.707110311269551	0.5965365459453573	0.6918299623450386	0.6235203090343251	0.7845030060924237	0.8020346288091976	0.7538655081700377	0.740031751672121	0.8450822161979379	0.8392236314972001	0.8679823932966144	0.7357745058144533	0.734201823715175	0.6537073229443084	0.6109961657276808
HMP_2012__SRS015762__bin.61	0.829270862113174	0.7709127988217078	0.7028409802405481	0.8331150206419785	0.670068236795395	0.9554811061794749	0.7992898046316744	0.7806414616548168	0.8597319424926605	0.7409913715138711	0.4902971769088115	0.7012120826633221	0.6509766428609762	0.6872526590088273	0.8577959495210703	0.8134112235912869	0.8629440211806377	0.8180186483429769	0.8671260840268654	0.7698195789712206	1.0	0.8452547301635257	0.7640344582896874	0.8382382463958529	0.7968201216058008	0.7678656969475315	0.6671016356556636	0.7298136954607525	0.6526244233265288	0.8648909463507328	0.7995382636886033	0.7862288089270345	0.9217264525413387	0.8396316047871104	0.936925189971795	0.8509056829543173	0.8053999097596705	0.7537432841516912	0.7101884114720504	0.7228021808742181
HMP_2012__SRS075404__bin.10	0.7517069068405818	0.7141623892236043	0.6808068280520981	0.866513514030084	0.6750229888230784	0.8727640316767931	0.7242201320503483	0.8137204516640084	0.8707704281973577	0.7279227660491716	0.4236234844897118	0.7411899184719707	0.6332454484253983	0.6710182615140555	0.9001966526574654	0.8241970901352996	0.8850288077030077	0.7263889390313052	0.8268941622193293	0.7756365196302251	0.4515456134352416	1.0	0.7167755759947843	0.8691097113708135	0.8173285819559506	0.7176409751083607	0.6168909979379079	0.7293604966010521	0.6441303641472049	0.7963169038461947	0.8383508784597382	0.7700730120773613	0.739908278312355	0.8601738018735094	0.8536238455151088	0.8951130965148307	0.752840951323158	0.7579022088383265	0.6782987633818311	0.6311955674575954
HMP_2012__SRS022077__bin.86	0.7781401160740331	0.7218595729356306	0.6597877677549047	0.8273313235064533	0.6680737942749168	0.890400163705313	0.7386561609984531	0.7868043068429692	0.8497257376224291	0.7186420669164126	0.44820238255916434	0.6918869463050306	0.6154803525635244	0.6675295611864157	0.8553017943520423	0.8099774407610059	0.8392988536274224	0.7396675015720561	0.8223561001065453	0.7484884314704804	0.47816194759564046	0.8397137147360283	1.0	0.8364669756251993	0.7981703816535605	0.7236427915238962	0.6272314334104382	0.7051102554039236	0.6206459020492398	0.8167707136668435	0.7938401522111103	0.7507219640656887	0.7604229966158033	0.8376661543619194	0.8605799223394932	0.8517851156293169	0.779060025488768	0.7482390172207789	0.6614621397254702	0.6472853342555234
BackhedF_2015__SID258_4M__bin.3	0.768126366488165	0.7268866778626277	0.6943756139294655	0.8688741721854305	0.6879796571500999	0.8810772415687019	0.731709390876348	0.8127406867560232	0.8813539719255996	0.7343800500649577	0.42800310529484453	0.7329942858349969	0.6423175639278811	0.6713325306040538	0.8914118529315462	0.8349815689132524	0.8995959948033841	0.7318466998320606	0.8275188271702737	0.7755970299016657	0.4454286679975073	0.8645125003960835	0.7102274047551147	1.0	0.8333423112265915	0.7275473451841524	0.6249089007889983	0.7341064883762688	0.6544662378402357	0.8129704152011576	0.8338984124972275	0.7854700719287684	0.7503422161665452	0.867709158507346	0.8535805950758895	0.8889952153110048	0.7725788734328296	0.7686396907379828	0.6854595097014059	0.6257200798504389
FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.5	0.7177949740143182	0.6924484982571851	0.6609839076621236	0.7991708584667404	0.6390849700486319	0.8243988854334078	0.683630064077143	0.770964914111582	0.8450199327920519	0.6945351798125692	0.4025923065684289	0.6965681158815303	0.627273486255766	0.6214089666256183	0.8426775688255307	0.8007237377637704	0.8359578176201707	0.695657051616539	0.7691991400722173	0.7457781094111999	0.4183600843230156	0.8032904760910855	0.6696124063367495	0.8233845046022835	1.0	0.7259168040742209	0.5858706768800485	0.6713468723257707	0.5948435641084511	0.7567218384087161	0.7830764333869049	0.772239151760556	0.6997756256392061	0.8540126484523388	0.8016494124522552	0.8387160568554194	0.7175737304585587	0.7730422032518628	0.650804616893824	0.5919188704055436
Bengtsson-PalmeJ_2015__TRAVELRES26__bin.37	0.7050806797525061	0.6742418923471498	0.6451742893874663	0.7954364565455059	0.6309204436103135	0.8196518873262372	0.675061994405606	0.7510412051134248	0.8476740076617592	0.6678563063193288	0.40626734973104783	0.6771311295991352	0.6285922977666674	0.6269220035742289	0.8262811439656713	0.7924315790032633	0.8279048280411183	0.7000709771781527	0.7547027543039134	0.727919637078289	0.4558516641876771	0.7975014617286689	0.6864366329559488	0.8128096401521967	0.8207959001977095	1.0	0.5809237181185325	0.6575312804035138	0.58898490835212	0.7450715701296411	0.7662661933281453	0.7442644481037648	0.7184335932683191	0.8469837059291019	0.7896031119038108	0.8268056552821947	0.7129507095062809	0.7429711648576238	0.6649180989444284	0.5925567773175111
HMP_2012__SRS064329__bin.38	0.8467202361686391	0.8084640125839858	0.7673252619448575	0.8924724373497951	0.7274655496190249	0.9333485004135765	0.8033001690269458	0.866244333844636	0.9346197206442725	0.7912141951362145	0.5015378168473426	0.7715110633686867	0.693509271464155	0.7672126815554231	0.9216033949241881	0.8912895614524746	0.921286762578904	0.8023330722093744	0.8767534004750267	0.8137302730230804	0.5247801946077121	0.9084056896877928	0.7884082852912158	0.9251058959288117	0.8778033689681538	0.769779358072874	1.0	0.7960981513361884	0.6900044250347515	0.8795405469217862	0.8773835379325551	0.8425289620869902	0.8019742222180526	0.9151268952986743	0.9025460367793877	0.9195175304866131	0.8685451955537	0.817572860620787	0.7499104829542345	0.7311298849334603
HMP_2012__SRS019071__bin.32	0.760409294573737	0.7255655124938105	0.6784320237678289	0.8317713554184128	0.6776325165155009	0.861131508073574	0.7368661006509584	0.7855986038815956	0.833192835835316	0.7124255745703554	0.42382277991811695	0.6944221688143862	0.6052064588591926	0.675647637105832	0.8405598966196061	0.7880333570850593	0.8447404016859699	0.7291494064081352	0.8128416323474354	0.728915109720897	0.44343667347012716	0.8295600294682431	0.6845647999420297	0.839398074902477	0.7769205685921668	0.6729731524981583	0.6148947476479752	1.0	0.6239930677165735	0.8030754459487205	0.8110059057257764	0.7414445477711622	0.7152522312532457	0.8221349983695849	0.828143983768312	0.8374343305032548	0.7604153331481504	0.7384566611514354	0.6435477832393328	0.6306113452736078
BritoIL_2016__M1.52.SA__bin.8	0.7484767466740679	0.7076338012186026	0.6638451815428114	0.827946374920274	0.6562885598599421	0.846202855711183	0.713587358142441	0.7701875073060787	0.8338787399432467	0.7017875710185033	0.4359091974900586	0.6996519742990095	0.6148064393299805	0.6514260440258323	0.8428449648385348	0.7914074361696528	0.8452047855413812	0.7032463941297068	0.7868983465532057	0.7437072017598848	0.4489073524274639	0.8293792208626743	0.6821426789160412	0.8471687962248338	0.7793027591171318	0.6824318458214015	0.6033368356937236	0.7064046709683947	1.0	0.783863803071185	0.7925408610611127	0.7424712354126234	0.7125004187109446	0.8174577512111856	0.8261300239331758	0.8386414487603764	0.732541804442506	0.7312388443441209	0.6614279376247161	0.6193585963578642
HMP_2012__SRS055495__bin.3	0.7963704253693601	0.738197157030485	0.6596668495980889	0.8115305979705373	0.6490686638473707	0.8848747995824858	0.7180117506537108	0.7680816950210371	0.8345110888723892	0.6985591460330783	0.42750535343426843	0.6820549655120466	0.6024910955440058	0.6610404493656583	0.830681365744477	0.7858271190453132	0.8279131828991403	0.7511384790866342	0.8233275225705093	0.7364566183512499	0.4682264260580431	0.8069869042623021	0.7065333419418708	0.8282446115935479	0.7802627756077088	0.6794449645435862	0.6052920984386264	0.7155357200503599	0.6169383736320496	1.0	0.777849156901357	0.7395104970354349	0.7517566796870796	0.8156551635084095	0.8585418213513253	0.8289117732511218	0.7646033078305409	0.7332580086300589	0.6421759154641615	0.6555282951867515
HMP_2012__SRS047824__bin.17	0.7312653856105021	0.6986835875727747	0.6600103492218222	0.8356438364694124	0.6633990752261745	0.8474939101700428	0.7004968485331267	0.8071539532631719	0.8446301602519025	0.715909029910754	0.4179582617172193	0.7092797306625757	0.6107307688591487	0.6419212192328049	0.8680087732199929	0.8085544262784349	0.8618615072288884	0.7180985774114277	0.8001854056648033	0.7511677765598714	0.4318422151628983	0.8476130765209008	0.6851045282139755	0.8475948258185172	0.8055639950143376	0.6971516021432766	0.602406838216112	0.7209252891394364	0.62232050165813	0.7760445574795136	1.0	0.7471349081184491	0.7215146794693554	0.831591643754878	0.8229145083421814	0.8654203941937001	0.7565399244850349	0.7351420495109348	0.6597618175981861	0.6049903861741267
ZeeviD_2015__PNP_Main_42__bin.67	0.7743292620446157	0.7364148058995681	0.6984885037081087	0.8531427857281203	0.6826764009578713	0.8850216812264449	0.7401658564958092	0.8032596765910869	0.9011862038574281	0.7286538685929917	0.4339248261740765	0.7266133870985894	0.6678333048041049	0.670079315203749	0.8867713422814419	0.8578646198277939	0.8869679866518749	0.7424983430342581	0.823570315466139	0.7790771574463952	0.4685733273234391	0.8591054931894118	0.7149006087090949	0.8809424951446017	0.8765778193442384	0.7471668699250797	0.6383046649138466	0.7272566274187406	0.6433019195925908	0.8141011782670063	0.8244072386451202	1.0	0.7553607802280008	0.9074965927809008	0.8629293969710844	0.8836333245870024	0.7628759120715359	0.800173189198538	0.7002032189261915	0.6455485222945555
HMP_2012__SRS057205__bin.78	0.7743594596899795	0.7280918213906404	0.6640886153299707	0.8158004811427785	0.6434192216423116	0.9340479203251862	0.740335958704443	0.7686875130713571	0.835398461698441	0.705418639784362	0.4204233308680315	0.6902582023860849	0.6033726730063479	0.6476014717033599	0.8487788577590991	0.7950837676821139	0.8425606890693661	0.7650783580389284	0.8348393873433043	0.7543122333881308	0.5418073115475436	0.8141542203979769	0.7142265437053602	0.8300256227807903	0.783450698054281	0.711362821146447	0.599263447286357	0.691962298409004	0.6088839660746438	0.8162544004467921	0.7852395023128268	0.7450212004266958	1.0	0.8216266551697143	0.9096145600020563	0.850473606666363	0.7602406414925473	0.7305658860656705	0.6615245846667578	0.6313415798261203
