	HMP_2012__SRS013818__bin.43	FerrettiP_2018__CA_C10026MS2439SA_t0M15__bin.18	FerrettiP_2018__CA_C10015MS2241SA_t0M15__bin.5	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.28	BritoIL_2016__W2.56.SA__bin.18	HMP_2012__SRS064423__bin.50	HMP_2012__SRS017209__bin.56	HMP_2012__SRS022530__bin.9	HMP_2012__SRS017439__bin.38	FengQ_2015__SID31398__bin.57	CM_cf__CF_TNFC003IS_t1M15__bin.8	CM_cf__CF_TNFC003SA_t1M15__bin.7	FerrettiP_2018__CA_C10008MS2115SA_t0M15__bin.9	CM_cf__CF_TNFC040IS_t3M15__bin.1	HMP_2012__SRS019389__bin.25	HMP_2012__SRS018591__bin.49	Castro-NallarE_2015__ES_116__bin.16	HMP_2012__SRS015893__bin.4	FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.8	HMP_2012__SRS018300__bin.5	HMP_2012__SRS064774__bin.80	HMP_2012__SRS050669__bin.38	HMP_2012__SRS022077__bin.25	Castro-NallarE_2015__ES_114__bin.22	BritoIL_2016__W2.68.SA__bin.21	FengQ_2015__SID530348__bin.3	HMP_2012__SRS011086__bin.28	HMP_2012__SRS062544__bin.74	HMP_2012__SRS065278__bin.17	HMP_2012__SRS014271__bin.74	LiJ_2017__H3M518112__bin.22	HMP_2012__SRS047219__bin.61	FerrettiP_2018__CA_C10049MS2849SA_t0M16__bin.2
CM_cf__CF_TNFC003IS_t1M15__bin.8	0.8807048260352632	0.5975519204083831	0.6160525071398021	0.9480386268613965	0.5375427468836143	0.785451770290295	0.7467945885235463	0.8488748884758724	0.5060605259100466	0.5791345534164284	1.0	0.9863984109545563	0.9345834787528393	0.7600691046394682	0.7557629669578928	0.7641004236465342	0.649873912417998	0.8733014947942505	0.9345196124411576	0.6959576495390981	0.8549886363123205	0.8657349496456065	0.8793075085493767	0.763588202924561	0.6936694292609635	0.5585850837971167	0.8241695927974283	0.6580171897145562	0.7949014039621628	0.8248295446848068	0.5228896215953288	0.8894764446204889	0.8922575321928143
CM_cf__CF_TNFC003SA_t1M15__bin.7	0.8718573583343568	0.5378800017170177	0.5689240206943126	0.9421853809547893	0.5221913905165375	0.7837985785303944	0.7302144529535041	0.8429124359252791	0.4740073704257311	0.5514797164540866	0.649844002147122	1.0	0.9095582207107178	0.7387523656805574	0.7424316284849827	0.7442587222583712	0.644826825595633	0.8670437588746225	0.928354463842116	0.6698731829469547	0.8450378827642454	0.8582538185579857	0.8706086955043463	0.7551766594401758	0.6804103162159991	0.5064900291850499	0.7910742282876957	0.6287323352247445	0.7932222003581086	0.8201628021727924	0.5408762825038027	0.880321745305933	0.876588081942542
FerrettiP_2018__CA_C10008MS2115SA_t0M15__bin.9	0.8595892717256852	0.5387490284013123	0.5646959813939666	0.934513922591011	0.5159168394073911	0.7787996188769731	0.7286818539471563	0.8336896767014871	0.4713712391147275	0.5482492975596743	0.6294308484592802	0.9298302629583785	1.0	0.7324678845629967	0.7413985546695608	0.7424273956723506	0.6406642454724262	0.8396102917120514	0.9180628939889703	0.6700657233017281	0.8389985484130953	0.8548582541245966	0.8538137719579131	0.7412590876248415	0.6793118235468164	0.5080158792571664	0.7891375592572011	0.6250743498380922	0.7830900770283874	0.8043073158502776	0.5339259017239604	0.8687775865597217	0.8643528750848859
CM_cf__CF_TNFC040IS_t3M15__bin.1	0.8643446417098248	0.5353240509810925	0.5722061084528524	0.8944204277436002	0.5222216064093801	0.7902295134462735	0.7438382793368106	0.8410561395514009	0.48264895999474505	0.5277618692793553	0.6046219832868395	0.8920167049496983	0.8651462247593711	1.0	0.7268279891042181	0.7366897185940582	0.6350708492674906	0.8177430048792904	0.874166856542293	0.6986186291595592	0.8457250272497183	0.8655819123452001	0.8585647250087753	0.7318381397525664	0.6805014153431822	0.5040074020703628	0.776241324736586	0.6794042421293987	0.8000866243397973	0.8297549475430094	0.4970605200334181	0.873487409706442	0.8766367792167271
HMP_2012__SRS019389__bin.25	0.9323708550012177	0.5649441456214068	0.6086485301102321	0.9601680094418529	0.566188292675401	0.8381060533429426	0.809462570348306	0.9194852823684857	0.5220866406817353	0.577809331433502	0.6455007388844993	0.9625224117278216	0.9402274948785001	0.7803904131251453	1.0	0.7698019392825382	0.6828852089759314	0.8837345129037555	0.9499393354337269	0.7404217757692168	0.9151842142092834	0.9245087051724119	0.9199227725194474	0.7804758173737587	0.7705700265249066	0.5449617554264757	0.8387920423076117	0.6818873567550353	0.8546838444915361	0.8765429241753531	0.5669381970777421	0.9446889026270346	0.9479094692924892
HMP_2012__SRS018591__bin.49	0.8844401048702415	0.5425803007346537	0.5668093899067796	0.9570998147695859	0.5257447581089639	0.8336627639317262	0.7753108607270456	0.864304672691158	0.5017258633098968	0.5711083781639926	0.6400078242018558	0.9462415733129875	0.9233341690676016	0.7756907235657611	0.7549230872312052	1.0	0.7381469826030385	0.8794019240620143	0.9445837935275263	0.7410983493527742	0.8775020695230047	0.8808981405632993	0.8776133806820023	0.8224581610531981	0.6937062725459131	0.5364581869897789	0.8302072548939086	0.6666560398731701	0.8347207602876366	0.8537684771120482	0.53593621330244	0.8956349815309931	0.8815616847538295
Castro-NallarE_2015__ES_116__bin.16	0.8990991834392963	0.5602211146948667	0.589267246041651	0.9517850286450937	0.5422547550476027	0.8390453786105248	0.7986936546863526	0.8741418648503162	0.5115823338492845	0.6049785596676321	0.6372184434299725	0.9597222845988264	0.9327382710723455	0.78279953368305	0.783963428403712	0.8641064356419986	1.0	0.9071661124461462	0.9447807861223266	0.7517709860022683	0.8799632361080626	0.889573590722747	0.8882926739785401	0.8670800601429945	0.7139905838386893	0.5588035668312776	0.8326964594196087	0.6791755830068841	0.8484349727591706	0.868360344335723	0.536960931723026	0.9088145415994318	0.8970244145894203
HMP_2012__SRS015893__bin.4	0.8613483270143925	0.5320779806382744	0.5622740825265947	0.9222747266904701	0.5125786800161961	0.7781559428718666	0.7224210439135716	0.8341627710089446	0.47345860786984206	0.5406918320020613	0.6228678175727905	0.9386765193065115	0.8891591820959251	0.7331919240254721	0.7379762211506607	0.7488317628004565	0.6598713512717636	1.0	0.9106415872197887	0.6740645820296683	0.8387018257444694	0.8448756763720691	0.8551717156844701	0.7511024404608533	0.6696396363234807	0.5051878197813524	0.7967175249383444	0.6267742113593698	0.7821686236978688	0.8097508006036735	0.5260168586888504	0.8665260242205617	0.8673629771413848
FerrettiP_2018__CA_C10001MS2001SA_t0M15__bin.8	0.8660193590537102	0.5357480572175228	0.5643091087270476	0.9281260745478302	0.5208853414483186	0.7756636407399766	0.7240664328450588	0.8340825080805997	0.4722259473213672	0.5513582284574651	0.6226407227838525	0.9388715528505605	0.9082211505398529	0.7321711024001101	0.7410266659789561	0.7513715528505605	0.6419791451757101	0.8506773949522041	1.0	0.6623654666116499	0.8355215425349013	0.8514712708892098	0.8591362354721134	0.7496320748229145	0.6837708892098205	0.5089114400660202	0.800389845952823	0.6200940444261055	0.7857106629530294	0.8078691286706554	0.5414758269720101	0.8705745822158036	0.8694325527817894
HMP_2012__SRS018300__bin.5	0.8854406591249393	0.5220676406705234	0.5795718243891655	0.9137195460686861	0.5187436927599072	0.8379969731004305	0.7854539572192821	0.8808749800672504	0.49329885423388875	0.5385227371507884	0.6210457598364162	0.9073537310365433	0.8878268323306033	0.78370045092629	0.7735864154497375	0.7895539151374338	0.6841748647595319	0.8433553567429686	0.8871342952096349	1.0	0.8700373210154217	0.9060400405044986	0.8898255762075792	0.7598179945667786	0.7064293119934419	0.5227912642457995	0.8003270985803277	0.7033108800863052	0.8636289060273756	0.8567081402183305	0.49535343859360276	0.8948517953290875	0.8895037738379855
HMP_2012__SRS064774__bin.80	0.9273662177917603	0.5458311237405321	0.5957052662874982	0.9399962740666942	0.5537575465634459	0.8342998366211598	0.7772115820303287	0.8883034758383708	0.5053423308428662	0.5667444729209935	0.6314689849404637	0.9473514188801903	0.9200744424321864	0.7852175740171898	0.7913872812264896	0.7737577085605462	0.6628220943080413	0.8684955186360988	0.9261903094287554	0.7200933103297451	1.0	0.9111012324644094	0.914222535416616	0.7714621143575647	0.7264607492937641	0.5193531741664177	0.810566784972196	0.679688851216622	0.8398558606977405	0.8970294019972337	0.55131377265994	0.9532462074811214	0.9234697110686425
HMP_2012__SRS050669__bin.38	0.8959872030335715	0.5254025993952218	0.5829072092073863	0.922567941644664	0.5394667504454553	0.8151358010935689	0.7734872098832181	0.8696206300396275	0.492480914601346	0.5451227319678487	0.6128091131351563	0.92214509012765	0.8984717981783593	0.7702249515273342	0.7661964460380274	0.7444424250671494	0.6421890739917092	0.8384967491577218	0.9046095381785603	0.7186987132710533	0.873202995213467	1.0	0.8905997276580511	0.7440990294507406	0.7017613637920375	0.4977099348187629	0.7831671304638489	0.6480172099654139	0.8231485176908107	0.8447723953762145	0.5345395713217169	0.8972626072312175	0.8992690970430532
HMP_2012__SRS022077__bin.25	0.8796441199145746	0.5198826729997252	0.5663327337013833	0.8918145808040976	0.5288292998484674	0.7898030076120766	0.734709828351662	0.8504594716740366	0.4757361737573883	0.5333934442209363	0.6039265554246015	0.9076315719514032	0.8707161023332477	0.7412855459161519	0.7397476228876266	0.719634106356394	0.6222145914379646	0.823502618589772	0.8856380763334426	0.6848688932802821	0.8501657110955542	0.8641430432355313	1.0	0.7212331741207121	0.6919036394410131	0.4900843620122821	0.7586555247370333	0.6367581770007178	0.8069775891250985	0.8207382562230277	0.5181351741738814	0.8839410883762971	0.9005999273352415
Castro-NallarE_2015__ES_114__bin.22	0.9050299031878143	0.5657793583253777	0.5818283319718607	0.9526409834972022	0.5426961094689601	0.8365937595344092	0.7732945778396	0.8756877077065912	0.513084353344247	0.5934041299096398	0.6471905000924052	0.9715490496483683	0.9328526077395071	0.7797530977602956	0.7744996724810843	0.8322463423409237	0.749502160312581	0.8925661407773626	0.9536126047213027	0.7216750815516633	0.885310968001566	0.890970647962548	0.8900312865314818	1.0	0.7186661723810243	0.5446437261263862	0.8383166511929016	0.6673676336949711	0.8340075083301347	0.8637581455977411	0.5516457415432866	0.90976771855463	0.9021423783231688
BritoIL_2016__W2.68.SA__bin.21	0.9140507737657025	0.5609654161792196	0.5826847154679112	0.9314863680955204	0.5590797466266334	0.8211440972131144	0.7815759301130644	0.8928490863974735	0.51740674096263	0.5570938189092728	0.6267685802569524	0.9331872595188424	0.9113682849616833	0.7729525621498615	0.8151839824758055	0.7483339366310109	0.6579424576423826	0.8483286322746187	0.9272912633752843	0.7152907107895855	0.8887408332269547	0.8957851350949626	0.910242129296893	0.7661414188045846	1.0	0.543579368035482	0.8235089075299128	0.6644743936566893	0.8343362064292297	0.8651591802379499	0.5549895632416263	0.9245265861920026	0.9322668662503621
FengQ_2015__SID530348__bin.3	0.8801322211369347	0.5998142660394598	0.5916738208928632	0.9333273419152514	0.53463473240829	0.8003564893758756	0.7765792313798945	0.859192214940547	0.5205856453506201	0.5892267996130806	0.6826038387646327	0.9394929841282605	0.921778883562308	0.774257556873142	0.7797121123611627	0.7826731342448172	0.6964329777111364	0.8655667684419396	0.9334101180861203	0.7159240067450754	0.8593112549577013	0.8592418806430684	0.8719807391675555	0.7852699409766485	0.7351698606443455	1.0	0.8785697223687229	0.7022280980164465	0.8179397247574067	0.822136870792704	0.5217776222111329	0.885604908548098	0.8887630165528692
HMP_2012__SRS011086__bin.28	0.8881619955102847	0.5664635846906704	0.5829802301144171	0.9537109239069972	0.5342801799746913	0.7990677160618319	0.7658810088295701	0.8594223314312073	0.5118498917195284	0.5645956640059253	0.6490000756921899	0.9455590274620409	0.9226796660806025	0.768411871176973	0.773341515540521	0.7805124615252536	0.6687374491935226	0.8796316381161484	0.9459771125105981	0.7062441992604518	0.864221927468594	0.8712491090927657	0.8698201015088146	0.7788670453985499	0.7176981039868447	0.5661415118829118	1.0	0.6700445364716975	0.8125775019443748	0.8325952921489927	0.535517163077045	0.8917180044287552	0.8896072591350059
HMP_2012__SRS062544__bin.74	0.857229164622598	0.531300265505933	0.5597388349254769	0.8696380734913287	0.5127207965772628	0.782839337692031	0.749355263588225	0.8408070428942228	0.4765459848545664	0.5184251603293106	0.6065315054156669	0.8796809171698792	0.8554957944216995	0.7872515527488635	0.7358980076648858	0.733640166617609	0.6384677364206945	0.8100196527907855	0.8578761309274274	0.7264783447652517	0.8482709409256732	0.8438444545532929	0.8545693481873943	0.7257855913230401	0.6778595405231032	0.5296816604675639	0.7843170134893663	1.0	0.7942213064794745	0.8586021841059169	0.45418164411501494	0.8932517489794523	0.8635959552713185
HMP_2012__SRS065278__bin.17	0.9006887825071046	0.5273389957822836	0.5816989039313417	0.9204781505564966	0.5300573894162348	0.8813792773881519	0.7626385890436939	0.8923285149586317	0.4935096547525595	0.5585908158018266	0.613361892810369	0.9290554515465375	0.8971918560689968	0.776085702324697	0.7721432599916273	0.7689708881496257	0.667671524864018	0.8461984551798565	0.9099490419417126	0.7467752364843171	0.8774383284044508	0.8973078395366236	0.9066124016691663	0.7592775573981274	0.712508344089597	0.5164703990777074	0.796232976439427	0.6648580546536002	1.0	0.8617243107819327	0.5265072001839807	0.9067677100034994	0.9055755194242441
HMP_2012__SRS014271__bin.74	0.9120807759794659	0.5362485823696379	0.590532159259319	0.9313927983156035	0.5472378135094738	0.8380419916649932	0.7844034029969476	0.8813216785916194	0.5086714268751933	0.5585602885638213	0.6247487844170846	0.9429410192475235	0.9045515157467522	0.7900602428771556	0.7773261231468194	0.7720518785526269	0.670782864226559	0.8599256602211821	0.9184026378063755	0.7271655846011994	0.919933018950438	0.9039421973282828	0.9051124600485989	0.7718989381637088	0.7252413697399867	0.5095724558757205	0.8008422959821632	0.7055325819220551	0.8458746895383399	1.0	0.5367479596139648	0.9521384535625582	0.9095061979947707
LiJ_2017__H3M518112__bin.22	0.9040901561742665	0.5364796692602597	0.5707321603024734	0.9504222578906282	0.5536795249089121	0.798141400902649	0.7405964005780094	0.8484167405284527	0.49141517168901644	0.5877508217910137	0.6119364672876593	0.9608099680947283	0.9277850674872749	0.7312649013322301	0.7768208880627777	0.7488150656904328	0.6408844992925878	0.8631063020838838	0.9511002260397148	0.6496369322016752	0.8735815894653716	0.883763191312344	0.8828685451467899	0.7616994804257459	0.718830452094529	0.49969196992780923	0.7958689241445748	0.5766466396788031	0.798540783030563	0.8293264258092962	1.0	0.8954668241042592	0.895044037730664
HMP_2012__SRS047219__bin.61	0.9180539071629339	0.5382578466028686	0.597934637702097	0.9388017094923642	0.5490130369823107	0.8245937029674725	0.773673305548901	0.8843646734171011	0.5014625230190791	0.5573387658664775	0.6303565648493404	0.9469706251863014	0.9141774668132086	0.7781756271156065	0.7838437610294992	0.7577885408418353	0.6568525078223723	0.8609972221663446	0.9259951465631852	0.7106604624114669	0.9146716798121534	0.8983201329849002	0.9120776330443338	0.7606930137209256	0.7251311653185913	0.5135851427045749	0.8025113883864974	0.6867672526511944	0.8328069652487341	0.8908625914134034	0.5422568115443768	1.0	0.9236191752814865
FerrettiP_2018__CA_C10049MS2849SA_t0M16__bin.2	0.9153089033048433	0.5416797101390355	0.5912846566754798	0.9215223392332742	0.5492812877329022	0.8101669971013	0.7619407060685687	0.8818638591241743	0.49864551162258086	0.5400896487455003	0.6247766799427759	0.9316942149320316	0.8986606894813374	0.7716554391166848	0.777123985488883	0.7369744835801316	0.6405892080907022	0.851537503540371	0.9137373625127668	0.6979777761816934	0.8755189720975846	0.8895779154927541	0.918170110369233	0.7453096576805612	0.7224705940279643	0.5092618817563493	0.7910514777858937	0.6560381000392547	0.8217803176599355	0.8408122684077839	0.535528611844783	0.9125899886662954	1.0
