	NielsenHB_2014__V1_CD29_0__bin.31	XieH_2016__YSZC12003_36005__bin.30	LiJ_2014__MH0271__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.52	NielsenHB_2014__V1_UC15_3__bin.6	ZellerG_2014__CCIS70398272ST-4-0__bin.61	ZeeviD_2015__PNP_Main_759__bin.12	YuJ_2015__SZAXPI015268-109__bin.32	YuJ_2015__SZAXPI015253-44__bin.3	YuJ_2015__SZAXPI017588-123__bin.39	XieH_2016__YSZC12003_37322__bin.37	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.40	LeChatelierE_2013__MH0136__bin.24	NielsenHB_2014__MH0111__bin.16	NielsenHB_2014__V1_UC1_0__bin.3	ZeeviD_2015__PNP_Main_565__bin.34	ZeeviD_2015__PNP_Main_59__bin.13	NielsenHB_2014__MH0136__bin.7	LeChatelierE_2013__MH0111__bin.11	XieH_2016__YSZC12003_35506__bin.79	BackhedF_2015__SID128_12M__bin.24	VatanenT_2016__G78545__bin.5	VogtmannE_2016__MMRS81135225ST-27-0-0__bin.12	HMP_2012__SRS045645__bin.35	ZeeviD_2015__PNP_Main_555__bin.28	QinJ_2012__CON-083__bin.1	LiJ_2014__MH0399__bin.87	ZeeviD_2015__PNP_Main_599__bin.21	HeQ_2017__SZAXPI029573-88__bin.45	LeChatelierE_2013__MH0229__bin.57	ZeeviD_2015__PNP_Main_467__bin.22	ZeeviD_2015__PNP_Main_409__bin.35	LeChatelierE_2013__MH0431__bin.12	ZeeviD_2015__PNP_Main_662__bin.2	FengQ_2015__SID31428__bin.21	XieH_2016__YSZC12003_36674__bin.4
XieH_2016__YSZC12003_37322__bin.37	0.8357467646491009	0.8678192539041317	0.8534454073863715	0.7452893778493194	0.8020916038682547	0.7607207546747122	0.7197314070687829	0.7221100266392214	0.8824375513528152	0.8491289705980218	1.0	0.8630060084852805	0.8738395993376763	0.852977590240939	0.6270746207880808	0.9086643029821037	0.7748145698026009	0.8762294201637096	0.8593043229598725	0.8429939770189769	0.8484964291056061	0.7326741284599525	0.5807350263921349	0.7894427507121033	0.8210724609224431	0.7869883579420526	0.7745490341552639	0.8740688956286771	0.7605105664079616	0.8068297349848816	0.5877990652881655	0.7055591831517303	0.7085775920858517	0.8655480346079264	0.9026729490336282	0.5615709958641011
Bengtsson-PalmeJ_2015__TRAVELRES20__bin.40	0.8178533449013949	0.8362328280918954	0.8477381085131324	0.7789960808204983	0.7786561103571322	0.7498674115192872	0.7158098504401937	0.7460624620932933	0.8732712501937832	0.8475089684208236	0.8905682674289258	1.0	0.8576509672839624	0.8356072824393017	0.6178208437250972	0.8726212266678272	0.7498191357134892	0.8599437280889036	0.8379741568052568	0.8428704114186559	0.8181192018037473	0.7188763840197564	0.5890899398660244	0.7752985620609282	0.7715656863731679	0.7985437025231248	0.7799445984132899	0.8653111817645283	0.741146489193019	0.7999688587055557	0.5756087511117034	0.6813354855730134	0.7104525958784701	0.8410536092624272	0.8754042248809424	0.569435567437901
LeChatelierE_2013__MH0136__bin.24	0.8180036644450184	0.7976386165556212	0.7538803103139828	0.6108943529195296	0.7385874041075924	0.6811378622740619	0.6706477510660254	0.6195239768428357	0.7336233336252179	0.737151996878682	0.735003319725599	0.6990605010291704	1.0	0.7536037588826213	0.5634389031936979	0.793294154290205	0.7035241187209247	0.9005767122634765	0.7598242263487563	0.7355846873638718	0.7413784121403307	0.6230016526580527	0.49029631460579504	0.7126868939006831	0.723107728698058	0.6494209046279967	0.6877956024442935	0.7806731006902148	0.6666358155717853	0.7137825696117085	0.5761802206425969	0.6271205509303545	0.6156217751830837	0.7733491985550603	0.7940611827090512	0.4712380969271201
NielsenHB_2014__MH0111__bin.16	0.7798099991967862	0.8154639607286662	0.770835540231116	0.6176981755406269	0.6990346301549737	0.7367530839335126	0.6427619379104103	0.6445883762160249	0.7498926138089911	0.7410130271963532	0.7534803020549468	0.7152915607840763	0.791443212203262	1.0	0.597201090973856	0.7859563307797344	0.7292395427967439	0.7933296005233694	0.9433390877586727	0.7625059804504749	0.7680219638227854	0.641133974895495	0.5048437283554256	0.701952391539947	0.755453996221403	0.6770609127069586	0.7014262283059522	0.7842882070754986	0.6744760776160614	0.7489188626027153	0.5502101742741101	0.6216054031842189	0.6372092860826333	0.8431009174098334	0.8037702156687221	0.4897782315094948
NielsenHB_2014__V1_UC1_0__bin.3	0.8232593402418621	0.8450035377661723	0.8238258805222124	0.6817603061805978	0.7569616851213914	0.7502254133545904	0.7255622476801296	0.7020968626276686	0.8018967071816239	0.7910411981787763	0.7894261851101934	0.7537051153693337	0.8432989399973291	0.8510961268718433	1.0	0.8389449576670817	0.7691850197791406	0.8434839158136074	0.8561775701477236	0.8102338907215965	0.8250419098794505	0.6942382936437167	0.5922452829093129	0.7496671679538938	0.7957161923516233	0.7124380890919844	0.7761892161587574	0.8362433153638591	0.7423494251233655	0.774639732639439	0.5673664503638549	0.6816524727450992	0.6994615793616759	0.8630888638752184	0.8565823602748259	0.5617466693984471
ZeeviD_2015__PNP_Main_565__bin.34	0.8389399811667985	0.8629183485363761	0.8415181729177066	0.7042913151021462	0.7961433691488228	0.7576132064242281	0.7246600893798069	0.6981901555079013	0.877660844078915	0.818571830092365	0.8594396281221702	0.7998053113118241	0.8920487369851796	0.8415424778435673	0.6303083671888486	1.0	0.7713766496968428	0.893232199913624	0.8448703830767917	0.8257548704890213	0.8261051107027053	0.712852257834132	0.5544327510745581	0.8276381906416064	0.7981239090048504	0.7375971651731601	0.800401093597023	0.8629520015106447	0.7537705353253401	0.7874004510744959	0.602066666542026	0.6825901323247412	0.7206254716869426	0.8523806051677258	0.8651830690640049	0.5335006010795126
ZeeviD_2015__PNP_Main_59__bin.13	0.8075534359887007	0.819659626112619	0.8103552219709514	0.6635401885496003	0.728019439405866	0.7200563647995114	0.6734961708266749	0.6608371265272597	0.781742385750052	0.7660426434854033	0.7739471418755446	0.7257994666273526	0.8354778371291599	0.8246116199417134	0.6103121783244306	0.8146444489491822	1.0	0.8386666210342585	0.8248367105703086	0.7935576692721017	0.786073076791445	0.6688094153698726	0.5339136547083431	0.7363721445739996	0.8317928007855795	0.7229989969645673	0.7188045449878504	0.8190087061369447	0.7076730894281118	0.7722418500080296	0.5764880333397394	0.6674088514586136	0.6644602958559631	0.9245294816070682	0.8392523831963923	0.5125833559301508
NielsenHB_2014__MH0136__bin.7	0.906847315221071	0.8786973563374179	0.8302718419576365	0.6686387116027109	0.8109869685795745	0.751230603446966	0.7490535339089824	0.6829397853684153	0.8076666640329514	0.8098182067924327	0.8082519565971832	0.768679979894623	0.9876249824503398	0.8284156804922536	0.6180355199045056	0.8711268431701584	0.7744703041515658	1.0	0.8328433610015249	0.8085497690130435	0.814120076750514	0.6864624808017353	0.5435708681110366	0.7838623352990979	0.7938931436896284	0.7159319310217822	0.7531906953676798	0.8632068562495936	0.7240585632921278	0.7850803273019228	0.6325790980659819	0.6875826201536347	0.6796602021113077	0.8512044081099791	0.8710484394933299	0.5199537357528667
LeChatelierE_2013__MH0111__bin.11	0.792422901644141	0.8299494520517112	0.7893547229221382	0.6296589820043618	0.7125602233728879	0.7416338821700909	0.6509295159977682	0.6568787026934818	0.7632207110356111	0.7535334401865074	0.7724673013887359	0.7299789492139421	0.8120610224024432	0.9599898833025923	0.611370741421242	0.8029921257976969	0.7423138569138861	0.8116475882812157	1.0	0.7832924045399569	0.7820372943639097	0.6513068190568253	0.5147876737400625	0.717167229955849	0.7689744346081083	0.6877612838491783	0.7119092719413279	0.801433751624417	0.6899717940790073	0.7559269749771663	0.5602008650131671	0.6340035941522172	0.643131722006423	0.8559336088771058	0.8228600638039019	0.4965847261561644
XieH_2016__YSZC12003_35506__bin.79	0.8078306735531771	0.8579581563789329	0.8502032663848846	0.6595395234588575	0.73658088791599	0.738101602929457	0.6807324399027549	0.6825003026298534	0.8105688432478236	0.7741561670920297	0.8066352856321434	0.7815560974871635	0.836811895370772	0.8259651370408853	0.6158441859761326	0.8353952093694202	0.7601822336100715	0.8387462045172549	0.8337647910340862	1.0	0.853518324237625	0.699061090879745	0.5494818724717798	0.7501216824202318	0.7828548839414512	0.72830333094592	0.7464970594465908	0.8620827490895885	0.7121094813933079	0.8300947735824313	0.5795412131422057	0.657595757129455	0.6918112144536018	0.8459279892263772	0.8421980762828983	0.5295625233277179
BackhedF_2015__SID128_12M__bin.24	0.7231677758169796	0.7043304700954649	0.7172086620032743	0.5371218080921906	0.6419088724937809	0.6446829885399613	0.606318967533434	0.5797647396508834	0.6967623796058087	0.6502487615078775	0.6844938660089724	0.6395621159611337	0.7110528777666745	0.7013889184189824	0.5286926200752663	0.7046004932706823	0.6348468096868156	0.7119984904216189	0.701800863223694	0.7195809325367295	1.0	0.5815698552080454	0.4539153360406523	0.6380190504539366	0.6604750919567113	0.6143340845789127	0.6440605532285841	0.7401834881891438	0.6072018582697255	0.7006272191865286	0.49142676418684755	0.5678693683158633	0.5675807411817235	0.7177518976038101	0.7209794187060149	0.4754225756383816
VatanenT_2016__G78545__bin.5	0.7681120243344567	0.7734125438661884	0.7788698216648285	0.6434118680638822	0.7065673353393747	0.6929586276614941	0.6467887894847948	0.6531350608326582	0.7677985078006397	0.7421967476491486	0.7747132891298244	0.736598735761995	0.7831803256531072	0.7674404022486799	0.5831045243222643	0.7969255871990503	0.7079767663347339	0.7868972383373591	0.766095067966901	0.7724894118499496	0.7622764365850107	1.0	0.5376230291131453	0.7265278879923864	0.73877663061691	0.6797686387321112	0.7204400936090699	0.8071692174139623	0.6974377338746255	0.7566387126035736	0.5430085464607118	0.6288368327584369	0.6700628635485474	0.7871773131075689	0.7995396183876751	0.5139581044372343
VogtmannE_2016__MMRS81135225ST-27-0-0__bin.12	0.6424170646348337	0.6582059497460584	0.6684784444229293	0.5673408671465551	0.5824152483539016	0.5989223900155585	0.5851141517555256	0.5835530507890689	0.6608778340924937	0.6928811544341646	0.6614970207739008	0.6502465864050622	0.6639737674995291	0.6509873588348183	0.5358696720862388	0.6677084013500522	0.608845888562909	0.6712388912280386	0.6522962819528473	0.6541095607677314	0.6409220102477272	0.5791587016743558	1.0	0.6135749737502374	0.608827125330139	0.6006335968441744	0.6210464930392159	0.6661165286818529	0.5973027477628597	0.6212949182410895	0.4455952560543323	0.5259679388889014	0.6101247905085061	0.6599726957436732	0.6703172412343805	0.5160834678657122
HMP_2012__SRS045645__bin.35	0.8179862103007898	0.8188421588808603	0.7958917093765754	0.6648843156612334	0.7575295906150227	0.7176117984372374	0.6935231473701898	0.6830883202402958	0.7889062762560914	0.7785508738027223	0.7864533009158124	0.7484587674340447	0.8440992060157957	0.7916362533607797	0.5932373498151571	0.8717278346076289	0.7344058509074105	0.8465705606200639	0.7947666358595195	0.7809644650058813	0.7878914783229709	0.6845015543606117	0.5366239655099984	1.0	0.7577396393463284	0.7204402358847253	0.7508730150394891	0.8131767507561755	0.7323152096286338	0.7668544414804235	0.5678168585111746	0.6784849710132751	0.6803425894807595	0.7992892476054445	0.8099538155352042	0.5287983374642917
ZeeviD_2015__PNP_Main_555__bin.28	0.7917301928294276	0.8179688199505232	0.7854839143929258	0.6446665259960015	0.7185981437733507	0.7172820173425641	0.6686661102453116	0.6645874957970986	0.7740106980666966	0.7546538718974448	0.7802406971087169	0.7105041540631803	0.8169444703592925	0.8126823996578822	0.6006382774897925	0.8018728817220594	0.7913138160090313	0.8178623777558354	0.8128790046527762	0.7774556683912389	0.7780079155425015	0.663941955192845	0.5079152294361506	0.7227944707662773	1.0	0.7182086905669048	0.7036010646723991	0.8003758035603036	0.7011616600223779	0.7729569203392876	0.5849499502539273	0.6668841426801269	0.6413010742521966	0.8814872604346222	0.8335287904222061	0.5054664328277747
QinJ_2012__CON-083__bin.1	0.8315532577583665	0.8658979576566967	0.8433325655534837	0.7802423347940711	0.7807800252046965	0.7791691546157017	0.7238589299887473	0.7857674155209875	0.8963885983225233	0.8612575353679989	0.8761507528399296	0.8615010731801783	0.8595659745400289	0.8533044119955576	0.6300359878465829	0.8681961623722343	0.805813805072922	0.8640787595416207	0.8517558929548619	0.8473641433117328	0.8478042718879608	0.7157172848761552	0.5870434949729981	0.8051117999938382	0.8414224075326538	1.0	0.7745676103512372	0.8512233373776259	0.791890337563947	0.8386261239783516	0.5913494195437627	0.7179795457579674	0.7199505882318421	0.893560772220258	0.8685893439003314	0.5932067621354452
LiJ_2014__MH0399__bin.87	0.7366893525408376	0.6998594142456309	0.7195949483244414	0.6206655176673352	0.631315917954389	0.6206343417469103	0.5963224178396852	0.593997164755916	0.7083639700475874	0.6739175191026041	0.6914719152014964	0.6747392693070122	0.7300077057463692	0.7088810197467104	0.5504285218496144	0.7554772562837127	0.6424257218990254	0.7289565478256266	0.7069963471232861	0.6964677093933637	0.7127427163050064	0.6082657364870032	0.4867431751204391	0.6728834197043582	0.6610053940224584	0.6211184508508674	1.0	0.72554896090069	0.6285124380157997	0.6652453192002494	0.4790833102945242	0.5528849490891338	0.618298500614695	0.7114145044499215	0.7101074686917289	0.4793533055299024
ZeeviD_2015__PNP_Main_599__bin.21	0.7401027098379465	0.7109650085452838	0.7717675890857535	0.5621740907828479	0.653808346396574	0.6260572383182382	0.591859459987996	0.5789250313881847	0.6779291391575796	0.6756802160297665	0.6899487074933245	0.6618964600784939	0.7326267567761552	0.700829771498176	0.5243381955980606	0.7201879858407301	0.6472113665276606	0.738681269757393	0.7037293428297111	0.711160046975656	0.7242541470371322	0.6025673298666769	0.46160603485310747	0.6443232374507073	0.6648412803258754	0.6035373209937286	0.6415230056930418	1.0	0.6109732261644835	0.7039852332503597	0.5036490390066458	0.5680153617468786	0.5763910921007875	0.727330033109724	0.7450780101711241	0.46152697927599656
HeQ_2017__SZAXPI029573-88__bin.45	0.8083091721720105	0.8338087626367834	0.8223672836619534	0.7001465257525387	0.7704625905866415	0.7578888671603763	0.7017471141228719	0.7219340832504343	0.8389952641289653	0.8492867851909794	0.8178071301641825	0.7723182528008525	0.8522690235489842	0.8210656985197214	0.6341057819572099	0.8569843469684474	0.761841803202027	0.8440931983142453	0.8253608586352416	0.8002757631667701	0.8093925274700359	0.7092852547479161	0.5638846612761061	0.7904809275618625	0.7934447439200315	0.7648920612517324	0.7570662540138704	0.8323321684961129	1.0	0.7977597431122977	0.5846122452449984	0.6745314435195656	0.700773582285405	0.8328345222608612	0.8586005231847953	0.5603944008457115
LeChatelierE_2013__MH0229__bin.57	0.775180286967243	0.7927689931281419	0.8031140779392795	0.618734682961176	0.6992575045530381	0.683853892809687	0.6310811032088685	0.6449170021935849	0.7685734541654765	0.7248691399533871	0.7426258369978999	0.7135227809586882	0.7810818006439448	0.7803485841158252	0.5663639798435198	0.7662525115243566	0.7115869437727842	0.7833815170001316	0.7739891891498509	0.7984782573098776	0.7993843164438816	0.6586376727743786	0.5020374201209413	0.7085145906450304	0.7486801799261203	0.6933396163136736	0.6858740286700399	0.8208816913589007	0.6828332117370439	1.0	0.5424953256688251	0.6361796568498131	0.6369195444960546	0.8038218229254793	0.8194286005389051	0.5247295316450553
ZeeviD_2015__PNP_Main_467__bin.22	0.7448330412049553	0.7424482338611449	0.697563946406821	0.557039303645168	0.6506431775645406	0.6445092243248863	0.6260152698969134	0.572428032441104	0.6620220730221918	0.6654176940673182	0.6625583018923977	0.6287372627075845	0.7721398651258132	0.7020847568402603	0.5080033272927126	0.7175098779002407	0.6505369715694721	0.7730028816731529	0.7024345681946467	0.6826951070972341	0.6866484952912867	0.578857579988711	0.440946495944862	0.6424675440420665	0.6938519354742878	0.5987270134577107	0.6048958735628769	0.7192039749264728	0.6127981937553846	0.6643593476129646	1.0	0.5802999019636969	0.5478365170375211	0.7360736460592376	0.7473604468078786	0.43646579127179824
ZeeviD_2015__PNP_Main_409__bin.35	0.8277411829285028	0.837928274095421	0.8248402787307686	0.6820967323849169	0.7705342847994144	0.7350715886738941	0.679607520241526	0.7131787200951466	0.8078556943110258	0.8070940640104906	0.8163838189774789	0.7639563606422396	0.8626892639860939	0.8142193861214034	0.6265152554777915	0.8350433801442447	0.7731065977463673	0.862495616242014	0.8160552277266975	0.7951832029641828	0.8144976594544318	0.6881272585883537	0.5342817498437095	0.7880411082140188	0.8120153088452801	0.7462124331000412	0.7165889026119574	0.8326258329140174	0.7258008935242365	0.7997468856258482	0.5956871445344067	1.0	0.6553573334553162	0.8588681518076331	0.8416113931964077	0.5388522940396139
LeChatelierE_2013__MH0431__bin.12	0.642142622199067	0.6690091305673532	0.6643766220982298	0.5447086885643425	0.5920637531121478	0.5942077438159193	0.5638449460160907	0.556382994048205	0.6475656222014678	0.6319898778669574	0.6454774520843287	0.6271556950203235	0.6667300900572131	0.6571151440651313	0.5061336620945804	0.6940509659962594	0.6059672807331343	0.6712071411936722	0.651719154024004	0.6586102954769719	0.6409169701786018	0.5772700972118517	0.48793555063107275	0.6221126351398396	0.6147641250093034	0.589095658478847	0.6309082789732854	0.665180918722825	0.5936435357359794	0.6303620775341946	0.4427406827638033	0.5159538837923426	1.0	0.6606036306189723	0.6537527039972342	0.44744281691087673
ZeeviD_2015__PNP_Main_662__bin.2	0.7812632827869954	0.7964740940245407	0.7873489802538053	0.6129243555470635	0.702835129542749	0.7118292389216908	0.6487371805909843	0.6501221658858843	0.7462084525864214	0.7292316563817731	0.7514909615550737	0.7076245128095408	0.7982715429285374	0.8286628456098941	0.5952450554423172	0.7824457547426165	0.8035998176235803	0.8011936845585867	0.8266840500150741	0.7675615963771851	0.7724802678210309	0.6463607952481446	0.503047139270254	0.6966012655367491	0.8053812485233403	0.6968609860340165	0.6918782425732237	0.8000054918871669	0.6724278088571555	0.7582356854819102	0.566968129320213	0.6444632338176682	0.6296219808207282	1.0	0.8193460878598974	0.49362912485061783
FengQ_2015__SID31428__bin.21	0.8393319862845947	0.8725367376928729	0.8373224344844478	0.6803514572618173	0.7921271124173402	0.772186505020818	0.6986756061719324	0.6908890521675238	0.8276353171687485	0.8261180504530982	0.8388286798922361	0.7883119030124908	0.8772820230222875	0.8455522899828557	0.632294881214793	0.8500391868723978	0.7807678177810433	0.8775183688464364	0.8506202547146706	0.8179077883908891	0.8305124908155768	0.7026720548616213	0.5468564780798433	0.7555284104824884	0.8151102130786186	0.7250146950771491	0.739164829782023	0.8771491550330639	0.7419734264021552	0.8273052902277737	0.616137643889297	0.6759172177320597	0.6669030124908156	0.8769556698506	1.0	0.5402498163115357
XieH_2016__YSZC12003_36674__bin.4	0.7572209867981221	0.7147022313396614	0.7346445017429609	0.6266949847516936	0.6260147845713615	0.6338058657066714	0.6417259933878215	0.6220234997922767	0.7312176915321321	0.6984240502798645	0.709580332307344	0.6972493104335381	0.7079127179117438	0.700587036899819	0.5638260052934061	0.7127215750006036	0.6484072742289052	0.7122503469686966	0.6980027757495731	0.6992965714414167	0.7446585137001641	0.61417830236355	0.5724887750319078	0.670709847583541	0.6721127084205785	0.673274959891501	0.6784642961509995	0.7387931400521348	0.6584837280631279	0.7203511398140231	0.4892737343655947	0.5884447560062841	0.6206414529142457	0.7183979579008539	0.7345962133580659	1.0
