	LeChatelierE_2013__MH0079__bin.19	LiJ_2014__MH0385__bin.37	ZellerG_2014__CCIS74726977ST-3-0__bin.8	KarlssonFH_2013__S126__bin.3	XieH_2016__YSZC12003_36034__bin.56	CosteaPI_2017__mickey1-11-30-0__bin.4	ZeeviD_2015__PNP_Validation_13__bin.57	LeChatelierE_2013__MH0426__bin.85	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.53	ZeeviD_2015__PNP_Main_553__bin.24	LiJ_2014__MH0309__bin.10	FengQ_2015__SID31223__bin.58	CosteaPI_2017__SID713B051-11-0-0__bin.73	VogtmannE_2016__MMRS20257302ST-27-0-0__bin.74	ZeeviD_2015__PNP_Main_438__bin.39	CosteaPI_2017__SID713B051-11-90-0__bin.68	XieH_2016__YSZC12003_37223__bin.28	LeChatelierE_2013__MH0132__bin.8	LiJ_2014__MH0362__bin.58	RampelliS_2015__H21__bin.19	RampelliS_2015__H14__bin.79	ZeeviD_2015__PNP_Main_82__bin.39	LeChatelierE_2013__MH0189__bin.85	SchirmerM_2016__G89006__bin.14	LeChatelierE_2013__MH0415__bin.1	NielsenHB_2014__MH0079__bin.17	ZeeviD_2015__PNP_Main_225__bin.4	LiJ_2014__MH0402__bin.12	ZellerG_2014__CCIS36797902ST-4-0__bin.3	ZeeviD_2015__PNP_Main_403__bin.9	LiJ_2014__MH0315__bin.76	NielsenHB_2014__MH0132__bin.49	LeChatelierE_2013__MH0437__bin.12	VogtmannE_2016__MMRS34569532ST-27-0-0__bin.61	LeChatelierE_2013__MH0224__bin.40	CosteaPI_2017__mickey1-11-0-0__bin.28
LiJ_2014__MH0309__bin.10	0.7837241202965063	0.8654614997376404	0.5815304217196402	0.8579540218251167	0.5029386931032737	0.7958437988594685	0.8115635296279822	0.6642575757979325	0.8254470100335874	0.7629665538209935	1.0	0.5350142100314564	0.866838021622687	0.877014375171466	0.7900361976246474	0.7129589627076569	0.886203617631626	0.6491483303545983	0.8988112582869654	0.857949760147454	0.8466712302131637	0.8198753991993373	0.8669616102749048	0.8583215915235232	0.8611540090400838	0.7010624895122777	0.9086067243946421	0.9135412144183209	0.8428889912875328	0.8708301481732053	0.79739877849664	0.4928065544602452	0.8811711090217053	0.879812699266725	0.8416509739265233	0.8869520747711346
FengQ_2015__SID31223__bin.58	0.825752059528228	0.8991121575205009	0.6513709568507233	0.8783057989779565	0.7961702171866132	0.8350677474526825	0.8640914418255877	0.7332081041951761	0.8065955901588407	0.7682401528437687	0.9484983364168412	1.0	0.9181987403421985	0.8993756486935466	0.7714322681301287	0.7609341753717918	0.9130328022900123	0.7045215651942326	0.9223654896449859	0.8919761743537147	0.882486714472843	0.851033990361323	0.9141047108255206	0.8984794009400685	0.8665346377563019	0.7656449064511893	0.9005410540969099	0.9308264839794533	0.8861170373014726	0.8924946569845467	0.8389200072908669	0.5587523929059487	0.9274955400105208	0.8878821448370369	0.9061300890864601	0.9020445592850417
CosteaPI_2017__SID713B051-11-0-0__bin.73	0.765825808004627	0.8551211098192683	0.57646916908416	0.8382235180142072	0.5028603339560387	0.7988293713727502	0.8550731817910111	0.6525971875402206	0.7953451652736124	0.7513359264730196	0.8762880657594088	0.5235695503004656	1.0	0.8501500578098183	0.7894419400404211	0.7598751932603498	0.8464859869754237	0.6195489272468686	0.8943547783436396	0.8495092223758193	0.8307015101637039	0.8273104675352232	0.849512453478848	0.8539266787330414	0.843713162059742	0.6979031756896117	0.8590856732353197	0.8624395581789719	0.8418138119961163	0.8494736802425051	0.812959523433844	0.47455640994296566	0.8565907231800947	0.8449415197277688	0.8642543610466836	0.8819764226412006
VogtmannE_2016__MMRS20257302ST-27-0-0__bin.74	0.8284262247950088	0.9043730122212491	0.6213156273688087	0.8992643234090408	0.5327324990315487	0.8368314005681965	0.8622697727155952	0.7068886185756752	0.8698545793168825	0.8050246312812942	0.950454551490145	0.549787056179412	0.9114047479803965	1.0	0.8264165801170454	0.7608753760506469	0.9151498111880805	0.68380916862137	0.9368610169922068	0.8951780651411225	0.8937826870352229	0.8793041237262196	0.917934216899605	0.9052245565763183	0.9040843531178359	0.7480612211319246	0.9295469726299211	0.9351134747801428	0.8783296105930963	0.9082716420719489	0.8509560678164152	0.5299232686371307	0.9041045592550748	0.9157981395343466	0.8791407426736877	0.9301098578815771
ZeeviD_2015__PNP_Main_438__bin.39	0.8112596397623301	0.886714843653576	0.5847194301605277	0.8595979792397044	0.478737885763586	0.8103222295071703	0.8231033999033089	0.6817109874476132	0.8273708140899323	0.7684662896555544	0.8928889876270275	0.4917869736700303	0.8825955366748969	0.8618364450898547	1.0	0.7262671745660189	0.8779084853990977	0.6295628007675084	0.9210401942492259	0.8515556374359632	0.849063101497388	0.8428895595857574	0.8674151499224244	0.8652910758182473	0.8726964362154634	0.7006410152207249	0.893692138096124	0.879949474971989	0.8307869128617865	0.8827863902721259	0.8030956814707648	0.478088261058822	0.8687198178883405	0.8675873396032051	0.8658853108354873	0.9212978767085762
CosteaPI_2017__SID713B051-11-90-0__bin.68	0.8005335489516534	0.8742695619100307	0.6304688102603112	0.8676081793107484	0.5171993733592571	0.8511575299290108	0.8818957744306107	0.7117166658244076	0.817534104842635	0.7730309091344325	0.8899329207150514	0.5357578868695358	0.9382661786883633	0.8763581427389734	0.8021187691669349	1.0	0.8755316206216935	0.677290656509909	0.8969713250685555	0.8678754857396674	0.8783915334345818	0.8572204652993699	0.8868123508868988	0.8719110148867073	0.8726737026329018	0.7430181156625609	0.8749630957542164	0.8800086708354057	0.8603822614921816	0.8738333603742822	0.8585510129716761	0.5303472589787033	0.8639962178135132	0.8681314881653736	0.8727714490136259	0.8997155380838517
XieH_2016__YSZC12003_37223__bin.28	0.7850212314398896	0.8606847446413746	0.585667317884247	0.8612360688292767	0.503057665780727	0.800813121297326	0.8172283895929645	0.6679931199108273	0.8102020084576406	0.7661937833557957	0.90808934508691	0.527728058525519	0.8580367509428463	0.8652918497363197	0.795964743636982	0.7187438760710565	1.0	0.6419946363252769	0.8934656074691872	0.8497030218570019	0.8485277733653648	0.8221384500584895	0.8702494005031788	0.8553969452273067	0.8623485427846675	0.7127022363565004	0.8801590433815715	0.8876941711932567	0.8309214264776442	0.8725191093876317	0.7980608672820755	0.48916647970772176	0.865586617123911	0.8705741904950618	0.8356054986126827	0.8860964227794053
LeChatelierE_2013__MH0132__bin.8	0.8395367416489888	0.8894004914807667	0.6825149377325452	0.8877062130543452	0.5678508723822504	0.8605822001193308	0.8591290724331253	0.7573969100033217	0.8597397283398016	0.8017103032820616	0.9479386668098013	0.5803090307840588	0.8949586270899407	0.9213965272737598	0.813438786218313	0.7923528766560638	0.914897903777743	1.0	0.923569995558159	0.8935638423247554	0.9036719478678774	0.8636627063491878	0.909824403365842	0.8873164823419315	0.8924934442004414	0.7920837213137581	0.9153467553167904	0.936470782254106	0.8829641004338379	0.9024794185622281	0.862617201204509	0.7082457217136017	0.9273202785213258	0.9224396987015976	0.8799940568011122	0.9175676758436192
LiJ_2014__MH0362__bin.58	0.8028855261462919	0.9165014943985763	0.5951781966111089	0.872143674434364	0.5148573853383317	0.8360724325951008	0.8327502238079723	0.7024463537432493	0.8242823260441033	0.8056053207300848	0.9132252920869944	0.5286171102953832	0.8988977930964306	0.8783345222849954	0.8280137218372713	0.7301216844215578	0.8859153069497923	0.6426032953626555	1.0	0.878181889036711	0.8617029107485199	0.8301781911985824	0.8767421569784245	0.8686682911462973	0.8892467170320302	0.7212521771887987	0.8981719732880991	0.897564687810882	0.8540393144277391	0.882884292090242	0.8146880815083196	0.486995863747222	0.8737685149001443	0.8785802509896805	0.8618382239118928	0.9508623778528075
RampelliS_2015__H21__bin.19	0.7428010311941939	0.8142902928672283	0.5648682555700589	0.7943845583898956	0.4866448546692397	0.7558053861722844	0.7698696198985892	0.6226764346030995	0.7575544191041202	0.7180360089533089	0.8338915775624653	0.4890234980347973	0.8167833637869412	0.8028465019082477	0.7323358288205212	0.6757910128288303	0.8059717721203736	0.5947535225305783	0.8400841275520322	1.0	0.8076270883675848	0.7605673328490441	0.8077627445630083	0.7911490027975208	0.808564255213832	0.6747031744067501	0.8175232596009119	0.8338946841928948	0.8257180329023228	0.8168480852542234	0.7504790683008233	0.45178794347796597	0.8176987842201815	0.8083799284750122	0.7889619349751185	0.8298617601236025
RampelliS_2015__H14__bin.79	0.8102836758302818	0.8773290475669964	0.6152545499262174	0.8771605317811664	0.5323817884534805	0.8261742589859904	0.8440727988194786	0.6962229691570567	0.8207498724745405	0.7840737780328286	0.9048426654642837	0.5319798555318723	0.878201799930772	0.8813848126286641	0.8028746743546301	0.7520620411360697	0.8849714661784264	0.6613521570020586	0.9063718323586745	0.8880172751452879	1.0	0.841633305095553	0.8844260671148275	0.8654145260607385	0.8832760607385546	0.7423649824197045	0.8898020622688602	0.8955424158787415	0.8674407006613106	0.8964572971889745	0.8266228753347543	0.5042834890965732	0.8629078537465158	0.8767677078209543	0.8525475487784883	0.9021464128910023
ZeeviD_2015__PNP_Main_82__bin.39	0.8292649384996583	0.8908997990624516	0.6173022482665683	0.891743544596005	0.5261849370103423	0.8377029943658216	0.8750181660515232	0.7116426074079056	0.8571872106193033	0.7959697188435703	0.9242562728426839	0.5411531629347692	0.9225801918575254	0.9146585923321848	0.8407458830622737	0.774184269220283	0.9044705902135127	0.6667337259202231	0.9210992833267476	0.8821338534729287	0.88778784934368	1.0	0.9016474957272246	0.927871467228443	0.889594245475302	0.7396501548768492	0.917798166459884	0.91143734603896	0.87302740701684	0.9002494604232301	0.8564587669664916	0.5140494140622655	0.8926707638869705	0.8884616447092651	0.8947101659025916	0.9146327695151436
LeChatelierE_2013__MH0189__bin.85	0.7971126242026624	0.8687140284545782	0.5857837418956298	0.8667797348688546	0.503152948184428	0.8045701615772186	0.8307109783708803	0.6766591379790575	0.8133503211412719	0.7715586589559668	0.8976269466345663	0.5338517924067807	0.8700752592984807	0.8769663525576855	0.7946438765295232	0.7355886303028297	0.879315413402167	0.6450855319583138	0.8934257734830245	0.8604628074558828	0.8568391094638085	0.828110409720556	1.0	0.8589454873377403	0.8868099047745117	0.7200177599810266	0.8792100669308601	0.8832325371677243	0.835571807960553	0.8646485371456621	0.8105627762931832	0.49635175793476793	0.8586035249701472	0.8641797177707362	0.8439713965026074	0.8896763215880291
SchirmerM_2016__G89006__bin.14	0.7713833597976962	0.8459730439872077	0.5665126442562332	0.8343021781143446	0.500335191020699	0.7812061749331664	0.8178360896817348	0.6566749378028379	0.8078474518118589	0.7464466751723547	0.8788806747239788	0.518939519975912	0.8649510195643553	0.8552863905899962	0.7839558867888918	0.7152523642012717	0.8547763765877937	0.6221887182720834	0.8754360346984071	0.8334708825642304	0.8291742191467438	0.8427973204355247	0.8494727764344077	1.0	0.8474883583167465	0.6885445400410084	0.8689956760631065	0.8735138001061483	0.8216374667740878	0.8508309955418776	0.7980000905479405	0.4774658358802214	0.8348721937638651	0.8492207695156722	0.8369597056210087	0.8658799541587414
LeChatelierE_2013__MH0415__bin.1	0.7757713631872971	0.8537223184452852	0.569853527649245	0.8761449658274442	0.5041829544403774	0.7879024988495592	0.8149339395476428	0.6582241518506281	0.7881355611420809	0.7516897016207834	0.8741479842815436	0.4961566351645036	0.8472079299580216	0.8468148063230719	0.7838209346176453	0.7096811697023345	0.8542636069715367	0.6204015484853385	0.8884172366598875	0.8444441680622466	0.8389620670840878	0.8010350993975529	0.8694380711310442	0.8401522529445069	1.0	0.6988380952483952	0.864819544355107	0.8757491384536019	0.8294762695541156	0.8491167696160312	0.7787238460577595	0.47277956795334	0.8368688324336192	0.861170037598193	0.8188711241227044	0.8826550283324799
NielsenHB_2014__MH0079__bin.17	0.8927223802718579	0.9000982373984104	0.6755855208017516	0.8981993077869418	0.5576222208373915	0.8642538403960865	0.8759372989126667	0.7399124615855363	0.8350830046499969	0.8075058133713493	0.9214787004095443	0.5676553190684881	0.9074334831984641	0.9072794402358818	0.8148424595619718	0.782411514571414	0.9142008706228167	0.7129570437194934	0.9330529284617479	0.9124174732332848	0.9130357456694672	0.8624032242592459	0.9140622319564927	0.8838544069941107	0.9049008768545548	1.0	0.907642841588519	0.9204816223244663	0.8969011457295439	0.9078213913860577	0.865408462420169	0.5553171779609334	0.9111851295326266	0.8962170549366217	0.8826647752058049	0.9266559443428772
ZeeviD_2015__PNP_Main_225__bin.4	0.7985062630071993	0.8665336438406158	0.5806929714417299	0.8515734637927365	0.49647963816632706	0.7944406306889525	0.8199939390252909	0.671081330025504	0.8291130990915055	0.7606403778224808	0.9263254852038355	0.5178690134297297	0.8663935245328269	0.8744487554364119	0.8061672046958434	0.7146356246279778	0.875696794852299	0.6390532062338972	0.9012343533439635	0.8575116983329062	0.8488340770156543	0.8300233314940412	0.8657336603507979	0.8652177171632031	0.8685784081577679	0.7040023070806957	1.0	0.8999124525875366	0.8386846598685269	0.8772609173578494	0.7933240210113789	0.4851652756114198	0.8657412637240888	0.8750309565912557	0.8456689013342834	0.886591885680024
LiJ_2014__MH0402__bin.12	0.7662979659616351	0.843365097912275	0.5857283088980296	0.8304908377480045	0.5014455909869652	0.7741072626933311	0.8012032117226296	0.6525913001371114	0.8031311927112529	0.746061271162131	0.9026166960100847	0.5187674185424085	0.842936657692581	0.8525402452214967	0.7692765202653803	0.6965774784661419	0.855940397333565	0.6336262411739473	0.8728337846693142	0.8476931862741228	0.8279480924146607	0.7988357373882515	0.842857706792146	0.8428787603655953	0.852414450120137	0.6919293757878641	0.8721432274601759	1.0	0.8326056692009906	0.8467515652016011	0.7872789045825733	0.4873349597218823	0.8851980220167744	0.8763781537595103	0.8171197132503296	0.8597431990378518
ZellerG_2014__CCIS36797902ST-4-0__bin.3	0.7419937497302742	0.8117166768943169	0.558187611245433	0.8072831746907232	0.488038912086767	0.7638907455378148	0.7919422255296888	0.6241922700015473	0.7555926651432204	0.7091156257795733	0.8327379191801599	0.49380762263443917	0.8227067520386006	0.800701865923399	0.726234922987372	0.6809836227775913	0.8011297430947572	0.5973717921053767	0.8304364347147855	0.8393092283579937	0.801898658897161	0.7651054325138231	0.7973072684384536	0.7927537711609733	0.8073052790464392	0.674146008742799	0.8127350561398006	0.8325342433310633	1.0	0.8236909221621428	0.7617403075031657	0.4506951819872658	0.8077757860466781	0.7964146735028772	0.7977883013223667	0.8188632256149484
ZeeviD_2015__PNP_Main_403__bin.9	0.8192069493753663	0.8961915558482053	0.6043939321942621	0.8798188211495251	0.5137106025944758	0.8260879895189155	0.8452523990867518	0.6876633426785145	0.8397776616229842	0.7874706690289837	0.9247418761412773	0.53459074668676	0.8923352544129394	0.8899757658862423	0.8294538386519407	0.743400672943551	0.9042051052294547	0.6562783551576122	0.9227444285297293	0.8924433009985542	0.8907552852316722	0.8480186179540615	0.8868101706344089	0.8823695125345353	0.8882809618522013	0.7334304055537076	0.913751671610788	0.9100554601426895	0.8853467333727052	1.0	0.8198054482632218	0.4953670076639536	0.8820227452204943	0.8895775208795784	0.8719964746265888	0.9104050559013801
LiJ_2014__MH0315__bin.76	0.7892618192793389	0.8676863400163946	0.6252739134394837	0.8633799236703478	0.5234641351240819	0.8283571027592853	0.8670803223442526	0.6969286571946144	0.8188030972384525	0.771730168547921	0.8910918378706277	0.5288057820515186	0.8986837272348985	0.877464179176447	0.7940790049404132	0.7686351922439262	0.8703378161575741	0.6601288591211315	0.8960429665338945	0.8628548671017533	0.8643627676553247	0.8490021841638891	0.8748579460048971	0.8709033532779423	0.8572870053261691	0.7357655795058872	0.8695805917185125	0.8904310523931447	0.8616202102726543	0.8627215194017928	1.0	0.5181171304765573	0.8698591931630729	0.864378245513356	0.890498916847589	0.8916704716400994
NielsenHB_2014__MH0132__bin.49	0.841633257577692	0.8837731416460254	0.7244707744950333	0.8859068971681009	0.575491943515232	0.8623028012563521	0.865195475090013	0.7762968259237507	0.8710901151655984	0.8095615535864764	0.9449135619621561	0.6043155179898367	0.9001077602716989	0.9375705421209878	0.8110977758484206	0.8146727611654453	0.9153290263272132	0.929957866244478	0.9190337325400271	0.891256096626746	0.9047572840325834	0.8743310947115753	0.9191981818646102	0.8940833993003242	0.8930384821633768	0.8100804371696331	0.9124680166492174	0.9457317228875667	0.8747028931845459	0.894449069227037	0.8889895559357524	1.0	0.9291693266259798	0.9249007941574526	0.8898005668905289	0.9156548607032506
LeChatelierE_2013__MH0437__bin.12	0.7900038270441871	0.8643310066455432	0.5974447972414267	0.8590346211807789	0.5145109220296515	0.810125439542394	0.8227131472536943	0.6714801024163547	0.8192549614498681	0.7655965896660945	0.9161257020632254	0.543920455080415	0.8809661874276892	0.8673389193778589	0.7991422104143233	0.7196377212527229	0.8782340877207265	0.6602193987386816	0.8940911213128699	0.8746623644265443	0.8394618655261964	0.8232686501943153	0.8621671482317782	0.8476858567179025	0.8571327297569578	0.7207304503672245	0.8828669711686774	0.9314510478956519	0.8500562979799743	0.8635500902484589	0.809276400651096	0.5038184596451759	1.0	0.8959448285334667	0.862140010002376	0.8813693839788078
VogtmannE_2016__MMRS34569532ST-27-0-0__bin.61	0.7634503553736809	0.8447113934955848	0.5786765022614688	0.8444744777083781	0.48907333620503984	0.7761231962093474	0.7937901141503338	0.6508205901356882	0.8045428602196856	0.7403548352358389	0.8892849450786129	0.5062147318544045	0.8448282360542753	0.8541336420417833	0.7759137411156579	0.7029808313590351	0.858739500323067	0.6384875080766745	0.874022722377773	0.8406563644195563	0.8292337928063751	0.7966083351281499	0.8436431186732715	0.8382845143226362	0.8575026922248546	0.6891842558690502	0.8675339220331681	0.8965345681671333	0.8148018522506999	0.8467348696963171	0.7818215593366358	0.4875624596166272	0.8710381219039415	1.0	0.8214780314451863	0.8605120611673487
LeChatelierE_2013__MH0224__bin.40	0.8039111006340545	0.8735461639528393	0.6082925132571358	0.8658784607509045	0.5292720101966413	0.8233129146285518	0.8666116621195471	0.681739761469777	0.8274411445568032	0.773203309979512	0.91285765955652	0.5543580125794012	0.9272645753383185	0.8798422201499221	0.8309615511282289	0.7583659489497713	0.8844580954328892	0.6536036645046182	0.9199990062203672	0.8803986211885373	0.8652296150952814	0.8608130735177372	0.8841027614362659	0.8865346326424254	0.8749484332370754	0.7283468706919364	0.8996710127192238	0.8969774076911611	0.8758318571083554	0.8906328180701494	0.8642861022229464	0.5033245395391405	0.899402345551045	0.8814877343326597	1.0	0.9026009292995124
CosteaPI_2017__mickey1-11-0-0__bin.28	0.8076185836561872	0.9195838723374842	0.6003151185589689	0.8835975962334994	0.5186212904719427	0.8619068622771704	0.8449835034556612	0.7061217705010846	0.8237272644483286	0.8149589149915021	0.9134170065272991	0.5239932280231687	0.8984977007975615	0.8838499544109467	0.8394958103056497	0.7423033498902242	0.8905429321606358	0.6470990330292966	0.963778372465309	0.8792795283754826	0.8693360675793256	0.8355475020380666	0.884921928060364	0.8708567999008122	0.895479826158132	0.726037219539545	0.8955813180338446	0.896112367415951	0.8535762993977418	0.8829101945023223	0.8217248571707576	0.4917961648140285	0.8730358579025963	0.8767488147394731	0.857025377357766	1.0
