	ZeeviD_2015__PNP_Main_415__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES24__bin.8	BritoIL_2016__WL.15.ST__bin.16	ZeeviD_2015__PNP_Main_487__bin.14	BritoIL_2016__WL.39.ST__bin.32	ZeeviD_2015__PNP_Main_607__bin.26	LiuW_2016__SRR3993015__bin.15	ZeeviD_2015__PNP_Validation_27__bin.17	ZellerG_2014__CCIS22958137ST-20-0__bin.2	ZeeviD_2015__PNP_Main_16__bin.15	ZeeviD_2015__PNP_Main_727__bin.17	ZeeviD_2015__PNP_Main_602__bin.12	Bengtsson-PalmeJ_2015__TRAVELRES23__bin.47	ZeeviD_2015__PNP_Main_769__bin.12	ZeeviD_2015__PNP_Main_539__bin.51	BritoIL_2016__W2.46.ST__bin.25	ZeeviD_2015__PNP_Main_741__bin.63	ZeeviD_2015__PNP_Main_547__bin.27	LiJ_2014__MH0401__bin.50	ZeeviD_2015__PNP_Main_38__bin.17	LiSS_2016__FAT_017-22-84-0__bin.29	ZeeviD_2015__PNP_Main_29__bin.19	ZeeviD_2015__PNP_Main_561__bin.28	ZeeviD_2015__PNP_Main_482__bin.15	NielsenHB_2014__V1_UC23_1__bin.16	LiuW_2016__SRR3992960__bin.11	ZeeviD_2015__PNP_Main_122__bin.30	ZeeviD_2015__PNP_Main_668__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.108	ZeeviD_2015__PNP_Main_650__bin.28	RaymondF_2016__P9E0__bin.30	ZeeviD_2015__PNP_Validation_74__bin.28
ZeeviD_2015__PNP_Main_727__bin.17	0.5726843879335285	0.8869811141187907	0.5478378087889163	0.9512893223061921	0.4577213741849554	0.8371596414963819	0.9014550655989273	0.522536684404979	0.46274646650262	0.8367548121426079	1.0	0.6004173293478554	0.8372671225060972	0.777054082834241	0.7916809698480256	0.8730658744953246	0.5385153700211316	0.8249399503125235	0.6967198405682573	0.8776709859512377	0.3943269913224473	0.725536114802976	0.7606828784645462	0.8905033662389364	0.6115480058958306	0.5700139346524931	0.8283002706911597	0.43996049244294866	0.8447245053387759	0.8899493892285089	0.8681548919721156	0.9014252360675966
ZeeviD_2015__PNP_Main_602__bin.12	0.6561376107868728	0.9191902501650697	0.6426422173307814	0.9370453205762458	0.5623111205530344	0.8749043513497032	0.8984973572450041	0.6240993290333241	0.5545044858971105	0.8804357447612079	0.8314675699439976	1.0	0.7723394922212321	0.8452003228613224	0.8295496792696673	0.9174539853768212	0.6453377553007548	0.848023064520465	0.7543159097063628	0.8951035103628386	0.5132826223368366	0.7887874537821132	0.8205778850485177	0.928242694147909	0.7174432320752626	0.6240862152509355	0.8672026269528881	0.5562650111827779	0.7801887466699189	0.9137840933753761	0.8503114195472729	0.8276514592689197
Bengtsson-PalmeJ_2015__TRAVELRES23__bin.47	0.5709992235334326	0.970498267690097	0.5511728442559961	0.9044431475576279	0.4525560939634471	0.8391495042905524	0.8829684007087131	0.5041446526236476	0.435011646998512	0.8414089520499417	0.8835475028655314	0.5885481674089901	1.0	0.7899737880076387	0.7777212055317997	0.8777954545227429	0.527483618753916	0.8482777331972935	0.7086721422382823	0.8680386574423371	0.3712439554026384	0.6961882186937574	0.718308022388619	0.8677393630575795	0.6089301649766611	0.5777226045706599	0.8352336944519115	0.4474266179134934	0.8630021175452464	0.8568508434705358	0.8509773785409424	0.9045365833672268
ZeeviD_2015__PNP_Main_769__bin.12	0.6178562697034035	0.7765416371785798	0.503722576079264	0.7809530549657938	0.42076347337493836	0.9225417658538677	0.7602136009779322	0.48147032962319586	0.43024383967059127	0.8941877372450621	0.7039134444229985	0.5528859722490296	0.678132921572412	1.0	0.6928057646528984	0.7647588410645736	0.4998280040318257	0.7337824100881426	0.6090141328357889	0.754327993308885	0.3690638872804478	0.6398884814171438	0.648310279010916	0.7606914152137082	0.5640442642990414	0.5074284243710996	0.7159304295610028	0.4920611636535203	0.8741238285187329	0.7491282249244032	0.712691672564284	0.7105170601985888
ZeeviD_2015__PNP_Main_539__bin.51	0.6005430705837623	0.9107232035512809	0.5922957962123782	0.9618067757945683	0.5003057019842371	0.8688589866107669	0.8967672657397988	0.5737861832978822	0.5149732318094474	0.8671280454596832	0.8590641922788413	0.6500184962545085	0.7997117667005764	0.8298868645765899	1.0	0.9074005569427747	0.5951570640278677	0.8522693876712188	0.7049893646536576	0.9102207219704677	0.4457232549297656	0.7716457556233751	0.7765267116742193	0.9305681432843182	0.659446961990197	0.6019775578778631	0.8469306493212903	0.5049945025021322	0.8067567845289106	0.9003817421416608	0.8623005230329747	0.873216395902052
BritoIL_2016__W2.46.ST__bin.25	0.5845894632762328	0.9198469969887415	0.5757433518982924	0.9252965251249465	0.48789793983026625	0.8561311849054477	0.9211420153484667	0.5468567178055028	0.4807189941933194	0.864102590900065	0.8378614294003701	0.6357953980045812	0.7982752173018088	0.8101802983631422	0.8025069737874653	1.0	0.5731433185458897	0.8518517172170647	0.7131893303210146	0.8893509049906373	0.42657904769348143	0.7398226324678824	0.754025121538609	0.8991389718281252	0.6501651034810548	0.5916566283810771	0.8679481138398385	0.47073599301326235	0.8128893858932059	0.881045066184526	0.8526278194480859	0.8562829519693594
ZeeviD_2015__PNP_Main_741__bin.63	0.6831497169650081	0.9196058856020756	0.6453476558746357	0.9565078976188677	0.5540964702965467	0.8971956172671517	0.9031027853107884	0.6632268703159121	0.5642368764849526	0.8934047015277361	0.8342838741574419	0.7219559892874354	0.7743884324255332	0.8548074870585853	0.8497123437292546	0.9252387110593071	1.0	0.8717888530352633	0.7463035270627225	0.9211873899237049	0.5120626381340596	0.8123159282278716	0.8240033625305243	0.9325550023876608	0.732144075337115	0.6464149512308373	0.8752482103547455	0.5660765855937867	0.8062136395211769	0.9271935853715252	0.853123287651136	0.8511067962874259
ZeeviD_2015__PNP_Main_547__bin.27	0.5706838044056693	0.912445472533897	0.5562457371139043	0.9047090369437636	0.46572592734168294	0.8472804660505625	0.8843122980984718	0.5264950082072268	0.47702538618937335	0.856751568367324	0.8161665504913094	0.605859641430381	0.7952957412362557	0.8014118116610078	0.7770660475644399	0.8782037228580637	0.5567394823825692	1.0	0.6838400077949918	0.8562109781965087	0.414990087618705	0.7255347814029486	0.7402876464371642	0.8740963618375194	0.6228957269954054	0.5674847660378207	0.8238303764831096	0.4633410533732077	0.8051565931389083	0.8628812238136997	0.8158967238549232	0.8184553924103763
LiJ_2014__MH0401__bin.50	0.6206878920999662	0.9176551136447115	0.6132835755109237	0.9265504018335954	0.5257717115025785	0.8676026622393959	0.9210443265797864	0.57186253911817	0.5253044973039683	0.8693375255278198	0.8647711678885738	0.6760895053112558	0.8335324625714412	0.8344539617707124	0.8063993652939189	0.9224071815817698	0.5979195745118493	0.8579087022317559	1.0	0.9002688685482567	0.44389345165508426	0.7499075856192058	0.7785275406608583	0.9081362855001983	0.6790679223660432	0.6202741577655995	0.8827221838590718	0.49990626331487004	0.845216931372405	0.8888318175807708	0.8476946358520783	0.8827821283222896
ZeeviD_2015__PNP_Main_38__bin.17	0.5928224011228929	0.9127216060167606	0.579592122435108	0.9461841260601952	0.49453519954096964	0.85347685092658	0.8973269587305563	0.5709954345637692	0.500354127543018	0.8651681253897014	0.8536094760662278	0.62864960898609	0.8000197095693643	0.809878178283186	0.8158283499130108	0.9013126204793478	0.5783086979066411	0.8416893311364224	0.7054344992986524	1.0	0.425475723612893	0.7528548942821066	0.7748573128488893	0.9127994311855122	0.6554882401104473	0.5972984995860069	0.8576121764614323	0.4805437078120812	0.8190900994412245	0.8981940876817954	0.8484808434958881	0.8779111908908633
LiSS_2016__FAT_017-22-84-0__bin.29	0.6916730905022327	0.9563361274488976	0.6810510001962558	0.9815671326223614	0.630238966683055	0.9062302100341323	0.921912461836347	0.7015172391467528	0.6398605572449737	0.9092792557657717	0.8425027263365119	0.7919162857888571	0.7516373193485927	0.8704590563941949	0.877616322005127	0.9497059198426717	0.7061909588813826	0.8961817126046782	0.7641005719742723	0.9346781911288349	1.0	0.8698743356135421	0.8967532822259046	0.9695247170983282	0.7878090775372127	0.6416956497987872	0.9028554201997763	0.6154955053383591	0.7660621179841094	0.9542582442595189	0.8928322134615267	0.8258958468638531
ZeeviD_2015__PNP_Main_29__bin.19	0.6336786684111293	0.9211293230645697	0.6138428413884853	0.9735958986683321	0.5143006216483138	0.8850828685605416	0.9198311402381902	0.6095118008150487	0.5454626562096788	0.8976496622974166	0.8652668050867987	0.6792957626386483	0.7867772823087439	0.8424173191931729	0.8480736468886245	0.9193765786134684	0.6253169932075506	0.8745664018539339	0.7205360777938459	0.92315536916333	0.48554861070721317	1.0	0.8268718763005121	0.9398544386389803	0.7039397787724804	0.6094976839944052	0.872618280605126	0.5231174231494401	0.8208840856563503	0.9399408335813189	0.8709321675474622	0.8657546824082393
ZeeviD_2015__PNP_Main_561__bin.28	0.5952607943789328	0.8792697946382729	0.5717149105906342	0.9523129049565474	0.49923562893144496	0.8430561403250887	0.8751424008601274	0.56715388322552	0.5153719431719509	0.8405488352265866	0.8434136517932797	0.656998982588509	0.7547130091126051	0.7935090406828101	0.7934470930275289	0.871159376617595	0.5897259288735921	0.8296234737515185	0.6954532520944082	0.8833467903239862	0.4653665358766171	0.7687483528748437	1.0	0.8989250506868315	0.6710632002578703	0.5729801127027342	0.8378478124602984	0.4954447474163103	0.7661203023465561	0.9050604934603226	0.8407567273578695	0.8392463595252919
ZeeviD_2015__PNP_Main_482__bin.15	0.5898816014494174	0.9070423510745091	0.5738950858427085	0.9626978264663572	0.49043420092712037	0.8525333589727583	0.8978663836608816	0.5564704536765613	0.4933614698681316	0.8639662944848959	0.8570117523650774	0.6450905133975868	0.7913610023435467	0.8081495094409435	0.8253230635892673	0.9016808556884665	0.5793085284048526	0.8502645432726812	0.7041403266383752	0.903231524462791	0.43671216297560717	0.7584392516508038	0.7802570656133845	1.0	0.6602445071557235	0.5889506533724426	0.8520722138656126	0.47602159362088675	0.812056939573131	0.9145004162609243	0.8652654295644138	0.8591151573202002
NielsenHB_2014__V1_UC23_1__bin.16	0.6295758276370886	0.9173120430219782	0.6041391084703339	0.9381291703322516	0.5387836920832277	0.8695552536796956	0.8794870260573754	0.6056592387381137	0.5601705499586865	0.8755562034428277	0.8221880454613163	0.6965239433248585	0.7757865146366647	0.8371162594101029	0.817043282972122	0.9108336654109254	0.6353622531538884	0.8464464726994025	0.7355476224729744	0.9061039468641903	0.4957317950395883	0.7935697471160175	0.81370510745946	0.9223466788209187	1.0	0.6018958341555701	0.8695412491294899	0.5219088456558522	0.7861568840639677	0.8946189425546082	0.8382958244796991	0.8291368486451871
LiuW_2016__SRR3992960__bin.11	0.6017000977662339	0.8666313363994168	0.5731223775899098	0.874146866903941	0.5086338064228568	0.8262586573525647	0.879673245878762	0.5632694779654541	0.47159672025459015	0.8278080598111799	0.7984927816151725	0.6313032358368299	0.7669004920148732	0.784679487264522	0.7771241604639717	0.8636346753086535	0.5844954957225614	0.80349517602565	0.7000453677774697	0.8602990824300679	0.42072644158766	0.7159234266202731	0.7239158494055097	0.8572612985000776	0.6271425330873038	1.0	0.8297899153532784	0.49886514229165646	0.7847935699797968	0.8401170541720447	0.8104157519045844	0.8166889747014946
ZeeviD_2015__PNP_Main_122__bin.30	0.5769573691631418	0.887458813062197	0.5723759113905916	0.9097289767543562	0.4831713188114034	0.8306538261439979	0.9022790419748619	0.5466599938172468	0.48205870599500855	0.8464848786446199	0.8243848349129513	0.6232620431737127	0.7877425976611098	0.7865838026947756	0.7768096805326216	0.9001414681776713	0.5622865253681377	0.8287499905750715	0.7078206172197214	0.8776182451537017	0.420577069525813	0.7282416099285968	0.7520909204008234	0.881185580613299	0.643712253161121	0.5895556711680126	1.0	0.4624793594064557	0.7995845491491175	0.8722116348858076	0.8264799965316263	0.8405330362595852
ZeeviD_2015__PNP_Main_668__bin.7	0.672187889648218	0.7997052016688584	0.5627892434190853	0.8019029406398501	0.5044359805375564	0.8929573178348448	0.7739379803058968	0.5716377357005018	0.5222465237795659	0.8718308611608877	0.703455893430479	0.6422629065116818	0.6779210888308983	0.8685088912660506	0.744105358228424	0.784287718326024	0.5842283649897078	0.7488029022570166	0.6439746143357991	0.790002748120036	0.46060990095412	0.7013444590556611	0.714465785905551	0.7908582235031641	0.6206935709889371	0.5694044150100348	0.742973556725967	1.0	0.790421401117266	0.7882630291550553	0.7217236996206383	0.7100544097484827
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.108	0.5810626641329869	0.7578271528939665	0.45942751895527684	0.7534962229352883	0.3835681431194382	0.8864329349837914	0.7495669070041322	0.4340139100006008	0.3830969873187079	0.884033126573434	0.7341220495153885	0.4896218162006819	0.7107210370859282	0.8386063005669506	0.6461307204280811	0.7361383494486449	0.45225936694765934	0.7072567046087679	0.5918046048998558	0.7319094689559763	0.3116035180730427	0.5981966871780606	0.6005002069793605	0.733311414644263	0.5081849432596739	0.48688129425058246	0.6981928191741071	0.4296241370030541	1.0	0.7151634807756089	0.7056374923154283	0.7332110111373824
ZeeviD_2015__PNP_Main_650__bin.28	0.5777961927289854	0.8808837242405382	0.5598750100297515	0.9612350670032734	0.47249309477106555	0.8355397275624825	0.8864994784529204	0.5547075913772697	0.4800594939928022	0.84294338414923	0.8520524384875905	0.6317605625183312	0.7773925547284442	0.7917519856641418	0.7944238661394228	0.8789697983215295	0.5730014048451973	0.8350175004997876	0.6856106951377124	0.8841861757611391	0.4276142065707226	0.7545890929795366	0.7815227724091849	0.9097743951889832	0.637086643906875	0.5741895620772488	0.839036200943182	0.47200758679871635	0.7878674685632454	1.0	0.8390144414822364	0.8433173748842329
RaymondF_2016__P9E0__bin.30	0.5591066856489578	0.8803512720970602	0.540686821173543	0.9220453200644251	0.4514829837095672	0.8365109663862011	0.8713890568898519	0.5232138901015079	0.4568336715683479	0.8340800677529447	0.8569812735272755	0.6061219758658177	0.7960241883995517	0.7766185970989998	0.7844357052784293	0.8770178421696647	0.5435883821647477	0.8140533143136509	0.674171713706417	0.8611695609052048	0.4125049426558444	0.7208874065335601	0.7485270184497774	0.8875079573253665	0.6155039078530038	0.5710793638626657	0.819717621280856	0.44557610100872247	0.8014982673829584	0.8650526422059341	1.0	0.8776104934803682
ZeeviD_2015__PNP_Validation_74__bin.28	0.568843129857674	0.9020783947176285	0.5453841187257292	0.9383820297264781	0.4579145481061054	0.839140019257082	0.8917464822040913	0.5277407088332948	0.45455206638250273	0.8347410147693937	0.8933198008224613	0.5922875949481129	0.8494494088676423	0.7772911892280463	0.7974871947912033	0.8842383786512911	0.5444344029835338	0.819814899275701	0.7048354795782962	0.8945411990818163	0.38307844914797734	0.7194176515744448	0.7501182452406291	0.8846620907635452	0.6111711721857164	0.5777612609822613	0.8369313670839035	0.44009423957987276	0.8360900428122847	0.872905604636715	0.8810588955143762	1.0
